ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1a849a4d-a52c-4dc8-b2a6-5e6d3dfcbd37,2416,,,"[27.7, 41.4]",3869220,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,111,Spain,772,['22153b81-e152-4fce-9b50-c9fad9d42790'],24,,,,,,,,,,,,,,,,,Morocco,788,00:14:24.572,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,007fa751-a5b2-41e2-bf78-5a9a5da3893d,2711,,,"[9.0, 54.1]",3869220,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,121,Morocco,788,['50e0421d-5b34-476e-9f3c-d9fa7877b5ce'],37,,,,,,,,,,,,,,,,,Morocco,788,00:23:37.931,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,fab2f9f0-cdb9-439c-a8dd-e95eafb0f0b7,2735,,,"[25.3, 73.5]",3869220,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,124,Spain,772,['48e4214c-72d8-41b8-8d89-b59b9bf2e382'],18,,,,,,,,,,,,,,,,,Morocco,788,00:24:18.099,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,c7230da7-c7d9-491a-bede-9dd0e481f68f,2891,,,"[48.0, 59.6]",3869220,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,125,Morocco,788,['73acc8df-58c2-4f78-95a1-466fbd6f5ef2'],40,,,,,,,,,,,,,,,,,Spain,772,00:26:40.815,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,0871df1d-4b35-458c-a1e7-eec7a3e321ef,2899,,,"[27.7, 11.9]",3869220,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdessamad Ezzalzouli,149714.0,Left Wing,125,Morocco,788,['50f8f46c-1bea-4770-83a9-1932335470cf'],47,,,,,,,,,,,,,,,,,Morocco,788,00:26:47.864,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,dd2156be-a721-4b87-b16e-db150b7170b4,3048,,,"[14.2, 19.2]",3869220,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noussair Mazraoui,15890.0,Left Back,130,Spain,772,['b004f0cb-123d-4a4f-bd9f-c9aa57560778'],25,,,,,,,,,,,,,,,,,Morocco,788,00:29:25.887,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ca5a262b-9720-471d-9770-c33f68723d9a,3112,,,"[85.0, 9.6]",3869220,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,132,Morocco,788,['f8dc27f1-de74-4915-9f30-dd69348b1f33'],51,,,,,,,,,,,,,,,,,Spain,772,00:30:51.306,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,37370d50-a0f8-48a8-af74-94f3381862bc,3295,,,"[63.8, 46.6]",3869220,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,141,Morocco,788,['01b39a97-7042-4306-84e4-44c5ff46a13e'],43,,,,,,,,,,,,,,,,,Spain,772,00:39:43.476,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,85f29177-3e47-4f4e-986a-842845945fbf,3315,,,"[7.5, 46.8]",3869220,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Llorente Moreno,6840.0,Right Back,141,Morocco,788,['466648b2-027e-4493-b41c-fee1967ca08f'],3,,,,,,,,,,,,,,,,,Spain,772,00:40:03.254,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,eaa38379-e6c2-4928-b09a-94b4e6f1b69b,3376,,,"[8.8, 5.7]",3869220,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,145,Morocco,788,['2f4f52cd-a861-4cbb-8b43-7bb84b554e78'],39,,,,,,,,,,,,,,,,,Morocco,788,00:41:39.107,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,b769144e-1d08-4205-96f3-4a8bbe16f503,3518,,,"[35.8, 2.1]",3869220,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdessamad Ezzalzouli,149714.0,Left Wing,155,Spain,772,['fba3191c-9fbf-47c4-ae4f-5bdafe1601ad'],42,,,,,,,,,,,,,,,,,Morocco,788,00:48:42.964,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,b9ff25c6-0e24-4174-bc12-e2f3453bce17,3848,,,"[9.7, 17.9]",3869220,96,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,172,Spain,772,['c1aef800-8f7e-40ee-a190-c31e797106ed'],24,,,,,,,,,,,,,,,,,Morocco,788,00:06:24.254,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9755e451-1e32-4b75-a363-7de134953f6e,3881,,,"[56.1, 3.1]",3869220,97,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,173,Morocco,788,['9813f468-8831-4e4b-b37f-0551150c68ad'],47,,,,,,,,,,,,,,,,,Morocco,788,00:07:47.136,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,9ad9955a-4cb5-4a66-8035-5de834c45dec,3894,,,"[31.9, 3.1]",3869220,98,,,,,,,,,,,,,,,,,,,,,,,3,From Counter,Yahia Attiyat allah,31295.0,Left Back,175,Morocco,788,['0dc0cf1c-12e1-47ea-9eb3-5a61561c5fa0'],0,,,,,,,,,,,,,,,,,Morocco,788,00:08:00.937,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a05a86a6-f0bf-4380-91a8-effe2d3f9985,3925,,,"[104.0, 39.5]",3869220,98,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Anssumane Fati,30756.0,Left Wing,177,Spain,772,['aef52bcd-541a-4e90-b183-7b85828d4ad3'],52,,,,,,,,,,,,,,,,,Spain,772,00:08:52.226,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,5d9465e2-5894-43a7-b024-f6ee7218cce5,4033,,,"[73.2, 67.5]",3869220,102,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,183,Morocco,788,['3a6659a2-0000-4e6d-8d11-9c4f56a6bc60'],17,,,,,,,,,,,,,,,,,Spain,772,00:12:17.471,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,bd6b33e9-0c10-4c2f-8953-2f6cb41900a3,4068,,,"[51.6, 12.4]",3869220,103,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Alejandro Balde Martínez,39161.0,Left Back,185,Morocco,788,['1bb71d88-d261-4865-8023-4ce2ca9b1acd'],27,,,,,,,,,,,,,,,,,Spain,772,00:13:27.333,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,662a02ec-e003-4703-a41a-77f1ddf110a1,4114,,,"[50.3, 4.0]",3869220,104,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Alejandro Balde Martínez,39161.0,Left Back,188,Morocco,788,['d49cafb1-d5a0-46e2-9576-86a6fa2ff711'],11,,,,,,,,,,,,,,,,,Spain,772,00:14:11.111,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ec63f5d0-1755-4862-97be-57b1aa40c2e6,4219,,,"[73.8, 63.3]",3869220,107,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Walid Cheddira,296254.0,Center Forward,197,Morocco,788,['92c9cf20-eb80-4c61-a099-8c8211a79ffb'],28,,,,,,,,,,,,,,,,,Morocco,788,00:02:28.832,Duel,True
,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,f9092bfc-d18f-4214-927b-751a2d713fd1,4227,,,"[118.8, 73.5]",3869220,107,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Hakim Ziyech,5237.0,Right Wing,198,Spain,772,['18e9a6c8-cbe8-40c2-b506-0d88ac65e475'],38,,,,,,,,,,,,,,,,,Morocco,788,00:02:38.092,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,edc5ed43-c9f4-4476-93aa-cdb2908712bc,4426,,,"[62.9, 8.3]",3869220,112,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,208,Morocco,788,['9b4a316e-7272-404b-b02b-f69681feddc8'],45,,,,,,,,,,,,,,,,,Morocco,788,00:07:45.547,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,e0d355e0-0200-4cf3-8838-9b4a9916a9ab,4465,,,"[81.8, 17.7]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Anssumane Fati,30756.0,Left Wing,210,Spain,772,['fb4d4fc9-bf8c-4c52-90c2-96f552ca18ea'],46,,,,,,,,,,,,,,,,,Spain,772,00:08:46.014,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,aa5a4910-8d97-4bad-a41a-2ff2f82b3659,4473,,,"[28.7, 38.0]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,4,From Counter,Sofyan Amrabat,5234.0,Center Defensive Midfield,211,Morocco,788,['262805ae-4988-4c6b-bffe-15144d0101d8'],51,,,,,,,,,,,,,,,,,Morocco,788,00:08:51.646,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,10a875d1-5939-4577-98b6-1fa155f85796,4531,,,"[51.6, 68.6]",3869220,115,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Marcos Llorente Moreno,6840.0,Right Back,215,Morocco,788,['e674c68d-a7f6-45e2-b3cc-23e5d31533c5'],55,,,,,,,,,,,,,,,,,Spain,772,00:10:55.994,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,28c317c3-7333-472c-b520-f50a6feb3b03,4597,,,"[26.8, 30.1]",3869220,119,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Hakim Ziyech,5237.0,Right Wing,221,Spain,772,['e3f8536f-23e4-44de-9eb0-c1914cf0ba4c'],49,,,,,,,,,,,,,,,,,Morocco,788,00:14:49.568,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,456a7a52-360f-4e31-a02b-108410d4b414,4608,,,"[25.9, 71.8]",3869220,119,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Achraf Hakimi Mouh,5245.0,Right Back,221,Spain,772,['a55f8514-92a5-40c3-9f7a-996f3d4f2b11'],58,,,,,,,,,,,,,,,,,Morocco,788,00:14:58.064,Duel,True
,,,,,,,,,,,,,,,1.065041,,,,,,,,,,,,,,,c18b1cdc-ca6e-484b-9ad3-ae2bc7cc6dff,456,,,"[93.4, 27.5]",3869220,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,18,Morocco,788,['d97e2008-9309-4490-abc4-72ae11574f71'],4,Right Foot,"[120.0, 36.8, 3.5]",,"[{'location': [103.0, 41.3], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 33.6], 'player': {'id': 6840, 'name': 'Marcos Llorente Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 44.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 41.4], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 48.2], 'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 39.6], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.4, 37.9], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 32.5], 'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.2, 31.8], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.4, 31.3], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 27.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 42.1], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 43.9], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 35.2], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.9, 40.8], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.3, 29.0], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 34.3], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.8, 49.7], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 25.8], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,,0.041958537,Normal,Free Kick,,,,,,Morocco,788,00:11:04.617,Shot,
,,,,,,,,,,,,,,,0.587625,,,,,,,,,,,,,,,b7fc04f3-2906-42ab-926a-b63ea28d71cf,1039,,,"[115.0, 25.0]",3869220,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Forward,48,Spain,772,['2cb1a53c-aa96-449e-8fde-82d0e0b00336'],57,Left Foot,"[120.0, 35.8, 1.8]",,"[{'location': [102.1, 47.4], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 37.0], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 26.8], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 32.2], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 42.3], 'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.1, 52.1], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",0e66151d-885d-461e-98fb-e06873d7c2d4,True,Off T,,0.025564773,Half Volley,Open Play,,,,,,Spain,772,00:25:57.115,Shot,
,,,,,,,,,,,,,,,0.883558,,,,,,,,,,,,,,,9c4da7a8-5924-4b37-8764-59b14fbbf2db,1340,,,"[89.4, 37.7]",3869220,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noussair Mazraoui,15890.0,Left Back,58,Morocco,788,['82746697-60de-4be0-9648-8a1ecae9ee7e'],18,Left Foot,"[117.2, 38.3, 1.1]",,"[{'location': [117.7, 39.8], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 55.0], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.1, 49.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 45.2], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 40.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 36.6], 'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 27.9], 'player': {'id': 6840, 'name': 'Marcos Llorente Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.4, 46.8], 'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.0, 43.9], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.7, 57.1], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.6, 63.1], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.1, 48.3], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.9, 32.6], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.2, 35.1], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.5, 18.2], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Saved,,0.023416335,Normal,Open Play,,,,,,Morocco,788,00:32:18.772,Shot,
,,,,,,,,,,,,,,,0.840218,,,,,,,,,,,,,,,0c769fb4-29c5-40a3-9727-14c52f352640,1720,,,"[113.2, 43.7]",3869220,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,77,Morocco,788,['0af1daf4-49c4-4aee-86c3-c27c33e45f88'],52,Head,"[120.0, 43.7, 4.0]",,"[{'location': [115.4, 41.8], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 38.5], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 45.6], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.6, 37.0], 'player': {'id': 6840, 'name': 'Marcos Llorente Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 35.9], 'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 38.0], 'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 34.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 27.2], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 29.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.6, 27.9], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.3, 47.0], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.6, 36.6], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.1, 39.2], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.8, 23.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 24.3], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",c5d2a66f-bd1d-4221-b3ab-c89f6371843d,,Off T,,0.25141555,Normal,Open Play,,,,,,Morocco,788,00:41:52.719,Shot,
,,,,,,,,,,,,,,,0.772602,,,,,,,,,,,,,,,a588c52c-2204-412b-8ca7-5f9a5d06b218,2204,,,"[110.2, 12.6]",3869220,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Left Wing,99,Spain,772,['6d573b9e-83c1-453f-b0d0-24390209052d'],0,Right Foot,"[119.1, 38.5, 2.4]",True,"[{'location': [119.4, 39.3], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 42.7], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 46.5], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 41.4], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.1, 35.5], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 40.1], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 35.1], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.0, 37.7], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.7, 27.0], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 21.4], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.7, 21.8], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 38.2], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.7, 46.6], 'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.4, 48.7], 'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.8, 41.6], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.7, 33.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [91.3, 28.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.5, 19.7], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.3, 16.7], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d30d66ea-c0e4-42f6-a670-a5fc04716489,,Saved,,0.0073576192,Normal,Open Play,,,,,,Spain,772,00:09:00.568,Shot,
