50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,391d0340-044a-4e7a-bc69-2ca76f0ca1f8,948,,"[34.2, 41.9]",3869118,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['57205b33-1ca2-495f-8668-815d3daa6dda'],50,,,,,,,,,,,,,,,England,768,00:23:50.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015c45e-66f5-4ff4-a31f-351ef654de56,951,,"[41.9, 56.6]",3869118,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,45,England,768,['ad4f24c5-0db5-400a-9c96-2d5d7f9bb035'],52,,,,,,,,,,,,,,,England,768,00:23:52.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47810dc0-9004-41f7-8efa-64bb39d9f531,954,,"[28.2, 47.0]",3869118,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['7a8b5187-6fcc-4144-b1da-79e56e3641e4'],55,,,,,,,,,,,,,,,England,768,00:23:55.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e929d4e4-1df7-43f7-b855-d67ba1b8f14e,957,,"[26.5, 12.8]",3869118,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,45,England,768,['56582676-d158-4e0a-a727-64e265cb9688'],58,,,,,,,,,,,,,,,England,768,00:23:58.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff80e30-a896-411b-8627-a212eba7f121,960,,"[9.4, 32.0]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,45,England,768,['bfc2d389-a190-4207-8eb9-ce835e5ff243'],2,,,,,,,,,,,,,,,England,768,00:24:02.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315c2bf-6fb1-4ac8-900d-30f4298bff07,963,,"[28.2, 3.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,45,England,768,['e5d0b545-ccd3-46c4-9560-053b8df7917e'],9,,,,,,,,,,,,,,,England,768,00:24:09.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a29b7a61-4873-41c8-bd76-b02a58e77bb8,966,,"[54.7, 3.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,45,England,768,['6872a124-885c-426d-a6b6-1995c66d806e'],12,,,,,,,,,,,,,,,England,768,00:24:12.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59557f94-a94b-4f34-b0db-d1db530019c2,970,,"[37.6, 3.6]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,45,England,768,['b2418112-cb9e-4413-b937-888554211ffa'],15,,,,,,,,,,,,,,,England,768,00:24:15.090,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a2649c-5207-4144-9763-735e72cdce1f,973,,"[80.5, 3.9]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Left Wing,45,England,768,['36fb4bb0-2608-4b8d-9010-585693f86176'],20,,,,,,,,,,,,,,,England,768,00:24:20.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b977b5-129f-4aa9-94ce-aed9ff77c9d1,975,,"[53.1, 67.8]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pathé Ismaël Ciss,31751.0,Right Defensive Midfield,45,England,768,['c7200052-e423-49e1-8990-ed59cdeeae6e'],21,,,,,,,,,,,,,,,Senegal,787,00:24:21.337,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,518e499f-8a2d-4b6c-a0fb-f3a6c25bf9a1,978,,"[81.5, 55.8]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boulaye Dia,20611.0,Center Forward,45,England,768,['70aed5ea-bf45-45ec-8e43-32b5a2ba5266'],23,,,,,,,,,,,,,,,Senegal,787,00:24:23.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df056e3c-5d6d-4a33-8a2b-c2626b8d1aa1,983,,"[47.7, 3.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,45,England,768,['9e7fd365-ccba-4bcb-b3e4-ff0acb9f1320'],28,,,,,,,,,,,,,,,England,768,00:24:28.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae79432a-2509-4290-a5cd-303519b192c9,986,,"[48.9, 9.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,45,England,768,['f7ed602e-3a13-4e0b-9e9b-5b9978b899d3'],32,,,,,,,,,,,,,,,England,768,00:24:32.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af340e6-f56f-4016-8160-d211f4b675c6,989,,"[51.1, 23.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,45,England,768,['376c731e-7aa5-4572-be02-7acd264e2416'],34,,,,,,,,,,,,,,,England,768,00:24:34.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6bd2443-cc00-450c-a0bc-3488676cdbe2,992,,"[39.0, 44.6]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['8643b8df-c5d0-49bc-9673-d63a7813fe1b'],39,,,,,,,,,,,,,,,England,768,00:24:39.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25ac5449-9113-4705-ad26-ebba6a367671,995,,"[45.8, 5.3]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,45,England,768,['7d45af6a-57c7-448d-aab6-869944a60e47'],52,,,,,,,,,,,,,,,England,768,00:24:52.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d60ead5-cf3b-46e2-b4c4-0c5a11e91b58,998,,"[37.1, 29.4]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['f498ff03-ae8f-414a-a53a-edf9071d35fc'],56,,,,,,,,,,,,,,,England,768,00:24:56.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b542b930-fe92-4060-aeaf-a7284f28b35c,1001,,"[38.6, 44.8]",3869118,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,45,England,768,['ff03cbeb-a6ed-456b-bc73-159b20737894'],59,,,,,,,,,,,,,,,England,768,00:24:59.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f3102f-d151-4901-a962-69540597e263,1004,,"[44.3, 6.3]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,45,England,768,['5786e9cf-d099-4df2-b387-3fdca4bbbd3c'],3,,,,,,,,,,,,,,,England,768,00:25:03.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3ef26d-5675-446a-a444-ed829948af2a,1007,,"[41.9, 32.5]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['40c416cf-8598-4195-a97e-a5dda7fe7b42'],9,,,,,,,,,,,,,,,England,768,00:25:09.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd08dfab-48b1-406c-afbc-bc886620f3e6,1010,,"[54.0, 71.1]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,45,England,768,['1b6d486f-6746-4997-b3c4-58556c9c4570'],15,,,,,,,,,,,,,,,England,768,00:25:15.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593dd19-c103-4cb3-93e7-25efe597fb79,1013,,"[59.0, 55.6]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,45,England,768,['1ce0440b-66ca-48b6-bdcf-807300878557'],17,,,,,,,,,,,,,,,England,768,00:25:17.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84912e78-fabf-473d-83a0-9b51e5ac804e,1017,,"[40.2, 54.0]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['aaf2111b-b150-4691-b32d-daebc0504cd4'],20,,,,,,,,,,,,,,,England,768,00:25:20.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39849bb9-a71c-4b27-b0ee-72e8399bd703,1020,,"[47.7, 68.9]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,45,England,768,['fea64d80-86a3-4c66-b1ab-e5d94c846248'],25,,,,,,,,,,,,,,,England,768,00:25:25.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88af65fb-e4be-4a16-9728-bdd5a3418c7f,1023,,"[86.3, 69.1]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,45,England,768,['ccb1990c-2d6d-4a7b-af96-16aecbc18feb'],30,,,,,,,,,,,,,,,England,768,00:25:30.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf7d214-034c-4c88-b651-3c56c142c9cf,1026,,"[75.2, 44.8]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,45,England,768,['9a8de02c-7fb6-4a7d-9ee2-d36854df8392'],32,,,,,,,,,,,,,,,England,768,00:25:32.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8538f405-744e-4815-a6a5-bd8cf4117f0d,1029,,"[79.3, 5.3]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,45,England,768,['bc871f77-a72c-4d3a-a5ec-51eaff0db408'],35,,,,,,,,,,,,,,,England,768,00:25:35.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,434202ec-6fc1-4041-9c62-f42fe505c3bb,1032,,"[90.3, 3.6]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,45,England,768,['bc3888f2-3970-403a-82e0-ead3659b162a'],37,,,,,,,,,,,,,,,England,768,00:25:37.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052e5ce-0b62-444e-ba0b-b910d031ac6b,1035,,"[71.3, 15.7]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,45,England,768,['ec78aa8e-f275-4430-8d1a-fe78691b2234'],41,,,,,,,,,,,,,,,England,768,00:25:41.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80fee665-25ce-49af-86c6-3ee883704e74,1038,,"[64.8, 34.7]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,45,England,768,['6aa70a32-28ae-442e-a9bc-746afc40ab3d'],44,,,,,,,,,,,,,,,England,768,00:25:44.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ab18087-397e-4a29-a56f-06d2a282b603,1041,,"[67.0, 13.3]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,45,England,768,['918bafc0-b54a-423b-b130-732be913c26b'],49,,,,,,,,,,,,,,,England,768,00:25:49.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef24174-b0d9-470e-af2f-7075fc601f62,1044,,"[66.3, 2.2]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,45,England,768,['8581e94b-3244-402c-830d-c848536d4ac8'],50,,,,,,,,,,,,,,,England,768,00:25:50.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e227cd09-c82d-4bb3-8488-38e9e43bcd98,1047,,"[76.4, 13.3]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,45,England,768,['fa9e546f-986a-493d-9234-67cb24cbc32b'],52,,,,,,,,,,,,,,,England,768,00:25:52.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b27b36b-4f9f-4e45-b4f6-0e981b7d6efd,1052,,"[89.1, 12.5]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Left Wing,45,England,768,"['0e2cd076-8034-412f-8d3f-43ecfad842a2', '87d2c886-e1bc-4063-9c1a-9842b4e31667']",53,,,,,,,,,,,,,,,England,768,00:25:53.677,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3dee2d9-92eb-4b22-b59b-a88a7c1eb2ee,1055,,"[82.4, 9.6]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,45,England,768,['a23cfee6-2ae2-4f44-bbd5-80f6f53efbd7'],54,,,,,,,,,,,,,,,England,768,00:25:54.614,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d49f1f0f-495f-445d-a8dd-3ab3c58c1b3e,1058,,"[107.4, 20.7]",3869118,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Left Wing,45,England,768,['d8ee0553-06ff-4d25-8b7b-6b0be8026955'],58,,,,,,,,,,,,,,,England,768,00:25:58.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee0f724-3dd4-424d-aa46-44fd64610184,1064,,"[53.6, 8.0]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,46,England,768,['ad81ff8e-1b4b-410c-aa56-112394a7dd9a'],12,,,,,,,,,,,,,,,England,768,00:26:12.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8011061e-4788-43a0-be28-8794e5340a2f,1066,,"[51.6, 35.4]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,46,England,768,['39b32e7c-812a-4026-b65b-6bcd04ed624a'],15,,,,,,,,,,,,,,,England,768,00:26:15.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6ee0dd-a7e0-482d-b25d-aee19a0782ba,1070,,"[56.6, 27.0]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,46,England,768,"['75019994-947b-47c8-b86e-49b10d82b426', '91a874ad-91b1-4f9e-ae84-0b0a01bb74c6']",18,,,,,,,,,,,,,,,England,768,00:26:18.236,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3c0b7ab-7149-41ed-bbda-6ffaa4dac518,1073,,"[50.4, 42.9]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,46,England,768,['76047c0c-1492-4099-87bd-5820778a5bf2'],20,,,,,,,,,,,,,,,England,768,00:26:20.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb6f125-b59d-4f8f-9ff6-ee09e657d41b,1076,,"[39.8, 68.8]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,46,England,768,['64a931eb-3ebe-4a13-b743-a2343ffa5fa1'],23,,,,,,,,,,,,,,,England,768,00:26:23.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e67246-ec42-4b1b-9281-12843764232b,1080,,"[17.1, 32.2]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,46,England,768,['6991e701-4b73-45aa-a9f7-8fc4faa058ed'],26,,,,,,,,,,,,,,,England,768,00:26:26.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3a6c24-bc99-4c0b-b79c-50e498bb9aa6,1083,,"[30.4, 11.5]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,46,England,768,['5e677634-1e96-4f53-82c5-d05ab6fd61d3'],30,,,,,,,,,,,,,,,England,768,00:26:30.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c4c3a7a-2984-4666-bf23-aa210a23751e,1086,,"[23.2, 24.8]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,46,England,768,['486a3a3d-b363-4413-a4c0-0d2548079e2a'],36,,,,,,,,,,,,,,,England,768,00:26:36.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7817fe43-28d2-4c2c-be1c-70600109cb96,1089,,"[35.6, 46.2]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,46,England,768,['b84a0279-bb29-400f-89da-ebca89de60ae'],45,,,,,,,,,,,,,,,England,768,00:26:45.239,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b5feb0-cff3-4cdd-b6b0-9ce5fad47cf4,1092,,"[69.3, 46.5]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,46,England,768,['4c147c86-66df-46a2-b341-a9e4df4fb0ea'],51,,,,,,,,,,,,,,,England,768,00:26:51.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92609888-0f3f-476f-bfe5-223dcb147a06,1094,,"[64.4, 28.8]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boulaye Dia,20611.0,Center Forward,46,England,768,['039ecb73-5461-47ad-ac4f-bc3f3bee682c'],52,,,,,,,,,,,,,,,Senegal,787,00:26:52.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03a8436-c669-4593-a4eb-abfbc11f86fd,1098,,"[37.1, 34.8]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,46,England,768,['2d0d58a1-bc17-44ee-a63c-fe49fe1ad5f2'],52,,,,,,,,,,,,,,,England,768,00:26:52.916,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,95d7c782-189e-4529-aa3c-37ec212b87d3,1102,,"[73.6, 75.1]",3869118,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,46,England,768,['383eb0a7-b727-4c4d-a712-e5371095ae2b'],59,,,,,,,,,,,,,,,England,768,00:26:59.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96518d9a-1c69-4d71-aab3-94585af8eacd,1106,,"[91.2, 70.5]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,47,England,768,['7150a3f1-4967-48ba-a27f-0c133e0a21ae'],18,,,,,,,,,,,,,,,England,768,00:27:18.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827b443-e3ca-424a-8d81-0e1c073b765e,1109,,"[84.8, 75.7]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,47,England,768,['01a2c953-2e01-497f-a284-249ff75f2c52'],19,,,,,,,,,,,,,,,England,768,00:27:19.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8237343-f11a-4f0e-a7c5-6d8a44b72d90,1112,,"[57.4, 69.4]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,47,England,768,['a0c6d800-11e6-43ac-aa8a-ac530cd24f0b'],21,,,,,,,,,,,,,,,England,768,00:27:21.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a528f827-ca58-4ad7-9148-fca0971cf5a5,1115,,"[51.4, 34.0]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,47,England,768,['68b0d861-a64b-4dd5-9127-11154b3cb8b3'],25,,,,,,,,,,,,,,,England,768,00:27:25.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0ea235-a5c5-4fcb-b4a5-b9c9f5a23f2d,1118,,"[69.8, 4.2]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,47,England,768,['770f5f1c-54f9-48b0-96b0-677edba4c10c'],27,,,,,,,,,,,,,,,England,768,00:27:27.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fcbdc42-8bfc-4a9c-bc20-fa4588d7327b,1121,,"[46.1, 16.9]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,47,England,768,['ad60462f-9703-4518-8ba5-dc96360c7533'],31,,,,,,,,,,,,,,,England,768,00:27:31.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c96db3c5-a6ef-4c8c-b842-778653a7c6d0,1124,,"[53.6, 44.2]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,47,England,768,['b83c2fb4-7577-4dac-9c26-9a6446c05682'],35,,,,,,,,,,,,,,,England,768,00:27:35.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7440e514-94e8-41a6-97fc-c4473dd906bd,1127,,"[66.4, 49.1]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,47,England,768,['784220f3-2a76-478f-babd-2721a815c621'],37,,,,,,,,,,,,,,,England,768,00:27:37.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0331eb-7df6-4bc1-a8ec-62a08d71e935,1130,,"[50.8, 47.6]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,47,England,768,['5a4b172f-aebc-4d56-a355-dd4562cd779f'],40,,,,,,,,,,,,,,,England,768,00:27:40.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e8b3e0-4bf0-4d95-96e3-925f3842e978,1133,,"[55.7, 51.3]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,47,England,768,['23e21c7a-5eeb-44e5-98ae-dde4ed66a4ab'],42,,,,,,,,,,,,,,,England,768,00:27:42.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c428ee8c-a341-4fc5-8613-60872c6c201d,1136,,"[53.6, 41.3]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,47,England,768,['d3ee8282-94fc-471a-8cc0-dab1dbc80731'],45,,,,,,,,,,,,,,,England,768,00:27:45.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbad137-a7a4-440f-abd4-0d3bfc418958,1139,,"[55.9, 11.7]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,47,England,768,['2685e95d-3cd6-48f8-827d-b07f7468d927'],49,,,,,,,,,,,,,,,England,768,00:27:49.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db423fd-3002-4717-b3d2-be1a1adbd4ab,1142,,"[80.3, 4.2]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,47,England,768,['27041c19-b779-44ea-bb6d-333f8d91ee6a'],51,,,,,,,,,,,,,,,England,768,00:27:51.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d076323f-924f-4154-9098-35ff70fefe5b,1145,,"[87.5, 10.0]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Left Wing,47,England,768,['4ac89ddd-f611-4a96-a034-0e22d220b0ea'],52,,,,,,,,,,,,,,,England,768,00:27:52.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,142bf046-0a4d-4ae0-b0ce-847bf6b97137,1148,,"[80.6, 9.7]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,47,England,768,['d21b7739-8efc-4820-8956-8a77683a6b80'],53,,,,,,,,,,,,,,,England,768,00:27:53.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf69694-99b0-4f4e-92f4-1e6426f4c466,1152,,"[91.2, 6.9]",3869118,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Left Wing,47,England,768,"['33682635-654f-44cf-bed1-3fc71248906f', '5a75f3d6-9554-4122-a938-944c5c5bfae6']",56,,,,,,,,,,,,,,,England,768,00:27:56.759,Ball Receipt*,True
