50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4427b276-7afa-4b50-8914-ec5ba2a1d359,1079,,"[31.7, 5.9]",3857286,38,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Romario Andrés Ibarra Mina,12803.0,Left Midfield,57,Ecuador,3565,,35,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:35.652,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,324af341-f0e4-474f-956c-6946a4be014c,1139,,"[49.9, 23.0]",3857286,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Left Center Midfield,61,Qatar,3566,['28fefd5e-0e12-4fbf-b59c-fc7270053d71'],31,,,,,,,,,,,,,,,,,Qatar,3566,00:40:31.190,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b798c791-9604-46c9-827b-c2bb7d9c7366,1157,,"[89.3, 4.9]",3857286,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,61,Qatar,3566,['03a0274b-8a98-4ea9-918a-3f6479e5de0a'],42,,,,,,,,,,,,,,,,,Qatar,3566,00:40:42.851,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b74bfde-97ca-4663-8b61-ec203e850537,1168,,"[98.2, 28.0]",3857286,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Left Center Midfield,61,Qatar,3566,['7945dee6-69d5-4444-82ee-05a4cb42d164'],47,,,,,,,,,,,,,,,,,Qatar,3566,00:40:47.396,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2943b442-d6e1-4482-a3f8-289f80d59df1,1178,,"[57.0, 11.5]",3857286,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,63,Qatar,3566,,19,,,,,,,,,,,,,,,,,Qatar,3566,00:41:19.257,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,963a0bb1-baae-473d-b0be-2c9d98ca73aa,1430,,"[29.8, 52.6]",3857286,48,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,71,Ecuador,3565,['3f16feb6-1dc6-4fe1-ae39-cacb48eef3d4'],20,,,,,,,,,,,,,,,,,Ecuador,3565,00:48:20.850,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0da08eae-e984-49a3-b431-8d591ff2d8bf,1558,,"[84.3, 4.4]",3857286,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,78,Ecuador,3565,,46,,,,,,,,,,,,,,,,,Qatar,3566,00:00:46.443,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26e7aa71-7480-4dbc-93b2-351af838ca36,1559,,"[36.4, 76.7]",3857286,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,78,Ecuador,3565,,47,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:47.442,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a865d42-846a-4986-800d-d772570527a9,1570,,"[87.5, 20.3]",3857286,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,79,Qatar,3566,,54,,,,,,,,,,,,,,,,,Qatar,3566,00:00:54.141,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28847b19-658c-4fb2-9234-120a215a40b3,1616,,"[59.5, 5.1]",3857286,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romario Andrés Ibarra Mina,12803.0,Left Midfield,80,Ecuador,3565,,27,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:27.827,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5dae3bb-cf45-4c04-b104-3bc3e6ac6d23,1623,,"[18.2, 44.9]",3857286,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,81,Qatar,3566,['48f0e36c-8883-4218-bd0f-d35461b513f7'],37,,,,,,,,,,,,,,,,,Qatar,3566,00:01:37.933,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b32a1c4b-f46d-44e7-8ec8-979f1ecc9a9a,1628,,"[8.6, 23.7]",3857286,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,81,Qatar,3566,,42,,,,,,,,,,,,,,,,,Qatar,3566,00:01:42.709,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58ba4ce8-4fcf-4934-b359-9664f922d584,1813,,"[37.3, 20.9]",3857286,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Homam Alamin Ahmed,124900.0,Left Wing Back,89,Qatar,3566,['6b48c9df-3437-4cfa-b4a0-a2deea095391'],37,,,,,,,,,,,,,,,,,Qatar,3566,00:05:37.683,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,803f0d05-9a1d-4e99-8378-c3d1dac44e6e,1846,,"[5.6, 58.3]",3857286,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,90,Ecuador,3565,['1cb17916-6588-4c50-8744-f1b40ef437a2'],15,,,,,,,,,,,,,,,,,Qatar,3566,00:06:15.770,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d96f861-8993-4d17-9bd6-fd7dc783497b,1850,,"[79.0, 25.0]",3857286,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,90,Ecuador,3565,['1d094fad-b10d-4c91-96d9-ea1b83acc520'],20,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:20.568,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7b8addf-7b02-49c1-a435-aae66b4c3551,1972,,"[12.2, 31.2]",3857286,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,95,Ecuador,3565,,48,,,,,,,,,,,,,,,,,Qatar,3566,00:09:48.884,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,298fab11-0e2a-4ea1-9e85-27af95af34d8,1975,,"[82.6, 65.0]",3857286,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Center Forward,95,Ecuador,3565,['72c4b55e-ebe1-4b7b-9c6d-26331e325fc7'],53,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:53.600,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,72a7d02f-f030-4e23-b185-4eed09df572d,1987,,"[104.7, 65.0]",3857286,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,96,Ecuador,3565,,32,,,,,,,,,,,,,,,,,Ecuador,3565,00:10:32.076,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,775b573a-fb4c-4fb8-8b26-c4811bb94233,1996,,"[26.4, 22.4]",3857286,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,97,Qatar,3566,['12e649a0-a234-4c3d-8e64-b6fe7c70314a'],36,,,,,,,,,,,,,,,,,Qatar,3566,00:10:36.569,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,25384a78-e95b-4bb9-99cd-accddd07b39c,2163,,"[11.2, 55.6]",3857286,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,102,Qatar,3566,['92a7556d-1047-444d-a447-e589909aa713'],6,,,,,,,,,,,,,,,,,Qatar,3566,00:14:06.550,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9acbb546-a354-4b30-8789-987b9d287804,2257,,"[71.1, 54.3]",3857286,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,108,Ecuador,3565,['01cb1889-6ae9-4a2b-a328-7a327ce7a382'],44,,,,,,,,,,,,,,,,,Ecuador,3565,00:18:44.873,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67b43148-d16c-4e31-ad79-cc28fe10b6b0,2313,,"[24.9, 40.6]",3857286,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,110,Qatar,3566,,22,,,,,,,,,,,,,,,,,Qatar,3566,00:20:22.582,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1465dc7-8e0b-4047-8e54-0b0325c8abcd,2368,,"[109.3, 68.0]",3857286,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Miguel Correia,124506.0,Right Wing Back,110,Qatar,3566,,11,,,,,,,,,,,,,,,,,Qatar,3566,00:21:11.013,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c61370d8-6f2a-48b1-8469-c0db5cec184e,2396,,"[55.9, 14.9]",3857286,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Steveen Estrada Martínez,34396.0,Left Center Forward,112,Ecuador,3565,,47,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:47.398,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cea4b508-38e9-4eb6-8dd5-54799ded07ef,2493,,"[13.5, 35.2]",3857286,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,115,Ecuador,3565,,5,,,,,,,,,,,,,,,,,Qatar,3566,00:24:05.455,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5563ed4-124e-4862-85f2-532c5b24f274,2508,,"[44.7, 40.2]",3857286,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,116,Qatar,3566,['19a742be-105c-455c-b550-2de8103fb863'],17,,,,,,,,,,,,,,,,,Qatar,3566,00:24:17.835,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c648f53-0eb5-47f7-9e22-75ae4c561894,2547,,"[89.5, 33.3]",3857286,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,119,Ecuador,3565,,22,,,,,,,,,,,,,,,,,Ecuador,3565,00:26:22.827,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dfb5af1-521a-4ac5-9a0e-d66c10319b3b,2558,,"[95.7, 11.7]",3857286,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,120,Ecuador,3565,,42,,,,,,,,,,,,,,,,,Ecuador,3565,00:27:42.426,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9abadfe4-80a5-457a-bebd-dd246c19e093,2605,,"[52.4, 65.6]",3857286,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Wing Back,122,Qatar,3566,,39,,,,,,,,,,,,,,,,,Qatar,3566,00:28:39.005,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba9c87de-acbc-48a1-987d-6364087054d4,2626,,"[43.9, 10.4]",3857286,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Homam Alamin Ahmed,124900.0,Left Wing Back,123,Qatar,3566,['63dc975e-1355-4361-8c3c-e87ca649c173'],6,,,,,,,,,,,,,,,,,Qatar,3566,00:29:06.653,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3372a4b9-c60c-4da3-9945-2cac270d108e,2686,,"[76.2, 77.2]",3857286,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Wing Back,125,Qatar,3566,,38,,,,,,,,,,,,,,,,,Qatar,3566,00:31:38.264,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1038afc5-f4ec-4076-950f-bf90bb36064e,2820,,"[104.4, 19.0]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,129,Ecuador,3565,,2,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:02.577,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcda2c95-c9d6-4f23-8a19-eb2328390c15,2863,,"[91.6, 43.6]",3857286,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,132,Ecuador,3565,,32,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:32.725,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e31c832-2006-4bd5-ac13-4b79c2986bc3,2905,,"[11.6, 11.9]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,136,Qatar,3566,['bf960a05-4348-4675-a016-3e11881271c8'],20,,,,,,,,,,,,,,,,,Qatar,3566,00:38:20.743,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,54974c2a-0749-4542-a2d6-401e5f483626,2930,,"[62.3, 66.2]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,137,Qatar,3566,"['63be94ae-364b-483b-9fc2-6124e786981d', '6d02712f-90c4-469c-9be9-0c50248b1596']",53,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:53.540,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8526ac6-7067-4300-abeb-a4e65aea027f,2971,,"[65.3, 61.3]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,139,Qatar,3566,,37,,,,,,,,,,,,,,,,,Qatar,3566,00:39:37.487,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd36cdb9-8e22-4fd0-9db7-091af35719ae,3100,,"[73.6, 10.4]",3857286,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,151,Qatar,3566,,50,,,,,,,,,,,,,,,,,Qatar,3566,00:45:50.504,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e2185b6-b2e9-42e5-8c24-8ecac90b33c3,3130,,"[39.2, 4.4]",3857286,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,152,Ecuador,3565,,7,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:07.071,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6207304e-9f1b-4a32-9938-8f522e3fa8da,3185,,"[36.4, 56.4]",3857286,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,152,Ecuador,3565,['4b25d9c3-2a4e-4241-aa35-8168846a5e89'],47,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:47.510,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6e9cc6d-787a-4835-b43b-3f70b43d3cdd,3241,,"[77.7, 61.6]",3857286,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohammed Muntari,124901.0,Right Center Forward,155,Ecuador,3565,,16,,,,,,,,,,,,,,,,,Qatar,3566,00:48:16.501,Ball Recovery,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5b308306-1f75-4d0c-9fa6-4bb25631e910,38,,"[68.9, 13.9]",3857286,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,4,Qatar,3566,['4d39bf89-80a7-4bfc-937e-531ce56efd41'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:25.329,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ce7518b-df55-4b44-9fc1-6d471e2584bd,89,,"[53.5, 50.2]",3857286,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Miguel Correia,124506.0,Right Wing Back,6,Ecuador,3565,['cedd21f8-04f1-4b5b-893b-648a4fdb3dca'],26,,,,,,,,,,,,,,,,,Qatar,3566,00:01:26.427,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79a05294-c673-4612-9fe6-110e9284cae2,330,,"[24.4, 73.7]",3857286,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bassam Hisham Al Rawi,124503.0,Right Center Back,16,Ecuador,3565,"['10030820-522d-470d-a32a-db52a02dc65d', '6e0098a9-f0bb-40ca-b217-9ff7b104eab5']",24,,,,,,,,,,,,,,,,,Qatar,3566,00:09:24.260,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,True,,,,,,,,,,9ba003e4-8b8b-4c03-b9dd-96befb0fdccf,429,,"[13.5, 41.6]",3857286,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,24,Ecuador,3565,['d4c60a3f-9d3a-4625-8849-c8a4644e200b'],17,,,,,,,,,,,,,,,,,Qatar,3566,00:14:17.638,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7eaed31e-f0bb-40b0-84da-241294237769,505,,"[54.0, 36.3]",3857286,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdulaziz Hatem Mohammed Abdullah,124514.0,Left Center Midfield,27,Ecuador,3565,"['543baa1a-4704-4001-aa47-10fcc2381482', '68f84795-fb38-4c35-87d9-3ba45737ec38']",45,,,,,,,,,,,,,,,,,Qatar,3566,00:18:45.488,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,d7ae3930-8dfe-4226-9ad0-f53af0e3970a,541,,"[43.9, 13.0]",3857286,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almoez Ali Zainalabiddin Abdulla,124495.0,Right Center Forward,31,Qatar,3566,"['a45c2eb5-6305-4e59-a02a-cd6aaf1cbebd', 'c0cda0fe-55f9-4702-a6a1-291a1df35683']",6,,,,,,,,,,,,,,,,,Qatar,3566,00:21:06.016,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4cc38325-b245-41b8-bd26-7dee18d4777c,636,,"[73.8, 4.7]",3857286,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,34,Qatar,3566,['0432b4d1-803d-4b2d-8659-e0fbd0e7d67d'],43,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:43.266,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29472c94-2a27-4902-9b9c-f1751d5a2aab,684,,"[79.6, 6.6]",3857286,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,36,Ecuador,3565,"['07f9aec5-dc52-4acc-92fd-138a35d05fd2', '23238883-c44b-46fb-bfa9-d99d3fdc721a']",44,,,,,,,,,,,,,,,,,Qatar,3566,00:24:44.693,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,96c5cc41-2037-40cf-9dce-6abcfea32550,863,,"[70.6, 15.4]",3857286,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,44,Qatar,3566,"['2a1ec30d-0a00-4485-bd59-c5ce719ddd79', 'edeb2fc0-6f68-4be5-a193-a5ae0e56d544']",29,,,,,,,,,,,,,,,,,Ecuador,3565,00:28:29.262,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f3be653-9b2a-46b3-b331-cd168df0b063,958,,"[41.6, 52.8]",3857286,33,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Miguel Correia,124506.0,Right Wing Back,51,Ecuador,3565,['bbadd89f-3cb0-42ea-9cd7-345624b9691f'],21,,,,,,,,,,,,,,,,,Qatar,3566,00:33:21.234,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,ee4b3b2f-1476-4546-84b6-6cdcc898acd2,1049,,"[52.7, 40.6]",3857286,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,54,Ecuador,3565,"['348a1ad9-d2ab-45da-9659-ee6254d91d6c', 'eb44fb0b-c1f2-42f1-b5bf-475f9ed1cac8']",47,,,,,,,,,,,,,,,,,Qatar,3566,00:35:47.314,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,efd0424c-39bb-4a02-a977-0cea9903a270,1094,,"[110.2, 6.4]",3857286,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Center Forward,58,Qatar,3566,['5e5d7c5a-3ba9-46fe-be97-c7f39a892846'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:51.754,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,732f2085-9e06-46a4-913a-9c4ae3f958a4,1296,,"[55.9, 77.4]",3857286,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,67,Qatar,3566,['6879b954-b059-43e7-bc27-986084c342fd'],16,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:16.241,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6374ce21-6682-4143-915a-44400344eef3,1404,,"[58.2, 1.9]",3857286,47,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Left Center Midfield,70,Ecuador,3565,['ef1b8348-808c-4f70-bef3-8fdc4323596c'],28,,,,,,,,,,,,,,,,,Qatar,3566,00:47:28.924,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b2e415e4-7705-4cad-9a9b-ca346adaaf1c,1463,,"[89.9, 77.2]",3857286,48,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,71,Ecuador,3565,['a032f1ad-aecb-4083-8b59-9bda0aab960e'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:48:51.190,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ecd8be68-2488-4217-a485-1002b16500c6,1481,,"[63.4, 55.8]",3857286,49,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,72,Qatar,3566,['d7df6b80-71b4-4d2c-b90b-1f0b7b69e30d'],22,,,,,,,,,,,,,,,,,Ecuador,3565,00:49:22.207,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4414b262-d579-4230-9ff0-06f6dcf76879,1669,,"[60.8, 75.7]",3857286,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,81,Qatar,3566,['fbe14661-787e-4336-aa15-8c8c2033c0f4'],27,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:27.218,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,3e3506ae-ba3b-427c-ad17-b8c6bc28ab5c,1790,,"[43.2, 72.7]",3857286,50,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Karim Boudiaf,124492.0,Center Defensive Midfield,87,Ecuador,3565,"['675dfeb5-5767-43f3-b93c-6a8edc52ebae', '74268a8f-fec2-4307-ad5e-3c1b632ab0ba']",15,,,,,,,,,,,,,,,,,Qatar,3566,00:05:15.234,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,9adab062-cc67-4948-a5c7-77e80740b5f0,1920,,"[43.5, 53.9]",3857286,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bassam Hisham Al Rawi,124503.0,Right Center Back,92,Ecuador,3565,"['48bb8e57-6291-45bd-bb4f-a0176daaf5ef', 'bd18491b-574d-4a3b-8562-f9727f806719', 'c8536965-a4b1-4bed-aff7-7d3ad97c2aa4']",44,,,,,,,,,,,,,,,,,Qatar,3566,00:07:44.643,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4cdb4129-0073-46f3-bf5b-66e8be95f7a4,1946,,"[68.1, 10.4]",3857286,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,93,Qatar,3566,['dbfaeb01-ddb8-4b25-91d8-37210dd00c05'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:11.517,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,3fdc534b-9fa6-41b4-87a7-26cfea3a7d8b,1998,,"[94.2, 56.0]",3857286,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,97,Qatar,3566,"['52c2dd73-a304-464c-9c86-c0d99233b378', 'b0e5543b-6d62-42de-b3f4-173d9cdbd94f']",37,,,,,,,,,,,,,,,,,Ecuador,3565,00:10:37.230,Foul Committed,
