ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,647083f3-fa3a-49fe-bd68-e239f6aba898,2086,,,"[42.1, 45.1]",3857287,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,106,Uruguay,783,['b0af3fcd-5881-40d7-a0f1-da64dd321633'],23,,,,,,,,,,,,,,,,Uruguay,783,00:13:23.297,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f30faeb-6fed-44e8-b1bb-d3449361885c,2147,,,"[73.7, 53.4]",3857287,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ui-Jo Hwang,29966.0,Center Forward,107,South Korea,791,['3ec8f3ce-0aae-42c4-bab3-d572328d951a'],33,,,,,,,,,,,,,,,,South Korea,791,00:14:33.506,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8dc09f9e-6b4d-4afb-88b7-1ca8fe3562c5,2160,,,"[22.3, 55.1]",3857287,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,108,Uruguay,783,,46,,,,,,,,,,,,,,,,Uruguay,783,00:14:46.275,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a143b333-c6a8-477a-a8d2-c1e1473d2fe6,2195,,,"[62.3, 8.1]",3857287,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sang-Ho Na,41711.0,Right Wing,110,South Korea,791,,2,,,,,,,,,,,,,,,,South Korea,791,00:16:02.319,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f273a82-67cf-447f-b9c2-74019a0146b7,2200,,,"[51.3, 49.9]",3857287,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Vecino Falero,5255.0,Left Center Midfield,110,South Korea,791,,4,,,,,,,,,,,,,,,,Uruguay,783,00:16:04.707,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa3ee85b-4c72-4129-b52b-8332632c78c1,2205,,,"[75.6, 35.3]",3857287,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sang-Ho Na,41711.0,Right Wing,110,South Korea,791,,6,,,,,,,,,,,,,,,,South Korea,791,00:16:06.985,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4496f55b-2d8f-4467-826b-b4ea3b62599e,2260,,,"[94.0, 54.0]",3857287,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,In-Beom Hwang,23763.0,Right Defensive Midfield,113,South Korea,791,['47ad904f-4a32-4dde-9cde-f87536959efb'],1,,,,,,,,,,,,,,,,South Korea,791,00:17:01.190,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98ad8d5f-bc28-4c2d-828f-3ac5d05ea88d,2287,,,"[18.4, 38.0]",3857287,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,114,Uruguay,783,,25,,,,,,,,,,,,,,,,Uruguay,783,00:17:25.634,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23ba8d19-75ff-4577-b0d7-71f0c8fa0027,2302,,,"[3.8, 48.8]",3857287,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,115,South Korea,791,,42,,,,,,,,,,,,,,,,South Korea,791,00:17:42.421,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,910835ef-f066-4da0-bb8e-59a413000748,2314,,,"[42.0, 73.0]",3857287,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sang-Ho Na,41711.0,Right Wing,118,South Korea,791,,56,,,,,,,,,,,,,,,,South Korea,791,00:19:56.670,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87c28f55-22ce-4e23-9aa6-22b636469ade,2406,,,"[58.5, 36.4]",3857287,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ui-Jo Hwang,29966.0,Center Forward,121,Uruguay,783,['e043f192-6216-4976-a32e-c7555b370b08'],15,,,,,,,,,,,,,,,,South Korea,791,00:22:15.557,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dc02fd0-768c-4dae-953b-64f8c0bc00c0,2419,,,"[48.3, 50.1]",3857287,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,121,Uruguay,783,,19,,,,,,,,,,,,,,,,Uruguay,783,00:22:19.719,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e46f13d4-df6c-4347-915c-a57d2203fa10,2454,,,"[90.1, 27.7]",3857287,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,123,Uruguay,783,,8,,,,,,,,,,,,,,,,Uruguay,783,00:23:08.922,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a187da8a-1dab-482a-9133-a877d3f04b3a,2458,,,"[103.8, 76.6]",3857287,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Midfield,123,Uruguay,783,['53797471-1472-4223-8966-5380e3e87b34'],14,,,,,,,,,,,,,,,,Uruguay,783,00:23:14.629,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,376c956c-3517-4b2b-aedf-2ac1706ee3a3,2462,,,"[91.4, 76.6]",3857287,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Midfield,123,Uruguay,783,['53797471-1472-4223-8966-5380e3e87b34'],17,,,,,,,,,,,,,,,,Uruguay,783,00:23:17.790,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0c4693cc-ff5b-49a1-bcb8-2d404c219b18,2481,,,"[109.0, 65.4]",3857287,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Facundo Pellistri Rebollo,36288.0,Right Midfield,124,Uruguay,783,,38,,,,,,,,,,,,,,,,Uruguay,783,00:23:38.987,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdcc42e4-d1c0-4d6b-8756-ad39646a20a5,2578,,,"[43.9, 2.9]",3857287,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,125,Uruguay,783,,27,,,,,,,,,,,,,,,,Uruguay,783,00:25:27.542,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aea35871-8054-446e-87dc-4680b4127636,2646,,,"[86.1, 12.9]",3857287,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Left Center Back,125,Uruguay,783,,39,,,,,,,,,,,,,,,,Uruguay,783,00:26:39.079,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8e1e8f5-3ce6-4e9e-9cd8-6a8314bbc61f,2650,,,"[16.2, 43.0]",3857287,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,126,South Korea,791,,45,,,,,,,,,,,,,,,,South Korea,791,00:26:45.530,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae8e4185-f490-4209-a9aa-f7c4c486bcfc,2655,,,"[4.7, 44.7]",3857287,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,126,South Korea,791,,49,,,,,,,,,,,,,,,,South Korea,791,00:26:49.168,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e3898cc-9024-48aa-ab6f-5a9b623ff4ea,2738,,,"[104.4, 35.4]",3857287,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gue-Sung Cho,40542.0,Center Forward,128,South Korea,791,,43,,,,,,,,,,,,,,,,South Korea,791,00:29:43.362,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ed39d6b-0770-4ff4-abf7-1e1a8b211c91,2754,,,"[111.6, 9.9]",3857287,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,In-Beom Hwang,23763.0,Right Defensive Midfield,128,South Korea,791,"['29310999-3c54-442e-b55a-e3aba865028e', 'bdd5c7fd-de7c-4740-ba90-466bda13e6dd']",53,,,,,,,,,,,,,,,,South Korea,791,00:29:53.460,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d634123-1464-464d-b4e2-1fe7428d13bc,2874,,,"[37.3, 71.5]",3857287,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,134,South Korea,791,['7e3be229-0372-47d8-8a60-8d30ecdaff02'],3,,,,,,,,,,,,,,,,South Korea,791,00:34:03.098,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad4ef456-a694-41ee-975a-073daab22977,2918,,,"[3.8, 25.5]",3857287,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,137,South Korea,791,['63ab9fc6-2d82-4cd3-a3d3-dcb2ba0b874e'],5,,,,,,,,,,,,,,,,South Korea,791,00:35:05.943,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2677a484-0915-47a2-9fec-d03e5f4a6672,2956,,,"[87.0, 38.8]",3857287,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,138,Uruguay,783,,39,,,,,,,,,,,,,,,,Uruguay,783,00:35:39.112,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7747c0ce-0481-4466-a34a-5319f366de40,3017,,,"[41.2, 48.3]",3857287,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,143,Uruguay,783,['3af1e70e-e96c-4d2b-af68-d62db3c194af'],7,,,,,,,,,,,,,,,,Uruguay,783,00:39:07.413,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ebeb19a-efc2-4cb9-b3d1-ed5cfb775b1a,3165,,,"[32.5, 48.2]",3857287,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Woo-Young Jung,5618.0,Left Defensive Midfield,149,South Korea,791,,24,,,,,,,,,,,,,,,,South Korea,791,00:43:24.227,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b11b026-1d47-4a6d-ab57-69b573b4ae9b,3176,,,"[33.9, 21.6]",3857287,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Left Center Back,150,Uruguay,783,,32,,,,,,,,,,,,,,,,Uruguay,783,00:43:32.717,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94b392eb-6dfd-46e3-bc40-82f1831cb575,3197,,,"[77.1, 18.6]",3857287,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,150,Uruguay,783,,54,,,,,,,,,,,,,,,,Uruguay,783,00:43:54.143,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff653ca3-507c-431f-9f5e-cd590861bbc4,3211,,,"[17.2, 7.8]",3857287,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,151,South Korea,791,['d0908aad-5734-4c33-b4c3-44f7723d56cd'],48,,,,,,,,,,,,,,,,Uruguay,783,00:44:48.670,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3780b384-d80c-413c-bf66-189d2f2b704a,3273,,,"[39.3, 53.0]",3857287,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kang-In Lee,22740.0,Right Wing,154,South Korea,791,,21,,,,,,,,,,,,,,,,South Korea,791,00:46:21.247,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fff52aa8-3a41-4745-87b7-b4a08298f4a5,3314,,,"[90.4, 74.0]",3857287,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,157,South Korea,791,,54,,,,,,,,,,,,,,,,South Korea,791,00:47:54.755,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b574ac6f-a466-4f46-9059-b0cb0ec9a71f,3325,,,"[91.5, 60.7]",3857287,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kang-In Lee,22740.0,Right Wing,157,South Korea,791,['b4d766f1-530c-46e0-8c42-63a42aec275d'],1,,,,,,,,,,,,,,,,South Korea,791,00:48:01.774,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,124db366-3c7c-4a1f-904d-fe0911ff9394,36,,,"[18.6, 3.9]",3857287,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,3,Uruguay,783,,23,,,,,,,,,,,,,,,,Uruguay,783,00:00:23.163,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7df35a69-8575-4b43-be29-a295e0512c2d,45,,,"[41.4, 6.1]",3857287,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Uruguay,783,,46,,,,,,,,,,,,,,,,Uruguay,783,00:00:46.420,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a2ee0514-5868-4872-b7f0-25efd7a9d113,219,,,"[80.7, 4.5]",3857287,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,14,Uruguay,783,,50,,,,,,,,,,,,,,,,Uruguay,783,00:05:50.626,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9fb539ec-985b-4cbd-8fe7-93473d7056b8,240,,,"[70.7, 60.5]",3857287,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Center Attacking Midfield,15,South Korea,791,,6,,,,,,,,,,,,,,,,South Korea,791,00:06:06.918,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52a88bb6-7460-4e73-a1cd-5faf44749bce,244,,,"[82.7, 64.6]",3857287,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,15,South Korea,791,['c44257f0-7d42-4318-94db-fb45c4e01864'],11,,,,,,,,,,,,,,,,South Korea,791,00:06:11.677,Miscontrol,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc62a904-17f4-4e65-ba0f-fdebcbfbbc26,314,,,"[83.0, 2.4]",3857287,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Left Wing,20,Uruguay,783,['6f500502-6997-4831-9176-96e19a1e9c51'],49,,,,,,,,,,,,,,,,Uruguay,783,00:08:49.408,Miscontrol,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2206771-2724-41be-b199-73d61773a1bb,327,,,"[106.8, 16.9]",3857287,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Center Midfield,21,Uruguay,783,,21,,,,,,,,,,,,,,,,Uruguay,783,00:09:21.034,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0de70cc3-c889-4e95-a96d-527687cde944,441,,,"[97.2, 28.0]",3857287,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ui-Jo Hwang,29966.0,Center Forward,41,South Korea,791,,43,,,,,,,,,,,,,,,,South Korea,791,00:13:43.832,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1671b72e-e54a-4dd9-998f-d7a59f991299,753,,,"[112.4, 34.5]",3857287,21,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,51,Uruguay,783,,22,,,,,,,,,,,,,,,,Uruguay,783,00:21:22.327,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e0739c2-bfe8-4d01-af2b-f739c7031964,760,,,"[20.6, 76.0]",3857287,21,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,52,South Korea,791,,52,,,,,,,,,,,,,,,,South Korea,791,00:21:52.075,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c31f9b4-1594-41b5-b44d-fe308923f90a,817,,,"[27.8, 13.4]",3857287,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Wing,54,Uruguay,783,,8,,,,,,,,,,,,,,,,South Korea,791,00:23:08.769,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3cdfc64e-15a3-4084-b544-edfe79d04877,877,,,"[90.2, 20.9]",3857287,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Left Wing,54,Uruguay,783,,56,,,,,,,,,,,,,,,,Uruguay,783,00:23:56.121,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80302fca-d04c-408d-91a9-cb3535394d4f,924,,,"[114.7, 5.7]",3857287,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ui-Jo Hwang,29966.0,Center Forward,58,South Korea,791,,26,,,,,,,,,,,,,,,,South Korea,791,00:26:26.633,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19c48a9d-9889-45d5-bb6c-2a3eacf22362,1404,,,"[75.5, 16.8]",3857287,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Uruguay,783,,8,,,,,,,,,,,,,,,,Uruguay,783,00:39:08.176,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,519ff6b8-22be-40eb-a47c-01c497d0bf6e,1751,,,"[112.9, 9.4]",3857287,47,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Heung-Min Son,3083.0,Left Wing,89,South Korea,791,['b35b6cc7-3b7c-45e4-9986-6d41d5825742'],6,,,,,,,,,,,,,,,,South Korea,791,00:02:06.216,Miscontrol,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,359b6264-0b83-420e-acc5-9503ae4cbc76,1765,,,"[94.2, 30.9]",3857287,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ui-Jo Hwang,29966.0,Center Forward,91,South Korea,791,,37,,,,,,,,,,,,,,,,South Korea,791,00:02:37.655,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,603bab56-9a67-4032-98fc-bc43c09e4ae2,2029,,,"[118.5, 63.3]",3857287,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,99,Uruguay,783,,28,,,,,,,,,,,,,,,,Uruguay,783,00:09:28.929,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e0dc1bc-3f6b-405f-886f-0642bc3aa6b3,2032,,,"[12.9, 2.0]",3857287,54,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moon-Hwan Kim,40672.0,Right Back,99,Uruguay,783,,31,,,,,,,,,,,,,,,,South Korea,791,00:09:31.717,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,05062268-d809-4d19-95a5-b51e61890f90,2042,,,"[92.6, 65.1]",3857287,55,True,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Facundo Pellistri Rebollo,36288.0,Right Wing,100,Uruguay,783,['10c1d18b-c16c-4f45-89f5-0157c93ee849'],13,,,,,,,,,,,,,,,,Uruguay,783,00:10:13.913,Miscontrol,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e85b192b-8b56-4681-beb2-0ee317ddadec,2149,,,"[72.9, 52.0]",3857287,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ui-Jo Hwang,29966.0,Center Forward,107,South Korea,791,['3ec8f3ce-0aae-42c4-bab3-d572328d951a'],33,,,,,,,,,,,,,,,,South Korea,791,00:14:33.783,Miscontrol,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42db0b75-ca7d-4a37-a3b7-7fa6ce0cdceb,2286,,,"[104.4, 56.3]",3857287,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heung-Min Son,3083.0,Left Wing,113,South Korea,791,,23,,,,,,,,,,,,,,,,South Korea,791,00:17:23.802,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6066ac2-014b-47f6-8064-f698aadadce2,2556,,,"[98.6, 16.2]",3857287,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,124,Uruguay,783,,47,,,,,,,,,,,,,,,,Uruguay,783,00:24:47.437,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4c59c86-9e39-4f60-a626-10de5dc4d7c8,2940,,,"[49.4, 48.6]",3857287,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gue-Sung Cho,40542.0,Center Forward,137,South Korea,791,,30,,,,,,,,,,,,,,,,South Korea,791,00:35:30.900,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c764dd9-ab46-42d2-95bb-3107de6d8f8e,2954,,,"[87.4, 37.1]",3857287,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,138,Uruguay,783,,37,,,,,,,,,,,,,,,,Uruguay,783,00:35:37.694,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75ff30c4-afd8-456f-8b30-0f6998d9690e,3030,,,"[58.0, 62.4]",3857287,84,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,144,Uruguay,783,,35,,,,,,,,,,,,,,,,Uruguay,783,00:39:35.164,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb70edbd-d226-4b68-bf8a-65805e90984e,3260,,,"[106.5, 60.8]",3857287,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Left Midfield,152,Uruguay,783,,59,,,,,,,,,,,,,,,,Uruguay,783,00:45:59.431,Miscontrol,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6be311a2-2235-4ace-8a6f-e2bb04b42a08,3292,,,"[52.0, 11.1]",3857287,92,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Left Center Back,156,Uruguay,783,,19,,,,,,,,,,,,,,,,Uruguay,783,00:47:19.575,Miscontrol,
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,a7eb75e9-e7d8-4274-bc2f-24e4c98bb939,37,,,"[101.5, 75.8]",3857287,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,3,Uruguay,783,,23,,,,,,,,,,,,,,,,South Korea,791,00:00:23.532,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,a3da077e-d568-49fa-9ea0-48131b499596,58,,,"[5.7, 31.5]",3857287,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,South Korea,791,"['6c15e423-9ecc-4d5b-8ec6-f87c2ff60a49', 'd91ad9f3-0f7a-4097-b641-63e7642c786a']",42,,,,,,,,,,,,,,,,Uruguay,783,00:01:42.184,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,3564e8ce-eb1d-41ef-8c60-933821915c2b,236,,,"[37.4, 27.7]",3857287,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Right Center Back,15,South Korea,791,"['2479406d-53c7-4f59-b12c-a269c48fd180', 'da149c7d-fdaf-4bf3-a1fd-a4b1e3386812']",2,,,,,,,,,,,,,,,,Uruguay,783,00:06:02.520,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,5d626ea8-4bad-4fa7-88b8-41897b72faa2,278,,,"[3.1, 25.6]",3857287,6,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Left Center Back,17,South Korea,791,['d5e7ef69-3b01-4679-9a20-3cc51f1c3a08'],46,,,,,,,,,,,,,,,,Uruguay,783,00:06:46.031,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,b9627a31-b6b8-4cb9-bd4e-9def102ed684,280,,,"[6.8, 32.5]",3857287,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,18,South Korea,791,['df4e60b0-9c9b-4b74-9d29-79f0c00abf5c'],50,,,,,,,,,,,,,,,,Uruguay,783,00:07:50.194,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,7046bc21-5d32-4c03-98c8-80eae105c77b,304,,,"[11.2, 33.5]",3857287,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,19,South Korea,791,"['5c187818-d011-404a-96e5-44018286e6a7', 'eb38267a-885b-4ba6-a176-c4edcdbc8ed3']",37,,,,,,,,,,,,,,,,Uruguay,783,00:08:37.979,Clearance,True
