50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.258104,,,,,,,,,,,,8371c808-d611-4659-b728-6458ea39f549,127,,,"[82.3, 0.1]",3857292,3,True,,,1.7614746,,,,,,"[74.0, 43.1]",,High Pass,,43.79372,,,,Niklas Süle,6322.0,,True,,,Throw-in,1,From Throw In,David Raum,12034.0,Left Back,8,Germany,770,['8d3beb44-3c18-4d6f-931e-341b38de8eb4'],48,,,,,,,,,,,,,,,,,,Germany,770,00:03:48.842,Pass,
,,,,,,,,,,,,,,,,1.942772,,,,,,,,,,,,7d546a66-df3d-4bb1-a454-649e6d8bf328,129,,,"[75.3, 52.0]",3857292,3,,,,-0.89226913,,Right Foot,,,,"[98.6, 23.1]",,High Pass,,37.12277,,Incomplete,,Serge Gnabry,8400.0,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,8,Germany,770,"['35313d49-cf1f-4600-9c87-2e72ba246ce3', 'e1434c76-48e9-4237-8abe-c05a8a660930']",52,,,,,,,,,,,,,,,,,,Germany,770,00:03:52.925,Pass,
,,,,,,,,,,,,,,,,0.99038,,,,,,,,,,,,5430b665-81e4-4a9e-9282-219a528fe415,132,,,"[99.4, 16.0]",3857292,3,,,,1.7405746,,Left Foot,,,,"[97.6, 26.5]",,Low Pass,,10.653169,,,,Jamal Musiala,39565.0,,,,,Recovery,1,From Throw In,Serge Gnabry,8400.0,Left Wing,8,Germany,770,['98d673bb-999f-48ff-a15e-40ddd2bf6285'],55,,,,,,,,,,,,,,,,,,Germany,770,00:03:55.832,Pass,
,,,,,,,,,,,,,,,,0.645475,,,,,,,,,,,,82abd98f-e143-4d98-a2ee-a0749f23819b,135,,,"[103.1, 26.7]",3857292,3,,,,-0.19083111,,Right Foot,,,,"[111.9, 25.0]",,Ground Pass,,8.962701,,Pass Offside,,Serge Gnabry,8400.0,,,Through Ball,True,,1,From Throw In,Jamal Musiala,39565.0,Center Attacking Midfield,8,Germany,770,['4f452a67-2d48-47f1-8c32-22ddbda8ceab'],57,,,,,,,,,,,,,,,,,,Germany,770,00:03:57.587,Pass,
,,,,,,,,,,,,,,,,1.851978,,,,,,,,,,,,e86dcdac-9d96-43aa-8763-95289c374cc2,137,,,"[12.9, 43.7]",3857292,4,,,,-1.4688779,,Right Foot,,,,"[14.7, 26.1]",,Ground Pass,,17.691807,,,,Juan Pablo Vargas Campos,27163.0,,,,,Free Kick,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,9,Costa Rica,795,['45f7673e-c734-45e4-9e7f-c533278cb429'],44,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:44.244,Pass,
,,,,,,,,,,,,,,,,1.842777,,,,,,,,,,,,8332efeb-5cd6-447d-a036-552106044bc5,140,,,"[19.4, 26.1]",3857292,4,,,,0.7700577,,Right Foot,,,,"[55.8, 61.4]",,High Pass,,50.70552,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Left Center Back,9,Costa Rica,795,['5cfb8f81-57ea-4a98-bf4d-283aba805e64'],49,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:49.082,Pass,
,,,,,,,,,,,,,,,,2.208537,,,,,,,,,,,,76e41e62-dd7a-4540-98f0-9be67f051110,144,,,"[54.6, 62.3]",3857292,4,,,,-0.4160645,,Left Foot,,,,"[63.2, 58.5]",,High Pass,,9.402127,,Incomplete,,,,,,,,,1,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,9,Costa Rica,795,['07ca0ca8-e788-4958-81a8-633e25914261'],50,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:50.940,Pass,
,,,,,,,,,,,,,,,,2.316669,,,,,,,,,,,,07ca0ca8-e788-4958-81a8-633e25914261,146,,,"[56.9, 21.6]",3857292,4,,,,-0.11527613,,Left Foot,,,,"[85.4, 18.3]",,High Pass,,28.690416,,,,Serge Gnabry,8400.0,,,,,Recovery,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,9,Costa Rica,795,"['43e03673-92fe-47a7-a34f-082545477887', '76e41e62-dd7a-4540-98f0-9be67f051110', 'dcbae04d-fe73-458a-9d1d-7abbf81dcee7']",53,,,,,,,,,,,,,,,,,,Germany,770,00:04:53.148,Pass,True
,,,,,,,,,,,,,,,,0.502492,,,,,,,,,,,,b0ee66fe-1e26-4801-b6f2-9b1459f8af85,149,,,"[105.1, 32.5]",3857292,4,,,,-0.7114591,,Right Foot,,,,"[110.9, 27.5]",,Ground Pass,,7.6576757,,Incomplete,,Jamal Musiala,39565.0,,,,,,1,From Free Kick,Serge Gnabry,8400.0,Left Wing,9,Costa Rica,795,"['d05810c2-c319-4bcc-b39f-63bd43d2d4d8', 'd976d913-3fff-47a1-af2e-40f7dc911b40']",58,,,,,,,,,,,,,,,,,,Germany,770,00:04:58.756,Pass,
,,,,,,,,,,,,,,,,2.222229,,,,,,,,,,,,65cb9b84-2252-4c89-b517-ff9a426f1a09,154,,,"[9.0, 49.6]",3857292,5,,,,1.957672,,Right Foot,,,,"[0.2, 71.2]",,Ground Pass,,23.323807,,Out,,,,,,,,,1,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,9,Costa Rica,795,,0,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:00.172,Pass,
,,,,,,,,,,,,,,,,1.610412,,,,,,,,,,,,5d706cb7-2fec-498c-8065-31ab82a4fa67,155,,,"[120.0, 0.1]",3857292,5,,,,1.7972372,,Left Foot,,,,"[110.6, 40.9]",,High Pass,,41.868843,,Incomplete,True,Antonio Rüdiger,3167.0,,True,Outswinging,,Corner,1,From Corner,David Raum,12034.0,Left Back,10,Germany,770,"['83010157-bb3f-4e69-95d7-b05f3144d65b', 'e4d5b585-65f5-410a-a6ae-b795a74450db']",27,,,,,,,,,,,,,,,,,,Germany,770,00:05:27.880,Pass,
,,,,,,,,,,,,,,,,1.400367,,,,,,,,,,,,2bf6e0a6-6116-4d0b-9a3e-db872cb79ba8,160,,,"[110.9, 13.2]",3857292,5,,,,-2.4780369,,Right Foot,,,,"[105.4, 8.9]",,Ground Pass,,6.981404,,,,David Raum,12034.0,,,,,,1,From Corner,Jamal Musiala,39565.0,Center Attacking Midfield,10,Germany,770,['5f52ce6e-1710-4792-bc30-d6dba836503b'],33,,,,,,,,,,,,,,,,,,Germany,770,00:05:33.391,Pass,
,,,,,,,,,,,,,,,,1.23505,,,,,,,,,,,,31fabb3f-c918-4960-955a-ebff5964a5f9,162,,,"[105.4, 8.9]",3857292,5,,,,2.566168,,Left Foot,,,,"[98.0, 13.7]",,Ground Pass,,8.820431,,,,Leon Goretzka,6324.0,,,,,,1,From Corner,David Raum,12034.0,Left Back,10,Germany,770,['73a9eca6-20b0-44dc-86fa-80fcecec66ec'],34,,,,,,,,,,,,,,,,,,Germany,770,00:05:34.791,Pass,
,,,,,,,,,,,,,,,,0.108379,,,,,,,,,,,,e615b948-5a0f-4942-9c6c-15c2f09bf605,165,,,"[94.7, 13.2]",3857292,5,,,,1.4288993,,Right Foot,,,,"[95.1, 16.0]",,Ground Pass,,2.828427,,Incomplete,,Serge Gnabry,8400.0,,,,,,1,From Corner,Leon Goretzka,6324.0,Right Defensive Midfield,10,Germany,770,"['5e481800-c4e6-4890-ad62-8d68a3ec7c13', '7a00b0ea-eafb-4e0b-a690-78ee180c1e08']",36,,,,,,,,,,,,,,,,,,Germany,770,00:05:36.822,Pass,
,,,,,,,,,,,,,,,,4.488393,,,,,,,,,,,,b080baf1-a4c2-4a01-ab2a-bf5363c5c71d,169,,,"[87.9, 6.9]",3857292,5,,,,3.1061466,,Right Foot,,,,"[31.5, 8.9]",,High Pass,,56.43545,,,,Manuel Neuer,5570.0,,,,,Recovery,1,From Corner,Jamal Musiala,39565.0,Center Attacking Midfield,10,Germany,770,"['638e491e-71f2-40a5-9102-283c19dcd9ea', '94701701-2b13-4dc7-b31a-66113f130746']",39,,,,,,,,,,,,,,,,,,Germany,770,00:05:39.578,Pass,True
,,,,,,,,,,,,,,,,2.38061,,,,,,,,,,,,e280cc5f-03e8-49ec-8a05-14400c0f2bed,172,,,"[34.4, 12.1]",3857292,5,,,,1.1463159,,Left Foot,,,,"[47.1, 40.2]",,Ground Pass,,30.836666,,,,Joshua Kimmich,5579.0,,,,,,1,From Corner,Manuel Neuer,5570.0,Goalkeeper,10,Germany,770,['c0483a29-ce95-4848-a927-67d8324b6e17'],46,,,,,,,,,,,,,,,,,,Germany,770,00:05:46.091,Pass,
,,,,,,,,,,,,,,,,0.852585,,,,,,,,,,,,6cb4ebd7-21d9-4d04-83ee-f21ef77cf48b,175,,,"[52.4, 53.5]",3857292,5,,,,0.8092032,,Right Foot,,,,"[64.7, 66.4]",,Ground Pass,,17.82414,,,,Niklas Süle,6322.0,,,,,,1,From Corner,Joshua Kimmich,5579.0,Right Back,10,Germany,770,['f72552ab-6393-47dd-b528-cf15057cf0fc'],50,,,,,,,,,,,,,,,,,,Germany,770,00:05:50.463,Pass,
,,,,,,,,,,,,,,,,1.80031,,,,,,,,,,,,68123ae4-8fbf-4584-b9ea-9573f697314a,179,,,"[58.7, 60.3]",3857292,5,,,,-2.0461392,,Left Foot,,,,"[48.2, 39.9]",,Ground Pass,,22.943626,,,,Antonio Rüdiger,3167.0,,,,,,1,From Corner,Niklas Süle,6322.0,Right Center Back,10,Germany,770,"['1491a364-0e3a-47d2-97d9-01657b2e27f9', 'b68d4506-4d39-495e-ac4c-db727a44594e']",52,,,,,,,,,,,,,,,,,,Germany,770,00:05:52.526,Pass,True
,,,,,,,,,,,,,,,,1.22276,,,,,,,,,,,,f3df5b52-6790-4866-8b2b-fbc8e8fcbc28,182,,,"[48.2, 36.4]",3857292,5,,,,-0.60374933,,Right Foot,,,,"[56.9, 30.4]",,Ground Pass,,10.568349,,,,İlkay Gündoğan,10287.0,,,,,,1,From Corner,Antonio Rüdiger,3167.0,Left Center Back,10,Germany,770,['c422d347-1920-4a43-8ecb-51f8f00042ce'],55,,,,,,,,,,,,,,,,,,Germany,770,00:05:55.157,Pass,
,,,,,,,,,,,,,,,,1.758044,,,,,,,,,,,,fdd2271f-8539-4ad6-a3d7-22a33ffb8cb5,185,,,"[67.9, 29.6]",3857292,5,,,,-0.7702478,,Right Foot,,,,"[81.3, 16.6]",,Ground Pass,,18.669762,,,,David Raum,12034.0,,,,,,1,From Corner,İlkay Gündoğan,10287.0,Left Defensive Midfield,10,Germany,770,['ef8bc185-9328-4b42-a4b6-88fba0c0e33a'],58,,,,,,,,,,,,,,,,,,Germany,770,00:05:58.000,Pass,
,,,,,,,,,,,,,,,,0.179131,,,,,,,,,,,,fcc8439f-1f79-4eb5-a5ac-63ede6abb93c,189,,,"[82.4, 11.8]",3857292,6,,,,1.6020361,,Left Foot,,,,"[82.3, 15.0]",,Ground Pass,,3.2015622,,Incomplete,,İlkay Gündoğan,10287.0,,,,,,1,From Corner,David Raum,12034.0,Left Back,10,Germany,770,"['18d53a99-9615-4013-b671-d24a06bb5b64', 'b82c7ba2-7b2f-49b8-ab02-e42b7d7d1550', 'e2ce2d19-57c2-490f-996b-2cb7cf3ff23f']",1,,,,,,,,,,,,,,,,,,Germany,770,00:06:01.006,Pass,True
,,,,,,,,,,,,,,,,1.277802,,,,,,,,,,,,d82a778d-2e81-435d-b9b2-79faaea030b8,192,,,"[74.5, 0.1]",3857292,6,,,,2.4788632,,,,,,"[66.3, 6.5]",,Low Pass,,10.401923,,,,İlkay Gündoğan,10287.0,,,,,Throw-in,1,From Throw In,David Raum,12034.0,Left Back,11,Germany,770,['15bc38b4-99b0-4343-a5b0-c7a4bfe5145f'],8,,,,,,,,,,,,,,,,,,Germany,770,00:06:08.947,Pass,
,,,,,,,,,,,,,,,,1.473793,,,,,,,,,,,,979eae57-5361-46e4-9a20-dce43e09cdab,195,,,"[64.5, 6.9]",3857292,6,,,,1.7905651,,Left Foot,,,,"[55.9, 45.4]",,Ground Pass,,39.448826,,,,Niklas Süle,6322.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,11,Germany,770,['969e8ab2-b9d3-4e0c-af84-ca3f9a663293'],11,,,,,,,,,,,,,,,,,,Germany,770,00:06:11.992,Pass,
,,,,,,,,,,,,,,,,1.706787,,,,,,,,,,,,0eb6b0df-857e-4fe0-9874-d91bb52b389b,198,,,"[66.6, 54.0]",3857292,6,,,,0.8617368,,Right Foot,,,,"[82.9, 73.0]",,Ground Pass,,25.033777,,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,11,Germany,770,['fa90048a-adc0-42f0-b4e3-fb042a0aede0'],16,,,,,,,,,,,,,,,,,,Germany,770,00:06:16.273,Pass,
,,,,,,,,,,,,,,,,0.893414,,,,,,,,,,,,28292094-836d-48c1-81a6-411ddb0bc45f,201,,,"[85.7, 76.8]",3857292,6,,,,-1.6305542,,Right Foot,,,,"[85.0, 65.1]",,Ground Pass,,11.7209215,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,11,Germany,770,['5910ab4a-cb2f-4ca7-851d-908cd3403603'],19,,,,,,,,,,,,,,,,,,Germany,770,00:06:19.346,Pass,
,,,,,,,,,,,,,,,,1.398703,,,,,,,,,,,,2db475b9-8fa7-4878-9c7c-84044ed62d1e,204,,,"[79.9, 59.8]",3857292,6,,,,-1.7483925,,Left Foot,,,,"[75.7, 36.4]",,Ground Pass,,23.773935,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,11,Germany,770,['b422a8ca-675a-4cc6-ac6c-f82eea0be7c1'],22,,,,,,,,,,,,,,,,,,Germany,770,00:06:22.517,Pass,
,,,,,,,,,,,,,,,,0.553731,,,,,,,,,,,,f19bb7a9-393f-465c-ace2-8e133af89aa0,207,,,"[85.4, 36.0]",3857292,6,,,,0.45126435,,Left Foot,,,,"[98.4, 42.3]",,Ground Pass,,14.446107,,Incomplete,,Thomas Müller,5562.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,11,Germany,770,"['0e3b80d8-5dbe-47a1-a0e8-07612f3ca27b', 'fb5563d2-0952-4476-81d1-6ab31e15079e']",27,,,,,,,,,,,,,,,,,,Germany,770,00:06:27.066,Pass,
,,,,,,,,,,,,,,,,1.203522,,,,,,,,,,,,b2536820-f559-4067-96b7-472509e4901f,212,,,"[54.6, 14.0]",3857292,6,,,,0.33563855,,Right Foot,,,,"[71.8, 20.0]",,Ground Pass,,18.216476,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,11,Germany,770,['7be7aa62-7f24-48cf-9050-d7e2c91caca4'],35,,,,,,,,,,,,,,,,,,Germany,770,00:06:35.702,Pass,
,,,,,,,,,,,,,,,,1.799776,,,,,,,,,,,,f91c9b80-dcd6-4170-9c0b-d7940a94030c,215,,,"[70.2, 20.5]",3857292,6,,,,1.6571482,,Right Foot,,,,"[67.3, 54.0]",,Ground Pass,,33.62529,,,,Niklas Süle,6322.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,11,Germany,770,['6cad4c18-a029-43ac-98cd-5ae94cb69af0'],37,,,,,,,,,,,,,,,,,,Germany,770,00:06:37.893,Pass,
,,,,,,,,,,,,,,,,0.930822,,,,,,,,,,,,b9f7130d-39f3-423f-8b71-75da260a65d0,218,,,"[77.9, 54.5]",3857292,6,,,,0.03869036,,Right Foot,,,,"[93.4, 55.1]",,Ground Pass,,15.511608,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,11,Germany,770,['829ef186-d601-4273-89a7-408342dd7f2f'],42,,,,,,,,,,,,,,,,,,Germany,770,00:06:42.522,Pass,
,,,,,,,,,,,,,,,,0.966079,,,,,,,,,,,,1ec9ad36-6ace-4fae-8b3b-0502fcebf4b7,221,,,"[92.8, 56.4]",3857292,6,,,,-1.1270137,,Left Foot,,,,"[95.7, 50.3]",,Low Pass,,6.7542577,,,,Leon Goretzka,6324.0,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,11,Germany,770,"['3ea45de3-b8bc-432d-a49d-977e1c5f333c', 'c6753dd1-70a3-44cb-b766-3f6233f3639c']",43,,,,,,,,,,,,,,,,,,Germany,770,00:06:43.453,Pass,True
,,,,,,,,,,,,,,,,0.497449,,,,,,,,,,,,69e7b5c7-620c-4df7-8dad-a517f45712d5,223,,,"[95.7, 50.3]",3857292,6,,,,2.3743744,,Right Foot,,,,"[92.9, 53.0]",,Low Pass,,3.88973,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,11,Germany,770,['e4c6e517-d5ca-481c-9d46-c0976a027aa6'],44,,,,,,,,,,,,,,,,,,Germany,770,00:06:44.419,Pass,
,,,,,,,,,,,,,,,,1.676555,,,,,,,,,,,,cdddbc83-d9ea-41c7-b3f8-c484834f7fb0,227,,,"[93.9, 48.6]",3857292,6,,,,-1.8060287,,Left Foot,,,,"[91.0, 36.5]",,Ground Pass,,12.442669,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,11,Germany,770,"['13135246-e049-4c7d-bc2a-30716a20dbce', 'a060528c-056f-473e-911d-d8e3ef030f13']",46,,,,,,,,,,,,,,,,,,Germany,770,00:06:46.126,Pass,True
,,,,,,,,,,,,,,,,0.980834,,,,,,,,,,,,25d86b55-973d-4d77-8c4e-428aecb6d19c,229,,,"[91.0, 36.5]",3857292,6,,,,-0.3595944,,Left Foot,,,,"[104.3, 31.5]",,Ground Pass,,14.2088,,,,Jamal Musiala,39565.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,11,Germany,770,['1f16e31c-8b51-43a3-a1c3-8faa5e630cfc'],47,,,,,,,,,,,,,,,,,,Germany,770,00:06:47.803,Pass,
,,,,,,,,,,,,,,,,0.738175,,,,,,,,,,,,501ec78c-7cfd-4735-a08e-bc1c944fab3d,241,,,"[108.9, 40.4]",3857292,6,,,,1.4254863,,Right Foot,,,,"[110.1, 48.6]",,Ground Pass,,8.28734,,,,Leroy Sané,3053.0,,,,,,1,From Throw In,Jamal Musiala,39565.0,Center Attacking Midfield,11,Germany,770,['92259ffb-4d4d-4c91-9584-9e2ef275430b'],55,,,,,,,,,,,,,,,,,,Germany,770,00:06:55.854,Pass,
,,,,,,,,,,,,,,,,0.80505,,,,,,,,,,,,e2ffb731-fec6-4811-a574-49126b0b2bf6,245,,,"[110.1, 48.6]",3857292,6,,,,-2.3561945,78372db3-4438-40e3-82a8-65007d636ab4,Left Foot,,,,"[109.5, 48.0]",,Ground Pass,,0.84852815,,,,Leon Goretzka,6324.0,True,,,,,1,From Throw In,Leroy Sané,3053.0,Right Wing,11,Germany,770,['557757c5-12ab-4f8b-937a-f6ccd92da788'],56,,,,,,,,,,,,,,,,,,Germany,770,00:06:56.622,Pass,
,,,,,,,,,,,,,,,,6.428585,,,,,,,,,,,,59bde210-710c-40a1-a1b1-4635946eb0b7,254,,,"[3.7, 5.3]",3857292,7,True,,,0.20673333,,Right Foot,,,,"[96.2, 24.7]",,High Pass,,94.51249,,Pass Offside,,Johan Alberto Venegas Ulloa,5595.0,,,,,Free Kick,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,12,Costa Rica,795,['6f7c8607-3079-4bf9-b4a3-0420460c773c'],28,,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:28.747,Pass,
,,,,,,,,,,,,,,,,2.672246,,,,,,,,,,,,340555aa-a9dd-4137-8ea6-253e17d9dc28,256,,,"[23.6, 57.7]",3857292,7,True,,,-1.2508874,,Right Foot,,,,"[29.0, 41.4]",,Ground Pass,,17.171196,,,,İlkay Gündoğan,10287.0,,,,,Free Kick,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,13,Germany,770,['5f43ea94-58a9-49a6-8f67-f3e9e0118663'],40,,,,,,,,,,,,,,,,,,Germany,770,00:07:40.104,Pass,
,,,,,,,,,,,,,,,,2.232242,,,,,,,,,,,,3e5a7ea9-2c4d-4a17-966e-a830db876b62,258,,,"[28.1, 41.4]",3857292,7,True,,,-1.1532943,,Right Foot,,,,"[39.5, 15.7]",,Ground Pass,,28.114943,,,,David Raum,12034.0,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Left Defensive Midfield,13,Germany,770,['192448ef-6895-47df-b966-f708a63a923a'],42,,,,,,,,,,,,,,,,,,Germany,770,00:07:42.776,Pass,
,,,,,,,,,,,,,,,,0.711342,,,,,,,,,,,,e89fecb0-8eca-4bd1-9b9a-25de1c617732,260,,,"[66.3, 16.3]",3857292,7,,,,-0.77403504,,Left Foot,,,,"[75.2, 7.6]",,Ground Pass,,12.445883,,,,Serge Gnabry,8400.0,,,,,,1,From Free Kick,David Raum,12034.0,Left Back,13,Germany,770,['a3e9ac91-9067-4d4f-84cc-3e35aa1c75d9'],48,,,,,,,,,,,,,,,,,,Germany,770,00:07:48.606,Pass,
,,,,,,,,,,,,,,,,1.085062,,,,,,,,,,,,aa3e9316-f157-4926-9002-de2d0287d74a,263,,,"[72.7, 9.4]",3857292,7,,,,2.6443846,,Left Foot,,,,"[56.3, 18.3]",,Ground Pass,,18.659313,,,,İlkay Gündoğan,10287.0,,,,,,1,From Free Kick,Serge Gnabry,8400.0,Left Wing,13,Germany,770,['c7ed23eb-cae0-4786-aba4-029f1873c999'],50,,,,,,,,,,,,,,,,,,Germany,770,00:07:50.672,Pass,
,,,,,,,,,,,,,,,,1.405368,,,,,,,,,,,,75ad7f8f-3166-4363-a76f-d642f4a9c83e,266,,,"[64.0, 24.4]",3857292,7,,,,1.7681919,,Left Foot,,,,"[57.7, 55.9]",,Ground Pass,,32.12382,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Left Defensive Midfield,13,Germany,770,['9b38ff99-6a57-4d76-ae1c-f178b16a5bf0'],54,,,,,,,,,,,,,,,,,,Germany,770,00:07:54.358,Pass,
,,,,,,,,,,,,,,,,1.275663,,,,,,,,,,,,60d7d73a-a131-499a-8bf4-6f6f7fa80b56,269,,,"[63.5, 57.0]",3857292,7,,,,0.66194165,,Right Foot,,,,"[86.6, 75.0]",,Ground Pass,,29.284979,,,,Joshua Kimmich,5579.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,13,Germany,770,['c840c0b1-94f8-4f6f-a3ca-9acc7d78776d'],57,,,,,,,,,,,,,,,,,,Germany,770,00:07:57.575,Pass,
,,,,,,,,,,,,,,,,1.659153,,,,,,,,,,,,6576a274-6c51-46b7-98c1-56c701b002a6,272,,,"[86.6, 75.0]",3857292,8,,,,-0.9856306,8f0e410c-10ab-4172-a297-b46a4e3d97e8,Right Foot,True,,,"[108.2, 42.4]",,High Pass,,39.10652,,,,Thomas Müller,5562.0,True,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,13,Germany,770,['eeda219d-2840-4d60-bdc9-21677fd149a8'],0,,,,,,,,,,,,,,,,,,Germany,770,00:08:00.482,Pass,
,,,,,,,,,,,,,,,,0.644427,,,,,,,,,,,,e2b35a1e-e490-4ea1-b348-506ae5cc2d51,276,,,"[6.0, 36.0]",3857292,8,,,,-1.085413,,Right Foot,,,,"[10.8, 26.9]",,Ground Pass,,10.288342,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,14,Costa Rica,795,['bb31cc75-b2ff-4359-9554-8e85af953966'],21,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:21.877,Pass,
,,,,,,,,,,,,,,,,1.603654,,,,,,,,,,,,d48f7af1-5e1c-45e0-b4ac-bf59867c1bf6,279,,,"[11.0, 26.5]",3857292,8,,,,2.040773,,Left Foot,,,,"[7.8, 32.8]",,Ground Pass,,7.0661163,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Back,14,Costa Rica,795,['8121a0db-e4ca-4350-b334-9012e9d25d99'],22,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:22.700,Pass,
,,,,,,,,,,,,,,,,2.939749,,,,,,,,,,,,8180b528-4575-42e1-bacc-1a9a6c363c88,283,,,"[9.2, 33.7]",3857292,8,,,,-0.20211993,,Right Foot,,,,"[58.0, 23.7]",,High Pass,,49.814053,,Incomplete,,,,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,14,Costa Rica,795,['1c0459d3-659a-4c1b-9bc0-620aa4777a9a'],25,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:25.142,Pass,
,,,,,,,,,,,,,,,,3.454583,,,,,,,,,,,,1c0459d3-659a-4c1b-9bc0-620aa4777a9a,284,,,"[62.1, 56.4]",3857292,8,,,,0.045167,,Head,,,,"[97.5, 58.0]",,High Pass,,35.43614,,Incomplete,,Thomas Müller,5562.0,,,,,Recovery,1,From Goal Kick,Niklas Süle,6322.0,Right Center Back,14,Costa Rica,795,"['52ad4cc6-fcfe-436b-8379-66ac94432f68', '8180b528-4575-42e1-bacc-1a9a6c363c88', 'f2134eb3-905d-402f-83ea-9d91cbf37b39']",28,,,,,,,,,,,,,,,,,,Germany,770,00:08:28.082,Pass,
,,,,,,,,,,,,,,,,4.335274,,,,,,,,,,,,9373b5d0-9e6d-48b3-8d0a-7956fe6da028,288,,,"[12.6, 14.5]",3857292,8,,,,0.15300772,,Left Foot,,,,"[75.5, 24.2]",,High Pass,,63.64354,,Incomplete,,,,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Back,14,Costa Rica,795,['45ebf350-28c3-4f62-a5a9-043bd8fd3ae9'],34,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:34.009,Pass,
