50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,30a4a3ed-dd63-458f-8d8e-f6d8d74ce707,1730,,"[32.6, 16.4]",3857277,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,67,Croatia,785,['748deb51-8b3b-4728-a336-4a41ccd78dc3'],26,,,,,,,,,,,,,,,,Morocco,788,00:38:26.186,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,df95e4ba-2e22-458d-a5ee-82f5cc15fb1c,1733,,"[45.6, 77.6]",3857277,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,68,Morocco,788,['da4b2956-00f7-473c-a41a-0c2ca9f72fe6'],5,,,,,,,,,,,,,,,,Croatia,785,00:39:05.583,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,0df0c0c0-146b-4a11-b6ba-802a63d752a6,1739,,"[36.0, 72.0]",3857277,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,68,Morocco,788,['2f533efe-0803-48da-8062-f43bd4b2488a'],7,,,,,,,,,,,,,,,,Croatia,785,00:39:07.869,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,4bd66446-cf6c-4b05-853d-c2e709a09157,1763,,"[98.0, 72.4]",3857277,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,69,Morocco,788,['429062a8-caf2-4c1b-81a0-3694d903519b'],38,,,,,,,,,,,,,,,,Morocco,788,00:39:38.406,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b5502aa4-ad84-4518-995f-76a2884caffa,1787,,"[94.4, 72.4]",3857277,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,72,Croatia,785,['3f4380f2-e15c-47af-88b6-80bbae5150a5'],4,,,,,,,,,,,,,,,,Morocco,788,00:43:04.166,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,ef81a6f9-6c2c-4151-a362-bc1ee236b740,1817,,"[99.3, 63.0]",3857277,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,73,Morocco,788,['be2149ba-6fb6-4e14-83b4-44df88df2138'],27,,,,,,,,,,,,,,,,Morocco,788,00:43:27.093,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,123ba2e0-a22c-458d-9571-fe5a4eca26d2,1841,,"[62.7, 29.2]",3857277,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,75,Morocco,788,['2e2d8a9c-3855-451f-8441-92d511ed8a03'],17,,,,,,,,,,,,,,,,Morocco,788,00:44:17.966,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,102fbc97-376b-493f-add0-ba8966494389,1849,,"[65.9, 77.6]",3857277,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,76,Croatia,785,['a48544f5-2dc5-4089-b7e4-eefffed893d7'],23,,,,,,,,,,,,,,,,Croatia,785,00:44:23.745,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,ce8b143b-8f9e-458e-af17-e6a7b52ea7b5,1908,,"[70.9, 71.6]",3857277,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,77,Croatia,785,['eaf5e219-c45b-4cbf-8434-1bf861b3212f'],28,,,,,,,,,,,,,,,,Morocco,788,00:45:28.783,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,b49c3e67-d1f8-46c0-bb7f-557248cf711c,2015,,"[50.9, 67.0]",3857277,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,82,Croatia,785,['8b4243b8-9df8-488a-b45c-0c6b00c47e1b'],17,,,,,,,,,,,,,,,,Croatia,785,00:01:17.652,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,115ae202-0539-4dde-8f97-1c4e7fb30c73,2088,,"[81.7, 2.4]",3857277,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,85,Croatia,785,['f4cd80cc-534b-4f46-9631-dc48f43a89ae'],4,,,,,,,,,,,,,,,,Croatia,785,00:02:04.554,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,d67c29bd-70ee-4857-8f05-19af3387fea7,2120,,"[47.4, 75.2]",3857277,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,87,Morocco,788,['8dbaf93f-77c0-4b4a-964e-c7b6a9153e2f'],30,,,,,,,,,,,,,,,,Croatia,785,00:03:30.967,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,64d2ee75-d951-40aa-aa97-94a7c1b42649,2165,,"[75.5, 75.3]",3857277,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,90,Croatia,785,['426ddac6-0eb8-471a-9eba-f050e5db3178'],50,,,,,,,,,,,,,,,,Morocco,788,00:04:50.233,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,0623cf1f-76b3-4ace-a94e-6c1d1c05c9c5,2182,,"[84.9, 76.7]",3857277,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,90,Croatia,785,['540d5637-b244-4188-bbf5-5367b928b246'],3,,,,,,,,,,,,,,,,Morocco,788,00:05:03.209,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,6388a547-6450-40dc-8199-c594057c949f,2260,,"[45.2, 10.7]",3857277,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,98,Morocco,788,['93b50e79-4a2c-4de0-a854-b7de84752e54'],55,,,,,,,,,,,,,,,,Croatia,785,00:09:55.700,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,771d030c-4192-4d20-b4b6-33f3a7caca5c,2304,,"[79.3, 14.1]",3857277,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,101,Morocco,788,['e3f7c6f7-51e2-465f-8455-afc907160c68'],16,,,,,,,,,,,,,,,,Croatia,785,00:11:16.177,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,52081ea8-9aa3-485d-9d55-0eabf82fcdf3,2325,,"[65.6, 36.0]",3857277,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selim Amallah,23774.0,Left Center Midfield,102,Croatia,785,['688284ad-93c9-4bc1-9056-ff0e7db572bb'],33,,,,,,,,,,,,,,,,Morocco,788,00:11:33.000,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,1fdfd2d7-a34a-424e-8963-8be78f349dfd,2334,,"[24.0, 77.9]",3857277,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,102,Croatia,785,['d3540086-d5a0-4f8f-8822-ddbc38bfbd17'],42,,,,,,,,,,,,,,,,Morocco,788,00:11:42.814,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,9bd79513-9ec3-48ac-9088-6912c470d446,2358,,"[88.2, 33.9]",3857277,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,104,Morocco,788,['c94f3997-2f99-4358-9fa1-87d0cdfbd46b'],34,,,,,,,,,,,,,,,,Croatia,785,00:12:34.366,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,43a27e32-d7ea-4b11-bf97-c6d90518b014,2386,,"[56.5, 34.9]",3857277,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,106,Morocco,788,['4ddbeb8a-6cef-4f68-982f-ba3802675db0'],59,,,,,,,,,,,,,,,,Morocco,788,00:12:59.713,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,80eb170a-a89f-41e6-893b-f893c350aafe,2392,,"[63.2, 76.4]",3857277,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Pašalić,11603.0,Right Wing,107,Morocco,788,['456d552d-90ca-4544-9bf7-89081146d22f'],10,,,,,,,,,,,,,,,,Croatia,785,00:15:10.892,Duel,True
,,,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,,,,874a1795-46d1-41fd-abc9-b36ec177a300,2531,,"[93.2, 79.0]",3857277,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Saïss,5219.0,Left Center Back,113,Morocco,788,['4ca3fcf0-2d9a-4327-94df-07944f8f62e0'],13,,,,,,,,,,,,,,,,Morocco,788,00:19:13.106,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,cd388f8a-96b0-4f85-8ee0-4e87a5026b9e,2553,,"[50.4, 56.7]",3857277,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Right Wing,116,Croatia,785,['1a0bdb6e-f167-427b-8bd0-1fef40995323'],18,,,,,,,,,,,,,,,,Croatia,785,00:20:18.930,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,6c3cb644-5365-42b4-b000-b059f785d754,2670,,"[49.5, 63.1]",3857277,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,121,Croatia,785,['02d28f6f-02bf-4b33-a44b-98e17d45f1fa'],12,,,,,,,,,,,,,,,,Morocco,788,00:22:12.065,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f412a01e-2b4d-41c9-8854-af46731dade4,2828,,"[116.5, 34.8]",3857277,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dejan Lovren,3471.0,Right Center Back,124,Croatia,785,['afd55ccb-7f6c-4795-a3d8-337d067d4345'],27,,,,,,,,,,,,,,,,Croatia,785,00:26:27.594,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,c234f732-b012-44c0-a751-c9140b652c01,2838,,"[19.8, 51.4]",3857277,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,127,Croatia,785,['c1f41160-854c-4c39-bc5f-4949fd0810a4'],23,,,,,,,,,,,,,,,,Croatia,785,00:27:23.917,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,7a01dd47-e190-47e6-9e0e-8328a9275f0d,2940,,"[8.2, 75.9]",3857277,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,127,Croatia,785,['d818e0f8-76de-477e-8cdd-ed07bcf8f8fa'],49,,,,,,,,,,,,,,,,Morocco,788,00:28:49.165,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,33458c7f-9b26-462c-b95c-6972f60b8d8c,2945,,"[82.9, 3.6]",3857277,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borna Sosa,12625.0,Left Back,128,Morocco,788,['054604fb-4a20-46b0-95d6-35b371180c18'],19,,,,,,,,,,,,,,,,Croatia,785,00:29:19.909,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,7f116c3f-99c0-451c-a4eb-f7c60bbcbd56,2960,,"[69.3, 65.2]",3857277,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,128,Morocco,788,['7770cad2-a7aa-43ad-b30f-38db1aa9ab91'],29,,,,,,,,,,,,,,,,Morocco,788,00:29:29.230,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,1e176e0b-0e18-448f-8732-f7582e7216b8,2963,,"[48.1, 68.2]",3857277,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,129,Croatia,785,['d700abec-3571-4dbd-bd77-39de5c06ee1e'],31,,,,,,,,,,,,,,,,Morocco,788,00:29:31.706,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,e23aaf14-e4e6-4ea4-b7af-a3cfe0601ec7,2972,,"[19.3, 35.6]",3857277,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,129,Croatia,785,['3d130de1-8f73-420c-8b09-b021bcdd4bc5'],37,,,,,,,,,,,,,,,,Morocco,788,00:29:37.254,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,e3f55166-a5e8-44ba-9b5f-823b19e140ac,3110,,"[107.7, 48.9]",3857277,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,135,Croatia,785,['642cf0b4-4dc5-42fb-9bfe-a543d551aa9d'],1,,,,,,,,,,,,,,,,Croatia,785,00:34:01.695,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,0879831b-19c9-4ddf-8b0a-5f8ba9d1ca37,3133,,"[53.0, 64.9]",3857277,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,137,Morocco,788,['fc56073e-1107-4f5e-9f6d-566af41dc85f'],32,,,,,,,,,,,,,,,,Croatia,785,00:36:32.003,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,d819327e-98fe-42c7-8905-d207a4f4ab15,3138,,"[54.7, 12.5]",3857277,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yahia Attiyat allah,31295.0,Left Back,138,Croatia,785,['b6322e68-12a1-4f2c-b73a-f5c899c1d7c5'],37,,,,,,,,,,,,,,,,Morocco,788,00:36:37.410,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,90c7478f-10c2-4e79-8020-939f74021e23,3163,,"[39.4, 75.3]",3857277,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,138,Croatia,785,['36e74f68-6308-4de5-86df-938a0cea9b69'],57,,,,,,,,,,,,,,,,Morocco,788,00:36:57.405,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,3eecfbf1-46c6-4b2d-b9b8-c164f57692cd,3183,,"[37.4, 66.5]",3857277,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,139,Morocco,788,['77eef00a-114e-4002-9957-3a92339d2a7c'],33,,,,,,,,,,,,,,,,Croatia,785,00:37:33.927,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2465882b-cdbc-40e4-91bf-c551782c8afc,3186,,"[21.7, 67.5]",3857277,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,140,Morocco,788,['df3847a0-e903-4426-a771-a3e7e8243622'],47,,,,,,,,,,,,,,,,Croatia,785,00:37:47.911,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,96089368-1f83-4f43-ba74-b80ba65a57b3,3285,,"[74.6, 45.3]",3857277,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selim Amallah,23774.0,Right Center Midfield,146,Morocco,788,['244b2837-b2fc-41cc-8b3c-88d2ccf92de5'],45,,,,,,,,,,,,,,,,Morocco,788,00:39:45.400,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,dbe4035b-22ab-4771-870f-8df6dd2ff08b,3296,,"[9.3, 63.7]",3857277,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,146,Morocco,788,['6f024af1-1a0a-4259-8494-edbc693ecf3a'],58,,,,,,,,,,,,,,,,Croatia,785,00:39:58.497,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cbdfbcdd-1179-42b2-bcae-0b32b6054326,3468,,"[61.2, 6.9]",3857277,89,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abderrazak Hamdallah,59493.0,Center Forward,154,Morocco,788,['a358ee84-0f23-4f1e-b87b-ba2cc022bca9'],23,,,,,,,,,,,,,,,,Morocco,788,00:44:23.698,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f11d343c-e11c-47e8-bf76-a0265a2b5168,3568,,"[114.1, 29.8]",3857277,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abderrazak Hamdallah,59493.0,Center Forward,161,Morocco,788,['a3e452b1-c2cc-4937-94a3-8fbbd70c7724'],12,,,,,,,,,,,,,,,,Morocco,788,00:47:12.282,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,826b25df-0d41-412c-aea2-f9010cf0bbeb,3661,,"[97.3, 41.9]",3857277,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Livaja,22041.0,Center Forward,165,Croatia,785,['c4b0f213-7028-4633-9f7b-8dea55c5bdd8'],21,,,,,,,,,,,,,,,,Croatia,785,00:49:21.037,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,3eba54ef-a983-4a12-b846-b9aaf73185f4,3685,,"[31.5, 71.4]",3857277,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,165,Croatia,785,['15e34f7a-7363-4cc0-93b5-450d08eccc23'],41,,,,,,,,,,,,,,,,Croatia,785,00:49:41.819,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,1a9c4eb9-ba90-4393-85cf-d1a81c72c016,3710,,"[107.2, 32.8]",3857277,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Pašalić,11603.0,Right Wing,167,Croatia,785,['7187c247-d3d6-4530-92dc-5aff7557d756'],48,,,,,,,,,,,,,,,,Croatia,785,00:50:48.084,Duel,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,93c3dd8a-5959-48dd-ba55-97988e6ac22b,66,,"[7.1, 65.6]",3857277,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,3,Croatia,785,,15,,,,,,,,,,,,,,,,Morocco,788,00:01:15.334,Shield,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d64ffa55-e024-4c86-91bd-6e2338de49e3,467,,"[8.0, 23.5]",3857277,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,18,Croatia,785,['c5d06498-0cc0-4faa-9544-274ed17d219b'],13,,,,,,,,,,,,,,,,Morocco,788,00:09:13.930,Shield,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2bad07e2-25f5-4f65-a8bc-fba325b461e8,1826,,"[4.1, 16.9]",3857277,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,73,Morocco,788,['f877ad95-9130-4e4a-b39f-05de4c26a07a'],37,,,,,,,,,,,,,,,,Croatia,785,00:43:37.257,Shield,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ced8c209-db14-459e-b900-157ee556e48c,2126,,"[4.0, 71.3]",3857277,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Juranović,29163.0,Right Back,88,Morocco,788,,49,,,,,,,,,,,,,,,,Croatia,785,00:03:49.928,Shield,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,756c2d40-19ca-4d42-ac7c-6a1604a87e3e,3199,,"[0.4, 72.6]",3857277,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Defensive Midfield,141,Croatia,785,['4c552e29-efe2-4ef4-8f83-2df75f63c0c8'],55,,,,,,,,,,,,,,,,Croatia,785,00:37:55.392,Shield,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,f3650721-3052-469c-95e6-6d24057715f7,71,,"[47.3, 62.8]",3857277,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dejan Lovren,3471.0,Right Center Back,4,Morocco,788,"['9c49a826-9f00-4a7c-9f67-c9524094ae2c', 'fd4f98f4-b408-40c7-8652-a31c374a5026']",40,,,,,,,,,,,,,,,,Croatia,785,00:01:40.037,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,b556b317-7e06-4b81-b04b-5ff0ce6ca011,226,,"[4.8, 41.6]",3857277,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nayef Aguerd,12149.0,Right Center Back,13,Croatia,785,"['37f8724d-6925-46cd-9464-226e62cc5d77', 'b31014d1-2896-457e-82bc-19dc60ea23f1']",15,,,,,,,,,,,,,,,,Morocco,788,00:05:15.371,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,6b4cbdfe-7942-4bab-ab03-55822a269341,227,,"[11.0, 34.4]",3857277,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Noussair Mazraoui,15890.0,Left Back,13,Croatia,785,,17,,,,,,,,,,,,,,,,Morocco,788,00:05:17.433,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,f9ea4c62-9a1b-40ab-998a-c00917fc1476,228,,"[17.0, 37.8]",3857277,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Selim Amallah,23774.0,Left Center Midfield,13,Croatia,785,,18,,,,,,,,,,,,,,,,Morocco,788,00:05:18.258,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1d0612af-87bb-4b19-9621-050041bb1a81,230,,"[11.8, 42.3]",3857277,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssef En-Nesyri,6301.0,Center Forward,13,Croatia,785,['edec1d11-742c-4543-999e-62d8488d02f2'],20,,,,,,,,,,,,,,,,Morocco,788,00:05:20.281,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,662afa90-12ff-4f32-8206-11ac2f7eadc2,335,,"[11.2, 36.5]",3857277,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borna Sosa,12625.0,Left Back,14,Morocco,788,['11cf5826-cd4c-4257-993f-509a0778a620'],57,,,,,,,,,,,,,,,,Croatia,785,00:06:57.421,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,a8188d62-bd71-4e89-afa1-c9e84aeb7a4a,886,,"[15.0, 30.3]",3857277,20,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,38,Croatia,785,,30,,,,,,,,,,,,,,,,Morocco,788,00:20:30.239,Clearance,True
,,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,76657afc-e94a-4bfa-aae0-6dcd24ecf977,889,,"[5.8, 25.4]",3857277,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Noussair Mazraoui,15890.0,Left Back,39,Croatia,785,['1185bd2f-855e-4041-a86a-c0c7c5e3223b'],15,,,,,,,,,,,,,,,,Morocco,788,00:21:15.800,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,071ad054-9173-4047-aed0-563d805e648c,905,,"[15.9, 26.0]",3857277,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Noussair Mazraoui,15890.0,Left Back,39,Croatia,785,['f1dacecc-ff7d-44b6-b9f1-f5269c194153'],31,,,,,,,,,,,,,,,,Morocco,788,00:21:31.618,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,96b4f468-5e5a-40ae-9683-66958e30a9e7,914,,"[8.6, 27.7]",3857277,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssef En-Nesyri,6301.0,Center Forward,39,Croatia,785,['f45689f0-894c-42b7-9850-c7422b66191e'],38,,,,,,,,,,,,,,,,Morocco,788,00:21:38.787,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,23e80f32-323d-43ac-9434-d357d8a226b2,915,,"[88.6, 32.7]",3857277,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,39,Croatia,785,,41,,,,,,,,,,,,,,,,Croatia,785,00:21:41.173,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,cd3742b3-fc2b-44da-9c72-4a299087f735,1023,,"[2.4, 22.8]",3857277,23,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borna Sosa,12625.0,Left Back,40,Morocco,788,['a5a5fa3c-0587-465b-800c-786452d8527b'],29,,,,,,,,,,,,,,,,Croatia,785,00:23:29.384,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,49df04f5-fedc-4b30-a106-f1c95fb51da4,1498,,"[12.9, 28.8]",3857277,33,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,54,Croatia,785,['855e7cd4-6a42-4dd2-bf8e-bce5ff02a400'],29,,,,,,,,,,,,,,,,Morocco,788,00:33:29.061,Clearance,True
