50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,5547e6e7-8aa5-4534-9aff-8c216a1c18c6,2781,,,"[116.3, 68.6]",3857282,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Pulisic,8246.0,Left Wing,125,United States,1839,['433f8e54-1961-40d2-aac4-f3d3d96904cf'],28,,,,,,,,,,,,,,,,United States,1839,00:24:28.519,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,c9b39e90-6b34-43d1-a3ed-6c74c22956a7,2805,,,"[44.0, 59.7]",3857282,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Wing Back,127,Wales,907,['93b08e68-fd62-4da0-9471-e5126e8f40d1'],52,,,,,,,,,,,,,,,,Wales,907,00:24:52.808,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3ee798e2-8d7c-4858-b709-6111f77713a7,2859,,,"[45.2, 13.6]",3857282,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Center Back,130,United States,1839,['4942f0fc-f935-456d-8f4d-f95aac7051c7'],36,,,,,,,,,,,,,,,,Wales,907,00:26:36.810,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,538fe838-13b7-4fdb-8c6f-769d6ad74354,2874,,,"[35.5, 74.7]",3857282,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,130,United States,1839,['f9027424-9ffe-45c7-9278-1013b4d3b8cd'],46,,,,,,,,,,,,,,,,United States,1839,00:26:46.702,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,42425629-2bd7-4666-b176-5c6a40f4deb6,2897,,,"[54.7, 3.6]",3857282,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Center Midfield,131,Wales,907,['c50913c4-5c50-45ea-a452-b6410c3fb1a7'],58,,,,,,,,,,,,,,,,Wales,907,00:26:58.363,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ee47f188-5020-4e22-8efe-044a4d3b72e4,2979,,,"[13.5, 33.2]",3857282,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Center Back,134,United States,1839,['0696a03e-e807-4b76-ad15-a3ff272fdf0c'],48,,,,,,,,,,,,,,,,Wales,907,00:29:48.272,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,15e16408-389f-4204-aa2b-4729b98c2782,3008,,,"[3.8, 33.4]",3857282,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ben Davies,3086.0,Left Center Back,137,United States,1839,['0acccbca-acff-4ad0-9d42-ebf2471bcfb1'],33,,,,,,,,,,,,,,,,Wales,907,00:31:33.788,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4776cfe7-ed03-454d-bd2f-b6953759d3a2,3049,,,"[107.2, 41.8]",3857282,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harry Wilson,9540.0,Left Center Midfield,138,Wales,907,['c8dfeffc-65c5-48e9-9360-962091065c63'],22,,,,,,,,,,,,,,,,Wales,907,00:32:22.617,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9b81171c-0829-4bd6-bceb-01d837098bac,3150,,,"[90.5, 18.9]",3857282,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Right Center Forward,148,Wales,907,['40a7a802-c924-4aa3-9590-c33d4ec38fee'],45,,,,,,,,,,,,,,,,Wales,907,00:38:45.786,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5c624df5-c655-4612-b926-692d656f1914,3160,,,"[46.0, 57.8]",3857282,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Walker Zimmerman,12524.0,Right Center Back,148,Wales,907,['87d5b0c7-cf46-4e69-9b44-991404dc7108'],58,,,,,,,,,,,,,,,,United States,1839,00:38:58.462,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,4c612e05-18a4-4363-8691-3ffa60cd5fcb,3177,,,"[22.6, 13.7]",3857282,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kellyn Kai Perry-Acosta,13035.0,Left Center Midfield,149,Wales,907,['249d2730-f2c8-4168-a8cd-d0e70914ed78'],30,,,,,,,,,,,,,,,,United States,1839,00:39:30.079,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e1a6ce52-73c2-4e1f-b8a3-0bfc6aef180a,3184,,,"[76.0, 28.7]",3857282,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Haji Wright,22008.0,Center Forward,151,United States,1839,['c892ca34-4abc-46c9-bfaf-b69e1fccfc3a'],1,,,,,,,,,,,,,,,,United States,1839,00:40:01.380,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b01c8745-7d31-4c63-8ed5-4491d4443188,3261,,,"[26.4, 13.8]",3857282,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tim Ream,18242.0,Left Center Back,154,Wales,907,['fec5b515-d1df-4976-87e8-b137271cc81f'],47,,,,,,,,,,,,,,,,United States,1839,00:42:47.671,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7dd5ae61-6b91-43ce-b275-2de87017f3cf,3342,,,"[37.6, 21.0]",3857282,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Left Defensive Midfield,160,United States,1839,['f83897d1-6f42-4908-b261-302deb022866'],38,,,,,,,,,,,,,,,,Wales,907,00:45:38.814,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,e9f975f3-272a-439f-95f8-7c036abbebef,3348,,,"[65.8, 56.2]",3857282,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brenden Aaronson,24243.0,Right Center Midfield,160,United States,1839,['d2ed5fef-c1e1-428f-92a8-bbac7e6d06cb'],43,,,,,,,,,,,,,,,,United States,1839,00:45:43.034,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,003df100-76bb-47cf-8cdb-77385b8eb34b,3437,,,"[108.4, 44.1]",3857282,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Left Center Forward,164,Wales,907,['64ce1a99-f538-4f9e-ab78-ef20e5dc78d2'],50,,,,,,,,,,,,,,,,Wales,907,00:48:50.101,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,8b098c25-c1b4-43fe-8820-cd53ad569e83,3439,,,"[31.1, 17.2]",3857282,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haji Wright,22008.0,Center Forward,164,Wales,907,['c7a685b3-003c-4164-a00f-c7d6d6063125'],52,,,,,,,,,,,,,,,,United States,1839,00:48:52.598,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,1c892332-3a3b-4665-9a4e-5b7f6c53f975,3475,,,"[28.3, 6.0]",3857282,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sorba Thomas,50528.0,Left Midfield,166,United States,1839,['d0d95be5-8cfd-4e62-a904-27bfea332b2d'],31,,,,,,,,,,,,,,,,Wales,907,00:50:31.540,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,245ac58b-65ee-42c4-b4af-78d160d04395,3508,,,"[69.0, 32.7]",3857282,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joseff Morrell,22074.0,Left Defensive Midfield,168,Wales,907,['1f9da8a6-e018-470a-a289-6eec8e750f1f'],42,,,,,,,,,,,,,,,,Wales,907,00:51:42.048,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,8eac7811-034f-4ba8-b602-d46a0b641476,3518,,,"[48.2, 72.3]",3857282,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,DeAndre Yedlin,3658.0,Right Back,168,Wales,907,['6d16647a-2c2d-4948-a45b-90559763884e'],46,,,,,,,,,,,,,,,,United States,1839,00:51:46.732,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7046e8c2-1eb9-4d86-b25d-227d35a70ad3,3535,,,"[56.7, 24.7]",3857282,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Left Defensive Midfield,170,Wales,907,['f585e4ce-f055-43d0-ab51-2c6158a195eb'],59,,,,,,,,,,,,,,,,Wales,907,00:51:59.957,Duel,True
,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,01e57fd1-c16a-424f-bc99-debe01ae456b,3597,,,"[72.3, 22.7]",3857282,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Left Defensive Midfield,171,United States,1839,['5616a3e2-4258-41a8-851a-4c30f4a30777'],58,,,,,,,,,,,,,,,,Wales,907,00:52:58.325,Duel,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,4a805847-c5b8-4c3a-8872-ea03fa3b08dd,11,,,"[21.4, 22.4]",3857282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ben Davies,3086.0,Left Center Back,2,United States,1839,"['c7c67d04-a52f-4c5c-bc0a-4c792bfa1bb6', 'f53a1af2-968b-41bd-af5b-1cf35beec6de']",6,,,,,,,,,,,,,,,,Wales,907,00:00:06.160,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,6d6f78f7-f5bb-482a-bd67-5b6761b3288f,104,,,"[14.8, 35.0]",3857282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neco Williams,34794.0,Left Wing Back,9,United States,1839,['44551e05-6966-4d41-baa7-5722a2044a39'],33,,,,,,,,,,,,,,,,Wales,907,00:02:33.514,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,2824e8e5-7b4e-4cae-948b-d3632f3851d5,105,,,"[15.2, 46.8]",3857282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Center Midfield,9,United States,1839,,34,,,,,,,,,,,,,,,,Wales,907,00:02:34.371,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,e1e3a344-6371-474c-96e6-c16f25252067,154,,,"[8.0, 43.4]",3857282,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chris Mepham,4767.0,Right Center Back,12,United States,1839,['02757c58-e33d-4b64-ad28-e3603d9c3c56'],12,,,,,,,,,,,,,,,,Wales,907,00:04:12.513,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,7b2c34ac-7638-4834-ba24-4e5266bd27d6,167,,,"[13.7, 53.6]",3857282,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joe Rodon,11250.0,Center Back,12,United States,1839,['2afa9ed6-5da6-4b61-9d09-11040565d1c6'],28,,,,,,,,,,,,,,,,Wales,907,00:04:28.908,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,03e61364-8f89-474a-916a-047de7c349fd,390,,,"[10.1, 33.3]",3857282,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Rodon,11250.0,Center Back,18,United States,1839,['6cba91cb-e859-48ff-aa3f-54e79597e4a1'],50,,,,,,,,,,,,,,,,Wales,907,00:08:50.963,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,883f920b-7846-42c4-aec3-aca450d9edcd,392,,,"[8.6, 36.1]",3857282,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Rodon,11250.0,Center Back,18,United States,1839,,53,,,,,,,,,,,,,,,,Wales,907,00:08:53.292,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,0154dfd7-92ab-4d3b-84ef-0f90a5907067,479,,,"[38.9, 69.0]",3857282,11,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Back,22,Wales,907,"['cea2343b-579f-4119-9c54-965a4d23fb55', 'e8d9f238-0943-4d37-a0c9-9014430be03b']",45,,,,,,,,,,,,,,,,United States,1839,00:11:45.338,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,96e51de7-0c7e-459f-bdc1-5931c25ccb3d,498,,,"[13.3, 45.9]",3857282,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Back,24,Wales,907,['17c26fdc-d5d4-4fa4-8b7d-e6a6723c9920'],43,,,,,,,,,,,,,,,,United States,1839,00:13:43.702,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,9cec7862-066a-47cc-bfa8-258575516649,639,,,"[24.2, 10.4]",3857282,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonee Robinson,4614.0,Left Back,29,Wales,907,['bcb5fd2b-d086-4d26-b4eb-2940ee2a9306'],46,,,,,,,,,,,,,,,,United States,1839,00:16:46.561,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,45d2fbed-c69f-4ce4-b99d-1d2a632524e7,762,,,"[16.1, 70.1]",3857282,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Wilson,9540.0,Left Center Midfield,32,United States,1839,,26,,,,,,,,,,,,,,,,Wales,907,00:18:26.998,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,b67bf795-f390-4bb8-ac69-fc458fdd2f92,827,,,"[44.8, 5.9]",3857282,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,35,Wales,907,"['73850292-eb94-4227-96a8-379133a90f57', 'ab297783-276f-4ad2-b7cf-6ffd2003c67f']",27,,,,,,,,,,,,,,,,United States,1839,00:20:27.885,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,5b028956-ba98-4fcd-b37a-a332368f551d,895,,,"[24.8, 48.7]",3857282,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Center Back,36,United States,1839,['7519f788-0806-497f-b77f-2243334a4795'],0,,,,,,,,,,,,,,,,Wales,907,00:22:00.399,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,4b4cdd70-ba30-45b3-b644-67d77611fa98,1039,,,"[9.5, 37.4]",3857282,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Center Back,42,United States,1839,['c16bfc73-acb7-44d1-81a7-00f852bbd7e3'],13,,,,,,,,,,,,,,,,Wales,907,00:25:13.816,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,9c67fd9a-35d6-4e76-b0a4-bf7a610a22ef,1059,,,"[71.1, 74.8]",3857282,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tyler Adams,12751.0,Center Defensive Midfield,46,Wales,907,['9729fd08-120b-4b23-8ad7-9c277698807f'],9,,,,,,,,,,,,,,,,United States,1839,00:26:09.277,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,c81c3631-13d9-4f7e-88cc-db6c8e681f1b,1137,,,"[11.0, 48.9]",3857282,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Rodon,11250.0,Center Back,50,United States,1839,['f62668a7-acea-4911-b976-0b303cf4ceb6'],51,,,,,,,,,,,,,,,,Wales,907,00:27:51.046,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,a5e5d647-73e8-47c7-a3e2-b45cdc6e2aa7,1138,,,"[17.4, 42.5]",3857282,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Wilson,9540.0,Left Center Midfield,50,United States,1839,,52,,,,,,,,,,,,,,,,Wales,907,00:27:52.804,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,62d20b45-bf64-472d-b141-607c4149695b,1255,,,"[15.2, 48.9]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,52,United States,1839,,22,,,,,,,,,,,,,,,,Wales,907,00:30:22.334,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,cc29f578-468d-46da-a986-36e26d04592c,1364,,,"[12.3, 36.0]",3857282,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ethan Ampadu,4934.0,Center Defensive Midfield,57,United States,1839,['4718a1f0-ffbf-4739-ae31-63104db717ea'],41,,,,,,,,,,,,,,,,Wales,907,00:33:41.374,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,49e62710-1d46-4450-9495-e4ee93d97d3f,1372,,,"[9.0, 46.8]",3857282,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Connor Roberts,4774.0,Right Wing Back,57,United States,1839,['11603e0c-0e42-47d5-af48-ada229f78be8'],53,,,,,,,,,,,,,,,,Wales,907,00:33:53.463,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,9791b865-dce4-4634-9df0-1d6a6bdffeb9,1499,,,"[21.2, 38.9]",3857282,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,64,Wales,907,"['1ceb07d5-41a1-4bf9-b540-1e8a72b95e3e', '58b0df9f-bf86-4b63-8688-6e84e42fe7e9']",50,,,,,,,,,,,,,,,,United States,1839,00:38:50.291,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,fd51bdb6-4f51-43a0-9092-287c743a4809,1738,,,"[42.6, 27.1]",3857282,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Center Back,74,United States,1839,"['d36839e4-137e-4c1c-b46c-0ed8c9ec390f', 'e24b3785-de0d-43aa-bb42-2617c0ca6daa']",8,,,,,,,,,,,,,,,,Wales,907,00:45:08.329,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,4697de69-6c23-44f8-a10c-1430efb96a43,1907,,,"[7.6, 42.0]",3857282,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,80,United States,1839,['0c590a92-443f-43fc-849f-76edb2135f02'],52,,,,,,,,,,,,,,,,Wales,907,00:00:52.768,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,f15a1666-3d7d-4add-b523-116895e8c3a3,2043,,,"[23.7, 20.0]",3857282,48,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tim Ream,18242.0,Left Center Back,86,Wales,907,['435b0f33-e87c-4298-a4f1-0d88a320924a'],27,,,,,,,,,,,,,,,,United States,1839,00:03:27.134,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,45abf184-6f4c-47e0-9e18-693ae43d6b5b,2123,,,"[24.6, 43.5]",3857282,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walker Zimmerman,12524.0,Right Center Back,92,Wales,907,['3d11fc87-bea5-42b8-a74c-246460b47034'],24,,,,,,,,,,,,,,,,United States,1839,00:06:24.274,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,748bf66a-d5ed-4e8d-9339-b53a762d25e3,2224,,,"[14.0, 63.6]",3857282,53,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Weston McKennie,8526.0,Right Center Midfield,98,Wales,907,['2c01b007-bcd3-483d-98cf-975de696d474'],35,,,,,,,,,,,,,,,,United States,1839,00:08:35.397,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,24383250-a86f-4993-a021-c1bf41e4c7e1,2305,,,"[12.0, 40.9]",3857282,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tim Ream,18242.0,Left Center Back,101,Wales,907,,54,,,,,,,,,,,,,,,,United States,1839,00:09:54.021,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,3d3f0b7a-fd74-41b6-b2d1-8ba735a1cc89,2382,,,"[4.6, 50.0]",3857282,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Weston McKennie,8526.0,Right Center Midfield,104,Wales,907,['29c92900-5b5c-46bd-a3b8-4997c8ceccf3'],34,,,,,,,,,,,,,,,,United States,1839,00:11:34.642,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,05edeab5-ef3b-4061-afd1-1ea84a3a091c,2385,,,"[9.9, 42.7]",3857282,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tim Ream,18242.0,Left Center Back,104,Wales,907,"['0967fa91-cb2d-4ca8-8b5b-d639a2474b38', '41e1b82a-a05f-4ce9-a0f6-fdb3486626b0']",38,,,,,,,,,,,,,,,,United States,1839,00:11:38.286,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,d0137821-9812-4fc0-bb97-278c1af84171,2423,,,"[9.5, 33.8]",3857282,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonee Robinson,4614.0,Left Back,107,Wales,907,['e77849c3-4504-47b5-ae57-736d32c1ee9d'],41,,,,,,,,,,,,,,,,United States,1839,00:12:41.132,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,0a22f046-eedf-42ae-8ee6-dd05c5db330c,2446,,,"[28.4, 55.9]",3857282,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,109,Wales,907,['d6004b78-4505-42ad-9c09-9dfeee1068a2'],21,,,,,,,,,,,,,,,,United States,1839,00:13:21.859,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,e2407e64-d621-4e81-87a1-f7a59a693d8b,2467,,,"[7.9, 38.9]",3857282,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walker Zimmerman,12524.0,Right Center Back,109,Wales,907,['ccd1ce46-e4a6-40ed-b513-111ef555cc9a'],41,,,,,,,,,,,,,,,,United States,1839,00:13:41.805,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,63279c03-ef1f-4dbe-a13a-f85ee3513652,2603,,,"[30.2, 56.7]",3857282,61,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Walker Zimmerman,12524.0,Right Center Back,114,Wales,907,,50,,,,,,,,,,,,,,,,United States,1839,00:16:50.442,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,79dcef20-2810-47ff-ac0c-6b7218ad97d6,2649,,,"[8.8, 38.1]",3857282,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Walker Zimmerman,12524.0,Right Center Back,118,Wales,907,['e5c46763-2f45-48a2-a6fe-2f06ebe2a1b1'],48,,,,,,,,,,,,,,,,United States,1839,00:18:48.363,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,fdfd84ca-b55e-4fdb-b337-cc7bc709bcd7,2652,,,"[13.1, 32.0]",3857282,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyler Adams,12751.0,Center Defensive Midfield,118,Wales,907,['8f89a7bc-73d0-4cd0-8f2b-3756787eb4a6'],51,,,,,,,,,,,,,,,,United States,1839,00:18:51.315,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,,01400822-d534-46e1-adb5-dbc25ca420c1,2732,,,"[25.8, 21.8]",3857282,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Center Back,122,United States,1839,,26,,,,,,,,,,,,,,,,Wales,907,00:21:26.619,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,3903967d-9b5a-4615-b4bf-ecfaa86c99fa,2764,,,"[8.4, 35.9]",3857282,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,123,United States,1839,['6f25c43d-69a0-4c6e-84f6-911ad091684a'],14,,,,,,,,,,,,,,,,Wales,907,00:24:14.407,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,f04aa3b7-2d64-42d5-acdb-6c2641066a07,2770,,,"[8.0, 32.3]",3857282,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ben Davies,3086.0,Left Center Back,123,United States,1839,['e1636737-2070-436e-ae00-0d32f6e8937c'],23,,,,,,,,,,,,,,,,Wales,907,00:24:23.715,Clearance,True
