50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e7a7b0d-aca0-40cc-b317-f86f63462f42,2074,,,"[88.5, 54.5]",3857265,60,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Lewandowski,5668.0,Center Forward,108,Poland,789,,36,,,,,,,,,,,,,,,,,Poland,789,00:15:36.418,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,35721fae-e9a7-4c18-8b93-52259a7b4092,2127,,,"[75.9, 26.1]",3857265,62,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,111,Poland,789,,44,,,,,,,,,,,,,,,,,Poland,789,00:17:44.021,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70a43838-66ef-4c83-9674-b3aef4fe72ce,2178,,,"[85.8, 17.7]",3857265,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Center Attacking Midfield,115,Poland,789,,3,,,,,,,,,,,,,,,,,Poland,789,00:19:03.799,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04495f59-4a7a-40ce-9425-9d36da3dbc4b,2251,,,"[109.2, 35.3]",3857265,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Henry Josué Martín Mex,26400.0,Center Forward,118,Mexico,794,,42,,,,,,,,,,,,,,,,,Mexico,794,00:20:42.807,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f2b92ec-2e3f-4432-bab3-e0a39bbbb87b,2302,,,"[56.4, 70.9]",3857265,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henry Josué Martín Mex,26400.0,Center Forward,120,Mexico,794,,53,,,,,,,,,,,,,,,,,Mexico,794,00:21:53.688,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,21be55a9-3c96-4108-a8a8-5999534c21ea,2691,,,"[15.0, 69.0]",3857265,81,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ernesto Alexis Vega Rojas,26301.0,Left Wing,145,Poland,789,['59661ac4-94f6-40e0-b047-1733ee348d73'],26,,,,,,,,,,,,,,,,,Mexico,794,00:36:26.466,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d42c2e77-0305-4200-b807-7ab7e7018709,2706,,,"[98.6, 29.2]",3857265,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Alonso Jiménez Rodríguez,5568.0,Center Forward,146,Mexico,794,,39,,,,,,,,,,,,,,,,,Mexico,794,00:36:39.903,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1cd86a2-d06e-4189-81a5-9c9d0d065198,2793,,,"[104.4, 4.7]",3857265,84,,,True,,,,,,,,,,,,,,,,,,,2,From Keeper,Przemysław Frankowski,7979.0,Left Midfield,149,Poland,789,,51,,,,,,,,,,,,,,,,,Poland,789,00:39:51.494,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6ede6c4-3005-480c-aa08-ec0ebdcb7229,3006,,,"[71.8, 7.8]",3857265,93,,,True,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,164,Poland,789,,8,,,,,,,,,,,,,,,,,Poland,789,00:48:08.755,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,380f4d13-ee03-4ae6-a781-c9a7f1ed6cea,3013,,,"[86.5, 61.7]",3857265,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Uriel Antuna Romero,15452.0,Right Wing,165,Mexico,794,['9cc2a6f7-5f37-4b2a-9e03-4200cd11a217'],23,,,,,,,,,,,,,,,,,Mexico,794,00:48:23.958,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b4da532f-fd41-42c1-b14c-c109c1540cce,3035,,,"[70.9, 33.3]",3857265,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,166,Poland,789,['0ea72bf4-451c-4f6c-bfbc-00e663c48740'],40,,,,,,,,,,,,,,,,,Mexico,794,00:48:40.447,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3257f1d6-1baf-4387-a761-d09b0bec1a27,103,,,"[74.4, 78.1]",3857265,2,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,6,Mexico,794,['34004c4e-2b1b-44b0-a052-3d22782ae265'],34,,,,,,,,,,,,,,,,,Mexico,794,00:02:34.648,Shield,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b077857-def8-4721-8430-2ca1b39ebc03,290,,,"[1.1, 9.2]",3857265,10,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ernesto Alexis Vega Rojas,26301.0,Left Wing,21,Poland,789,['f2688669-d9ef-4804-809c-4f4855fc7bd2'],21,,,,,,,,,,,,,,,,,Mexico,794,00:10:21.088,Shield,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6662ee2-cf6c-4421-bc01-db8459b47174,431,,,"[50.9, 1.7]",3857265,14,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,27,Mexico,794,,19,,,,,,,,,,,,,,,,,Poland,789,00:14:19.195,Shield,
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,d3a6d412-4971-4802-af5c-c7ba0dacf3eb,120,,,"[19.8, 22.7]",3857265,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,7,Mexico,794,['c7ce3ee6-1d5f-48ea-9531-5c1393dbe8e7'],3,,,,,,,,,,,,,,,,,Poland,789,00:03:03.550,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2c7c43df-7da8-4d9a-95d9-416b1bfeab58,238,,,"[2.8, 52.8]",3857265,7,,,True,,,,,,,,,,,,,,,,,,,1,From Corner,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,14,Poland,789,['8b76faa8-20a2-4cb3-bee4-a3f73126ade4'],12,,,,,,,,,,,,,,,,,Mexico,794,00:07:12.420,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,917e627d-79dc-4e4e-ac51-0f1e293dcfec,242,,,"[3.0, 43.8]",3857265,7,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Jasib Montes Castro,26368.0,Right Center Back,15,Poland,789,"['4805dc90-6634-4a77-9532-0d4f17073864', 'f5541e99-fe9b-444e-b5d7-e21e014f17e1']",30,,,,,,,,,,,,,,,,,Mexico,794,00:07:30.486,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,27af45c6-6edf-4f8a-a986-8d3a9af5b8a0,243,,,"[15.7, 28.5]",3857265,7,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ernesto Alexis Vega Rojas,26301.0,Left Wing,15,Poland,789,,32,,,,,,,,,,,,,,,,,Mexico,794,00:07:32.520,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,b278b551-7534-407e-8fa9-331a98d6c5f2,277,,,"[25.5, 19.0]",3857265,9,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,19,Poland,789,['67adfbb2-83a8-4fb8-88b7-a9825b99e33e'],56,,,,,,,,,,,,,,,,,Mexico,794,00:09:56.797,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,590bd1a5-2916-4b01-864c-73f96eaaf02d,278,,,"[6.4, 16.2]",3857265,9,,,True,,,,,,,,,,,,,,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,19,Poland,789,,59,,,,,,,,,,,,,,,,,Mexico,794,00:09:59.010,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,7d2f6f5f-0e95-4058-a3b8-b8a4a2b77f2d,364,,,"[9.6, 15.5]",3857265,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,25,Poland,789,['2cf342ac-a651-4b4b-a946-53f615c22629'],54,,,,,,,,,,,,,,,,,Mexico,794,00:12:54.291,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,0add76c7-af44-41b1-b519-86454e573518,393,,,"[17.6, 70.1]",3857265,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,25,Poland,789,,26,,,,,,,,,,,,,,,,,Mexico,794,00:13:26.343,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,a0d07958-fca7-4c6b-a3d4-448e6b3467b3,630,,,"[15.6, 37.2]",3857265,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,35,Mexico,794,['841007c8-8dac-4ed0-841c-9be9ec28a186'],5,,,,,,,,,,,,,,,,,Poland,789,00:19:05.448,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,bd3b31e1-6b30-4f89-bd7d-f4f13757c960,711,,,"[55.7, 7.0]",3857265,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,37,Mexico,794,"['2301cc74-7a4b-4b03-abb1-8cd1759bb998', 'e166bdee-ebe5-4a40-8141-9a9655d8830c']",25,,,,,,,,,,,,,,,,,Poland,789,00:20:25.301,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,cfff2261-93bc-4902-9a1b-db81889f812d,782,,,"[3.4, 8.8]",3857265,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Left Back,40,Mexico,794,,13,,,,,,,,,,,,,,,,,Poland,789,00:22:13.851,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,601c6c90-d6b1-403c-af29-960bb70d9d0c,951,,,"[3.3, 43.9]",3857265,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jakub Kamiński,31955.0,Right Midfield,51,Mexico,794,,14,,,,,,,,,,,,,,,,,Poland,789,00:27:14.183,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,ed551063-e6e2-484d-b36c-44573f64be22,988,,,"[12.8, 36.5]",3857265,29,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,53,Poland,789,"['a73a99f6-8860-42c8-831d-fc4804068688', 'c7220abc-baca-401b-be6f-010776470107']",39,,,,,,,,,,,,,,,,,Mexico,794,00:29:39.652,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,93bdfafa-5225-447b-b335-f8b01e6f7057,1032,,,"[15.0, 50.2]",3857265,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,55,Mexico,794,['f25f592b-ae01-4cac-8e39-7a486bc9a088'],55,,,,,,,,,,,,,,,,,Poland,789,00:30:55.936,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,773f1c15-68bb-444e-9554-f9e8d508be33,1191,,,"[50.9, 75.2]",3857265,34,,,True,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,60,Poland,789,"['6d4d736a-7fe3-444c-a5bb-e2d186f3272d', '8f90b57f-2e70-461a-b7d9-89b16bf85ae2']",35,,,,,,,,,,,,,,,,,Mexico,794,00:34:35.522,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,f7c317b1-9496-4b6a-bb19-f3079df75338,1231,,,"[47.4, 74.4]",3857265,35,,,True,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Miguel Herrera López,5575.0,Right Center Midfield,63,Poland,789,"['108a49c9-89d5-4e26-a10f-1d1b3f19bfd6', 'a03934d7-e443-4f07-a4eb-9ac4ef28a1f7']",37,,,,,,,,,,,,,,,,,Mexico,794,00:35:37.747,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,790d3671-f5ee-43fa-8a54-5f4067de3b88,1272,,,"[11.0, 21.0]",3857265,37,,,True,,,,,,,,,,,,,,,,,,,1,From Keeper,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,66,Poland,789,['e8097f27-ec4c-44fd-ba06-a25c2d2c6ab7'],7,,,,,,,,,,,,,,,,,Mexico,794,00:37:07.204,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,33719084-25df-4da1-b464-64480defb3c1,1353,,,"[13.3, 36.6]",3857265,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,69,Mexico,794,,44,,,,,,,,,,,,,,,,,Poland,789,00:38:44.533,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,dffad6f5-9388-4b84-9be1-e9ccde9a2e0f,1356,,,"[7.7, 35.4]",3857265,38,,,True,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Szymański,4664.0,Left Center Midfield,69,Mexico,794,['dc7cb298-9d27-41ab-a896-51a0970518ff'],48,,,,,,,,,,,,,,,,,Poland,789,00:38:48.082,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,d4fb6a42-1d4f-4fc4-9c9e-a9696129d802,1374,,,"[21.3, 53.8]",3857265,39,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bartosz Bereszyński,5673.0,Left Back,70,Mexico,794,,38,,,,,,,,,,,,,,,,,Poland,789,00:39:38.734,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,20a48bf8-aa50-4915-81b9-8f8f633cc170,1443,,,"[48.4, 11.3]",3857265,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,73,Poland,789,['12652f1e-84d1-4edf-bde4-24ba1aa279b3'],45,,,,,,,,,,,,,,,,,Poland,789,00:41:45.310,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,0f64c269-b280-4c3c-bf27-cae6ba7abb6d,1487,,,"[4.9, 39.5]",3857265,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,75,Mexico,794,['7f654d07-df97-4229-a8f7-61969de3370c'],55,,,,,,,,,,,,,,,,,Poland,789,00:42:55.863,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,09614e52-f4db-49fc-a5ce-4714891b8905,1531,,,"[20.2, 40.6]",3857265,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,76,Mexico,794,['888d0ac0-09ce-4b40-a03a-1da25ca975ff'],48,,,,,,,,,,,,,,,,,Poland,789,00:43:48.043,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,ea08c716-3867-4fa7-add7-e89e4ddd5fd8,1539,,,"[10.7, 38.2]",3857265,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,76,Mexico,794,['32d907e0-d4bf-49a8-ab0a-d584c74c4e98'],54,,,,,,,,,,,,,,,,,Poland,789,00:43:54.056,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,cf244462-b43e-4d96-bc53-3fc4d8f26802,1610,,,"[10.4, 44.8]",3857265,45,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matty Cash,4734.0,Right Back,79,Mexico,794,['01a206e5-85a0-4877-b561-6832fc3e8329'],51,,,,,,,,,,,,,,,,,Poland,789,00:45:51.972,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,6349545a-45de-4344-b703-7e64341f0ed7,1846,,,"[16.2, 5.4]",3857265,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Szymański,4664.0,Left Midfield,95,Poland,789,,9,,,,,,,,,,,,,,,,,Poland,789,00:05:09.004,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,29cb922e-23e2-4af3-a45c-f64d96079b05,1936,,,"[11.7, 56.9]",3857265,52,,,True,,,,,,,,,,,,,,,,,,,2,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,99,Poland,789,['29284cb2-5797-4c78-96b3-9209798c1254'],24,,,,,,,,,,,,,,,,,Mexico,794,00:07:24.553,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,f254d2c3-5bba-4c5d-946e-a001c755182b,2005,,,"[16.2, 30.4]",3857265,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,104,Poland,789,['a210e4e0-bf86-4a28-b5d9-d7f71f239f39'],6,,,,,,,,,,,,,,,,,Mexico,794,00:13:06.694,Clearance,True
,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,,f0cbc75e-7f51-45e4-9876-227ab82150c9,2025,,,"[16.3, 48.9]",3857265,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matty Cash,4734.0,Right Back,105,Mexico,794,['251a69a0-bfc4-4b9a-a415-f17e3fc8a5f2'],29,,,,,,,,,,,,,,,,,Poland,789,00:13:29.192,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,0d8e9884-b39c-4c7c-83dd-e6e6e5ee2812,2036,,,"[3.7, 30.6]",3857265,58,,,True,,,,,,,,,,,,,,,,,,,2,Regular Play,Bartosz Bereszyński,5673.0,Left Back,105,Mexico,794,['02fe00e5-dc50-4e34-92fd-75867be0576c'],42,,,,,,,,,,,,,,,,,Poland,789,00:13:42.906,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,08549d29-74c8-4a82-9b2c-574a90a71eef,2047,,,"[8.6, 41.2]",3857265,59,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,106,Mexico,794,['20d62de7-04e0-4abc-9ca4-0b4d39957be8'],10,,,,,,,,,,,,,,,,,Poland,789,00:14:10.132,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,f2f56348-4698-4e10-b1e0-e26f8e48f270,2075,,,"[26.8, 22.3]",3857265,60,,,True,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,108,Poland,789,,36,,,,,,,,,,,,,,,,,Mexico,794,00:15:36.799,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,f3892af3-d1b5-438b-b2bd-72c744afec16,2161,,,"[7.3, 24.4]",3857265,63,,,True,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,113,Mexico,794,,26,,,,,,,,,,,,,,,,,Poland,789,00:18:26.370,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,27f88b24-e38f-4285-9247-70bb7010efd4,2165,,,"[9.7, 44.8]",3857265,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matty Cash,4734.0,Right Back,114,Mexico,794,['6414e5fa-2309-4164-b3f5-865591b5b1d2'],46,,,,,,,,,,,,,,,,,Poland,789,00:18:46.609,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,4c54f5e3-9b6e-4062-9a62-802fe3034dfe,2252,,,"[11.7, 41.7]",3857265,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,118,Mexico,794,,44,,,,,,,,,,,,,,,,,Poland,789,00:20:44.175,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2ef086a9-f39b-4013-8381-e23d34bbbfeb,2318,,,"[9.7, 36.2]",3857265,68,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,121,Mexico,794,"['e3a28550-3b4d-4d8b-97a8-e9f7ba75c27e', 'f24bb257-6349-4253-8267-4b5b4a10220f']",0,,,,,,,,,,,,,,,,,Poland,789,00:23:00.644,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,c56de3d5-d733-48f9-9935-54408d63aeb4,2323,,,"[44.9, 17.4]",3857265,68,,,True,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,122,Poland,789,"['391fba2a-ce42-45c7-b8ee-7498a309b11f', 'cb37f353-585a-410b-a8fa-57499ffe9bf3']",40,,,,,,,,,,,,,,,,,Mexico,794,00:23:40.059,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,a63bf87a-d059-4dd9-bad5-5b3a6981712d,2430,,,"[8.5, 41.3]",3857265,73,,,True,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,131,Poland,789,['b5aac051-670b-4fd0-9d23-34a9c8d0d464'],37,,,,,,,,,,,,,,,,,Mexico,794,00:28:37.464,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,a3638469-8f20-41f1-b973-dcf45874ef56,2433,,,"[2.5, 46.1]",3857265,74,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raúl Alonso Jiménez Rodríguez,5568.0,Center Forward,132,Poland,789,['791cd89c-e432-4fd6-978f-63a877a16f3d'],14,,,,,,,,,,,,,,,,,Mexico,794,00:29:14.840,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,369baf0b-6b21-4146-a414-1813a862e612,2485,,,"[9.7, 37.6]",3857265,75,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,135,Mexico,794,['aec58f76-2dd9-4a08-b4e6-f5ce71ef8153'],59,,,,,,,,,,,,,,,,,Poland,789,00:30:59.428,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,3121bfa7-5ad4-4862-a5cf-dddb1158da89,2609,,,"[21.6, 29.4]",3857265,79,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,141,Mexico,794,['bd53bddc-c6f8-443c-a176-c5db28aba829'],19,,,,,,,,,,,,,,,,,Poland,789,00:34:19.798,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,f6bdbded-78fd-4e89-8684-35f6617fea65,2714,,,"[19.8, 41.8]",3857265,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,146,Mexico,794,['f3853e0a-d0ef-4920-9b6c-b52ca1c241c0'],6,,,,,,,,,,,,,,,,,Mexico,794,00:37:06.120,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,19add42b-357b-4357-8806-af9dcb82abad,2744,,,"[4.4, 42.5]",3857265,83,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kamil Glik,3034.0,Right Center Back,147,Mexico,794,"['39ab71c6-4c0e-405b-8e19-3f5427ac3bb4', '3f017970-0b51-4b66-98e4-597b3178406a']",14,,,,,,,,,,,,,,,,,Poland,789,00:38:14.250,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,34182c01-1a10-4c54-8ae0-5f039611c518,2839,,,"[15.0, 47.7]",3857265,86,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Glik,3034.0,Right Center Back,154,Mexico,794,['3671d686-aab8-40ba-974d-b554fd768373'],10,,,,,,,,,,,,,,,,,Poland,789,00:41:10.582,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,ba04c167-8433-4d7b-8141-b6dccca6e7a6,2886,,,"[15.3, 34.5]",3857265,87,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,155,Poland,789,['0e93acb6-781e-4293-9df0-429cb3515ead'],42,,,,,,,,,,,,,,,,,Mexico,794,00:42:42.562,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,9957f22e-9468-46a3-8596-146a900d51d8,2907,,,"[11.7, 44.2]",3857265,88,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,155,Poland,789,"['c0311862-9199-4235-b44e-b8522ea00d57', 'fbfcda36-bf3b-4982-b0a8-289fffb3b3f2']",1,,,,,,,,,,,,,,,,,Mexico,794,00:43:01.226,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,4299f515-300c-4060-aa60-7ab158f1103d,2950,,,"[3.8, 6.8]",3857265,89,,,,,,,,,,,,,,,,,,,,,,2,Other,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,159,Poland,789,,58,,,,,,,,,,,,,,,,,Mexico,794,00:44:58.660,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,afb01498-7764-455e-bbba-dfd9523c24a6,2964,,,"[3.6, 37.4]",3857265,90,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jakub Piotr Kiwior,44166.0,Left Center Back,161,Mexico,794,['f6b5c1b1-8090-4b32-b831-96bf8cb17975'],53,,,,,,,,,,,,,,,,,Poland,789,00:45:53.337,Clearance,True
