50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[66.1, 1.7]",,,,,,,,,,,,0.079999,,,,,,,,,,,cfe5dd82-323c-4d77-a84e-70d297c1b683,3383,,"[66.1, 1.7]",3857269,84,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Iván Rodríguez Araya,5544.0,Left Back,148,Switzerland,773,"['ba74c855-47d8-436b-9a09-51ff774ce468', 'fbf01590-7b31-4fd3-95b7-2d800ae68cf1']",6,,,,,,,,,,,,,,,,,Switzerland,773,00:39:06.783,Carry,
,,,,,"[15.6, 42.3]",,,,,,,,,,,,18.218851,,,,,,,,,,,f79f4ea0-e108-4816-b6a5-d23cdb22d4e7,3387,,"[5.8, 55.4]",3857269,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,149,Brazil,781,"['4e9558c2-e9ba-4973-854c-cd46bc604715', 'eb349685-0496-4800-8eed-747f1716f66f']",10,,,,,,,,,,,,,,,,,Brazil,781,00:39:10.746,Carry,
,,,,,"[89.4, 67.7]",,,,,,,,,,,,0.039999,,,,,,,,,,,c4b1cbc4-1298-48a1-88f0-45524f643b57,3394,,"[88.3, 68.7]",3857269,84,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,150,Brazil,781,"['486de2be-56ad-4b80-a54a-a2052351fd9c', 'b3099fc1-4325-44e7-b86d-f0c81555fca0']",52,,,,,,,,,,,,,,,,,Brazil,781,00:39:52.214,Carry,
,,,,,"[61.8, 56.8]",,,,,,,,,,,,0.08,,,,,,,,,,,b71f88f6-7d9e-43ac-b35e-091e47e9cae0,3403,,"[61.0, 56.3]",3857269,85,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michel Aebischer,16016.0,Center Attacking Midfield,151,Switzerland,773,"['73cae3a2-69b1-42aa-a0cb-5b1f2e102b00', 'de0c4e1d-ade3-4fde-8013-1b0e22568cb6']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:40:08.297,Carry,
,,,,,"[85.3, 65.4]",,,,,,,,,,,,0.026814,,,,,,,,,,,07eb7e72-8268-49fe-b4c5-c4672b0affab,3412,,"[85.0, 65.4]",3857269,85,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antony Matheus dos Santos,25363.0,Right Midfield,152,Brazil,781,"['331f78fa-58fa-4424-9ed2-805eb7e37f9b', 'a4e69d18-558c-43f3-a5db-02e2d20994c0']",48,,,,,,,,,,,,,,,,,Brazil,781,00:40:48.816,Carry,
,,,,,"[112.2, 60.4]",,,,,,,,,,,,7.201724,,,,,,,,,,,38d4cf8c-3e18-411b-9cf5-7c7377b8488c,3415,,"[88.0, 64.5]",3857269,85,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antony Matheus dos Santos,25363.0,Right Midfield,152,Brazil,781,"['d3e382ae-8bb7-4d95-8c61-eb4658a71147', 'd81f7fe0-cc71-478c-95e2-b7c1ab3041bf']",52,,,,,,,,,,,,,,,,,Brazil,781,00:40:52.298,Carry,
,,,,,"[11.0, 20.2]",,,,,,,,,,,,6.082557,,,,,,,,,,,3ef0d71e-0927-4120-861b-c538f61a2ea8,3418,,"[7.9, 19.7]",3857269,85,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,152,Brazil,781,"['0239810b-dfd6-4d61-9002-549c8655c88e', '7df987c7-7811-4151-8b46-e72fd3301998']",59,,,,,,,,,,,,,,,,,Switzerland,773,00:40:59.500,Carry,
,,,,,"[44.6, 21.2]",,,,,,,,,,,,1.202821,,,,,,,,,,,a4f0f23c-a326-46a4-a216-e021268d07fb,3421,,"[46.9, 19.7]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,152,Brazil,781,"['8ed385fc-000d-4595-a99b-d46d55a983c3', 'ca76d4c1-5507-4df5-9a28-8a0aeeed94c2']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:41:08.035,Carry,
,,,,,"[87.3, 31.1]",,,,,,,,,,,,0.08,,,,,,,,,,,90e651c2-2008-4eed-b7fc-f39d484fd502,3432,,"[88.1, 32.4]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,152,Brazil,781,"['9cca81c7-3030-4666-a65f-8f299c0ab6d4', 'e6565a1d-be0f-4dcc-8928-5a64d0b712f9']",17,,,,,,,,,,,,,,,,,Brazil,781,00:41:17.998,Carry,
,,,,,"[82.2, 19.4]",,,,,,,,,,,,0.520976,,,,,,,,,,,487114b5-4d40-4063-a4f8-c7153537af97,3435,,"[84.5, 24.4]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Nicolao Telles,11183.0,Left Back,152,Brazil,781,"['175ea22f-d50b-4d6e-8878-26bd0667d817', '5dc5c089-fcf0-4c7a-815a-b8a9118e832c']",18,,,,,,,,,,,,,,,,,Brazil,781,00:41:18.814,Carry,
,,,,,"[105.9, 14.7]",,,,,,,,,,,,1.72234,,,,,,,,,,,9dbcc34a-be80-4393-b642-da9a5a923f6a,3438,,"[96.0, 14.3]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernando de Jesus,3202.0,Center Forward,152,Brazil,781,"['015b8ce2-7339-4ad6-a455-f184556e3da6', '94d6a176-1f14-4f8d-9ca7-7115c48e8e87']",20,,,,,,,,,,,,,,,,,Brazil,781,00:41:20.527,Carry,
,,,,,"[109.7, 25.4]",,,,,,,,,,,,2.196443,,,,,,,,,,,7446a4b0-8523-43ba-b1e5-8a527fa441ea,3441,,"[105.0, 25.1]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,152,Brazil,781,"['220edac9-e09c-4468-ae73-15043a11c020', '32c5ff97-ce5e-4446-b6b4-48a7a4529309']",22,,,,,,,,,,,,,,,,,Brazil,781,00:41:22.920,Carry,
,,,,,"[108.3, 2.6]",,,,,,,,,,,,0.557878,,,,,,,,,,,cfe83692-ee8d-401b-b019-9f5f5ce900b2,3448,,"[109.1, 2.8]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,153,Brazil,781,"['58ebfe6f-e11c-4517-a467-2bf9a09bac8d', 'e85f33d0-2b29-4e6f-9f35-2ef4e0e980fe']",44,,,,,,,,,,,,,,,,,Brazil,781,00:41:44.257,Carry,
,,,,,"[89.4, 22.0]",,,,,,,,,,,,1.898065,,,,,,,,,,,77098d1d-4d30-4953-80fe-9fe7bd67b6ed,3451,,"[88.8, 16.4]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thiago Emiliano da Silva,3295.0,Left Center Back,153,Brazil,781,"['010c0a78-a608-483f-8166-3bd40320e3de', '36baa81e-8590-4277-b8bb-b27624fd5496']",46,,,,,,,,,,,,,,,,,Brazil,781,00:41:46.356,Carry,
,,,,,"[102.1, 56.6]",,,,,,,,,,,,1.184994,,,,,,,,,,,fc8fbd77-f488-4860-b910-c8f822aefdb8,3454,,"[101.9, 57.6]",3857269,86,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antony Matheus dos Santos,25363.0,Right Midfield,153,Brazil,781,"['6d49007e-8eb0-40b1-87aa-a16de7388f8e', '78643458-2446-4066-b9d1-1c0e22a12338']",50,,,,,,,,,,,,,,,,,Brazil,781,00:41:50.067,Carry,
,,,,,"[14.2, 49.8]",,,,,,,,,,,,1.657963,,,,,,,,,,,b3bce849-1145-467e-8efa-9eb6bf598581,3459,,"[12.1, 53.5]",3857269,87,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,154,Switzerland,773,"['1076b163-06cb-4eef-976b-55321ab898a5', '9cddceb2-3447-43ce-9c00-dfe021655c61']",2,,,,,,,,,,,,,,,,,Switzerland,773,00:42:02.317,Carry,
,,,,,"[35.6, 31.4]",,,,,,,,,,,,2.049109,,,,,,,,,,,4987aeb9-f6bc-46c0-97d5-a172c4b039d9,3462,,"[29.3, 36.0]",3857269,87,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,154,Switzerland,773,"['53dd0c3f-ae74-43cc-aebd-71d1444617b3', '6d02b6d9-e303-4e02-ba87-0875819b748c']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:42:05.121,Carry,
,,,,,"[5.9, 56.0]",,,,,,,,,,,,2.727085,,,,,,,,,,,5fdd72ac-8cc3-46c0-9319-784bbcb810f5,3475,,"[1.5, 51.6]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,157,Switzerland,773,"['290b0dbe-5434-4832-9e51-49954c392395', '9b252dc6-4baf-4fce-acf2-bcbdad3a3603']",27,,,,,,,,,,,,,,,,,Switzerland,773,00:43:27.343,Carry,
,,,,,"[17.4, 69.5]",,,,,,,,,,,,0.392809,,,,,,,,,,,7ce72c79-f2df-4063-bc35-827371247598,3479,,"[12.9, 68.2]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Frei,8561.0,Right Back,157,Switzerland,773,"['19ebc884-c01d-4667-a635-8a75dcc4be4d', '58b2b082-dcfb-4ede-8bac-b384232ae50a', 'f79834e8-c9c2-41bc-af50-c64b80298f53']",32,,,,,,,,,,,,,,,,,Switzerland,773,00:43:32.348,Carry,True
,,,,,"[11.6, 64.8]",,,,,,,,,,,,0.54638803,,,,,,,,,,,a0902de0-b65b-4f5c-8358-2cf43274b847,3482,,"[11.6, 64.8]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,157,Switzerland,773,"['9a4cb325-a140-45b7-a2ae-d0721e32f175', 'fa3c1023-36d2-4453-8434-1af94db7dcef']",33,,,,,,,,,,,,,,,,,Switzerland,773,00:43:33.746,Carry,
,,,,,"[8.4, 74.7]",,,,,,,,,,,,0.900482,,,,,,,,,,,64a45b74-e361-4d40-a1d1-7899a70ef1ae,3485,,"[10.3, 74.9]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edimilson Fernandes,3913.0,Left Wing,157,Switzerland,773,"['0084d302-0a1e-48a2-8999-79d3a90380bb', 'add90333-07d4-4088-b99e-b448cef4fd9d', 'de22ab54-717d-4a4c-8946-bade528704b6']",35,,,,,,,,,,,,,,,,,Switzerland,773,00:43:35.303,Carry,True
,,,,,"[1.9, 62.9]",,,,,,,,,,,,2.159281,,,,,,,,,,,0b00aa9e-8d0f-45c8-8ec3-9198f5c7aed9,3490,,"[2.8, 68.8]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,157,Switzerland,773,"['b47af40c-66c4-4324-a594-1928028f4c1f', 'bd4def38-5251-4efa-b8d3-c30493db8ee9', 'eaa2fc71-1a0e-48b3-9593-a542a7102e1f']",37,,,,,,,,,,,,,,,,,Switzerland,773,00:43:37.461,Carry,True
,,,,,"[14.8, 53.1]",,,,,,,,,,,,3.029943,,,,,,,,,,,f10a745e-70d1-49f1-a087-a6a814f014cd,3495,,"[2.6, 56.5]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,157,Switzerland,773,"['03a40035-552c-4b34-8065-87cea79d3939', '145fc8ee-ad17-4c9c-82c8-1dcc80e49838']",42,,,,,,,,,,,,,,,,,Switzerland,773,00:43:42.003,Carry,
,,,,,"[24.1, 29.2]",,,,,,,,,,,,1.990458,,,,,,,,,,,14058a15-b5cc-4d57-9e3d-71bb6895a135,3498,,"[18.5, 35.5]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,157,Switzerland,773,"['80ad6cc1-597c-40fc-9242-813f272af146', '97600742-3583-4c96-8f9d-a3ecd64b7cc6', 'dea35b53-7723-4b3c-afe6-1246f04971e4']",46,,,,,,,,,,,,,,,,,Switzerland,773,00:43:46.708,Carry,True
,,,,,"[90.4, 59.1]",,,,,,,,,,,,0.156981,,,,,,,,,,,cdd69361-2adb-4072-a4d4-fe20ed025ab2,3502,,"[90.4, 55.7]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antony Matheus dos Santos,25363.0,Right Midfield,157,Switzerland,773,"['16534c3a-1635-467c-8e89-1b40b033c4a3', '3c503e19-c41b-4bb9-bccc-2b133a0a9c5b']",49,,,,,,,,,,,,,,,,,Brazil,781,00:43:49.740,Carry,
,,,,,"[98.4, 79.0]",,,,,,,,,,,,3.177573,,,,,,,,,,,2a5b410a-cb1d-465d-97c2-f52cf3ec60cf,3506,,"[93.5, 75.9]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antony Matheus dos Santos,25363.0,Right Midfield,157,Switzerland,773,"['1cb55a0f-4f15-43ed-b4e7-603ec6620963', '2cf870f2-a8d0-43b9-91ef-11a641268d0f']",52,,,,,,,,,,,,,,,,,Brazil,781,00:43:52.031,Carry,
,,,,,"[20.7, 7.8]",,,,,,,,,,,,2.010593,,,,,,,,,,,421a8ab6-1d83-4fe8-a1fa-d77a9563dd0d,3511,,"[22.3, 5.0]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,157,Switzerland,773,"['213d4eee-6ec6-4bca-8e9d-89caeb4f52fb', '60e0c500-461f-4355-a93c-c4bdadf64683', '72ecd312-e427-456e-87ef-fba4f464cb22']",56,,,,,,,,,,,,,,,,,Switzerland,773,00:43:56.332,Carry,True
,,,,,"[97.8, 69.0]",,,,,,,,,,,,1.814509,,,,,,,,,,,117e31ba-c9f6-4376-ac0d-4fa7fd010efe,3515,,"[99.4, 72.3]",3857269,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,158,Brazil,781,"['3ef1fbe5-cae6-4db7-9a67-cdb7773f25d9', '61f18e93-cbca-45e1-8056-6b54587240d7', 'c41c37e5-6050-425f-bbb7-e3cfd56b16a7']",58,,,,,,,,,,,,,,,,,Brazil,781,00:43:58.342,Carry,True
,,,,,"[97.7, 60.0]",,,,,,,,,,,,0.844656,,,,,,,,,,,a753dde5-f1ce-450e-b5b7-e6d38bf9e119,3522,,"[98.1, 63.3]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antony Matheus dos Santos,25363.0,Right Midfield,159,Brazil,781,"['8afee8df-b24c-4191-abaf-f4551521830d', 'dbfcc4de-186f-4cd2-86af-5c7ce9ddc6a8']",46,,,,,,,,,,,,,,,,,Brazil,781,00:44:46.058,Carry,
,,,,,"[104.2, 73.3]",,,,,,,,,,,,1.094755,,,,,,,,,,,3d4d4e78-fe3f-433e-a011-416d75337e45,3525,,"[102.9, 73.1]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,159,Brazil,781,"['77fc0f9b-087a-4f74-9404-68dd483cb872', '93f51710-b020-4c28-8cb6-f13facb5f4aa']",48,,,,,,,,,,,,,,,,,Brazil,781,00:44:48.188,Carry,
,,,,,"[96.8, 70.1]",,,,,,,,,,,,1.796581,,,,,,,,,,,6cdd31ed-e0c1-4548-92d2-bac3edb733e3,3528,,"[96.8, 70.2]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,159,Brazil,781,"['77dc4a4d-4a13-4c8a-a1da-6c9b33c3a183', 'd7a4ab30-1b97-4527-bcb5-e1bd2ab754ed']",50,,,,,,,,,,,,,,,,,Brazil,781,00:44:50.114,Carry,
,,,,,"[95.6, 65.8]",,,,,,,,,,,,0.080486,,,,,,,,,,,85c94fc5-0d3b-470b-9f85-611da5b49608,3531,,"[95.6, 65.8]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antony Matheus dos Santos,25363.0,Right Midfield,159,Brazil,781,"['0ec5564d-4932-4ad9-9385-44129368734b', '88da6b99-f0e0-4cfa-a7a2-e4806912f24c']",52,,,,,,,,,,,,,,,,,Brazil,781,00:44:52.525,Carry,
,,,,,"[98.6, 76.3]",,,,,,,,,,,,0.481498,,,,,,,,,,,c03a8d67-0c43-4fb1-acf5-39277addad39,3534,,"[98.6, 76.3]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,159,Brazil,781,"['56d9e612-f82f-43b3-bf4c-950e716751c4', '5f9b7090-09ac-4b81-b3a2-eaa31b1552fe']",53,,,,,,,,,,,,,,,,,Brazil,781,00:44:53.602,Carry,
,,,,,"[100.4, 71.4]",,,,,,,,,,,,0.504277,,,,,,,,,,,b704d0fa-fbac-48b1-8638-c5544f250fed,3537,,"[100.4, 71.4]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,159,Brazil,781,"['79d778fa-9bd8-41f7-8ca7-f7222b472396', '8f30c65d-0d96-4d2a-abad-4336156db0d3']",54,,,,,,,,,,,,,,,,,Brazil,781,00:44:54.678,Carry,
,,,,,"[38.4, 16.9]",,,,,,,,,,,,1.296215,,,,,,,,,,,2fb9f240-9a45-44da-9d00-b17c5053e774,3542,,"[28.6, 13.7]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Haris Seferović,5543.0,Center Forward,160,Switzerland,773,"['3c53539e-256f-4caa-a4fb-3296f6eb161c', '88079f7d-5d58-42e5-86d7-b62bf6987243', '8b5cf3ef-c8a5-4b31-a0b1-bb0a0f825bd7']",57,,,,,,,,,,,,,,,,,Switzerland,773,00:44:57.095,Carry,True
,,,,,"[43.3, 18.6]",,,,,,,,,,,,0.575866,,,,,,,,,,,28627bac-4e58-420c-b9a8-b8861697b6f9,3546,,"[44.4, 19.1]",3857269,89,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fabian Frei,8561.0,Center Attacking Midfield,160,Switzerland,773,"['10762d80-d8df-4251-a68c-6797df87e3e4', '4e974b33-80de-4c17-b0bd-c86f21f214a3', '5522b401-701e-4f68-882c-e7c9fbd4bb23']",59,,,,,,,,,,,,,,,,,Switzerland,773,00:44:59.050,Carry,True
,,,,,"[14.8, 33.0]",,,,,,,,,,,,0.563964,,,,,,,,,,,74732cfb-3508-4fd9-bf2c-354b2f84e128,3552,,"[16.4, 35.8]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,161,Brazil,781,"['42ffe6b3-6bed-44ee-b67e-ba0eee2c0e48', 'ad901a6b-8b51-44d2-8979-350947e16d29']",4,,,,,,,,,,,,,,,,,Brazil,781,00:45:04.803,Carry,
,,,,,"[22.3, 8.5]",,,,,,,,,,,,1.032131,,,,,,,,,,,ea165084-cad8-4adf-bd49-e374863f4c2d,3555,,"[26.4, 16.0]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Back,161,Brazil,781,"['48434472-20bc-4d1b-aaed-9da410768f3e', '8ca29833-9644-4730-b035-8c32ccba902e']",7,,,,,,,,,,,,,,,,,Brazil,781,00:45:07.701,Carry,
,,,,,"[12.7, 14.1]",,,,,,,,,,,,1.583179,,,,,,,,,,,1065be13-121e-4093-b18d-d823fdc18343,3558,,"[15.1, 17.4]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,161,Brazil,781,"['6009a493-640e-40e3-90cc-76bf8abcde77', 'bec0a558-8218-42ee-b7b7-d001bb8641f8', 'e6b7f96b-64b4-470a-a9c1-9086aa78746b']",9,,,,,,,,,,,,,,,,,Brazil,781,00:45:09.892,Carry,True
,,,,,"[77.8, 58.8]",,,,,,,,,,,,0.759092,,,,,,,,,,,4b2895a1-0296-46f6-9f57-83e892d3f513,3562,,"[78.4, 62.4]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,161,Brazil,781,"['1cde90cd-8032-4581-a1d3-c952395a40ab', 'b00ffdb3-a72c-4bbc-a255-cc6a727d209f']",13,,,,,,,,,,,,,,,,,Switzerland,773,00:45:13.528,Carry,
,,,,,"[81.0, 30.6]",,,,,,,,,,,,0.150192,,,,,,,,,,,ffd0f8dd-2c26-444b-8bf8-11d7e987aa89,3565,,"[79.1, 40.6]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,161,Brazil,781,"['003b35cd-26ba-4fa8-9855-41ac72543337', 'aff36cb0-53c8-4337-8a5c-0221721843dd', 'd659a20d-adc6-47fc-8827-e5b3b2b35987']",15,,,,,,,,,,,,,,,,,Switzerland,773,00:45:15.875,Carry,True
,,,,,"[5.0, 56.6]",,,,,,,,,,,,21.65608,,,,,,,,,,,2344d2ee-8590-400a-b49f-92f805503355,3569,,"[4.5, 56.4]",3857269,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,161,Brazil,781,"['603e5ce6-ca1d-464a-9616-51db75a81426', '90081525-c020-4da3-b26d-5fca6eefc9e3', 'a839e673-6f21-48e9-a611-9b20acd10992']",19,,,,,,,,,,,,,,,,,Brazil,781,00:45:19.647,Carry,True
,,,,,"[42.5, 12.4]",,,,,,,,,,,,0.128621,,,,,,,,,,,a5b42b9c-43bb-4473-881a-dfb0cefaa447,3579,,"[41.3, 10.4]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,"['777120c8-9e70-4918-b8a5-dddce62d3d0c', 'e6a519df-da15-4b90-ba17-f856b1ed2076']",13,,,,,,,,,,,,,,,,,Switzerland,773,00:46:13.379,Carry,
,,,,,"[34.6, 16.9]",,,,,,,,,,,,3.461448,,,,,,,,,,,bb6e3438-6202-4d30-bfac-e454266f8b2c,3582,,"[32.0, 12.0]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,162,Switzerland,773,"['18cf4791-8038-49bf-acc7-eb422512021c', '795afa42-c9e9-4876-a05c-801d0f92d6d8']",14,,,,,,,,,,,,,,,,,Switzerland,773,00:46:14.600,Carry,
,,,,,"[49.5, 7.8]",,,,,,,,,,,,4.000217,,,,,,,,,,,3bad3542-8902-4500-8f03-444e47b73236,3585,,"[38.4, 7.9]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,"['84d91569-d8f4-4438-812c-604110a0d1e6', 'd3f08bbd-12c5-4f8e-ab49-ce7e79694788']",19,,,,,,,,,,,,,,,,,Switzerland,773,00:46:19.113,Carry,
,,,,,"[11.3, 77.2]",,,,,,,,,,,,1.276286,,,,,,,,,,,ea1bccb8-78d0-4f96-a2ad-d34ba8cba6d8,3590,,"[10.4, 74.2]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,162,Switzerland,773,"['8f5385d1-b30b-4a05-b53b-04c9ed95b008', 'd74f26e1-d646-4dd5-8305-6ac89ec47c3b', 'f069d3e2-f96c-4ac8-b668-1074bc62d26d']",28,,,,,,,,,,,,,,,,,Brazil,781,00:46:28.195,Carry,True
,,,,,"[75.6, 29.6]",,,,,,,,,,,,1.336242,,,,,,,,,,,e022eefa-7316-4224-822e-d7abe49e9e0e,3599,,"[78.7, 21.6]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,"['63a958bc-e757-4087-9e37-8b5ca945aa7d', '80284611-fd23-4d40-a162-7c52e0592908', 'd337fedb-e3aa-4f6b-9dce-0b3b254fda7a']",36,,,,,,,,,,,,,,,,,Switzerland,773,00:46:36.257,Carry,True
,,,,,"[59.5, 39.1]",,,,,,,,,,,,1.300869,,,,,,,,,,,6809d09c-3e0e-4915-9e6d-d3a90a7f520b,3603,,"[59.0, 46.3]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,162,Switzerland,773,"['01f473e7-47e3-4781-922e-0bada590c2da', '52822119-1e46-4c4b-b962-1d61314150a4']",38,,,,,,,,,,,,,,,,,Switzerland,773,00:46:38.888,Carry,
,,,,,"[50.4, 24.5]",,,,,,,,,,,,2.4,,,,,,,,,,,7eba494f-4268-4f57-97e6-d2f2e4af1d10,3606,,"[55.1, 25.0]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,162,Switzerland,773,"['2a10cbc7-c6a0-4780-ac50-9415cff9fe6d', 'ad7ab511-d8e6-4eef-a7d5-4acc56b93dec']",41,,,,,,,,,,,,,,,,,Switzerland,773,00:46:41.429,Carry,
,,,,,"[59.7, 48.1]",,,,,,,,,,,,4.290712,,,,,,,,,,,2a7c6451-53ad-49d4-a7da-be00324c96aa,3609,,"[53.0, 44.3]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,162,Switzerland,773,"['2d8096e8-ed2b-4daa-853a-f8b25fd8f676', 'dc5255e0-e83b-4815-8246-e7adb4180e77']",45,,,,,,,,,,,,,,,,,Switzerland,773,00:46:45.511,Carry,
,,,,,"[59.7, 24.0]",,,,,,,,,,,,1.039943,,,,,,,,,,,88a712b0-d32b-4a1b-bf1f-1727f2b36d15,3612,,"[57.9, 27.1]",3857269,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,162,Switzerland,773,"['726d73ca-a171-41e3-bdb9-4bc476a63ca4', 'eb98e66d-86af-47ac-aef2-23b33898c079']",51,,,,,,,,,,,,,,,,,Switzerland,773,00:46:51.062,Carry,
