50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[90.8, 3.9]",,,,,,,,,,,,,1.204142,,,,,,,,,,,,062fe64e-e30c-4e9b-a585-bd8293d5ba17,3263,,,"[94.1, 3.7]",3857259,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Oum Gwet,8591.0,Left Defensive Midfield,195,Cameroon,2722,"['d07b0d68-519a-4578-9c21-a88e93afc4ce', 'ddbec08a-cd93-4f60-9e3a-db3fc83be164']",59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:50:59.737,Carry,
,,,,,,"[14.1, 26.9]",,,,,,,,,,,,,5.930951,,,,,,,,,,,,b9907631-7c07-45ab-b35a-b1345d6a4fce,3267,,,"[1.9, 21.9]",3857259,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,195,Cameroon,2722,"['a3a45f73-6a67-4960-af82-a5146001f182', 'bd4f21ac-6cd0-4355-bdf2-24d9e7987498']",5,,,,,,,,,,,,,,,,,,Serbia,786,00:51:05.816,Carry,
,,,,,,,,,,,,,,,,,,,0.306611,,,,,,,,,,,,448d6075-fbb8-4aed-a79d-aed9a233139a,14,,,"[92.2, 37.2]",3857259,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,2,Serbia,786,"['26690e70-2bf6-47a0-9599-63a9303fbba0', '4d0e8e29-25ca-40cb-a806-7e85589af841']",7,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:07.786,Pressure,
,,,,,,,,,,,,,,,,,,,0.469851,,,,,,,,,,,,29a82442-adcb-4957-ac5f-5e2e033db597,25,,,"[70.2, 49.3]",3857259,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,2,Serbia,786,['d19ec7ce-0778-4914-9618-02d2ca68926a'],17,,,,,,,,,,,,,,,,,,Serbia,786,00:00:17.651,Pressure,
,,,,,,,,,,,,,,,,,,,0.831016,,,,,,,,,,,,ecf72198-3c6f-47e2-b9e7-ce4da35471bb,43,,,"[80.3, 9.6]",3857259,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,6,Cameroon,2722,['535377bd-c262-4ec1-a411-d4af97aa76dd'],45,,,,,,,,,,,,,,,,,,Serbia,786,00:01:45.169,Pressure,
,,,,,,,,,,,,,,,,,,,1.250892,,,,,,,,,,,,42680287-2bb5-4975-aaa4-c37d76b68ee1,47,,,"[62.3, 3.6]",3857259,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing Back,6,Cameroon,2722,"['653ba2e3-503a-43d1-a302-4def728fe981', '7c73bf55-0a17-496e-8740-d3dc68983fcf']",47,,,,,,,,,,,,,,,,,,Serbia,786,00:01:47.119,Pressure,
,,,,,,,,,,,,,,,,,,,1.829715,,,,,,,,,,,,4eb93f8e-b5b7-4d2f-b1aa-e415fefb27ff,54,,,"[107.0, 33.5]",3857259,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,6,Cameroon,2722,"['c3b234ed-3763-4bbf-89c0-e8d49393f33e', 'fa089d51-9906-4e90-9ed6-4a7758423659']",53,,,,,,,,,,,,,,,,,,Serbia,786,00:01:53.801,Pressure,
,,,,,,,,,,,,,,,,,,,0.855232,,,,,,,,,,,,c95f17bf-d877-4a03-af4b-9c93cda4e109,56,,,"[43.5, 32.9]",3857259,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Center Back,6,Cameroon,2722,"['09b4a096-b636-4b4a-9d81-d0614ab89a55', '50138a56-1ef4-46df-86ac-b823f33e537d']",58,,,,,,,,,,,,,,,,,,Serbia,786,00:01:58.728,Pressure,
,,,,,,,,,,,,,,,,,,,2.319454,,,,,,,,,,,,6e3b3a12-b32e-4e84-b1e1-86ded81aaf3b,59,,,"[50.8, 28.2]",3857259,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saša Lukić,6687.0,Left Defensive Midfield,6,Cameroon,2722,"['2fd7fd5d-cc74-4012-9889-0c9698e15b75', '50138a56-1ef4-46df-86ac-b823f33e537d']",59,,,,,,,,,,,,,,,,,,Serbia,786,00:01:59.752,Pressure,
,,,,,,,,,,,,,,,,,,,0.318725,,,,,,,,,,,,d220e512-8bc4-476e-ab90-ed804039ad2c,64,,,"[55.7, 35.9]",3857259,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,6,Cameroon,2722,"['00561542-941f-488d-a367-40c9e7e73afe', '18521b63-add2-4687-b29e-9728a5857198', '50aa8e26-efea-4696-bea7-35d546d2bfcf']",3,,,,,,,,,,,,,,,,,,Serbia,786,00:02:03.703,Pressure,
,,,,,,,,,,,,,True,,,,,,0.279276,,,,,,,,,,,,021d1283-dfb2-4c9a-907e-8a3530c44844,71,,,"[68.5, 54.9]",3857259,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,6,Cameroon,2722,"['5660c624-16c0-44de-8377-e73804b16307', '8b022d6b-9a98-4856-8df6-94a4959af6cd']",7,,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:07.442,Pressure,
,,,,,,,,,,,,,,,,,,,0.720046,,,,,,,,,,,,7a256345-d5ff-4368-88e9-34f1e341b1c7,96,,,"[69.2, 72.7]",3857259,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Maksimović,6901.0,Right Defensive Midfield,7,Cameroon,2722,['f51fcf81-02bb-4975-9365-50cf16b8966f'],59,,,,,,,,,,,,,,,,,,Serbia,786,00:02:59.300,Pressure,
,,,,,,,,,,,,,,,,,,,1.230861,,,,,,,,,,,,05667d6f-5c76-4581-8edf-dc0302f38d3f,103,,,"[110.9, 47.4]",3857259,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,8,Cameroon,2722,"['2e165541-4ee0-4e09-9b3c-253f4c1f5001', '6d5aa87a-4e4a-4152-98ab-35814960aab7']",10,,,,,,,,,,,,,,,,,,Serbia,786,00:03:10.020,Pressure,
,,,,,,,,,,,,,,,,,,,0.453659,,,,,,,,,,,,f1fea397-c6ee-4b3a-93b2-6fbbbfb3e07f,120,,,"[18.2, 8.3]",3857259,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nouhou Tolo,13454.0,Left Back,10,Serbia,786,"['a4362154-60de-4c34-a12e-3c8f421f57e6', 'd38782ec-6c05-429c-99fe-3c23bcb118ac']",33,,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:33.386,Pressure,
,,,,,,,,,,,,,,,,,,,0.448451,,,,,,,,,,,,1a4a760c-78d2-4095-9e22-1087ce3b2cdd,124,,,"[110.0, 72.9]",3857259,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrija Živković,6318.0,Right Wing Back,10,Serbia,786,['95c905fa-3c41-44e2-b9f2-38c8d705ff01'],35,,,,,,,,,,,,,,,,,,Serbia,786,00:03:35.878,Pressure,
,,,,,,,,,,,,,,,,,,,0.66672,,,,,,,,,,,,dc161c4c-4a60-4ccc-b5a4-37cb6a78711f,137,,,"[64.0, 56.4]",3857259,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,11,Cameroon,2722,"['64e99096-e9b3-45e9-9cd0-1ef688dfb65a', 'a69580bc-5fa5-4222-a1ab-ee6869806e8b', 'e3ef7d4d-a513-444c-baf1-3f8ed500a327']",10,,,,,,,,,,,,,,,,,,Serbia,786,00:04:10.806,Pressure,
,,,,,,,,,,,,,,,,,,,0.340141,,,,,,,,,,,,392de6b1-a7cf-4c68-92b9-6b80a6d35a4b,141,,,"[50.3, 28.2]",3857259,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Mbeumo,4935.0,Right Wing,11,Cameroon,2722,['48ce345e-8d7e-4a2a-9e8a-a9564ae27fb8'],11,,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:11.835,Pressure,
,,,,,,,,,,,,,,,,,,,0.530346,,,,,,,,,,,,a9c5c561-6631-4bc1-ae6c-bdbbc2cd3329,154,,,"[99.5, 69.9]",3857259,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Mbeumo,4935.0,Right Wing,12,Serbia,786,"['34cac24d-80d7-40d0-8316-307750f2e3b3', '746a4721-2079-48ab-9303-49964ceca89b']",26,,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:26.457,Pressure,
,,,,,,,,,,,,,,,,,,,0.623022,,,,,,,,,,,,c1507114-5ea4-4941-92ca-f83177036ba0,161,,,"[93.3, 69.7]",3857259,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Mbeumo,4935.0,Right Wing,12,Serbia,786,"['32f443b5-50c8-4f28-b3a1-c7832577ddb3', 'c5b5ebbf-5942-410d-98b7-7c5e36569d37']",29,,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:29.828,Pressure,
,,,,,,,,,,,,,True,,,,,,0.504113,,,,,,,,,,,,9b96767b-d680-49cc-b2da-e4e29f12e73d,170,,,"[21.0, 42.7]",3857259,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,12,Serbia,786,"['0a053538-f182-43e8-a9c6-a29190446702', '59dcb5e0-7e9f-4293-b4f5-835a2752c727', 'e156bedc-bd27-4fd6-99c8-aaa66ef5eecf']",40,,,,,,,,,,,,,,,,,,Serbia,786,00:04:40.376,Pressure,
,,,,,,,,,,,,,,,,,,,1.112936,,,,,,,,,,,,8fb9f7b0-6b92-45b6-9fce-9068bf9f4cff,207,,,"[83.0, 63.9]",3857259,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,14,Serbia,786,"['38a37176-46ee-49ff-bd23-fb721dec0886', '960c1951-c1ba-4f96-b50f-116be0dfe1f5']",18,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:18.660,Pressure,
,,,,,,,,,,,,,,,,,,,1.525145,,,,,,,,,,,,d0a44d16-9551-403b-8c35-6f2e6a5ac215,217,,,"[17.6, 13.9]",3857259,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,14,Serbia,786,"['5f92b332-7c35-4762-88f7-e95a402abc79', '61331de4-bfb4-4f3b-9970-605ebdcfda6b']",34,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:34.035,Pressure,
,,,,,,,,,,,,,,,,,,,2.157368,,,,,,,,,,,,334f81bc-1d04-454f-906c-f73ae6a735a4,248,,,"[88.2, 29.9]",3857259,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,16,Serbia,786,"['8346c77a-6513-4cc4-8425-825f4dcf5093', 'b43c21c0-068c-48b4-af23-c192b4dba27c']",32,,,,,,,,,,,,,,,,,,Cameroon,2722,00:06:32.090,Pressure,
,,,,,,,,,,,,,,,,,,,0.656546,,,,,,,,,,,,e74585eb-c247-41e5-ad01-cf8b282bde7d,252,,,"[107.0, 36.5]",3857259,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,16,Serbia,786,"['78f11d56-b67c-472a-a6bb-e9eb586ad8dd', 'db055460-58b1-4a12-8187-533b4cafd35b']",36,,,,,,,,,,,,,,,,,,Cameroon,2722,00:06:36.596,Pressure,
,,,,,,,,,,,,,,,,,,,1.444234,,,,,,,,,,,,23d08058-caf0-461b-b786-63ac2a12011d,263,,,"[106.4, 50.0]",3857259,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,17,Cameroon,2722,"['953c67a9-e97f-4221-a8f1-43d39c9f0767', 'a44047ed-350a-4d57-8c9e-42f10110928f']",1,,,,,,,,,,,,,,,,,,Serbia,786,00:07:01.944,Pressure,
,,,,,,,,,,,,,,,,,,,0.60052,,,,,,,,,,,,76ac2468-dfff-418f-9d00-a2c25bb0d99b,280,,,"[55.7, 44.6]",3857259,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,18,Cameroon,2722,['244041a6-91ce-4025-ad77-0743a1d6c67a'],40,,,,,,,,,,,,,,,,,,Serbia,786,00:07:40.010,Pressure,
,,,,,,,,,,,,,,,,,,,0.897078,,,,,,,,,,,,a7e6011c-ff15-4766-b6a9-00a923e7cc8d,285,,,"[52.7, 18.1]",3857259,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,18,Cameroon,2722,"['26ae6357-643f-4a5c-b893-e8070fdb3e89', '28015da7-de97-4eed-b020-0bd496bee914', '2b0ba7ac-8228-4143-8f14-c10b0df2bd60']",43,,,,,,,,,,,,,,,,,,Serbia,786,00:07:43.189,Pressure,
,,,,,,,,,,,,,,,,,,,0.972582,,,,,,,,,,,,6e12d2ab-8888-4d42-970a-6ff825e2a91c,289,,,"[28.9, 4.2]",3857259,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,18,Cameroon,2722,"['24fb3bde-50de-452a-96a7-3b6859b6819d', '30cf03bb-f2f2-4be1-8652-b759b99818a1']",46,,,,,,,,,,,,,,,,,,Serbia,786,00:07:46.623,Pressure,
,,,,,,,,,,,,,,,,,,,0.602598,,,,,,,,,,,,5eabe4c8-fc7f-41aa-a8f2-8c1d3b5a94c9,292,,,"[36.4, 5.9]",3857259,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,18,Cameroon,2722,"['24fb3bde-50de-452a-96a7-3b6859b6819d', 'b16ad085-d1ef-4fd1-ada9-3ec87c158ca4']",47,,,,,,,,,,,,,,,,,,Serbia,786,00:07:47.644,Pressure,
,,,,,,,,,,,,,,,,,,,0.288051,,,,,,,,,,,,64f2dd3e-4f66-43cc-8446-752301118c67,308,,,"[83.7, 9.8]",3857259,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Wing,19,Serbia,786,"['7bfb3909-9a01-43ee-b7b9-15dbe4223db3', 'fddd9731-1b38-4d1c-bb2b-d187283d8d50']",5,,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:05.431,Pressure,
,,,,,,,,,,,,,,,,,,,0.199995,,,,,,,,,,,,a8f5d3ed-83e3-430c-b63e-41b69d3f016d,340,,,"[74.9, 30.1]",3857259,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,19,Serbia,786,"['0d3aa9b9-da51-4715-95bc-3108552f094d', 'a8b7eaf2-da11-4d2d-9134-d729e17d2659', 'c81d21e0-8189-4874-9a2e-baeee75e2a0f']",26,,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:26.325,Pressure,
,,,,,,,,,,,,,,,,,,,2.066676,,,,,,,,,,,,a15db623-8d2b-4276-a55f-edbead2d15d2,352,,,"[8.4, 9.2]",3857259,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,19,Serbia,786,['da3cd192-4a94-40b2-97a0-8f8971b39105'],38,,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:38.538,Pressure,
,,,,,,,,,,,,,,,,,,,2.31105,,,,,,,,,,,,b29aa9d7-76e0-4c79-bb74-92edd4701b28,375,,,"[40.7, 60.3]",3857259,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,19,Serbia,786,['4d4b7e22-ba22-4fe3-a822-92d9c95bee86'],2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:02.698,Pressure,
,,,,,,,,,,,,,True,,,,,,1.147316,,,,,,,,,,,,81d86c3e-a739-426c-a10b-bc825c2e0157,396,,,"[68.5, 71.2]",3857259,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,20,Cameroon,2722,['b81fc113-05ba-4a5c-b057-6396c97fc9ea'],24,,,,,,,,,,,,,,,,,,Serbia,786,00:09:24.697,Pressure,
,,,,,,,,,,,,,,,,,,,0.602051,,,,,,,,,,,,9e5e9cd9-6904-4483-af6f-4af72639ba31,403,,,"[48.8, 9.2]",3857259,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Hongla Yma II,30016.0,Center Defensive Midfield,21,Cameroon,2722,"['3fca0a9b-8c92-4f50-a5ce-4d4ce4f82733', 'ff443140-6475-4f20-a9f3-53b2048a5323']",48,,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:48.200,Pressure,
,,,,,,,,,,,,,,,,,,,0.256389,,,,,,,,,,,,8e4f4917-6209-413a-a223-c3f965b45c8a,411,,,"[16.9, 26.7]",3857259,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,22,Serbia,786,"['500c8e7d-611e-4e3b-bbc9-fe1205d72f66', '59062241-9537-4c73-a5a3-4d9dbd55424d', 'ae5ee917-5c7d-4185-bb63-af6e656a3241']",57,,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:57.228,Pressure,
,,,,,,,,,,,,,,,,,,,0.787786,,,,,,,,,,,,3b2d414a-2b3d-470d-ba98-dff7561b5623,425,,,"[29.6, 36.7]",3857259,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,22,Serbia,786,"['264df731-59d8-4ab8-aaed-18bf24fe8c6c', '5d87924e-6883-4d1e-84e4-9b6fc8cc4f1b']",7,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:07.407,Pressure,
,,,,,,,,,,,,,True,,,,,,0.460451,,,,,,,,,,,,24592619-8bde-4962-867c-ef5f2d957f3e,429,,,"[95.5, 46.6]",3857259,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Maksimović,6901.0,Right Defensive Midfield,22,Serbia,786,"['a83e00fd-19cf-49ec-8188-79b4ef7baca9', 'c2d081ea-0b80-40ed-9f7e-adc61c166c0a']",10,,,,,,,,,,,,,,,,,,Serbia,786,00:10:10.178,Pressure,
,,,,,,,,,,,,,True,,,,,,0.842706,,,,,,,,,,,,5306c187-b8f9-4238-a6f8-fb32a9795f8d,443,,,"[67.9, 5.9]",3857259,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Right Attacking Midfield,24,Serbia,786,"['0e2f0915-f01e-479a-9224-5f66b2ab927e', '22fb0e7e-a476-46cd-95f4-9e0e665e85cb']",11,,,,,,,,,,,,,,,,,,Serbia,786,00:11:11.936,Pressure,
,,,,,,,,,,,,,,,,,,,0.443313,,,,,,,,,,,,d1ff5489-ca3e-4acf-945b-77b425c64ec2,450,,,"[50.3, 77.4]",3857259,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Mbeumo,4935.0,Right Wing,25,Serbia,786,"['0cd9a4e0-ba74-468b-856e-6f4b33d28c99', '1e71c941-28dc-44e0-a813-5cde67801c09']",23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:11:23.025,Pressure,
,,,,,,,,,,,,,True,,,,,,0.628858,,,,,,,,,,,,01fca8c6-e35f-4626-9aae-392ab4873198,456,,,"[79.6, 11.3]",3857259,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing Back,26,Cameroon,2722,['653d2df0-5dda-4b47-85e1-c18970a54e0c'],26,,,,,,,,,,,,,,,,,,Serbia,786,00:11:26.207,Pressure,
,,,,,,,,,,,,,,,,,,,1.223342,,,,,,,,,,,,8c97ace6-d4cc-4315-9b30-6b71899fc56c,466,,,"[104.7, 28.6]",3857259,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Attacking Midfield,27,Cameroon,2722,['b0d703dc-5cac-41ec-af52-f9dd53d36a13'],17,,,,,,,,,,,,,,,,,,Serbia,786,00:13:17.158,Pressure,
,,,,,,,,,,,,,True,,,,,,0.556583,,,,,,,,,,,,f43a5010-faf9-4073-88b8-fe83e016ccf0,472,,,"[64.4, 40.8]",3857259,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,28,Serbia,786,"['3751fe49-1bfd-4427-ac4e-95474b796489', 'f2f93be9-fef7-4809-8200-c0474066fd0c']",23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:13:23.140,Pressure,
,,,,,,,,,,,,,True,,,,,,0.185745,,,,,,,,,,,,2a45cbd1-ba3c-4579-9df3-cfb40cd4b7ee,476,,,"[55.2, 39.3]",3857259,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,28,Serbia,786,"['4c864852-a512-4660-a9bf-456c9de16f4e', '9e3d1414-cab8-43cc-9435-6c9c8ebb2ad9', 'd295ce4e-797d-43bb-94ac-cf10cabe6376']",24,,,,,,,,,,,,,,,,,,Cameroon,2722,00:13:24.285,Pressure,
,,,,,,,,,,,,,True,,,,,,0.479338,,,,,,,,,,,,89c00a4c-51f1-4593-9258-2c97cba6de5a,480,,,"[52.0, 32.3]",3857259,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Kunde Malong,12623.0,Left Center Midfield,28,Serbia,786,['9e3d1414-cab8-43cc-9435-6c9c8ebb2ad9'],25,,,,,,,,,,,,,,,,,,Cameroon,2722,00:13:25.191,Pressure,
,,,,,,,,,,,,,,,,,,,0.259604,,,,,,,,,,,,c8cb7f6a-9777-419f-a753-11b8181246cb,501,,,"[20.8, 52.4]",3857259,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,29,Serbia,786,,2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:14:02.609,Pressure,
,,,,,,,,,,,,,,,,,,,0.415317,,,,,,,,,,,,bdca11ec-3a25-4893-9c0f-275073b02f1a,518,,,"[24.2, 41.4]",3857259,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,31,Cameroon,2722,"['1b3ac51c-70e2-4aa7-9c3f-8684f80045ac', 'f2f592d4-a15e-47e1-9a65-fa1555dd10de']",10,,,,,,,,,,,,,,,,,,Serbia,786,00:15:10.110,Pressure,
,,,,,,,,,,,,,,,,,,,0.36895,,,,,,,,,,,,d3000e03-bc9d-4047-bfc3-cdf9ab1336cf,532,,,"[12.0, 70.8]",3857259,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Hongla Yma II,30016.0,Center Defensive Midfield,33,Serbia,786,"['17c74db3-bb5f-462a-847d-aff87978aa14', '36cd6401-b3b9-47d4-9fea-177f85d857d0', 'f0394e1e-ba94-4d57-af23-945c5f7cdee9']",7,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:07.022,Pressure,
,,,,,,,,,,,,,,,,,,,2.394681,,,,,,,,,,,,80e4da47-dc60-44a0-913c-7be54814d2f8,536,,,"[23.8, 74.8]",3857259,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Mbeumo,4935.0,Right Wing,33,Serbia,786,"['12822ec7-2c43-43cd-92c2-bddca22498eb', '4d2a0de7-d2f6-4fda-bee2-e0d9808fd24c', '537d2ced-a668-4cc4-82fa-45dcb9d666ee']",8,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:08.577,Pressure,
,,,,,,,,,,,,,,,,,,,0.275047,,,,,,,,,,,,d1628df6-0997-432e-9fef-00e2e445a647,540,,,"[13.5, 74.2]",3857259,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ngoran Suiru Fai Collins,16346.0,Right Back,33,Serbia,786,,10,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:10.864,Pressure,
,,,,,,,,,,,,,,,,,,,1.377365,,,,,,,,,,,,2ad31faa-b8a5-476c-b025-d8cc2761181c,544,,,"[5.8, 57.7]",3857259,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Charles Castelletto,7426.0,Right Center Back,34,Serbia,786,"['3c12ee95-a813-4200-8274-866c1f9b80a5', 'e21d9291-d7e8-4eae-826d-9fd2ac59521c']",16,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:16.852,Pressure,
,,,,,,,,,,,,,,,,,,,0.243051,,,,,,,,,,,,0a2074f1-d6d9-4f10-9f15-1d2d70678c78,553,,,"[10.3, 40.6]",3857259,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nouhou Tolo,13454.0,Left Back,34,Serbia,786,['59d6ae9d-1d83-4d25-b755-f8dba2162788'],21,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:21.847,Pressure,
,,,,,,,,,,,,,,,,,,,1.751856,,,,,,,,,,,,9319814b-a778-48db-bc5f-a1f21169be76,567,,,"[28.5, 65.2]",3857259,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milos Veljkovic,6321.0,Center Back,36,Cameroon,2722,"['7c2804d5-6417-4aa3-a806-9f5ef2f0377b', 'dfba469a-1ee6-48f8-bc79-48f5d97bdbc1']",29,,,,,,,,,,,,,,,,,,Serbia,786,00:17:29.408,Pressure,
,,,,,,,,,,,,,,,,,,,1.804973,,,,,,,,,,,,e699e0c9-116e-46e5-a367-14cdba36a431,570,,,"[31.5, 66.2]",3857259,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Maksimović,6901.0,Right Defensive Midfield,36,Cameroon,2722,['dfba469a-1ee6-48f8-bc79-48f5d97bdbc1'],29,,,,,,,,,,,,,,,,,,Serbia,786,00:17:29.933,Pressure,
