50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,64f2fcbf-c5b5-42bd-9ae3-621800aa97c2,1500,,,"[101.4, 9.6]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almoez Ali Zainalabiddin Abdulla,124495.0,Right Center Forward,75,Senegal,787,['e5835071-f875-4734-afd8-5e158686fae0'],11,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:11.162,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7d716871-b0b9-49de-bd5c-e6ebaf4f09c1,1503,,,"[45.8, 12.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,75,Senegal,787,['c1ae9cf8-b299-4a20-9f83-c608eb973fef'],15,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:15.919,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,8c535b38-28ba-4a01-b453-8232f9fe0562,1532,,,"[29.6, 70.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Miguel Correia,124506.0,Right Center Back,76,Qatar,3566,['57b6983e-f76a-4b8e-aab9-358f84c5f490'],40,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:40.287,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ffcad7b9-97b0-4b05-9736-56044f6ea35a,1562,,,"[73.4, 27.5]",3857301,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boulaye Dia,20611.0,Center Attacking Midfield,79,Senegal,787,['931f573d-02e7-4816-94f4-f44d182ceabb'],12,,,,,,,,,,,,,,,,,,Senegal,787,00:46:12.984,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6c4cc092-58a3-4649-8a00-274cabb89a17,1581,,,"[96.5, 56.4]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boulaye Dia,20611.0,Center Attacking Midfield,80,Senegal,787,['10aaa5e2-44db-4aef-b44b-e6f2296baba1'],19,,,,,,,,,,,,,,,,,,Senegal,787,00:47:19.639,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b27c286c-e1fe-49d2-a952-0c6f59ce29e5,1605,,,"[76.2, 29.5]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,81,Senegal,787,['f4e4642e-8afe-449f-9439-a8faeaf4ffe1'],44,,,,,,,,,,,,,,,,,,Qatar,3566,00:47:44.817,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,34ecfd6a-6341-429f-9be5-3495a89dcc54,1642,,,"[98.6, 70.3]",3857301,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,83,Qatar,3566,['6435c137-465e-4a15-aa7c-28934ee71192'],56,,,,,,,,,,,,,,,,,,Qatar,3566,00:48:56.503,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,cafb7144-b42a-4cf4-a54c-3ae320982bf5,1645,,,"[49.5, 7.0]",3857301,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Famara Diedhiou,13314.0,Center Forward,84,Senegal,787,['c3e24ef1-7d72-4b5a-83f9-6881b4a36c7f'],21,,,,,,,,,,,,,,,,,,Senegal,787,00:49:21.239,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,6bcf79e8-ddcc-4b2b-ab7d-e0b57802b5f8,1739,,,"[29.4, 69.9]",3857301,51,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,88,Senegal,787,['aac58e8c-d2fc-41ab-80c7-de199884604b'],3,,,,,,,,,,,,,,,,,,Senegal,787,00:51:03.664,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,d1e9106e-8291-476c-9db3-26dd7937fb43,1918,,,"[4.8, 11.5]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,95,Senegal,787,['0488d2d2-991a-4c22-8625-954831cd8f6b'],9,,,,,,,,,,,,,,,,,,Qatar,3566,00:02:09.838,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,373ebf6d-6201-4992-b3b2-5351d1e6f74b,1955,,,"[58.5, 75.9]",3857301,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,98,Qatar,3566,['dcfe345d-65c2-42b1-90ca-b87ac215d264'],25,,,,,,,,,,,,,,,,,,Qatar,3566,00:04:25.133,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,00a55ac1-59fe-437a-82c1-509c737a59bb,2195,,,"[21.7, 56.8]",3857301,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,110,Senegal,787,['20b777ba-7091-485e-a449-bb58823a0fff'],37,,,,,,,,,,,,,,,,,,Qatar,3566,00:11:37.159,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,cc301834-6e06-4146-be0a-3945260c9cb2,2208,,,"[40.9, 63.5]",3857301,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Right Center Midfield,111,Qatar,3566,['c0bb20d2-e2ed-42ad-9e1e-2fa86027b243'],46,,,,,,,,,,,,,,,,,,Qatar,3566,00:11:46.564,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,06d5601f-3823-4bca-9fa4-a1cbca455f4e,2330,,,"[78.3, 65.6]",3857301,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,114,Senegal,787,['d404dc16-6531-4ce7-9814-58646402b16a'],56,,,,,,,,,,,,,,,,,,Qatar,3566,00:13:56.118,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,da694600-082b-4021-b336-9f8e7f8b34c1,2376,,,"[71.5, 45.5]",3857301,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,116,Qatar,3566,['28e85fb9-d0eb-4d53-a571-554511ee041a'],49,,,,,,,,,,,,,,,,,,Qatar,3566,00:14:49.895,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9b1a2017-b6aa-41c6-bb33-03dbc6dc8299,2386,,,"[56.9, 35.9]",3857301,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Famara Diedhiou,13314.0,Center Forward,117,Senegal,787,['4a14e8ac-223d-49bb-9cd4-2d77a710510e'],59,,,,,,,,,,,,,,,,,,Senegal,787,00:14:59.109,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6638f749-0e78-46f1-ab92-a7ccb7d04c80,2425,,,"[44.1, 52.6]",3857301,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Boudiaf,124492.0,Right Center Midfield,120,Senegal,787,['9356cff6-4a54-4627-8277-eb8e6ad2324b'],20,,,,,,,,,,,,,,,,,,Qatar,3566,00:16:20.272,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,b92746b8-0043-4809-a294-909eebd0df99,2428,,,"[32.6, 54.9]",3857301,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,120,Senegal,787,['b878a63f-0f4c-4c79-aac4-b15bf3573228'],21,,,,,,,,,,,,,,,,,,Qatar,3566,00:16:21.618,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,50d06b77-9908-4213-8a01-17215180fc13,2434,,,"[27.9, 44.9]",3857301,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,121,Qatar,3566,['d757ef0b-ec54-4ad0-8b8d-a68392036156'],24,,,,,,,,,,,,,,,,,,Qatar,3566,00:16:24.627,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,792aa344-b3d8-4521-8bb5-4708cc2817b2,2447,,,"[12.2, 55.1]",3857301,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,122,Senegal,787,['b2150aee-4fb1-4c22-ab6b-b34607ccda03'],41,,,,,,,,,,,,,,,,,,Senegal,787,00:16:41.626,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,a987b937-9afb-4b19-ad1a-1b7d0536de01,2532,,,"[79.8, 46.4]",3857301,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pathé Ismaël Ciss,31751.0,Center Defensive Midfield,126,Senegal,787,['9f235a0e-9b86-434f-b5dc-1282401631fc'],36,,,,,,,,,,,,,,,,,,Senegal,787,00:19:36.062,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,8071bde9-b70b-4e80-8ee6-d016b4541850,2536,,,"[32.4, 36.3]",3857301,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,126,Senegal,787,['b9215761-21e4-4d7f-8cfa-66b13bb51d8e'],38,,,,,,,,,,,,,,,,,,Qatar,3566,00:19:38.121,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,de759dd4-0a65-4fdc-9f7a-11799a74f557,2652,,,"[113.0, 39.9]",3857301,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,130,Qatar,3566,['d4f1e381-e1de-4ad3-b6ea-356f4353c77d'],47,,,,,,,,,,,,,,,,,,Qatar,3566,00:21:47.128,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1e414cce-03a2-415d-8f46-8245b6639077,2657,,,"[13.1, 48.3]",3857301,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Boulaye Dia,20611.0,Right Wing,130,Qatar,3566,['99f5f38c-f420-498d-92f0-7230eea73ac3'],50,,,,,,,,,,,,,,,,,,Senegal,787,00:21:50.752,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,8721699a-d644-4996-babf-b71292a1d913,2916,,,"[43.2, 18.6]",3857301,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pathé Ismaël Ciss,31751.0,Center Defensive Midfield,145,Qatar,3566,['03b5eb42-1f43-4ee4-a7a8-84cdf1ba5ea8'],16,,,,,,,,,,,,,,,,,,Senegal,787,00:31:16.445,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,57d968e6-dfc5-452c-abee-d3e66abd89c4,2951,,,"[10.0, 41.4]",3857301,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kalidou Koulibaly,5675.0,Right Center Back,147,Qatar,3566,['368d0361-ef8f-4406-b955-47f9eff22a9c'],39,,,,,,,,,,,,,,,,,,Senegal,787,00:32:39.699,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,18b1e01e-86da-4673-93c1-fd7b0b82f37f,3000,,,"[13.0, 41.3]",3857301,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Almoez Ali Zainalabiddin Abdulla,124495.0,Right Center Forward,151,Senegal,787,['20fd1c2b-70ea-4333-94cc-3c8d9cfca2af'],53,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:53.434,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,70d7ec90-911d-4ea4-bfb8-76215f890e9e,3042,,,"[51.4, 5.7]",3857301,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh Ahmadou Bamba Mbacke Dieng,88123.0,Center Forward,154,Senegal,787,['ef4c7366-e0e6-4dc1-bedc-fc46e7b94015'],28,,,,,,,,,,,,,,,,,,Senegal,787,00:37:28.294,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,ffea749e-5df9-40a2-8885-9d59d9cae802,3064,,,"[37.5, 2.7]",3857301,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,155,Senegal,787,['9175a690-f86d-4047-95b7-d66bef6b48ec'],58,,,,,,,,,,,,,,,,,,Qatar,3566,00:37:58.263,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,8aba294e-9031-42be-a94a-107cab5d13e1,3230,,,"[51.2, 30.1]",3857301,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,162,Senegal,787,['ab8a2254-6c1b-483a-a270-cfab8334e9c6'],39,,,,,,,,,,,,,,,,,,Senegal,787,00:41:39.361,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,46f92e1d-adf4-4826-9949-c7fc4d074e13,3265,,,"[2.6, 73.5]",3857301,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tarek Salman Salman,124504.0,Right Center Back,165,Senegal,787,['5a809cd3-34a5-4d4b-8a54-a039319aed6c'],42,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:42.944,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,87ff73ac-1641-450a-bd9b-31eb9b5d3765,3313,,,"[9.6, 40.6]",3857301,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Abou Cissé,15970.0,Left Center Back,169,Qatar,3566,['4c1339df-582c-4624-8747-257f6140618c'],57,,,,,,,,,,,,,,,,,,Senegal,787,00:44:57.879,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,0da23a04-d1a1-4755-93fd-820854b6e99c,3536,,,"[4.3, 20.7]",3857301,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Boualem Khoukhi,124493.0,Center Back,178,Senegal,787,['879cd519-c6eb-41db-920e-785fbce959c6'],3,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:03.231,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,1e51fbdf-5442-4cba-b487-03d40a4f529a,3544,,,"[4.6, 4.2]",3857301,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohammed Waed Abdulwahhab Al Bayati,124909.0,Left Center Back,179,Senegal,787,['a3f26a41-bbbb-4400-b48c-d4294ff28462'],45,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:45.993,Duel,True
"{'outcome': {'id': 1, 'name': 'Lost'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4ede403-daec-45c9-b104-af8432e6d2e7,124,,,"[67.7, 71.8]",3857301,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ismaïla Sarr,2941.0,Right Wing,6,Qatar,3566,['9cf9add0-234f-455e-99f3-78aa291117aa'],49,,,,,,,,,,,,,,,,,,Senegal,787,00:02:49.473,50/50,True
"{'outcome': {'id': 3, 'name': 'Success To Team'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9cf9add0-234f-455e-99f3-78aa291117aa,125,,,"[52.4, 8.3]",3857301,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,6,Qatar,3566,['f4ede403-daec-45c9-b104-af8432e6d2e7'],49,,,,,,,,,,,,,,,,,,Qatar,3566,00:02:49.473,50/50,True
"{'outcome': {'id': 1, 'name': 'Lost'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fe7bfa6-cd23-4b9e-803c-e8095e536dc7,1231,,,"[62.5, 39.7]",3857301,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,62,Senegal,787,['809f19db-1f52-4c94-ad67-b939f1d49bd1'],26,,,,,,,,,,,,,,,,,,Qatar,3566,00:36:26.320,50/50,True
"{'outcome': {'id': 3, 'name': 'Success To Team'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,809f19db-1f52-4c94-ad67-b939f1d49bd1,1232,,,"[57.6, 40.4]",3857301,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Right Defensive Midfield,62,Senegal,787,['1fe7bfa6-cd23-4b9e-803c-e8095e536dc7'],26,,,,,,,,,,,,,,,,,,Senegal,787,00:36:26.320,50/50,True
"{'outcome': {'id': 1, 'name': 'Lost'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98ee969e-6195-4bda-9f77-3eb54237add3,3471,,,"[51.0, 50.4]",3857301,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,176,Senegal,787,['53d12d5b-dfc8-4658-bd20-e491b872fb7b'],32,,,,,,,,,,,,,,,,,,Qatar,3566,00:48:32.187,50/50,True
"{'outcome': {'id': 3, 'name': 'Success To Team'}}",,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53d12d5b-dfc8-4658-bd20-e491b872fb7b,3472,,,"[69.1, 29.7]",3857301,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pathé Ismaël Ciss,31751.0,Center Defensive Midfield,176,Senegal,787,['98ee969e-6195-4bda-9f77-3eb54237add3'],32,,,,,,,,,,,,,,,,,,Senegal,787,00:48:32.187,50/50,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6a2c682-12c2-4a72-bbda-771aea067ea5,181,,,"[13.3, 9.2]",3857301,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,7,Senegal,787,"['29dd810c-9994-4b35-a7e4-7ae289b14e22', '41fd570d-e6f8-4a8b-8be6-3a2861c39f89', '6510b430-3d2c-4408-a7df-c5961a6bd43f']",47,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:47.751,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b0781311-921a-493d-950d-291bfa085e72,328,,,"[85.4, 22.2]",3857301,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,13,Senegal,787,"['3ed5c5e8-41ef-4cca-82c5-6952a38138ab', 'c28ebd7c-c0a4-4753-a73c-05cd3ea61954', 'c3e6f715-5100-4f23-b1f2-04371e51e321']",41,,,,,,,,,,,,,,,,,,Qatar,3566,00:06:41.819,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77c19c30-0036-41f3-9b0d-37b6576cc5f8,496,,,"[34.1, 15.8]",3857301,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hassan Khalid Al Heidos,124488.0,Left Center Midfield,21,Senegal,787,"['831eac4b-8361-4ae7-878e-daa8d73e7563', 'c4ea0997-78bb-4d39-8a2c-0f32b2742c66']",52,,,,,,,,,,,,,,,,,,Qatar,3566,00:10:52.680,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e14866df-77f1-45c6-9a09-94105ff6dd70,532,,,"[54.8, 30.3]",3857301,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hassan Khalid Al Heidos,124488.0,Left Center Midfield,21,Senegal,787,"['60e969cf-ad02-4b31-abe5-b0a97f0a476b', '940eea05-a891-4159-a5a3-2136e5ada692']",29,,,,,,,,,,,,,,,,,,Qatar,3566,00:11:29.748,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51641f8d-5cab-4710-a50f-795470bd7944,1142,,,"[43.5, 77.2]",3857301,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,56,Senegal,787,"['601e301d-9513-4441-8e61-7ef7641b2113', 'c15b70c2-2c0b-4128-9059-e777ef110b9a']",27,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:27.624,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55d9f860-f045-4f36-bdaf-9bd0805e971c,1236,,,"[72.8, 22.0]",3857301,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Homam Alamin Ahmed,124900.0,Left Wing Back,62,Senegal,787,"['362ced4d-4b12-4ff9-8f54-de4f41ad5e4b', 'bc66181e-257e-4099-a550-109016073ad2']",28,,,,,,,,,,,,,,,,,,Qatar,3566,00:36:28.374,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,60dd6424-bc7e-4f96-8a79-ed3832a574a4,1512,,,"[45.8, 51.3]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,76,Qatar,3566,"['33eae980-51be-414b-8857-11f22e4f99b7', '470ef1dc-8104-40e5-8fc1-f56b8cfa1b10', 'ca0d56de-ba33-4e79-b828-5df7c637e084']",20,,,,,,,,,,,,,,,,,,Senegal,787,00:45:20.494,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,daf21b7c-3925-4961-83c7-174c88572eca,1720,,,"[66.2, 45.7]",3857301,50,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boulaye Dia,20611.0,Center Attacking Midfield,88,Senegal,787,"['0125b59e-ca40-42f8-a140-3116771574f2', 'ff2ef592-2347-4e76-9a05-017677f872c3']",48,,,,,,,,,,,,,,,,,,Senegal,787,00:50:48.889,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c077b525-2901-46be-a30f-1773933048e6,1790,,,"[16.9, 5.3]",3857301,51,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Left Center Midfield,88,Senegal,787,"['1eb55555-96f1-4c40-b3e6-3f772ff472d3', '2d64b96a-5a44-4af9-b3e4-0d03ca5883ec']",53,,,,,,,,,,,,,,,,,,Qatar,3566,00:51:53.511,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,679be0af-8fd7-4946-a8b4-97de7180a1fd,2213,,,"[74.3, 17.9]",3857301,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,111,Qatar,3566,"['51c10ada-8dec-43d7-8843-9c1286e197e6', '62146b41-0d60-4da5-ab08-716f85222c07']",48,,,,,,,,,,,,,,,,,,Senegal,787,00:11:48.517,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0925f8c-7c7a-455f-afe5-ab08a2f44de4,2256,,,"[39.0, 76.1]",3857301,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Right Center Midfield,112,Senegal,787,"['1bb22227-0b0c-4ac8-9b84-6dffdeb071d4', '8cca3bcc-2955-4e88-a93d-8d406fce0d36']",34,,,,,,,,,,,,,,,,,,Qatar,3566,00:12:34.503,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d44c0a49-9724-40b2-a299-1b2260bcd77c,3068,,,"[36.6, 9.6]",3857301,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Akram Hassan Afif,40784.0,Left Center Midfield,155,Senegal,787,"['1d772cf1-1153-436f-b013-1e6225f5e1ea', '5c15b1c8-65fb-4ebd-abfa-ee817f6eacee', 'c5a50876-7218-4366-a01d-805c84476dfe']",59,,,,,,,,,,,,,,,,,,Qatar,3566,00:37:59.635,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a381148-c75c-4910-8a88-d4e8c4d79af4,3072,,,"[34.1, 9.6]",3857301,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,155,Senegal,787,"['09f7801c-07ef-4171-937d-d47f8e5893eb', '98c91149-b23e-4599-9c62-390e3ab4ca08']",0,,,,,,,,,,,,,,,,,,Qatar,3566,00:38:00.650,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,41c38d40-3ea3-4a5c-b529-3c53e6a5a253,3492,,,"[39.8, 25.0]",3857301,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pape Abou Cissé,15970.0,Left Center Back,177,Qatar,3566,"['153fe85e-3e31-49f0-bb68-ade8c5259e2d', 'c8e0b84a-1a85-4150-b47d-395d9458f483']",43,,,,,,,,,,,,,,,,,,Senegal,787,00:48:43.645,Dribbled Past,
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,41fd570d-e6f8-4a8b-8be6-3a2861c39f89,182,,,"[106.8, 70.9]",3857301,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Wing,7,Senegal,787,['e6a2c682-12c2-4a72-bbda-771aea067ea5'],47,,,,,,,,,,,,,,,,,,Senegal,787,00:03:47.751,Dribble,True
