50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.439243,,,,,,,,,,,,88293551-1564-4de1-9f74-45ea8367d9eb,122,,,"[66.0, 27.1]",3869219,3,,,,,0.0,,Left Foot,,,,"[91.7, 27.1]",,High Pass,,25.7,,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,"['613acd02-a86b-46a6-8440-64e521a6ff17', '87bda3eb-a08c-45ef-85fd-cec90f6f07d6']",53,,,,,,,,,,,,,,,,,Croatia,785,00:03:53.829,Pass,
,,,,,,,,,,,,,,,,1.188032,,,,,,,,,,,,6a142c22-d247-441a-b1e3-cd68f62dfef7,133,,,"[44.8, 5.9]",3869219,4,,,,,0.93894196,,Left Foot,,,,"[51.9, 15.6]",,Ground Pass,,12.020815,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,['1d7a324c-49b6-4bbb-abb7-507a0e9c109f'],5,,,,,,,,,,,,,,,,,Croatia,785,00:04:05.892,Pass,
,,,,,,,,,,,,,,,,0.914806,,,,,,,,,,,,cc8a7278-c404-46ef-a044-bc0ea89185fb,136,,,"[50.6, 16.1]",3869219,4,,,,,0.2617135,,Right Foot,,,,"[61.8, 19.1]",,Ground Pass,,11.594827,,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['7df71e0b-cecc-4263-8400-c5af02dc4ab3'],8,,,,,,,,,,,,,,,,,Croatia,785,00:04:08.565,Pass,
,,,,,,,,,,,,,,,,1.097572,,,,,,,,,,,,789077f8-d26b-4b31-a7b8-cb6cb90609ea,138,,,"[61.8, 19.1]",3869219,4,,,,,-2.8727522,,Right Foot,,,,"[52.0, 16.4]",,Ground Pass,,10.165136,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,8,Croatia,785,['9446f3b1-b8c8-465c-a653-bf2136c2b856'],9,,,,,,,,,,,,,,,,,Croatia,785,00:04:09.480,Pass,
,,,,,,,,,,,,,,,,1.831315,,,,,,,,,,,,b45414dd-f719-44ae-9bef-af3132fa2815,141,,,"[52.6, 22.1]",3869219,4,,,,,1.7187971,,Right Foot,,,,"[48.5, 49.6]",,Ground Pass,,27.803957,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['5fdb830e-5048-48b4-aa3b-cdf475e48f7c'],12,,,,,,,,,,,,,,,,,Croatia,785,00:04:12.428,Pass,
,,,,,,,,,,,,,,,,1.215759,,,,,,,,,,,,73e05c7f-54cf-47eb-bf38-6d20fa9c3394,144,,,"[48.5, 49.6]",3869219,4,,,,,1.2878954,,Right Foot,,,,"[56.0, 75.4]",,Ground Pass,,26.868011,,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['fb32c8b1-080c-4963-b8ed-bcc8487ed212'],14,,,,,,,,,,,,,,,,,Croatia,785,00:04:14.828,Pass,
,,,,,,,,,,,,,,,,1.831316,,,,,,,,,,,,aa306e1f-c370-4e62-b760-becef2af5c5a,147,,,"[56.0, 75.4]",3869219,4,,,,,-2.0516837,,Right Foot,,,,"[42.8, 50.1]",,Ground Pass,,28.536469,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,8,Croatia,785,['cc1d00c4-c74f-4d3f-a6f7-def736ca95c2'],16,,,,,,,,,,,,,,,,,Croatia,785,00:04:16.749,Pass,
,,,,,,,,,,,,,,,,1.516516,,,,,,,,,,,,51bed50e-33f5-43ad-b5ff-751587b69d1f,150,,,"[43.1, 50.6]",3869219,4,,,,,1.0540378,,Right Foot,,,,"[58.5, 77.7]",,Ground Pass,,31.170017,,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['4179804c-a9c0-41ea-b6cf-5e534faf0a09'],20,,,,,,,,,,,,,,,,,Croatia,785,00:04:20.648,Pass,
,,,,,,,,,,,,,,,,0.70993,,,,,,,,,,,,c67d68f7-2a72-4d85-a094-292dc8f01de2,154,,,"[62.5, 79.2]",3869219,4,,,,,-0.02478831,,Right Foot,,,,"[74.6, 78.9]",,Ground Pass,,12.103719,,,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,8,Croatia,785,"['095d8958-7fdd-429e-866f-5ae415a85723', 'fc4d9398-fa3d-4d5d-bcb6-1782d4753d08']",23,,,,,,,,,,,,,,,,,Croatia,785,00:04:23.060,Pass,True
,,,,,,,,,,,,,,,,0.979891,,,,,,,,,,,,616edd0c-c128-48be-8394-4f762b9afbe6,157,,,"[74.4, 78.9]",3869219,4,,,,,-1.4738787,,Right Foot,,,,"[75.1, 71.7]",,Low Pass,,7.2339478,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,8,Croatia,785,"['1f8a7fac-dcc9-4b61-aed3-35432751d0fa', 'f8d1d86d-86ae-4b2d-86cd-c9beda8c4d36']",23,,,,,,,,,,,,,,,,,Croatia,785,00:04:23.770,Pass,True
,,,,,,,,,,,,,,,,0.701316,,,,,,,,,,,,b02a2cc2-d3c2-490b-a51f-ad06098a2f18,160,,,"[81.6, 72.7]",3869219,4,,,,,1.6721429,,Right Foot,,,,"[81.0, 78.6]",,Ground Pass,,5.93043,,,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,['8dfcfa39-3e30-4121-9fec-50e2f618d9bc'],25,,,,,,,,,,,,,,,,,Croatia,785,00:04:25.987,Pass,
,,,,,,,,,,,,,,,,0.952743,,,,,,,,,,,,ffea3739-f6af-4f2f-88b2-0eb371e8527d,163,,,"[82.3, 78.6]",3869219,4,,,,,-2.1351473,,Right Foot,,,,"[75.4, 67.7]",,Ground Pass,,12.900388,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,8,Croatia,785,['f8e82c65-dc83-47fe-bf67-f2253aa0599c'],27,,,,,,,,,,,,,,,,,Croatia,785,00:04:27.480,Pass,
,,,,,,,,,,,,,,,,0.891399,,,,,,,,,,,,95cd8c4f-e4a7-48f0-9096-9590b10e7424,165,,,"[75.4, 67.7]",3869219,4,,,,,0.20431587,,Right Foot,,,,"[86.5, 70.0]",,Ground Pass,,11.335784,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['65353d23-3a0e-44ab-aa68-64df047a0448'],28,,,,,,,,,,,,,,,,,Croatia,785,00:04:28.433,Pass,
,,,,,,,,,,,,,,,,0.827709,,,,,,,,,,,,d03f4d69-5022-4576-bb7b-0d18db8d335b,168,,,"[83.0, 65.2]",3869219,4,,,,,-2.2516816,,Right Foot,,,,"[76.6, 57.3]",,Ground Pass,,10.167104,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,['d7fedb03-7971-4b0c-8961-a5331ec63617'],29,,,,,,,,,,,,,,,,,Croatia,785,00:04:29.823,Pass,
,,,,,,,,,,,,,,,,2.439373,,,,,,,,,,,,77df3f78-6b06-4c6d-98cb-aafc722dfda5,171,,,"[78.9, 54.9]",3869219,4,,,,,-1.5149884,,Right Foot,,,,"[80.9, 19.1]",,Ground Pass,,35.855824,,,,Borna Barišić,11127.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['94f53774-11a4-418e-94b8-5276f7d53dfa'],31,,,,,,,,,,,,,,,,,Croatia,785,00:04:31.505,Pass,
,,,,,,,,,,,,,,,,0.144562,,,,,,,,,,,,5eb5746f-3f79-45ba-b680-f3bdb0ca73b5,174,,,"[80.6, 18.5]",3869219,4,,,,,-0.39479113,,Left Foot,,,,"[83.0, 17.5]",,Ground Pass,,2.6,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Borna Barišić,11127.0,Left Back,8,Croatia,785,"['04a476e0-494f-43cc-9708-3d88942c6f69', 'a38fa354-8249-4ba0-9871-753b1fe6b16a']",34,,,,,,,,,,,,,,,,,Croatia,785,00:04:34.750,Pass,
,,,,,,,,,,,,,,,,1.509071,,,,,,,,,,,,550f082e-623d-43f1-81d1-ea0f825cc55c,177,,,"[77.3, 21.1]",3869219,4,,,,,2.7619574,,Left Foot,,,,"[57.5, 29.0]",,Ground Pass,,21.317833,,,,Joško Gvardiol,33018.0,,,,,Recovery,1,From Throw In,Borna Barišić,11127.0,Left Back,8,Croatia,785,['d9977d5d-7f1f-4377-bf35-9acce09d2260'],36,,,,,,,,,,,,,,,,,Croatia,785,00:04:36.503,Pass,
,,,,,,,,,,,,,,,,0.897659,,,,,,,,,,,,96dd54e2-01d5-4030-80be-24698c7f8731,180,,,"[50.8, 32.2]",3869219,4,,,,,0.22512567,,Right Foot,,,,"[63.9, 35.2]",,Ground Pass,,13.439122,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,['cf495679-413b-405f-851a-e182fbb9e583'],39,,,,,,,,,,,,,,,,,Croatia,785,00:04:39.751,Pass,
,,,,,,,,,,,,,,,,0.51666,,,,,,,,,,,,36dd266c-fcaf-4e7c-b6b1-62efefb6d202,183,,,"[66.7, 31.4]",3869219,4,,,,,-0.7853982,,Right Foot,,,,"[69.4, 28.7]",,Ground Pass,,3.8183765,,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['62093884-fc53-4856-9a5e-a35391b3650e'],42,,,,,,,,,,,,,,,,,Croatia,785,00:04:42.691,Pass,
,,,,,,,,,,,,,,,,1.860038,,,,,,,,,,,,92b5c67d-2753-4561-a644-d72e1d5a0e95,185,,,"[69.4, 28.4]",3869219,4,,,,,2.0229502,,Right Foot,,,,"[57.5, 52.9]",,Ground Pass,,27.237106,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,8,Croatia,785,['6533ec16-70b9-4a86-99ed-eb0ed530db8c'],43,,,,,,,,,,,,,,,,,Croatia,785,00:04:43.208,Pass,
,,,,,,,,,,,,,,,,1.143707,,,,,,,,,,,,c9e5099c-3821-4de3-a0db-7fae353811c8,188,,,"[76.1, 60.5]",3869219,4,,,,,1.5707964,,Right Foot,,,,"[76.1, 77.7]",,Ground Pass,,17.2,,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['a3bd421c-5ef4-4c04-9f15-4cbef56c32c8'],50,,,,,,,,,,,,,,,,,Croatia,785,00:04:50.294,Pass,
,,,,,,,,,,,,,,,,1.317404,,,,,,,,,,,,540b53a4-1132-4271-b626-cec1703a7cf7,192,,,"[69.1, 69.3]",3869219,4,,,,,-2.816531,,Right Foot,,,,"[51.0, 63.2]",,Ground Pass,,19.100262,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,8,Croatia,785,"['18b69a75-f8ce-47fd-8557-438df2170fbe', '5345a898-2795-4e4a-a47b-77cf901fb8c1']",53,,,,,,,,,,,,,,,,,Croatia,785,00:04:53.271,Pass,True
,,,,,,,,,,,,,,,,1.216567,,,,,,,,,,,,7a2543fc-8860-4951-99f3-ccc28036b884,195,,,"[51.0, 60.5]",3869219,4,,,,,-1.6080132,,Right Foot,,,,"[50.3, 41.7]",,Ground Pass,,18.813028,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['e0a7f7f1-377f-40d9-b01c-6b789b97e95a'],59,,,,,,,,,,,,,,,,,Croatia,785,00:04:59.054,Pass,
,,,,,,,,,,,,,,,,1.043415,,,,,,,,,,,,c0271ad9-1228-482b-b023-8b099a9ed887,197,,,"[50.3, 41.7]",3869219,5,,,,,0.69473827,,Left Foot,,,,"[56.3, 46.7]",,Ground Pass,,7.81025,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,['da4f5bed-9d5d-4eb4-8385-b74aba9c9937'],0,,,,,,,,,,,,,,,,,Croatia,785,00:05:00.270,Pass,
,,,,,,,,,,,,,,,,2.551945,,,,,,,,,,,,910ce31e-acc0-4089-a098-60f291a7bfd9,199,,,"[56.3, 46.7]",3869219,5,,,,,-1.4378276,,Left Foot,,,,"[60.5, 15.3]",,Ground Pass,,31.679646,,,,Borna Barišić,11127.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['81b8b0fe-e4dd-40d2-9051-0ac782ca8d9d'],1,,,,,,,,,,,,,,,,,Croatia,785,00:05:01.314,Pass,
,,,,,,,,,,,,,,,,0.915861,,,,,,,,,,,,e682a53c-a34d-4cf4-a358-a2a631dd1853,202,,,"[75.4, 14.3]",3869219,5,,,,,0.43750978,,Left Foot,,,,"[87.8, 20.1]",,Ground Pass,,13.689412,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Borna Barišić,11127.0,Left Back,8,Croatia,785,['b824c657-43b8-4398-80aa-e70bd05f2d7d'],7,,,,,,,,,,,,,,,,,Croatia,785,00:05:07.707,Pass,
,,,,,,,,,,,,,,,,2.661156,,,,,,,,,,,,dc65e176-e98f-4418-ab17-4ec4d791f3f9,206,,,"[87.1, 16.5]",3869219,5,,,,,0.025204746,,Right Foot,,,,"[110.9, 17.1]",,Low Pass,,23.807562,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,"['07cfb4d4-d8eb-4e69-a768-850ea0b88b37', '4ca8101b-caaa-4c07-963c-5649548fe032', 'b35d0c9c-3796-4da7-84b7-067d1421bc12']",9,,,,,,,,,,,,,,,,,Croatia,785,00:05:09.701,Pass,True
,,,,,,,,,,,,,,,,0.089218,,,,,,,,,,,,b0dc5309-d768-4add-afd2-a7644da502f5,211,,,"[1.7, 76.4]",3869219,5,,,,,0.0,,Right Foot,,,,"[3.7, 76.4]",,Low Pass,,2.0,,Incomplete,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Center Back,8,Croatia,785,['d6eaf310-e21f-4e45-b6f0-ced558457cf5'],16,,,,,,,,,,,,,,,,,Japan,778,00:05:16.096,Pass,
,,,,,,,,,,,,,,,,0.680121,,,,,,,,,,,,f31ee760-bf0a-4fff-ab42-3302bbabfc73,215,,,"[91.5, 11.3]",3869219,5,,,,,0.41704923,,Right Foot,,,,"[99.4, 14.8]",,Ground Pass,,8.640602,,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,['2ff1db2b-d8ad-4b37-9797-11cca9a41212'],19,,,,,,,,,,,,,,,,,Croatia,785,00:05:19.180,Pass,
,,,,,,,,,,,,,,,,3.3423,,,,,,,,,,,,869a880a-04eb-4a09-8d00-510893498b20,224,,,"[85.8, 5.6]",3869219,5,,,,,-3.0872982,,Left Foot,,,,"[58.2, 4.1]",,Ground Pass,,27.64073,,,,Joško Gvardiol,33018.0,,,,,Recovery,1,From Throw In,Borna Barišić,11127.0,Left Back,8,Croatia,785,['7377cd85-07d0-40a6-993d-90485daba75d'],23,,,,,,,,,,,,,,,,,Croatia,785,00:05:23.565,Pass,
,,,,,,,,,,,,,,,,0.997336,,,,,,,,,,,,1e34cf0b-13d0-429b-b15a-7dd675353a72,227,,,"[55.0, 6.6]",3869219,5,,,,,1.5022763,,Left Foot,,,,"[55.7, 16.8]",,Ground Pass,,10.223991,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,['3f9e0750-596d-4970-88a3-248e8605b34b'],30,,,,,,,,,,,,,,,,,Croatia,785,00:05:30.131,Pass,
,,,,,,,,,,,,,,,,0.655457,,,,,,,,,,,,b0ae5c58-4b07-41c9-9ee7-4a96bbb558c3,230,,,"[55.7, 18.5]",3869219,5,,,,,0.0,,Right Foot,,,,"[62.2, 18.5]",,Ground Pass,,6.5,,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['809b999d-6a8b-4f96-b5fe-1918ec5f18df'],32,,,,,,,,,,,,,,,,,Croatia,785,00:05:32.669,Pass,
,,,,,,,,,,,,,,,,1.534925,,,,,,,,,,,,ee3477a4-e840-4d9f-bb2e-e516a7d61941,233,,,"[61.5, 22.8]",3869219,5,,,,,2.1392176,,Right Foot,,,,"[49.3, 41.9]",,Ground Pass,,22.663847,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,8,Croatia,785,['96b43604-4b02-45dc-a17e-298cb9875e79'],34,,,,,,,,,,,,,,,,,Croatia,785,00:05:34.250,Pass,
,,,,,,,,,,,,,,,,1.069277,,,,,,,,,,,,e785cf14-2c7d-491f-a4db-e7bf44aeb680,236,,,"[51.0, 42.4]",3869219,5,,,,,-1.1583859,,Right Foot,,,,"[57.3, 28.0]",,Ground Pass,,15.717824,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['2633d459-be7b-497d-94fd-1f962a415090'],38,,,,,,,,,,,,,,,,,Croatia,785,00:05:38.186,Pass,
,,,,,,,,,,,,,,,,1.369915,,,,,,,,,,,,4c49b062-c75a-47ab-bcf1-59e954355cfc,239,,,"[69.1, 29.0]",3869219,5,,,,,-1.3249094,,Right Foot,,,,"[75.6, 3.1]",,Ground Pass,,26.703184,,,,Borna Barišić,11127.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['9c311eec-af0f-47ba-85f1-6c10aa0fc9fa'],43,,,,,,,,,,,,,,,,,Croatia,785,00:05:43.161,Pass,
,,,,,,,,,,,,,,,,1.136175,,,,,,,,,,,,c8038a1b-b7d1-423b-9cec-bec9baace648,242,,,"[71.1, 3.1]",3869219,5,,,,,2.4761827,,Left Foot,,,,"[63.2, 9.3]",,Ground Pass,,10.04241,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Borna Barišić,11127.0,Left Back,8,Croatia,785,['68fd240e-ee00-4bed-a405-df08e161a177'],46,,,,,,,,,,,,,,,,,Croatia,785,00:05:46.309,Pass,
,,,,,,,,,,,,,,,,2.017159,,,,,,,,,,,,31844eb2-22de-4986-8e93-1bff8f3ce192,245,,,"[60.8, 26.0]",3869219,5,,,,,1.2623389,,Right Foot,,,,"[73.8, 66.8]",,Ground Pass,,42.821022,,,,Josip Juranović,29163.0,,True,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['f5bdb891-d46b-47e2-be44-ecc656985d9b'],50,,,,,,,,,,,,,,,,,Croatia,785,00:05:50.552,Pass,
,,,,,,,,,,,,,,,,1.497214,,,,,,,,,,,,e1fa5478-53df-4436-b2c9-2714f4133a98,248,,,"[88.4, 65.9]",3869219,5,,,,,1.0679531,,Left Foot,,,,"[95.0, 77.9]",,Ground Pass,,13.695254,,,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,8,Croatia,785,['3aea67e6-89e6-4b6a-b529-361ba05868fa'],55,,,,,,,,,,,,,,,,,Croatia,785,00:05:55.085,Pass,
,,,,,,,,,,,,,,,,0.928835,,,,,,,,,,,,315f4195-decc-4d6e-be59-54aa357c0c7b,251,,,"[91.5, 74.0]",3869219,5,,,,,-1.8980414,,Right Foot,,,,"[87.8, 63.1]",,Ground Pass,,11.510864,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,8,Croatia,785,['fbc4035a-14b1-4ae5-9a4f-946c2e4093bb'],58,,,,,,,,,,,,,,,,,Croatia,785,00:05:58.331,Pass,
,,,,,,,,,,,,,,,,3.505859,,,,,,,,,,,,4915b8c8-ad9c-449d-864b-b6f0149c33f7,258,,,"[30.9, 22.3]",3869219,6,,,,,1.2724485,,Right Foot,,,,"[45.2, 68.8]",,High Pass,,48.64915,,,,Junya Ito,23527.0,,True,,,,1,Regular Play,Daichi Kamada,9411.0,Left Wing,9,Japan,778,['92854ddf-5268-479b-9f36-cf664e91dec2'],2,,,,,,,,,,,,,,,,,Japan,778,00:06:02.855,Pass,
,,,,,,,,,,,,,,,,0.12781,,,,,,,,,,,,79b43d30-e298-43dd-8a9a-f9f992648f7d,261,,,"[77.0, 73.5]",3869219,6,,,,,-0.42877802,,Right Foot,,,,"[80.5, 71.9]",,Ground Pass,,3.8483763,,Incomplete,,Daizen Maeda,30628.0,,,,,,1,Regular Play,Junya Ito,23527.0,Right Wing Back,9,Japan,778,"['1a30e6a6-35ac-454b-9a74-60b136664abd', 'fdfe26fe-39de-42aa-a7e8-fd3c7d7dff63']",10,,,,,,,,,,,,,,,,,Japan,778,00:06:10.704,Pass,
,,,,,,,,,,,,,,,,0.988034,,,,,,,,,,,,93bbfc77-d015-43a3-9cce-ec619d4a4c1a,264,,,"[62.6, 80.0]",3869219,6,,,,,-0.28546286,,,,,,"[71.8, 77.3]",,Low Pass,,9.588014,,,,Ritsu Doan,8361.0,,,,,Throw-in,1,From Throw In,Takehiro Tomiyasu,23730.0,Right Center Back,10,Japan,778,['256e3507-efd2-422f-a7d7-ad5cc9dac8c4'],32,,,,,,,,,,,,,,,,,Japan,778,00:06:32.733,Pass,
,,,,,,,,,,,,,,,,0.080053,,,,,,,,,,,,ce5f2080-1fc2-4d28-9a46-36cd9620193a,267,,,"[71.6, 77.0]",3869219,6,,,,,-0.9600704,,Left Foot,,,,"[72.3, 76.0]",,Low Pass,,1.2206556,,Incomplete,,,,,,,,,1,From Throw In,Ritsu Doan,8361.0,Right Wing,10,Japan,778,"['3bfe9ecc-9a34-4263-bb34-1b79964b5ff7', '52a01a70-9d44-467b-84af-3f79bbb497e8']",33,,,,,,,,,,,,,,,,,Japan,778,00:06:33.721,Pass,True
,,,,,,,,,,,,,,,,3.192298,,,,,,,,,,,,39cd659e-dea2-47cc-9533-e1793662cf2f,269,,,"[81.0, 80.0]",3869219,6,,,,,-0.102206714,,,,,,"[120.0, 76.0]",,High Pass,,39.20459,,Out,,Ritsu Doan,8361.0,,,,,Throw-in,1,From Throw In,Takehiro Tomiyasu,23730.0,Right Center Back,11,Japan,778,['5066ae7f-948f-40b3-b6cd-68fe64fbdebe'],55,,,,,,,,,,,,,,,,,Japan,778,00:06:55.189,Pass,
,,,,,,,,,,,,,,,,7.244277,,,,,,,,,,,,40234664-bf79-4a18-9420-d90111a0dba8,271,,,"[7.0, 36.1]",3869219,7,,True,,,-0.26986882,,Right Foot,,,,"[107.5, 8.3]",,High Pass,,104.27411,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,12,Croatia,785,['9256c9bd-e928-49fb-b678-f659541974a7'],19,,,,,,,,,,,,,,,,,Croatia,785,00:07:19.841,Pass,
,,,,,,,,,,,,,,,,1.974357,,,,,,,,,,,,d5d072aa-1d25-4817-91d6-5f18997f99b3,275,,,"[13.2, 71.8]",3869219,7,,,,,-1.9995743,,Left Foot,,,,"[8.4, 61.3]",,Ground Pass,,11.545129,,Incomplete,,Shūichi Gonda,25719.0,,,,,,1,From Goal Kick,Takehiro Tomiyasu,23730.0,Right Center Back,12,Croatia,785,"['6583b19a-ebdd-498e-8530-902a27034678', '919dd3ab-e28c-4f8d-8b17-ef77aca0d079']",27,,,,,,,,,,,,,,,,,Japan,778,00:07:27.443,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,8d2fa238-0ffa-4c04-b667-937a8118499a,290,,,"[9.7, 41.5]",3869219,8,,True,,,0.007873853,,Keeper Arm,,,,"[22.4, 41.6]",,Ground Pass,,12.700394,,,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,13,Japan,778,['87ddc0e5-7720-47e2-a81b-7bcf4b687a1a'],1,,,,,,,,,,,,,,,,,Japan,778,00:08:01.916,Pass,
,,,,,,,,,,,,,,,,0.945956,,,,,,,,,,,,b9e92975-3ef9-4328-96ea-b07dc28d108f,292,,,"[26.3, 40.9]",3869219,8,,,,,0.7853982,,Right Foot,,,,"[33.3, 47.9]",,Ground Pass,,9.899495,,,,Wataru Endo,23721.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Center Back,13,Japan,778,['9b6b752b-d6ee-4d06-9f72-3574f097d7cb'],4,,,,,,,,,,,,,,,,,Japan,778,00:08:04.916,Pass,
,,,,,,,,,,,,,,,,1.021296,,,,,,,,,,,,effada1d-9bfc-477e-a93c-5f5be80f73de,295,,,"[33.6, 47.9]",3869219,8,,,,,-1.152572,,Right Foot,,,,"[36.8, 40.7]",,Ground Pass,,7.879086,,,,Hidemasa Morita,37221.0,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,13,Japan,778,['6e493c26-ce26-4397-8d65-2d0b5f375f28'],6,,,,,,,,,,,,,,,,,Japan,778,00:08:06.419,Pass,
,,,,,,,,,,,,,,,,1.484518,,,,,,,,,,,,5ce92286-1178-43f6-a182-34bae347dcf1,297,,,"[36.8, 40.7]",3869219,8,,,,,2.0558832,,Right Foot,,,,"[26.1, 61.0]",,Ground Pass,,22.94733,,,,Takehiro Tomiyasu,23730.0,,,,,,1,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,13,Japan,778,['1f1b0ce9-3898-40e5-a17e-79749bc9c1cb'],7,,,,,,,,,,,,,,,,,Japan,778,00:08:07.441,Pass,
,,,,,,,,,,,,,,,,0.789125,,,,,,,,,,,,f5cd8b9e-6881-4f92-9fb0-65bf0f265a19,300,,,"[31.6, 60.7]",3869219,8,,,,,-0.8483778,,Right Foot,,,,"[36.8, 54.8]",,Ground Pass,,7.864477,,,,Wataru Endo,23721.0,,,,,,1,Regular Play,Takehiro Tomiyasu,23730.0,Right Center Back,13,Japan,778,['e695c390-b84e-406c-a593-ada0837dc321'],12,,,,,,,,,,,,,,,,,Japan,778,00:08:12.125,Pass,
