50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,6e5d7949-3f64-4b1a-ba50-2468f0143fa9,4253,,"[74.2, 62.0]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,131,Japan,778,['658d9bde-9f9b-4941-8309-faa8ebec0463'],12,,,,,,,,,,,,,,,,,,Spain,772,00:47:12.725,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0748f1cc-766e-47f1-b392-0c1dfffe6b5c,4315,,"[40.2, 56.7]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,133,Spain,772,"['163b1cbc-6b83-487f-9e85-79e020034baf', '69f32f53-63f9-462a-9840-3778e2aa99e9']",41,,,,,,,,,,,,,,,,,,Spain,772,00:48:41.871,Ball Recovery,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,5830e8e8-262a-42c9-9d2e-77ae42edcded,4337,,"[13.8, 24.6]",3857255,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,133,Spain,772,,3,,,,,,,,,,,,,,,,,,Japan,778,00:49:03.672,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f3445a57-f490-4efe-8da9-da14d48ebedb,4388,,"[75.9, 60.6]",3857255,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,134,Spain,772,,9,,,,,,,,,,,,,,,,,,Spain,772,00:50:09.779,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b7c06150-ccb5-4a27-bcfe-e5da6b7a50a8,4417,,"[29.7, 17.6]",3857255,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,135,Japan,778,['6f3255b4-ed9f-42b7-9cbf-63fba58ea06d'],7,,,,,,,,,,,,,,,,,,Spain,772,00:51:07.911,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cf64bf05-ceb9-42a6-b090-39f26981f1c1,126,,"[44.3, 2.3]",3857255,2,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,5,Spain,772,['b1a29a16-687e-4da2-8f00-366c0deaacec'],20,,,,,,,,,,,,,,,,,,Spain,772,00:02:20.224,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3f8b1e5a-6084-4857-b4f4-8a8aeb21c6f0,152,,"[87.7, 77.5]",3857255,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicholas Williams Arthuer,68574.0,Right Wing,7,Spain,772,,47,,,,,,,,,,,,,,,,,,Spain,772,00:02:47.452,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,57524912-a40f-4623-ac79-ac9112e0d275,398,,"[23.3, 57.9]",3857255,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Spain,772,,2,,,,,,,,,,,,,,,,,,Spain,772,00:07:02.450,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4a00efd3-86eb-45d9-97ae-e7a4a3ef908b,1451,,"[36.6, 58.9]",3857255,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,42,Spain,772,,46,,,,,,,,,,,,,,,,,,Spain,772,00:27:46.829,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2db9909d-9ea0-4b70-881d-40ceb3b1d68f,1457,,"[56.0, 48.9]",3857255,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ko Itakura,29595.0,Right Center Back,42,Spain,772,,50,,,,,,,,,,,,,,,,,,Japan,778,00:27:50.323,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,eb9be429-9656-4425-a91e-c2a61851dbe2,1862,,"[106.3, 73.3]",3857255,36,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takefusa Kubo,31090.0,Right Wing,52,Japan,778,"['589e54b4-5b5e-488c-bf48-d6762a873eee', '9de224bb-a733-4a80-9190-ab3c83a580ac']",17,,,,,,,,,,,,,,,,,,Japan,778,00:36:17.579,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a29eef47-c281-41bf-ae63-f5ed754f8b60,2016,,"[46.1, 16.6]",3857255,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,55,Spain,772,,27,,,,,,,,,,,,,,,,,,Spain,772,00:39:27.211,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51f60f06-a761-4850-a172-eadf1b60b68b,2147,,"[32.1, 50.8]",3857255,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ko Itakura,29595.0,Right Center Back,56,Spain,772,['8a1e3cd6-50bd-4256-975e-b3d859b8f30c'],48,,,,,,,,,,,,,,,,,,Japan,778,00:41:48.954,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,911b87e0-4f16-4f8b-9566-cc37e4f5f550,2372,,"[52.2, 14.9]",3857255,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alejandro Balde Martínez,39161.0,Left Back,62,Japan,778,,22,,,,,,,,,,,,,,,,,,Spain,772,00:00:22.076,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,60f2ec50-19d9-41ab-85c5-184cd8ad9b37,2467,,"[24.6, 9.9]",3857255,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Balde Martínez,39161.0,Left Back,67,Spain,772,,44,,,,,,,,,,,,,,,,,,Spain,772,00:02:44.307,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,22e28ae0-9585-400b-904b-9b1e1450b9dd,2486,,"[27.4, 2.2]",3857255,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaoru Mitoma,37211.0,Left Wing Back,69,Spain,772,,9,,,,,,,,,,,,,,,,,,Japan,778,00:04:09.905,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8d1c83fe-4464-4ec0-b826-7adf948b98f0,2524,,"[75.7, 72.2]",3857255,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junya Ito,23527.0,Right Wing Back,74,Japan,778,,21,,,,,,,,,,,,,,,,,,Japan,778,00:09:21.877,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b5d25fdb-4f59-4282-bdf1-96a9dc88eb1a,2969,,"[94.3, 28.9]",3857255,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,88,Spain,772,,48,,,,,,,,,,,,,,,,,,Spain,772,00:18:48.122,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4681ba1f-50f4-4cf6-aa4c-36298e749148,2977,,"[107.7, 62.8]",3857255,64,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takuma Asano,8949.0,Center Forward,90,Japan,778,,31,,,,,,,,,,,,,,,,,,Japan,778,00:19:31.664,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4673b133-1b1d-4bcf-bd0c-77298e95ecf0,2990,,"[74.2, 41.7]",3857255,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Asensio Willemsen,5719.0,Center Forward,91,Spain,772,,0,,,,,,,,,,,,,,,,,,Spain,772,00:20:00.978,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,94190b27-615b-4a3b-a86d-b343621e9c04,3017,,"[102.2, 77.3]",3857255,65,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junya Ito,23527.0,Right Wing Back,93,Japan,778,,35,,,,,,,,,,,,,,,,,,Japan,778,00:20:35.408,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e2f7ed67-0179-4a62-82ad-1db6cb9664bf,3323,,"[100.9, 50.4]",3857255,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Right Center Midfield,104,Spain,772,,2,,,,,,,,,,,,,,,,,,Spain,772,00:28:02.337,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,30f0fd67-0c3b-4a6f-8201-3271aee01ed4,3327,,"[91.8, 35.9]",3857255,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,104,Spain,772,,4,,,,,,,,,,,,,,,,,,Spain,772,00:28:04.663,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b31dc837-6804-42a0-a507-013c1f6d118e,3653,,"[25.6, 77.9]",3857255,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ritsu Doan,8361.0,Right Wing,111,Spain,772,['56abdc06-4ce4-4f08-95b3-5456c505dee8'],59,,,,,,,,,,,,,,,,,,Japan,778,00:33:59.032,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3cd01f4a-271f-4c33-8cdc-8233dcd843cb,3857,,"[46.6, 50.0]",3857255,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hidemasa Morita,37221.0,Left Defensive Midfield,122,Japan,778,,34,,,,,,,,,,,,,,,,,,Japan,778,00:38:34.325,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cb413ebd-cee3-4a83-b514-a9a4446170b8,4060,,"[72.6, 5.9]",3857255,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,125,Spain,772,,17,,,,,,,,,,,,,,,,,,Japan,778,00:42:17.591,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dbb743c9-6777-4d1a-a01a-50ae863b2e4a,4260,,"[71.9, 3.0]",3857255,92,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,131,Japan,778,,17,,,,,,,,,,,,,,,,,,Japan,778,00:47:17.544,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5140a39d-27cf-4fc0-95ba-a097dd614295,4335,,"[98.8, 53.4]",3857255,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Center Forward,133,Spain,772,,2,,,,,,,,,,,,,,,,,,Spain,772,00:49:02.990,Miscontrol,
"{'outcome': {'id': 1, 'name': 'Lost'}}",,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,c551f2b6-e10f-437e-80c3-0cfaa0762954,153,,"[39.1, 4.3]",3857255,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,7,Spain,772,"['61aa63c2-c085-4433-a29d-a022526a491d', 'afcaf188-0885-4cf6-82b9-e4201bd3ea5a']",48,,,,,,,,,,,,,,,,,,Japan,778,00:02:48.606,50/50,True
"{'outcome': {'id': 4, 'name': 'Won'}}",,,,,,,,,,,,,,,,0.0,,,,,,,,,,,afcaf188-0885-4cf6-82b9-e4201bd3ea5a,154,,"[81.0, 75.8]",3857255,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicholas Williams Arthuer,68574.0,Right Wing,7,Spain,772,['c551f2b6-e10f-437e-80c3-0cfaa0762954'],48,,,,,,,,,,,,,,,,,,Spain,772,00:02:48.606,50/50,True
"{'outcome': {'id': 1, 'name': 'Lost'}}",,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4a057b68-661b-4316-bd32-0591eb0659fe,2799,,"[54.9, 41.2]",3857255,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,78,Spain,772,['e868b57b-47ca-4377-9c79-121f4b24f129'],18,,,,,,,,,,,,,,,,,,Japan,778,00:15:18.221,50/50,True
"{'outcome': {'id': 3, 'name': 'Success To Team'}}",,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,e868b57b-47ca-4377-9c79-121f4b24f129,2800,,"[65.2, 38.9]",3857255,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,78,Spain,772,['4a057b68-661b-4316-bd32-0591eb0659fe'],18,,,,,,,,,,,,,,,,,,Spain,772,00:15:18.221,50/50,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ca0bd387-9d3f-4b09-a4eb-f362e6e3b024,221,Won,"[37.1, 52.5]",3857255,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Center Back,7,Spain,772,['f2598027-97bd-491a-83b1-364819bfc945'],0,,,,,,,,,,,,,,,,,,Japan,778,00:04:00.146,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,e57824eb-57c6-4113-9824-0a0417e5005b,242,Won,"[8.2, 32.0]",3857255,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,7,Spain,772,"['9f0ab684-d509-4a1a-9433-146074b8c6c8', 'c5c827cc-74ae-48f0-a1b3-e33febe1f1c0']",13,,,,,,,,,,,,,,,,,,Spain,772,00:04:13.253,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,24e6cd81-0881-4bcc-90f3-bb7d37dbc0b9,408,Lost In Play,"[12.0, 41.1]",3857255,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,11,Japan,778,['465ee56f-23f9-48bd-a67c-2d3ac2d64f4c'],9,,,,,,,,,,,,,,,,,,Spain,772,00:07:09.125,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0b90de76-9ff9-4730-945a-3a69c7317b3c,626,Lost Out,"[46.5, 74.6]",3857255,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,17,Spain,772,['3557f0c2-e721-427c-a24d-acbcc46177b7'],25,,,,,,,,,,,,,,,,,,Japan,778,00:12:25.979,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0d292786-5b28-42b8-af41-5a6ccf116cff,941,Success In Play,"[53.4, 39.0]",3857255,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daizen Maeda,30628.0,Center Forward,21,Spain,772,['9ca6be20-c94e-422e-b0e0-dd3351316b28'],40,,,,,,,,,,,,,,,,,,Japan,778,00:17:40.935,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,91a4d2cd-f3ba-40b9-9ed6-c7a365aa1b96,985,Lost In Play,"[56.0, 37.9]",3857255,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daizen Maeda,30628.0,Center Forward,24,Spain,772,['c65f62b8-951a-4940-832f-562032cf6f56'],23,,,,,,,,,,,,,,,,,,Japan,778,00:18:23.175,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,16128691-2b99-4559-a8e0-0bffb1f4b685,1716,Won,"[44.9, 49.9]",3857255,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Yoshida,3300.0,Center Back,48,Spain,772,['6292b198-e074-4079-ab15-d52e266e0721'],6,,,,,,,,,,,,,,,,,,Japan,778,00:33:06.550,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,96029682-356f-4294-8cdc-bae4b4b122db,2069,Lost In Play,"[50.3, 40.8]",3857255,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,56,Spain,772,['4131a978-da97-440d-9e1a-c02544794505'],40,,,,,,,,,,,,,,,,,,Spain,772,00:40:40.305,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,2b811421-7662-4e52-9b28-46eccd152814,2244,Won,"[51.6, 13.2]",3857255,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,58,Spain,772,['d525cdc4-2fd1-4fca-bb03-0a204bd3bec8'],3,,,,,,,,,,,,,,,,,,Spain,772,00:43:03.715,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,70d21e30-cc97-4522-a111-33e4c7b50a5d,2370,Won,"[49.5, 13.3]",3857255,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alejandro Balde Martínez,39161.0,Left Back,62,Japan,778,['500f6065-2ee5-4449-aa2f-044169ae74cb'],21,,,,,,,,,,,,,,,,,,Spain,772,00:00:21.809,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bc9b9c94-fd4d-442c-9063-a757594cb8e7,2430,Lost Out,"[69.9, 40.2]",3857255,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,65,Japan,778,['f2482abb-c81c-40d7-96d0-0489c8a9f5a4'],48,,,,,,,,,,,,,,,,,,Spain,772,00:01:48.860,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,af94ff4f-223b-4693-a2c6-61258c12b2a0,2530,Won,"[68.6, 58.6]",3857255,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ao Tanaka,37208.0,Right Defensive Midfield,74,Japan,778,['c075c4bd-1451-4911-ac42-575fcd9f2e70'],24,,,,,,,,,,,,,,,,,,Japan,778,00:09:24.217,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,512c157c-f330-4c86-92ce-de9b1fb66c0c,2534,Won,"[40.6, 31.7]",3857255,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Japan,778,['024493f9-c323-43ff-95cb-c9a1ea2fc1dd'],26,,,,,,,,,,,,,,,,,,Spain,772,00:09:26.793,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,547e6f65-0fb1-4c26-a6d0-6bb57077c40b,2794,Won,"[44.4, 47.1]",3857255,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,78,Spain,772,['ec5c6ea4-e8b6-4b4b-82ca-779a37638d1a'],15,,,,,,,,,,,,,,,,,,Japan,778,00:15:15.328,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,16657aaf-c373-4396-98bc-889e9c8b97d9,2817,Won,"[10.5, 29.2]",3857255,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ao Tanaka,37208.0,Right Defensive Midfield,79,Japan,778,['54c36a3f-0df1-45c7-ae3b-e4c9665476bd'],36,,,,,,,,,,,,,,,,,,Japan,778,00:15:36.459,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,5f137890-276e-458e-b121-5c49c2852a8e,3136,Won,"[36.0, 15.8]",3857255,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kaoru Mitoma,37211.0,Left Wing Back,99,Japan,778,['14e37c86-6865-454f-bfa5-4bfb32a0da29'],43,,,,,,,,,,,,,,,,,,Japan,778,00:24:43.699,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ffb9a6be-ca2c-4fa2-aed2-2a9926ec3c7e,3210,Won,"[53.2, 39.3]",3857255,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,102,Spain,772,['4301f026-0114-4df1-9731-c6f1390e9a6f'],26,,,,,,,,,,,,,,,,,,Spain,772,00:26:26.213,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,679377b3-0680-4e74-bf24-a072b0e3b29b,3219,Lost In Play,"[64.4, 57.3]",3857255,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing,102,Spain,772,['b1eb0f20-fa8b-44d7-b362-fdceaa4f333b'],29,,,,,,,,,,,,,,,,,,Japan,778,00:26:29.105,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9e2747aa-92ac-48f1-9aa2-78203e237886,3553,Lost In Play,"[15.3, 54.9]",3857255,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ko Itakura,29595.0,Right Center Back,110,Spain,772,['a3431662-8f2b-47f9-af51-de4f3ec99c12'],22,,,,,,,,,,,,,,,,,,Japan,778,00:32:22.225,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,84b8d968-6a8f-42b2-87c0-438d761188cc,3599,Lost Out,"[22.4, 11.4]",3857255,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaoru Mitoma,37211.0,Left Wing Back,110,Spain,772,['0e191e8b-f4d2-41f7-a3b8-cd77256ddc24'],7,,,,,,,,,,,,,,,,,,Japan,778,00:33:07.149,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,29f03735-c2d5-440a-9c0f-2bf026ffc321,3717,Won,"[31.0, 51.3]",3857255,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ao Tanaka,37208.0,Right Defensive Midfield,111,Spain,772,['8e8c1087-8bc0-4696-8c58-d3bf3fdd9dc0'],46,,,,,,,,,,,,,,,,,,Japan,778,00:34:46.318,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,da49da2b-d817-4d37-aa97-5624eb6af76f,4172,Lost Out,"[20.3, 3.9]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pau Francisco Torres,6892.0,Left Center Back,126,Japan,778,['6b1ff3ed-9b9a-48af-80ea-a6751ca9cdbd'],35,,,,,,,,,,,,,,,,,,Spain,772,00:44:35.959,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e3d6f7e6-2723-44d1-afde-9cc69a7af2e0,4302,Lost In Play,"[21.3, 39.9]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hidemasa Morita,37221.0,Left Defensive Midfield,132,Spain,772,['87b88dcf-1665-4ac4-bb70-b8c5cec7ef3d'],5,,,,,,,,,,,,,,,,,,Japan,778,00:48:05.940,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4de827f7-348c-477a-a483-571a10867dd5,232,,"[75.6, 58.0]",3857255,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daizen Maeda,30628.0,Center Forward,7,Spain,772,['5bae2e86-4e63-4a97-9ce4-504fd4dccbc2'],5,,,,,,,,,,,,,,,,,,Japan,778,00:04:05.482,Block,
,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,0975774a-6f44-4aac-a57d-07d459f41a44,578,,"[100.5, 26.9]",3857255,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,15,Spain,772,['f2f28713-7fff-4171-bb6c-2a4d165e56b0'],47,,,,,,,,,,,,,,,,,,Spain,772,00:10:47.307,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,13f5f1e2-c405-4b58-9bdc-f5dccd35d120,822,,"[26.2, 54.4]",3857255,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ao Tanaka,37208.0,Right Defensive Midfield,19,Spain,772,['2e6d5a87-0c5e-422d-8007-d65c8f63977a'],11,,,,,,,,,,,,,,,,,,Japan,778,00:16:11.537,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,3a5db655-d63b-4911-9b6a-7b2ab7c65209,966,,"[75.1, 72.8]",3857255,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,23,Japan,778,['6c2dd30b-e02b-4394-8ef1-357616b41ed6'],12,,,,,,,,,,,,,,,,,,Spain,772,00:18:12.224,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fb5cd59e-e597-4fa2-828d-ad1253248477,1091,,"[28.9, 28.9]",3857255,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hidemasa Morita,37221.0,Left Defensive Midfield,26,Spain,772,['bc092d29-ae48-48ca-bc35-702ce2d193b7'],33,,,,,,,,,,,,,,,,,,Japan,778,00:20:33.752,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,d436f0e8-df67-449c-a34e-bf7e2a324821,1208,,"[18.9, 20.2]",3857255,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shogo Taniguchi,37215.0,Left Center Back,30,Spain,772,,33,,,,,,,,,,,,,,,,,,Japan,778,00:22:33.379,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6778bb22-1e87-4dae-9b06-e35174531ab7,1856,,"[11.2, 27.4]",3857255,35,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,51,Japan,778,['068f62a6-61b5-4a86-9773-5d61f091bf4f'],50,,,,,,,,,,,,,,,,,,Spain,772,00:35:50.108,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,a0bbe45b-bb43-4232-8974-cfcbd4f1b3b0,2066,,"[60.7, 37.3]",3857255,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Spain,772,['aa0356b4-6839-4fdc-8974-5ff4f760f418'],37,,,,,,,,,,,,,,,,,,Spain,772,00:40:37.303,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cdb94262-841a-4694-9304-dde22a02d67d,2106,,"[8.3, 64.9]",3857255,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Junya Ito,23527.0,Right Wing Back,56,Spain,772,['220e4357-62f4-4451-97ed-43db6c150160'],17,,,,,,,,,,,,,,,,,,Japan,778,00:41:17.358,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,12937584-8aed-42d7-88d8-78b94350d993,2148,,"[86.7, 31.0]",3857255,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Spain,772,,49,,,,,,,,,,,,,,,,,,Spain,772,00:41:49.262,Block,
