bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4e4171-245d-4ebd-b3b2-a38f96495fb4,1749,,,"[63.7, 5.0]",3857256,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,120,Switzerland,773,['63150333-4476-495f-90eb-e08c88ef3322'],44,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:44.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,562cef1f-d081-4375-a57d-1adb6e7ba13d,1752,,,"[55.9, 23.5]",3857256,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sow,16026.0,Center Attacking Midfield,120,Switzerland,773,['ec8ef1ca-821f-49a4-99f7-00add6f9c623'],48,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:48.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801717a-ba22-49fb-8a0e-8458f517b7ca,1754,,,"[53.2, 10.7]",3857256,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,120,Switzerland,773,['d34f3363-27a2-4ec3-99df-1fe4fcdb3273'],50,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:50.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcb2b6d6-6ddd-4a1a-b4be-2647fee66498,1756,,,"[89.3, 6.9]",3857256,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,['192fad99-b523-4a7c-8cf4-2f3faf5a41c8'],53,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:53.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10af2525-7b2f-4e73-ae0f-d40317254ffe,1761,,,"[6.4, 45.5]",3857256,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,121,Serbia,786,['07429776-7616-4af0-84d3-333103f8f00d'],57,,,,,,,,,,,,,,,,,,,Serbia,786,00:06:57.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f09c600-c1ab-4233-b6be-ac2c15cf5207,1764,,,"[14.0, 20.8]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,121,Serbia,786,['1d388ed7-068c-4067-b34f-648606d14ed8'],1,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:01.021,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,afcd8f1e-6c1a-4288-8013-abf24b2c29d3,1768,,,"[41.7, 14.6]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing Back,121,Serbia,786,['43136b03-f288-4fec-b3bf-de71c59283ca'],2,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:02.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6681548c-0b78-4cf1-ab62-c03ad16afd99,1772,,,"[20.5, 25.2]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,122,Serbia,786,['39a401e9-1b6e-4d2f-965a-9049a1de6a61'],45,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:45.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5f6305-c412-4b02-a748-2c2aee4c8059,1774,,,"[31.1, 51.7]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milos Veljkovic,6321.0,Center Back,122,Serbia,786,['99401d7f-6d53-48c3-bf8a-a75178a8e0c4'],46,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:46.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24215fda-fd6d-4b50-8341-9287b9889253,1776,,,"[44.4, 68.0]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Milenković,5603.0,Right Center Back,122,Serbia,786,['b2f93dcc-ef2f-4e58-946f-60932e5a05c0'],49,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:49.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d80e94-2e16-4385-b872-0f60044578ab,1779,,,"[32.7, 60.7]",3857256,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milos Veljkovic,6321.0,Center Back,122,Serbia,786,['5dea712f-e81d-4562-93a4-3567108e003d'],53,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:53.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,faba33f7-d6cf-4b94-b7f0-eb99094be953,1782,,,"[63.7, 6.7]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Wing Back,122,Serbia,786,['add2c2a8-8337-4dd0-acfb-c6ed1c4eeb3b'],0,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:00.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbb40a9-3cc0-405b-bc1b-99a0c8bdce73,1785,,,"[45.5, 11.9]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Strahinja Pavlović,27719.0,Left Center Back,122,Serbia,786,['d8400006-444c-4009-b070-c86382d7c1c4'],5,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:05.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ba16a6-9827-4fb0-b56c-ed17530ef70d,1788,,,"[48.5, 30.0]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saša Lukić,6687.0,Right Defensive Midfield,122,Serbia,786,['c1cabd0f-7f95-402b-9a98-2cac3d59f4ff'],7,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:07.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f889beb-69f7-4319-b335-6a01730d5e80,1791,,,"[80.0, 14.3]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Vlahović,18015.0,Right Center Forward,122,Serbia,786,['d6996d2b-eeb1-4600-a72d-e519da221044'],10,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:10.458,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9f528466-3cee-4cce-9f39-c3ca67ad7adc,1796,,,"[94.1, 14.0]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Vlahović,18015.0,Right Center Forward,122,Serbia,786,['76a71094-9435-4b3b-b3c4-b4bf2d92e57e'],16,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:16.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6b454fb-2c9a-49a9-911f-7736fd004276,1801,,,"[4.3, 15.9]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,122,Serbia,786,['70fc5e78-1d56-451e-b767-84e509eaf4b9'],25,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:25.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62aa22a1-fd6f-4536-83f5-a238c0c24b76,1805,,,"[73.5, 21.4]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Mitrović,4269.0,Left Center Forward,122,Serbia,786,"['940a253e-5428-4dcf-889b-03638b1ed2e8', 'b889b47d-1c89-4cc9-8064-9dc5e0caf1e6']",32,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:32.321,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f54790-5f7f-4554-8212-8c081a790043,1809,,,"[73.7, 41.2]",3857256,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Center Attacking Midfield,122,Serbia,786,['13a3fb0b-ab35-42a5-8610-ed59a9f53831'],34,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:34.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bcfee3c-e93b-40f2-97d9-a06766bebf4a,1816,,,"[104.7, 31.1]",3857256,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,123,Serbia,786,['6b7d59f2-a0e4-4402-bf9b-e3e3443ebcbc'],38,,,,,,,,,,,,,,,,,,,Serbia,786,00:09:38.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf2f245-9407-4b24-8a8b-dc441ed2f114,1818,,,"[111.7, 37.6]",3857256,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Jović,6319.0,Right Center Forward,123,Serbia,786,['e7cbe38e-13f8-492e-a5b0-8c58160e2018'],38,,,,,,,,,,,,,,,,,,,Serbia,786,00:09:38.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b6d9a5-654a-4905-be45-72a721252888,1824,,,"[115.8, 17.6]",3857256,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Center Attacking Midfield,124,Serbia,786,"['382cb959-4033-43c3-8728-c6a13b008f6e', '397f21bc-7d6e-434c-8439-0b14e1c6b946']",53,,,,,,,,,,,,,,,,,,,Serbia,786,00:09:53.899,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c755f24e-5e66-4261-bdf6-6438bbc62715,1835,,,"[38.0, 63.6]",3857256,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,125,Switzerland,773,['06311425-e9d9-407b-9798-f29fa03f2b34'],59,,,,,,,,,,,,,,,,,,,Switzerland,773,00:09:59.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a73f5b98-088f-4460-89a8-5ae53484910d,1841,,,"[44.5, 70.1]",3857256,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Back,126,Switzerland,773,['a0ea9b01-1ad6-4ce1-8e99-e7d5ff56c1a2'],28,,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:28.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4c64187-f96f-4761-b15b-8f4606650fbb,1844,,,"[81.1, 70.7]",3857256,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,126,Switzerland,773,['5516cb2b-f9b0-4a29-9b37-61cec1a106a1'],33,,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:33.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86143c9e-b8b1-4fb7-8b22-c3804c996275,1851,,,"[111.8, 55.5]",3857256,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,127,Switzerland,773,['0fbeb635-b87c-4dfe-aa88-d93c5b804263'],28,,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:28.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e07c046d-62f3-48d7-9eb2-736ca3ab5d62,1855,,,"[110.7, 30.5]",3857256,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,127,Switzerland,773,['31d54cdb-cdff-48b7-a2f0-6deb752b24f8'],32,,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:32.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb80fc06-3ae4-4e64-85bd-69c29738f9af,1864,,,"[60.8, 75.0]",3857256,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,129,Switzerland,773,['f7d6e8af-c116-481a-826f-844c294d3c49'],53,,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:53.450,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,841d7b94-436c-4878-8987-ce287ad15480,1866,,,"[61.0, 70.1]",3857256,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Back,129,Switzerland,773,['4181be41-6cca-4a30-9dd2-58e9d3d4d00e'],55,,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:55.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09971e3-73ea-475a-bd7f-7e18ce756028,1871,,,"[68.6, 4.8]",3857256,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,130,Serbia,786,['e61c1768-9cc0-4f7a-b4b4-5fb9ac6bae67'],58,,,,,,,,,,,,,,,,,,,Serbia,786,00:11:58.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be8f6524-cefc-4b03-bec9-4d95058e62b8,1877,,,"[90.0, 15.7]",3857256,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Wing Back,131,Serbia,786,['bb78f195-ae83-415f-8add-d21ff1fa1d00'],30,,,,,,,,,,,,,,,,,,,Serbia,786,00:12:30.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bd8c6e5-1ee8-40cb-b756-6abca5b70cc1,1881,,,"[3.0, 52.8]",3857256,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabian Lukas Schär,5537.0,Right Center Back,132,Switzerland,773,['270d50f0-d5d1-41c7-a646-52ea663cfd70'],51,,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:51.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6695bef2-222c-4355-aceb-674cff476b7d,1883,,,"[14.9, 71.8]",3857256,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Silvan Widmer,7796.0,Right Back,132,Switzerland,773,['83ca123e-3aca-4df4-af28-451fd77a0ebe'],54,,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:54.418,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f79f67d4-a83e-4656-8094-d7947debe62e,1885,,,"[58.9, 60.1]",3857256,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Breel-Donald Embolo,5545.0,Center Forward,132,Switzerland,773,['727afd5f-9630-479a-81ca-9f93443bf27b'],58,,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:58.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c017d73-5e10-4535-abdd-5ff11864cdec,1888,,,"[45.0, 42.7]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Djibril Sow,16026.0,Center Attacking Midfield,132,Switzerland,773,['70c3023a-9626-4140-a4be-397e70e0c445'],1,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:01.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0fab6e6-2b50-4835-8a0b-85e44a9f5c18,1890,,,"[40.1, 34.3]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,132,Switzerland,773,['b5f3caa8-4b87-4142-82cf-522cd00d3c24'],1,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:01.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d5dd13-7a19-4740-851c-562ea70cb87c,1893,,,"[49.4, 7.2]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,132,Switzerland,773,['17f1b321-4281-4205-884c-3a51fbdd4fed'],5,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:05.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,475e8ddb-18f8-4149-903c-d5018fdcaa8c,1896,,,"[81.4, 70.4]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,132,Switzerland,773,['73001ff5-fb47-4557-bbe7-60aecc00f8f5'],9,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:09.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4222ce-95e8-4ee1-a0d5-a7faa411f5c8,1899,,,"[98.7, 49.8]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Breel-Donald Embolo,5545.0,Center Forward,132,Switzerland,773,['9875fb4f-bc23-4dd7-8068-94ee4e93964d'],11,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:11.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26a295d2-ffc3-45b9-bb64-ab1ce1bb4e7f,1903,,,"[33.0, 11.6]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing Back,133,Serbia,786,['ca0e2014-5d94-4115-be8d-e2d4f96f6f0d'],14,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:14.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,183e0eff-594b-47a8-9b09-37e35ccd0bb5,1906,,,"[40.9, 32.8]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,133,Serbia,786,['36f06a26-1a94-4e55-9d09-6fba9298988e'],16,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:16.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cb1c03-a8d5-4c08-a312-29f8db872cda,1910,,,"[46.0, 27.1]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,133,Serbia,786,['5f95a1c3-c5de-4640-9c47-b37e85634bd7'],21,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:21.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68aae4c-7c10-4179-824f-fa68b6ae7cfd,1913,,,"[38.2, 33.0]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Gudelj,16489.0,Center Back,133,Serbia,786,['1522ffc8-0a67-4b09-be17-aeb752a209c4'],25,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:25.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42804cd5-2427-431a-8369-a79c6080e190,1916,,,"[53.9, 38.4]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,133,Serbia,786,['88d1dfde-e316-43d4-99f2-8182c370c039'],26,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:26.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc03327-e658-4473-9f5c-20e474612bd8,1919,,,"[55.5, 53.4]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,133,Serbia,786,['1ac03630-a95e-4912-afac-94502cd86f34'],29,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:29.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e82c1a-7852-415f-8051-7840d863995e,1922,,,"[68.6, 76.2]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,133,Serbia,786,['d3176f31-9885-41ef-b3ee-ec4d1ad57ed7'],31,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:31.829,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4f771aa0-4cac-420f-a17e-a8ce9ec3e3ff,1925,,,"[89.2, 55.3]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,133,Serbia,786,['43708202-b57d-4cbf-8005-82d129881d1d'],36,,,,,,,,,,,,,,,,,,,Serbia,786,00:13:36.160,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,adb4cfff-dcbf-4f6a-993e-a076b2bfeffd,1928,,,"[35.2, 21.8]",3857256,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sow,16026.0,Center Attacking Midfield,134,Switzerland,773,['f3c4de07-fc25-4690-91b2-16b8524e7b3a'],39,,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:39.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,050ef5c7-8cc0-401e-9016-bf34ecdf6a80,1932,,,"[46.9, 69.3]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Back,135,Switzerland,773,['375a1dd0-5de4-466e-9955-83a4b71f7680'],8,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:08.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44757c4-c8fd-433e-ac30-7392e5bee17a,1936,,,"[62.4, 50.1]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,135,Switzerland,773,"['171bdf24-3e57-4872-9f5f-34629974a53a', '33cb783b-1eff-4f5c-8eab-6619868ccf6d']",12,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:12.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a35180ae-736a-44b8-bda7-c55e8044bd0a,1940,,,"[25.9, 62.8]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,135,Switzerland,773,['9cd04182-97f2-4ca0-8401-ec7c19571101'],15,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:15.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51177e14-cea2-4da3-988c-40e007a7f934,1942,,,"[37.7, 57.9]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,135,Switzerland,773,['22755445-1c40-45af-a4e1-edcc7d7c7095'],16,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:16.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2162e67-ee12-4c6a-ab09-86cae46e8832,1945,,,"[57.0, 73.4]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,135,Switzerland,773,['6591a5ca-726d-44b0-9080-e8a50a05f47d'],19,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:19.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d18debf9-016a-4f54-bb65-c0469a191c11,1949,,,"[82.2, 21.0]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruben Vargas,30401.0,Left Wing,135,Switzerland,773,['68480000-4cd5-4f07-b036-e855873df517'],23,,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:23.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,493e3e70-a194-4284-b698-3d6c7f208bc1,1952,,,"[10.0, 58.0]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,136,Serbia,786,['001846e1-39c8-4593-b6a5-3481f21e941f'],26,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:26.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,960b105e-86ff-4065-8b80-ca5bf02f2d70,1954,,,"[13.5, 59.3]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Milenković,5603.0,Right Center Back,136,Serbia,786,['fb2fe3e6-7004-4582-8fb9-f429c3b50280'],39,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:39.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a72567-5cce-4445-98d2-a04f29de3815,1956,,,"[26.0, 61.2]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,136,Serbia,786,['c6162902-fa5e-4c79-b5ac-d5dd6ebb3fca'],42,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:42.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6b0e23b-bb24-4792-b4e5-d1b63f95c181,1958,,,"[26.8, 75.6]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,136,Serbia,786,['e27a7379-0b69-46d1-9b22-933e7f609746'],43,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:43.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2feae315-f09c-4986-ae76-0a25c59bb08e,1961,,,"[62.3, 69.9]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,136,Serbia,786,['41f8b362-4e49-4630-8168-260d690f74db'],47,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:47.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d4b015-9532-46e4-906e-81e7a7fbf767,1964,,,"[71.8, 56.9]",3857256,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Jović,6319.0,Right Center Forward,136,Serbia,786,['a7189c39-f8a2-4102-8ae2-2ef0c725f532'],51,,,,,,,,,,,,,,,,,,,Serbia,786,00:14:51.238,Ball Receipt*,
