ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,53af2c68-d308-4379-8f53-7cc6b9b122e3,2551,,"[10.9, 51.6]",3869254,69,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,120,Switzerland,773,['a41510d0-a2ab-446f-860e-30d5b6b7fc92'],46,,,,,,,,,,,,,,,,,,Portugal,780,00:24:46.909,Clearance,True
,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,8653eed2-bb8f-464b-921e-32b94b549d92,2699,,"[17.1, 40.7]",3869254,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edimilson Fernandes,3913.0,Right Back,135,Portugal,780,,52,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:52.976,Clearance,True
,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,3722098e-9bd1-46a1-9319-dc836dd12a6e,2828,,"[5.2, 21.7]",3869254,78,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,138,Switzerland,773,['aa6dadb4-496a-4363-9162-753c1ac12f39'],10,,,,,,,,,,,,,,,,,,Portugal,780,00:33:10.855,Clearance,True
,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,c3768cbb-9ed6-4693-a875-6f64933a912e,2844,,"[75.2, 72.0]",3869254,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Obafemi Akanji,5549.0,Right Center Back,139,Switzerland,773,"['34e68592-d6eb-4ea9-a756-a6ef73425706', 'b6b7e664-1815-49a3-a24a-d194501541a7']",33,,,,,,,,,,,,,,,,,,Switzerland,773,00:33:33.507,Clearance,True
,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,8efadf74-7dbe-4dc9-8720-7dc5f083c2c9,2915,,"[6.0, 46.1]",3869254,81,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,145,Switzerland,773,['ddc558ea-c276-4fce-9928-0a48633157e0'],51,,,,,,,,,,,,,,,,,,Portugal,780,00:36:51.426,Clearance,True
,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,0dec225a-db58-47c8-863e-c06c13a7faf5,3374,,"[39.0, 56.3]",3869254,92,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,158,Switzerland,773,"['5af72a27-806e-408b-8442-60aa33e5f204', 'd1471650-fb54-4ef3-9108-d55c3bed4d3b']",40,,,,,,,,,,,,,,,,,,Portugal,780,00:47:40.141,Clearance,True
,,,,,,,,,True,,,,0.709542,,,,,,,,,,,1668f688-b008-4d87-9ca7-b6bd2a6f2039,17,,"[78.6, 7.9]",3869254,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Left Center Forward,3,Portugal,780,['7746d656-169f-4f90-b6a0-8616d257fc19'],13,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:13.851,Pressure,
,,,,,,,,,,,,,0.836462,,,,,,,,,,,75261b1a-a446-4195-b4fc-b82980aa97b5,58,,"[68.7, 4.8]",3869254,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Wing,3,Portugal,780,,56,,,,,,,,,,,,,,,,,,Portugal,780,00:00:56.449,Pressure,
,,,,,,,,,,,,,1.08545,,,,,,,,,,,d4c899cb-084b-4140-a95e-f8cb81f14170,62,,"[52.3, 10.3]",3869254,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,4,Switzerland,773,"['56c50206-f8a1-4e34-bfda-e3346836091e', 'be9c69ef-7aae-4538-9d3c-a619318fce35']",20,,,,,,,,,,,,,,,,,,Portugal,780,00:01:20.519,Pressure,
,,,,,,,,,True,,,,1.477302,,,,,,,,,,,9a4be7eb-de4b-4ca1-83bc-02587211af9c,70,,"[28.4, 64.5]",3869254,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edimilson Fernandes,3913.0,Right Wing Back,5,Portugal,780,['654dddb8-0398-4480-8b87-369e50f24966'],27,,,,,,,,,,,,,,,,,,Switzerland,773,00:01:27.673,Pressure,
,,,,,,,,,True,,,,0.060873,,,,,,,,,,,e03f73f3-0dc8-490a-a4b8-9baceb0b62fd,109,,"[76.4, 20.5]",3869254,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Left Center Midfield,8,Portugal,780,,44,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:44.437,Pressure,
,,,,,,,,,,,,,0.319995,,,,,,,,,,,823a078b-e2a7-44fb-abea-bb3326c30436,123,,"[100.4, 76.9]",3869254,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Right Center Forward,8,Portugal,780,,55,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:55.187,Pressure,
,,,,,,,,,,,,,0.340222,,,,,,,,,,,10fdaf85-d4d4-4acd-8559-7827fdcf949c,134,,"[73.6, 74.5]",3869254,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Center Defensive Midfield,9,Portugal,780,"['3689c6a4-c387-4801-9623-2e9a3c78a885', 'd542c5a6-b2af-4024-a961-567a03d8f85d']",53,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:53.779,Pressure,
,,,,,,,,,,,,,0.307345,,,,,,,,,,,21910d2f-ce6d-470f-8228-0cdf42960d02,144,,"[77.8, 68.6]",3869254,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Right Center Forward,10,Portugal,780,"['1a9c8415-b6ac-4453-b838-3e43a708a31f', 'caf33cb6-ec2a-467b-a5c5-db6280dc65e8']",8,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:08.733,Pressure,
,,,,,,,,,True,,,,1.234335,,,,,,,,,,,407b1eba-21be-4ca3-a4af-0c729b557b66,179,,"[20.6, 29.2]",3869254,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,12,Switzerland,773,"['431d066e-ce0d-4ceb-9eb7-32fa15451684', 'c8759573-310d-4fda-b13d-f3a23cf6d7ad']",51,,,,,,,,,,,,,,,,,,Portugal,780,00:04:51.549,Pressure,
,,,,,,,,,True,,,,0.641317,,,,,,,,,,,0054a1ae-a99a-45e2-ba9e-ddd713634841,182,,"[20.4, 46.8]",3869254,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,12,Switzerland,773,['c8759573-310d-4fda-b13d-f3a23cf6d7ad'],54,,,,,,,,,,,,,,,,,,Portugal,780,00:04:54.432,Pressure,
,,,,,,,,,,,,,0.053177,,,,,,,,,,,87daf1f5-1d8c-456c-b897-9db049e7516a,199,,"[92.5, 37.3]",3869254,5,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Djibril Sow,16026.0,Right Center Midfield,13,Switzerland,773,,36,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:36.217,Pressure,
,,,,,,,,,,,,,0.827943,,,,,,,,,,,9de666bd-42f7-4035-a101-d0d3fb514158,220,,"[82.0, 55.5]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,14,Portugal,780,"['45849ca8-bd66-4338-b897-a91dd712a0df', '8f75daa5-e822-4645-96e7-2a6086d07114']",25,,,,,,,,,,,,,,,,,,Portugal,780,00:06:25.763,Pressure,
,,,,,,,,,,,,,0.834132,,,,,,,,,,,f156b15f-a814-46db-95d4-09aeb2b9a570,230,,"[76.0, 75.2]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,15,Switzerland,773,"['4546885c-5267-4887-a4b4-cadee83c5852', '59d87d9c-e40d-4e8f-bbbe-a7019177229b']",36,,,,,,,,,,,,,,,,,,Portugal,780,00:06:36.499,Pressure,
,,,,,,,,,,,,,2.644743,,,,,,,,,,,d0968fdc-32fe-4056-be3b-5492562a476e,234,,"[88.4, 75.3]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,15,Switzerland,773,['c47950bb-d4e5-4d8a-a8cc-168f8fdc175e'],39,,,,,,,,,,,,,,,,,,Portugal,780,00:06:39.717,Pressure,
,,,,,,,,,,,,,0.607709,,,,,,,,,,,76cd36b5-ae31-4306-9b32-6a74f0cce56e,241,,"[108.3, 60.6]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Matias Ramos,38803.0,Center Forward,15,Switzerland,773,['e9f6c8d4-7503-4ece-aa37-7f2dc20e01ef'],47,,,,,,,,,,,,,,,,,,Portugal,780,00:06:47.112,Pressure,
,,,,,,,,,,,,,0.571017,,,,,,,,,,,74357dd5-a558-4cf9-bbea-6e507ff8e478,245,,"[111.9, 43.3]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Matias Ramos,38803.0,Center Forward,15,Switzerland,773,"['428d6420-0dc8-4b9a-b8fe-f8ee1d055e4c', '917a19a7-1ad5-4dd4-a49f-793c8f7c1a6e']",49,,,,,,,,,,,,,,,,,,Portugal,780,00:06:49.456,Pressure,
,,,,,,,,,,,,,0.457971,,,,,,,,,,,3c1041cc-c9ff-45cb-959c-33a93d003b00,247,,"[103.8, 43.3]",3869254,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,15,Switzerland,773,"['1459961f-e749-4a01-80dd-a8f17b3e84e4', '345dc532-939b-4866-b80a-9afe7f6359ed']",50,,,,,,,,,,,,,,,,,,Portugal,780,00:06:50.792,Pressure,
,,,,,,,,,,,,,0.862975,,,,,,,,,,,1a99cda6-c680-4b56-b636-f3457f66a73c,262,,"[39.9, 76.3]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,15,Switzerland,773,"['6f0ed266-bf3d-4752-8ec7-67c8cf260775', 'a5eea785-8758-4573-96f4-5cb61ed6e04b', 'd006cbf2-9f36-4631-a32b-f4c53c26ec96']",5,,,,,,,,,,,,,,,,,,Portugal,780,00:07:05.829,Pressure,
,,,,,,,,,,,,,0.449669,,,,,,,,,,,f45f5e3a-e32a-412f-ae30-26a9fd1db5ba,269,,"[34.6, 78.1]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,15,Switzerland,773,"['1d8dc299-a6bc-4a45-8376-f0a5dc3195bc', '2d60f6a7-64c2-4d61-a799-0c10a652b976', '5b45ed4f-f31a-4aa6-be2c-b6824df0823a']",10,,,,,,,,,,,,,,,,,,Portugal,780,00:07:10.451,Pressure,
,,,,,,,,,,,,,0.568257,,,,,,,,,,,54197572-14f2-4834-b0ae-31bea246bb30,275,,"[30.3, 70.4]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Center Defensive Midfield,16,Switzerland,773,"['1e764cd2-e318-4f79-bd5a-ff1e47bcced9', '5d18eff9-b080-42c8-8f42-93e4caf834a0']",17,,,,,,,,,,,,,,,,,,Portugal,780,00:07:17.100,Pressure,
,,,,,,,,,,,,,0.32548,,,,,,,,,,,803d66e0-8873-4fb6-917f-89e7cae7db3c,284,,"[10.8, 71.9]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Back,17,Switzerland,773,"['760a2625-1f53-4587-afd4-a618c4b62912', 'a7175566-9040-487d-9bec-f08f664c19d8', 'e9df26c2-c35e-4b50-9b28-f314b483f76b']",28,,,,,,,,,,,,,,,,,,Portugal,780,00:07:28.858,Pressure,
,,,,,,,,,True,,,,0.589119,,,,,,,,,,,ea189186-c876-4b9c-952e-1cc110efe0c0,307,,"[53.9, 73.3]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,19,Switzerland,773,"['1a34a621-2d2b-4e3e-b797-cbf30d86fb49', '5b0f9e89-47e2-4e0c-999e-fca3c0f7d17e']",39,,,,,,,,,,,,,,,,,,Portugal,780,00:07:39.867,Pressure,
,,,,,,,,,,,,,0.591397,,,,,,,,,,,5b4ec590-6574-46fa-86f8-c571985241ef,314,,"[101.3, 38.5]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Matias Ramos,38803.0,Center Forward,19,Switzerland,773,"['4edc9de1-2eb2-4cb7-9eab-a5130cdf6a89', 'b5a75a9f-8ee6-4faa-a15c-781c86306950']",45,,,,,,,,,,,,,,,,,,Portugal,780,00:07:45.869,Pressure,
,,,,,,,,,,,,,0.981203,,,,,,,,,,,f972089e-b26c-493a-b878-b91fae8ff207,327,,"[69.4, 77.1]",3869254,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,19,Switzerland,773,"['005329df-33f8-4d76-9312-2e5be4cec2b5', '4614bc6d-d6d2-4edb-a8a8-bdd2d2722cd1', 'b8155ebe-4cd1-4c1c-acee-5cc6c919168b', 'f8026525-f6bc-4be0-b9c0-b60d7211ec25']",53,,,,,,,,,,,,,,,,,,Portugal,780,00:07:53.239,Pressure,
,,,,,,,,,,,,,2.665922,,,,,,,,,,,16fdbeba-8e86-49b9-ad3f-c6c8e349c889,342,,"[94.8, 25.9]",3869254,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Félix Sequeira,12041.0,Left Wing,20,Switzerland,773,['ff030191-6e13-4b5f-9033-9d1d1d38a0d9'],24,,,,,,,,,,,,,,,,,,Portugal,780,00:08:24.408,Pressure,
,,,,,,,,,,,,,0.33965,,,,,,,,,,,58ce745e-1d68-4ec7-89d0-0bd4e301ad62,347,,"[56.1, 45.8]",3869254,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Wing,20,Switzerland,773,,30,,,,,,,,,,,,,,,,,,Portugal,780,00:08:30.521,Pressure,
,,,,,,,,,True,,,,0.449301,,,,,,,,,,,d8c8804c-915a-4de1-b9d4-bf1b3359be80,369,,"[34.4, 7.9]",3869254,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,23,Switzerland,773,"['06d212c0-f776-44e4-88bb-bc6c27e90dae', '95f4b4ad-b6b4-4e33-bdf6-a88f8d521eb3']",15,,,,,,,,,,,,,,,,,,Portugal,780,00:09:15.790,Pressure,
,,,,,,,,,,,,,1.241221,,,,,,,,,,,030aa912-6734-4f4a-9f44-b038ad4bb773,377,,"[48.4, 6.0]",3869254,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Matias Ramos,38803.0,Center Forward,23,Switzerland,773,['8783c2ca-1308-47e2-9c52-4713c77f6d56'],21,,,,,,,,,,,,,,,,,,Portugal,780,00:09:21.937,Pressure,
,,,,,,,,,True,,,,0.192472,,,,,,,,,,,ccd98c01-d46e-4ce6-8724-7c2ab739fddd,395,,"[53.8, 52.9]",3869254,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sow,16026.0,Right Center Midfield,23,Switzerland,773,"['94e8362f-e2b4-4ee5-8d9f-ba9543992794', 'e854eaa1-86cb-4251-9ae4-fa4def742108']",46,,,,,,,,,,,,,,,,,,Switzerland,773,00:09:46.548,Pressure,
,,,,,,,,,,,,,0.58736,,,,,,,,,,,c0c90409-300c-4a60-89d9-f0334839770f,398,,"[65.0, 37.1]",3869254,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,23,Switzerland,773,['dc46a6f2-e302-4e89-b560-196d1f0d05e5'],47,,,,,,,,,,,,,,,,,,Portugal,780,00:09:47.595,Pressure,
,,,,,,,,,,,,,0.731,,,,,,,,,,,df339356-bbc4-427e-8d34-55da464632d0,408,,"[31.6, 75.7]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,23,Switzerland,773,"['05a371bf-0aab-421d-aa46-c20037487f81', '91be252b-b81b-4fb8-96e2-259da97167c5']",1,,,,,,,,,,,,,,,,,,Portugal,780,00:10:01.976,Pressure,
,,,,,,,,,,,,,1.628719,,,,,,,,,,,0c94ce45-61b8-4286-8cdc-717626dd02bd,423,,"[25.7, 76.6]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,23,Switzerland,773,"['2b11be0b-c701-4f3a-b001-0aa42d7f16ba', 'a6d51aa5-4a35-40bd-b7ba-0bdc143493fa']",7,,,,,,,,,,,,,,,,,,Portugal,780,00:10:07.278,Pressure,
,,,,,,,,,,,,,0.453734,,,,,,,,,,,d2ea83c7-62c2-4e4e-863a-005c8ff66406,427,,"[52.9, 70.4]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,23,Switzerland,773,"['36b092fa-9438-42b2-8d92-28854680b3ac', 'ba2d5872-1583-4dac-8b3b-601c1c136000']",10,,,,,,,,,,,,,,,,,,Portugal,780,00:10:10.452,Pressure,
,,,,,,,,,,,,,0.869437,,,,,,,,,,,e15ba149-708a-4f94-95e6-68075206aeaa,431,,"[68.7, 56.0]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,23,Switzerland,773,['5c872eb3-b925-4857-a7a1-4bc68caf5c31'],13,,,,,,,,,,,,,,,,,,Portugal,780,00:10:13.480,Pressure,
,,,,,,,,,,,,,0.317997,,,,,,,,,,,1616d0b3-b4c9-44c9-8912-3874924f1ace,442,,"[104.3, 59.4]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Breel-Donald Embolo,5545.0,Right Center Forward,24,Portugal,780,"['bf937f90-6a53-4645-8e93-178cbead9991', 'fc8e5bbb-0cef-4d46-89c1-e0b3aff379de']",54,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:54.116,Pressure,
,,,,,,,,,,,,,0.190572,,,,,,,,,,,822dc31c-c1a3-4f0e-9cfc-d1d94fa0986c,444,,"[78.4, 61.7]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Center Defensive Midfield,24,Portugal,780,"['a9179bba-979c-41b9-93b9-8699c1cc49ea', 'fa3789ec-5a1e-4ab9-a9c6-415a8c01fc6e']",55,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:55.509,Pressure,
,,,,,,,,,,,,,0.336465,,,,,,,,,,,d71ed913-1f96-4bbc-8524-1752205e6be3,451,,"[20.4, 36.4]",3869254,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,24,Portugal,780,"['9effbb70-4669-4997-b6d2-71a46aa0c398', 'f0f25452-2654-4235-8a1b-ad2934900ac4']",58,,,,,,,,,,,,,,,,,,Portugal,780,00:10:58.066,Pressure,
,,,,,,,,,True,,,,0.327757,,,,,,,,,,,104a19d2-7686-4d34-b10a-be8c157fc86e,456,,"[96.8, 28.8]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sow,16026.0,Right Center Midfield,25,Switzerland,773,['5cc02653-c5cb-499a-87a8-3f9a9c277001'],0,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:00.138,Pressure,
,,,,,,,,,,,,,0.326467,,,,,,,,,,,cfd22ccf-07a2-49af-bb7f-48141ac5ea22,466,,"[59.2, 48.1]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,25,Switzerland,773,['0a0c9bbd-07b6-4feb-a1d0-5e07c1de964a'],6,,,,,,,,,,,,,,,,,,Portugal,780,00:11:06.739,Pressure,
,,,,,,,,,,,,,0.326657,,,,,,,,,,,9b5c29d4-80a2-4dc3-b4f4-df24494c4237,472,,"[46.5, 52.7]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,25,Switzerland,773,"['30f5eb4f-d16e-46d3-90ac-7800e8ac4fc5', 'ad9c9363-6d53-45e2-b3d9-151b0cdd5f88', 'ddc753b4-d543-4e34-be91-5d3504c26c65']",9,,,,,,,,,,,,,,,,,,Portugal,780,00:11:09.340,Pressure,
,,,,,,,,,,,,,0.5842,,,,,,,,,,,35632199-8f50-4ad5-91d9-23f05fe91fb0,476,,"[50.3, 64.7]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,25,Switzerland,773,"['6b4e7b74-12e0-4bca-a2a0-2ad78b2468f7', '93bc49ff-4c6e-4e96-94e3-5f4e1128679c', 'fdb461b6-f563-4477-aaeb-3ba164f95e33']",10,,,,,,,,,,,,,,,,,,Portugal,780,00:11:10.908,Pressure,
,,,,,,,,,,,,,0.589295,,,,,,,,,,,5b65ef52-ee98-447e-9609-06990e2bb2e1,491,,"[80.3, 58.8]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,25,Switzerland,773,['99b591b6-7c3f-47d5-bcff-830c45b192b8'],19,,,,,,,,,,,,,,,,,,Portugal,780,00:11:19.654,Pressure,
,,,,,,,,,,,,,1.441319,,,,,,,,,,,45000991-9f33-4cc6-a982-88df93bab914,503,,"[76.0, 47.8]",3869254,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Center Defensive Midfield,26,Portugal,780,"['a0a0de89-8a82-4e9b-b17a-73897887f759', 'ee6f527e-48ec-44ec-8e01-2da8c83821a4']",40,,,,,,,,,,,,,,,,,,Switzerland,773,00:11:40.152,Pressure,
,,,,,,,,,True,,,,0.980414,,,,,,,,,,,f8bf47d6-f95e-413c-b116-66fc5b1d5ff4,545,,"[67.6, 30.2]",3869254,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,27,Switzerland,773,['2ff153e9-8783-4f4c-af68-e8a839f60abe'],15,,,,,,,,,,,,,,,,,,Portugal,780,00:12:15.390,Pressure,
,,,,,,,,,,,,,1.152956,,,,,,,,,,,d80faa26-4203-4445-94b6-ff751c07c2ae,547,,"[73.2, 13.1]",3869254,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,27,Switzerland,773,"['d4549828-50c1-4940-bd3b-17880148ddf8', 'f1a9bb8c-2349-4044-a951-6e199efc99ac']",18,,,,,,,,,,,,,,,,,,Portugal,780,00:12:18.649,Pressure,
,,,,,,,,,,,,,0.697947,,,,,,,,,,,5f2aad80-5659-44e8-ae22-8b3b77fb8369,550,,"[73.6, 15.6]",3869254,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,27,Switzerland,773,['d4549828-50c1-4940-bd3b-17880148ddf8'],21,,,,,,,,,,,,,,,,,,Portugal,780,00:12:21.053,Pressure,
,,,,,,,,,,,,,0.829708,,,,,,,,,,,be319e29-87e3-483a-bf52-5aff76a7586d,557,,"[77.7, 6.4]",3869254,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Wing,28,Switzerland,773,,31,,,,,,,,,,,,,,,,,,Portugal,780,00:12:31.735,Pressure,
,,,,,,,,,,,,,0.574944,,,,,,,,,,,dfb49588-b3b6-4a44-a314-59901141120d,612,,"[66.8, 69.8]",3869254,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Left Center Midfield,29,Portugal,780,"['363e49ca-bcc3-41aa-805d-2eb321bcf309', '579b1faa-b537-4af6-823d-3b9ea732b3f8']",34,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:34.473,Pressure,
,,,,,,,,,,,,,1.154692,,,,,,,,,,,9aba108b-5e2e-4071-a0aa-00dad0739ad9,641,,"[56.0, 16.6]",3869254,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,30,Switzerland,773,['7bfa5041-2fc2-488e-b6c0-726a22b99f65'],3,,,,,,,,,,,,,,,,,,Portugal,780,00:14:03.637,Pressure,
,,,,,,,,,,,,,1.101913,,,,,,,,,,,104ed762-0299-4849-83a5-fc17b1cd271c,648,,"[5.9, 64.7]",3869254,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,30,Switzerland,773,['4b3b6ea9-93b7-4f08-9923-30776f7324bf'],13,,,,,,,,,,,,,,,,,,Portugal,780,00:14:13.882,Pressure,
,,,,,,,,,,,,,1.424552,,,,,,,,,,,0a1f3303-1c57-4fc5-a6f7-f6b8173760c9,676,,"[72.9, 4.0]",3869254,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,32,Portugal,780,"['450b6790-d8b7-47ef-b323-c098eabb8991', 'c9d2fb3e-1d10-47b4-8776-f91cf021e964']",9,,,,,,,,,,,,,,,,,,Switzerland,773,00:15:09.985,Pressure,
,,,,,,,,,,,,,0.731142,,,,,,,,,,,25e31cfe-d573-4159-8b80-9f80510ded8d,682,,"[80.5, 4.7]",3869254,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Left Center Forward,32,Portugal,780,['950aa661-65c3-4ce0-ba41-2fe47d5acf63'],14,,,,,,,,,,,,,,,,,,Switzerland,773,00:15:14.946,Pressure,
