50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[42.3, 12.9]",,,,,,,,,,,,1.169956,,,,,,,,,,,,,551dde1c-c967-42a6-bc68-38758e627109,2977,,,"[42.3, 13.2]",3857274,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,143,Ecuador,3565,"['45311d46-c9e1-454c-b433-ae1fd0131e9c', '5f537d17-6b76-49d5-8910-84e262e80385']",58,,,,,,,,,,,,,,,,,,Ecuador,3565,00:31:58.229,Carry,
,,,,"[47.5, 30.0]",,,,,,,,,,,,3.707764,,,,,,,,,,,,,e9b4c7b8-0a63-4910-8a00-14dc93f87dc8,2980,,,"[37.1, 27.3]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,143,Ecuador,3565,"['380dd04c-e507-455b-ac76-bb74bfe6e6b8', '5b50a51d-5bac-48ee-b9a4-d9a2e5e7aabe']",0,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:00.576,Carry,
,,,,"[25.4, 22.7]",,,,,,,,,,,,0.873303,,,,,,,,,,,,,1cea6e7a-d705-4fd1-bb9d-494dc9fb9918,2986,,,"[21.9, 22.2]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Wing Back,143,Ecuador,3565,"['841a83d9-f5fa-4ff2-ad1c-6b7ef5da46f1', 'c41bb5a1-4aad-44a3-8bc1-a415fc915a6b']",9,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:09.805,Carry,
,,,,"[81.1, 20.5]",,,,,,,,,,,,1.132239,,,,,,,,,,,,,31f87541-a711-4097-ae0f-75923189d738,2996,,,"[78.9, 27.0]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,143,Ecuador,3565,"['44142075-bfcf-4c8c-817a-842c31edb161', '6526f8ce-8d79-49f5-819a-0128f48dd922', '9432ffac-83ee-46e2-8261-1078df6f1560']",16,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:16.545,Carry,True
,,,,"[45.0, 10.4]",,,,,,,,,,,,2.342302,,,,,,,,,,,,,5e32c7a6-db0e-4144-871c-9e1b759f411e,3002,,,"[56.1, 8.0]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,144,Ecuador,3565,"['065a1493-c5c7-407b-a07a-49b8ac81c59f', '87af3fab-acc5-423c-9cbc-6453d9b7db96']",37,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:37.582,Carry,
,,,,"[20.1, 33.5]",,,,,,,,,,,,1.124318,,,,,,,,,,,,,51516ce7-1ebd-4a4c-b99b-af81869fce8d,3005,,,"[20.3, 34.6]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Ismael Galíndez,37522.0,Goalkeeper,144,Ecuador,3565,"['8ca518bc-86e1-4b7a-a1dd-6bd5dc1bb9f0', 'c5630719-5080-4619-bf44-71b0b17abb0c']",42,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:42.444,Carry,
,,,,"[34.4, 44.6]",,,,,,,,,,,,2.867164,,,,,,,,,,,,,06a5bdee-6dd2-4f60-9100-60dcecd0e93a,3008,,,"[26.8, 28.6]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,144,Ecuador,3565,"['42aa50f1-293e-4f72-8173-45fe621c7576', '6298e4f9-387f-40d7-b412-b3ad17105138']",45,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:45.286,Carry,
,,,,"[46.4, 65.8]",,,,,,,,,,,,2.720184,,,,,,,,,,,,,31b50100-d937-436a-9140-9f5632a5de64,3011,,,"[44.7, 63.6]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Wing Back,144,Ecuador,3565,"['0f39b9c1-a1f3-4db6-8a1a-d2838113c325', '9dfc1c1c-c77a-4d99-b5c4-b545153cd25c', 'fff0eff3-8d07-4f9b-90e8-a09438ea2657']",49,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:49.780,Carry,True
,,,,"[20.1, 65.0]",,,,,,,,,,,,0.900387,,,,,,,,,,,,,8976b2b2-a483-48fa-aecf-b08ae97a1d03,3018,,,"[20.6, 69.3]",3857274,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,144,Ecuador,3565,"['a33676e1-c484-4b1e-9697-922c354454d4', 'aa74fc3c-bd0b-4b1b-a09f-4d6d9c22821a']",58,,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:58.889,Carry,
,,,,"[8.7, 43.6]",,,,,,,,,,,,4.179938,,,,,,,,,,,,,2f90fc8d-c8c1-4310-983e-5db1b0b2476b,3021,,,"[3.2, 41.4]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Ismael Galíndez,37522.0,Goalkeeper,144,Ecuador,3565,"['6439b5ac-9f54-462c-b819-20404823e570', 'ebda5ac3-3c18-42bd-b5ce-90f64718466d']",1,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:01.673,Carry,
,,,,"[22.2, 30.5]",,,,,,,,,,,,2.136313,,,,,,,,,,,,,9d43664d-84ab-463b-a303-bfbb0c9584d1,3024,,,"[16.8, 36.2]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,144,Ecuador,3565,"['7706229b-52e3-4bca-97e7-2edf95a43665', 'fa129254-6203-4ae7-9d0f-561c525d5ccb']",7,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:07.448,Carry,
,,,,"[97.1, 66.9]",,,,,,,,,,,,3.044216,,,,,,,,,,,,,83feb076-2f5b-4445-a2f2-bd805cdfb1fc,3029,,,"[97.3, 66.1]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cody Mathès Gakpo,20750.0,Right Center Forward,144,Ecuador,3565,"['53e891ed-b1c0-421b-90bb-ce0e74affb6a', '5bda355f-6d4e-43e3-b877-7331134fcb9d', '8b1512fb-f0c7-4fab-9b99-120d7d29f682']",11,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:11.513,Carry,True
,,,,"[28.5, 9.4]",,,,,,,,,,,,2.628732,,,,,,,,,,,,,205cac02-e12e-45d9-9ba1-f9e73305b5fb,3034,,,"[23.0, 13.2]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,144,Ecuador,3565,"['06abcb19-1095-4fd1-9874-cc41a7e3e65c', '3ce9dac7-9ae0-4b94-85cb-b3bae5f9f507', '77513e9f-b0ba-4f62-b66a-a6b8e79264a9']",14,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:14.558,Carry,True
,,,,"[29.5, 18.9]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,8fa6ccd8-b771-4bc8-9645-38867d1d4127,3041,,,"[29.8, 17.8]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,144,Ecuador,3565,"['345531bb-5047-4ead-b415-277147adb030', 'bf222e16-a8ac-4120-917a-17f0908f1dda']",18,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:18.815,Carry,
,,,,"[51.0, 24.0]",,,,,,,,,,,,0.386564,,,,,,,,,,,,,1f150735-8061-4dbe-ad69-0c7e2bb84329,3044,,,"[47.5, 23.2]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,144,Ecuador,3565,"['3f3aa783-9d06-466b-a6f4-52631c2d841d', 'c01f548c-78ac-4314-a804-b270a35331b3', 'c68ddbec-cc70-4ad6-b5c0-58de306b0222']",20,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:20.380,Carry,True
,,,,"[51.3, 30.3]",,,,,,,,,,,,1.550613,,,,,,,,,,,,,b286553e-bdd8-4105-9f87-729b95c53b80,3051,,,"[51.5, 28.1]",3857274,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,144,Ecuador,3565,"['06d696ae-e2d2-4d6b-9440-e0fc20e9566f', '2ba0e91a-d9f5-4ef9-82ba-f7ed1137e009', '45dc5d05-5383-464e-a563-0d53746cc094', 'd958173e-657b-4f29-a643-fac63139d3d8']",22,,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:22.589,Carry,True
,,,,"[45.6, 27.5]",,,,,,,,,,,,1.819771,,,,,,,,,,,,,21032c9a-be2f-44d5-81e3-2d484f067fb6,3060,,,"[44.7, 22.7]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,145,Ecuador,3565,"['986f0827-9595-4230-8daa-e0410b24c277', 'de5e4a14-0707-4ec1-a133-ffb332114d60']",15,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:15.260,Carry,
,,,,"[55.6, 25.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,21785590-8257-404c-bde2-44a46c7c7cc9,3064,,,"[56.4, 26.2]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,145,Ecuador,3565,"['043f6ba3-6361-4fe7-a542-b658a6895c42', '1a15031f-2497-4605-908b-7b6ccb6d1336', '7f2de24d-ec11-46a2-b989-36c8960ab626']",18,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:18.048,Carry,True
,,,,"[62.7, 9.9]",,,,,,,,,,,,1.812344,,,,,,,,,,,,,4a4c7d32-a636-4dcd-a199-737b52c671e5,3067,,,"[48.3, 12.3]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,145,Ecuador,3565,"['05f122c6-a077-41bc-9ad9-27bd3cdd710e', 'c71b9618-1a99-458e-bfa6-f845c5447556']",19,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:19.345,Carry,
,,,,"[74.3, 7.2]",,,,,,,,,,,,0.767225,,,,,,,,,,,,,8eade312-2cfd-4f57-b29d-0015d2890a89,3070,,,"[74.1, 10.7]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,145,Ecuador,3565,"['20daf715-83b1-4906-9ff8-9844940b8009', '7fb13b7e-b426-415d-b041-ebb306cc754b', 'b80954a7-5ca4-4f3f-b93f-d7e8eefe44a4']",22,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:22.208,Carry,True
,,,,"[107.4, 2.8]",,,,,,,,,,,,8.089913,,,,,,,,,,,,,04cce614-f614-49a4-8581-1f8c70ede4ac,3077,,,"[81.4, 9.1]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,145,Ecuador,3565,"['987aa720-6ea9-4ee0-9638-78b368f95474', '9fd1d234-5e9c-463a-a32b-256392a62c50', 'd3b37526-2928-4b4e-8b65-10c5fb040413']",26,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:26.200,Carry,True
,,,,"[117.7, 3.9]",,,,,,,,,,,,2.300719,,,,,,,,,,,,,31249cb0-971b-40cc-8051-6d6a0c0cc1b4,3084,,,"[110.4, 4.5]",3857274,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,145,Ecuador,3565,"['1e801756-7dd7-4d7d-810f-8214c8e91d6a', 'fad1f2c3-4b03-4838-91d9-31a7da169c3f']",35,,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:35.454,Carry,
,,,,"[33.8, 40.9]",,,,,,,,,,,,0.571338,,,,,,,,,,,,,581a36f2-a70f-464c-93e5-6c46817368fa,3096,,,"[34.4, 41.7]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marten de Roon,6994.0,Right Defensive Midfield,147,Netherlands,941,"['861e42f0-ae37-4698-bf67-2ca35e44c2cd', 'cad8a40a-1418-4382-b877-17bb3242033d']",36,,,,,,,,,,,,,,,,,,Netherlands,941,00:35:36.717,Carry,
,,,,"[34.9, 11.9]",,,,,,,,,,,,0.532736,,,,,,,,,,,,,e748755c-acac-4245-a06d-e322ab0b9eeb,3099,,,"[34.6, 14.8]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,147,Netherlands,941,"['2c65bffa-20f8-4a96-9967-ab4310433722', 'c01fb5ec-426e-47e1-9371-1b07c432903d']",39,,,,,,,,,,,,,,,,,,Netherlands,941,00:35:39.450,Carry,
,,,,"[48.8, 7.8]",,,,,,,,,,,,1.670906,,,,,,,,,,,,,df28aa62-2721-407c-bb40-f935e731a4fe,3102,,,"[44.1, 6.7]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Wing Back,147,Netherlands,941,"['80823230-a9a4-4a42-886d-49ed1524934f', 'f982f184-c160-415a-8352-4d5d2a50a805']",41,,,,,,,,,,,,,,,,,,Netherlands,941,00:35:41.118,Carry,
,,,,"[55.9, 50.3]",,,,,,,,,,,,0.923197,,,,,,,,,,,,,a69352d4-18ac-4f84-a4ae-e2862b5f220d,3108,,,"[55.3, 56.3]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,148,Ecuador,3565,"['c9d1befa-f6fc-4ed5-8294-35d18b6fb63c', 'cc701b6f-9528-46e8-96ce-145ee5d677f4']",46,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:46.401,Carry,
,,,,"[63.2, 31.6]",,,,,,,,,,,,1.808192,,,,,,,,,,,,,eb297693-8ba8-4653-a255-090f87fc08c7,3111,,,"[63.2, 38.7]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Attacking Midfield,148,Ecuador,3565,"['89db717d-2195-482f-8b70-ec96e7b5a718', 'c1b13e03-0df7-4e9b-953b-7a164927ed01']",47,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:47.975,Carry,
,,,,"[55.1, 19.1]",,,,,,,,,,,,2.491987,,,,,,,,,,,,,eec0ed40-af10-401a-a81c-960279d4ccf4,3114,,,"[57.5, 25.1]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,148,Ecuador,3565,"['0da2a49a-d290-4940-b203-171110025537', '0e359594-4843-4c0f-8c6f-6018599f4092', 'a49f4a7b-89c5-41eb-bc01-8d1fa484cb9d']",50,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:50.819,Carry,True
,,,,"[37.1, 25.4]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,f45bff83-8e4a-4098-9b67-926d367a2eb0,3118,,,"[38.8, 24.0]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,148,Ecuador,3565,"['6a49bc12-3475-4f49-ba96-5d330eb50cfe', '70ce6d25-eb69-4f73-b6ed-8045440f6238']",55,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:55.804,Carry,
,,,,"[28.7, 42.7]",,,,,,,,,,,,1.083645,,,,,,,,,,,,,1b2c3ca1-736a-455f-92d4-d491d7289c36,3121,,,"[28.7, 39.5]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Center Back,148,Ecuador,3565,"['421efb7e-72d7-4a09-8bd0-cc36d1b96702', '9910c95b-57ed-46e9-bbdb-118076f04788']",57,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:57.173,Carry,
,,,,"[38.2, 72.9]",,,,,,,,,,,,0.965312,,,,,,,,,,,,,9dd46625-a0e8-46be-9747-df07df217315,3124,,,"[34.2, 70.7]",3857274,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,148,Ecuador,3565,"['923fd0c2-4e17-4cca-bf33-6bf0a105f79f', 'b9fc54c7-b57c-4f74-8820-563e42d82047']",59,,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:59.792,Carry,
,,,,"[57.0, 64.7]",,,,,,,,,,,,1.266844,,,,,,,,,,,,,a72118a0-531c-4f4a-9ee8-07cdffd8ad09,3127,,,"[63.2, 66.1]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,148,Ecuador,3565,"['5d49790b-dcc1-4d52-9c3a-b7ebdfa6b667', '9e2cb1ba-844d-4e71-9bf3-2e7cb616f486', 'a053cfef-8ad5-4c58-a405-a8183e041dcd']",2,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:02.378,Carry,True
,,,,"[51.5, 53.9]",,,,,,,,,,,,0.788885,,,,,,,,,,,,,ae677e73-a4f8-4df0-b786-fdb74aa141b7,3132,,,"[49.1, 59.0]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,148,Ecuador,3565,"['3b188195-8a52-420a-94d9-d3daff30acf7', '7f4f9bc9-35f0-487e-8c8f-88d24d84c475', 'efa2e137-4ac1-4762-8264-a8d488368b88']",4,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:04.521,Carry,True
,,,,"[46.1, 38.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,16cfc80a-9f36-4a89-ba6a-edbbf9a74c68,3137,,,"[45.8, 40.0]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,148,Ecuador,3565,"['69b59a12-84e0-4ea2-8792-fd2f87bcc7a9', 'a1e7e907-113c-432c-88e2-1364ab47fc96', 'c7f2c4b8-e049-4e82-ae06-1be7ae8574f5']",6,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:06.536,Carry,True
,,,,"[33.1, 46.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,8daa8296-06ec-4ae9-9501-8f6811c9c238,3140,,,"[34.2, 48.7]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Center Back,148,Ecuador,3565,"['6b8b7673-a46b-40af-8746-09d1258b28eb', 'b693da8f-48ac-477c-8037-45d21a765bcc']",8,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:08.417,Carry,
,,,,"[44.7, 10.4]",,,,,,,,,,,,2.540391,,,,,,,,,,,,,d14313ee-78d8-4329-af2c-f3a32cf828eb,3143,,,"[36.9, 16.4]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,148,Ecuador,3565,"['89b14cc5-7fb7-41f2-a634-0c129fa78344', 'cc0f2d02-79ee-4265-8b70-2873b7b465ee']",10,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:10.769,Carry,
,,,,"[32.5, 27.3]",,,,,,,,,,,,1.210378,,,,,,,,,,,,,211416d3-3c2e-4211-b1eb-054fec7de8f4,3146,,,"[34.4, 22.1]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,148,Ecuador,3565,"['322ca265-f48f-4f7c-9314-ddc93de6d6fb', '6c0a3dfb-23a9-4d0a-a604-8ee0423e0eb1', 'fc294d6a-a55f-4ffe-901b-6840784137c6']",14,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:14.815,Carry,True
,,,,"[36.6, 65.8]",,,,,,,,,,,,1.635439,,,,,,,,,,,,,0ea7aa06-4340-4dba-b641-c9da362a2b80,3150,,,"[38.8, 66.6]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,148,Ecuador,3565,"['3965e881-90d3-4456-81f6-d59cbaeb4bdd', '975c9d0f-b2ae-4cdd-bcfb-fdcb2e9138dd']",18,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:18.158,Carry,
,,,,"[34.7, 53.0]",,,,,,,,,,,,3.524585,,,,,,,,,,,,,1bb2f0d7-1e3b-42cb-a600-a067d456ea8b,3153,,,"[26.0, 55.5]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Center Back,148,Ecuador,3565,"['077eb5e2-a102-4ae2-9ad7-9f35e1785127', '094cc739-886f-4f41-be87-1f9049da8d64']",21,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:21.161,Carry,
,,,,"[49.4, 23.5]",,,,,,,,,,,,1.543919,,,,,,,,,,,,,59f5d9f7-57f2-4f05-ad73-558e877a7af6,3156,,,"[46.9, 23.7]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,148,Ecuador,3565,"['33940f6b-fe88-4f5e-a345-1f2d3072ef64', '3cecc55f-a21b-40b9-957c-6b1f19c0a3fc']",25,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:25.717,Carry,
,,,,"[50.4, 38.4]",,,,,,,,,,,,1.49148,,,,,,,,,,,,,36532929-4811-47ee-8bc7-6ef357ffba7d,3159,,,"[53.7, 38.9]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Attacking Midfield,148,Ecuador,3565,"['8e2c201c-862a-41e8-ab42-b959c1d80edc', 'f238415b-4e27-401f-a9e0-dccb35454838']",28,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:28.212,Carry,
,,,,"[39.0, 38.4]",,,,,,,,,,,,1.058946,,,,,,,,,,,,,7db0d0f8-66ea-4636-9049-13884f23d575,3162,,,"[39.0, 38.4]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Center Back,148,Ecuador,3565,"['0f12a44b-faa7-4532-b372-1c156f5f6b74', '407a1a6e-420d-4ace-bb35-83ebe8135587']",30,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:30.574,Carry,
,,,,"[55.9, 11.3]",,,,,,,,,,,,2.13912,,,,,,,,,,,,,76cb2b39-356a-4136-b145-d32f37b6b35b,3165,,,"[44.7, 15.3]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,148,Ecuador,3565,"['889be564-63aa-49fd-b2c6-ca9302138ec2', 'e4ac85af-8320-4c6e-aca3-d19d346b42dd']",33,,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:33.074,Carry,
,,,,"[15.9, 54.7]",,,,,,,,,,,,1.399403,,,,,,,,,,,,,0d07c31d-a9ee-4da6-bca4-194daffcb53a,3169,,,"[13.8, 53.6]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andries Noppert,8326.0,Goalkeeper,149,Netherlands,941,"['601658d1-3d26-4b9a-8dc4-b50be6fd86aa', '8bbe4d47-36f4-46e5-a3a6-42d6377e3bc8']",37,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:37.967,Carry,
,,,,"[43.3, 40.6]",,,,,,,,,,,,5.532642,,,,,,,,,,,,,281ada4b-501a-40ca-b530-499bc6674e36,3172,,,"[26.2, 30.3]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,149,Netherlands,941,"['260e1a48-ed8e-4ce8-b6d2-1d63a65a24a2', 'fe74c188-641b-4116-a364-db800f193148']",41,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:41.487,Carry,
,,,,"[49.8, 68.0]",,,,,,,,,,,,0.909256,,,,,,,,,,,,,edaa6e4c-397b-478e-b6e1-5eb2105d4638,3175,,,"[49.6, 65.6]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,149,Netherlands,941,"['4a73266e-846a-4161-a1a0-eda4540a094d', '79582779-5971-40dc-89b0-b2627e943e37', '92f1a4fd-5e2b-43af-93c4-d73c5c85ad3e']",48,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:48.680,Carry,True
,,,,"[37.6, 62.3]",,,,,,,,,,,,1.486778,,,,,,,,,,,,,57a706b8-3e83-4b3a-a402-20954ac20655,3179,,,"[37.4, 61.2]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Center Back,149,Netherlands,941,"['6e888211-4b24-4024-bc0b-11ac40af6f65', 'e17170eb-2545-4ccc-afd0-251be161825d']",51,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:51.372,Carry,
,,,,"[49.6, 21.6]",,,,,,,,,,,,1.934533,,,,,,,,,,,,,885fa57a-3c11-40a4-835f-6faedff9e727,3182,,,"[46.6, 25.2]",3857274,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,149,Netherlands,941,"['39ead7a0-ae2c-473a-a338-c10d802a07c6', 'df03c801-e7fb-4af1-9854-2c938e158197']",55,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:55.295,Carry,
