50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.289075,,,,,,,,,,,,bcdd054a-59d1-41c0-86c0-69fe88695284,71,,,"[21.3, 59.5]",3857299,2,,,,-1.3207214,,Right Foot,,,,"[31.9, 18.0]",,Ground Pass,,42.832348,,,Mohamed Salisu,30519.0,,True,,,,1,From Goal Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,7,Ghana,4885,['1488c47f-9045-4e69-ac3f-fad5fe8cecd9'],11,,,,,,,,,,,,,,,,,Ghana,4885,00:02:11.658,Pass,
,,,,,,,,,,,,,,,,,,1.217625,,,,,,,,,,,,40fe4996-4840-484c-a8d0-30ce95da29ab,75,,,"[51.6, 12.1]",3857299,2,,,,0.07252216,,Left Foot,,,,"[75.0, 13.8]",,Ground Pass,,23.46167,,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,7,Ghana,4885,"['5356af92-ff06-4d40-a00e-bb580954874c', '8ad99c6b-0cc8-43bb-9bde-e5722002ea9f']",18,,,,,,,,,,,,,,,,,Ghana,4885,00:02:18.818,Pass,True
,,,,,,,,,,,,,,,,,,2.966289,,,,,,,,,,,,1574c4d0-ff28-4152-8c09-fbf9c8399968,84,,,"[32.8, 69.6]",3857299,2,,,,-2.5746477,,Right Foot,,,,"[2.8, 50.5]",,Ground Pass,,35.564167,,,Seung-Gyu Kim,37641.0,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,8,South Korea,791,"['40adee6c-d9fd-4d5f-9ea1-1e270a1ebaba', 'f1a77cbc-af67-433e-ac01-fe3aad1dbbdf']",23,,,,,,,,,,,,,,,,,South Korea,791,00:02:23.536,Pass,True
,,,,,,,,,,,,,,,,,,1.878058,,,,,,,,,,,,bab5e251-0bb5-4504-9daf-ca18385fd024,88,,,"[3.1, 47.7]",3857299,2,,,,-1.1458538,,Right Foot,,,,"[11.2, 29.8]",,Ground Pass,,19.647392,,,Young-Gwon Kim,5604.0,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,8,South Korea,791,"['171f7a7b-b0f9-4b50-a707-92034aa7613d', '567dca90-c48c-4882-bffc-25886a5595e7']",27,,,,,,,,,,,,,,,,,South Korea,791,00:02:27.316,Pass,True
,,,,,,,,,,,,,,,,,,0.782879,,,,,,,,,,,,1b832b6b-a242-4ec5-8acd-675b3bd27a87,91,,,"[11.2, 29.8]",3857299,2,,,,0.9530406,,Left Foot,,,,"[16.6, 37.4]",,Ground Pass,,9.32309,,,Woo-Young Jung,5618.0,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,8,South Korea,791,['d1a61753-287c-4079-bab7-0507b408765e'],29,,,,,,,,,,,,,,,,,South Korea,791,00:02:29.971,Pass,
,,,,,,,,,,,,,,,,,,1.354153,,,,,,,,,,,,9fbda00e-1cb5-4469-8b54-2f43ed4adf8b,93,,,"[16.6, 37.4]",3857299,2,,,,-2.447829,,Left Foot,,,,"[6.5, 29.0]",,Ground Pass,,13.13659,,,Young-Gwon Kim,5604.0,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,8,South Korea,791,['d01bb27b-8137-43e0-823d-89666cb53d41'],30,,,,,,,,,,,,,,,,,South Korea,791,00:02:30.754,Pass,
,,,,,,,,,,,,,,,,,,3.639815,,,,,,,,,,,,2e63f24e-1854-4b41-a27b-9b65affd546d,97,,,"[3.1, 27.3]",3857299,2,,,,-0.65107673,,Left Foot,,,,"[38.8, 0.1]",,High Pass,,44.881287,Out,,,,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,8,South Korea,791,['9c4fbde7-21ab-4f8b-a958-e4a4007e4311'],33,,,,,,,,,,,,,,,,,South Korea,791,00:02:33.197,Pass,True
,,,,,,,,,,,,,,,,,,1.894483,,,,,,,,,,,,fcc619bd-2593-4025-a7e5-82e4b5d269b3,98,,,"[91.4, 80.0]",3857299,2,,,,-2.7794468,,,,,,"[68.7, 71.4]",,Low Pass,,24.274471,,,Daniel Amartey,3709.0,,,,,Throw-in,1,From Throw In,Tariq Lamptey,33602.0,Right Back,9,Ghana,4885,['a4ad6019-030b-4cbc-b189-a8b684b0d1d0'],40,,,,,,,,,,,,,,,,,Ghana,4885,00:02:40.523,Pass,
,,,,,,,,,,,,,,,,,,1.186351,,,,,,,,,,,,c35266da-ff65-4414-8d3e-a2957aafa4cf,101,,,"[68.7, 71.4]",3857299,2,,,,0.4804058,,Left Foot,,,,"[75.8, 75.1]",,Ground Pass,,8.0062475,,,Thomas Teye Partey,6383.0,,,,,,1,From Throw In,Daniel Amartey,3709.0,Right Center Back,9,Ghana,4885,['ecc6b405-5661-48e9-964b-f535ef83da09'],43,,,,,,,,,,,,,,,,,Ghana,4885,00:02:43.157,Pass,
,,,,,,,,,,,,,,,,,,1.042776,,,,,,,,,,,,d25ec61b-5578-45cc-bf7c-66308c85cafb,104,,,"[76.2, 75.1]",3857299,2,,,,-1.0694726,,Right Foot,,,,"[85.9, 57.4]",,Ground Pass,,20.183657,,,Mohammed Kudus,17033.0,,,,,,1,From Throw In,Thomas Teye Partey,6383.0,Right Defensive Midfield,9,Ghana,4885,['ae480566-eb4f-4aa3-934c-75f0660e8a21'],47,,,,,,,,,,,,,,,,,Ghana,4885,00:02:47.417,Pass,
,,,,,,,,,,,,,,,,,,1.783309,,,,,,,,,,,,f43090dc-adbc-45c9-9d93-097ef460392e,110,,,"[81.1, 70.6]",3857299,3,,,,-0.76293004,,Left Foot,,,,"[108.4, 44.5]",,High Pass,,37.769035,Incomplete,,Thomas Teye Partey,6383.0,,,,,Free Kick,1,From Free Kick,Mohammed Kudus,17033.0,Right Wing,10,Ghana,4885,"['42748c07-6b5f-463d-996c-0ce69b8a6864', 'f26e2e00-32d5-47db-980b-b238c75b95a1']",28,,,,,,,,,,,,,,,,,Ghana,4885,00:03:28.477,Pass,
,,,,,,,,,,,,,,,,,,1.72795,,,,,,,,,,,,eff39e48-7ee7-42a0-bd0b-e0b6500df343,114,,,"[16.8, 23.8]",3857299,3,,,,0.38963476,,Head,,,,"[37.5, 32.3]",,High Pass,,22.37722,Incomplete,,,,,,,,Recovery,1,From Free Kick,Moon-Hwan Kim,40672.0,Right Back,10,Ghana,4885,['a0e6567c-5ef5-4222-96dc-05483c0bb12d'],32,,,,,,,,,,,,,,,,,South Korea,791,00:03:32.236,Pass,
,,,,,,,,,,,,,,,,,,0.95968,,,,,,,,,,,,a0e6567c-5ef5-4222-96dc-05483c0bb12d,115,,,"[82.6, 47.8]",3857299,3,,,,-0.30072114,,Left Foot,,,,"[98.4, 42.9]",,Ground Pass,,16.54237,Incomplete,,,,,,,,Recovery,1,From Free Kick,Gideon Mensah,23615.0,Left Back,10,Ghana,4885,"['5adc038d-bc7b-41a0-9d20-03b6809df31a', 'eff39e48-7ee7-42a0-bd0b-e0b6500df343']",33,,,,,,,,,,,,,,,,,Ghana,4885,00:03:33.964,Pass,
,,,,,,,,,,,,,,,,,,4.621472,,,,,,,,,,,,5adc038d-bc7b-41a0-9d20-03b6809df31a,116,,,"[21.7, 37.2]",3857299,3,,,,0.76771295,,Left Foot,,,,"[59.1, 73.3]",,High Pass,,51.980476,,,Chang-Hoon Kwon,3135.0,,,,,Recovery,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,11,South Korea,791,"['a0e6567c-5ef5-4222-96dc-05483c0bb12d', 'c05ec9b1-6dfd-4c56-a8ef-eff78e7f99f4']",34,,,,,,,,,,,,,,,,,South Korea,791,00:03:34.923,Pass,
,,,,,,,,,,,,,,,,,,2.406278,,,,,,,,,,,,a5dab021-9dac-45fe-bcad-9a4fd2d012c3,119,,,"[73.5, 75.0]",3857299,3,,,,-0.22418043,,Left Foot,,,,"[104.2, 68.0]",,Ground Pass,,31.487934,,,Woo-Yeong Jeong,22067.0,,,,,,1,Regular Play,Chang-Hoon Kwon,3135.0,Right Wing,11,South Korea,791,['efd90c31-f806-438b-9db7-c21915e21b7d'],41,,,,,,,,,,,,,,,,,South Korea,791,00:03:41.371,Pass,
,,,,,,,,,,,,,,,,,,1.307343,,,,,,,,,,,,587792a0-3538-42b0-b8e4-9a7f07a64b4b,122,,,"[104.8, 68.2]",3857299,3,,,,2.6663625,,Right Foot,,,,"[94.5, 73.5]",,Ground Pass,,11.58361,,,Jin-Su Kim,40538.0,,,,,,1,Regular Play,Woo-Yeong Jeong,22067.0,Center Attacking Midfield,11,South Korea,791,['53e83963-bcf5-415a-b521-9a9ded8979d6'],44,,,,,,,,,,,,,,,,,South Korea,791,00:03:44.625,Pass,
,,,,,,,,,,,,,,,,,,1.941135,,,,,,,,,,,,c13832c2-150f-41ac-bd71-b91e580c1b06,125,,,"[94.5, 73.5]",3857299,3,,,,-0.65962875,,Left Foot,,,,"[114.1, 58.3]",,Ground Pass,,24.803226,,,Chang-Hoon Kwon,3135.0,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,11,South Korea,791,['8dd3ff1e-ff6c-4134-a7e4-2137bfa0caeb'],46,,,,,,,,,,,,,,,,,South Korea,791,00:03:46.923,Pass,
,,,,,,,,,,,,,,,,,,0.509655,,,,,,,,,,,,391c2e6c-6b7c-4d56-b239-feef617e17c0,128,,,"[114.7, 56.6]",3857299,3,,,,-1.801887,02725c70-6aa3-48f9-89d3-228ae5a93e01,Right Foot,True,True,,"[111.9, 44.7]",,Ground Pass,,12.224975,,,Gue-Sung Cho,40542.0,True,,,,,1,Regular Play,Chang-Hoon Kwon,3135.0,Right Wing,11,South Korea,791,['c83a936a-5dcd-4a71-95d8-ace68421ddb0'],48,,,,,,,,,,,,,,,,,South Korea,791,00:03:48.901,Pass,
,,,,,,,,,,,,,,,,,,1.340131,,,,,,,,,,,,4cb2e3ea-a114-436a-859e-49cdfc4f3b82,136,,,"[14.7, 47.4]",3857299,3,,,,0.88533515,,Right Foot,,,,"[31.3, 67.7]",,Ground Pass,,26.223082,,,Mohammed Kudus,17033.0,,,,,,1,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,12,Ghana,4885,['6542618a-0b4f-4f16-ba5a-1c4a5486de13'],52,,,,,,,,,,,,,,,,,Ghana,4885,00:03:52.668,Pass,
,,,,,,,,,,,,,,,,,,1.082239,,,,,,,,,,,,f5d2401a-5150-4d07-83b2-e2426d6fbfa1,140,,,"[40.1, 40.5]",3857299,3,,,,-2.0527346,,Left Foot,,,,"[33.3, 27.5]",,Ground Pass,,14.67106,,,André Ayew Pelé,3347.0,,,,,,1,Regular Play,Mohammed Kudus,17033.0,Right Wing,12,Ghana,4885,['00b297b8-2cde-45b5-b3c2-6b9700724142'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:03:58.770,Pass,
,,,,,,,,,,,,,,,,,,1.230699,,,,,,,,,,,,00f47481-d21f-4cec-853f-9cbfb5c8b96e,146,,,"[40.3, 28.4]",3857299,4,,,,1.5530205,,Left Foot,,,,"[40.7, 50.9]",,Ground Pass,,22.503555,,,Daniel Amartey,3709.0,,,,,Free Kick,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,13,Ghana,4885,['b4fa7dc9-c57b-4874-8c1f-b0d15cbc7416'],33,,,,,,,,,,,,,,,,,Ghana,4885,00:04:33.695,Pass,
,,,,,,,,,,,,,,,,,,1.378851,,,,,,,,,,,,87c0b7e4-1790-4496-9c74-ce3a09e637ee,149,,,"[42.6, 47.6]",3857299,4,,,,-1.3171222,,Right Foot,,,,"[51.0, 15.2]",,Ground Pass,,33.47118,,,Thomas Teye Partey,6383.0,,,,,,1,From Free Kick,Daniel Amartey,3709.0,Right Center Back,13,Ghana,4885,['6393fc4b-eed1-4059-8863-8f2b69721d23'],35,,,,,,,,,,,,,,,,,Ghana,4885,00:04:35.957,Pass,
,,,,,,,,,,,,,,,,,,1.116699,,,,,,,,,,,,f77b0379-9863-4fde-8e18-cc60c0f54a11,152,,,"[57.7, 14.6]",3857299,4,,,,-0.780832,,Right Foot,,,,"[68.7, 3.7]",,Ground Pass,,15.4858,,,Gideon Mensah,23615.0,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,13,Ghana,4885,['25fd7165-995d-40ef-9d48-86a2600bfb7d'],39,,,,,,,,,,,,,,,,,Ghana,4885,00:04:39.161,Pass,
,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,752d6f93-b8cb-447d-a51a-9c3f0ef0ff83,156,,,"[52.4, 4.3]",3857299,4,,,,2.1981046,,Right Foot,,,,"[35.0, 28.3]",,Ground Pass,,29.643887,,,Mohamed Salisu,30519.0,,,,,,1,From Free Kick,Gideon Mensah,23615.0,Left Back,13,Ghana,4885,['03560a64-6004-4a72-9ef1-a95ca868bc7e'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:04:42.748,Pass,
,,,,,,,,,,,,,,,,,,0.883492,,,,,,,,,,,,39c9af4d-8f4e-4eef-9946-03d4c420fbd1,159,,,"[37.1, 32.6]",3857299,4,,,,0.98088896,,Right Foot,,,,"[45.2, 44.7]",,Ground Pass,,14.560906,,,Salis Abdul Samed,31029.0,,,,,,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,13,Ghana,4885,['352b0e21-4116-4aad-90ae-f2fee1970b3f'],47,,,,,,,,,,,,,,,,,Ghana,4885,00:04:47.310,Pass,
,,,,,,,,,,,,,,,,,,1.383696,,,,,,,,,,,,5001e5b7-10a7-44f3-ada5-ae73c573101a,162,,,"[45.2, 44.7]",3857299,4,,,,-2.1256726,,Right Foot,,,,"[37.7, 32.6]",,Ground Pass,,14.23587,,,Mohamed Salisu,30519.0,,,,,,1,From Free Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,13,Ghana,4885,['21e3d695-a6b6-4116-8bb1-b9179f53f7b9'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:04:49.123,Pass,
,,,,,,,,,,,,,,,,,,1.394613,,,,,,,,,,,,00d1a6f2-ae35-4c74-af1f-3737421ea4b5,165,,,"[37.7, 32.6]",3857299,4,,,,-1.4510709,,Left Foot,,,,"[39.3, 19.3]",,Ground Pass,,13.395895,,,Thomas Teye Partey,6383.0,,,,,,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,13,Ghana,4885,['6f61b7fb-ebb4-448d-ae0f-c8065a15fe7d'],50,,,,,,,,,,,,,,,,,Ghana,4885,00:04:50.632,Pass,
,,,,,,,,,,,,,,,,,,4.706389,,,,,,,,,,,,f2def451-8e14-4b8a-947d-6c7532cc452c,168,,,"[50.8, 18.1]",3857299,4,,,,-0.3040959,,Right Foot,,,,"[107.2, 0.4]",,High Pass,,59.112183,Out,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,13,Ghana,4885,['677d1ebd-e14f-4e1b-b85b-eae377f24255'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:04:54.925,Pass,
,,,,,,,,,,,,,,,,,,2.302439,,,,,,,,,,,,60409a59-06cb-4362-913c-e818163ea5d8,170,,,"[21.1, 80.0]",3857299,5,,,,-0.20707268,,,,,,"[44.9, 75.0]",,High Pass,,24.31954,Incomplete,,,,,,,,Throw-in,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,14,South Korea,791,['47524c9f-a660-4bd3-a581-cb248e870e58'],16,,,,,,,,,,,,,,,,,South Korea,791,00:05:16.842,Pass,
,,,,,,,,,,,,,,,,,,1.927895,,,,,,,,,,,,47524c9f-a660-4bd3-a581-cb248e870e58,171,,,"[75.2, 5.1]",3857299,5,,,,0.5259278,,Head,,,,"[92.6, 15.2]",,High Pass,,20.118896,,,André Ayew Pelé,3347.0,,,,,Recovery,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,15,Ghana,4885,"['60409a59-06cb-4362-913c-e818163ea5d8', 'ae0e87f8-db32-4bba-ab59-9357e426bb5b']",19,,,,,,,,,,,,,,,,,Ghana,4885,00:05:19.144,Pass,
,,,,,,,,,,,,,,,,,,1.298827,,,,,,,,,,,,e02da16c-b543-457b-b841-b17283299854,174,,,"[92.6, 15.2]",3857299,5,,,True,1.8189098,,,,,,"[88.8, 30.2]",,High Pass,,15.473849,,,Mohammed Kudus,17033.0,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,15,Ghana,4885,"['5a77fbf4-f410-4cd5-9b4f-56a81df9d681', '66264e74-2e0d-4e51-8c45-395aaba8ae8d']",21,,,,,,,,,,,,,,,,,Ghana,4885,00:05:21.072,Pass,True
,,,,,,,,,,,,,,,,,,0.840461,,,,,,,,,,,,490807cb-ac62-4362-9b9c-9e4f0b1cb91a,178,,,"[87.7, 31.4]",3857299,5,,,,2.557233,,Left Foot,,,,"[75.0, 39.8]",,Ground Pass,,15.226622,,,Thomas Teye Partey,6383.0,,,,,,1,Regular Play,Mohammed Kudus,17033.0,Right Wing,15,Ghana,4885,['eea287e1-d48d-4755-beb5-7718507e6404'],23,,,,,,,,,,,,,,,,,Ghana,4885,00:05:23.962,Pass,
,,,,,,,,,,,,,,,,,,0.916768,,,,,,,,,,,,7f880358-45bd-4acd-9048-13961781f281,181,,,"[73.0, 39.2]",3857299,5,,,,-1.241172,,Left Foot,,,,"[75.6, 31.6]",,Ground Pass,,8.032434,,,Salis Abdul Samed,31029.0,,,,,,1,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,15,Ghana,4885,['33c3dfaf-64be-41ba-a44e-8d9232917587'],26,,,,,,,,,,,,,,,,,Ghana,4885,00:05:26.465,Pass,
,,,,,,,,,,,,,,,,,,0.887352,,,,,,,,,,,,ef8193ca-5fb6-4e47-9985-8386c8e6031f,185,,,"[76.2, 36.2]",3857299,5,,,,1.0040671,,Right Foot,,,,"[83.2, 47.2]",,Ground Pass,,13.038404,,,Mohammed Kudus,17033.0,,,,,,1,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,15,Ghana,4885,"['77465d4f-5772-44ef-981c-27b4f5823280', 'bde67b92-6bee-4c3e-a484-06e23e2adfe5']",28,,,,,,,,,,,,,,,,,Ghana,4885,00:05:28.138,Pass,True
,,,,,,,,,,,,,,,,,,1.074807,,,,,,,,,,,,6c2bbfef-9cd3-4569-8a51-174bfe851945,194,,,"[37.1, 38.2]",3857299,5,,,,-0.70523787,,Right Foot,,,,"[56.6, 21.6]",,Low Pass,,25.608788,,,Heung-Min Son,3083.0,,,,,,1,From Counter,Woo-Young Jung,5618.0,Right Defensive Midfield,16,South Korea,791,['c1b7ecfc-a306-4522-8603-1092fa43ca5e'],33,,,,,,,,,,,,,,,,,South Korea,791,00:05:33.085,Pass,
,,,,,,,,,,,,,,,,,,1.305735,,,,,,,,,,,,5c229014-bd87-4332-aa36-b52dfd7aa815,200,,,"[86.8, 22.6]",3857299,6,,,,1.8618098,,Right Foot,,,,"[80.6, 43.3]",,Ground Pass,,21.608562,,,In-Beom Hwang,23763.0,,,,,Free Kick,1,From Free Kick,Heung-Min Son,3083.0,Left Wing,17,South Korea,791,['8d9e0999-29e3-44e2-b450-487af33f57d6'],28,,,,,,,,,,,,,,,,,South Korea,791,00:06:28.042,Pass,
,,,,,,,,,,,,,,,,,,2.196429,,,,,,,,,,,,8c3dfa0e-872f-41d1-be67-fdc7811fe2c5,203,,,"[80.6, 43.3]",3857299,6,,,,-0.62428296,,Right Foot,,,,"[111.0, 21.4]",,High Pass,,37.46692,,,Jin-Su Kim,40538.0,,,,,,1,From Free Kick,In-Beom Hwang,23763.0,Left Defensive Midfield,17,South Korea,791,['9394a77a-3e3a-4c21-9889-0de13c0f06cc'],30,,,,,,,,,,,,,,,,,South Korea,791,00:06:30.279,Pass,
,,,,,,,,,,,,,,,,,,0.499494,,,,,,,,,,,,28ed6fe1-0ee3-4674-aecd-6fd3d9eac724,208,,,"[120.0, 0.1]",3857299,7,,,,2.2929876,,Right Foot,,,,"[116.3, 4.3]",,Ground Pass,,5.5973206,,,Chang-Hoon Kwon,3135.0,,,,,Corner,1,From Corner,Heung-Min Son,3083.0,Left Wing,18,South Korea,791,['fa967a0e-15df-4592-af6d-a49594319490'],9,,,,,,,,,,,,,,,,,South Korea,791,00:07:09.016,Pass,
,,,,,,,,,,,,,,,,,,1.107419,,,,,,,,,,,,0d702930-6c6a-473d-a71c-69bf8c95826d,211,,,"[116.3, 4.3]",3857299,7,,,,1.8013182,,Left Foot,True,,,"[109.4, 33.7]",,High Pass,,30.198841,Incomplete,,,,,,,,,1,From Corner,Chang-Hoon Kwon,3135.0,Right Wing,18,South Korea,791,['75ad65d8-d4a5-40e4-938e-080ee7c57816'],10,,,,,,,,,,,,,,,,,South Korea,791,00:07:10.875,Pass,
,,,,,,,,,,,,,,,,,,1.109635,,,,,,,,,,,,ce2fd778-5914-490b-8e81-c7435e5d8c9b,218,,,"[120.0, 80.0]",3857299,7,,,,-1.7404882,9eeca7bd-8756-4863-a175-8cd110289daa,Right Foot,,,,"[114.5, 47.9]",,High Pass,,32.567776,,True,Min Jae Kim,43565.0,True,,Outswinging,,Corner,1,From Corner,Heung-Min Son,3083.0,Left Wing,19,South Korea,791,['62499f6c-045e-48e2-8e22-a731f2af6cef'],48,,,,,,,,,,,,,,,,,South Korea,791,00:07:48.509,Pass,
,,,,,,,,,,,,,,,,,,0.266186,,,,,,,,,,,,4dfae2f3-a89b-4155-a981-e5ce208c6ff2,230,,,"[104.3, 45.0]",3857299,7,,,,0.0,,Left Foot,,,,"[105.5, 45.0]",,Ground Pass,,1.2,Incomplete,,,,,,,,Recovery,1,From Corner,Min Jae Kim,43565.0,Right Center Back,19,South Korea,791,['a5b88d9c-778d-42b4-8ad0-e72de9d9b0d7'],56,,,,,,,,,,,,,,,,,South Korea,791,00:07:56.037,Pass,
,,,,,,,,,,,,,,,,,,0.531543,,,,,,,,,,,,180a6d7b-3bae-427e-8903-69450a370740,234,,,"[22.2, 32.4]",3857299,7,,,,-1.2604089,,Right Foot,,,,"[25.6, 21.8]",,Ground Pass,,11.131936,,,Tariq Lamptey,33602.0,,,,,Recovery,1,From Corner,Jordan Ayew,3450.0,Left Wing,19,South Korea,791,"['6c7d3c0b-890d-44f3-978a-740d82e93393', 'dd1ab573-6736-40f6-8b5e-e7f7ebb5760f']",58,,,,,,,,,,,,,,,,,Ghana,4885,00:07:58.012,Pass,True
,,,,,,,,,,,,,,,,,,1.124764,,,,,,,,,,,,2a875a9f-cff2-4be0-adc7-8633889beddd,241,,,"[93.1, 70.4]",3857299,8,,,,0.54445714,,Right Foot,,,,"[104.0, 77.0]",,Ground Pass,,12.742449,,,Min Jae Kim,43565.0,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,19,South Korea,791,['7a665194-b68f-4ed3-9082-b99d2c0f77be'],2,,,,,,,,,,,,,,,,,South Korea,791,00:08:02.123,Pass,
,,,,,,,,,,,,,,,,,,1.416083,,,,,,,,,,,,de43fc83-931c-49f8-8957-5d20e79d92a3,244,,,"[104.0, 77.0]",3857299,8,,,,-1.5470854,,Right Foot,,,,"[104.6, 51.7]",,Low Pass,,25.307114,Incomplete,,Heung-Min Son,3083.0,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,19,South Korea,791,"['680ec389-8c05-4c16-8554-cfea1f6e1d90', '9cc44081-c09a-47e2-862d-31087541ab24']",3,,,,,,,,,,,,,,,,,South Korea,791,00:08:03.487,Pass,
,,,,,,,,,,,,,,,,,,1.096663,,,,,,,,,,,,95514b21-31b2-4e59-bdb2-9d9921e9a838,247,,,"[100.8, 75.0]",3857299,8,,,,-2.9812171,,Other,,,,"[94.0, 73.9]",,Low Pass,,6.8883963,,,In-Beom Hwang,23763.0,,,,,Recovery,1,From Corner,Min Jae Kim,43565.0,Right Center Back,19,South Korea,791,['977ca560-dcb0-43e2-a01a-5f7c09bee311'],7,,,,,,,,,,,,,,,,,South Korea,791,00:08:07.428,Pass,
,,,,,,,,,,,,,,,,,,0.718042,,,,,,,,,,,,d0729c47-f5c7-4f0c-a013-a2c13c7b9a30,251,,,"[98.3, 73.0]",3857299,8,,,,-1.1562895,,Right Foot,,,,"[100.5, 68.0]",,High Pass,,5.4626,Incomplete,,Chang-Hoon Kwon,3135.0,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,19,South Korea,791,"['57bf0be8-34b7-4d09-895b-916a15b3b1cb', 'c623b1f2-6409-4e10-945d-c4dc280cae1d', 'f6e51f34-b709-4ad3-9e24-7d7663031f0c']",9,,,,,,,,,,,,,,,,,South Korea,791,00:08:09.111,Pass,True
,,,,,,,,,,,,,,,,,,1.654699,,,,,,,,,,,,dc72eaa7-e69b-4443-a0d5-9f082ed35410,254,,,"[120.0, 80.0]",3857299,8,,,,-2.6958003,,Left Foot,,,,"[97.4, 69.2]",,Ground Pass,,25.047955,,,In-Beom Hwang,23763.0,,,,,Corner,1,From Corner,Chang-Hoon Kwon,3135.0,Right Wing,20,South Korea,791,['b9ba1b87-b549-4ab4-8009-85fc9a5b532a'],42,,,,,,,,,,,,,,,,,South Korea,791,00:08:42.593,Pass,
,,,,,,,,,,,,,,,,,,0.778369,,,,,,,,,,,,7f4cc4a7-eaf3-4185-95e8-550b73d3fe89,257,,,"[99.7, 70.0]",3857299,8,,,,-1.1605203,,Right Foot,True,,,"[110.4, 45.4]",,High Pass,,26.826294,Incomplete,,,,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,20,South Korea,791,['2f158429-82df-4feb-998f-e82c0a6b67b1'],45,,,,,,,,,,,,,,,,,South Korea,791,00:08:45.420,Pass,
,,,,,,,,,,,,,,,,,,2.283885,,,,,,,,,,,,52306459-cb87-4d32-b6bc-abb79891ad51,261,,,"[49.2, 37.0]",3857299,8,,,,1.3078016,,Right Foot,,,,"[57.6, 68.2]",,Ground Pass,,32.31099,,,In-Beom Hwang,23763.0,,,,,,1,From Corner,Moon-Hwan Kim,40672.0,Right Back,20,South Korea,791,['20744e84-f44b-4000-8833-0161b344a8e9'],54,,,,,,,,,,,,,,,,,South Korea,791,00:08:54.381,Pass,
