50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.44212,,,,,,,,,,,,,af096dfc-c132-4d1f-bd20-b545a68f0057,1044,,,"[86.0, 59.6]",3857288,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,61,Tunisia,777,"['038b718a-473f-472e-bf9e-8b84aba99d11', '0ff94caa-edf2-4143-a549-cd04252af1b1']",22,,,,,,,,,,,,,,,,Australia,792,00:32:22.943,Pressure,
,,,,,,,,,,,,,,,,,0.823592,,,,,,,,,,,,,f39e1134-d5ab-48af-a0cb-17e256fa1c0f,1048,,,"[39.0, 6.2]",3857288,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Abdi,30681.0,Left Wing Back,61,Tunisia,777,"['7188e7ae-c717-457f-9bd7-91de5cd465dd', '7f076d06-b661-47a7-b8a4-066bf5a67452']",25,,,,,,,,,,,,,,,,Tunisia,777,00:32:25.543,Pressure,
,,,,,,,,,,,True,,,,,,0.33406,,,,,,,,,,,,,6d6f32c0-92a6-4599-a5f0-4a8a6c2c6fa7,1054,,,"[52.4, 33.5]",3857288,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naïm Sliti,3557.0,Right Attacking Midfield,62,Australia,792,"['c3874039-a1a2-4074-be60-e8e553b30dea', 'ea12767d-caa9-41c3-a9dc-7f52eb6b441b']",30,,,,,,,,,,,,,,,,Tunisia,777,00:32:30.599,Pressure,
,,,,,,,,,,,,,,,,,0.334179,,,,,,,,,,,,,0d6f1d4e-511c-457e-b776-535bd257f3fe,1056,,,"[39.4, 43.2]",3857288,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,62,Australia,792,"['c5958778-6ccd-46fb-bc84-d99ad1e7dff9', 'e09a405c-4ac4-4102-8c5d-f86352ad113f']",31,,,,,,,,,,,,,,,,Tunisia,777,00:32:31.380,Pressure,
,,,,,,,,,,,,,,,,,0.178637,,,,,,,,,,,,,4d763336-cef3-47a6-9d48-cc7ec3d8d86a,1101,,,"[37.7, 72.5]",3857288,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,67,Tunisia,777,,31,,,,,,,,,,,,,,,,Tunisia,777,00:34:31.802,Pressure,
,,,,,,,,,,,True,,,,,,0.327117,,,,,,,,,,,,,796b9dad-0b73-499f-bcab-20a9e5d41705,1106,,,"[76.0, 11.3]",3857288,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,67,Tunisia,777,['f92a728d-9114-4077-95b5-63854d4411d9'],34,,,,,,,,,,,,,,,,Australia,792,00:34:34.070,Pressure,
,,,,,,,,,,,True,,,,,,0.326948,,,,,,,,,,,,,26a8908e-c968-4034-b21c-d1dfb5a8b850,1110,,,"[32.8, 67.1]",3857288,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,67,Tunisia,777,"['0b5020b8-168a-440f-8d27-2aba84b06ca8', 'd47cab24-4605-43dc-823d-1552271ae74d']",35,,,,,,,,,,,,,,,,Tunisia,777,00:34:35.125,Pressure,
,,,,,,,,,,,,,,,,,0.331362,,,,,,,,,,,,,18487115-b0b6-4169-8d22-8e30e8e51379,1115,,,"[77.3, 14.5]",3857288,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Left Center Forward,67,Tunisia,777,['0b13a62c-0bae-43ae-a339-da3bad3bca56'],37,,,,,,,,,,,,,,,,Australia,792,00:34:37.226,Pressure,
,,,,,,,,,,,,,,,,,0.636854,,,,,,,,,,,,,efc3b4bf-bd11-4266-89cd-84a3059b062b,1125,,,"[45.8, 60.0]",3857288,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,67,Tunisia,777,['f642e94b-b34b-4847-9916-aa050754d447'],46,,,,,,,,,,,,,,,,Australia,792,00:34:46.639,Pressure,
,,,,,,,,,,,,,,,,,0.446129,,,,,,,,,,,,,0e0ef6fc-b4d6-4932-9887-ef074f370020,1152,,,"[46.0, 11.5]",3857288,36,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssef Msakni,23910.0,Left Attacking Midfield,69,Australia,792,,13,,,,,,,,,,,,,,,,Tunisia,777,00:36:13.088,Pressure,
,,,,,,,,,,,,,,,,,3.323519,,,,,,,,,,,,,81be8dff-ebd6-4076-bdb4-409de82645e0,1186,,,"[56.7, 14.7]",3857288,36,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,69,Australia,792,"['1c916569-7655-472f-902f-e487a4f817c6', '1e40eb32-ba10-47de-adfd-9c84abb6c4cc', '6dd7f382-2d21-477f-b7d9-d909706dec3d']",43,,,,,,,,,,,,,,,,Tunisia,777,00:36:43.910,Pressure,
,,,,,,,,,,,True,,,,,,0.445739,,,,,,,,,,,,,3324f0f0-22db-44e2-a267-2ee2d84b9a39,1194,,,"[68.5, 30.5]",3857288,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Left Center Forward,70,Tunisia,777,"['7476d1a5-4dbe-42de-9f80-e9eda576b7ad', 'cfaa63a8-ec9d-4ca2-bbf5-c250afae8860']",49,,,,,,,,,,,,,,,,Australia,792,00:36:49.747,Pressure,
,,,,,,,,,,,,,,,,,0.722028,,,,,,,,,,,,,f87c8708-2597-4248-8fee-ce7de9df290c,1218,,,"[55.9, 40.8]",3857288,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,71,Australia,792,['c4c79b01-d8b6-40b5-bbc8-bc6efd7e38ec'],10,,,,,,,,,,,,,,,,Australia,792,00:37:10.923,Pressure,
,,,,,,,,,,,True,,,,,,2.793756,,,,,,,,,,,,,392580b6-f710-45b0-a36a-63f6e79401e5,1222,,,"[31.1, 37.4]",3857288,37,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kye Rowles,33495.0,Left Center Back,72,Tunisia,777,"['5060a07d-9acd-4a50-b5f3-8d4dd3f78754', '53fd7e74-2851-42e4-9cd7-8107be74d69a', 'cf1de2cf-eba8-4b33-a657-f55448498bfc']",14,,,,,,,,,,,,,,,,Australia,792,00:37:14.563,Pressure,
,,,,,,,,,,,,,,,,,0.719539,,,,,,,,,,,,,a0f18ec0-8da4-43ff-8d47-d0d80eff1119,1241,,,"[70.0, 16.8]",3857288,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riley McGree,33477.0,Left Center Forward,73,Tunisia,777,['539ccf93-7d4b-40c6-af27-74759db14c67'],3,,,,,,,,,,,,,,,,Australia,792,00:39:03.848,Pressure,
,,,,,,,,,,,,,,,,,0.209947,,,,,,,,,,,,,0ae54ea5-955a-4156-a7f9-08cbff591776,1259,,,"[106.2, 30.3]",3857288,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,74,Australia,792,,19,,,,,,,,,,,,,,,,Australia,792,00:39:19.918,Pressure,
,,,,,,,,,,,,,,,,,1.508083,,,,,,,,,,,,,a0ef6e63-8ac2-41f9-a4bf-160ec7fe4b9c,1270,,,"[25.9, 55.3]",3857288,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kye Rowles,33495.0,Left Center Back,76,Tunisia,777,,1,,,,,,,,,,,,,,,,Australia,792,00:40:01.162,Pressure,
,,,,,,,,,,,,,,,,,0.390773,,,,,,,,,,,,,682d7b03-0c3c-4acb-9dba-3885bc06b44b,1300,,,"[34.3, 7.9]",3857288,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,78,Australia,792,['c954bc27-b021-4df7-aa27-25b1381a589c'],43,,,,,,,,,,,,,,,,Tunisia,777,00:41:43.804,Pressure,
,,,,,,,,,,,,,,,,,0.31238,,,,,,,,,,,,,23d57f1f-f77b-46cc-a751-287f089126a6,1320,,,"[68.7, 63.7]",3857288,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackson Irvine,5490.0,Right Defensive Midfield,79,Tunisia,777,"['1edf297a-d854-46c0-bc88-7950b0236435', '3bc01caf-1ff8-4a9f-a0d6-5c407f339bbd', 'a1706c50-0b98-47c3-b0fb-d662e7ec146a']",20,,,,,,,,,,,,,,,,Australia,792,00:42:20.670,Pressure,
,,,,,,,,,,,True,,,,,,0.324659,,,,,,,,,,,,,80f4e9d4-a9f6-47c2-83fa-9ced31f21a5a,1327,,,"[39.0, 14.9]",3857288,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Abdi,30681.0,Left Wing Back,80,Australia,792,['4db3c2d3-4f2e-457b-bf03-bd9803b12733'],21,,,,,,,,,,,,,,,,Tunisia,777,00:42:21.861,Pressure,
,,,,,,,,,,,,,,,,,0.176369,,,,,,,,,,,,,0fbb0148-68a1-48ef-bacc-6688c476fd02,1357,,,"[38.1, 20.7]",3857288,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,84,Australia,792,['9e0d6de9-9391-4edf-a31c-2cdcc2bcf4dc'],29,,,,,,,,,,,,,,,,Tunisia,777,00:43:29.498,Pressure,
,,,,,,,,,,,,,,,,,2.540054,,,,,,,,,,,,,b763ee71-0bea-4fd3-a4e3-843d4507a9fc,1380,,,"[21.4, 11.3]",3857288,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,84,Australia,792,"['49dd8968-69ed-4b7b-9325-a479a36bb5b8', 'b78d49cf-fc9c-4cef-8dd8-7e6e3613c6a7']",44,,,,,,,,,,,,,,,,Tunisia,777,00:43:44.035,Pressure,
,,,,,,,,,,,,,,,,,0.194722,,,,,,,,,,,,,9c05e0f1-a7f5-4805-a4c6-5e5a2498c8ba,1400,,,"[62.7, 33.9]",3857288,46,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Riley McGree,33477.0,Left Center Forward,87,Tunisia,777,"['3b88bb09-a748-4c72-a472-fcc7fa288d4a', '6c5d5611-37ae-4100-a7e9-710e2f222ca3']",3,,,,,,,,,,,,,,,,Australia,792,00:46:03.486,Pressure,
,,,,,,,,,,,,,,,,,0.195241,,,,,,,,,,,,,e7358041-49c4-4fc2-9c8f-9de9583ffcce,1403,,,"[66.4, 37.4]",3857288,46,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mitchell Thomas Duke,33492.0,Right Center Forward,87,Tunisia,777,"['10cf40be-e8ba-48aa-9ce9-42cefcd59f45', '6c5d5611-37ae-4100-a7e9-710e2f222ca3']",4,,,,,,,,,,,,,,,,Australia,792,00:46:04.760,Pressure,
,,,,,,,,,,,,,,,,,0.705814,,,,,,,,,,,,,ed704c38-f35d-44ec-b1bc-cb38b56bf1f2,1430,,,"[5.8, 17.9]",3857288,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kye Rowles,33495.0,Left Center Back,88,Tunisia,777,"['3ef253f0-94ee-4e65-b070-e8d4bb66f0e8', 'ab02ad17-6e49-49ae-aed0-4043690f0e15']",45,,,,,,,,,,,,,,,,Australia,792,00:46:45.966,Pressure,
,,,,,,,,,,,True,,,,,,0.421887,,,,,,,,,,,,,fce35eb6-214c-4cdf-9610-f8ddeca357bf,1446,,,"[115.5, 59.8]",3857288,47,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issam Jebali,16352.0,Center Forward,89,Tunisia,777,['4de4c3cc-29c2-423d-807f-540dc8235409'],0,,,,,,,,,,,,,,,,Tunisia,777,00:47:00.476,Pressure,
,,,,,,,,,,,,,,,,,0.501685,,,,,,,,,,,,,3b3e96b6-df00-41f8-85f6-25a65e2ead8b,1490,,,"[53.3, 8.1]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ali Abdi,30681.0,Left Wing Back,90,Australia,792,['3fa64004-489f-4102-a8e7-108ef2e6859b'],3,,,,,,,,,,,,,,,,Tunisia,777,00:48:03.854,Pressure,
,,,,,,,,,,,,,,,,,0.416802,,,,,,,,,,,,,63d7bc7e-500b-4330-adf8-bd27bef99865,1517,,,"[43.9, 21.8]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,90,Australia,792,"['46daae7e-53b9-4bc6-be58-e356f7951110', '54e54c5c-c4dd-4013-b554-170b97256fcf', '68c2176f-113f-43a4-b993-e4716c38aabd']",24,,,,,,,,,,,,,,,,Tunisia,777,00:48:24.273,Pressure,
,,,,,,,,,,,,,,,,,0.325793,,,,,,,,,,,,,0719650d-cab1-4849-80ec-be68b3b94694,1521,,,"[32.3, 45.5]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,90,Australia,792,"['2d2daae1-3e4a-4684-879b-b0b4a1c543ba', '36d44bb2-8d9c-4399-bb7b-af8f792aae5b']",26,,,,,,,,,,,,,,,,Tunisia,777,00:48:26.216,Pressure,
,,,,,,,,,,,,,,,,,0.459187,,,,,,,,,,,,,2b8b569f-78f7-40ae-9f4a-20b2a6c7ec2e,1542,,,"[31.1, 7.2]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ali Abdi,30681.0,Left Wing Back,90,Australia,792,"['7676ac73-ac2c-4561-8b19-749a61167104', 'acada38d-b3c5-4f70-8338-db752c41af4f']",42,,,,,,,,,,,,,,,,Tunisia,777,00:48:42.991,Pressure,
,,,,,,,,,,,,,,,,,0.716037,,,,,,,,,,,,,55a15882-7494-4d40-95c4-c3438d2465ea,1573,,,"[35.1, 48.5]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Riley McGree,33477.0,Left Center Forward,93,Tunisia,777,"['32fecb96-1da5-42f4-a976-8c82290f158b', 'c248d231-1ef1-4f0e-9601-3c7917a606e2']",44,,,,,,,,,,,,,,,,Australia,792,00:49:44.587,Pressure,
,,,,,,,,,,,,,,,,,0.446611,,,,,,,,,,,,,2034a7c1-6333-4800-85d2-bb8dfd998a1d,1602,,,"[76.8, 49.6]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mitchell Thomas Duke,33492.0,Right Center Forward,95,Tunisia,777,"['108b8f6e-2b87-4a60-ab48-9f1aa7846575', '4cbc810c-89d5-4136-86f1-732a9d06a1e5']",5,,,,,,,,,,,,,,,,Australia,792,00:00:05.946,Pressure,
,,,,,,,,,,,,,,,,,1.90103,,,,,,,,,,,,,0ca69eb2-1688-41bb-b6d3-645661cd6c6f,1615,,,"[44.1, 77.6]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fran Karačić,28370.0,Right Back,95,Tunisia,777,['ae0903a0-6054-4f07-9660-bc531a516563'],16,,,,,,,,,,,,,,,,Australia,792,00:00:16.549,Pressure,
,,,,,,,,,,,,,,,,,0.669363,,,,,,,,,,,,,b5a2d858-6bc5-406b-b08e-80a7b193a686,1616,,,"[52.9, 75.5]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mathew Leckie,5481.0,Right Midfield,95,Tunisia,777,['41788a93-bc46-4fe6-a303-10a32b7feb69'],18,,,,,,,,,,,,,,,,Australia,792,00:00:18.164,Pressure,
,,,,,,,,,,,,,,,,,0.465363,,,,,,,,,,,,,061d1913-fca2-4056-b5ea-6cc923c0a9a6,1635,,,"[86.9, 31.0]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Riley McGree,33477.0,Left Center Forward,95,Tunisia,777,"['43335e57-f430-4d07-a9e8-743e1a6ca89d', 'f9d1c35a-4776-4663-8434-3d717f1ae1db']",32,,,,,,,,,,,,,,,,Australia,792,00:00:32.532,Pressure,
,,,,,,,,,,,,,,,,,0.43407,,,,,,,,,,,,,6c2cb349-4e83-4815-8027-14d2f919c9bc,1642,,,"[92.3, 25.0]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Issam Jebali,16352.0,Center Forward,95,Tunisia,777,,39,,,,,,,,,,,,,,,,Tunisia,777,00:00:39.473,Pressure,
,,,,,,,,,,,,,,,,,0.464134,,,,,,,,,,,,,8cb17e96-cce0-4eeb-8664-560cc4418db0,1645,,,"[12.2, 74.4]",3857288,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fran Karačić,28370.0,Right Back,95,Tunisia,777,['6681b658-fa43-4749-a4de-40e1bb3b655c'],43,,,,,,,,,,,,,,,,Australia,792,00:00:43.465,Pressure,
,,,,,,,,,,,,,,,,,0.591467,,,,,,,,,,,,,a3d2f91e-1170-4d95-aaf7-159dec08526f,1667,,,"[79.8, 7.4]",3857288,47,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Riley McGree,33477.0,Left Center Forward,98,Tunisia,777,"['37f75d95-c3a4-4074-9907-5d650c66d1ce', 'c7d553c2-b0da-4ea8-911f-24e8731f9673']",18,,,,,,,,,,,,,,,,Australia,792,00:02:18.541,Pressure,
,,,,,,,,,,,,,,,,,0.466483,,,,,,,,,,,,,49d0870a-9001-4e77-8fee-216b67403c16,1669,,,"[95.9, 68.2]",3857288,47,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Issam Jebali,16352.0,Center Forward,98,Tunisia,777,,22,,,,,,,,,,,,,,,,Tunisia,777,00:02:22.421,Pressure,
,,,,,,,,,,,,,,,,,1.171186,,,,,,,,,,,,,b9eaf51e-65f3-449c-8e1e-d6aec63644e6,1684,,,"[15.4, 9.8]",3857288,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Craig Goodwin,8346.0,Left Midfield,99,Tunisia,777,['bae6947e-8de3-4f5e-b7b0-e63f7acfb157'],44,,,,,,,,,,,,,,,,Australia,792,00:02:44.006,Pressure,
,,,,,,,,,,,,,,,,,0.437449,,,,,,,,,,,,,5fcf9f04-93d4-4024-b0a2-18bc6b2944df,1694,,,"[40.5, 11.9]",3857288,47,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Craig Goodwin,8346.0,Left Midfield,99,Tunisia,777,"['140df410-4c16-4ea9-8f7c-1505d3d21400', '970c3144-2c00-4dff-909e-9844e8aa8879']",55,,,,,,,,,,,,,,,,Australia,792,00:02:55.028,Pressure,
,,,,,,,,,,,,,,,,,1.509071,,,,,,,,,,,,,13d28e95-d5c0-48e8-8deb-0513dad68659,1720,,,"[52.2, 6.6]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Goodwin,8346.0,Left Midfield,100,Tunisia,777,"['4878bcd2-72ec-425d-ab55-e974ae7659ca', '775683c7-bee6-4748-b27f-c094366fa2ac']",19,,,,,,,,,,,,,,,,Australia,792,00:03:19.020,Pressure,
,,,,,,,,,,,,,,,,,0.584649,,,,,,,,,,,,,ab7bdf77-e91f-4472-a2b4-d966db5a6a3d,1733,,,"[109.4, 4.9]",3857288,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Abdi,30681.0,Left Back,100,Tunisia,777,,35,,,,,,,,,,,,,,,,Tunisia,777,00:03:35.338,Pressure,
,,,,,,,,,,,,,,,,,0.444262,,,,,,,,,,,,,5214f629-fd72-4ac8-a6c7-c3e7e0bae286,1743,,,"[36.2, 4.2]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,101,Australia,792,"['8eed3aa9-855a-4571-9dfe-ada05d52edfb', 'de7c83cd-6d51-42f7-8e2e-d0dbd45fbc91']",17,,,,,,,,,,,,,,,,Tunisia,777,00:04:17.909,Pressure,
,,,,,,,,,,,,,,,,,0.707366,,,,,,,,,,,,,c6727274-cfb9-490c-b642-83104f75ace4,1747,,,"[29.8, 22.0]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferjani Sassi,5650.0,Right Center Midfield,101,Australia,792,['646626de-9332-43b4-81fd-906d68fec7e6'],21,,,,,,,,,,,,,,,,Tunisia,777,00:04:21.513,Pressure,
,,,,,,,,,,,,,,,,,0.331953,,,,,,,,,,,,,2b0024d3-8cee-4f57-98f9-62f5482ce642,1748,,,"[20.0, 19.4]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,101,Australia,792,,22,,,,,,,,,,,,,,,,Tunisia,777,00:04:22.408,Pressure,
,,,,,,,,,,,,,,,,,0.403441,,,,,,,,,,,,,643e6feb-5bfe-44d2-b2be-8cdf0dddfc08,1749,,,"[25.3, 23.0]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,101,Australia,792,['7c9778c9-1a4b-49c7-b30f-8ba8eb21b6a6'],23,,,,,,,,,,,,,,,,Tunisia,777,00:04:23.279,Pressure,
,,,,,,,,,,,,,,,,,0.318635,,,,,,,,,,,,,0a2ce45f-1aac-4192-ae7b-ade502707ce5,1758,,,"[91.4, 25.2]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,101,Australia,792,['fce59784-3735-4a7e-83f1-7bd3864b4ba9'],30,,,,,,,,,,,,,,,,Australia,792,00:04:30.603,Pressure,
,,,,,,,,,,,,,,,,,1.802224,,,,,,,,,,,,,841f406b-902f-4bb4-a293-67f44ec2a08f,1766,,,"[41.3, 76.3]",3857288,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fran Karačić,28370.0,Right Back,102,Tunisia,777,"['57a12a3d-3f8a-45ce-9026-86315a89efae', 'f7b60867-de2d-4bc7-9deb-8c61f70379ea']",55,,,,,,,,,,,,,,,,Australia,792,00:04:55.165,Pressure,
,,,,,,,,,,,,,,,,,0.323679,,,,,,,,,,,,,99ee5fd6-ad0f-4846-a262-d7152acd5c01,1781,,,"[36.6, 23.1]",3857288,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kye Rowles,33495.0,Left Center Back,103,Tunisia,777,"['b46e1ba3-7f10-45fd-8e25-0750ff5d00f9', 'f59d2090-000d-4a72-a0b5-5d02d2e6b3a7']",12,,,,,,,,,,,,,,,,Australia,792,00:05:12.350,Pressure,
,,,,,,,,,,,True,,,,,,0.327734,,,,,,,,,,,,,67966c43-e0ae-4860-8490-316b20a25340,1792,,,"[50.8, 6.1]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferjani Sassi,5650.0,Right Center Midfield,104,Tunisia,777,['e54f880f-509c-47e1-b205-2b7d04a1db1a'],7,,,,,,,,,,,,,,,,Tunisia,777,00:06:07.618,Pressure,
,,,,,,,,,,,True,,,,,,0.442152,,,,,,,,,,,,,d02f52c1-4416-4275-bd98-8c245b8310c3,1823,,,"[62.3, 31.0]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Midfield,106,Tunisia,777,"['2e87f27f-97fa-45f0-a6a5-48b7a48b462e', 'd707e02e-4740-47f3-9b7f-f3504e57dbb9']",32,,,,,,,,,,,,,,,,Australia,792,00:06:32.703,Pressure,
,,,,,,,,,,,True,,,,,,0.48132,,,,,,,,,,,,,34a1da73-2761-4ce2-a602-a9177fae3a4b,1825,,,"[40.9, 32.9]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kye Rowles,33495.0,Left Center Back,106,Tunisia,777,"['2a752bc4-2e4b-411f-8a9e-989e1c378172', 'f95f33cc-2ab9-4265-9052-6405be66c4ac']",34,,,,,,,,,,,,,,,,Australia,792,00:06:34.102,Pressure,
,,,,,,,,,,,,,,,,,0.726031,,,,,,,,,,,,,e147350e-da46-40e3-b50a-368ab114ebe3,1828,,,"[22.5, 8.7]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Midfield,106,Tunisia,777,['2a752bc4-2e4b-411f-8a9e-989e1c378172'],39,,,,,,,,,,,,,,,,Australia,792,00:06:39.622,Pressure,
,,,,,,,,,,,,,,,,,0.323871,,,,,,,,,,,,,b2d7084e-4041-4b9c-b7f0-6da9b763d06f,1829,,,"[19.1, 4.7]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,106,Tunisia,777,,40,,,,,,,,,,,,,,,,Australia,792,00:06:40.430,Pressure,
,,,,,,,,,,,,,,,,,1.099188,,,,,,,,,,,,,01d9dfb2-72ef-47e0-b2a3-6fb3a1823bed,1835,,,"[24.0, 6.8]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Goodwin,8346.0,Left Midfield,107,Tunisia,777,['faef25ea-25fd-48a6-9ea9-867320b6170a'],45,,,,,,,,,,,,,,,,Australia,792,00:06:45.334,Pressure,
,,,,,,,,,,,,,,,,,0.205832,,,,,,,,,,,,,57b3eb91-bd72-4d43-bab7-4b79b863b6c9,1839,,,"[110.6, 59.0]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam Jebali,16352.0,Center Forward,107,Tunisia,777,['e35009d3-d7ef-452e-8132-d37e1e0e218e'],49,,,,,,,,,,,,,,,,Tunisia,777,00:06:49.762,Pressure,
,,,,,,,,,,,,,,,,,0.390772,,,,,,,,,,,,,6c35901d-9aa9-43ee-9e4d-206049224371,1845,,,"[100.4, 39.1]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef Msakni,23910.0,Left Wing,107,Tunisia,777,['610932bf-85a0-47ec-ba0a-9d50c882935d'],53,,,,,,,,,,,,,,,,Tunisia,777,00:06:53.630,Pressure,
,,,,,,,,,,,,,,,,,0.323298,,,,,,,,,,,,,592de815-2638-473e-a0cf-43849ce61c1c,1848,,,"[33.0, 28.6]",3857288,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Irvine,5490.0,Right Defensive Midfield,107,Tunisia,777,"['38aa6867-c99b-41ec-97ad-09cf5cc439a6', 'db1735be-d0ac-4f0c-af4b-de954af5301d']",57,,,,,,,,,,,,,,,,Australia,792,00:06:57.856,Pressure,
