bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d4f5b176-7170-40a8-baaa-467d9c9a2047,126,,,"[110.6, 37.4]",3869684,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,6,Croatia,785,['5a286910-fdad-4501-8721-04e3ad7e9493'],58,,,,,,,,,,,,,,,,,Croatia,785,00:02:58.651,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,7ecf66a6-6fe9-455b-81a3-e9cf1bd31c0d,257,,,"[34.5, 59.0]",3869684,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,10,Croatia,785,['9df205fc-293f-42f3-9e00-7196a6b9a2ca'],36,,,,,,,,,,,,,,,,,Morocco,788,00:05:36.277,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e68cf2ae-b38c-4931-8cb0-4b5a2fcfcecd,271,,,"[37.9, 5.3]",3869684,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Center Back,12,Morocco,788,['a695efe7-efb3-4949-ba8b-1321861bf6a8'],34,,,,,,,,,,,,,,,,,Croatia,785,00:07:34.269,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b0ef8245-ea76-40d9-8f34-f0c031a6ca56,658,,,"[73.9, 26.0]",3869684,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mislav Oršić,16527.0,Left Wing,32,Morocco,788,"['372525cf-3f30-4f94-958f-f046de48129b', '543c300f-5e05-4dc1-ac89-e44c7f437247']",59,,,,,,,,,,,,,,,,,Croatia,785,00:17:59.932,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,5d24cf5d-7c1c-460a-b4c1-ea4395651e26,941,,,"[91.0, 69.9]",3869684,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lovro Majer,28914.0,Right Wing,43,Morocco,788,['7369e67d-55d5-48cd-b1ad-765e726637ed'],10,,,,,,,,,,,,,,,,,Croatia,785,00:24:10.766,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,2dd69f88-677e-4228-848f-b571a19fe736,982,,,"[27.6, 6.6]",3869684,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yahia Attiyat allah,31295.0,Left Back,44,Morocco,788,"['59a16b31-6465-4404-85e6-fb69d61d4406', 'cea74520-c005-429b-93c2-6c65e5ea3ef8']",9,,,,,,,,,,,,,,,,,Morocco,788,00:25:09.969,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,11059956-8fea-4f6a-b90f-8d059dd10de7,1078,,,"[56.1, 11.9]",3869684,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,48,Morocco,788,['f74fd121-1d9b-40e9-834f-82ac381c4124'],57,,,,,,,,,,,,,,,,,Morocco,788,00:27:57.293,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0c94c8b6-8ec0-4ed6-a4eb-af7fc36a018f,1307,,,"[33.4, 52.1]",3869684,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,60,Morocco,788,"['85186c67-bb25-4b38-9a7c-f437ad3d487a', 'e6efc651-4017-42f6-a5f6-56244748237c']",21,,,,,,,,,,,,,,,,,Croatia,785,00:34:21.411,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,d07129a4-710b-4a25-894b-fe665336161a,1476,,,"[70.4, 60.9]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,69,Croatia,785,"['57ef12f1-bba6-4c1f-ab4e-b17cc752516a', 'a4ec18cf-ac6d-483d-bee4-fd509164623f', 'ee3a4d21-7e23-47ce-9296-233dc0595785']",11,,,,,,,,,,,,,,,,,Morocco,788,00:40:11.003,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,dd58491f-9e1f-4b2a-adc6-7c23f2219a40,1584,,,"[73.6, 13.9]",3869684,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,73,Morocco,788,['506ab58d-32aa-46cb-9a3e-bc03c2c9ddc2'],21,,,,,,,,,,,,,,,,,Morocco,788,00:43:21.063,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a76189c6-6a19-4d8d-afbf-164110996e3b,1674,,,"[59.1, 12.1]",3869684,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lovro Majer,28914.0,Center Attacking Midfield,77,Morocco,788,['c2c0cc4e-2b10-45b4-9c93-d3bb414692ef'],24,,,,,,,,,,,,,,,,,Croatia,785,00:45:24.967,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c1428ff8-955f-4d5e-99c5-73c1b8db5ab5,1806,,,"[57.1, 27.1]",3869684,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Center Midfield,82,Croatia,785,['b565d8da-d5b3-4252-801f-7b131d501b75'],1,,,,,,,,,,,,,,,,,Morocco,788,00:01:01.767,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,5106c6e5-9eaa-4986-b32c-cd60c3de3728,1892,,,"[58.2, 10.2]",3869684,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mislav Oršić,16527.0,Left Wing,88,Morocco,788,"['157a4997-815d-456d-9125-45eb53bd7590', '52be46fd-b76e-40b6-bd99-3e4c65cb7f1f', 'e7ed0558-bea5-4d82-a8ad-d6b78c3a868d']",44,,,,,,,,,,,,,,,,,Croatia,785,00:03:44.449,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,584935e2-a40f-4fc8-a4cc-b3f70cbfaad3,2014,,,"[60.2, 8.0]",3869684,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mislav Oršić,16527.0,Left Wing,93,Morocco,788,['f9fcc85f-f897-4446-82dd-7d3932a61ea2'],55,,,,,,,,,,,,,,,,,Croatia,785,00:05:55.883,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,75f93a67-e967-4559-b077-519964279223,2135,,,"[57.5, 54.0]",3869684,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,98,Croatia,785,"['8f8c3d01-cc92-44a5-b18b-3333a99ca997', 'ad1d69e6-ab8a-4b70-bad2-39244d2dbf06']",31,,,,,,,,,,,,,,,,,Morocco,788,00:09:31.460,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,b747ba65-da22-4b78-8d50-fd885c8986b8,2145,,,"[91.1, 69.6]",3869684,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Center Attacking Midfield,99,Morocco,788,['171ad69e-9cc7-4b98-a0af-257e22399043'],41,,,,,,,,,,,,,,,,,Croatia,785,00:09:41.362,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1915e9b1-1fd1-4d9d-91fa-103d924fbb26,2210,,,"[84.4, 66.5]",3869684,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jawad El Yamiq,7459.0,Right Center Back,101,Croatia,785,['9743f50c-d626-42e0-bc43-2739a0ac8dd9'],12,,,,,,,,,,,,,,,,,Morocco,788,00:11:12.500,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6f7796f4-68e5-4cb8-90b6-a42273f0f22d,2337,,,"[62.3, 7.9]",3869684,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,105,Croatia,785,['654698d3-6618-4a9b-9949-0a0d85b093c7'],41,,,,,,,,,,,,,,,,,Morocco,788,00:15:41.394,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,21995c6c-4fe5-41f0-8c36-e1ba4d41813c,2501,,,"[53.4, 18.0]",3869684,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Center Forward,113,Morocco,788,['c6fb97d5-d1d0-4856-8c99-93137d81036e'],29,,,,,,,,,,,,,,,,,Croatia,785,00:19:29.807,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,c69b54a2-f8ae-4587-8ea7-f63b3d4e597b,2604,,,"[86.2, 19.7]",3869684,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yahia Attiyat allah,31295.0,Left Back,117,Croatia,785,['1797867b-8e26-47ef-8c95-a0e2b2520f72'],14,,,,,,,,,,,,,,,,,Morocco,788,00:23:14.353,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,453f6f0e-14b4-492f-84c9-b15fd0fb8072,2768,,,"[61.9, 36.8]",3869684,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Badr Banoun,67700.0,Right Center Back,129,Croatia,785,"['5dc21497-992a-41c5-8312-523ba014425f', '9a3c16c9-a6b7-41ab-9d94-0060fb196823']",58,,,,,,,,,,,,,,,,,Morocco,788,00:27:58.107,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,20279e76-9bff-47c1-a3a1-f834e33877d8,2877,,,"[107.0, 52.8]",3869684,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,136,Croatia,785,['948650e8-21df-450c-a7a7-26d3d24d370d'],46,,,,,,,,,,,,,,,,,Morocco,788,00:29:46.761,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,ce98d9dc-6d3c-4a45-91e6-989a2ba14bc4,3015,,,"[45.4, 52.0]",3869684,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selim Amallah,23774.0,Left Center Midfield,144,Croatia,785,['74a6f8e8-1e5e-44bc-bade-2719e8909e53'],57,,,,,,,,,,,,,,,,,Morocco,788,00:32:57.593,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,177cc77a-c4b1-4704-9de2-f1ce84217419,3229,,,"[80.7, 30.8]",3869684,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selim Amallah,23774.0,Left Center Midfield,154,Croatia,785,['1c75b4f1-a987-4182-bc40-0a16db7a23c4'],39,,,,,,,,,,,,,,,,,Morocco,788,00:38:39.755,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,f97705a6-2e2c-4bd7-9915-0342fa4a1141,3333,,,"[74.7, 11.2]",3869684,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Center Attacking Midfield,160,Morocco,788,"['48cc7bd8-3259-4841-a6fe-43e9536da94d', 'e3788d14-1f96-4f1f-9f3b-6679553347a2']",52,,,,,,,,,,,,,,,,,Croatia,785,00:42:52.559,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e52885b0-faa2-4da1-8452-9a61077cd10f,3351,,,"[44.8, 74.0]",3869684,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Stanišić,49337.0,Right Back,161,Morocco,788,['f33ea579-00d7-47ad-b8fa-dc55c86f7088'],26,,,,,,,,,,,,,,,,,Croatia,785,00:43:26.944,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,a2ba217c-ff4d-4783-8baf-b0b2cc85f533,3369,,,"[86.8, 61.0]",3869684,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,162,Morocco,788,['1ef9af52-c6d4-44d6-9af3-84cf84684311'],13,,,,,,,,,,,,,,,,,Morocco,788,00:44:13.223,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cbbfb682-368f-4827-a012-63bf596a0f3f,3380,,,"[42.4, 23.1]",3869684,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Petković,7693.0,Center Forward,162,Morocco,788,"['25dc1a73-98b4-4d85-b0f7-757f78bc6d9f', '474fb876-5689-4ae9-9a77-e1af8cddd937']",21,,,,,,,,,,,,,,,,,Croatia,785,00:44:21.473,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0e789152-698a-4680-8de2-d35f4528f977,3531,,,"[69.7, 20.5]",3869684,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Petković,7693.0,Center Forward,171,Croatia,785,['a65d9f3e-6df8-4594-9eb4-942953a2d5e5'],5,,,,,,,,,,,,,,,,,Croatia,785,00:50:05.786,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,5a286910-fdad-4501-8721-04e3ad7e9493,127,,,"[9.5, 42.7]",3869684,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Achraf Dari,139016.0,Left Center Back,6,Croatia,785,['d4f5b176-7170-40a8-baaa-467d9c9a2047'],58,,,,,,,,,,,,,,,,,Morocco,788,00:02:58.651,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9df205fc-293f-42f3-9e00-7196a6b9a2ca,258,,,"[85.6, 21.1]",3869684,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,10,Croatia,785,['7ecf66a6-6fe9-455b-81a3-e9cf1bd31c0d'],36,,,,,,,,,,,,,,,,,Croatia,785,00:05:36.277,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a695efe7-efb3-4949-ba8b-1321861bf6a8,272,,,"[82.2, 74.8]",3869684,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bilal El Khannous,156734.0,Right Center Midfield,12,Morocco,788,['e68cf2ae-b38c-4931-8cb0-4b5a2fcfcecd'],34,,,,,,,,,,,,,,,,,Morocco,788,00:07:34.269,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,372525cf-3f30-4f94-958f-f046de48129b,659,,,"[46.2, 54.1]",3869684,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,32,Morocco,788,"['7ea3919e-7064-486f-a4f2-d6c053422465', 'b0ef8245-ea76-40d9-8f34-f0c031a6ca56']",59,,,,,,,,,,,,,,,,,Morocco,788,00:17:59.932,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7369e67d-55d5-48cd-b1ad-765e726637ed,942,,,"[29.1, 10.2]",3869684,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yahia Attiyat allah,31295.0,Left Back,43,Morocco,788,['5d24cf5d-7c1c-460a-b4c1-ea4395651e26'],10,,,,,,,,,,,,,,,,,Morocco,788,00:24:10.766,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cea74520-c005-429b-93c2-6c65e5ea3ef8,983,,,"[92.5, 73.5]",3869684,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josip Stanišić,49337.0,Right Back,44,Morocco,788,['2dd69f88-677e-4228-848f-b571a19fe736'],9,,,,,,,,,,,,,,,,,Croatia,785,00:25:09.969,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,f74fd121-1d9b-40e9-834f-82ac381c4124,1079,,,"[64.0, 68.2]",3869684,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Back,48,Morocco,788,['11059956-8fea-4f6a-b90f-8d059dd10de7'],57,,,,,,,,,,,,,,,,,Croatia,785,00:27:57.293,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e6efc651-4017-42f6-a5f6-56244748237c,1308,,,"[86.7, 28.0]",3869684,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid Sabiri,3634.0,Left Center Midfield,60,Morocco,788,"['0c94c8b6-8ec0-4ed6-a4eb-af7fc36a018f', 'ae4f4076-6355-47ea-805a-938c8f63a231']",21,,,,,,,,,,,,,,,,,Morocco,788,00:34:21.411,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,a4ec18cf-ac6d-483d-bee4-fd509164623f,1477,,,"[49.7, 19.2]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,69,Croatia,785,['d07129a4-710b-4a25-894b-fe665336161a'],11,,,,,,,,,,,,,,,,,Croatia,785,00:40:11.003,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,True,True,,,,,,,506ab58d-32aa-46cb-9a3e-bc03c2c9ddc2,1585,,,"[46.5, 66.2]",3869684,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Back,73,Morocco,788,"['d29d5dc1-6e99-40fe-afd4-150b12852d17', 'dd58491f-9e1f-4b2a-adc6-7c23f2219a40']",21,,,,,,,,,,,,,,,,,Croatia,785,00:43:21.063,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c2c0cc4e-2b10-45b4-9c93-d3bb414692ef,1675,,,"[61.0, 68.0]",3869684,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid Sabiri,3634.0,Left Center Midfield,77,Morocco,788,"['7621a539-8afd-4529-8ddd-a73aee14c33a', 'a76189c6-6a19-4d8d-afbf-164110996e3b']",24,,,,,,,,,,,,,,,,,Morocco,788,00:45:24.967,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b565d8da-d5b3-4252-801f-7b131d501b75,1807,,,"[63.0, 53.0]",3869684,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,82,Croatia,785,['c1428ff8-955f-4d5e-99c5-73c1b8db5ab5'],1,,,,,,,,,,,,,,,,,Croatia,785,00:01:01.767,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,e7ed0558-bea5-4d82-a8ad-d6b78c3a868d,1893,,,"[61.9, 69.9]",3869684,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jawad El Yamiq,7459.0,Right Center Back,88,Morocco,788,['5106c6e5-9eaa-4986-b32c-cd60c3de3728'],44,,,,,,,,,,,,,,,,,Morocco,788,00:03:44.449,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f9fcc85f-f897-4446-82dd-7d3932a61ea2,2015,,,"[59.9, 72.1]",3869684,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,93,Morocco,788,['584935e2-a40f-4fc8-a4cc-b3f70cbfaad3'],55,,,,,,,,,,,,,,,,,Morocco,788,00:05:55.883,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,ad1d69e6-ab8a-4b70-bad2-39244d2dbf06,2136,,,"[62.6, 26.1]",3869684,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,98,Croatia,785,['75f93a67-e967-4559-b077-519964279223'],31,,,,,,,,,,,,,,,,,Croatia,785,00:09:31.460,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,171ad69e-9cc7-4b98-a0af-257e22399043,2146,,,"[29.0, 10.5]",3869684,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yahia Attiyat allah,31295.0,Left Back,99,Morocco,788,"['9f9e8f46-9303-4467-9ee2-14cb11bc873a', 'b747ba65-da22-4b78-8d50-fd885c8986b8']",41,,,,,,,,,,,,,,,,,Morocco,788,00:09:41.362,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,9743f50c-d626-42e0-bc43-2739a0ac8dd9,2211,,,"[35.7, 13.6]",3869684,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Center Forward,101,Croatia,785,['1915e9b1-1fd1-4d9d-91fa-103d924fbb26'],12,,,,,,,,,,,,,,,,,Croatia,785,00:11:12.500,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,654698d3-6618-4a9b-9949-0a0d85b093c7,2338,,,"[57.8, 72.2]",3869684,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Center Attacking Midfield,105,Croatia,785,['6f7796f4-68e5-4cb8-90b6-a42273f0f22d'],41,,,,,,,,,,,,,,,,,Croatia,785,00:15:41.394,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,c6fb97d5-d1d0-4856-8c99-93137d81036e,2502,,,"[66.7, 62.1]",3869684,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jawad El Yamiq,7459.0,Right Center Back,113,Morocco,788,['21995c6c-4fe5-41f0-8c36-e1ba4d41813c'],29,,,,,,,,,,,,,,,,,Morocco,788,00:19:29.807,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1797867b-8e26-47ef-8c95-a0e2b2520f72,2605,,,"[33.9, 60.4]",3869684,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,117,Croatia,785,['c69b54a2-f8ae-4587-8ea7-f63b3d4e597b'],14,,,,,,,,,,,,,,,,,Croatia,785,00:23:14.353,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9a3c16c9-a6b7-41ab-9d94-0060fb196823,2769,,,"[58.2, 43.3]",3869684,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bruno Petković,7693.0,Center Forward,129,Croatia,785,['453f6f0e-14b4-492f-84c9-b15fd0fb8072'],58,,,,,,,,,,,,,,,,,Croatia,785,00:27:58.107,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,948650e8-21df-450c-a7a7-26d3d24d370d,2878,,,"[13.1, 27.3]",3869684,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,136,Croatia,785,['20279e76-9bff-47c1-a3a1-f834e33877d8'],46,,,,,,,,,,,,,,,,,Croatia,785,00:29:46.761,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,74a6f8e8-1e5e-44bc-bade-2719e8909e53,3016,,,"[74.7, 28.1]",3869684,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,144,Croatia,785,['ce98d9dc-6d3c-4a45-91e6-989a2ba14bc4'],57,,,,,,,,,,,,,,,,,Croatia,785,00:32:57.593,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,1c75b4f1-a987-4182-bc40-0a16db7a23c4,3230,,,"[39.4, 49.3]",3869684,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,154,Croatia,785,['177cc77a-c4b1-4704-9de2-f1ce84217419'],39,,,,,,,,,,,,,,,,,Croatia,785,00:38:39.755,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,48cc7bd8-3259-4841-a6fe-43e9536da94d,3334,,,"[45.4, 68.9]",3869684,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Center Defensive Midfield,160,Morocco,788,['f97705a6-2e2c-4bd7-9915-0342fa4a1141'],52,,,,,,,,,,,,,,,,,Morocco,788,00:42:52.559,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f33ea579-00d7-47ad-b8fa-dc55c86f7088,3352,,,"[75.3, 6.1]",3869684,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Selim Amallah,23774.0,Left Center Midfield,161,Morocco,788,"['d431a1b6-3e22-4678-afa9-dbe6a783759b', 'e52885b0-faa2-4da1-8452-9a61077cd10f']",26,,,,,,,,,,,,,,,,,Morocco,788,00:43:26.944,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,True,True,,,,,,,1ef9af52-c6d4-44d6-9af3-84cf84684311,3370,,,"[33.3, 19.1]",3869684,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,162,Morocco,788,['a2ba217c-ff4d-4783-8baf-b0b2cc85f533'],13,,,,,,,,,,,,,,,,,Croatia,785,00:44:13.223,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,25dc1a73-98b4-4d85-b0f7-757f78bc6d9f,3381,,,"[77.7, 57.0]",3869684,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Azzedine Ounahi,46258.0,Center Defensive Midfield,162,Morocco,788,"['83726456-d70e-4b9d-a90e-3a52fdb6285a', 'cbbfb682-368f-4827-a012-63bf596a0f3f']",21,,,,,,,,,,,,,,,,,Morocco,788,00:44:21.473,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,a65d9f3e-6df8-4594-9eb4-942953a2d5e5,3532,,,"[50.4, 59.6]",3869684,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Selim Amallah,23774.0,Left Center Midfield,171,Croatia,785,['0e789152-698a-4680-8de2-d35f4528f977'],5,,,,,,,,,,,,,,,,,Morocco,788,00:50:05.786,Foul Won,True
