50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4995c1c-3446-4e4f-b9ec-796c6e4728d3,2887,,,"[117.9, 6.0]",3857266,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Thuram,2972.0,Center Forward,122,France,771,"['94db0f42-3925-49bc-a084-11651a57e665', 'd3123f96-e8ab-4d62-904f-fb765ccd5649']",47,,,,,,,,,,,,,,,,,,France,771,00:24:47.897,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e434bc-05bc-4e20-86f3-fac5a350933e,2892,,,"[107.9, 14.1]",3857266,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,123,France,771,['34841594-c4e1-44ff-acc1-27a00e6bf9ef'],57,,,,,,,,,,,,,,,,,,France,771,00:24:57.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a030ed1f-8610-433b-890e-ae72b85eb882,2900,,,"[13.2, 21.1]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Nelsson,17043.0,Left Center Back,124,Denmark,776,['2f2483b0-13d2-4181-a86e-bfdc941ff1a3'],16,,,,,,,,,,,,,,,,,,Denmark,776,00:25:16.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e2ce51-10cb-4695-81cf-aaa25404259b,2902,,,"[22.3, 29.8]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Center Back,124,Denmark,776,['50082592-5b27-42f8-aec4-faea1cc21acd'],23,,,,,,,,,,,,,,,,,,Denmark,776,00:25:23.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5fb815c-ad13-4dc6-9a46-42478c82516c,2905,,,"[34.4, 25.0]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,124,Denmark,776,['21df3e6e-be80-4181-8c05-0c3ec2542d30'],27,,,,,,,,,,,,,,,,,,Denmark,776,00:25:27.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8864b670-e1d0-49fa-8e1d-4dea2a717e22,2908,,,"[41.0, 31.8]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,124,Denmark,776,['27f2f31b-161a-4fd3-840c-4e9280890d66'],34,,,,,,,,,,,,,,,,,,Denmark,776,00:25:34.843,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e41476-8ffe-4f84-9707-6e221012db00,2911,,,"[81.2, 36.8]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesper Lindstrøm,27569.0,Right Wing,124,Denmark,776,['8acc12a6-1133-4fb1-8092-6de511a504a9'],37,,,,,,,,,,,,,,,,,,Denmark,776,00:25:37.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5aaa14f-2cac-4601-8980-02bcae30ab47,2913,,,"[46.6, 45.0]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,125,France,771,['ec70c633-0876-4b95-8df8-b2dd3968a863'],39,,,,,,,,,,,,,,,,,,France,771,00:25:39.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46148cd7-d304-41be-a323-7d4e67baef05,2916,,,"[76.6, 31.5]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,125,France,771,['d85da680-c8dd-4c9d-9ea7-874149c0ef71'],44,,,,,,,,,,,,,,,,,,France,771,00:25:44.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b5cadff-272d-4fde-aedc-2017293583a9,2919,,,"[80.4, 35.0]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,125,France,771,['62c8c876-6e61-4901-8bc6-3d69521fdfb6'],45,,,,,,,,,,,,,,,,,,France,771,00:25:45.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f981e8-527b-40a4-a1e3-e36591aea338,2922,,,"[100.7, 20.1]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,125,France,771,['8d19192b-2a74-4f0e-8b12-0f23f66d4ca8'],48,,,,,,,,,,,,,,,,,,France,771,00:25:48.756,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f666c2-c3e4-4f49-aa32-cf29cfd5ccd9,2925,,,"[113.9, 43.5]",3857266,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Thuram,2972.0,Center Forward,125,France,771,['d257c905-16cc-4c79-a3dc-53760a4ed777'],53,,,,,,,,,,,,,,,,,,France,771,00:25:53.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4623d85-803d-4d87-8968-a02bc2d30be0,2929,,,"[14.9, 50.9]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Center Back,126,Denmark,776,['f852db04-4a22-4d0c-ae84-0e94512536a1'],6,,,,,,,,,,,,,,,,,,Denmark,776,00:26:06.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42202a3a-1a88-417b-8e8c-5c6e1072c145,2932,,,"[22.7, 52.6]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,126,Denmark,776,['e3b32bea-2c8d-4bdd-8e78-69abe4fcd700'],9,,,,,,,,,,,,,,,,,,Denmark,776,00:26:09.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa4dacf-ec21-4ac7-997e-c32186db6d2f,2935,,,"[16.9, 47.7]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Center Back,126,Denmark,776,['ba76e33b-0a5c-45b6-a09a-aa1d4a146a13'],11,,,,,,,,,,,,,,,,,,Denmark,776,00:26:11.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b4eb00-b2cb-4a4a-9db7-de3193105135,2938,,,"[29.3, 18.8]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Victor Nelsson,17043.0,Left Center Back,126,Denmark,776,['dc2696c8-6bb7-4e52-927f-812cc407f3ab'],13,,,,,,,,,,,,,,,,,,Denmark,776,00:26:13.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16417f8f-e4cc-46d2-8a29-b5c2d1a983f0,2941,,,"[42.7, 23.4]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,126,Denmark,776,['6ac7c55b-90a3-4feb-a2a2-37e3919f361e'],17,,,,,,,,,,,,,,,,,,Denmark,776,00:26:17.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234783b-b5b1-4fe7-9100-52e59b8b12d7,2944,,,"[46.5, 45.1]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,126,Denmark,776,['29f32e0b-987e-48d1-9687-d9e583050585'],23,,,,,,,,,,,,,,,,,,Denmark,776,00:26:23.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42fd221-1b86-454b-9927-46370e957b32,2947,,,"[63.7, 74.0]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rasmus Nissen Kristensen,16190.0,Right Wing Back,126,Denmark,776,['9bb77072-1a09-45a8-adb4-312ddb0b2572'],25,,,,,,,,,,,,,,,,,,Denmark,776,00:26:25.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15bc608-653c-4b2f-833e-573f80eb9ae0,2950,,,"[43.0, 44.9]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Center Back,126,Denmark,776,['9cb83758-890b-4cbe-b3fa-7a3bfb1709c6'],28,,,,,,,,,,,,,,,,,,Denmark,776,00:26:28.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b46a7e69-0475-4789-90dc-15fb30feb117,2953,,,"[53.1, 27.9]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,126,Denmark,776,['86635516-17be-40e2-b9b4-e935bdf347cc'],31,,,,,,,,,,,,,,,,,,Denmark,776,00:26:31.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e31d867f-94f2-4569-b9a8-32a9e51a64f4,2956,,,"[104.4, 2.5]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joakim Mæhle,16554.0,Left Wing Back,126,Denmark,776,['ddde2464-29b8-43da-b8b2-bd4468853248'],36,,,,,,,,,,,,,,,,,,Denmark,776,00:26:36.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce3ab93-05af-4b16-8361-041702bfd05d,2959,,,"[82.4, 16.1]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,126,Denmark,776,['ec873b4c-e569-4142-a4e2-b4faed5dc692'],41,,,,,,,,,,,,,,,,,,Denmark,776,00:26:41.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228f8afc-5870-49d9-8420-ffbd3c489324,2962,,,"[76.5, 46.3]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,126,Denmark,776,['58924397-c819-422f-9e3e-89e0471fe690'],43,,,,,,,,,,,,,,,,,,Denmark,776,00:26:43.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da2dd672-5516-4c2b-af46-e980972ff08b,2966,,,"[62.0, 56.8]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joachim Andersen,8247.0,Right Center Back,126,Denmark,776,['f98edd21-602a-4b85-9aef-adb771ce0f11'],46,,,,,,,,,,,,,,,,,,Denmark,776,00:26:46.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0796121b-188d-4619-9ecc-218469f9dfd8,2969,,,"[81.0, 74.1]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rasmus Nissen Kristensen,16190.0,Right Wing Back,126,Denmark,776,['58a576d1-a42f-4ddf-a042-348a4fb965da'],48,,,,,,,,,,,,,,,,,,Denmark,776,00:26:48.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e298255-0803-464c-b070-835cb10c20d1,2972,,,"[55.9, 69.6]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joachim Andersen,8247.0,Right Center Back,126,Denmark,776,['79ef5c97-d041-430c-a8e7-62ab1f5eb849'],51,,,,,,,,,,,,,,,,,,Denmark,776,00:26:51.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9b5b60-f6ee-4067-a17a-10b0034afe75,2975,,,"[52.0, 49.6]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Center Back,126,Denmark,776,['4aed8d02-1734-44c7-838d-f60bf5505c6a'],53,,,,,,,,,,,,,,,,,,Denmark,776,00:26:53.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae6842f-e55d-4335-8b23-067f29785678,2978,,,"[55.6, 12.2]",3857266,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Victor Nelsson,17043.0,Left Center Back,126,Denmark,776,['959c834b-3540-4675-9e0c-49201505f3c8'],57,,,,,,,,,,,,,,,,,,Denmark,776,00:26:57.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233f3b1b-cdd4-42c6-8323-f3db18e4892e,2981,,,"[55.4, 33.3]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Center Back,126,Denmark,776,['4759fce5-3869-4d2c-96eb-2de3d826a59a'],2,,,,,,,,,,,,,,,,,,Denmark,776,00:27:02.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3caba96-36fb-4723-8527-36d2fa90aeb2,2984,,,"[62.0, 45.5]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,126,Denmark,776,['6447f122-8858-4a33-aec5-a90cb03531b2'],4,,,,,,,,,,,,,,,,,,Denmark,776,00:27:04.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbeba76-6606-4738-8886-3af03b450cbb,2987,,,"[62.0, 23.4]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,126,Denmark,776,['b2addbfd-ab80-4895-b135-42be50190651'],9,,,,,,,,,,,,,,,,,,Denmark,776,00:27:09.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f7dc79-32ee-47b4-90ce-81d96edc143b,2990,,,"[87.8, 2.9]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joakim Mæhle,16554.0,Left Wing Back,126,Denmark,776,['3025b128-de49-4c49-b680-794e60b4e595'],16,,,,,,,,,,,,,,,,,,Denmark,776,00:27:16.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554bbe76-29f9-4bcc-86d5-7feded66cb9d,2993,,,"[111.0, 8.9]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikkel Damsgaard,24443.0,Left Wing,126,Denmark,776,['5237523a-f501-4f93-948d-10252c34e8a3'],19,,,,,,,,,,,,,,,,,,Denmark,776,00:27:19.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd0d25fc-21ae-45a9-8fef-458e7fd7fc6d,2996,,,"[107.4, 33.0]",3857266,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jesper Lindstrøm,27569.0,Right Wing,126,Denmark,776,['c83d8efe-f707-4a66-ac7d-9486e4edf0a7'],21,,,,,,,,,,,,,,,,,,Denmark,776,00:27:21.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d35beef5-bd68-47b2-9a2c-c4fbbef6063b,3004,,,"[99.7, 75.1]",3857266,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,127,Denmark,776,['3e3a5ea9-e0b3-48cf-b6a6-2bd3ccb352b0'],11,,,,,,,,,,,,,,,,,,Denmark,776,00:28:11.005,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e167d1a-a4f7-45f5-b9f3-3c8c7da60708,3008,,,"[98.3, 61.4]",3857266,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joachim Andersen,8247.0,Right Center Back,127,Denmark,776,['51b9f5bd-1bb5-42be-abc3-41a1e9771d94'],13,,,,,,,,,,,,,,,,,,Denmark,776,00:28:13.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364f144f-c654-42cb-94dc-4776af8c2dc8,3018,,,"[53.2, 37.0]",3857266,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,127,Denmark,776,['1c68bac6-7938-46b6-bfb0-3e07dab235ab'],23,,,,,,,,,,,,,,,,,,Denmark,776,00:28:23.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf2be22-5874-47db-b05a-1b7497e492b4,3022,,,"[87.2, 76.3]",3857266,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rasmus Nissen Kristensen,16190.0,Right Wing Back,127,Denmark,776,['ae4114c9-edb2-4b58-800e-34ba6f74471d'],28,,,,,,,,,,,,,,,,,,Denmark,776,00:28:28.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5f6007-2b09-4cd2-9104-057318ebcba6,3030,,,"[21.3, 31.0]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Right Center Back,128,France,771,['d6702ea8-081f-4df7-a802-8ff07eaecaef'],28,,,,,,,,,,,,,,,,,,France,771,00:29:28.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8252f46d-16a9-4c37-88a9-3dd22c838de0,3033,,,"[30.1, 70.6]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Koundé,4445.0,Right Back,128,France,771,['0cdca6ae-8817-4134-91fe-63f591ff144a'],32,,,,,,,,,,,,,,,,,,France,771,00:29:32.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839cddc6-fabd-47f1-a9d4-b08e2bddf32c,3036,,,"[49.8, 77.3]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kingsley Coman,8217.0,Right Wing,128,France,771,['84b394b5-78cd-4b82-b221-80e40b27446e'],35,,,,,,,,,,,,,,,,,,France,771,00:29:35.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d949c77-323f-44dc-9a49-a4058d4825ab,3039,,,"[33.4, 74.5]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Koundé,4445.0,Right Back,128,France,771,['8ccdf673-ff46-406b-96b7-74470d724a9f'],36,,,,,,,,,,,,,,,,,,France,771,00:29:36.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d046dc0-42da-4068-8624-38b540ca94a3,3042,,,"[21.0, 58.0]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Right Center Back,128,France,771,['d7d14065-d082-4448-81a6-d5fa78c73749'],39,,,,,,,,,,,,,,,,,,France,771,00:29:39.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca9f4be-8ae2-4824-9faf-fbfaf39d2b55,3045,,,"[7.5, 39.8]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,128,France,771,['0e257376-67ff-4dff-b141-3f0c3e610b33'],42,,,,,,,,,,,,,,,,,,France,771,00:29:42.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899eb6c5-1339-492b-b33b-d40fedc2481f,3049,,,"[63.1, 28.3]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Thuram,2972.0,Center Forward,128,France,771,['0690a5ba-4d49-4600-9155-9c881e53cd4b'],48,,,,,,,,,,,,,,,,,,France,771,00:29:48.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ae5e38-93d4-40fa-85a5-da0e78403d6f,3052,,,"[64.4, 44.4]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,129,Denmark,776,['9d6c34bb-fe0a-4f0b-a49c-0e12075ad4ae'],50,,,,,,,,,,,,,,,,,,Denmark,776,00:29:50.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ba5232-3914-46e7-9e43-034338e2f0fa,3054,,,"[71.6, 44.3]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,129,Denmark,776,['006090ba-fa37-454a-9a8f-600832b0064c'],51,,,,,,,,,,,,,,,,,,Denmark,776,00:29:51.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45218cd-7ddc-4512-ba7e-2a76d7e07a7c,3056,,,"[82.6, 45.1]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kasper Dolberg,6302.0,Left Wing,129,Denmark,776,['bfa4c967-b648-47d3-980e-b48204cbecb2'],52,,,,,,,,,,,,,,,,,,Denmark,776,00:29:52.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b41b37-56a5-4c24-85ed-390131e50d13,3062,,,"[50.9, 49.3]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,130,France,771,['46ab76fc-c4bf-4f6a-b4f1-d9fe362aff18'],57,,,,,,,,,,,,,,,,,,France,771,00:29:57.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae0ca5e-b04e-472b-8afa-0f07ee24c477,3065,,,"[32.9, 50.8]",3857266,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Konaté,11135.0,Right Center Back,130,France,771,['91d973ea-c425-41c9-b9e7-1949b1806381'],58,,,,,,,,,,,,,,,,,,France,771,00:29:58.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc497ab6-70b5-4d29-9df4-d11a53301b24,3068,,,"[45.2, 50.9]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,130,France,771,['2be49ebc-14e6-407c-b966-7b1d32e791aa'],1,,,,,,,,,,,,,,,,,,France,771,00:30:01.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d5a278-ae4d-4394-9274-9efd7e2e0c29,3071,,,"[54.2, 52.0]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,130,France,771,['e7797e29-31da-48c8-b81b-2618bc15f468'],6,,,,,,,,,,,,,,,,,,France,771,00:30:06.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c5b862-d091-4c42-83cf-e57f5a84c01e,3074,,,"[45.2, 59.6]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,130,France,771,['0b6a39f0-a4fb-4420-a185-e0bba5e70bf5'],7,,,,,,,,,,,,,,,,,,France,771,00:30:07.152,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ff2278-187a-4e1c-bcdc-d63812ffa73a,3077,,,"[84.6, 7.5]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,130,France,771,['45ff9653-2262-41b1-8fb0-a81ee6fd0fef'],10,,,,,,,,,,,,,,,,,,France,771,00:30:10.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45ab566-9e3b-4450-83d2-0ed5d453b5d0,3080,,,"[64.7, 12.7]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,130,France,771,['df880bdd-69b3-4e44-bfe0-ddd6929f55e5'],13,,,,,,,,,,,,,,,,,,France,771,00:30:13.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590296b4-8af1-4cfe-9b29-7f46380103eb,3083,,,"[77.1, 4.7]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,130,France,771,['7e97680d-44b8-472e-90cc-7476e4a48c87'],15,,,,,,,,,,,,,,,,,,France,771,00:30:15.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1cc9807-e75c-469d-a2ce-f441c54e21b8,3086,,,"[79.5, 14.9]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,130,France,771,['b63daa7a-1749-4a9f-8b6b-dc3f444972ef'],17,,,,,,,,,,,,,,,,,,France,771,00:30:17.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac6c30d-d280-4b51-9a9f-1b041cd5d9e7,3089,,,"[94.5, 40.5]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Thuram,2972.0,Center Forward,130,France,771,['657064a3-bf7c-4c9a-b6b5-f0bad4b364ed'],22,,,,,,,,,,,,,,,,,,France,771,00:30:22.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bcc8063-d818-409b-8dc1-fe8bc09ff0b9,3092,,,"[109.6, 15.6]",3857266,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,130,France,771,['ef02e1b8-3d19-4451-b87c-1b2589130cec'],26,,,,,,,,,,,,,,,,,,France,771,00:30:26.609,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a01e1ecb-0d9f-4322-9267-ef62432cd422,3097,,,"[112.3, 37.6]",3857266,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adrien Rabiot,3026.0,Left Defensive Midfield,131,France,771,['b3bd72cc-7981-466d-acb6-30c1d6a3776a'],1,,,,,,,,,,,,,,,,,,France,771,00:31:01.858,Ball Receipt*,
