ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.280775,,,,,,,,,,,,,,4de74cc0-50f9-45ab-a889-3acb7984dd39,2287,,"[95.4, 61.3]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ismaïla Sarr,2941.0,Left Wing,139,Senegal,787,['bea4f6f7-b7ad-4f6b-a3b5-3078da8d151a'],18,,,,,,,,,,,,,,,,,Senegal,787,00:33:18.650,Pressure,
,,,,,,,,,,,True,,,,,,1.449231,,,,,,,,,,,,,,029aead0-7078-4bb6-899c-da062afe7a76,2295,,"[51.0, 30.0]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pape Gueye,21026.0,Left Defensive Midfield,139,Senegal,787,"['5cc9dd78-cae1-4671-bee8-3bb991f66f42', '63c79486-714f-403f-91a4-3888d4226c57']",32,,,,,,,,,,,,,,,,,Senegal,787,00:33:32.877,Pressure,
,,,,,,,,,,,True,,,,,,0.820886,,,,,,,,,,,,,,63d151e8-30ec-48b0-bf63-689b24b96e11,2298,,"[50.6, 30.0]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,139,Senegal,787,['63c79486-714f-403f-91a4-3888d4226c57'],34,,,,,,,,,,,,,,,,,Senegal,787,00:33:34.803,Pressure,
,,,,,,,,,,,,,,,,,0.694087,,,,,,,,,,,,,,b6886b51-4f7a-4843-b91d-15fd0603ae49,2303,,"[73.1, 48.7]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,139,Senegal,787,['e27c14b4-d5e4-4cd6-b6c4-9975b43eb868'],37,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:37.699,Pressure,
,,,,,,,,,,,True,,,,,,0.922852,,,,,,,,,,,,,,ec3ece6f-7456-4133-97be-7caffee56d11,2321,,"[47.5, 50.2]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nampalys Mendy,4506.0,Right Defensive Midfield,139,Senegal,787,['7784552c-f29f-4f11-b17e-40f33afa7742'],52,,,,,,,,,,,,,,,,,Senegal,787,00:33:52.527,Pressure,
,,,,,,,,,,,,,,,,,0.57834,,,,,,,,,,,,,,b830901b-bb87-449b-b7f9-7123ac8f92b3,2325,,"[76.6, 24.7]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,139,Senegal,787,['0070fd82-4317-4193-9f31-e3107ddf6ebc'],55,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:55.309,Pressure,
,,,,,,,,,,,True,,,,,,1.639753,,,,,,,,,,,,,,44a6ab9a-0b75-4a91-ab35-c3d600219270,2341,,"[105.6, 12.2]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaïla Sarr,2941.0,Left Wing,140,Ecuador,3565,['e7ca4b23-bc5c-4446-88db-7ae158041cec'],14,,,,,,,,,,,,,,,,,Senegal,787,00:34:14.023,Pressure,
,,,,,,,,,,,,,,,,,0.566794,,,,,,,,,,,,,,c92556e5-357b-4bc9-b6a5-c3aeb435cd8e,2345,,"[93.0, 17.4]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,140,Ecuador,3565,"['52b6a246-4fe3-4a8b-b18f-2f4310fdbfa4', 'b4332c3d-b3e6-41ef-ac96-8d7468e304a6']",18,,,,,,,,,,,,,,,,,Senegal,787,00:34:18.208,Pressure,
,,,,,,,,,,,,,,,,,0.400432,,,,,,,,,,,,,,0941e2ef-1f3e-4313-8ea8-3e916ef04939,2347,,"[85.3, 25.1]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Right Defensive Midfield,140,Ecuador,3565,"['9bc384fd-1ea5-4ebe-a295-4154b943c6bb', 'b1737ae4-acbc-4699-a61a-32a7cb11e45a']",19,,,,,,,,,,,,,,,,,Senegal,787,00:34:19.256,Pressure,
,,,,,,,,,,,,,,,,,0.071351,,,,,,,,,,,,,,caf2690b-8542-4d7c-a27e-5ee03aa1efe8,2353,,"[88.7, 43.8]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boulaye Dia,20611.0,Right Wing,140,Ecuador,3565,"['4ff8532c-ee55-4d51-ad27-6cb41d75ad44', '8a5440fd-9a53-4827-9c0e-872ff5d7bc40']",22,,,,,,,,,,,,,,,,,Senegal,787,00:34:22.416,Pressure,
,,,,,,,,,,,,,,,,,0.426191,,,,,,,,,,,,,,b1818735-641a-4854-93a5-5a5560e6e93e,2362,,"[26.4, 21.1]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,141,Senegal,787,"['76a4c166-32a6-4e19-8abf-6b001e34fe06', 'c082d5d7-6ca9-461c-ad0f-f864cab8f3f7']",29,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:29.485,Pressure,
,,,,,,,,,,,True,,,,,,1.07791,,,,,,,,,,,,,,78eb236d-4bcd-48e3-a0f4-3a797e4f68b1,2375,,"[111.9, 74.6]",3857267,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boulaye Dia,20611.0,Right Wing,142,Ecuador,3565,"['4bf0aaec-6ca7-4ba4-a40e-c5cf960fa529', '5594d93d-6913-4d86-a6ea-7d19d0b1c194']",41,,,,,,,,,,,,,,,,,Senegal,787,00:34:41.525,Pressure,
,,,,,,,,,,,,,,,,,0.432085,,,,,,,,,,,,,,91c7ba4a-82e3-4c80-99d8-0894f29542e2,2410,,"[69.5, 14.5]",3857267,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Left Wing,143,Ecuador,3565,['6766a9fc-c6ff-4e79-b06c-3c1fcf7b5bf0'],36,,,,,,,,,,,,,,,,,Senegal,787,00:35:36.910,Pressure,
,,,,,,,,,,,,,,,,,1.897312,,,,,,,,,,,,,,375bc6f8-46a1-4ff3-8140-e682c0727cf8,2451,,"[40.7, 62.0]",3857267,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,144,Senegal,787,"['d51815b0-0eca-4f0f-9223-c22dcb59eb9f', 'ddbc5970-4fe8-4796-9821-9a728da98998']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:38.960,Pressure,
,,,,,,,,,,,,,,,,,1.315135,,,,,,,,,,,,,,9db758f3-0db4-4752-ad39-bf73b84bb010,2455,,"[17.4, 70.8]",3857267,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,144,Senegal,787,['89c718ed-9b86-4422-a47c-7b1fc205b505'],43,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:43.035,Pressure,
,,,,,,,,,,,,,,,,,0.546189,,,,,,,,,,,,,,697877b6-ca24-45ac-a86f-9693aff7afee,2462,,"[25.7, 19.6]",3857267,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,144,Senegal,787,"['3514d8b1-2d5e-4013-8b95-e434a04db1f9', 'face88cd-b48b-4e59-b7bb-2693e194a173']",51,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:51.548,Pressure,
,,,,,,,,,,,,,,,,,1.304807,,,,,,,,,,,,,,2bb2304c-9dd3-4a93-9ced-7a9221299525,2477,,"[14.5, 13.5]",3857267,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdou Diallo,8553.0,Left Center Back,145,Ecuador,3565,"['0f2b85a0-32d2-45c3-8e47-fcd179cb960c', '474cb6e3-ed99-4804-8a0b-7e18e33e1e30']",19,,,,,,,,,,,,,,,,,Senegal,787,00:37:19.217,Pressure,
,,,,,,,,,,,,,,,,,1.645519,,,,,,,,,,,,,,a36e7de5-07ce-45ed-8821-c9777bd8e4de,2479,,"[111.9, 66.1]",3857267,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,145,Ecuador,3565,['5db767f3-142d-4519-ba02-098337fd0693'],21,,,,,,,,,,,,,,,,,Ecuador,3565,00:37:21.343,Pressure,
,,,,,,,,,,,,,,,,,1.701529,,,,,,,,,,,,,,eb89486d-04b1-4a55-afb1-0045d3c19cc2,2487,,"[38.9, 68.6]",3857267,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,146,Senegal,787,"['5e350450-6826-45f1-a42e-b884eb5ee984', 'b184f802-dc71-4f22-a569-2946d13c8d6e']",1,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:01.213,Pressure,
,,,,,,,,,,,True,,,,,,0.295625,,,,,,,,,,,,,,bd663cb1-11df-43d4-9e60-740103083003,2496,,"[75.1, 20.4]",3857267,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Right Defensive Midfield,147,Ecuador,3565,"['3b718c1f-fe39-4a7f-9534-eba916d36837', '4d213801-ce95-4f03-852d-e38a313db652']",5,,,,,,,,,,,,,,,,,Senegal,787,00:38:05.264,Pressure,
,,,,,,,,,,,,,,,,,0.591316,,,,,,,,,,,,,,81a7d929-bf81-43f0-8539-c00ed34f0155,2522,,"[37.3, 69.3]",3857267,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djorkaeff Neicer Reasco González,91090.0,Right Center Forward,148,Senegal,787,"['412fe1f9-571f-4970-b733-8c9ffe92b137', '6d65d72a-6539-43e9-b2f0-c6683918db31']",58,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:58.585,Pressure,
,,,,,,,,,,,,,,,,,0.697881,,,,,,,,,,,,,,ab94a357-2dad-4bc0-b9b0-92c4e6b34ccd,2537,,"[60.8, 8.7]",3857267,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,148,Senegal,787,"['238aed7a-fd8b-4fa3-8222-bad53fd2f24a', '4794388f-d624-41aa-8322-dcec28d68c82', '9b200d4f-c947-460a-9ca5-543581a6f733']",13,,,,,,,,,,,,,,,,,Ecuador,3565,00:39:13.316,Pressure,
,,,,,,,,,,,,,,,,,0.411404,,,,,,,,,,,,,,3c254e09-4c3e-41c5-a8b2-81e4772d523d,2546,,"[12.9, 3.2]",3857267,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,148,Senegal,787,['fda4ed87-910c-42ad-a43f-3f1c3a389f41'],20,,,,,,,,,,,,,,,,,Ecuador,3565,00:39:20.711,Pressure,
,,,,,,,,,,,True,,,,,,0.416584,,,,,,,,,,,,,,10dab654-95b6-433c-8bad-f7ead2695b00,2549,,"[95.0, 68.3]",3857267,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,149,Ecuador,3565,"['e4b35583-cf81-4b97-b9b9-02b9c4fb954c', 'e4d20dec-be1c-4e29-82ea-2adf3a862d10']",23,,,,,,,,,,,,,,,,,Senegal,787,00:39:23.126,Pressure,
,,,,,,,,,,,,,,,,,0.99573,,,,,,,,,,,,,,11de842f-4116-4e66-9dce-eb89e155accc,2557,,"[86.9, 64.4]",3857267,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boulaye Dia,20611.0,Right Wing,149,Ecuador,3565,['1dea6724-8345-4fd9-9b94-7dbae71d483a'],27,,,,,,,,,,,,,,,,,Senegal,787,00:39:27.629,Pressure,
,,,,,,,,,,,,,,,,,0.412909,,,,,,,,,,,,,,94e2f8ca-53f4-412e-b94b-96c5228c6b1e,2574,,"[42.8, 39.6]",3857267,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Right Defensive Midfield,150,Ecuador,3565,['0cae2afa-7571-47a1-aa56-b85f2f6c0db7'],7,,,,,,,,,,,,,,,,,Senegal,787,00:40:07.709,Pressure,
,,,,,,,,,,,,,,,,,1.357788,,,,,,,,,,,,,,56c14dba-8ab7-4a33-a626-b1a8bf24d7db,2602,,"[47.3, 31.7]",3857267,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,154,Senegal,787,"['07a94720-ec8b-479a-8915-0b8f399e6662', '3682b1e5-9e65-4e88-9a4d-a126c47c6c35']",59,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:59.025,Pressure,
,,,,,,,,,,,True,,,,,,0.222128,,,,,,,,,,,,,,63a5d9eb-e785-4422-aa33-23d8e1518e30,2615,,"[111.3, 47.9]",3857267,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boulaye Dia,20611.0,Right Wing,156,Ecuador,3565,,48,,,,,,,,,,,,,,,,,Senegal,787,00:42:48.645,Pressure,
,,,,,,,,,,,True,,,,,,0.324021,,,,,,,,,,,,,,1ff8fb83-12be-4e48-b58e-597c3467b929,2625,,"[66.5, 67.6]",3857267,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh Ahmadou Bamba Mbacke Dieng,88123.0,Center Forward,160,Ecuador,3565,"['121446a9-7217-461d-9c55-3aba6732a913', '22b8f329-f544-46be-91eb-f5addea5d673']",1,,,,,,,,,,,,,,,,,Senegal,787,00:43:01.557,Pressure,
,,,,,,,,,,,,,,,,,0.542721,,,,,,,,,,,,,,54de66e4-a4c8-4955-85e8-e712aa20f9cd,2660,,"[26.0, 75.8]",3857267,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boulaye Dia,20611.0,Right Wing,165,Ecuador,3565,"['2f9d9e1f-07b5-4e80-bdc4-6d6404fc354d', '38a54ea7-88e6-4468-98d9-3b2082b251e8']",45,,,,,,,,,,,,,,,,,Senegal,787,00:43:45.261,Pressure,
,,,,,,,,,,,,,,,,,0.564569,,,,,,,,,,,,,,24d6d342-f286-4448-9a91-0001d89ffe41,2689,,"[28.9, 75.6]",3857267,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,169,Senegal,787,"['1cc2ca87-ef7f-499f-9304-8dbb3203f1f9', 'd44c91a9-8fa1-4da3-8549-21cfbbe41d02']",54,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:54.955,Pressure,
,,,,,,,,,,,True,,,,,,0.331251,,,,,,,,,,,,,,01455c8a-fc60-40c9-abbc-1d1682694940,2720,,"[67.9, 59.2]",3857267,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Gueye,21026.0,Left Defensive Midfield,172,Ecuador,3565,"['04e71acb-474f-430c-bc7d-2a3a65403f6d', '38b9f608-a044-43ce-8089-dd10c0fd1710']",11,,,,,,,,,,,,,,,,,Senegal,787,00:46:11.418,Pressure,
,,,,,,,,,,,,,,,,,0.319567,,,,,,,,,,,,,,b45dbf67-be17-4b4d-8335-c903e38d9369,2729,,"[4.6, 6.3]",3857267,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismail Jakobs,32915.0,Left Back,172,Ecuador,3565,['ea0cd1d3-8737-48a2-87c4-0f119ec47b2d'],25,,,,,,,,,,,,,,,,,Senegal,787,00:46:25.171,Pressure,
,,,,,,,,,,,,,,,,,0.356895,,,,,,,,,,,,,,549bb74a-aeaa-40ee-86fd-5c3387d63010,2738,,"[6.8, 8.1]",3857267,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,173,Ecuador,3565,"['19034ddd-5b5d-48c7-afec-e305037093e3', 'c0d7c06c-9ed1-4a3d-bafd-7af3da68e9ba']",37,,,,,,,,,,,,,,,,,Senegal,787,00:46:37.882,Pressure,
,,,,,,,,,,,,,,,,,0.591721,,,,,,,,,,,,,,cca2bcc1-c516-40cc-8806-d125f12bcc0c,2806,,"[21.5, 59.5]",3857267,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Wing,180,Ecuador,3565,"['8a728f2d-81d7-4f41-a7c8-6a9b375ca0a7', 'fe13dbdc-e1be-414b-85cb-bec12581b056']",37,,,,,,,,,,,,,,,,,Senegal,787,00:50:37.060,Pressure,
,,,,,,,,,,,,,,,,,0.234504,,,,,,,,,,,,,,6a905a71-7778-45b1-a453-29b348b34c85,2809,,"[27.8, 55.9]",3857267,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Right Defensive Midfield,180,Ecuador,3565,,39,,,,,,,,,,,,,,,,,Senegal,787,00:50:39.024,Pressure,
,,,,,,,,,,,,,,,,,1.297903,,,,,,,,,,,,,,30351451-1a03-48f1-9c21-c3ba8ef8510b,2818,,"[54.8, 67.6]",3857267,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Wing,180,Ecuador,3565,['f70c66bf-0e8f-4d95-8e80-885ef513e4c9'],48,,,,,,,,,,,,,,,,,Senegal,787,00:50:48.070,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,134f5b6a-9851-4f5b-b85d-4c21601d51f4,26,,"[53.3, 72.5]",3857267,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iliman Ndiaye,80484.0,Right Wing,2,Ecuador,3565,"['3bcde321-4972-4834-8244-49d3556ebfae', 'c73430ef-4f58-4098-88f6-cb32770e7987']",20,,,,,,,,,,,,,,,,,Senegal,787,00:00:20.470,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,443a92d1-add4-447e-937d-9a3de9b199a0,151,,"[56.1, 72.7]",3857267,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iliman Ndiaye,80484.0,Right Wing,9,Ecuador,3565,"['8a06ba5e-5070-480b-a598-44a4f9d165f2', 'd2d02753-7880-48a0-aa1c-8d41c5615757']",28,,,,,,,,,,,,,,,,,Senegal,787,00:04:28.820,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ccd008a8-e2bc-441b-88a6-7b88c555af82,228,,"[46.1, 6.3]",3857267,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,13,Senegal,787,"['3e1dd9e8-4d8d-4c50-9634-7b2ade19214b', '63081241-0708-4dae-b679-8f78f8f275a9', '7de8ff40-3748-4871-8297-18f829d10b3f']",1,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:01.440,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,871af4f7-d906-4cfa-b725-0a59f25b2185,358,,"[20.9, 41.5]",3857267,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Armando Gruezo Arboleda,12583.0,Center Defensive Midfield,20,Senegal,787,"['41fb09f6-fa1c-40ac-a0d2-04c230665a48', '52b2b9c7-ba48-4768-baf0-9c38d1f6c64b']",51,,,,,,,,,,,,,,,,,Ecuador,3565,00:10:51.845,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c26b1f28-1bf5-41df-b411-a5ea9f4ebc41,367,,"[11.3, 77.7]",3857267,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alan Steven Franco Palma,37945.0,Right Center Midfield,20,Senegal,787,"['646c82f0-e2b3-460e-906f-c09ffc875144', 'f6ce4115-3487-41af-813f-1b8656ba39ac']",58,,,,,,,,,,,,,,,,,Ecuador,3565,00:10:58.073,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,84adbaf9-b082-412e-919c-362f1fca0fd7,409,,"[18.4, 26.5]",3857267,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moisés Isaac Caicedo Corozo,37726.0,Left Center Midfield,20,Senegal,787,"['01d633c9-e689-4a75-bda3-50fb74e24a0c', '13cebc30-daea-4a7b-a889-f3fbb937341f', 'd16969eb-77d5-477c-92d0-e5aa72e39d2c']",52,,,,,,,,,,,,,,,,,Ecuador,3565,00:11:52.359,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a91b2400-09c9-47f1-a8f2-8e9b05d4ae38,458,,"[53.2, 27.4]",3857267,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ismail Jakobs,32915.0,Left Back,21,Ecuador,3565,"['57c57466-d135-4b9e-ab4c-a757d5b5291f', '5c28728a-dc4b-4452-a95b-ea86074ac9dc', 'bf3d832a-2ac6-45fb-a771-d15461acf6b3']",20,,,,,,,,,,,,,,,,,Senegal,787,00:13:20.835,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e404c4eb-54ee-4458-a61e-7617df1845c0,476,,"[26.0, 18.9]",3857267,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Center Midfield,22,Senegal,787,"['2c73d941-775e-4a01-9283-64a3531b8409', '7aeaa838-b59d-4e7b-9ddf-d6132cf41f15', 'c42578d0-3b67-44f2-9740-516c42eb2067']",45,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:45.689,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0b83b134-8810-4ed5-a792-56afc9862b1a,480,,"[29.8, 17.6]",3857267,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,22,Senegal,787,"['2e254fe6-3dc5-47f1-a110-0e77df9ca84b', '81a8caad-3f15-41fc-940e-b36547be1c4e']",46,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:46.841,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,83e26754-86cc-460f-8f81-f8e1f3cf207d,677,,"[45.6, 49.6]",3857267,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,36,Senegal,787,"['25461d61-74e2-496a-b4f1-80af908f9c6a', 'bf411ee2-7645-4939-989e-ea692c71bcd6', 'e0af0c8e-4bc8-4f2f-a665-d9ddd8b790ec']",49,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:49.419,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,3efd7dae-1551-40c0-b155-8ed5632b5488,1322,,"[45.0, 76.4]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,74,Senegal,787,"['23a16ff5-77c2-424e-bfd5-a6b80194f554', 'a67a772d-5fa5-47fb-8951-fedcadc8ef5e', 'c9932ac0-c4fe-44d5-b927-6b60ea2b1908']",19,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:19.666,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ab5fc48b-24e9-44f9-8f3a-f3b2e547714e,1364,,"[46.6, 47.2]",3857267,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Center Midfield,79,Senegal,787,"['d2dd7142-aef6-4b72-b443-db35f10646a0', 'dd4ec914-5776-4f9e-9bc9-b4bd00c3fc75', 'f3e73df1-5b16-400e-bf2e-97827759354b']",46,,,,,,,,,,,,,,,,,Ecuador,3565,00:49:46.111,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c097327a-257f-430e-9491-2c549fabdc81,1839,,"[20.5, 76.0]",3857267,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iliman Ndiaye,80484.0,Right Wing,106,Ecuador,3565,"['2129c135-f276-48ff-b0c8-64fa938d3e27', '3dcbd67c-7d7f-4b96-8236-9255826c34a1']",52,,,,,,,,,,,,,,,,,Senegal,787,00:11:52.591,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fd59adbc-93b5-4fbd-9a60-b6ff2319a273,1983,,"[46.8, 9.1]",3857267,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,114,Ecuador,3565,"['137a9921-a007-473f-aa03-0dab98d2daf7', 'ceb9d2ba-ff19-4ffd-9e2a-97fbf0b38533', 'de147303-539a-46a6-a65c-db7769187767']",59,,,,,,,,,,,,,,,,,Ecuador,3565,00:15:59.180,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8dd4d60-898e-4525-b3ed-04ae82f1217f,2054,,"[17.4, 66.5]",3857267,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Adoni Cifuentes Charcopa,36148.0,Right Defensive Midfield,121,Senegal,787,"['4c1ec88b-c1a1-4c38-8cb1-4268826dd65d', '6df654c0-7d6b-4322-8f0a-a60a2cb37f5e', 'bb5d599a-79b7-429d-922e-82c89d03b372']",19,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:19.054,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe838912-a5d0-4710-8e32-b5ba7c59611f,2222,,"[28.8, 60.1]",3857267,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,133,Ecuador,3565,"['056219cc-b71d-428c-9718-62dcd24151fa', '3f567540-7656-4d84-abb6-851d3de45e32']",39,,,,,,,,,,,,,,,,,Senegal,787,00:30:39.400,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2ffc0758-be52-4170-a01e-b765ea15ede7,2326,,"[75.8, 23.1]",3857267,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,139,Senegal,787,"['017bbdc7-0db6-4212-8d1f-2b097154f583', '80db757c-20b2-4af2-bf11-1eafd2f3370e']",55,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:55.972,Dribbled Past,
