bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[92.4, 3.1]",,,,,,,,,,,,1.372895,,,,,,,,,,,,,,a1cbd6d8-673d-4c43-9412-4b8a4c5e8445,1942,,,"[87.3, 3.1]",3857270,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,94,Portugal,780,"['0c3e5442-4667-4093-ae9a-998af68dbdbc', '7a608c6c-5620-4e26-b36d-0a43061a640d']",35,,,,,,,,,,,,,,,,,,Portugal,780,00:08:35.750,Carry,
,,,,"[99.4, 14.6]",,,,,,,,,,,,2.841042,,,,,,,,,,,,,,a320bc9a-fa46-4924-b456-c00df9015ebc,1945,,,"[96.7, 18.5]",3857270,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,94,Portugal,780,"['5e58b1cd-d264-4382-883b-3d2f6d8c6c22', '8514fe38-6d4b-4751-8ccb-cd8ede789c03']",37,,,,,,,,,,,,,,,,,,Portugal,780,00:08:37.977,Carry,
,,,,"[51.6, 57.5]",,,,,,,,,,,,1.82811,,,,,,,,,,,,,,4648c5f3-326c-4923-b5b3-ad0428a1cffa,1952,,,"[51.6, 57.5]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,96,Portugal,780,"['ad4ffe8a-e218-4a73-9cab-9a38367a2b09', 'ed827e3b-91ac-4010-a570-00e84d33b666']",1,,,,,,,,,,,,,,,,,,Portugal,780,00:10:01.646,Carry,
,,,,"[51.3, 58.2]",,,,,,,,,,,,0.02802,,,,,,,,,,,,,,04e32da6-1b95-4cd3-a91a-e31f7e91f01b,1957,,,"[51.6, 58.2]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,96,Portugal,780,"['583cbafc-013e-457c-91c8-4a55802fe275', 'fdaa0871-1c9d-43a8-89dc-6ed15924bd1e']",4,,,,,,,,,,,,,,,,,,Portugal,780,00:10:04.816,Carry,
,,,,"[37.3, 43.1]",,,,,,,,,,,,1.409135,,,,,,,,,,,,,,e4066332-66c1-401c-8c45-38891f455d97,1960,,,"[37.3, 46.3]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,96,Portugal,780,"['8ad2958e-d537-4ef3-afcc-7014443fe613', 'f78d8092-e7d0-4b93-b3a8-27d3ce2fc747']",6,,,,,,,,,,,,,,,,,,Portugal,780,00:10:06.604,Carry,
,,,,"[8.7, 33.6]",,,,,,,,,,,,2.073118,,,,,,,,,,,,,,a0d89548-cd52-4974-9849-692c1f0e651c,1963,,,"[7.1, 34.3]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Meireles Costa,32975.0,Goalkeeper,96,Portugal,780,"['7a1132f7-9b9d-4faa-bca0-fff14fbce1e0', 'fa7a3935-dbf0-4b29-9596-d50a852832cc', 'fd0c63f9-f037-46b2-a2f1-cffb8565fa07']",10,,,,,,,,,,,,,,,,,,Portugal,780,00:10:10.130,Carry,True
,,,,"[52.5, 72.6]",,,,,,,,,,,,1.21085,,,,,,,,,,,,,,91cc385b-7e05-4c14-a05c-dd7b71f19171,1972,,,"[57.0, 74.7]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,97,Uruguay,783,"['063b84f2-e3a2-4cb4-aefd-45136fa5a06d', 'bf71183b-edf1-4dcb-ad39-85d680860a7c']",33,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:33.009,Carry,
,,,,"[13.4, 44.4]",,,,,,,,,,,,0.819152,,,,,,,,,,,,,,e7fbef95-2549-4eb1-8620-818b67be474a,1975,,,"[13.4, 44.4]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,97,Uruguay,783,"['2fb3c76c-8317-4695-9a4a-86eef3f7da9c', 'ec96060e-4113-43da-8986-e92270e3a9b2']",37,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:37.870,Carry,
,,,,"[25.8, 28.1]",,,,,,,,,,,,1.505906,,,,,,,,,,,,,,3d9cd76d-97dc-4621-b283-b57de80de5e8,1978,,,"[22.5, 29.3]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Center Back,97,Uruguay,783,"['93ad5ef5-d17e-45f4-b5a5-8666f85a661f', '9faccc2d-c11a-4ec9-8468-d17f1c6b40cd']",40,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:40.181,Carry,
,,,,"[32.8, 7.8]",,,,,,,,,,,,1.237416,,,,,,,,,,,,,,623ad787-d946-4d28-9056-ccaf0ad27f36,1981,,,"[32.8, 7.8]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Coates Nión,6300.0,Left Center Back,97,Uruguay,783,"['3d6b761f-f5df-4dee-95b4-8c30d3b3635a', '59dd909b-9f43-45b5-8c3b-48d320492d8c']",43,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:43.322,Carry,
,,,,"[25.1, 32.4]",,,,,,,,,,,,3.696297,,,,,,,,,,,,,,b80aa5ff-af0e-442a-8ee0-5ae3946fc6e9,1984,,,"[21.3, 29.2]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Center Back,97,Uruguay,783,"['01738af8-ba3e-4a06-a9d0-412b1d87202b', 'e0e57cc5-daa0-40a8-9471-da32923600a6']",46,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:46.224,Carry,
,,,,"[26.5, 9.2]",,,,,,,,,,,,0.345623,,,,,,,,,,,,,,bc9ef520-3858-4832-a603-9cad479c21ff,1987,,,"[26.5, 9.2]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Coates Nión,6300.0,Left Center Back,97,Uruguay,783,"['742fc874-7ed1-44af-b5cd-edf9b8111e40', '961e5eb7-b424-47b3-b969-a213a3f1f9b7']",52,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:52.015,Carry,
,,,,"[41.4, 10.1]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,00f08420-8f88-4c89-a107-dd1de1eb08b3,1990,,,"[41.4, 10.1]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,97,Uruguay,783,"['4f722e0d-a755-4d05-9aef-cd4058dfe1c1', 'e30a8d3d-b37c-4719-af29-b860aaad1cef']",53,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:53.521,Carry,
,,,,"[34.8, 16.3]",,,,,,,,,,,,0.253985,,,,,,,,,,,,,,139c6232-5c9e-471b-b8d0-abcf2c38d28e,1993,,,"[34.8, 16.3]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Vecino Falero,5255.0,Left Center Midfield,97,Uruguay,783,"['968567b1-7607-4631-8845-28c43946bcea', 'a7365b31-75af-4820-bacf-2c5c1e9abcab']",54,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:54.100,Carry,
,,,,"[88.5, 65.8]",,,,,,,,,,,,1.149234,,,,,,,,,,,,,,8cd7d46c-446b-4c0c-b0f6-7692c5730500,1999,,,"[87.7, 67.6]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Wing,97,Uruguay,783,"['682d9425-afae-49e1-b4b3-fc8d965b6db8', '6de197d3-e6bc-471c-a2a4-1a2aa82f36a8']",55,,,,,,,,,,,,,,,,,,Portugal,780,00:10:55.564,Carry,
,,,,"[92.4, 34.7]",,,,,,,,,,,,1.736317,,,,,,,,,,,,,,2fc7c8a7-6781-46b5-920d-5e2ba165785e,2002,,,"[92.9, 38.5]",3857270,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,97,Uruguay,783,"['57e26369-842a-457f-947c-e437f2176acf', 'ac5e7c00-8b91-44e1-93e2-ff81a14676c1', 'ade491c9-a910-4fbf-b36c-7cdbe4dd92fe']",57,,,,,,,,,,,,,,,,,,Portugal,780,00:10:57.828,Carry,True
,,,,"[19.4, 34.2]",,,,,,,,,,,,0.736052,,,,,,,,,,,,,,75678f3b-cf50-4f7c-89a4-d9f73b4e8b44,2008,,,"[19.9, 31.1]",3857270,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Coates Nión,6300.0,Left Center Back,97,Uruguay,783,"['0f72df31-d9af-4ff1-a976-80931ba9646f', '314f968c-d23d-4c5a-8198-b7dbd3d1f74d', '4e468229-60cf-4e63-a7f6-c953fa7a9255']",0,,,,,,,,,,,,,,,,,,Uruguay,783,00:11:00.908,Carry,True
,,,,"[78.3, 31.7]",,,,,,,,,,,,1.171032,,,,,,,,,,,,,,6de34b40-2bec-4666-8621-130696987531,2012,,,"[77.8, 35.9]",3857270,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,98,Portugal,780,"['8354e1fd-fd32-47b6-95cf-d93fe6ae88ee', '89cdb23f-f5cc-4053-a13d-aa797ccc3eca']",3,,,,,,,,,,,,,,,,,,Portugal,780,00:11:03.039,Carry,
,,,,"[84.9, 19.1]",,,,,,,,,,,,5.150528,,,,,,,,,,,,,,d5390ce4-f5dc-48ea-b4f3-2f53bed0d061,2015,,,"[84.6, 25.3]",3857270,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,98,Portugal,780,"['1b642f5c-b048-479a-b8ff-fba48ac6d106', '4941c5bc-0ab0-43c9-a539-ae4b713d4d74', '55dca2ab-0b3d-40b1-9cf1-e6694c3599e7']",5,,,,,,,,,,,,,,,,,,Portugal,780,00:11:05.141,Carry,True
,,,,"[62.7, 33.1]",,,,,,,,,,,,1.336943,,,,,,,,,,,,,,6cf5fd5f-a14b-4953-8d40-badea4be8b88,2036,,,"[66.7, 39.3]",3857270,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,102,Portugal,780,"['5e02639b-4710-41bd-9531-240629caebb6', '78f26638-452a-4515-9999-14d63e0b54fd']",16,,,,,,,,,,,,,,,,,,Portugal,780,00:12:16.642,Carry,
,,,,"[78.5, 68.1]",,,,,,,,,,,,0.175062,,,,,,,,,,,,,,cb4dacf3-47e6-4c72-bc9a-d363efabb3df,2041,,,"[76.4, 64.3]",3857270,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Right Center Forward,103,Uruguay,783,"['6ec5408e-64bd-4a28-be9a-3c64f9c55dea', 'db88aa88-62d2-44a1-ac2b-b774e0267f18']",21,,,,,,,,,,,,,,,,,,Uruguay,783,00:12:21.224,Carry,
,,,,"[93.1, 72.5]",,,,,,,,,,,,2.019537,,,,,,,,,,,,,,5f24ae20-cb40-4f36-8055-386dc02ac011,2044,,,"[74.2, 72.8]",3857270,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillermo Varela Olivera,5264.0,Right Wing Back,103,Uruguay,783,"['48000863-84e0-416f-8944-7d9797736e57', 'af1e4f45-3e38-4ee0-9520-b937679cc1de']",22,,,,,,,,,,,,,,,,,,Uruguay,783,00:12:22.170,Carry,
,,,,"[54.2, 16.8]",,,,,,,,,,,,1.495903,,,,,,,,,,,,,,5fe9be07-7127-4ef8-89d0-f04d10fd0647,2055,,,"[63.6, 11.3]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Félix Sequeira,12041.0,Left Wing,104,Portugal,780,"['91e2969b-2fd5-4446-98d0-d38138aaf03c', 'a61db5ea-7964-4bae-b50d-9daaf091d95d']",9,,,,,,,,,,,,,,,,,,Portugal,780,00:13:09.636,Carry,
,,,,"[88.2, 51.5]",,,,,,,,,,,,5.104324,,,,,,,,,,,,,,9bdc6507-c4a1-493c-a7d6-1c293154dca0,2058,,,"[55.3, 37.3]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Silva de Carvalho,5214.0,Right Center Midfield,104,Portugal,780,"['09c867bf-e1fb-40fc-9a16-c9a79b7837ac', '6bf5bc05-b620-43c1-bed1-03a8a8cc11fa', 'c44faa0b-a2df-4936-b18e-e7efdfb22138']",12,,,,,,,,,,,,,,,,,,Portugal,780,00:13:12.080,Carry,True
,,,,"[98.4, 68.1]",,,,,,,,,,,,1.004216,,,,,,,,,,,,,,fbce3dfc-e78d-4f99-90c1-8479b86c3e6b,2062,,,"[98.4, 68.1]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,104,Portugal,780,"['39165f9d-7ede-45a1-bb9d-732a2b352fe1', '779ed523-d3f1-4a22-8c58-903f39057dae']",18,,,,,,,,,,,,,,,,,,Portugal,780,00:13:18.428,Carry,
,,,,"[88.2, 59.3]",,,,,,,,,,,,0.683367,,,,,,,,,,,,,,82b2bccc-868d-4850-ab7f-e69cd8303df3,2065,,,"[88.2, 59.3]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Silva de Carvalho,5214.0,Right Center Midfield,104,Portugal,780,"['63b850ae-6e4b-46fc-857d-88cf6ad19f2c', 'b653a52f-6625-46dd-b3ac-c46db7f98037']",20,,,,,,,,,,,,,,,,,,Portugal,780,00:13:20.794,Carry,
,,,,"[81.1, 41.4]",,,,,,,,,,,,0.920894,,,,,,,,,,,,,,57d33082-aab2-4bb2-b331-82912395a14a,2068,,,"[80.2, 43.8]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,104,Portugal,780,"['12ff1776-a772-434d-865b-c1a5ed73c5ec', '5dd11e33-3de2-4356-b755-b7be7f6d015e']",22,,,,,,,,,,,,,,,,,,Portugal,780,00:13:22.826,Carry,
,,,,"[73.6, 14.0]",,,,,,,,,,,,1.075331,,,,,,,,,,,,,,a45eb264-beee-462c-afe9-73e8845a0db0,2071,,,"[73.6, 14.0]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,104,Portugal,780,"['2bfc01ae-4c39-410f-89ff-1efa61cfa2f4', '35d9213a-9bc4-4a32-9ae8-5368bdbfb508']",25,,,,,,,,,,,,,,,,,,Portugal,780,00:13:25.049,Carry,
,,,,"[81.4, 4.7]",,,,,,,,,,,,6.665202,,,,,,,,,,,,,,5dac09ea-4715-492b-b0ea-a1afc0f1fd72,2074,,,"[79.7, 6.4]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Center Midfield,104,Portugal,780,"['6ed5c5ed-f4f7-413d-8e8e-7a3368cf6c4a', 'b5fb6e34-cc01-469a-af22-17239e163881']",26,,,,,,,,,,,,,,,,,,Portugal,780,00:13:26.981,Carry,
,,,,"[68.8, 4.2]",,,,,,,,,,,,0.701844,,,,,,,,,,,,,,9ab9b15f-3244-467c-9ad6-f1e6898aa9c9,2077,,,"[73.8, 4.2]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,104,Portugal,780,"['5f73aba1-0081-4826-aab6-cd8e2b63cc43', '79c6796c-4595-4ea7-ae97-c499cb9515b1', 'b90e6681-116d-45dc-a07a-2af7d4516455']",34,,,,,,,,,,,,,,,,,,Portugal,780,00:13:34.913,Carry,True
,,,,"[39.3, 13.7]",,,,,,,,,,,,0.076081,,,,,,,,,,,,,,1c04b2ec-3fc0-4522-a04b-e0faa954a1e5,2081,,,"[39.3, 13.7]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,104,Portugal,780,"['39b6ee2c-abca-4f4a-9f88-cda8d58b5c42', '85e1f40e-911c-4c5e-b6fe-6e4878ce1da9']",37,,,,,,,,,,,,,,,,,,Portugal,780,00:13:37.854,Carry,
,,,,"[44.4, 41.1]",,,,,,,,,,,,2.055021,,,,,,,,,,,,,,a600f9a3-b10f-418e-8590-45aeb190cbea,2084,,,"[44.4, 38.3]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,104,Portugal,780,"['088d52fb-9792-43ae-b31d-218e58c18e15', 'eec5bd20-aec9-422f-9a97-9cf1a54f6258']",39,,,,,,,,,,,,,,,,,,Portugal,780,00:13:39.662,Carry,
,,,,"[52.3, 59.3]",,,,,,,,,,,,3.278493,,,,,,,,,,,,,,c1e2677c-9b80-467c-82d2-6c0f76cf9189,2087,,,"[49.9, 62.9]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Silva de Carvalho,5214.0,Right Center Midfield,104,Portugal,780,"['9d167bee-95d7-4464-835d-70c6936a1cee', 'ede7d157-b243-46dc-aa97-ab13e28c8e60']",42,,,,,,,,,,,,,,,,,,Portugal,780,00:13:42.934,Carry,
,,,,"[43.3, 11.6]",,,,,,,,,,,,1.778148,,,,,,,,,,,,,,c703c531-ebb8-490f-a721-92dbd20377e6,2090,,,"[42.6, 11.8]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,104,Portugal,780,"['9f6f0a62-655c-4162-aa3d-2b73f61db896', 'd5f2d05b-eb14-492a-a04c-ae2b9bc2c520']",47,,,,,,,,,,,,,,,,,,Portugal,780,00:13:47.870,Carry,
,,,,"[59.1, 23.0]",,,,,,,,,,,,1.819375,,,,,,,,,,,,,,0b9a528e-2bbe-4046-90d4-85985aef2425,2093,,,"[65.2, 22.2]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Félix Sequeira,12041.0,Left Wing,104,Portugal,780,"['aadbd81b-b12c-4f20-a465-c6cc199576de', 'f05efdb4-d305-4288-bbb7-eb983160639a']",50,,,,,,,,,,,,,,,,,,Portugal,780,00:13:50.781,Carry,
,,,,"[46.1, 26.9]",,,,,,,,,,,,2.200338,,,,,,,,,,,,,,94762fc4-17fd-40d6-99aa-9d04fc0268c0,2096,,,"[53.9, 25.8]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,104,Portugal,780,"['0bb12055-fbd0-4cd7-8e9a-6ec35475df0d', '54141eec-c491-4582-8c71-4450ecd9fdd9', 'f5c116ae-dba3-411c-8fcf-a167028fdb77']",53,,,,,,,,,,,,,,,,,,Portugal,780,00:13:53.339,Carry,True
,,,,"[41.8, 45.7]",,,,,,,,,,,,2.091035,,,,,,,,,,,,,,b45754b9-b970-4243-b044-7246f1d8841f,2100,,,"[38.1, 48.0]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,104,Portugal,780,"['a5940bf6-727c-42d3-9727-873ed17d9ec2', 'c40a50aa-775d-4b55-887b-dcd7fad752cf']",56,,,,,,,,,,,,,,,,,,Portugal,780,00:13:56.463,Carry,
,,,,"[47.5, 63.9]",,,,,,,,,,,,1.206765,,,,,,,,,,,,,,8496e914-a8a8-4565-a557-788155cc2675,2103,,,"[47.5, 63.9]",3857270,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Silva de Carvalho,5214.0,Right Center Midfield,104,Portugal,780,"['c6cbad4d-333a-4263-812d-f4a8ccbc99b0', 'd0b2a888-43cc-4b21-bfb3-3e66738b5bde']",59,,,,,,,,,,,,,,,,,,Portugal,780,00:13:59.524,Carry,
,,,,"[51.3, 77.3]",,,,,,,,,,,,0.763153,,,,,,,,,,,,,,50b0b039-fd20-4388-aa58-99c16def3f51,2106,,,"[51.1, 75.2]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,104,Portugal,780,"['01d833de-62c7-40db-930b-5a44d25880e7', '42ceac33-e668-4337-b914-4c4487ef9c39', '835f627f-5d6e-4b55-9283-e49a2d4450eb']",1,,,,,,,,,,,,,,,,,,Portugal,780,00:14:01.748,Carry,True
,,,,"[92.8, 43.6]",,,,,,,,,,,,5.406696,,,,,,,,,,,,,,716f7e80-e9f3-40cf-a3b9-a380c9cc6266,2112,,,"[84.7, 24.7]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Right Center Forward,105,Uruguay,783,"['17343a69-790e-49b9-8376-301c1eea3eee', 'ad3b57bb-43a5-4522-84e5-d102fdfb0fa3', 'ebb7b648-307e-4af2-96b0-e6ccd28f168a']",5,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:05.277,Carry,True
,,,,"[69.8, 50.1]",,,,,,,,,,,,0.27821,,,,,,,,,,,,,,9da14870-fab9-43bd-a59f-4c564952b274,2125,,,"[72.4, 49.1]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,107,Uruguay,783,"['689313c5-9cbc-48d7-bfc7-42238754d963', 'b6f07a5f-3cee-471a-9286-eb4efc7fa47c', 'c716aa82-85d1-4137-bd74-ca14e7d87716']",34,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:34.705,Carry,True
,,,,"[88.6, 58.8]",,,,,,,,,,,,1.851651,,,,,,,,,,,,,,6527918e-5e6c-4136-a1b1-98fe752990c5,2128,,,"[74.4, 58.8]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,107,Uruguay,783,"['c661f8a4-30ba-4132-8a63-729fcf6130f8', 'eb44a0d2-67b6-49b9-8bf3-1870ba456fc8', 'f1b9af89-bed9-4d73-bf5f-c3a2043e3466']",35,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:35.927,Carry,True
,,,,"[88.2, 73.5]",,,,,,,,,,,,2.56356,,,,,,,,,,,,,,0ec34107-4ed0-40ff-99a3-59c20ffabb90,2131,,,"[88.6, 58.8]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,107,Uruguay,783,"['02d944ad-1df7-4f74-92ea-5c653ca9a5bf', 'c661f8a4-30ba-4132-8a63-729fcf6130f8', 'eb44a0d2-67b6-49b9-8bf3-1870ba456fc8']",37,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:37.779,Carry,True
,,,,"[87.2, 54.8]",,,,,,,,,,,,1.852439,,,,,,,,,,,,,,713d05f7-eec8-47e3-9c86-f02b68fa928a,2134,,,"[83.5, 52.2]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,107,Uruguay,783,"['6913226b-ab38-45af-96a5-5e98e5da39d6', '76b893eb-7b4b-486a-b06a-953abaaeced6']",41,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:41.607,Carry,
,,,,"[95.0, 72.3]",,,,,,,,,,,,0.977213,,,,,,,,,,,,,,86be1179-ca06-4638-8ba6-97ca1a4d4e7e,2137,,,"[95.0, 72.3]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,107,Uruguay,783,"['b196e2bf-39b3-4b28-be57-f2b15356d59c', 'ff5bb5c0-2e96-47da-9108-3d3655127573']",44,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:44.763,Carry,
,,,,"[93.2, 55.1]",,,,,,,,,,,,2.323326,,,,,,,,,,,,,,7cb00b2d-0f2b-424e-8ce2-afeda8fc2109,2140,,,"[90.3, 56.7]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Center Defensive Midfield,107,Uruguay,783,"['43125908-4db7-448a-b691-883706ff406c', 'd1d8f39a-0ced-450d-9af4-5d654d0b5804']",46,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:46.877,Carry,
,,,,"[82.0, 34.5]",,,,,,,,,,,,0.004942,,,,,,,,,,,,,,b47b8c04-37d7-460a-9eed-562349667766,2143,,,"[81.8, 30.9]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,107,Uruguay,783,"['5bce7bec-9d0b-4b0b-85a5-a57df6a97ba0', '88bc0532-910c-4798-8844-9b9efe6d7dee']",50,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:50.915,Carry,
,,,,"[74.0, 54.1]",,,,,,,,,,,,1.294429,,,,,,,,,,,,,,9ce37ff0-7bb8-4b29-9b6e-4790470fae5c,2146,,,"[74.5, 53.8]",3857270,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Center Back,107,Uruguay,783,"['05ca0e87-e26c-4287-b698-c008fc733f9b', 'e101793f-9c41-4358-96b0-24e148d81316']",52,,,,,,,,,,,,,,,,,,Uruguay,783,00:14:52.734,Carry,
