50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.445744,,,,,,,,,,,,,593fb667-efc7-4d04-8c23-cb58ed9edca3,806,,,"[80.7, 55.0]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jae-Sung Lee,5623.0,Right Midfield,29,Brazil,781,"['0725af41-4814-4d45-8deb-c6c93ba31d4e', 'de2fd299-f01b-48b3-b177-b33eb64e9144']",24,,,,,,,,,,,,,,,,,South Korea,791,00:21:24.733,Pressure,
,,,,,,,,,,,,,,,,,,0.16156,,,,,,,,,,,,,7afdcab0-bc7f-4646-bf85-7c63b2c109ba,822,,,"[47.0, 23.9]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Woo-Young Jung,5618.0,Right Defensive Midfield,29,Brazil,781,"['b46b250b-282e-41b8-9c8a-8a082bec11c3', 'eebc25ec-b7a9-41a2-ac6b-f1271892d68f']",40,,,,,,,,,,,,,,,,,South Korea,791,00:21:40.966,Pressure,
,,,,,,,,,,,,,,,,,,0.803768,,,,,,,,,,,,,f9448189-87c5-4c62-becb-2ccf3e66a6c2,838,,,"[10.9, 73.4]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,30,South Korea,791,['f3fe903f-ca61-4249-971c-def4a6b6744d'],11,,,,,,,,,,,,,,,,,Brazil,781,00:22:11.813,Pressure,
,,,,,,,,,,,,,,,,,,0.318134,,,,,,,,,,,,,4a2f8e1d-6660-4310-abe2-07bb3af2c992,902,,,"[7.2, 11.1]",3869253,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hee-Chan Hwang,5620.0,Left Midfield,31,Brazil,781,['f7c19650-ae98-4405-bbc2-af1e0c730668'],34,,,,,,,,,,,,,,,,,South Korea,791,00:23:34.759,Pressure,
,,,,,,,,,,,,True,,,,,,0.77103,,,,,,,,,,,,,e70462bc-0595-4c7d-8c0a-b06fe8a6b55e,908,,,"[91.8, 59.8]",3869253,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,32,South Korea,791,['024fe3ba-de46-4abd-94a1-e5c4aca4eaca'],37,,,,,,,,,,,,,,,,,Brazil,781,00:23:37.322,Pressure,
,,,,,,,,,,,,,,,,,,0.165512,,,,,,,,,,,,,ec4432cc-a759-4288-9290-d33b302891a6,931,,,"[27.4, 71.9]",3869253,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,33,South Korea,791,['76886b62-7d36-4864-a037-4c8fd1cf1b8f'],12,,,,,,,,,,,,,,,,,Brazil,781,00:24:12.595,Pressure,
,,,,,,,,,,,,,,,,,,0.439997,,,,,,,,,,,,,4fa616ac-9032-4030-a024-6900ef5eceba,935,,,"[11.8, 66.1]",3869253,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,33,South Korea,791,"['59a74b41-48dc-49c7-b765-2d19d4abe5f2', 'cbf21bef-fbda-4ba9-a0d2-19a029b4a526']",16,,,,,,,,,,,,,,,,,Brazil,781,00:24:16.715,Pressure,
,,,,,,,,,,,,,,,,,,0.695135,,,,,,,,,,,,,bc3a1909-a2a5-4b75-a29d-61a05f99e82f,978,,,"[20.5, 28.8]",3869253,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jin-Su Kim,40538.0,Left Back,42,Brazil,781,['6a0ef904-6dc2-41b0-895d-3444183a2798'],49,,,,,,,,,,,,,,,,,South Korea,791,00:25:49.030,Pressure,
,,,,,,,,,,,,,,,,,,0.337747,,,,,,,,,,,,,d144a4a2-5c88-49a6-becb-4640612a888a,1010,,,"[25.9, 69.7]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moon-Hwan Kim,40672.0,Right Back,43,Brazil,781,"['ad87fb5c-409d-4fdc-9daa-6051c32c426e', 'e73f8d8a-2ef1-489e-a36a-aa072fec1d10']",23,,,,,,,,,,,,,,,,,South Korea,791,00:26:23.605,Pressure,
,,,,,,,,,,,,True,,,,,,0.02,,,,,,,,,,,,,ec539227-11e1-401f-abed-7d748c13db2b,1013,,,"[93.6, 8.2]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,44,South Korea,791,,23,,,,,,,,,,,,,,,,,Brazil,781,00:26:23.973,Pressure,
,,,,,,,,,,,,,,,,,,0.179333,,,,,,,,,,,,,2b50ec24-17bf-435a-afb8-67efab8ce9cd,1028,,,"[38.8, 18.7]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richarlison de Andrade,3280.0,Center Forward,44,South Korea,791,"['934e8eec-c127-4f71-8c5d-d4335820b561', 'd4190f6b-9c3e-4936-8c30-c3f4ea23f19f']",40,,,,,,,,,,,,,,,,,Brazil,781,00:26:40.790,Pressure,
,,,,,,,,,,,,True,,,,,,1.750346,,,,,,,,,,,,,160f984b-4dd0-4c5c-a0e4-995f298a58ea,1038,,,"[68.4, 48.6]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,45,Brazil,781,['34e0aec0-8325-4471-af27-eb68efd2c1e0'],46,,,,,,,,,,,,,,,,,South Korea,791,00:26:46.245,Pressure,
,,,,,,,,,,,,,,,,,,0.444398,,,,,,,,,,,,,a4848aee-ae95-45e5-b7fc-21c19668b74b,1039,,,"[73.8, 49.4]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gue-Sung Cho,40542.0,Right Center Forward,45,Brazil,781,,47,,,,,,,,,,,,,,,,,South Korea,791,00:26:47.914,Pressure,
,,,,,,,,,,,,,,,,,,2.790882,,,,,,,,,,,,,f139fc82-c821-4efa-9a94-97015be099c9,1043,,,"[28.3, 61.7]",3869253,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,45,Brazil,781,['57227ab9-9976-4814-a613-46a8a8d3f1a2'],55,,,,,,,,,,,,,,,,,South Korea,791,00:26:55.461,Pressure,
,,,,,,,,,,,,,,,,,,0.82644,,,,,,,,,,,,,2dbb5e11-50f0-468b-96cb-768e6f75cf58,1061,,,"[3.5, 7.7]",3869253,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hee-Chan Hwang,5620.0,Left Midfield,46,Brazil,781,['9ea33359-641b-48bb-b0f9-d230b55793ad'],56,,,,,,,,,,,,,,,,,South Korea,791,00:27:56.593,Pressure,
,,,,,,,,,,,,,,,,,,0.571798,,,,,,,,,,,,,bdeaa808-1c32-4e12-8847-8bb26fe0338d,1073,,,"[21.5, 26.5]",3869253,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,46,Brazil,781,['49fbc649-ff76-4044-a624-7a3048ea754f'],7,,,,,,,,,,,,,,,,,South Korea,791,00:28:07.498,Pressure,
,,,,,,,,,,,,,,,,,,0.356077,,,,,,,,,,,,,176cb1eb-67b0-4e7a-b019-67265c8c0828,1074,,,"[23.7, 27.7]",3869253,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Woo-Young Jung,5618.0,Right Defensive Midfield,46,Brazil,781,,9,,,,,,,,,,,,,,,,,South Korea,791,00:28:09.026,Pressure,
,,,,,,,,,,,,,,,,,,0.416206,,,,,,,,,,,,,b34fa222-525b-4a2f-aae4-c474ca086d03,1075,,,"[23.5, 29.9]",3869253,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,46,Brazil,781,,9,,,,,,,,,,,,,,,,,South Korea,791,00:28:09.056,Pressure,
,,,,,,,,,,,,,,,,,,0.501047,,,,,,,,,,,,,d4d28d93-bdf1-4a0e-8917-00bbff745381,1099,,,"[21.8, 4.8]",3869253,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,47,South Korea,791,['ea489751-76d7-4788-bdf8-c8771fbb8c0b'],58,,,,,,,,,,,,,,,,,Brazil,781,00:29:58.959,Pressure,
,,,,,,,,,,,,,,,,,,0.215647,,,,,,,,,,,,,25ea1ded-f209-494c-bd9c-341e884e42b9,1104,,,"[23.5, 31.6]",3869253,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,47,South Korea,791,"['8b1aff2f-a8a4-4f9b-a5a3-52eea964030a', 'a37a8ba1-da44-4d10-b15f-0bcab4509eb1']",2,,,,,,,,,,,,,,,,,Brazil,781,00:30:02.440,Pressure,
,,,,,,,,,,,,,,,,,,0.226112,,,,,,,,,,,,,555f857e-97cd-4cd7-bd67-80bd0c1ed03d,1165,,,"[43.8, 39.5]",3869253,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Left Back,49,South Korea,791,"['4c9a441f-8287-46a0-9f48-f2a57eaa0bae', 'd031fec0-68d5-42b3-b138-476937be98ef']",28,,,,,,,,,,,,,,,,,Brazil,781,00:31:28.400,Pressure,
,,,,,,,,,,,,,,,,,,0.920437,,,,,,,,,,,,,f5db4302-2eed-4c0b-8f8c-727e0fcb6f49,1172,,,"[9.3, 63.1]",3869253,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éder Gabriel Militão,13620.0,Right Back,49,South Korea,791,['9e830fbc-6357-4412-ae20-d85182eec8dc'],35,,,,,,,,,,,,,,,,,Brazil,781,00:31:35.265,Pressure,
,,,,,,,,,,,,,,,,,,0.311243,,,,,,,,,,,,,420f4a92-c4eb-4d68-a4dd-b681d88a59d7,1187,,,"[97.7, 9.6]",3869253,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,50,Brazil,781,"['6e7af0f3-cab3-4508-9a62-f1c26a30a2f4', 'e94358b4-e419-47ca-85e5-f1da52d3ba1b']",46,,,,,,,,,,,,,,,,,South Korea,791,00:31:46.068,Pressure,
,,,,,,,,,,,,,,,,,,0.573921,,,,,,,,,,,,,7050b5f9-8bf4-41ec-a796-2a699b0531f5,1193,,,"[99.9, 9.3]",3869253,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gue-Sung Cho,40542.0,Right Center Forward,50,Brazil,781,['1b9bd929-726b-4535-a286-08080e191906'],47,,,,,,,,,,,,,,,,,South Korea,791,00:31:47.822,Pressure,
,,,,,,,,,,,,,,,,,,0.39813,,,,,,,,,,,,,76cba9f0-a8cd-4269-a37f-cce180ea89a2,1233,,,"[68.9, 50.4]",3869253,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Center Forward,51,Brazil,781,"['60d7f893-b718-4a70-8899-4020a88c62ad', 'f7a70bd4-15f7-4cc7-b4db-94a7809a0aa2']",26,,,,,,,,,,,,,,,,,South Korea,791,00:32:26.717,Pressure,
,,,,,,,,,,,,,,,,,,0.183172,,,,,,,,,,,,,2097eb70-d518-41ad-8e96-9ff6d1cb21b1,1285,,,"[38.7, 72.9]",3869253,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Right Center Back,51,Brazil,781,"['312a1684-1638-4ffb-84c0-a2a13a01dc43', '61b9f933-20dc-4ef2-b5be-fda2917db6f1']",5,,,,,,,,,,,,,,,,,South Korea,791,00:33:05.587,Pressure,
,,,,,,,,,,,,,,,,,,0.330032,,,,,,,,,,,,,691fd4f0-1a4b-4047-b54f-6d47699f7ab7,1307,,,"[53.4, 72.9]",3869253,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Midfield,51,Brazil,781,"['28e23ee8-cb3d-4982-971f-6b43a49e360a', 'ed710a5e-dda7-4d62-8b48-38e121845517']",23,,,,,,,,,,,,,,,,,South Korea,791,00:33:23.298,Pressure,
,,,,,,,,,,,,,,,,,,0.447637,,,,,,,,,,,,,373482f1-a05a-4cd1-a70c-33b36d44549e,1311,,,"[24.5, 63.0]",3869253,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,51,Brazil,781,"['5f6e3d65-279a-435a-8da4-43fbf1554078', 'd7978581-b0a9-4edb-8c37-3f27a7da4554']",27,,,,,,,,,,,,,,,,,South Korea,791,00:33:27.177,Pressure,
,,,,,,,,,,,,,,,,,,0.789875,,,,,,,,,,,,,bbebbc6a-01ad-4e3f-8996-b37b7e3f0948,1318,,,"[12.8, 28.3]",3869253,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,51,Brazil,781,['29ab97ad-8517-4f8d-928d-c3f8823618a4'],32,,,,,,,,,,,,,,,,,South Korea,791,00:33:32.127,Pressure,
,,,,,,,,,,,,,,,,,,0.54773,,,,,,,,,,,,,a512f1e7-db62-48ec-a8d5-ef147ee94c52,1319,,,"[10.9, 28.7]",3869253,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,51,Brazil,781,['c082e764-cb1f-4da0-97df-5fe6828e7b8a'],34,,,,,,,,,,,,,,,,,South Korea,791,00:33:34.301,Pressure,
,,,,,,,,,,,,,,,,,,0.244347,,,,,,,,,,,,,aca6398a-ede3-4263-b99c-9875e8cea3eb,1333,,,"[56.7, 17.3]",3869253,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richarlison de Andrade,3280.0,Center Forward,52,South Korea,791,['1ba433b1-93b7-483b-a3c8-2b2c6fd5fbf0'],19,,,,,,,,,,,,,,,,,Brazil,781,00:34:19.607,Pressure,
,,,,,,,,,,,,,,,,,,0.591586,,,,,,,,,,,,,83d1119f-648c-4ccc-b3d2-bd78192a328a,1337,,,"[42.4, 17.3]",3869253,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,52,South Korea,791,"['67777c6f-2204-4eac-8dcc-69eff0629d5c', 'b9749bab-1c82-4d90-8ce7-735c0832d6be']",20,,,,,,,,,,,,,,,,,Brazil,781,00:34:20.828,Pressure,
,,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,4643fe79-ed90-4d84-8120-62976628fe65,1344,,,"[21.3, 72.6]",3869253,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,53,South Korea,791,,38,,,,,,,,,,,,,,,,,Brazil,781,00:34:38.333,Pressure,
,,,,,,,,,,,,,,,,,,0.201873,,,,,,,,,,,,,8657d6c0-4518-49cb-bc1f-ee912c7cf6c8,1347,,,"[104.8, 3.3]",3869253,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,53,South Korea,791,,39,,,,,,,,,,,,,,,,,South Korea,791,00:34:39.358,Pressure,
,,,,,,,,,,,,,,,,,,0.746273,,,,,,,,,,,,,2906ef36-2ad9-4105-9398-74d194c1091f,1352,,,"[21.0, 71.0]",3869253,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphael Dias Belloli,10595.0,Right Wing,54,South Korea,791,['3211a026-1add-4a22-aa6a-eab7aefadb10'],45,,,,,,,,,,,,,,,,,Brazil,781,00:34:45.248,Pressure,
,,,,,,,,,,,,,,,,,,0.25024,,,,,,,,,,,,,f7a68fac-351f-4638-afa1-1a1a2077281d,1374,,,"[10.3, 37.8]",3869253,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,55,Brazil,781,"['75e1dbd2-f601-4261-992d-106488c7219b', 'bf2035f7-bac0-463a-b47d-9f7ad19c4ed0']",45,,,,,,,,,,,,,,,,,South Korea,791,00:35:45.131,Pressure,
,,,,,,,,,,,,,,,,,,0.212635,,,,,,,,,,,,,5abc6534-f832-408b-97d7-0484de6774e3,1389,,,"[43.2, 10.2]",3869253,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,56,South Korea,791,"['369adb33-108d-43a3-a0f9-a0d89daffabd', '7b709bba-fc82-4aa8-a217-c19260138365', 'd638bbcf-f122-4a43-af9d-a572ed0e3f75']",20,,,,,,,,,,,,,,,,,Brazil,781,00:37:20.525,Pressure,
,,,,,,,,,,,,True,,,,,,0.446712,,,,,,,,,,,,,2fa2f657-5dc3-4cd3-a5c4-f91aee96ccbc,1411,,,"[49.4, 25.0]",3869253,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Young-Gwon Kim,5604.0,Left Center Back,56,South Korea,791,['db53ef68-82f8-4f1f-931b-8e5e63703620'],32,,,,,,,,,,,,,,,,,South Korea,791,00:37:32.388,Pressure,
,,,,,,,,,,,,,,,,,,0.270045,,,,,,,,,,,,,6a9d33f6-9f15-452b-8295-fc7be6eaa6f2,1432,,,"[20.8, 47.4]",3869253,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,56,South Korea,791,"['44556ad2-d3f2-438c-ae32-21c7d109029d', 'e45f7c9d-ba64-4d85-8947-03331b43a541']",57,,,,,,,,,,,,,,,,,Brazil,781,00:37:57.288,Pressure,
,,,,,,,,,,,,,,,,,,0.351793,,,,,,,,,,,,,4d6c9fbe-6d97-4a49-a7a7-812650c4c3db,1442,,,"[27.2, 33.1]",3869253,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,56,South Korea,791,['45d7748b-08ca-4607-9ae5-9f36a3090849'],1,,,,,,,,,,,,,,,,,Brazil,781,00:38:01.907,Pressure,
,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,0e33d149-71a4-4419-af1a-cb325c780fd7,1480,,,"[24.3, 47.4]",3869253,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphael Dias Belloli,10595.0,Right Wing,56,South Korea,791,"['30d43be4-71cc-400c-aef0-f660221b73e0', '8ae8e770-569a-4a48-84b9-7965a5ce860e']",45,,,,,,,,,,,,,,,,,Brazil,781,00:38:45.015,Pressure,
,,,,,,,,,,,,,,,,,,0.550162,,,,,,,,,,,,,146bcc46-07e8-4763-979e-8472d51f9d1d,1511,,,"[115.2, 37.0]",3869253,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Left Center Forward,57,Brazil,781,"['4e36d7be-12e7-4b62-a179-43e5c5b17826', 'c4d32006-16f2-4ef5-afa9-d10bea91b306']",28,,,,,,,,,,,,,,,,,South Korea,791,00:39:28.869,Pressure,
,,,,,,,,,,,,,,,,,,0.333482,,,,,,,,,,,,,ac20ba26-beaf-4d5f-ab46-278f391edcf9,1517,,,"[73.9, 74.5]",3869253,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Right Midfield,57,Brazil,781,,36,,,,,,,,,,,,,,,,,South Korea,791,00:39:36.272,Pressure,
,,,,,,,,,,,,,,,,,,0.041772,,,,,,,,,,,,,354d0283-617e-4e6a-a83b-ac19822309dc,1532,,,"[70.3, 63.9]",3869253,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,57,Brazil,781,"['2374460d-cfd3-4aa7-b651-c0323f81c6ad', 'c0d3ad02-5828-4a22-800e-afb10cf97b41']",46,,,,,,,,,,,,,,,,,South Korea,791,00:39:46.370,Pressure,
,,,,,,,,,,,,,,,,,,0.333856,,,,,,,,,,,,,44674378-365a-4a71-b1d6-889d67748471,1536,,,"[52.7, 62.2]",3869253,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Min Jae Kim,43565.0,Right Center Back,57,Brazil,781,"['0004138e-5844-46c2-805e-e91c8e04afae', 'b83f3a9c-1c7b-4b6c-a7f5-3cae2f23afc7', 'e991405e-c5ab-4882-b030-f930bc90f3ab']",47,,,,,,,,,,,,,,,,,South Korea,791,00:39:47.705,Pressure,
,,,,,,,,,,,,,,,,,,0.555654,,,,,,,,,,,,,cb559e11-32d2-48f5-92e1-5d1fc03a90e1,1560,,,"[37.1, 2.8]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,58,South Korea,791,"['953bc60e-ed44-4934-8d28-ce147bf818f9', 'ff002416-1467-4b87-8de3-f6fecd2fb6b6']",14,,,,,,,,,,,,,,,,,Brazil,781,00:40:14.271,Pressure,
,,,,,,,,,,,,,,,,,,0.257248,,,,,,,,,,,,,411cf4b7-0927-485b-a98e-324d0e5be934,1562,,,"[30.4, 8.2]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,58,South Korea,791,"['1cd23b8e-c611-4e9f-8de3-a223f79c1315', 'f1609914-f288-4bf3-ab15-0a27382a6e41']",15,,,,,,,,,,,,,,,,,Brazil,781,00:40:15.322,Pressure,
,,,,,,,,,,,,,,,,,,1.52984,,,,,,,,,,,,,5802a227-39ea-4ebc-9f0d-edf9c38bda6c,1567,,,"[27.2, 4.0]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,58,South Korea,791,['6cdbe541-5abd-4fb8-8206-4bae80e644c9'],16,,,,,,,,,,,,,,,,,Brazil,781,00:40:16.659,Pressure,
,,,,,,,,,,,,,,,,,,0.762352,,,,,,,,,,,,,facec9d5-bd18-47b0-b52a-c46481d6722e,1568,,,"[35.2, 1.2]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,58,South Korea,791,['7ad5c889-f5b2-4ac5-a323-279315004316'],19,,,,,,,,,,,,,,,,,Brazil,781,00:40:19.399,Pressure,
,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,8b8bcbf3-657a-4413-a587-cd0015b946ac,1569,,,"[32.3, 3.0]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,58,South Korea,791,['7ad5c889-f5b2-4ac5-a323-279315004316'],20,,,,,,,,,,,,,,,,,Brazil,781,00:40:20.041,Pressure,
,,,,,,,,,,,,True,,,,,,0.637461,,,,,,,,,,,,,9e5c72a9-e855-40a7-9701-0c2426d110db,1576,,,"[88.6, 78.7]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,59,Brazil,781,['1159b4a9-ccdd-4c04-9062-11201dc4292c'],21,,,,,,,,,,,,,,,,,South Korea,791,00:40:21.719,Pressure,
,,,,,,,,,,,,True,,,,,,0.327085,,,,,,,,,,,,,a0048f47-f63b-4961-99b0-6671bd6a66ef,1577,,,"[92.5, 75.9]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Right Midfield,59,Brazil,781,['5a932519-1101-451b-b98c-26c4db23bce9'],22,,,,,,,,,,,,,,,,,South Korea,791,00:40:22.223,Pressure,
,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,aafd522c-0b81-4dcf-b229-1cce7d4247cd,1588,,,"[45.4, 71.6]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,59,Brazil,781,['940ca13f-1665-4544-9a80-eef94e733daa'],32,,,,,,,,,,,,,,,,,Brazil,781,00:40:32.606,Pressure,
,,,,,,,,,,,,True,,,,,,0.271064,,,,,,,,,,,,,25b46581-9102-4f01-9cad-49e508b40763,1593,,,"[27.8, 70.8]",3869253,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,59,Brazil,781,"['1893926b-3a2c-494e-9cd1-77510d1ad746', 'df36b2c4-bf1f-42ea-9c4f-c4d44c455fd9']",34,,,,,,,,,,,,,,,,,Brazil,781,00:40:34.341,Pressure,
,,,,,,,,,,,,,,,,,,0.84155,,,,,,,,,,,,,e1361ef8-c8c3-4b42-9c5c-618cef0e5960,1624,,,"[70.6, 70.7]",3869253,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,59,Brazil,781,"['62b98b09-f59f-44b8-9d4b-1b9cbc620a10', 'a8f32d85-0254-4cf4-ba99-f4ad39d51134']",0,,,,,,,,,,,,,,,,,South Korea,791,00:41:00.247,Pressure,
,,,,,,,,,,,,,,,,,,0.664511,,,,,,,,,,,,,2fba60a8-9f53-4c62-a16e-994fba156969,1644,,,"[72.2, 62.1]",3869253,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gue-Sung Cho,40542.0,Right Center Forward,59,Brazil,781,"['4670a4ec-f0eb-460e-a766-5108b3b12808', '87942013-f3d6-450d-a108-74245a3a7575']",18,,,,,,,,,,,,,,,,,South Korea,791,00:41:18.677,Pressure,
,,,,,,,,,,,,,,,,,,0.221424,,,,,,,,,,,,,f3b6b5c9-7af9-4490-aeef-d53b9d8da3c5,1645,,,"[73.8, 59.8]",3869253,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gue-Sung Cho,40542.0,Right Center Forward,59,Brazil,781,"['4670a4ec-f0eb-460e-a766-5108b3b12808', '87942013-f3d6-450d-a108-74245a3a7575']",18,,,,,,,,,,,,,,,,,South Korea,791,00:41:18.865,Pressure,
,,,,,,,,,,,,True,,,,,,0.586693,,,,,,,,,,,,,f002f35e-4cae-4def-a064-ca72c65eb68e,1659,,,"[76.1, 13.5]",3869253,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richarlison de Andrade,3280.0,Center Forward,60,South Korea,791,"['2bf1bddb-349f-4daf-9b04-400dd4ea391f', 'e2f27d1c-99ce-494a-9bbc-1d05eaeff1e6']",26,,,,,,,,,,,,,,,,,Brazil,781,00:41:26.686,Pressure,
