ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0e5a4789-e72b-4890-9129-8f45d2343b10,2831,,"[69.8, 50.5]",3857271,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,123,England,768,,40,,,,,,,,,,,,,,,,,,,England,768,00:33:40.395,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,69d39a1d-60d4-42f4-81b0-e9b93dcbbc97,2884,,"[44.8, 40.8]",3857271,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Left Center Back,126,England,768,['2066eca5-9665-4e32-9750-c7dd3c2c163e'],4,,,,,,,,,,,,,,,,,,,England,768,00:37:04.304,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b2866ea6-f4ab-42c3-ba1f-942dee9c01a0,2946,,"[10.6, 48.3]",3857271,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadegh Moharrami,23538.0,Right Wing Back,126,England,768,['18e5c36f-1776-4535-a593-2278038d560f'],7,,,,,,,,,,,,,,,,,,,Iran,797,00:38:07.622,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e7b91ea6-40fa-4663-be0a-6fe325a02324,2968,,"[38.7, 29.3]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,129,England,768,,27,,,,,,,,,,,,,,,,,,,England,768,00:39:27.184,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,032806e9-ea56-4799-bcea-9e8ba268d869,3070,,"[45.3, 39.1]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Taremi,5226.0,Right Center Forward,131,Iran,797,,55,,,,,,,,,,,,,,,,,,,Iran,797,00:40:55.913,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c1852d74-d37a-4e8c-bbce-557805cdfc26,3080,,"[99.2, 10.0]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Gholizadeh,23874.0,Left Center Midfield,131,Iran,797,['32a99ef4-f18f-4ad8-8a61-29ea22350f08'],5,,,,,,,,,,,,,,,,,,,Iran,797,00:41:05.183,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,168717ee-8145-43f7-bfe2-0f0ec004a167,3094,,"[43.7, 66.0]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,132,Iran,797,,17,,,,,,,,,,,,,,,,,,,England,768,00:41:17.246,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e848b7ea-d2aa-4d29-b646-f5b021f06362,3279,,"[64.9, 73.4]",3857271,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehdi Torabi,124161.0,Right Center Midfield,136,Iran,797,['d1494309-0269-4dc3-9f9f-bf1f84c39c90'],35,,,,,,,,,,,,,,,,,,,Iran,797,00:45:35.990,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2e339a0a-e86a-4946-82b7-17ca70ac7daa,3304,,"[20.0, 40.1]",3857271,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,138,England,768,['eaad0a83-c338-4965-a4cd-c674c7a81d0e'],3,,,,,,,,,,,,,,,,,,,England,768,00:46:03.585,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9322e7e1-562c-47fd-ac38-64fb97ad8ec4,3441,,"[4.0, 39.3]",3857271,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seyed Hossein Hosseini,125823.0,Goalkeeper,140,Iran,797,['a4b0e198-7f32-4500-b34f-f22417477b88'],3,,,,,,,,,,,,,,,,,,,Iran,797,00:48:03.021,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c08db373-d647-433b-81cc-c15bb09b8692,3455,,"[45.7, 19.1]",3857271,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Left Center Back,141,England,768,['43517312-ca6b-4406-b184-3ddde0817173'],25,,,,,,,,,,,,,,,,,,,England,768,00:48:25.862,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,bccdf172-605f-4ae7-bae6-010a61b1f633,3498,,"[86.7, 64.2]",3857271,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,142,England,768,['0180c34f-bb06-4adc-9c8d-71b4127d8154'],18,,,,,,,,,,,,,,,,,,,England,768,00:49:18.765,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3f3748d4-f51d-47d6-a147-3d46fba27af6,3550,,"[83.0, 8.4]",3857271,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saeid Ezatolahi Afagh,5722.0,Center Defensive Midfield,143,Iran,797,,57,,,,,,,,,,,,,,,,,,,Iran,797,00:49:57.495,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2f2365d7-b23b-48a4-b96e-d21f55f5460f,3567,,"[106.7, 61.9]",3857271,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadegh Moharrami,23538.0,Right Wing Back,143,Iran,797,,19,,,,,,,,,,,,,,,,,,,Iran,797,00:50:19.268,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,34983747-6628-4ee4-811c-0994eab66e01,3575,,"[34.4, 63.3]",3857271,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Center Forward,144,England,768,,27,,,,,,,,,,,,,,,,,,,England,768,00:50:27.255,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,30ce6378-6d8c-4bdb-935a-c2703620230b,3582,,"[9.2, 19.2]",3857271,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seyed Hossein Hosseini,125823.0,Goalkeeper,145,Iran,797,['bb264162-09cc-498c-be15-55da9c7618d1'],35,,,,,,,,,,,,,,,,,,,Iran,797,00:50:35.949,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,47878aa1-f929-49a1-8f92-80509ac44046,3638,,"[104.6, 71.1]",3857271,98,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Taremi,5226.0,Right Center Forward,151,Iran,797,['4aea3dae-938d-4e6f-9089-40f22586b846'],10,,,,,,,,,,,,,,,,,,,Iran,797,00:53:10.501,Ball Recovery,True
,,,,,,,,,,,,,,,,0.722525,,,,,,,,,,,,,,,,34922335-6516-4a26-adbd-dac3efbaae04,49,,"[41.7, 76.4]",3857271,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadegh Moharrami,23538.0,Right Wing Back,3,England,768,"['29328bef-8e25-411d-ba59-951ddf22c14e', '35a5558c-af8b-4f29-8b1b-f20bdc003800']",48,,,,,,,,,,,,,,,,,,,Iran,797,00:00:48.822,Pressure,
,,,,,,,,,,,,,,,,0.333725,,,,,,,,,,,,,,,,6dfefbfb-12b7-49e2-abcb-3c91101c0693,60,,"[85.9, 75.1]",3857271,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Back,3,England,768,,58,,,,,,,,,,,,,,,,,,,England,768,00:00:58.653,Pressure,
,,,,,,,,,,,,,,,,0.726004,,,,,,,,,,,,,,,,6c3706f4-5b86-430d-9154-25333513255f,64,,"[40.8, 7.7]",3857271,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Karimi,125818.0,Left Defensive Midfield,3,England,768,"['6f2179ff-f094-45a0-8e51-22342760f90c', 'fe86e5f6-2171-4b1a-9133-7dc865dae477']",0,,,,,,,,,,,,,,,,,,,Iran,797,00:01:00.287,Pressure,
,,,,,,,,,,,,,,,,1.257876,,,,,,,,,,,,,,,,c4582f16-cd97-4644-9b15-dd8d0db3f496,92,,"[30.3, 20.2]",3857271,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Left Center Back,3,England,768,"['d47efe90-92e8-4036-9499-0a01abcb1679', 'd8a69e05-6ee0-4b6a-9b95-a38f33d3373e']",29,,,,,,,,,,,,,,,,,,,Iran,797,00:01:29.065,Pressure,
,,,,,,,,,,,,,,,,0.591598,,,,,,,,,,,,,,,,edbee070-1c30-41ff-8e72-8c31a89464a4,127,,"[24.0, 34.5]",3857271,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Wing,3,England,768,"['86df1dd7-d081-4c80-bfe0-ffc3dd16198b', 'e15290a2-bc09-464d-a632-eb982062885a']",59,,,,,,,,,,,,,,,,,,,Iran,797,00:01:59.140,Pressure,
,,,,,,,,,,,,,,,,1.484094,,,,,,,,,,,,,,,,a9e77f3f-1bc8-46ec-b831-aeba90b0a962,135,,"[9.7, 63.7]",3857271,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Right Center Back,3,England,768,['0fabbce6-a0ed-4a83-b8ed-3e646cfba88e'],5,,,,,,,,,,,,,,,,,,,Iran,797,00:02:05.465,Pressure,
,,,,,,,,,,,,,,,,1.223311,,,,,,,,,,,,,,,,bdc80f37-58ef-4dfe-ad44-78ac309cbdaa,143,,"[109.5, 52.2]",3857271,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Kane,10955.0,Center Forward,5,Iran,797,['d824572f-1909-48bb-8c3f-d450f620f637'],10,,,,,,,,,,,,,,,,,,,England,768,00:04:10.177,Pressure,
,,,,,,,,,,,,,,,,0.573352,,,,,,,,,,,,,,,,b313e92a-f2ef-483b-a3af-f38530542bea,148,,"[80.2, 14.8]",3857271,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmad Nourollahi,124167.0,Right Defensive Midfield,6,England,768,"['880d9c2f-d88e-4967-8685-f081aea28853', 'a8a4bd06-a078-4c6c-937c-5039280aef22']",28,,,,,,,,,,,,,,,,,,,Iran,797,00:04:28.033,Pressure,
,,,,,,,,,,,,,,,,0.708802,,,,,,,,,,,,,,,,1de791ab-9963-4185-a85f-ae02aff498e6,157,,"[90.1, 76.9]",3857271,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alireza Jahanbakhsh,5239.0,Right Wing,6,England,768,['5430f63b-400c-446d-8c24-d4a850434382'],35,,,,,,,,,,,,,,,,,,,Iran,797,00:04:35.074,Pressure,
,,,,,,,,,,,,,,,,1.495518,,,,,,,,,,,,,,,,abf18e3c-3d85-4a9f-ad2c-5807292541d7,167,,"[49.8, 7.3]",3857271,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milad Mohammadi,5720.0,Left Wing Back,6,England,768,"['3676e930-411c-4aaa-9ae5-bb27cf6fcc54', '8dd74841-0ade-4a65-96df-eab59b4aa3cb']",46,,,,,,,,,,,,,,,,,,,Iran,797,00:04:46.609,Pressure,
,,,,,,,,,,,,,,,,0.440217,,,,,,,,,,,,,,,,798c3932-08ee-47f0-80ee-703ef8c6be22,175,,"[63.4, 54.7]",3857271,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmad Nourollahi,124167.0,Right Defensive Midfield,6,England,768,"['2ee89c42-1343-43b5-9cb8-fe8d6c153438', 'e25e05f3-bf84-4284-a32f-322f7a62970e']",0,,,,,,,,,,,,,,,,,,,Iran,797,00:05:00.875,Pressure,
,,,,,,,,,,,,,,,,0.451564,,,,,,,,,,,,,,,,481c2b6e-3931-4b3c-b3f0-5e7d8e04ac1f,224,,"[41.7, 51.5]",3857271,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmad Nourollahi,124167.0,Right Defensive Midfield,6,England,768,"['5f3481b7-f3fa-40d4-babf-706e1da8be2f', 'e9fc1434-7e5d-4556-8798-2f1d32c91636']",47,,,,,,,,,,,,,,,,,,,Iran,797,00:05:47.907,Pressure,
,,,,,,,,,,True,,,,,,0.704626,,,,,,,,,,,,,,,,25ab5fae-6770-4dc3-bcbe-382fe09cf35d,235,,"[97.9, 67.8]",3857271,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,6,England,768,['02c48512-5fb5-441b-af90-12e2f292b713'],55,,,,,,,,,,,,,,,,,,,England,768,00:05:55.251,Pressure,
,,,,,,,,,,True,,,,,,7.081543,,,,,,,,,,,,,,,,04a3a372-c043-4a77-9439-635a20eb72cf,238,,"[104.5, 73.9]",3857271,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,6,England,768,"['74736dcc-02f0-479f-a7bc-8ffa7ee3d29d', '76047bc0-efbe-4c9b-97ec-4279ebf2f2d6', 'c302f54c-cbc6-4ab4-8a90-f90261f49901']",57,,,,,,,,,,,,,,,,,,,England,768,00:05:57.316,Pressure,
,,,,,,,,,,,,,,,,0.591753,,,,,,,,,,,,,,,,388a6f77-2080-4407-bfed-89803476c4db,253,,"[51.4, 63.0]",3857271,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alireza Jahanbakhsh,5239.0,Right Wing,7,England,768,"['6ae26c70-d758-46f6-8fa3-9a60dfcaf126', 'a1cd195e-0fa8-4c70-b77f-2ff48fe0ee33']",32,,,,,,,,,,,,,,,,,,,Iran,797,00:06:32.097,Pressure,
,,,,,,,,,,,,,,,,1.099645,,,,,,,,,,,,,,,,4d9556a7-2f1f-41fa-a8dc-7941ced33134,263,,"[43.9, 20.9]",3857271,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seyed Majid Hosseini,5228.0,Left Center Back,7,England,768,"['1f6b1be9-0429-4bd1-8135-c30a981bf7a1', 'a0226513-03e6-48be-a2bb-8e29ce27c624', 'a6582035-f90c-498a-998f-13eea965322c', 'ebd26e3e-a3c4-4466-93a2-5c40868f93b0']",39,,,,,,,,,,,,,,,,,,,Iran,797,00:06:39.291,Pressure,
,,,,,,,,,,,,,,,,0.576847,,,,,,,,,,,,,,,,11e1395b-a22e-42e6-a4a2-34faf7d17324,269,,"[46.9, 29.0]",3857271,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehdi Taremi,5226.0,Center Forward,7,England,768,"['1f6b1be9-0429-4bd1-8135-c30a981bf7a1', '4594496f-96ed-498d-a2ee-28a9e73dfe8a']",40,,,,,,,,,,,,,,,,,,,Iran,797,00:06:40.600,Pressure,
,,,,,,,,,,,,,,,,0.496634,,,,,,,,,,,,,,,,5c54bb4a-c449-46e1-8995-9e4f9eca06c0,286,,"[42.8, 61.7]",3857271,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Right Center Back,10,England,768,"['1d8c1389-fd93-4e92-aec5-7dfb43c76e06', '6a1a481c-c1d7-48b8-a5dd-1eefa8674f1d']",44,,,,,,,,,,,,,,,,,,,Iran,797,00:15:44.414,Pressure,
,,,,,,,,,,,,,,,,4.091146,,,,,,,,,,,,,,,,aa27e5fd-95bc-412e-96d6-3cd02f77a6bf,292,,"[20.6, 76.6]",3857271,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadegh Moharrami,23538.0,Right Wing Back,10,England,768,['2ca1eed1-cb26-4df0-9465-acc3ed37f317'],47,,,,,,,,,,,,,,,,,,,Iran,797,00:15:47.931,Pressure,
,,,,,,,,,,,,,,,,0.881046,,,,,,,,,,,,,,,,16c09e9c-e38d-464a-9031-e6a065e5da8e,300,,"[42.8, 76.2]",3857271,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alireza Jahanbakhsh,5239.0,Right Wing,10,England,768,"['744e7e7d-d098-4d23-9c32-b9c97cf83e35', 'fed643d2-b791-4329-b6ea-b2353fc2ced1']",4,,,,,,,,,,,,,,,,,,,Iran,797,00:16:04.899,Pressure,
,,,,,,,,,,,,,,,,1.687813,,,,,,,,,,,,,,,,99bfe7cf-df60-473c-9cce-859846a5175f,329,,"[48.7, 7.3]",3857271,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milad Mohammadi,5720.0,Left Wing Back,11,England,768,['3e796610-a6cd-427f-bbce-e736ba07baf7'],34,,,,,,,,,,,,,,,,,,,Iran,797,00:19:34.016,Pressure,
,,,,,,,,,,,,,,,,1.867311,,,,,,,,,,,,,,,,aaa1d393-3e59-4307-aa9d-4cd21ff0f687,346,,"[44.2, 2.1]",3857271,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,11,England,768,"['812c3bed-8b53-4bdd-ac58-233151d1431e', '97fcc6a2-5ada-4fff-87b7-8582a10c4bd8']",57,,,,,,,,,,,,,,,,,,,England,768,00:19:57.029,Pressure,
,,,,,,,,,,,,,,,,0.439257,,,,,,,,,,,,,,,,75ad8335-79b9-4825-9844-c461693d0759,351,,"[80.9, 69.8]",3857271,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehdi Taremi,5226.0,Center Forward,11,England,768,['ef78882e-5751-416c-8bc8-ca8ae64214a9'],0,,,,,,,,,,,,,,,,,,,Iran,797,00:20:00.151,Pressure,
,,,,,,,,,,True,,,,,,0.184152,,,,,,,,,,,,,,,,3c5fb069-dede-4a5c-b5f4-d797609e48dd,363,,"[23.6, 33.2]",3857271,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,12,Iran,797,"['15075dd2-3ada-4bda-b67f-1f17f9834ce9', '5fbab478-7a1f-4c63-a732-9053ac03fcd9', '9f7aacaa-4214-489c-bd41-266b5acc0b4e']",12,,,,,,,,,,,,,,,,,,,England,768,00:20:12.214,Pressure,
,,,,,,,,,,,,,,,,0.330084,,,,,,,,,,,,,,,,74be323d-a156-408f-9f42-35c1c2184062,382,,"[21.9, 73.1]",3857271,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Right Defensive Midfield,12,Iran,797,,26,,,,,,,,,,,,,,,,,,,England,768,00:20:26.352,Pressure,
,,,,,,,,,,,,,,,,0.379798,,,,,,,,,,,,,,,,90dbbd8a-32f7-4d91-b0e2-4eac4de92364,384,,"[21.1, 64.9]",3857271,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Right Defensive Midfield,13,Iran,797,"['22e19711-b690-4e70-b87b-d1633f5a6179', 'dfd66551-6ddc-4f1e-8ac1-353d5840a2f5']",38,,,,,,,,,,,,,,,,,,,England,768,00:20:38.965,Pressure,
,,,,,,,,,,,,,,,,0.459713,,,,,,,,,,,,,,,,dd443c00-827b-4cab-9670-f99404b805d7,394,,"[5.7, 70.8]",3857271,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bukayo Saka,22084.0,Right Wing,14,Iran,797,"['1b8eb3d2-7770-4de6-98fb-60b51233a9f1', '989de9e1-703d-4b54-bf4b-3564b9ffabf6']",45,,,,,,,,,,,,,,,,,,,England,768,00:21:45.087,Pressure,
,,,,,,,,,,True,,,,,,0.581121,,,,,,,,,,,,,,,,ee4cac22-6425-4e62-91ca-02e8c883c0ca,402,,"[101.5, 8.0]",3857271,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Right Center Back,15,England,768,['1a41072f-6f00-4f58-99c1-8f26c2b5c5fb'],48,,,,,,,,,,,,,,,,,,,Iran,797,00:21:48.138,Pressure,
,,,,,,,,,,,,,,,,0.841846,,,,,,,,,,,,,,,,b7468779-b371-425f-80b3-0a25966159f0,416,,"[50.5, 75.3]",3857271,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadegh Moharrami,23538.0,Right Wing Back,16,England,768,"['313a88db-65ac-4bc3-8a9e-905a36561511', 'e6cbac3d-4693-45ea-a480-1ba28a921808']",13,,,,,,,,,,,,,,,,,,,Iran,797,00:22:13.056,Pressure,
,,,,,,,,,,,,,,,,0.590126,,,,,,,,,,,,,,,,ccd592ff-e558-4b27-9418-e29629ab28b2,433,,"[63.4, 75.7]",3857271,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alireza Jahanbakhsh,5239.0,Right Wing,16,England,768,"['dd39a1a6-2dba-46fb-8066-f434f5aef502', 'e504111d-2040-4d53-9830-4816ede0b19a']",32,,,,,,,,,,,,,,,,,,,Iran,797,00:22:32.118,Pressure,
,,,,,,,,,,,,,,,,0.469035,,,,,,,,,,,,,,,,78fad8bf-f5ef-475d-8b22-264a5b78e15f,439,,"[50.3, 73.5]",3857271,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmad Nourollahi,124167.0,Right Defensive Midfield,16,England,768,"['1150b81d-702d-4746-a4c5-db53095da5b2', 'bb442c87-aa7c-4183-bfc6-c4a919379070']",39,,,,,,,,,,,,,,,,,,,Iran,797,00:22:39.508,Pressure,
,,,,,,,,,,,,,,,,0.601502,,,,,,,,,,,,,,,,d3f7540b-93ca-48fe-9c1a-fd537e28d3a3,453,,"[31.9, 59.0]",3857271,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Karimi,125818.0,Left Defensive Midfield,17,England,768,"['8fde9d74-0798-40bf-a411-854a42db110d', 'aed81b4a-51aa-4421-8aa0-f34eb4a33ad6', 'bdd98ed7-a38c-4a42-a438-ed40df81e536']",5,,,,,,,,,,,,,,,,,,,Iran,797,00:23:05.445,Pressure,
,,,,,,,,,,True,,,,,,0.968155,,,,,,,,,,,,,,,,ec4bf1f8-ff09-48bf-8001-691fb0141d77,468,,"[72.2, 76.4]",3857271,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Center Forward,19,England,768,"['c2ddaead-0e1a-41e1-ac15-b297bcb944d7', 'c62ea92f-dc8f-416c-9e99-7d34b51c6f3b']",41,,,,,,,,,,,,,,,,,,,Iran,797,00:23:41.966,Pressure,
,,,,,,,,,,,,,,,,1.232559,,,,,,,,,,,,,,,,808da883-518b-4df4-9c22-d85a65ffe6d1,476,,"[107.8, 46.3]",3857271,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Wing,19,England,768,"['74bbe21a-a178-4bd2-afcb-61506aa43c76', 'fb0c7a1c-ebb4-46ca-ad2d-2d0d98599a92']",50,,,,,,,,,,,,,,,,,,,Iran,797,00:23:50.257,Pressure,
,,,,,,,,,,True,,,,,,0.344724,,,,,,,,,,,,,,,,b62de662-49f2-45e3-b6b2-ca35888be242,488,,"[87.0, 76.6]",3857271,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alireza Jahanbakhsh,5239.0,Right Wing,21,England,768,['18cc9a02-1063-4aec-8944-ed577eab4ccd'],18,,,,,,,,,,,,,,,,,,,Iran,797,00:24:18.772,Pressure,
,,,,,,,,,,,,,,,,0.461482,,,,,,,,,,,,,,,,20750a33-2255-40e7-ac0d-774ac95c4f65,495,,"[80.2, 32.2]",3857271,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mehdi Taremi,5226.0,Center Forward,22,England,768,['a242c60e-6f17-43e8-bf21-5ef0f8835cff'],48,,,,,,,,,,,,,,,,,,,Iran,797,00:24:48.042,Pressure,
,,,,,,,,,,,,,,,,0.474016,,,,,,,,,,,,,,,,d8a1d549-5f6e-4a36-95e0-28bcd8e6a031,503,,"[46.6, 23.4]",3857271,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Karimi,125818.0,Left Defensive Midfield,22,England,768,,54,,,,,,,,,,,,,,,,,,,Iran,797,00:24:54.992,Pressure,
,,,,,,,,,,True,,,,,,0.262814,,,,,,,,,,,,,,,,8655c601-1608-4987-bb67-b5ee08f7861b,510,,"[99.1, 53.5]",3857271,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,24,Iran,797,['ed1b62b6-f9aa-4f9d-911d-94f1b2feba7a'],20,,,,,,,,,,,,,,,,,,,England,768,00:25:20.242,Pressure,
,,,,,,,,,,,,,,,,1.929366,,,,,,,,,,,,,,,,a2dc0c21-ab2f-4232-9a82-310e590ee04c,520,,"[84.8, 70.3]",3857271,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,24,Iran,797,"['01fb77be-c6ed-48b6-8fd4-f06003eda411', 'cb8b8246-f67d-4208-a356-52863e82e04c']",26,,,,,,,,,,,,,,,,,,,England,768,00:25:26.070,Pressure,
,,,,,,,,,,,,,,,,0.315382,,,,,,,,,,,,,,,,6853dc56-844d-4bbc-8fe4-97517fa41ef6,524,,"[67.6, 73.9]",3857271,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Back,24,Iran,797,"['55079c2b-a997-423e-a70b-6eb91d007fdb', '796e9d29-f148-46c3-bc7f-a60eb06d3bc2']",28,,,,,,,,,,,,,,,,,,,England,768,00:25:28.756,Pressure,
,,,,,,,,,,,,,,,,0.833517,,,,,,,,,,,,,,,,c26d20ff-35a9-436a-8bea-ce4aced310e3,544,,"[22.2, 11.4]",3857271,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milad Mohammadi,5720.0,Left Wing Back,25,England,768,"['9af8d95e-4795-4c8d-b9a7-9f28165bd751', 'b5130ae9-c07d-4647-a013-50f39702bf18']",59,,,,,,,,,,,,,,,,,,,Iran,797,00:25:59.201,Pressure,
,,,,,,,,,,,,,,,,1.485148,,,,,,,,,,,,,,,,6caae4f2-684e-4000-911e-61432083e51e,552,,"[28.5, 18.9]",3857271,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milad Mohammadi,5720.0,Left Wing Back,25,England,768,"['896887e0-4495-4815-90af-1827c401c24e', 'b6e72c9c-d1b8-4547-a146-ed262549c195']",4,,,,,,,,,,,,,,,,,,,Iran,797,00:26:04.839,Pressure,
