50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[29.7, 34.8]",,,,,,,,,,,3.374015,,,,,,,,,,,8325a6d9-e577-494d-a723-8364a4e22659,4168,,,"[24.4, 34.3]",3857294,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boualem Khoukhi,124493.0,Center Back,273,Qatar,3566,"['174e5a96-961b-4b8f-ba32-85e0a21efd4e', 'bfc9e0cc-17ed-4a70-b36d-d472dd86ad58']",48,,,,,,,,,,,,,,,,,,Qatar,3566,00:48:48.426,Carry,
,,,,,"[63.4, 19.6]",,,,,,,,,,,5.192724,,,,,,,,,,,efb70376-377d-4ce2-af5e-73a6d54e04ad,4171,,,"[61.7, 1.4]",3857294,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Homam Alamin Ahmed,124900.0,Left Wing Back,273,Qatar,3566,"['281d6e23-64e6-4b66-ab1f-cf91953d6940', 'dd3d5330-d292-4672-9690-fd56a7bdd5f1']",54,,,,,,,,,,,,,,,,,,Qatar,3566,00:48:54.412,Carry,
,,,,,"[56.5, 25.7]",,,,,,,,,,,2.300805,,,,,,,,,,,4a755167-cd9f-456b-881a-961d9c8a8a49,4174,,,"[52.9, 16.9]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Boudiaf,124492.0,Center Defensive Midfield,273,Qatar,3566,"['34fd976c-a92d-4f39-8f7d-b92b4dff56cc', '47104ebf-3c82-4519-abc4-b60af5e2908c']",0,,,,,,,,,,,,,,,,,,Qatar,3566,00:49:00.687,Carry,
,,,,,"[63.7, 63.0]",,,,,,,,,,,0.036641,,,,,,,,,,,1432ba3d-d5e5-4396-aa9c-825cd4fad757,4181,,,"[62.3, 62.7]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Akram Hassan Afif,40784.0,Right Center Midfield,273,Qatar,3566,"['587d368f-7a7f-47c6-a141-87ba011056c8', 'd52b2199-473a-46ff-a748-9e4773930bc4', 'e348f638-e230-4821-b9f1-2544a09683f2']",5,,,,,,,,,,,,,,,,,,Qatar,3566,00:49:05.574,Carry,True
,,,,,"[76.9, 49.5]",,,,,,,,,,,3.74046,,,,,,,,,,,f6cb0ecb-b0b4-4622-a248-56e5d1ebfc53,4184,,,"[53.4, 55.3]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Miguel Correia,124506.0,Right Center Back,273,Qatar,3566,"['35673839-01fa-43f3-9e75-dac1b9205f08', 'abed449f-5f3a-4747-b424-31f96d3f6a89']",6,,,,,,,,,,,,,,,,,,Qatar,3566,00:49:06.675,Carry,
,,,,,"[36.8, 29.0]",,,,,,,,,,,1.072725,,,,,,,,,,,78341aab-89e2-42b1-88cc-dd7cd1f32223,4198,,,"[39.3, 21.2]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenneth Taylor,21879.0,Left Defensive Midfield,274,Netherlands,941,"['d0443a8b-19b8-411a-9deb-9846b851b249', 'e01db5e0-ddc2-474a-9dbd-748f141ca439', 'f998c942-0ac4-4851-a6cc-473a2d3184ee']",33,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:33.063,Carry,True
,,,,,"[39.9, 65.7]",,,,,,,,,,,1.614864,,,,,,,,,,,ca9e6e59-09ab-47e2-8787-8217bf9a2476,4202,,,"[39.9, 70.4]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,274,Netherlands,941,"['043294e9-736e-4c2d-8633-46f67896df7f', '20405f8e-b058-4417-9e44-ae34eaf0eed4']",36,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:36.433,Carry,
,,,,,"[42.9, 50.3]",,,,,,,,,,,2.539796,,,,,,,,,,,2cfc81fc-c813-4a03-9a09-2ed939786fe4,4205,,,"[47.6, 55.5]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Center Attacking Midfield,274,Netherlands,941,"['0ecc50d8-3b10-46dd-b24c-6729436ab240', '627e1248-d3f7-45fc-b475-9aaa07922fb0']",39,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:39.166,Carry,
,,,,,"[52.3, 31.2]",,,,,,,,,,,4.472006,,,,,,,,,,,5bf05b04-92cb-47a5-94a9-2b70a10b7822,4208,,,"[40.7, 30.1]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,274,Netherlands,941,"['ae586846-5511-4a1d-af9a-bf3d90a3132d', 'ed4321ca-f890-41d2-8feb-38eb80e25f70']",42,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:42.963,Carry,
,,,,,"[54.5, 23.2]",,,,,,,,,,,1.600282,,,,,,,,,,,38d4a001-a925-4675-8cb3-57676634a74b,4211,,,"[58.1, 21.2]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Center Attacking Midfield,274,Netherlands,941,"['712aa675-60a0-4564-ae35-6f51c54f2851', '85f3f090-2911-4796-8769-f7cd904e97a4', 'e11e3eb5-3a8f-4270-930e-0ac430355bb8']",48,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:48.894,Carry,True
,,,,,"[56.4, 28.7]",,,,,,,,,,,5.129758,,,,,,,,,,,d29b9d24-5697-4836-b908-5e0861806111,4215,,,"[49.5, 33.4]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,274,Netherlands,941,"['15833e51-30c1-47ae-bc11-6eeb041a7332', '77e17550-0793-45a3-ac13-be61c28c9190', '7f0bb4ad-2fd2-416c-8e20-2ae4d85e6e85']",51,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:51.330,Carry,True
,,,,,"[63.6, 9.4]",,,,,,,,,,,1.216458,,,,,,,,,,,da147999-938b-432f-9c26-6c5c9b090a90,4219,,,"[64.7, 6.9]",3857294,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Wing Back,274,Netherlands,941,"['255e9024-def3-4c13-a1e0-76cd4430a06e', '4db30488-50eb-47d1-8312-702456369f8c']",58,,,,,,,,,,,,,,,,,,Netherlands,941,00:49:58.247,Carry,
,,,,,"[62.0, 52.2]",,,,,,,,,,,3.343784,,,,,,,,,,,e05f91a7-4446-4157-a396-7bd65210f986,4222,,,"[52.6, 44.7]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Virgil van Dijk,3669.0,Center Back,274,Netherlands,941,"['d3b41934-a897-4998-bbf3-739844da3b63', 'f4a11cac-5760-4ac7-b673-d9493804cad9']",1,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:01.778,Carry,
,,,,,"[75.5, 67.9]",,,,,,,,,,,0.783508,,,,,,,,,,,61226903-7e27-470c-924d-d9bbce987d3b,4225,,,"[73.6, 67.9]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,274,Netherlands,941,"['519d6732-4710-43d6-8460-654e29162174', '708d5126-ca8f-48a1-8094-ebe163012f76']",6,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:06.512,Carry,
,,,,,"[78.3, 58.0]",,,,,,,,,,,0.698269,,,,,,,,,,,c9998025-175d-4765-bc01-7c298073225b,4229,,,"[79.4, 56.9]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Center Attacking Midfield,274,Netherlands,941,"['0951cebe-e24f-432e-946d-901ade03870b', '669360d8-936a-42de-866e-dcb8f1c3330d', '83271198-b13e-4194-a540-d61254b00902', 'b724479e-a097-4ce5-a09f-e7e407b8a548']",8,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:08.281,Carry,True
,,,,,"[73.8, 47.8]",,,,,,,,,,,3.113146,,,,,,,,,,,c224efbf-0b5b-4917-8254-af57cc2a7bb2,4232,,,"[78.3, 58.0]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Center Attacking Midfield,274,Netherlands,941,"['669360d8-936a-42de-866e-dcb8f1c3330d', '98a39209-4e81-4310-8216-15737e64cd2f', 'b724479e-a097-4ce5-a09f-e7e407b8a548']",8,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:08.979,Carry,True
,,,,,"[76.3, 11.0]",,,,,,,,,,,1.604907,,,,,,,,,,,fb07876f-92c5-4eef-8b1c-6ad0267d08a5,4235,,,"[78.5, 10.8]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Wing Back,274,Netherlands,941,"['042c7f14-7a6d-44de-97e8-9df198a62e0a', '8d67304e-06af-4987-8c14-06f346156e38']",14,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:14.282,Carry,
,,,,,"[63.6, 22.6]",,,,,,,,,,,1.350255,,,,,,,,,,,99ac7e9a-db0d-4e5b-8f29-b192329fa633,4238,,,"[64.4, 21.2]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,274,Netherlands,941,"['3747aa4b-c41d-4879-b997-d0cfc727ed62', '44d819e9-5991-4ce6-8522-d0a31735624f']",17,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:17.016,Carry,
,,,,,"[69.1, 26.2]",,,,,,,,,,,2.446326,,,,,,,,,,,974dcb18-dabe-48bc-85e2-76dfb902b22c,4241,,,"[76.9, 24.3]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenneth Taylor,21879.0,Left Defensive Midfield,274,Netherlands,941,"['6d70d85e-fccb-4549-961b-70a4017fde4e', '80de5c33-0b5b-417c-a0e2-7f5db9c5ae57']",19,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:19.240,Carry,
,,,,,"[78.5, 17.7]",,,,,,,,,,,1.830757,,,,,,,,,,,e29e8780-a825-47c8-bc8e-0705bfe01b4a,4244,,,"[76.9, 18.2]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,274,Netherlands,941,"['2b571844-e1e6-42fa-ad5b-50d6d0e98f90', '9ced6b8e-f910-46d0-b3b4-45a838a4ef67']",23,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:23.467,Carry,
,,,,,"[85.4, 6.6]",,,,,,,,,,,0.16,,,,,,,,,,,a935e76f-5a8e-498d-a79e-f5ac24dceef3,4251,,,"[86.3, 6.3]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Wing Back,274,Netherlands,941,"['1af8cebc-3d32-4e51-9bb7-a554fb9d6540', '27b9744f-0946-4dc5-a4b9-69b72708258b']",28,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:28.075,Carry,
,,,,,"[81.3, 17.4]",,,,,,,,,,,1.265576,,,,,,,,,,,ad431296-977a-4273-9707-5df6a2f112e9,4254,,,"[79.6, 16.8]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenneth Taylor,21879.0,Left Defensive Midfield,274,Netherlands,941,"['41b4a1a7-f724-449f-b41b-569c445c19e1', 'd707c026-9d2e-4bf1-84ae-26f970f6bc0b']",28,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:28.939,Carry,
,,,,,"[96.8, 28.4]",,,,,,,,,,,0.040000003,,,,,,,,,,,bec44db3-162d-4ce1-b786-b2438d2e343e,4258,,,"[96.8, 25.9]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wout Weghorst,7829.0,Right Center Forward,274,Netherlands,941,"['5f04998d-d65b-41a0-85dd-c41870701fde', 'aad36434-be3a-4f69-8613-4ad246f3f96b', 'd4ed5828-d8fd-47e3-8589-2196c3ee10f1']",31,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:31.041,Carry,True
,,,,,"[94.6, 24.8]",,,,,,,,,,,0.040000003,,,,,,,,,,,b965b58d-2c66-458a-ac6e-e02fd554593b,4261,,,"[94.6, 24.8]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Center Attacking Midfield,274,Netherlands,941,"['06e90b9d-052a-4e30-b0c5-03f48e536094', '34e14d5f-4dfe-484e-9188-04dbe3677b28']",31,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:31.591,Carry,
,,,,,"[21.4, 49.5]",,,,,,,,,,,3.146805,,,,,,,,,,,30f1a222-ba34-45b1-91ab-c5588b8a7668,4273,,,"[13.9, 56.4]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Boudiaf,124492.0,Center Defensive Midfield,274,Netherlands,941,"['15df2b5b-67e1-48c8-8bf5-1123f2441d75', '1c9540ed-d9ca-400d-a45b-0012bf1bb8bf', '9846b477-d937-486a-be64-4510ef730f21', 'a7ded64f-f112-4c09-8524-0005b1763e83']",37,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:37.671,Carry,True
,,,,,"[36.0, 43.4]",,,,,,,,,,,2.196563,,,,,,,,,,,fc07b770-7dd1-4a11-8642-52bd1c5ff4fd,4278,,,"[23.1, 49.2]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Boudiaf,124492.0,Center Defensive Midfield,274,Netherlands,941,"['8ca407c6-147d-410e-a6e1-dd85fb59e922', '93e58557-882e-428a-834c-9619e8fcce5f', '9846b477-d937-486a-be64-4510ef730f21', 'bdf7de1f-691c-4058-90f6-162022e17701']",41,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:41.420,Carry,True
,,,,,"[44.9, 48.1]",,,,,,,,,,,1.72299,,,,,,,,,,,792cfbdc-fc49-4a80-beb5-d033deea9a5d,4282,,,"[36.0, 43.4]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Boudiaf,124492.0,Center Defensive Midfield,274,Netherlands,941,"['180897e7-b421-48d6-ba25-95dd26ce49bd', '1e1621af-7e29-409b-989f-ae2b35044086', '8ca407c6-147d-410e-a6e1-dd85fb59e922', 'bdf7de1f-691c-4058-90f6-162022e17701']",43,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:43.617,Carry,True
,,,,,"[85.5, 72.1]",,,,,,,,,,,1.216305,,,,,,,,,,,0518bb60-086e-499e-8443-1410f4541839,4285,,,"[81.1, 70.7]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ahmed Alaa Eldin Abdelmotaal,124490.0,Left Center Forward,274,Netherlands,941,"['20dcd8c1-efd4-456d-8364-b83a8c92a81b', 'a63960af-490a-414e-baf9-d2054b5ba182']",47,,,,,,,,,,,,,,,,,,Qatar,3566,00:50:47.227,Carry,
,,,,,"[24.1, 40.6]",,,,,,,,,,,3.312755,,,,,,,,,,,45a1b9bb-73ab-4730-bbb3-5787858cb16e,4289,,,"[27.7, 45.8]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,274,Netherlands,941,"['18a225cf-5fe5-441d-9810-6fea7631cb48', '4c23f12d-61c0-4b52-9865-40318a8cd4a1', 'c0ae6bb9-157b-47aa-9b20-8d8c6c1c257a']",50,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:50.393,Carry,True
,,,,,"[18.6, 32.6]",,,,,,,,,,,1.247591,,,,,,,,,,,8d58c54a-4880-4cea-9971-87ad178ea391,4295,,,"[20.0, 34.5]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Teun Koopmeiners,7891.0,Right Defensive Midfield,274,Netherlands,941,"['208d5ee8-8818-465e-8746-d1a705bf9973', '72f2d863-4f8d-434c-adfc-7934ecb83e61']",54,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:54.948,Carry,
,,,,,"[21.1, 25.9]",,,,,,,,,,,0.267393,,,,,,,,,,,9938407d-00c6-4da9-a7a1-d0579d3b26be,4298,,,"[20.0, 26.2]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Aké,3306.0,Left Center Back,274,Netherlands,941,"['887fcd40-4d1f-4b11-9147-121cb9cc0b23', 'b976e564-cb36-4c5c-b4a2-ee899c9990de']",56,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:56.836,Carry,
,,,,,"[26.0, 29.8]",,,,,,,,,,,0.08,,,,,,,,,,,e0c28a62-695f-4ff9-aeb6-35c2df968844,4302,,,"[26.9, 30.4]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daley Blind,3311.0,Left Wing Back,274,Netherlands,941,"['0b84d30f-45e0-4ba7-8bf6-2637a4990c6b', '3ac91cb5-6314-40b1-94ae-90e3a32003cb', 'fe468be0-cdfb-4b8e-822a-a2a7ee66fb93']",57,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:57.776,Carry,True
,,,,,"[15.3, 34.0]",,,,,,,,,,,0.924268,,,,,,,,,,,69ea5f36-2506-480a-80a3-071f93a3b153,4305,,,"[15.3, 32.3]",3857294,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Teun Koopmeiners,7891.0,Right Defensive Midfield,274,Netherlands,941,"['300e618d-97ca-4279-84a8-7d55756971bc', 'e19e6eee-d075-4ab7-9096-bb1220841fa0']",58,,,,,,,,,,,,,,,,,,Netherlands,941,00:50:58.428,Carry,
,,,,,"[16.1, 49.7]",,,,,,,,,,,1.162983,,,,,,,,,,,e045ae75-1534-4481-94d0-a0a724db587b,4308,,,"[16.1, 47.8]",3857294,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Virgil van Dijk,3669.0,Center Back,274,Netherlands,941,"['4e9a7fa6-bff5-427b-ad3e-6b6a0f8fa6a7', 'fb75503e-31ac-418a-8e62-3a9376c5c9ab']",0,,,,,,,,,,,,,,,,,,Netherlands,941,00:51:00.315,Carry,
,,,,,,,,,,,,,,,,0.485498,,,,,,,,,,,4b93b689-cbb6-40ef-a421-a5f4f23713bd,8,,,"[69.9, 49.1]",3857294,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Almoez Ali Zainalabiddin Abdulla,124495.0,Right Center Forward,2,Netherlands,941,"['7cb4834a-89d3-4069-b8d6-b95f70e4a5e0', 'ac155851-e1ff-421f-8e93-f197b8020239']",2,,,,,,,,,,,,,,,,,,Qatar,3566,00:00:02.425,Pressure,
,,,,,,,,,,,,,,,,2.387325,,,,,,,,,,,cc138357-25f0-4fa9-900e-a61aecb893f1,86,,,"[26.0, 12.6]",3857294,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,4,Netherlands,941,"['138e6b80-6a3a-44fa-aa03-63ad83510e30', 'df99f6e5-c0b1-420f-bcff-258e364f8733']",17,,,,,,,,,,,,,,,,,,Qatar,3566,00:01:17.884,Pressure,
,,,,,,,,,,,,,,,,2.446372,,,,,,,,,,,3785234f-02c3-4b13-bb82-7b9f83341dd3,89,,,"[30.9, 19.5]",3857294,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,4,Netherlands,941,['df99f6e5-c0b1-420f-bcff-258e364f8733'],22,,,,,,,,,,,,,,,,,,Qatar,3566,00:01:22.415,Pressure,
,,,,,,,,,,,,,,,,0.372927,,,,,,,,,,,d57c2612-b902-4e62-b655-15e5035a25bf,120,,,"[24.8, 10.4]",3857294,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Left Center Midfield,4,Netherlands,941,"['4b3ff14d-b18c-4fdb-911d-49a43dce256d', 'fd4c1198-e6b8-4dae-940c-35fd515d6457']",52,,,,,,,,,,,,,,,,,,Qatar,3566,00:01:52.979,Pressure,
,,,,,,,,,,,,,,,,0.845314,,,,,,,,,,,185b5a00-3819-4cbe-9256-3c2039748ec2,130,,,"[47.1, 56.9]",3857294,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,4,Netherlands,941,"['408e32e6-0490-48cd-8f92-5aa9e6cb6758', '9bd46955-cb2a-478b-853e-993c1faf992e']",59,,,,,,,,,,,,,,,,,,Qatar,3566,00:01:59.193,Pressure,
,,,,,,,,,,True,,,,,,0.902821,,,,,,,,,,,67ae3180-8262-4e4c-acdd-d252e0a824cf,165,,,"[50.5, 3.1]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,10,Qatar,3566,['72ca77be-8b88-4c5a-9726-bcaa25c6a4ba'],2,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:02.682,Pressure,
,,,,,,,,,,True,,,,,,0.448783,,,,,,,,,,,89c04e97-ffb9-4c6b-ac75-0ffa40c13171,169,,,"[73.4, 11.0]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,10,Qatar,3566,"['0ac347b9-6277-44b7-8cc0-873b96f45a86', '56735169-8363-42ea-bdd9-4028e84d69c0']",6,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:06.526,Pressure,
,,,,,,,,,,,,,,,,0.452431,,,,,,,,,,,9bb2dbea-0b56-43cc-962b-8bee3b94fc78,176,,,"[68.9, 10.8]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,10,Qatar,3566,"['38693314-1c81-42b4-8959-95ccf2d349ab', 'c333e813-5230-40b3-adde-f42b7afa95c5']",9,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:09.585,Pressure,
,,,,,,,,,,True,,,,,,1.854315,,,,,,,,,,,1afc2c57-ab07-41a5-9ae4-2eea9a7e40df,182,,,"[43.2, 69.7]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,11,Netherlands,941,['b6eb8295-fc75-4cd3-855d-48ba3ed6616e'],12,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:12.238,Pressure,
,,,,,,,,,,,,,,,,0.429249,,,,,,,,,,,afce4af9-155c-4425-b5f9-8eec84332c96,186,,,"[27.2, 60.9]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,11,Netherlands,941,,15,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:15.958,Pressure,
,,,,,,,,,,,,,,,,0.573419,,,,,,,,,,,305c8697-1288-4fbf-bac1-d3ca01bde4e1,188,,,"[13.5, 51.9]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Miguel Correia,124506.0,Right Center Back,11,Netherlands,941,"['3cd03359-9feb-493e-bc49-dbedac4de3d3', '6eb97928-4b5c-4d6d-b58f-319a7584993b', 'c5b4390a-556d-4045-8aa3-32a7e1d18c00']",17,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:17.707,Pressure,
,,,,,,,,,,,,,,,,0.281361,,,,,,,,,,,ea85cf77-f105-4497-9e13-0a7fd12d50e6,199,,,"[8.9, 52.3]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,11,Netherlands,941,"['169b4e71-a06a-48c5-bd49-10a7bb88ac6f', '9a10098e-1864-4e36-9aa9-960d46e4fce4']",22,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:22.142,Pressure,
,,,,,,,,,,,,,,,,0.507247,,,,,,,,,,,b6508487-6147-4173-9691-7e84c04b0448,208,,,"[19.1, 55.3]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,12,Qatar,3566,['756aa8e4-9162-49c1-85b4-a66dbf935e9c'],50,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:50.723,Pressure,
,,,,,,,,,,True,,,,,,0.186148,,,,,,,,,,,5199335b-3b8b-4083-b0db-4c0c2dc4b866,262,,,"[84.9, 16.6]",3857294,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,14,Qatar,3566,['4a685e7e-9bea-4b3a-bf68-2be5891a2a69'],30,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:30.236,Pressure,
,,,,,,,,,,True,,,,,,1.138952,,,,,,,,,,,3051737e-9356-490c-941a-2378f6ee6f00,272,,,"[77.9, 76.6]",3857294,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almoez Ali Zainalabiddin Abdulla,124495.0,Right Center Forward,15,Netherlands,941,"['49654087-9fbe-4e82-bd52-a26bdd986af6', '51dfb50a-f929-41ae-b465-dcc243137b43']",38,,,,,,,,,,,,,,,,,,Qatar,3566,00:04:38.251,Pressure,
,,,,,,,,,,,,,,,,0.364927,,,,,,,,,,,ffbb7671-271d-493b-93b1-5a2524a93abd,322,,,"[93.3, 9.3]",3857294,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Frenkie de Jong,8118.0,Left Defensive Midfield,18,Qatar,3566,['0c7d1f74-f01e-431e-8eee-6c76eb0f87c4'],42,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:42.214,Pressure,
,,,,,,,,,,True,,,,,,0.412712,,,,,,,,,,,0a80f8c7-ddc7-4081-b8a3-f1dd878334ff,330,,,"[37.5, 67.3]",3857294,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,19,Netherlands,941,"['8928c7ea-d4e1-49ed-98b7-78ceb057fa78', 'a9d42662-4d28-4220-9cbe-ab3d962857ec']",45,,,,,,,,,,,,,,,,,,Qatar,3566,00:06:45.862,Pressure,
