50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,38b9b37d-3878-42bf-972f-ec58364016df,507,,"[38.2, 69.1]",3857275,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,37,France,771,['f5405644-ee92-4f4c-be84-dd95fe45ed2b'],37,,,,,,,,,,,,,,,,,,France,771,00:17:37.716,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c9ab9e2f-7605-4a89-a858-61412ccbda20,579,,"[82.0, 7.3]",3857275,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Camavinga,24778.0,Left Back,40,Tunisia,777,['56a12bd0-cba6-4e24-9238-c7a2bb846588'],19,,,,,,,,,,,,,,,,,,France,771,00:19:19.847,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6dc2684b-1643-480a-b530-86cb1f82f5ec,583,,"[37.5, 64.6]",3857275,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,40,Tunisia,777,,23,,,,,,,,,,,,,,,,,,Tunisia,777,00:19:23.026,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,73c0af1f-3465-434b-b616-cb5e8b40b9eb,601,,"[45.6, 51.9]",3857275,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nader Ghandri,25582.0,Center Back,40,Tunisia,777,,34,,,,,,,,,,,,,,,,,,Tunisia,777,00:19:34.896,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d4909753-e063-401e-a006-135ee36fbebe,642,,"[86.0, 51.7]",3857275,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,44,Tunisia,777,,57,,,,,,,,,,,,,,,,,,Tunisia,777,00:20:57.833,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ef15b43c-2a33-4974-bc72-badc6f45976b,652,,"[12.9, 5.9]",3857275,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Camavinga,24778.0,Left Back,45,France,771,,3,,,,,,,,,,,,,,,,,,France,771,00:21:03.542,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ed6480fe-34e8-46c0-8086-7a3fde392c4f,708,,"[32.1, 75.4]",3857275,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Right Center Back,47,Tunisia,777,['267dbae6-ffd8-4c77-902f-9a29e116fe92'],6,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:06.545,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,20405474-32eb-4181-a6ff-a90a103f6fa6,733,,"[97.2, 4.7]",3857275,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattéo Guendouzi Olié,7345.0,Left Wing,48,France,771,['235c958c-dbe1-430b-9d32-9f35fcfd1fa8'],20,,,,,,,,,,,,,,,,,,France,771,00:22:20.584,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3c47a858-b240-411e-ad23-7779ab4d163f,737,,"[81.8, 16.3]",3857275,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Camavinga,24778.0,Left Back,48,France,771,,22,,,,,,,,,,,,,,,,,,France,771,00:22:22.207,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e65f3e4f-a75f-4f07-9c4d-9c0d4b9ee074,778,,"[25.9, 35.7]",3857275,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,49,Tunisia,777,,0,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:00.033,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,97d9dcfc-bf22-4e24-b795-acf7b3b965a7,1044,,"[10.0, 47.4]",3857275,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,64,France,771,['48cccc3e-5239-4757-a3c6-fe625488ea7d'],37,,,,,,,,,,,,,,,,,,France,771,00:29:37.180,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4948268b-0b99-42e0-abb7-3bfe30f36053,1087,,"[104.4, 69.0]",3857275,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anis Ben Slimane,35592.0,Right Attacking Midfield,67,Tunisia,777,,30,,,,,,,,,,,,,,,,,,Tunisia,777,00:31:30.314,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f98199d7-c893-4576-8207-df4ad09caf1f,1091,,"[31.3, 38.4]",3857275,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kingsley Coman,8217.0,Right Wing,67,Tunisia,777,,35,,,,,,,,,,,,,,,,,,France,771,00:31:35.974,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b737da8c-2964-4a86-8089-f052e9b8744e,1092,,"[87.8, 44.3]",3857275,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,67,Tunisia,777,,36,,,,,,,,,,,,,,,,,,Tunisia,777,00:31:36.980,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c96ca683-bdc7-4b99-91ae-954ca430aef5,1111,,"[50.0, 74.6]",3857275,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,68,France,771,,9,,,,,,,,,,,,,,,,,,France,771,00:32:09.012,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,48b2cca6-f4ea-4f05-b06c-d244b1580d82,1119,,"[76.1, 5.7]",3857275,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Maâloul,5647.0,Left Wing Back,69,Tunisia,777,,14,,,,,,,,,,,,,,,,,,Tunisia,777,00:32:14.292,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7b00cca1-a27b-4865-8f99-8b06cc98d314,1152,,"[34.7, 34.2]",3857275,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssouf Fofana,11990.0,Right Center Midfield,72,Tunisia,777,['d678dd5a-f012-4118-905a-825ed69d93d4'],44,,,,,,,,,,,,,,,,,,France,771,00:33:44.835,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9df82208-3c31-4995-8524-f892cedfd5a9,1191,,"[96.8, 53.5]",3857275,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Center Forward,73,Tunisia,777,['ea648890-1479-41d9-811b-89b0ceb229e3'],32,,,,,,,,,,,,,,,,,,Tunisia,777,00:34:32.389,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4fc90d97-db59-480c-8dbc-8bb548909d72,1261,,"[97.6, 60.2]",3857275,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Wing Back,76,Tunisia,777,['62ac5103-1689-4172-8b4d-726dea579c0d'],30,,,,,,,,,,,,,,,,,,Tunisia,777,00:36:30.879,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bfb0fa20-b707-4d0d-85db-2cab5ec04705,1263,,"[5.4, 24.9]",3857275,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Camavinga,24778.0,Left Back,76,Tunisia,777,['bf390f5f-1b1c-4aab-bb85-df6ffbf6e114'],33,,,,,,,,,,,,,,,,,,France,771,00:36:33.612,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8cecdf6a-7f9c-4f46-b687-ea75f3a41ced,1275,,"[84.7, 5.1]",3857275,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,76,Tunisia,777,,46,,,,,,,,,,,,,,,,,,Tunisia,777,00:36:46.663,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,581b8344-e419-4180-a32a-c2cff99f311a,1280,,"[10.4, 50.7]",3857275,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,77,France,771,,51,,,,,,,,,,,,,,,,,,France,771,00:36:51.815,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,df276e57-7a6c-4cf8-adc4-a86b9b2bffc6,1400,,"[9.8, 8.8]",3857275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Maâloul,5647.0,Left Wing Back,77,France,771,['ef40e086-6e88-4a25-bf5d-ff798fa8b214'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:38:49.945,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e7b70f87-97e0-49bc-b1e6-5db84ea583c0,1403,,"[63.7, 42.2]",3857275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Konaté,11135.0,Left Center Back,77,France,771,['027499cc-977f-4110-a116-abe58de82b54'],55,,,,,,,,,,,,,,,,,,France,771,00:38:55.346,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,428cbb7d-47fe-478f-921c-ab2447965193,1457,,"[50.4, 5.5]",3857275,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Camavinga,24778.0,Left Back,78,France,771,,22,,,,,,,,,,,,,,,,,,France,771,00:40:22.556,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ca2a79f5-fd0d-4feb-aedd-602ae7c4263c,1498,,"[32.1, 21.1]",3857275,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Fofana,11990.0,Right Center Midfield,80,France,771,,20,,,,,,,,,,,,,,,,,,France,771,00:41:20.248,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7086ede1-3e59-4429-adb0-97b9e65165a7,1512,,"[49.4, 23.8]",3857275,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,81,Tunisia,777,,41,,,,,,,,,,,,,,,,,,Tunisia,777,00:41:41.026,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cb0c2dc9-0a37-4fc3-800c-71593ea43608,1527,,"[42.6, 76.8]",3857275,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,83,Tunisia,777,,51,,,,,,,,,,,,,,,,,,Tunisia,777,00:42:51.372,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,81d69eeb-f6b6-4bf4-9446-b7dff349106d,1600,,"[34.5, 58.8]",3857275,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anis Ben Slimane,35592.0,Right Attacking Midfield,86,Tunisia,777,,18,,,,,,,,,,,,,,,,,,Tunisia,777,00:44:18.609,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4a2624d0-47cb-4258-8513-02c365e54d2d,1605,,"[33.9, 59.0]",3857275,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Right Center Back,86,Tunisia,777,,21,,,,,,,,,,,,,,,,,,Tunisia,777,00:44:21.847,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e1081d9b-c1e4-4fca-8e7c-ebe5e4b1cf7f,1684,,"[7.4, 23.5]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Camavinga,24778.0,Left Back,90,Tunisia,777,['8d5d1066-6263-457f-8b2a-b84cfda241e1'],1,,,,,,,,,,,,,,,,,,France,771,00:46:01.550,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8ebdfaf5-769a-447c-a45d-0ab2fbb66d09,1695,,"[49.2, 30.0]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,91,France,771,,36,,,,,,,,,,,,,,,,,,France,771,00:46:36.892,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0a72c6c1-7543-4ad7-b667-60e6b7a90a12,1704,,"[35.7, 27.4]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,92,Tunisia,777,,48,,,,,,,,,,,,,,,,,,Tunisia,777,00:46:48.387,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,efe3f866-59a1-4360-a89d-6664757459bc,1742,,"[62.8, 23.8]",3857275,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,94,Tunisia,777,,21,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:21.436,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a87c4e5e-9627-4d3c-923d-13187b7c254e,1783,,"[87.8, 20.2]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,95,Tunisia,777,['6d0c2c6a-b124-4b07-a6e6-f8260f778756'],1,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:01.485,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3beca95c-88b4-4117-9714-9be30e27a67c,1816,,"[82.3, 46.6]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wahbi Khazri,3196.0,Center Forward,96,Tunisia,777,,36,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:36.060,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c14f8205-d2cc-4946-a24c-6d29aa1a37c2,1865,,"[85.1, 15.4]",3857275,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Left Wing,100,France,771,['bbdf1577-3a13-4937-81ef-d3f246822272'],38,,,,,,,,,,,,,,,,,,France,771,00:03:38.192,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e4e07a8f-83fc-4f0d-8c17-0fa666bc9b7d,1870,,"[28.9, 63.2]",3857275,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,101,Tunisia,777,,40,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:40.944,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0fef5208-0d17-444c-a402-19b40704827e,1921,,"[76.9, 60.3]",3857275,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,102,Tunisia,777,,41,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:41.495,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ecad9c4b-21a7-47ee-b69d-b50e09225cff,1930,,"[11.7, 45.6]",3857275,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,103,France,771,['f6e6461a-0390-4b70-9082-1ea419eb5aa6'],52,,,,,,,,,,,,,,,,,,France,771,00:04:52.615,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,05100677-eddb-4fb4-8f0a-3500d832d147,1959,,"[30.5, 55.8]",3857275,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nader Ghandri,25582.0,Center Back,104,Tunisia,777,,42,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:42.524,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1852b802-9b88-4d4b-99d8-e63cc50570a0,1973,,"[51.8, 7.5]",3857275,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Left Wing,105,France,771,,53,,,,,,,,,,,,,,,,,,France,771,00:05:53.688,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c3a2648c-d69c-48a7-bea1-5e20668ecec9,2001,,"[8.6, 57.9]",3857275,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Fofana,11990.0,Right Center Midfield,106,Tunisia,777,"['6a74dac4-2b6d-44f7-9b4e-6828693b72dd', '91674d97-bf17-4450-9c15-bf988162685a']",27,,,,,,,,,,,,,,,,,,France,771,00:06:27.222,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,58463575-a25d-46bf-930e-aaa0fd2f2f52,2002,,"[110.0, 25.4]",3857275,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,106,Tunisia,777,,28,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:28.642,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,71122a8c-422c-4663-a6a5-1e7ea0d24eff,2010,,"[58.2, 52.7]",3857275,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anis Ben Slimane,35592.0,Right Attacking Midfield,107,France,771,,9,,,,,,,,,,,,,,,,,,Tunisia,777,00:08:09.100,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4c7d60c9-3935-4d02-ae0d-466562e38903,2013,,"[60.3, 65.3]",3857275,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wajdi Kechrida,105944.0,Right Wing Back,107,France,771,,12,,,,,,,,,,,,,,,,,,Tunisia,777,00:08:12.293,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4f1a06e0-3703-4dfd-b062-2ba47e167b85,2042,,"[26.9, 10.9]",3857275,54,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,111,France,771,['dfa7b7c8-749e-401d-9dc6-6044a4ac5702'],27,,,,,,,,,,,,,,,,,,Tunisia,777,00:09:27.767,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b2af2b89-945b-4dfe-99cd-1ceee7854240,2115,,"[102.4, 76.2]",3857275,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,116,Tunisia,777,,50,,,,,,,,,,,,,,,,,,Tunisia,777,00:10:50.920,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cdcfed0b-b0d5-4ec5-ae11-577f6e55535f,2121,,"[9.1, 45.0]",3857275,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Disasi,7439.0,Right Back,116,Tunisia,777,['e79e11eb-ac57-4c2a-b37a-512626c090ed'],57,,,,,,,,,,,,,,,,,,France,771,00:10:57.020,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f6fcbef0-9152-48ed-bee0-e8117398bbd9,2122,,"[7.2, 42.4]",3857275,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Mandanda,3543.0,Goalkeeper,117,France,771,,58,,,,,,,,,,,,,,,,,,France,771,00:10:58.334,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e96350dd-7bbb-45d3-835c-85cd68fd3cc1,2232,,"[19.3, 65.5]",3857275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,123,France,771,['d31f0b36-39cd-4cea-91db-a92598d36f9b'],56,,,,,,,,,,,,,,,,,,France,771,00:15:56.747,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6ed55bc4-4075-48c6-b22b-6b80f0c1b4af,2288,,"[44.8, 14.5]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ibrahima Konaté,11135.0,Left Center Back,128,France,771,['27e0b5f2-474e-4356-8d7d-49de66ebaa20'],52,,,,,,,,,,,,,,,,,,France,771,00:18:52.368,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bfbd2260-0cd8-4d41-af88-e916fbaa009f,2370,,"[63.3, 25.0]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,133,Tunisia,777,['a661547c-6976-41b2-a5cf-3e20dd636d59'],3,,,,,,,,,,,,,,,,,,Tunisia,777,00:21:03.651,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,264447cf-ee93-4e46-81ef-2154c3e480a0,2386,,"[49.3, 70.6]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Right Wing,134,France,771,,20,,,,,,,,,,,,,,,,,,France,771,00:21:20.757,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,75af30a0-5c79-4628-88f0-7c04e2667e58,2418,,"[75.3, 20.6]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issam Jebali,16352.0,Center Forward,136,Tunisia,777,,49,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:49.210,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,eba54427-f1d9-4600-950e-7faf111d0cda,2424,,"[111.9, 19.9]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,136,Tunisia,777,,56,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:56.072,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e8f0d991-b7b9-44fe-bef7-a9b2ec396bb4,2486,,"[39.1, 42.1]",3857275,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,139,Tunisia,777,,34,,,,,,,,,,,,,,,,,,Tunisia,777,00:24:34.605,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9fd10723-b6af-4991-b037-8875296dd888,2532,,"[39.9, 62.2]",3857275,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anis Ben Slimane,35592.0,Right Attacking Midfield,141,France,771,,32,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:32.679,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fb134a3c-b173-4853-9852-50be58fbd0c8,2540,,"[8.3, 8.3]",3857275,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Konaté,11135.0,Left Center Back,141,France,771,,43,,,,,,,,,,,,,,,,,,France,771,00:25:43.430,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cdf22544-fd60-4720-b855-ea54074870ba,2581,,"[34.1, 18.9]",3857275,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,142,Tunisia,777,,18,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:18.352,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5e71ff80-6933-4893-9722-aff75384df39,2597,,"[47.5, 54.0]",3857275,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Saliba,17592.0,Right Center Back,143,France,771,,30,,,,,,,,,,,,,,,,,,France,771,00:26:30.027,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,edf269f6-1291-4f25-a8cc-d1780dd7ba53,2656,,"[19.8, 6.3]",3857275,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Konaté,11135.0,Left Center Back,148,France,771,,11,,,,,,,,,,,,,,,,,,France,771,00:29:11.388,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,09acff25-c429-4c62-ada5-283d8c760d82,2666,,"[17.0, 2.8]",3857275,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,148,France,771,['f305062d-da22-465e-a8d3-1b1134230632'],15,,,,,,,,,,,,,,,,,,France,771,00:29:15.815,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b0951776-05f3-4466-a9a2-34fea0bb4e78,2754,,"[73.1, 13.3]",3857275,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Konaté,11135.0,Left Center Back,149,France,771,,43,,,,,,,,,,,,,,,,,,France,771,00:30:43.178,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8a59de2a-2cdc-495b-8fd6-29531d13f7f3,2785,,"[99.4, 71.2]",3857275,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,149,France,771,,9,,,,,,,,,,,,,,,,,,France,771,00:31:09.222,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5315f24e-3d79-445e-a460-8b4bcdc25ee6,2805,,"[57.6, 36.0]",3857275,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam Jebali,16352.0,Center Forward,150,France,771,,51,,,,,,,,,,,,,,,,,,Tunisia,777,00:31:51.532,Ball Recovery,
