ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.046483,,,,,,,,,,,,,89788482-e66d-4aac-8aad-9d6e6a7d0f1c,135,,"[82.4, 62.5]",3869152,4,,,,,0.851093,,Right Foot,,,"[89.5, 70.6]",,Ground Pass,,10.771258,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,11,France,771,"['20704b95-8553-4c1a-8ae6-1c7588cde1df', '423c29a5-13cb-4618-8acb-d59913629953']",29,,,,,,,,,,,,,,,,Poland,789,00:04:29.925,Pass,True
,,,,,,,,,,,,,,1.62598,,,,,,,,,,,,,2a8ae385-3751-4e87-ae32-b33314550c34,139,,"[35.3, 5.8]",3869152,4,,,,,0.096473776,,Left Foot,,,"[47.7, 7.0]",,Ground Pass,,12.45793,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,11,France,771,"['30543a99-22ab-49eb-92c4-adc5ed8d717d', 'ead32654-18a7-4be2-8681-980454adc93c']",31,,,,,,,,,,,,,,,,France,771,00:04:31.681,Pass,True
,,,,,,,,,,,,,,1.555739,,,,,,,,,,,,,4288088c-88f3-41d6-b7eb-f3950631ff1b,145,,"[37.7, 0.1]",3869152,4,,,,,0.4611287,,,,,"[53.6, 8.0]",,High Pass,,17.754436,,,,,Kylian Mbappé Lottin,3009.0,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,12,France,771,['e64752da-ed7f-4552-928b-2b36b63c2f34'],37,,,,,,,,,,,,,,,,France,771,00:04:37.580,Pass,
,,,,,,,,,,,,,,0.827551,,,,,,,,,,,,,8fb3b517-2ffb-4654-a2d5-8d187dac643c,151,,"[71.8, 72.1]",3869152,4,,,,,-0.020573229,,Right Foot,,,"[96.1, 71.6]",,Low Pass,,24.305143,,,Incomplete,,Robert Lewandowski,5668.0,,,,,Recovery,1,Regular Play,Jakub Kamiński,31955.0,Right Midfield,13,Poland,789,"['299909b1-c7c3-444f-bf86-fe18c03480d7', '29f4a8ab-d151-4a8a-9f21-eacc0aaa05a7']",41,,,,,,,,,,,,,,,,Poland,789,00:04:41.515,Pass,
,,,,,,,,,,,,,,0.470497,,,,,,,,,,,,,7f8c0ec6-828b-4e7c-9615-dd0ea90e1a21,155,,"[84.6, 65.7]",3869152,4,,,,,0.29592603,,Left Foot,,,"[92.8, 68.2]",,Low Pass,,8.572631,,,Incomplete,,Robert Lewandowski,5668.0,,,,,Recovery,1,Regular Play,Sebastian Szymański,4664.0,Left Center Midfield,13,Poland,789,"['0bdae923-05f0-4bdc-bf42-f8270013d868', '23a3ba67-c3d2-40e4-93ba-8395fa84433d', 'e51c2685-12e9-4509-a057-606f68e24e37']",43,,,,,,,,,,,,,,,,Poland,789,00:04:43.233,Pass,True
,,,,,,,,,,,,,,0.701714,,,,,,,,,,,,,4dc8e203-e68e-4465-b709-966357826028,158,,"[26.5, 8.5]",3869152,4,,,,,0.06981641,,Head,,,"[40.8, 9.5]",,High Pass,,14.334923,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,13,Poland,789,['d94b23bd-858b-4d79-bf9e-58b8b4222048'],44,,,,,,,,,,,,,,,,France,771,00:04:44.998,Pass,
,,,,,,,,,,,,,,1.537858,,,,,,,,,,,,,d94b23bd-858b-4d79-bf9e-58b8b4222048,159,,"[79.3, 70.6]",3869152,4,,,,,-2.782822,,Head,,,"[77.7, 70.0]",,High Pass,,1.7088008,,,,,Jakub Kamiński,31955.0,,,,,Recovery,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,13,Poland,789,"['4dc8e203-e68e-4465-b709-966357826028', '530898fa-75ef-4c94-9937-45afba106214']",45,,,,,,,,,,,,,,,,Poland,789,00:04:45.700,Pass,
,,,,,,,,,,,,,,1.035316,,,,,,,,,,,,,13feef86-e276-4b69-a95b-154608a0e7f2,161,,"[98.1, 71.0]",3869152,4,,,,,-1.9100889,,Head,,,"[96.3, 65.9]",,High Pass,,5.408327,,,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Jakub Kamiński,31955.0,Right Midfield,13,Poland,789,['403893f0-3163-4518-9581-6c495db74c26'],47,,,,,,,,,,,,,,,,Poland,789,00:04:47.238,Pass,
,,,,,,,,,,,,,,0.582076,,,,,,,,,,,,,e7c150c1-e287-4065-a568-0c8e6ebbec1d,169,,"[88.7, 75.5]",3869152,4,,,,,-0.453844,,Right Foot,,,"[92.8, 73.5]",,Ground Pass,,4.561798,,,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Matty Cash,4734.0,Right Back,13,Poland,789,['14cdf4b1-020f-47e8-9873-3e14338d282f'],51,,,,,,,,,,,,,,,,Poland,789,00:04:51.799,Pass,
,,,,,,,,,,,,,,1.985649,,,,,,,,,,,,,75836aa1-1dd1-45df-a036-c291e512c8f3,172,,"[98.7, 72.5]",3869152,4,,,,,0.13863973,,Right Foot,,,"[111.6, 74.3]",,Ground Pass,,13.024976,,,,,Matty Cash,4734.0,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,13,Poland,789,['c1be30d9-0713-4b81-be6e-dfda44963c16'],52,,,,,,,,,,,,,,,,Poland,789,00:04:52.381,Pass,
,,,,,,,,,,,,,,1.902715,,,,,,,,,,,,,93b31ecb-25a5-42db-a24a-8c21211570b5,175,,"[112.8, 75.7]",3869152,4,,,,,-1.5610405,,Right Foot,True,,"[113.2, 34.7]",,High Pass,,41.00195,,,Incomplete,,Przemysław Frankowski,7979.0,,True,,,,1,Regular Play,Matty Cash,4734.0,Right Back,13,Poland,789,"['2bd2b048-b9b0-4788-b8ea-7b1d34592497', '5c2a25f9-2b03-43f4-a4b6-e59eaccd8ad0', 'ba7112f9-b751-4bbf-80d6-f8ef4437de70']",54,,,,,,,,,,,,,,,,Poland,789,00:04:54.367,Pass,True
,,,,,,,,,,,,,,1.99154,,,,,,,,,,,,,f51cb743-53a2-481f-af09-cee2263ac1c2,178,,"[12.4, 43.7]",3869152,5,,True,,,-0.03634762,,Keeper Arm,,,"[34.4, 42.9]",,Ground Pass,,22.01454,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Keeper,Hugo Lloris,3099.0,Goalkeeper,14,France,771,['ce863115-d000-4589-9738-bf2701344551'],10,,,,,,,,,,,,,,,,France,771,00:05:10.270,Pass,
,,,,,,,,,,,,,,1.61595,,,,,,,,,,,,,259a9282-f812-4390-a45e-55f75c29c2d7,180,,"[34.0, 42.9]",3869152,5,,,,,1.5288854,,Right Foot,,,"[35.3, 73.9]",,Ground Pass,,31.027246,,,,,Jules Koundé,4445.0,,,,,,1,From Keeper,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,14,France,771,['b492a5c3-b24b-4c43-8955-522c4b0bef99'],12,,,,,,,,,,,,,,,,France,771,00:05:12.808,Pass,
,,,,,,,,,,,,,,1.296265,,,,,,,,,,,,,9a57c32a-5770-491d-b332-dcf2cb837fba,183,,"[35.3, 72.7]",3869152,5,,,,,-1.7744548,,Right Foot,,,"[33.4, 63.5]",,Ground Pass,,9.394147,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,14,France,771,['6ecf0b1d-26d3-4e55-841e-f5b2adc6ecf0'],14,,,,,,,,,,,,,,,,France,771,00:05:14.742,Pass,
,,,,,,,,,,,,,,1.125819,,,,,,,,,,,,,3974e442-2ade-4d0d-a435-2fc0493d0866,186,,"[33.6, 61.5]",3869152,5,,,,,1.775673,,Left Foot,,,"[32.0, 69.2]",,Ground Pass,,7.864477,,,,,Jules Koundé,4445.0,,,,,,1,From Keeper,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,14,France,771,['822a1224-3ebb-48a3-9b1f-c878abcd0c2a'],16,,,,,,,,,,,,,,,,France,771,00:05:16.736,Pass,
,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,1c8f3f5f-aa82-4765-9938-1857f09920e0,189,,"[28.7, 69.2]",3869152,5,,,,,-1.7556192,,Left Foot,,,"[24.4, 46.2]",,Ground Pass,,23.398504,,,,,Raphaël Varane,5485.0,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,14,France,771,['6116b098-1e8d-438d-a4e1-dfbce7f9e401'],19,,,,,,,,,,,,,,,,France,771,00:05:19.622,Pass,
,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,751a60d5-8656-4086-9bfe-729e938469af,192,,"[40.0, 34.8]",3869152,5,,,,,-1.4361324,,Right Foot,,,"[44.2, 3.8]",,Ground Pass,,31.283222,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Keeper,Raphaël Varane,5485.0,Right Center Back,14,France,771,['89111f62-e5ae-4c03-8044-7bffaccdc2b4'],25,,,,,,,,,,,,,,,,France,771,00:05:25.700,Pass,
,,,,,,,,,,,,,,1.265566,,,,,,,,,,,,,1f570760-b32e-48df-85f3-4e2e9e9b897d,195,,"[44.2, 3.8]",3869152,5,,,,,2.5070398,,Left Foot,,,"[29.8, 14.4]",,Ground Pass,,17.880716,,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,14,France,771,['d046a510-f0fc-4633-8331-590e3c64fbca'],28,,,,,,,,,,,,,,,,France,771,00:05:28.964,Pass,
,,,,,,,,,,,,,,2.979514,,,,,,,,,,,,,a74a11cf-0cd7-4a33-9162-13859e8d5326,198,,"[32.8, 14.8]",3869152,5,,,,,0.003278677,,Right Foot,,,"[93.8, 15.0]",,High Pass,,61.000328,,,Incomplete,,,,,,,,,1,From Keeper,Dayotchanculle Upamecano,8519.0,Left Center Back,14,France,771,['c0b3c8b6-ffa0-4d90-b91f-cba3afa1e6f0'],32,,,,,,,,,,,,,,,,France,771,00:05:32.204,Pass,
,,,,,,,,,,,,,,1.375746,,,,,,,,,,,,,52fba3aa-4f68-4af0-8a48-3bc7f3bc1f37,205,,"[83.8, 0.1]",3869152,5,,,,,2.5815678,,,,,"[71.2, 8.0]",,Low Pass,,14.871785,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,15,France,771,['f1457f89-77f2-4ca4-8ea9-f6388ca8cc28'],46,,,,,,,,,,,,,,,,France,771,00:05:46.764,Pass,
,,,,,,,,,,,,,,1.228506,,,,,,,,,,,,,b6fb6224-b2e4-4406-afe6-e3f61a7a5903,208,,"[74.6, 9.1]",3869152,5,,,,,1.279858,,Right Foot,,,"[79.9, 26.8]",,Ground Pass,,18.47647,,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,15,France,771,['c06f9aa0-6477-497a-a153-4c73fb5d2ebe'],49,,,,,,,,,,,,,,,,France,771,00:05:49.666,Pass,
,,,,,,,,,,,,,,1.035077,,,,,,,,,,,,,99a384f7-d1f7-482e-a743-1d5c2421e887,210,,"[80.6, 27.6]",3869152,5,,,,,-2.367103,,Left Foot,,,"[66.7, 14.0]",,Ground Pass,,19.446594,,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,15,France,771,['4d500165-023f-409a-9993-d80035f22e16'],50,,,,,,,,,,,,,,,,France,771,00:05:50.895,Pass,
,,,,,,,,,,,,,,0.937538,,,,,,,,,,,,,a1399b41-ec07-4c37-bf8b-1d06de7b2759,213,,"[66.7, 14.0]",3869152,5,,,,,-0.8345389,,Right Foot,,,"[75.4, 4.4]",,Ground Pass,,12.955694,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Left Center Back,15,France,771,['286d2d87-bc35-45e4-ae42-10d5be5ab2a7'],53,,,,,,,,,,,,,,,,France,771,00:05:53.067,Pass,
,,,,,,,,,,,,,,0.825403,,,,,,,,,,,,,509bab9d-93e4-4c68-a61f-84b274a6a310,216,,"[75.4, 4.4]",3869152,5,,,,,1.7378981,,Left Foot,,,"[74.0, 12.7]",,Ground Pass,,8.417244,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,15,France,771,['01d055ac-4deb-4d11-b5ad-fdb73ca9b106'],55,,,,,,,,,,,,,,,,France,771,00:05:55.130,Pass,
,,,,,,,,,,,,,,3.244023,,,,,,,,,,,,,135c87f0-0e77-401a-9be5-20be29ccd9aa,219,,"[74.6, 12.7]",3869152,5,,,,,1.2582574,,Right Foot,,,"[93.6, 71.5]",,High Pass,,61.793526,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,True,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,15,France,771,"['2f8224bf-2e33-49fb-8993-94f9ebfac840', '6bfc4674-15fd-410f-a9cf-69b84cf9df01']",57,,,,,,,,,,,,,,,,France,771,00:05:57.698,Pass,
,,,,,,,,,,,,,,1.562532,,,,,,,,,,,,,6bfc4674-15fd-410f-a9cf-69b84cf9df01,221,,"[26.5, 8.6]",3869152,6,,,,,0.14816003,,Head,,,"[33.2, 9.6]",,High Pass,,6.7742157,,,,,Przemysław Frankowski,7979.0,,,,,Interception,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,15,France,771,"['135c87f0-0e77-401a-9be5-20be29ccd9aa', '4ef7189b-3969-4bcd-8daf-1a3265f6c8f2']",0,,,,,,,,,,,,,,,,Poland,789,00:06:00.942,Pass,
,,,,,,,,,,,,,,1.1849,,,,,,,,,,,,,c082ab23-5996-421d-bd4b-f6c6c784b557,223,,"[32.2, 10.4]",3869152,6,,,,,-1.0502155,,Head,,,"[36.5, 2.9]",,High Pass,,8.64523,,,Incomplete,,Bartosz Bereszyński,5673.0,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Left Midfield,15,France,771,"['20b82c4f-83b0-4b26-ae7a-b713afb257e3', 'ccf1a74a-f029-4d62-8c2c-c66cb118cc01']",2,,,,,,,,,,,,,,,,Poland,789,00:06:02.505,Pass,
,,,,,,,,,,True,,,,0.8303,,,,,,,,,,,,,ccf1a74a-f029-4d62-8c2c-c66cb118cc01,225,,"[83.6, 77.2]",3869152,6,,,,,-1.2575202,,Head,,,"[85.9, 70.1]",,Low Pass,,7.4632435,,,,,Jules Koundé,4445.0,,,,,Interception,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,15,France,771,"['02ed53c0-a4a4-4f4f-9bde-8e2fac4c3de4', 'c082ab23-5996-421d-bd4b-f6c6c784b557']",3,,,,,,,,,,,,,,,,France,771,00:06:03.690,Pass,
,,,,,,,,,,,,,,1.535359,,,,,,,,,,,,,660b9713-d135-4bf7-a397-62acd73b04c2,233,,"[32.6, 7.0]",3869152,6,,,,,2.3561945,,Right Foot,,,"[19.6, 20.0]",,Ground Pass,,18.384777,,,,,Jakub Piotr Kiwior,44166.0,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Left Back,16,Poland,789,"['02ec514c-5128-47ac-a40d-1021a9607118', '5f1f2adf-f1b6-40ad-9752-cd4b3aba0d61']",7,,,,,,,,,,,,,,,,Poland,789,00:06:07.010,Pass,True
,,,,,,,,,,,,,,3.268617,,,,,,,,,,,,,d8d9e2c8-f680-452d-9391-a710e425859f,236,,"[23.9, 15.3]",3869152,6,,,,,2.1750343,,Left Foot,,,"[7.4, 39.2]",,Ground Pass,,29.042383,,,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,16,Poland,789,['8b6e9115-e8f0-4321-8fe0-15ef8e601ec2'],11,,,,,,,,,,,,,,,,Poland,789,00:06:11.345,Pass,
,,,,,,,,,,,,,,3.028637,,,,,,,,,,,,,3b23da56-79cd-4aed-8d38-f223c1e41810,239,,"[7.1, 41.4]",3869152,6,,,,,0.57479477,,Right Foot,,,"[49.4, 68.8]",,High Pass,,50.39891,,,Unknown,,Jakub Kamiński,31955.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,16,Poland,789,['d31f5d28-253f-4b01-9dee-a80fb84fb452'],14,,,,,,,,,,,,,,,,Poland,789,00:06:14.614,Pass,
,,,,,,,,,,,,,,3.177117,,,,,,,,,,,,,7019e45c-cb59-4d0b-a4bf-5f0b5193c7ed,243,,"[46.1, 69.3]",3869152,6,,,,,-2.1368513,,Right Foot,,,"[33.9, 50.1]",,Ground Pass,,22.748186,,,,,Jakub Piotr Kiwior,44166.0,,,,,Free Kick,1,From Free Kick,Kamil Glik,3034.0,Right Center Back,17,Poland,789,['918afc34-2dac-4e09-9ab5-078fc894f67e'],27,,,,,,,,,,,,,,,,Poland,789,00:06:27.155,Pass,
,,,,,,,,,,,,,,1.913783,,,,,,,,,,,,,d18dc987-a472-43cb-8bcb-b8c2125580af,246,,"[46.1, 33.5]",3869152,6,,,,,1.815775,,Left Foot,,,"[39.9, 58.3]",,Ground Pass,,25.563255,,,,,Kamil Glik,3034.0,,,,,,1,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,17,Poland,789,['80e6faf7-0518-4960-94b4-b62de98e7069'],34,,,,,,,,,,,,,,,,Poland,789,00:06:34.711,Pass,
,,,,,,,,,,,,,,1.787825,,,,,,,,,,,,,5e1e40e2-c08e-4d27-813b-4bf82b8dc569,249,,"[39.6, 58.4]",3869152,6,,,,,-1.4324908,,Right Foot,,,"[43.4, 31.1]",,Ground Pass,,27.5632,,,,,Jakub Piotr Kiwior,44166.0,,,,,,1,From Free Kick,Kamil Glik,3034.0,Right Center Back,17,Poland,789,['40858ad7-68f7-489a-b226-a114c5c2e09b'],37,,,,,,,,,,,,,,,,Poland,789,00:06:37.984,Pass,
,,,,,,,,,,,,,,4.723379,,,,,,,,,,,,,2a32fc95-9256-4f45-8949-8c741d66a9a9,252,,"[46.4, 30.5]",3869152,6,,,,,-0.2682081,,Left Foot,,,"[119.9, 10.3]",,High Pass,,76.22526,,,Out,,Bartosz Bereszyński,5673.0,,,,,,1,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,17,Poland,789,['e477fdd6-1c59-4761-b324-84128b9ef5cc'],40,,,,,,,,,,,,,,,,Poland,789,00:06:40.816,Pass,
,,,,,,,,,,,,,,1.884942,,,,,,,,,,,,,6ab8bc0e-ecc0-45f5-b7aa-021518ef2833,254,,"[6.0, 36.0]",3869152,7,,,,,1.1441689,,Left Foot,,,"[13.5, 52.5]",,Ground Pass,,18.124569,,,,,Raphaël Varane,5485.0,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,18,France,771,['ef8bdc76-cc83-47d1-913a-8bec42b1398d'],2,,,,,,,,,,,,,,,,France,771,00:07:02.940,Pass,
,,,,,,,,,,,,,,0.560151,,,,,,,,,,,,,ee9ea2e7-9901-4e7a-9d67-a2a5debcbfe5,257,,"[24.3, 55.5]",3869152,7,,,,,-0.37459803,,Right Foot,,,"[36.0, 50.9]",,Ground Pass,,12.571794,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,18,France,771,['bff5ebf2-c82b-4a30-a65f-2bfe2ab57c7a'],8,,,,,,,,,,,,,,,,France,771,00:07:08.134,Pass,
,,,,,,,,,,,,,,2.446669,,,,,,,,,,,,,a60d5ce4-a349-4778-b387-0488cf56a8ca,259,,"[36.0, 50.9]",3869152,7,,,,,-1.8876808,,Right Foot,,,"[27.9, 26.2]",,Ground Pass,,25.99423,,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Goal Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,18,France,771,['dea5529d-b1d1-4c9b-9f13-87bbd4e06f8d'],8,,,,,,,,,,,,,,,,France,771,00:07:08.694,Pass,
,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,dd1647ed-e0e9-4396-a9f0-664cfdfcf7da,262,,"[40.9, 19.9]",3869152,7,,,,,-1.0390723,,Right Foot,,,"[50.9, 2.9]",,Ground Pass,,19.723083,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,18,France,771,['78e99e8f-2ae2-4ec7-8145-f7e96a91e6e0'],13,,,,,,,,,,,,,,,,France,771,00:07:13.431,Pass,
,,,,,,,,,,,,,,2.053086,,,,,,,,,,,,,ef247d4b-f315-42cd-a9c5-f8b928322d5f,265,,"[52.2, 2.3]",3869152,7,,,,,1.9847219,,Left Foot,,,"[44.6, 19.6]",,Ground Pass,,18.895767,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Goal Kick,Theo Bernard François Hernández,6704.0,Left Back,18,France,771,['e1ae892c-18b5-4b96-8c92-69d4037646f4'],16,,,,,,,,,,,,,,,,France,771,00:07:16.761,Pass,
,,,,,,,,,,,,,,2.403209,,,,,,,,,,,,,88237d0c-3a14-4931-ba91-1ff3cee5c1fd,267,,"[44.6, 19.6]",3869152,7,,,,,2.8471081,,Right Foot,,,"[11.3, 29.7]",,Ground Pass,,34.79799,,,,,Hugo Lloris,3099.0,,,,,,1,From Goal Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,18,France,771,['8dee9913-4454-459c-98e1-f431d33bd44e'],18,,,,,,,,,,,,,,,,France,771,00:07:18.814,Pass,
,,,,,,,,,,,,,,1.631735,,,,,,,,,,,,,a5bf6cf5-a802-439a-b94f-853dedc26eda,270,,"[13.0, 31.4]",3869152,7,,,,,-0.83725476,,Right Foot,,,"[26.7, 16.2]",,Ground Pass,,20.462893,,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,18,France,771,['b28096fa-4d06-45ae-b44c-b109a2d0f27d'],25,,,,,,,,,,,,,,,,France,771,00:07:25.101,Pass,
,,,,,,,,,,,,,,2.212633,,,,,,,,,,,,,556ed705-cfc8-43b2-9d30-7190bc801a89,273,,"[30.9, 15.3]",3869152,7,,,,,1.5363272,,Left Foot,,,"[32.2, 53.0]",,Ground Pass,,37.72241,,,,,Raphaël Varane,5485.0,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,18,France,771,['8f587286-fc07-48e5-8aa2-934352ef7495'],28,,,,,,,,,,,,,,,,France,771,00:07:28.447,Pass,
,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,469c7108-6ea6-4a5d-a4a7-90b389d0c28e,276,,"[49.8, 55.8]",3869152,7,,,,,0.703709,,Left Foot,,,"[68.3, 71.5]",,Ground Pass,,24.263966,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,18,France,771,['5a7224e7-bacc-4321-83b6-87a589cd156f'],34,,,,,,,,,,,,,,,,France,771,00:07:34.530,Pass,
,,,,,,,,,,,,,,0.712397,,,,,,,,,,,,,926348c0-67a5-4266-ba38-3818b7eb9165,278,,"[69.1, 71.5]",3869152,7,,,,,-0.43662715,,Right Foot,,,"[82.6, 65.2]",,Ground Pass,,14.897651,,,Incomplete,,Olivier Giroud,3604.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,18,France,771,"['53740499-f957-4fd3-a8fc-0c1d4234088c', 'f1a06cf2-58aa-4a6c-ad21-f43c6096fd6b']",36,,,,,,,,,,,,,,,,France,771,00:07:36.530,Pass,
,,,,,,,,,,,,,,2.059641,,,,,,,,,,,,,53740499-f957-4fd3-a8fc-0c1d4234088c,280,,"[37.5, 14.9]",3869152,7,,,,,0.17342272,,Right Foot,,,"[51.2, 17.3]",,Ground Pass,,13.90863,,,Incomplete,,Przemysław Frankowski,7979.0,,,,,Recovery,1,From Goal Kick,Bartosz Bereszyński,5673.0,Left Back,18,France,771,"['6bad1e11-8247-47e2-8e76-ac5673767217', '926348c0-67a5-4266-ba38-3818b7eb9165', 'aa95697d-8d34-49de-929b-b4baead9f60a']",37,,,,,,,,,,,,,,,,Poland,789,00:07:37.242,Pass,
,,,,,,,,,,,,,,1.653128,,,,,,,,,,,,,02c7f129-d168-48ee-8b05-ed767880f14f,284,,"[70.4, 30.5]",3869152,7,,,,,-1.6275535,,Left Foot,,,"[69.9, 21.7]",,Ground Pass,,8.814193,,,,,Adrien Rabiot,3026.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,18,France,771,['3d310c23-7150-4dbf-bc40-f73710cc9ab0'],43,,,,,,,,,,,,,,,,France,771,00:07:43.377,Pass,
,,,,,,,,,,,,,,0.63213,,,,,,,,,,,,,317178a0-86a2-440f-9b13-de9e28a405c2,287,,"[74.0, 18.9]",3869152,7,,,,,-1.5014632,,Left Foot,,,"[75.0, 4.5]",,Ground Pass,,14.43468,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Goal Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,18,France,771,['3fd1d2e7-ec67-49c6-9341-dfcdfd59bf8a'],45,,,,,,,,,,,,,,,,France,771,00:07:45.215,Pass,
,,,,,,,,,,,,,,1.256186,,,,,,,,,,,,,f04f19f9-5e81-445b-a0bf-27dd37d215f9,289,,"[75.0, 4.5]",3869152,7,,,,,-0.24497867,,Left Foot,,,"[85.0, 2.0]",,Ground Pass,,10.307764,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Goal Kick,Theo Bernard François Hernández,6704.0,Left Back,18,France,771,['42da9310-ba37-41ab-92b6-57e024950cd3'],45,,,,,,,,,,,,,,,,France,771,00:07:45.848,Pass,
,,,,,,,,,,,,,,1.241896,,,,,,,,,,,,,17b5ee13-3279-48ef-9b11-222a98422d90,293,,"[85.0, 1.7]",3869152,7,,,,,2.8666828,,Right Foot,,,"[77.2, 3.9]",,Ground Pass,,8.10432,,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Goal Kick,Kylian Mbappé Lottin,3009.0,Left Wing,18,France,771,"['126a3fb9-afe7-4a5e-8397-e6aa5cf7bbc1', '31c16dbe-8068-472f-8388-29f7677e8976']",47,,,,,,,,,,,,,,,,France,771,00:07:47.425,Pass,True
