50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.570315,,,,,,,,,,,,3d4ecd8c-8d40-4450-9dc7-e84328d0bddd,870,,,"[97.9, 15.9]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yuki Soma,37122.0,Left Midfield,43,Costa Rica,795,"['43bd0271-938f-4fa7-a6fa-ac9e0e426ca0', '94579fb1-7104-4813-9b64-7962c9533b75']",35,,,,,,,,,,,,,,,,Japan,778,00:20:35.234,Pressure,
,,,,,,,,,,,,,,,,,,0.57278,,,,,,,,,,,,2cd70aac-f89d-4953-b46a-bdfb0eefd56a,883,,,"[93.4, 50.6]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ayase Ueda,38285.0,Right Center Forward,43,Costa Rica,795,"['31b4d8b5-3701-4ba7-ab11-8d5d5feb5ca3', 'b961b5bb-a288-479a-bdc2-62ab9ae16ce9']",46,,,,,,,,,,,,,,,,Japan,778,00:20:46.502,Pressure,
,,,,,,,,,,,,,,,,,,0.330552,,,,,,,,,,,,bfd14488-336a-49c7-803a-5374682a5b03,891,,,"[63.2, 72.5]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Miki Yamane,37209.0,Right Back,43,Costa Rica,795,"['23da3298-d1e0-48df-9c69-acc36469fe8e', '4b38a012-bc60-4b88-845a-44ac5e4898f9', 'cbd06dab-768a-424f-bf4a-816bbecf4f2e', 'd4d9d665-9054-42b8-a13a-96a2ce783a59', 'fc594ff6-99bd-408b-8b28-1faf1d1d5352']",52,,,,,,,,,,,,,,,,Japan,778,00:20:52.488,Pressure,
,,,,,,,,,,,,,,,,,,0.701371,,,,,,,,,,,,31053ca1-10f6-48a6-bc6f-f44a1e271b40,924,,,"[56.2, 27.0]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hidemasa Morita,37221.0,Left Defensive Midfield,43,Costa Rica,795,"['2ffe59cd-47b0-42f2-a6da-631d84d7c79d', '4f332662-adcb-4fce-aff8-6799f1b0d74d']",16,,,,,,,,,,,,,,,,Japan,778,00:21:16.614,Pressure,
,,,,,,,,,,,,,,,,,,0.445388,,,,,,,,,,,,e53e5a81-0444-4ab1-bf29-1fd26279b54d,952,,,"[62.9, 74.2]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ritsu Doan,8361.0,Right Midfield,43,Costa Rica,795,"['5053edd1-7370-472a-9ee1-c0e0e400a926', '533c9616-1b5c-4b22-9f57-ad67f14e3ea5']",43,,,,,,,,,,,,,,,,Japan,778,00:21:43.903,Pressure,
,,,,,,,,,,,,,,,,,,1.63815,,,,,,,,,,,,3b5c6fe3-fba7-4ab0-812b-f24cf41cb94d,957,,,"[64.2, 68.0]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wataru Endo,23721.0,Right Defensive Midfield,43,Costa Rica,795,['ec189f71-81d4-4dd4-b118-f87071ac6d01'],46,,,,,,,,,,,,,,,,Japan,778,00:21:46.135,Pressure,
,,,,,,,,,,,,,,,,,,0.454408,,,,,,,,,,,,a3615285-f9c8-4fb4-9491-9c14ab310a3f,958,,,"[63.6, 68.2]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ritsu Doan,8361.0,Right Midfield,43,Costa Rica,795,,47,,,,,,,,,,,,,,,,Japan,778,00:21:47.401,Pressure,
,,,,,,,,,,,,,,,,,,0.454292,,,,,,,,,,,,ff8a9fb0-8905-43e1-a373-4fa703b357f1,969,,,"[75.3, 24.4]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuki Soma,37122.0,Left Midfield,44,Costa Rica,795,"['41a06446-e3c2-4a4a-ac4c-d29fdf198930', 'a7f4b3b3-7b12-4911-b2ac-031dd0216e08']",6,,,,,,,,,,,,,,,,Japan,778,00:22:06.671,Pressure,
,,,,,,,,,,,,,,,,,,0.819636,,,,,,,,,,,,8933b20c-b74b-433f-837a-4fb06b72ee74,977,,,"[68.5, 15.0]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuki Soma,37122.0,Left Midfield,44,Costa Rica,795,['9cf5eb9a-57bf-4764-af1f-69cafaadd76b'],10,,,,,,,,,,,,,,,,Japan,778,00:22:10.053,Pressure,
,,,,,,,,,,,,,,,,,,0.600948,,,,,,,,,,,,4d988c10-22a6-4ca1-b035-e877b209bee0,979,,,"[56.8, 17.7]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Yoshida,3300.0,Left Center Back,44,Costa Rica,795,"['4400cc51-2687-43c2-8a67-88486367fb54', '6e201d53-fe8c-40c0-b8cd-4e84afba5992', 'cd2f5aec-c009-4e3b-8ed5-ba0150b8d6d2']",12,,,,,,,,,,,,,,,,Japan,778,00:22:12.743,Pressure,
,,,,,,,,,,,,,,,,,,1.242302,,,,,,,,,,,,1d0d1897-c1a1-462e-aa94-22e8071dd311,996,,,"[10.0, 68.0]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daichi Kamada,9411.0,Left Center Forward,44,Costa Rica,795,['f284f2b8-b1a4-47aa-a47c-449a6a1533d2'],29,,,,,,,,,,,,,,,,Japan,778,00:22:29.987,Pressure,
,,,,,,,,,,,,True,,,,,,0.459634,,,,,,,,,,,,10b6fc6c-30ec-40da-bb1b-d560aac7888f,1000,,,"[115.2, 25.5]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerson Torres Barrantes,132497.0,Right Wing,44,Costa Rica,795,"['2f14ab70-b871-4f5b-8a2d-ca122257534e', 'fd66037e-c728-4286-873a-9fb9575acd89']",33,,,,,,,,,,,,,,,,Costa Rica,795,00:22:33.800,Pressure,
,,,,,,,,,,,,,,,,,,0.45325,,,,,,,,,,,,db30a167-2e5c-4f59-938f-6463a331e4ac,1023,,,"[41.6, 70.1]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ko Itakura,29595.0,Right Center Back,45,Costa Rica,795,"['6abc29a1-0d2a-48fc-a591-05503320a655', 'ae4f3853-e1ff-4f41-bd74-960f24350622']",12,,,,,,,,,,,,,,,,Japan,778,00:23:12.355,Pressure,
,,,,,,,,,,,,True,,,,,,0.397362,,,,,,,,,,,,c0a05c10-ffa4-4509-946a-4dddfdf25576,1032,,,"[69.3, 10.5]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,46,Japan,778,"['7fa92c48-9e21-4560-b0f4-b4052c863e3a', 'b8cb5fa2-73b0-4b1f-9b7b-63d635075355']",16,,,,,,,,,,,,,,,,Costa Rica,795,00:23:16.191,Pressure,
,,,,,,,,,,,,True,,,,,,0.521391,,,,,,,,,,,,728bd562-093c-426d-859f-a6a40c7d092f,1035,,,"[51.2, 12.9]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kendall Jamaal Waston Manley,6328.0,Center Back,47,Costa Rica,795,['79c3e977-f5f6-4f06-8f2f-194ae9c222b1'],18,,,,,,,,,,,,,,,,Costa Rica,795,00:23:18.030,Pressure,
,,,,,,,,,,,,,,,,,,1.525233,,,,,,,,,,,,4c2a22cb-4965-4c50-b215-1f93642ff4b3,1056,,,"[36.1, 4.0]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,47,Costa Rica,795,"['783e20da-7228-43e4-8607-28d6f97ece18', '9fa9b35f-7318-4c66-9dbf-0309a1bdd181']",36,,,,,,,,,,,,,,,,Japan,778,00:23:36.293,Pressure,
,,,,,,,,,,,,,,,,,,1.37345,,,,,,,,,,,,5fcd08c3-f206-4322-b8cc-373e29aac765,1103,,,"[81.2, 75.0]",3857295,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ritsu Doan,8361.0,Right Midfield,49,Costa Rica,795,"['515c60e0-3af8-4e93-9f1c-907d021f5e8c', '6ee4878b-2c30-4435-9047-0ca3bdbdafbf']",54,,,,,,,,,,,,,,,,Japan,778,00:24:54.753,Pressure,
,,,,,,,,,,,,,,,,,,0.448888,,,,,,,,,,,,2202e678-8474-4713-9961-4f52dd750e64,1107,,,"[79.4, 67.6]",3857295,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ayase Ueda,38285.0,Right Center Forward,49,Costa Rica,795,"['0ac438ed-5932-4e70-b299-21f806c1d6d9', '3a97d730-c42e-4d30-b3fa-a9e2d0bb8574']",58,,,,,,,,,,,,,,,,Japan,778,00:24:58.656,Pressure,
,,,,,,,,,,,,,,,,,,0.32442,,,,,,,,,,,,d3e37a6c-030d-4714-ae82-f47a2276595c,1118,,,"[63.4, 56.7]",3857295,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ko Itakura,29595.0,Right Center Back,49,Costa Rica,795,"['779cef17-75ab-4dfe-ad3c-ce2ae744c8ef', 'b3c85594-4a4d-4121-b1c2-929d9e749820']",6,,,,,,,,,,,,,,,,Japan,778,00:25:06.290,Pressure,
,,,,,,,,,,,,True,,,,,,0.369534,,,,,,,,,,,,857e7c58-8867-4706-ba9b-7c10f8efdeb8,1125,,,"[27.3, 25.0]",3857295,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kendall Jamaal Waston Manley,6328.0,Center Back,50,Japan,778,['13dc0598-3a41-43c6-95bf-bcba3d654f9c'],9,,,,,,,,,,,,,,,,Costa Rica,795,00:25:09.381,Pressure,
,,,,,,,,,,,,,,,,,,0.538465,,,,,,,,,,,,32905300-a6df-47dd-892c-0bebc71c09db,1133,,,"[24.5, 11.5]",3857295,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,50,Japan,778,"['74433d5b-e94a-42cc-946e-5a23d5fa219e', '9f8961d4-2f0f-4c8e-aac8-2a3b551e868d']",13,,,,,,,,,,,,,,,,Costa Rica,795,00:25:13.535,Pressure,
,,,,,,,,,,,,True,,,,,,2.750652,,,,,,,,,,,,a53957f4-e356-4d68-b3e4-3f4055796167,1138,,,"[85.5, 72.1]",3857295,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,51,Costa Rica,795,['f4f69ff0-fc6c-46a6-89bc-071657be793a'],17,,,,,,,,,,,,,,,,Japan,778,00:25:17.138,Pressure,
,,,,,,,,,,,,,,,,,,0.452548,,,,,,,,,,,,4cedb562-5409-430c-95cb-cbbd00a02483,1139,,,"[83.9, 74.2]",3857295,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Midfield,51,Costa Rica,795,,19,,,,,,,,,,,,,,,,Japan,778,00:25:19.686,Pressure,
,,,,,,,,,,,,,,,,,,0.981368,,,,,,,,,,,,9caf34d6-af70-4c18-b455-f6459553ab52,1165,,,"[80.8, 75.2]",3857295,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayase Ueda,38285.0,Right Center Forward,52,Costa Rica,795,"['113f1544-f706-42a3-8135-62e5f822f5ec', 'dbe302ff-b247-4dee-94a3-d2dbd49da6ed']",9,,,,,,,,,,,,,,,,Japan,778,00:26:09.921,Pressure,
,,,,,,,,,,,,,,,,,,0.327518,,,,,,,,,,,,6d7bed3f-55b2-4a46-a5df-0b36df43c5a1,1169,,,"[56.6, 36.2]",3857295,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuki Soma,37122.0,Left Midfield,52,Costa Rica,795,"['3105c2c7-0721-43da-af00-781bc915aa67', '36b6de6e-cddd-46e4-89a9-5f2301dbb244']",15,,,,,,,,,,,,,,,,Japan,778,00:26:15.091,Pressure,
,,,,,,,,,,,,,,,,,,0.710652,,,,,,,,,,,,2ab960dd-6323-4938-b8c3-a787bbe43d2f,1250,,,"[81.0, 23.8]",3857295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayase Ueda,38285.0,Right Center Forward,52,Costa Rica,795,"['0522dcfe-1705-47c8-a39d-909789a69c02', '60f9ac94-454c-46b1-b56a-4b9808d801c9']",30,,,,,,,,,,,,,,,,Japan,778,00:27:30.371,Pressure,
,,,,,,,,,,,,True,,,,,,0.390846,,,,,,,,,,,,4153a85e-c9b1-47ce-87e7-7b2dfd340620,1258,,,"[64.7, 56.0]",3857295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,53,Japan,778,"['5f5e7aa1-e6fc-4f28-96d6-d1c2f012a53e', '83e0210c-725e-4368-973e-768aed870e40']",35,,,,,,,,,,,,,,,,Costa Rica,795,00:27:35.066,Pressure,
,,,,,,,,,,,,,,,,,,0.491613,,,,,,,,,,,,84b1b832-fc7c-4dce-9ff1-8622168d0d09,1286,,,"[54.0, 53.2]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,53,Japan,778,"['790b60bd-4b05-4107-bd95-cafd25c93bb3', 'a1ec7eef-b63b-4256-9010-2ee2cb985f1e']",6,,,,,,,,,,,,,,,,Costa Rica,795,00:28:06.345,Pressure,
,,,,,,,,,,,,,,,,,,0.46622,,,,,,,,,,,,90f20315-65e8-4bdc-8211-d52aae33cbf9,1290,,,"[43.2, 75.1]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerson Torres Barrantes,132497.0,Right Wing,53,Japan,778,"['159464c0-3a97-46b3-9eda-4ecbb30bf73a', '2dee14a8-14a0-4e76-bba2-dcbf10f6d36c']",9,,,,,,,,,,,,,,,,Costa Rica,795,00:28:09.363,Pressure,
,,,,,,,,,,,,,,,,,,0.25264,,,,,,,,,,,,e92e8a11-193f-4241-9804-861e389b101e,1292,,,"[37.1, 77.2]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,53,Japan,778,"['235e832b-529a-435b-b47d-479cec2eb060', '36c5eb94-ff91-47a3-b215-b97bed083c91', '3f625235-82ff-4571-8a88-3699822769cf']",10,,,,,,,,,,,,,,,,Costa Rica,795,00:28:10.300,Pressure,
,,,,,,,,,,,,,,,,,,0.597438,,,,,,,,,,,,007a5e57-0a0d-41a2-bb29-4ea8f20d00af,1302,,,"[21.3, 69.2]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,54,Japan,778,"['354e030d-1e06-4f99-97c0-0ad3c8d218ef', 'e41bf7b5-62ca-4403-9d00-25c2755c45bc']",34,,,,,,,,,,,,,,,,Costa Rica,795,00:28:34.669,Pressure,
,,,,,,,,,,,,,,,,,,0.335275,,,,,,,,,,,,b0094acc-313d-4a16-bee3-7ef3074d7d2c,1304,,,"[101.9, 8.6]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayase Ueda,38285.0,Right Center Forward,54,Japan,778,['8a59279a-eec5-4552-aefe-a864466d8c34'],35,,,,,,,,,,,,,,,,Japan,778,00:28:35.986,Pressure,
,,,,,,,,,,,,,,,,,,0.437064,,,,,,,,,,,,6f97cf27-2d67-4f5f-892a-921102630f28,1308,,,"[33.1, 76.9]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerson Torres Barrantes,132497.0,Right Wing,54,Japan,778,"['19a68b04-6b31-462e-8387-801171e4e944', '772b726e-2130-4389-86c3-3cdae7cde8a0', 'b9b57ea3-d186-4064-b2c8-3e3484eaa262']",41,,,,,,,,,,,,,,,,Costa Rica,795,00:28:41.690,Pressure,
,,,,,,,,,,,,,,,,,,0.953382,,,,,,,,,,,,098c5e84-f2d9-4910-b519-b88494c66954,1312,,,"[21.3, 76.4]",3857295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keysher Fuller Spence,130185.0,Right Wing Back,54,Japan,778,"['49e15fac-4c7d-4e65-909f-2f62189c5c47', '798e21d0-4efa-4761-a4ca-0e2172a08e43', 'c4fa4f25-2033-4ba4-8b61-3564895c82c2']",43,,,,,,,,,,,,,,,,Costa Rica,795,00:28:43.704,Pressure,
,,,,,,,,,,,,,,,,,,0.438796,,,,,,,,,,,,630768f2-ad77-4d65-ac88-fd02b34a19de,1317,,,"[100.5, 6.9]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hidemasa Morita,37221.0,Left Defensive Midfield,55,Costa Rica,795,"['73ebac27-7fe6-474c-98d1-70caf0241513', 'a37dc6c0-f48e-4e68-acb7-b4dd4528b787']",4,,,,,,,,,,,,,,,,Japan,778,00:29:04.020,Pressure,
,,,,,,,,,,,,,,,,,,0.446433,,,,,,,,,,,,f26b1d81-4a9f-42a7-bda0-d86ad4651447,1328,,,"[86.1, 48.1]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wataru Endo,23721.0,Right Defensive Midfield,55,Costa Rica,795,"['9e52e6e1-ecbb-49b4-a2d1-924cb148e0b2', 'b2fd5d0c-d60e-495f-8de6-a07df6a31c0a']",10,,,,,,,,,,,,,,,,Japan,778,00:29:10.323,Pressure,
,,,,,,,,,,,,True,,,,,,2.092206,,,,,,,,,,,,3207635b-058c-4ea5-98a2-07f7754f5969,1332,,,"[43.2, 37.4]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,55,Costa Rica,795,"['8cbbaa40-e343-465c-a3dd-44fdfcc677da', 'f96acacc-e70b-4620-965c-f9a87c531142']",14,,,,,,,,,,,,,,,,Costa Rica,795,00:29:14.581,Pressure,
,,,,,,,,,,,,True,,,,,,0.335519,,,,,,,,,,,,8f84666d-439a-4758-a9d0-4a1fa5448d86,1333,,,"[38.8, 47.8]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,55,Costa Rica,795,['f96acacc-e70b-4620-965c-f9a87c531142'],16,,,,,,,,,,,,,,,,Costa Rica,795,00:29:16.315,Pressure,
,,,,,,,,,,,,,,,,,,0.291786,,,,,,,,,,,,0eefbe45-51d8-4502-9975-849fe73a0081,1339,,,"[76.1, 32.9]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hidemasa Morita,37221.0,Left Defensive Midfield,55,Costa Rica,795,"['6ef08b00-43ac-41ce-a590-aa18926ad968', '8822ad32-86ca-47f6-9f2a-03e7a7ab671f', 'cba29880-87db-425b-98c5-9c9e2ae05014']",20,,,,,,,,,,,,,,,,Japan,778,00:29:20.253,Pressure,
,,,,,,,,,,,,,,,,,,0.319945,,,,,,,,,,,,ef5f39d1-52cb-4104-b8a6-01636a78f38c,1343,,,"[80.8, 31.3]",3857295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daichi Kamada,9411.0,Left Center Forward,55,Costa Rica,795,"['000c6edf-682e-4662-b692-19224fdd740b', 'f64796d1-035a-4e5a-a3df-2d3da9e4e700']",21,,,,,,,,,,,,,,,,Japan,778,00:29:21.033,Pressure,
,,,,,,,,,,,,,,,,,,0.441076,,,,,,,,,,,,611b0c94-692f-4349-8589-fe38d3ef0d7b,1393,,,"[63.0, 71.8]",3857295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wataru Endo,23721.0,Right Defensive Midfield,56,Costa Rica,795,"['410a2e15-7841-4e30-94b3-61a762071ee6', 'da965f13-240d-4001-b7c9-15e49df67c60']",27,,,,,,,,,,,,,,,,Japan,778,00:30:27.730,Pressure,
,,,,,,,,,,,,,,,,,,0.822137,,,,,,,,,,,,659e28cc-b4c7-42e1-8ba5-c6f197f9d516,1399,,,"[56.6, 18.1]",3857295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuki Soma,37122.0,Left Midfield,56,Costa Rica,795,['3458e43c-b1d5-42fa-aa9f-11ba51a428b0'],32,,,,,,,,,,,,,,,,Japan,778,00:30:32.853,Pressure,
,,,,,,,,,,,,,,,,,,0.319884,,,,,,,,,,,,8c753938-9b81-4b0f-b056-24bb519c016a,1414,,,"[50.2, 8.9]",3857295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,56,Costa Rica,795,,44,,,,,,,,,,,,,,,,Japan,778,00:30:44.211,Pressure,
,,,,,,,,,,,,True,,,,,,0.322459,,,,,,,,,,,,79a10d11-9602-449a-9b78-d8a3144b1415,1430,,,"[73.4, 56.0]",3857295,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,59,Costa Rica,795,"['9a3f3fdb-fcbd-4da7-8fe3-2198f9bc1ba6', '9cf724fc-b904-4bd6-a52e-82b510231f71', 'c20a9ae0-76e3-4e70-918a-bb2af2a1e9fb']",2,,,,,,,,,,,,,,,,Japan,778,00:32:02.800,Pressure,
,,,,,,,,,,,,True,,,,,,0.803036,,,,,,,,,,,,81cd8e70-54f7-4c59-b38c-c4517bc47061,1458,,,"[63.0, 71.5]",3857295,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miki Yamane,37209.0,Right Back,61,Costa Rica,795,"['4f68be28-efc5-4e70-9694-3d990434e5f3', '810e8b57-2b9c-44b9-b49e-a80e91103d98']",24,,,,,,,,,,,,,,,,Japan,778,00:32:24.178,Pressure,
,,,,,,,,,,,,,,,,,,0.969619,,,,,,,,,,,,54d74847-a0af-4bd3-8db2-571dc294de76,1466,,,"[63.0, 55.1]",3857295,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daichi Kamada,9411.0,Left Center Forward,61,Costa Rica,795,"['6cc48f90-458b-474c-a1e2-e14b921ee6ff', '9e5b6d1d-fb6c-4208-9bc3-ec3f0fc9ba90']",31,,,,,,,,,,,,,,,,Japan,778,00:32:31.633,Pressure,
,,,,,,,,,,,,,,,,,,0.320849,,,,,,,,,,,,abc3b8b8-77aa-4811-9c78-2a9f1e108f49,1468,,,"[51.1, 54.9]",3857295,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,61,Costa Rica,795,,33,,,,,,,,,,,,,,,,Japan,778,00:32:33.683,Pressure,
,,,,,,,,,,,,True,,,,,,0.449356,,,,,,,,,,,,8dffcf2a-f493-45b4-9dd7-9f5bc7a545ab,1528,,,"[98.0, 43.9]",3857295,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,61,Costa Rica,795,"['bf402013-9090-46a2-9680-3dbe6b607ce9', 'f03e32be-5aab-4bc0-8a62-6c89c7992da8']",28,,,,,,,,,,,,,,,,Costa Rica,795,00:33:28.437,Pressure,
,,,,,,,,,,,,,,,,,,0.319104,,,,,,,,,,,,73436f7b-895b-4ede-b561-4de2689c0508,1530,,,"[52.8, 39.4]",3857295,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kendall Jamaal Waston Manley,6328.0,Center Back,61,Costa Rica,795,"['17eb987d-c0a2-47e4-af8f-abfe9795150d', 'f1ff0dd8-fadc-4ff0-8c00-8f4c8fab98c5']",32,,,,,,,,,,,,,,,,Costa Rica,795,00:33:32.657,Pressure,
,,,,,,,,,,,,,,,,,,0.844376,,,,,,,,,,,,36ee1b57-6c07-4611-9b7e-2e7534eb0f04,1541,,,"[65.5, 29.8]",3857295,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayase Ueda,38285.0,Right Center Forward,61,Costa Rica,795,"['982d19c3-e352-47ff-8637-4afeaf40d983', 'c57eb69f-16d5-4d3a-856e-647c97697f02']",46,,,,,,,,,,,,,,,,Japan,778,00:33:46.851,Pressure,
,,,,,,,,,,,,,,,,,,0.694119,,,,,,,,,,,,5b11a3c3-bdc2-4ec0-a2f6-466da38d4e03,1551,,,"[49.7, 75.6]",3857295,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Midfield,61,Costa Rica,795,"['230cb8af-1669-480c-bb6d-07feb80d1ea9', '2c51ea79-e199-4bb7-927f-1bcc0fffbb9d']",53,,,,,,,,,,,,,,,,Japan,778,00:33:53.726,Pressure,
,,,,,,,,,,,,,,,,,,1.161592,,,,,,,,,,,,712b828d-2407-4456-b597-98d8d93c4591,1573,,,"[17.4, 41.3]",3857295,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,61,Costa Rica,795,"['4beb5fa2-75e7-4f71-8cf0-af81d77cd3b4', 'a1e319a9-2ffa-41b7-9524-5dc61323e9e3']",15,,,,,,,,,,,,,,,,Japan,778,00:34:15.574,Pressure,
,,,,,,,,,,,,,,,,,,0.466999,,,,,,,,,,,,1d13a36d-c993-49f1-aeb6-275072dfc785,1591,,,"[67.6, 54.8]",3857295,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,62,Japan,778,"['c134319d-90c6-4d4d-b34b-c5cfbf8c0477', 'ed4ee3fd-c6eb-46b8-ad70-9306ad2da8c9']",47,,,,,,,,,,,,,,,,Costa Rica,795,00:34:47.489,Pressure,
,,,,,,,,,,,,,,,,,,0.319177,,,,,,,,,,,,885ae986-5f53-45b0-b25e-4510013e61a0,1605,,,"[40.7, 76.7]",3857295,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerson Torres Barrantes,132497.0,Right Wing,62,Japan,778,,58,,,,,,,,,,,,,,,,Costa Rica,795,00:34:58.807,Pressure,
,,,,,,,,,,,,,,,,,,0.533836,,,,,,,,,,,,c67ceea5-5911-4a44-b549-c6070ec2d5ac,1606,,,"[44.4, 76.9]",3857295,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Keysher Fuller Spence,130185.0,Right Wing Back,62,Japan,778,['50dc66eb-9575-4b33-b514-50c0f24f3d7e'],59,,,,,,,,,,,,,,,,Costa Rica,795,00:34:59.544,Pressure,
