ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d343c92d-8eac-4297-943e-424c2f53dbb6,2746,,,"[22.0, 65.5]",3857285,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,151,Senegal,787,['d58e2fda-30db-495a-8949-19451535fda9'],31,,,,,,,,,,,,,,,,,Netherlands,941,00:40:31.112,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6843faa6-ea2d-4947-8d20-f95c4b9c4f50,2781,,,"[3.5, 55.1]",3857285,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nathan Aké,3306.0,Left Center Back,152,Senegal,787,['056b1794-e04d-4dc5-93dc-0cce3d6769c7'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:41:17.535,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,b37e7dfe-37eb-4508-9c2e-f376b12c4c53,2813,,,"[32.9, 31.8]",3857285,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nampalys Mendy,4506.0,Center Defensive Midfield,154,Netherlands,941,['f1da8f72-6263-428b-bcc9-b9e397780bcf'],22,,,,,,,,,,,,,,,,,Senegal,787,00:42:22.416,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,19f4f99b-daf8-474b-9ff6-30595992f9af,2874,,,"[27.8, 57.2]",3857285,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh Ahmadou Bamba Mbacke Dieng,88123.0,Center Forward,158,Netherlands,941,['f234020c-7127-4909-960e-b97fe9fb09b1'],58,,,,,,,,,,,,,,,,,Senegal,787,00:43:58.775,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,16df014e-6e47-4ec1-a9cc-e2cd54efca13,2882,,,"[81.2, 69.9]",3857285,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Jackson,50497.0,Right Wing,158,Netherlands,941,['dca6b60a-6d18-487c-ba9b-23d9bc60147a'],9,,,,,,,,,,,,,,,,,Senegal,787,00:44:09.539,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,61fb6e64-14d5-400c-ada2-2e1e9325553a,2894,,,"[54.4, 5.9]",3857285,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismail Jakobs,32915.0,Left Back,159,Netherlands,941,['518106a0-61c5-432a-acab-07f82c0a8f8d'],49,,,,,,,,,,,,,,,,,Senegal,787,00:44:49.475,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,88b4dc11-142b-4095-9dd9-c17d96c2a385,2945,,,"[66.8, 68.2]",3857285,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denzel Dumfries,8125.0,Right Wing Back,162,Netherlands,941,['165ead83-a3a1-4371-8e74-7b0cd3174843'],35,,,,,,,,,,,,,,,,,Netherlands,941,00:46:35.029,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,888b344b-fd14-4b01-a70d-bdc9f4a9ebe9,2992,,,"[73.0, 54.5]",3857285,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Teun Koopmeiners,7891.0,Right Attacking Midfield,167,Netherlands,941,['695f8323-7c61-47c3-8d2b-b9af9b7042c9'],45,,,,,,,,,,,,,,,,,Netherlands,941,00:48:45.076,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ab857fce-54c3-4bb2-ae86-492e76857526,2994,,,"[67.5, 28.0]",3857285,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,167,Netherlands,941,['d477a7d5-374a-4922-a105-bbf030c670cf'],46,,,,,,,,,,,,,,,,,Senegal,787,00:48:46.690,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,58dd170a-fc16-4dde-976f-a36245ec116f,3002,,,"[110.5, 75.9]",3857285,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Wing Back,168,Netherlands,941,['45fb492e-bae7-4414-ba71-a349da8eaeda'],42,,,,,,,,,,,,,,,,,Netherlands,941,00:49:42.829,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3438f40c-dbcc-4682-89cb-63939835de1d,3009,,,"[72.2, 17.4]",3857285,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh Ahmadou Bamba Mbacke Dieng,88123.0,Center Forward,169,Senegal,787,['3b1ca0f5-68a3-4d04-9c7c-5e4d10243986'],11,,,,,,,,,,,,,,,,,Senegal,787,00:50:11.160,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,0acd61e7-e75b-4140-a250-1a5865fd63f2,3063,,,"[12.2, 4.4]",3857285,97,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismail Jakobs,32915.0,Left Back,174,Senegal,787,['fa88fd7d-a02f-4c89-9ebd-2a082578e7dd'],31,,,,,,,,,,,,,,,,,Senegal,787,00:52:31.451,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8ec7749e-1f02-437d-933e-fee72dff6d83,3073,,,"[84.4, 49.7]",3857285,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Jackson,50497.0,Right Wing,175,Senegal,787,['d6ccb7d1-349b-4524-a333-77d4859463fd'],54,,,,,,,,,,,,,,,,,Senegal,787,00:52:54.212,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d3d6052b-e885-4061-b717-5e10437ef383,3092,,,"[54.0, 20.6]",3857285,98,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Abou Cissé,15970.0,Left Center Back,176,Netherlands,941,['c1735065-915c-407c-988f-400eb9db49b0'],10,,,,,,,,,,,,,,,,,Senegal,787,00:53:10.792,Duel,True
,,,,,,,,,,,,,,,,0.066384,,,,,,,,,,,,,1f579270-496e-40d5-954d-b9f6c575daf5,53,,,"[107.0, 27.1]",3857285,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boulaye Dia,20611.0,Center Forward,3,Senegal,787,"['31894c39-07ee-41af-982f-3361e946aa2d', '31eca813-9123-404f-8c51-abc7139e083b']",45,,Left Foot,"[107.6, 27.6]",,"[{'location': [107.6, 27.9], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 45.4], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.3, 39.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 27.5], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 12.4], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.6, 23.8], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 17.1], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.3, 36.1], 'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 13.7], 'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 40.9], 'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.0, 9.5], 'player': {'id': 8553, 'name': 'Abdou Diallo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.4, 33.5], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.2, 21.4], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",7dbdcec3-4a5e-4b06-8ec8-b82f9feb67d5,,Blocked,0.034865376,Half Volley,Open Play,,,,,,Senegal,787,00:00:45.261,Shot,
,,,,,,,,,,,,,,,,0.073655,,,,,,,,,,,,,c0978290-0e66-4acf-aa35-2599358fe60f,172,,,"[103.2, 34.3]",3857285,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Janssen,3264.0,Right Center Forward,6,Netherlands,941,"['b1f50157-238c-4067-ae60-460d48b32def', 'c7543762-80d7-4fea-aa04-baf5a70836b0']",55,,Left Foot,"[104.3, 34.6]",True,"[{'location': [116.1, 42.0], 'player': {'id': 7379, 'name': 'Edouard Mendy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 55.3], 'player': {'id': 8553, 'name': 'Abdou Diallo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 46.4], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 39.7], 'player': {'id': 15970, 'name': 'Pape Abou Cissé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 35.9], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 33.9], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.9, 63.3], 'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.3, 34.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 47.6], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.9, 32.3], 'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.1, 30.8], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 45.6], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 34.8], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.7, 42.6], 'player': {'id': 8259, 'name': 'Steven Bergwijn'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.7, 49.9], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.8, 61.3], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [94.2, 55.6], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Blocked,0.12169348,Normal,Open Play,,,,,,Netherlands,941,00:03:55.815,Shot,
,,,,,,,,,,,,,,,,1.170185,,,,,,,,,,,,,b925a2df-a747-4049-ba0f-08571a718fb3,349,,,"[97.5, 44.1]",3857285,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Left Wing,13,Senegal,787,"['b3f48962-0b85-4fb7-a3db-49ddcbb8abcd', 'e4d064d9-3be2-49a5-8a68-708c466e39d7']",48,,Left Foot,"[120.0, 41.0, 4.2]",,"[{'location': [117.2, 39.9], 'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.4, 19.0], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.1, 43.0], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.1, 52.5], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 44.0], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 55.6], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.1, 46.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 34.6], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 41.7], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.7, 51.8], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 38.3], 'player': {'id': 20611, 'name': 'Boulaye Dia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.9, 41.1], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.0, 49.7], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 58.3], 'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",180f2b5f-3b39-4c6a-8842-2e31f09f8aa2,,Off T,0.059537582,Normal,Open Play,,,,,,Senegal,787,00:08:48.659,Shot,True
,,,,,,,,,,,,,,,,0.588258,,,,,,,,,,,,,03bc5ea5-eaf7-4ee5-aa5c-82eb39551452,592,,,"[112.8, 32.9]",3857285,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Wing Back,31,Netherlands,941,"['6cc32ad0-7a98-47c1-b04d-7def2641b66e', 'a1b891a5-ac1b-4cf6-941c-13d51e6630cd']",18,True,Head,"[120.0, 34.3, 0.9]",,"[{'location': [118.4, 38.4], 'player': {'id': 7379, 'name': 'Edouard Mendy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 59.7], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.3, 43.8], 'player': {'id': 3264, 'name': 'Vincent Janssen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.4, 40.5], 'player': {'id': 8259, 'name': 'Steven Bergwijn'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.4, 66.3], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.8, 53.1], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.4, 33.5], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.6, 67.0], 'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.5, 36.1], 'player': {'id': 20611, 'name': 'Boulaye Dia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 57.8], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 42.7], 'player': {'id': 15970, 'name': 'Pape Abou Cissé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 55.5], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.4, 37.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 41.3], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 33.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",b18c00b2-8965-4d70-8019-5ceabe7b710f,,Off T,0.04866169,Normal,Open Play,,,,,,Netherlands,941,00:16:18.031,Shot,True
,,,,,,,,,,,,,,,,0.170498,,,,,,,,,,,,,fdfab493-445c-4460-9ac5-7b4aaba2bcbd,674,,,"[98.3, 44.3]",3857285,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Janssen,3264.0,Right Center Forward,35,Netherlands,941,"['075103e2-ff60-4996-a89b-9d73e18bd127', '43b3514f-a300-44c6-812e-29a5fee5e5a7', 'c3103aa2-e2e1-45b8-be6b-dd88c3466592']",51,,Left Foot,"[99.3, 44.0]",,"[{'location': [115.4, 40.8], 'player': {'id': 7379, 'name': 'Edouard Mendy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 57.3], 'player': {'id': 8553, 'name': 'Abdou Diallo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 48.0], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 39.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 44.1], 'player': {'id': 15970, 'name': 'Pape Abou Cissé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 34.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.7, 54.8], 'player': {'id': 2941, 'name': 'Ismaïla Sarr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.4, 36.2], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 25.7], 'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.3, 31.4], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [82.3, 41.1], 'player': {'id': 20611, 'name': 'Boulaye Dia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.7, 19.0], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.2, 31.0], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.6, 34.1], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 40.2], 'player': {'id': 8259, 'name': 'Steven Bergwijn'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.7, 69.2], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [95.8, 61.3], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [90.3, 50.4], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",fd35410a-1e1f-4012-8a9b-56447b9bb426,,Blocked,0.03382374,Normal,Open Play,,,,,,Netherlands,941,00:18:51.564,Shot,True
,,,,,,,,,,,,,,,,0.384256,,,,,,,,,,,,,ea60b4cb-2000-455d-9a59-f8108e2e428c,849,,,"[102.7, 25.9]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaïla Sarr,2941.0,Left Wing,47,Senegal,787,"['78173115-3edd-4141-b644-83b5068b12cf', '8c6d2eea-c1f8-49f4-9e5c-c156898b5478']",39,,Right Foot,"[111.4, 34.9]",,"[{'location': [110.8, 40.4], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.7, 37.6], 'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 44.4], 'player': {'id': 7745, 'name': 'Steven Berghuis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 47.5], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.8, 28.0], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 38.2], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 36.2], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 26.7], 'player': {'id': 8069, 'name': 'Matthijs de Ligt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 18.7], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.7, 24.7], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 48.0], 'player': {'id': 20758, 'name': 'Krépin Diatta'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.2, 40.2], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.3, 38.3], 'player': {'id': 20611, 'name': 'Boulaye Dia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.1, 8.6], 'player': {'id': 8553, 'name': 'Abdou Diallo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e5e53fc5-cc84-4a46-b39e-8b7bb5bcf873,,Blocked,0.034923773,Normal,Open Play,,,,,,Senegal,787,00:24:39.251,Shot,
