50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[7.4, 76.9]",,,,,,,,,,,,1.492295,,,,,,,,,,,,dae868c6-4f2a-42ed-a92a-6510760dee76,2908,,"[4.8, 77.7]",3857290,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,138,Switzerland,773,"['53ff9fc0-bc36-4b8e-b7ab-3f558c69c2cd', '6d766d65-b6a7-4f9d-b217-52af2f36dfb8', 'd33e1e0b-01f1-433b-8212-98f1c89b4a3f']",52,,,,,,,,,,,,,,,,,Switzerland,773,00:32:52.043,Carry,True
,,,"[10.0, 59.4]",,,,,,,,,,,,0.598249,,,,,,,,,,,,958f06fb-6f67-4615-a8e4-a87e197beffb,2911,,"[10.0, 59.4]",3857290,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,138,Switzerland,773,"['18cc510b-11cb-4208-be59-d242f62f1ca3', 'f6d879a3-ea04-4bfc-8600-5f2679b8f6fc']",55,,,,,,,,,,,,,,,,,Switzerland,773,00:32:55.051,Carry,
,,,"[21.7, 77.3]",,,,,,,,,,,,1.31544,,,,,,,,,,,,9ddbbaf5-f758-4e04-82f1-652f1c344698,2917,,"[16.2, 76.9]",3857290,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,138,Switzerland,773,"['3a4d5c09-9300-49fa-839a-fb3dccd1f38e', 'a3ef8636-a4d3-4a68-962a-4b92d261be7a', 'cd5316e1-1e5e-4c9f-aaa8-efac1d203765']",57,,,,,,,,,,,,,,,,,Switzerland,773,00:32:57.393,Carry,True
,,,"[58.6, 48.1]",,,,,,,,,,,,4.583685,,,,,,,,,,,,be792c37-7678-43ac-973a-6a8c4bdb53ef,2924,,"[46.2, 43.8]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,138,Switzerland,773,"['09af06cd-b95c-4e81-9c84-43863d07ff1e', '5aaf9d99-48a2-494c-b2fd-dd2d4babf1cc', 'e64d3f70-f9d6-4006-b5f5-78123f3e3999']",2,,,,,,,,,,,,,,,,,Switzerland,773,00:33:02.233,Carry,True
,,,"[63.0, 23.2]",,,,,,,,,,,,2.283031,,,,,,,,,,,,154678b5-d195-4fbb-8bab-58bb0f01734e,2928,,"[51.5, 36.9]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Center Back,138,Switzerland,773,"['2402d55b-9367-4162-89aa-4755a0e178f5', '8dcf9cd6-165d-4f3e-bc7d-bc2efd76770c']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:33:08.240,Carry,
,,,"[31.8, 55.8]",,,,,,,,,,,,0.378964,,,,,,,,,,,,18cb4388-d05f-4788-869d-8940768026f4,2933,,"[32.8, 55.6]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Oum Gwet,8591.0,Center Defensive Midfield,139,Cameroon,2722,"['3b587e87-1b25-4bb7-b708-af9fc232aa46', '54d7d6a1-73ee-4ea6-ba71-5921ce370e66', '84731e62-5303-435a-bec3-a02f76a42fae', '9d479780-67f9-4d92-8051-810a0e9e3a34']",13,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:13.156,Carry,True
,,,"[33.8, 25.5]",,,,,,,,,,,,1.113364,,,,,,,,,,,,1bf8d510-76af-42e2-bb25-0cadb9a6e997,2938,,"[32.6, 26.3]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,140,Cameroon,2722,"['022df9e4-0120-4c95-964a-7e244f574ff5', 'ed73f9b3-c768-4c54-aa50-ef7a51ec786e']",29,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:29.791,Carry,
,,,"[40.5, 15.6]",,,,,,,,,,,,0.951511,,,,,,,,,,,,50f5fec3-121d-4c12-b638-c3393030512a,2941,,"[40.5, 15.6]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nouhou Tolo,13454.0,Left Back,140,Cameroon,2722,"['7efa504f-52e8-4aef-b4b5-e3fa848d3f5d', 'a9f9c09b-d88b-4d20-ae93-3a4ffafb560e']",31,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:31.911,Carry,
,,,"[56.7, 2.0]",,,,,,,,,,,,0.761757,,,,,,,,,,,,d0291132-0f59-4c7a-84b2-f87b72e5db8e,2944,,"[53.6, 1.5]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,140,Cameroon,2722,"['24f334fb-1efc-4c71-a9d1-e538bc4b16ef', 'd7b88de1-f56b-48a0-bfbe-ebcd23df5985', 'fd20ea4a-eca3-42a8-8c40-b1388ae7630f']",34,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:34.423,Carry,True
,,,"[57.1, 12.3]",,,,,,,,,,,,3.378131,,,,,,,,,,,,c7aacf0c-185a-4723-82ea-b981b57b1def,2948,,"[56.7, 2.0]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,140,Cameroon,2722,"['24f334fb-1efc-4c71-a9d1-e538bc4b16ef', 'a5ff2891-3b9c-422a-a1fd-f7a11df4c195', 'cdf1770f-e6fe-4181-9acf-302c065ebc58', 'cfb0e6b1-a421-4286-8814-74b8cd01f531', 'd7b88de1-f56b-48a0-bfbe-ebcd23df5985']",35,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:35.185,Carry,True
,,,"[36.6, 22.7]",,,,,,,,,,,,0.849564,,,,,,,,,,,,03eb5fe7-0b7f-4332-99c4-d0f6ecd00920,2953,,"[36.6, 22.7]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,140,Cameroon,2722,"['b94b0766-f8c5-42f7-8fce-d4750bb7e94b', 'c0a98f5e-7742-4557-869a-4e36dcc56e8f']",40,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:40.651,Carry,
,,,"[57.4, 69.1]",,,,,,,,,,,,1.626312,,,,,,,,,,,,613cdb51-a540-431e-ae29-bce925411f9b,2956,,"[46.1, 64.6]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,140,Cameroon,2722,"['00fb468c-b11b-449c-a2dd-78bb857c2134', '0d965c41-67b5-4b2b-87d6-0baa484d1559', 'f5a3e08c-6e1f-456e-baf1-f9116ac5820f']",43,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:43.377,Carry,True
,,,"[55.9, 12.2]",,,,,,,,,,,,0.804083,,,,,,,,,,,,90a2cec9-71fc-4752-be26-846efbc7a697,2963,,"[55.9, 12.2]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Center Forward,141,Switzerland,773,"['abb4b84c-5696-4b70-b531-dad309eb7fed', 'd8872c06-ea39-4353-b7c9-9b5d051b5653']",47,,,,,,,,,,,,,,,,,Switzerland,773,00:33:47.981,Carry,
,,,"[17.7, 59.3]",,,,,,,,,,,,6.363486,,,,,,,,,,,,d52a81b2-f2a7-47ba-a38d-296ee71c803d,2969,,"[20.3, 64.0]",3857290,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,142,Cameroon,2722,"['23abd969-50b2-4909-a123-e3fafc57c6ba', '337f9cc5-d05f-4e5c-9a20-5c53c8d03a53', 'cccfb4da-fbd2-403a-b08c-e37f9f3dd110']",53,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:53.697,Carry,True
,,,"[24.9, 75.4]",,,,,,,,,,,,1.117393,,,,,,,,,,,,c4228c27-1663-4fbc-b2e6-f125878d6fd8,2973,,"[27.1, 76.1]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,142,Cameroon,2722,"['07a0284a-7d9c-4918-8e75-49abde840cea', '6fbd1eb6-d6df-48c4-93bb-1b62903b2000']",1,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:01.457,Carry,
,,,"[9.2, 56.7]",,,,,,,,,,,,0.573976,,,,,,,,,,,,f9862e8c-8138-4687-bbc3-3edac9f93c49,2976,,"[9.2, 56.7]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,142,Cameroon,2722,"['7bb63abc-8727-40cb-b77f-0cb5e9288849', 'f796a0c5-5dce-4c6e-bd87-fa65c5d7a91c']",4,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:04.528,Carry,
,,,"[26.0, 31.5]",,,,,,,,,,,,6.224499,,,,,,,,,,,,50e5adec-99d4-4ace-8702-6924501cb5fc,2979,,"[7.9, 35.0]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,142,Cameroon,2722,"['7ef409d4-4dde-4823-93ba-20a679ce795b', 'e7872aca-84f9-463b-bac6-c0b23d9a999a']",7,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:07.320,Carry,
,,,"[32.8, 23.6]",,,,,,,,,,,,2.514497,,,,,,,,,,,,956e011f-b56d-41c5-bf36-d73f08ef91d9,2982,,"[30.9, 24.2]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,142,Cameroon,2722,"['5a167938-d1ef-4043-9e58-f704d2439735', '98949222-5154-4553-b7d7-1898bf1471e8']",14,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:14.862,Carry,
,,,"[31.1, 41.6]",,,,,,,,,,,,1.476059,,,,,,,,,,,,a971c883-9717-4d0f-89d3-c4268f81bd0d,2985,,"[27.3, 32.6]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,142,Cameroon,2722,"['8677de3b-1038-40e1-b564-93bba5acc288', 'cce8ca8f-27d5-4da4-b96f-3e8d6342b57c']",18,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:18.814,Carry,
,,,"[56.9, 68.1]",,,,,,,,,,,,2.821735,,,,,,,,,,,,95d547ff-7b40-49f0-bdaf-96fd2415da8d,2988,,"[46.3, 72.1]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,142,Cameroon,2722,"['16be7d0f-add2-48fc-9fdc-966ba548576d', 'ebbc38f5-2683-416d-a712-c1f0a4c6b190']",22,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:22.175,Carry,
,,,"[39.6, 9.3]",,,,,,,,,,,,0.794291,,,,,,,,,,,,e05542bb-f9c7-4d08-bbab-869e6e37dc14,2993,,"[38.7, 8.8]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Left Wing,143,Switzerland,773,"['d0852dcd-486f-4fc2-a11c-7921dc9d4ff9', 'e18f8340-62aa-4be1-b695-11e5e19bb3ab']",27,,,,,,,,,,,,,,,,,Switzerland,773,00:34:27.559,Carry,
,,,"[29.0, 18.2]",,,,,,,,,,,,0.602518,,,,,,,,,,,,e1392186-b498-4d4e-a675-29e84180bf6b,2996,,"[32.9, 17.1]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,143,Switzerland,773,"['486ee831-0456-466a-88e6-c7f6076b2651', 'e4c6b973-1b7b-473d-8cd2-5783efde9bad']",28,,,,,,,,,,,,,,,,,Switzerland,773,00:34:28.930,Carry,
,,,"[46.2, 4.7]",,,,,,,,,,,,2.82801,,,,,,,,,,,,7876f8f9-9db5-41c7-8005-1bf38d200393,2999,,"[38.6, 2.9]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Left Wing,143,Switzerland,773,"['2ac7a69c-5aa8-46a9-ba58-d742b35149b8', '56b3a9a9-bd53-4d70-b57a-f94b10c2712b', '9bad8f4f-e21b-4f81-86a6-7e61a4cc20a2']",31,,,,,,,,,,,,,,,,,Switzerland,773,00:34:31.721,Carry,True
,,,"[58.1, 14.6]",,,,,,,,,,,,3.008978,,,,,,,,,,,,d08de5ba-3d59-4a66-a213-a546e08fc3f4,3003,,"[46.2, 4.7]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Left Wing,143,Switzerland,773,"['56b3a9a9-bd53-4d70-b57a-f94b10c2712b', '856e347b-8683-408f-b3df-1a99bd4b26e3', 'e18701ed-9e9b-4a7f-99f5-acc3e11b4878']",34,,,,,,,,,,,,,,,,,Switzerland,773,00:34:34.549,Carry,True
,,,"[67.8, 42.8]",,,,,,,,,,,,0.056228,,,,,,,,,,,,101cc7c3-e0ad-43f7-9bf8-a63d8518cca6,3006,,"[67.8, 42.8]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Okafor,29006.0,Right Wing,143,Switzerland,773,"['829385a6-9ec5-4c86-ab94-7d1b12a7906c', 'e659af41-9ee7-47ef-b84e-f93593e3b436']",38,,,,,,,,,,,,,,,,,Switzerland,773,00:34:38.795,Carry,
,,,"[46.3, 52.0]",,,,,,,,,,,,0.545786,,,,,,,,,,,,a10ba46a-3a2a-4438-b7e8-ad4ba2ab5d11,3011,,"[46.3, 52.0]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Oum Gwet,8591.0,Center Defensive Midfield,144,Cameroon,2722,"['3642853c-2a4d-4866-a035-53ffe56e6132', '5665f90a-dc2a-45bd-9b46-b8fc1899d67f']",40,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:40.654,Carry,
,,,"[56.7, 45.4]",,,,,,,,,,,,0.831843,,,,,,,,,,,,f1e17bdb-77e2-4b81-8e35-9218c0164918,3014,,"[62.4, 45.2]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Paté Aboubakar,11174.0,Center Forward,144,Cameroon,2722,"['cc82fe13-9482-4f68-b65d-02d57e9ccb5c', 'e2356897-228f-4914-b9de-9aff6882a090']",42,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:42.384,Carry,
,,,"[62.7, 11.0]",,,,,,,,,,,,3.31338,,,,,,,,,,,,4a65dad4-aa13-412e-8172-03039626dd42,3017,,"[62.9, 5.9]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,144,Cameroon,2722,"['09a4d990-6b69-4c0d-98cd-8cc2d82a5cdf', '7c85ee4a-80a1-4a85-8f61-64b14553ebe7']",47,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:47.484,Carry,
,,,"[104.5, 75.0]",,,,,,,,,,,,2.580965,,,,,,,,,,,,f449a9cc-5020-4680-a3ad-616dcdc1c07a,3020,,"[94.4, 76.0]",3857290,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,144,Cameroon,2722,"['777b1edd-a06d-4579-ac4b-20c77982906d', 'a9ddac9e-7726-4a7f-8f70-f10468135827']",54,,,,,,,,,,,,,,,,,Cameroon,2722,00:34:54.080,Carry,
,,,"[27.2, 4.3]",,,,,,,,,,,,0.897228,,,,,,,,,,,,4a5856ce-3a41-4413-9fbb-95e7f79db296,3028,,"[27.2, 4.3]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,145,Switzerland,773,"['e01951ae-be86-4158-99cd-c853acfbfda4', 'fd0b1335-f4a3-4c46-99cf-e44dcf6c82cb']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:36:12.800,Carry,
,,,"[64.1, 25.7]",,,,,,,,,,,,1.194317,,,,,,,,,,,,dd6d3db3-c22a-462d-82a5-8660e1b25513,3032,,"[64.1, 19.6]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Haris Seferović,5543.0,Center Forward,145,Switzerland,773,"['72316104-04a9-4ca3-9309-13717fd3b171', '7abda118-d747-4818-a85a-e8421c110b30', 'dc4812d9-995e-47ca-8232-87859b180a10']",15,,,,,,,,,,,,,,,,,Switzerland,773,00:36:15.923,Carry,True
,,,"[27.1, 31.3]",,,,,,,,,,,,0.225265,,,,,,,,,,,,f081e90b-5bf7-42d4-b781-8a00994425be,3037,,"[27.1, 31.3]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,146,Cameroon,2722,"['3be007b4-a885-4b87-8c7b-36af47e59ad6', '6312f152-71af-420b-8d26-29930cb27092']",20,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:20.788,Carry,
,,,"[36.6, 33.8]",,,,,,,,,,,,6.272085,,,,,,,,,,,,b61304e6-f482-44cb-8d73-7cea4adfb231,3040,,"[23.8, 35.7]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,146,Cameroon,2722,"['5d9f1a23-fed6-42a0-be29-3e4ab3c7fb7c', '979f7fe2-af3b-4323-803a-18b9b741f189']",21,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:21.906,Carry,
,,,"[38.9, 20.7]",,,,,,,,,,,,1.139772,,,,,,,,,,,,702ceedd-4eb4-43b6-8008-6a1dd83ea7b4,3043,,"[38.9, 20.7]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,146,Cameroon,2722,"['34a879be-aca6-41b0-bed4-963ec577d18f', 'ef776a17-c6b2-44e5-aa83-20fa2dfbb104']",29,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:29.528,Carry,
,,,"[27.1, 2.0]",,,,,,,,,,,,1.410098,,,,,,,,,,,,2bc18a6a-f35e-4c8c-a010-608deb0f075b,3049,,"[27.1, 2.0]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,146,Cameroon,2722,"['0345af65-f854-4dcf-9b6a-37c0d565be7b', '525bf1cd-5057-4351-84af-c243ca04b571']",35,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:35.154,Carry,
,,,"[28.1, 24.5]",,,,,,,,,,,,3.477342,,,,,,,,,,,,6e9494dd-685f-4b9b-902d-222cdd3cdfa8,3052,,"[21.4, 22.6]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,146,Cameroon,2722,"['08caeb60-33ad-4186-a26f-adce603292f5', 'b901094e-f2db-4ec3-b91d-3d0514b3fff9']",37,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:37.686,Carry,
,,,"[10.7, 35.3]",,,,,,,,,,,,2.635407,,,,,,,,,,,,f6c01db8-6790-4fa5-9506-6965b0e76c56,3055,,"[10.7, 35.3]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,147,Switzerland,773,"['cc6b5cf1-a983-46e8-b270-d397505582fa', 'ead44f9b-03ee-41af-aafa-761b2aa80620']",44,,,,,,,,,,,,,,,,,Switzerland,773,00:36:44.496,Carry,
,,,"[40.0, 21.4]",,,,,,,,,,,,1.272361,,,,,,,,,,,,e5c1792d-b834-45d0-9dea-8d3df8e5338f,3058,,"[38.4, 22.6]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,147,Switzerland,773,"['64e1ee98-4699-4d36-b68c-09abc5e33190', '6942f6fc-afa5-4e1b-a9d7-9694dbfbfbf7', '6cbf5664-694e-4084-9688-0de8b17bdd07']",48,,,,,,,,,,,,,,,,,Switzerland,773,00:36:48.824,Carry,True
,,,"[60.2, 4.9]",,,,,,,,,,,,1.649086,,,,,,,,,,,,42f44bc7-5c4e-493e-be4f-51e73cf4d402,3062,,"[51.1, 7.1]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,147,Switzerland,773,"['24fdad65-cd98-40c7-97be-043bf8d3b405', '771ad7c8-01d3-4ac7-a626-7ee743a12d85', 'e200d7d4-3e31-4e3e-82e6-6c2ac0c073d5']",51,,,,,,,,,,,,,,,,,Switzerland,773,00:36:51.798,Carry,True
,,,"[116.9, 21.6]",,,,,,,,,,,,3.192497,,,,,,,,,,,,9d84440e-5097-4ba5-8d35-5098d68060f1,3066,,"[99.6, 4.7]",3857290,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Rieder,50436.0,Left Wing,147,Switzerland,773,"['464b83ca-975f-4af5-bb1f-9f7d9240f9ad', '59ec6ec3-4681-4924-a0c9-71ecc56a1e45']",55,,,,,,,,,,,,,,,,,Switzerland,773,00:36:55.075,Carry,
,,,"[16.7, 48.9]",,,,,,,,,,,,1.932871,,,,,,,,,,,,3074a852-3a50-49f2-bcc4-47bfb4f75568,3075,,"[15.9, 45.0]",3857290,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Ondoua,28966.0,Left Center Midfield,149,Cameroon,2722,"['9ca0c44e-e348-463e-97f6-05effa3743cf', 'b111af01-c56a-4d6f-bf3d-56281b6aa6ec', 'd3987d84-131b-45c0-b010-ff6b2bdd6375']",40,,,,,,,,,,,,,,,,,Cameroon,2722,00:37:40.115,Carry,True
,,,"[21.6, 44.8]",,,,,,,,,,,,1.619707,,,,,,,,,,,,2def4453-e163-4703-a568-5579cacf0c16,3080,,"[18.9, 46.1]",3857290,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,149,Cameroon,2722,"['0ba059a1-c47d-4130-8454-e21dd05feac9', '0f500fd7-1012-4dce-a5f2-4f1a3943964e', '6bbb2169-cbd2-4a68-a4fb-3ae5942fc838']",43,,,,,,,,,,,,,,,,,Cameroon,2722,00:37:43.466,Carry,True
,,,"[25.6, 40.5]",,,,,,,,,,,,0.335771,,,,,,,,,,,,86188c03-0094-4adf-abf4-01a23e3e6286,3086,,"[25.6, 40.5]",3857290,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,149,Cameroon,2722,"['0a191d1e-6b5e-4762-a24a-8dd301a98a62', '5873968c-281d-422e-bbc9-7dfc519cb56a', '99516f21-1cde-4890-af23-567953420e3a', 'f4d95d46-b235-4afd-89db-13dd70391764']",46,,,,,,,,,,,,,,,,,Cameroon,2722,00:37:46.310,Carry,True
,,,"[33.4, 34.4]",,,,,,,,,,,,2.481006,,,,,,,,,,,,501f53e4-c8a5-4056-a8de-b4e55387318e,3089,,"[25.6, 40.5]",3857290,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,149,Cameroon,2722,"['0a191d1e-6b5e-4762-a24a-8dd301a98a62', '5873968c-281d-422e-bbc9-7dfc519cb56a', '657f9a39-38c5-472a-ae2b-a50111794225', '99516f21-1cde-4890-af23-567953420e3a', 'def3c2fc-3b3f-487d-a53a-b12f6cebf8f1']",46,,,,,,,,,,,,,,,,,Cameroon,2722,00:37:46.646,Carry,True
,,,"[40.5, 27.5]",,,,,,,,,,,,0.720433,,,,,,,,,,,,117611c3-bd13-4297-a7ea-d23000c2e068,3095,,"[40.5, 27.5]",3857290,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,150,Cameroon,2722,"['65e1ff05-b3d1-4939-bb4b-4d5998d4f7fc', '770ad93e-b9e9-424c-9832-4ed978ee46c9']",39,,,,,,,,,,,,,,,,,Cameroon,2722,00:38:39.439,Carry,
,,,"[37.7, 40.3]",,,,,,,,,,,,1.981008,,,,,,,,,,,,d992a67e-20c3-4b5e-9f16-7c2d4ca72b84,3098,,"[37.7, 39.7]",3857290,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Onana,8064.0,Goalkeeper,150,Cameroon,2722,"['04fece17-c070-4800-b248-d8230a689ea5', '325adfc4-869c-45ca-9bb2-ca6e74e28922']",41,,,,,,,,,,,,,,,,,Cameroon,2722,00:38:41.323,Carry,
,,,"[56.2, 33.5]",,,,,,,,,,,,5.320123,,,,,,,,,,,,ac5e94ea-1a5b-42d1-a906-0a6ad6472654,3101,,"[44.8, 26.2]",3857290,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,150,Cameroon,2722,"['0299ff03-003c-42c2-b99b-3361f616f7d4', 'f0a8753b-6a3a-42e4-adf9-e0e3b31689ef']",44,,,,,,,,,,,,,,,,,Cameroon,2722,00:38:44.639,Carry,
,,,"[51.1, 63.0]",,,,,,,,,,,,1.193066,,,,,,,,,,,,c92f047b-3b6b-4dd6-9c37-68c1ef2b2f69,3104,,"[51.1, 63.3]",3857290,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,150,Cameroon,2722,"['8d01295f-921e-465d-b839-81b58fa43651', 'f95a3741-c91f-45dc-85dd-b0b4430a0372']",51,,,,,,,,,,,,,,,,,Cameroon,2722,00:38:51.506,Carry,
