50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[76.9, 6.4]",,,,,,,,,,,,,1.404578,,,,,,,,,,,,,d3fd9ab3-4785-49cc-a124-e50d0be4658e,2697,,"[74.2, 7.4]",3857289,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Carlos Alvarado Hernández,26375.0,Left Wing,123,Mexico,794,"['164a57e0-ff30-4224-84c5-a7030914b505', '93b585f8-5e6b-4070-81d8-163f5514cbd7', 'b0251077-e161-4441-8784-c8aafa60ea92']",7,,,,,,,,,,,,,,,,Mexico,794,00:30:07.786,Carry,True
,,,,"[76.3, 31.5]",,,,,,,,,,,,,1.209384,,,,,,,,,,,,,5fd08c0d-5e26-4d78-8fa6-cc96f8d16bef,2711,,"[74.6, 29.6]",3857289,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Back,126,Mexico,794,"['0859008a-2436-43bd-acec-6c61bc3ffedf', '28c2887d-da44-42fd-bfdf-ff6d04e63e8f', 'ad6df88c-1561-47b9-9443-89d8b886c271']",56,,,,,,,,,,,,,,,,Mexico,794,00:30:56.379,Carry,True
,,,,"[84.8, 27.8]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,9f8426cc-d4f1-4210-bf13-0f457da5428c,2715,,"[84.2, 28.2]",3857289,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Alonso Jiménez Rodríguez,5568.0,Center Forward,126,Mexico,794,"['7a0a67a8-c661-418a-998c-a987184c2e7f', 'e5ad6813-ec15-45ff-a1b7-a60d47433bab']",58,,,,,,,,,,,,,,,,Mexico,794,00:30:58.543,Carry,
,,,,"[75.4, 24.3]",,,,,,,,,,,,,0.45632,,,,,,,,,,,,,f6a46f81-0fb3-48dc-b136-e7244e60d03e,2718,,"[75.4, 24.3]",3857289,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,126,Mexico,794,"['1498b621-ee71-4df3-b4dc-c327f4e8b2a2', '7ce0e923-0e25-42f0-987a-004a2d4537a3']",59,,,,,,,,,,,,,,,,Mexico,794,00:30:59.549,Carry,
,,,,"[81.3, 12.8]",,,,,,,,,,,,,0.93533,,,,,,,,,,,,,b64ac027-ceed-481d-b1e0-3242bed77b29,2721,,"[81.3, 12.8]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Érick Gabriel Gutiérrez Galaviz,15872.0,Left Defensive Midfield,126,Mexico,794,"['d16f79c8-0917-4195-93e4-6469716154bf', 'da6a3ee4-5b61-4595-b4fe-043ab18ca8b4']",0,,,,,,,,,,,,,,,,Mexico,794,00:31:00.735,Carry,
,,,,"[92.3, 2.2]",,,,,,,,,,,,,1.334238,,,,,,,,,,,,,27306807-ba4d-419d-b323-14d1055dd987,2724,,"[88.7, 4.5]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,126,Mexico,794,"['34762eeb-6645-46e8-a4cd-ec7fa094e304', '423eeca8-6687-403d-8633-b77c42ca0cd0']",3,,,,,,,,,,,,,,,,Mexico,794,00:31:03.564,Carry,
,,,,"[105.4, 24.8]",,,,,,,,,,,,,1.571152,,,,,,,,,,,,,36d87515-9795-453c-a7ad-24a9187b3c95,2727,,"[103.7, 28.6]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Center Attacking Midfield,126,Mexico,794,"['539cef14-a226-48d7-9421-d0143bde5486', 'e2a15227-4dae-4bf8-bfd4-64518a2f52d3']",6,,,,,,,,,,,,,,,,Mexico,794,00:31:06.155,Carry,
,,,,"[99.3, 22.2]",,,,,,,,,,,,,0.473586,,,,,,,,,,,,,0f93e768-0867-4a36-8107-e22c40e40494,2730,,"[103.3, 20.1]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Carlos Alvarado Hernández,26375.0,Left Wing,126,Mexico,794,"['0eb019fe-749e-4ac2-81cb-72e7e0c86ae5', '2696c9f1-7762-4169-9cc6-01eff751b138', '9da646c5-eb25-4362-89e3-bd576dc61563']",8,,,,,,,,,,,,,,,,Mexico,794,00:31:08.450,Carry,True
,,,,"[83.6, 12.6]",,,,,,,,,,,,,3.733879,,,,,,,,,,,,,d18bfb62-6772-4a4b-a939-7770218dbd96,2736,,"[81.5, 26.7]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,126,Mexico,794,"['51bb7ce1-ee89-498c-8279-0abc7017c2b6', '83052b10-30b8-4612-8375-4910d6608ca7']",11,,,,,,,,,,,,,,,,Mexico,794,00:31:11.926,Carry,
,,,,"[90.4, 2.4]",,,,,,,,,,,,,1.482549,,,,,,,,,,,,,88721471-a868-4548-b3a9-c3acafc76c2f,2739,,"[90.4, 2.4]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,126,Mexico,794,"['7ae488ec-5600-4442-ad98-1d0447028db4', '801aa1b9-146e-4014-a837-791d4e116ed0']",16,,,,,,,,,,,,,,,,Mexico,794,00:31:16.792,Carry,
,,,,"[75.7, 5.1]",,,,,,,,,,,,,2.322627,,,,,,,,,,,,,0122bb10-f76d-403c-b5da-1b8e29944d58,2742,,"[75.7, 5.1]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,126,Mexico,794,"['67002196-2779-4181-91a3-9334f6d55009', 'd4b0c599-3e4b-4b04-bb91-4c70770ca847']",19,,,,,,,,,,,,,,,,Mexico,794,00:31:19.458,Carry,
,,,,"[54.8, 25.6]",,,,,,,,,,,,,3.004911,,,,,,,,,,,,,499a5706-daa0-4e80-afd5-b7f483d999a6,2749,,"[56.7, 24.3]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Center Midfield,127,Argentina,779,"['273ae40b-6532-474c-b9eb-f6c5227ea904', '781b9389-54a6-41bb-b140-bf0865ef3442', 'c5b646e2-0bba-4cdf-bf74-4eba7d68041f']",25,,,,,,,,,,,,,,,,Argentina,779,00:31:25.589,Carry,True
,,,,"[115.5, 25.3]",,,,,,,,,,,,,3.386256,,,,,,,,,,,,,589d68a7-08f6-4b77-82a0-4f34acc0f1c6,2755,,"[84.5, 21.6]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Left Center Forward,127,Argentina,779,"['93dc7bb8-e679-4bc8-b80f-11b9f60170a9', 'b148306e-420a-4bae-85d7-b132051a4382']",31,,,,,,,,,,,,,,,,Argentina,779,00:31:31.596,Carry,
,,,,"[106.6, 34.5]",,,,,,,,,,,,,0.016809,,,,,,,,,,,,,554aa131-8e82-4088-8f0d-4c45069b55ee,2758,,"[107.0, 34.3]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,"['1c003707-399a-4638-aaf0-bd9ea09456fb', '3731b429-4dea-49f6-baee-b43ea54ebdaa', 'f6645f3c-ba05-4b2d-8e3a-84bea8f81f26']",35,,,,,,,,,,,,,,,,Argentina,779,00:31:35.959,Carry,True
,,,,"[110.0, 11.3]",,,,,,,,,,,,,4.136235,,,,,,,,,,,,,2ead4835-0b4a-44f1-ac64-f894471074bb,2763,,"[86.5, 5.5]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Javier Acuña,19597.0,Left Wing Back,127,Argentina,779,"['2cf53b57-e1cb-4d0c-8b54-9471ac36d37d', '6d4fccd7-fb47-468c-86a8-4357b303f09b', 'cf98e8ea-d4a0-4331-8560-930740386686']",40,,,,,,,,,,,,,,,,Argentina,779,00:31:40.264,Carry,True
,,,,"[3.5, 73.8]",,,,,,,,,,,,,2.401535,,,,,,,,,,,,,870eebce-1575-419c-a246-ba2f7ed0fe56,2768,,"[4.4, 57.6]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Back,127,Argentina,779,"['5e536d06-0ca7-4296-82f9-bc6192f66f2d', 'aa953f1e-214a-49e2-9fab-2ffa25df8375']",46,,,,,,,,,,,,,,,,Mexico,794,00:31:46.295,Carry,
,,,,"[92.0, 22.1]",,,,,,,,,,,,,2.208067,,,,,,,,,,,,,e484318f-0df9-44b4-b9c1-fdc9932377f2,2776,,"[91.9, 21.9]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,"['6e267472-d402-4fa7-81aa-8241335aba8d', '824cfd06-0286-4554-bb47-f745aeb4d597']",52,,,,,,,,,,,,,,,,Argentina,779,00:31:52.875,Carry,
,,,,"[98.1, 31.4]",,,,,,,,,,,,,0.482433,,,,,,,,,,,,,1ff5fac6-fa6a-475e-a2b0-316c057dc002,2779,,"[96.7, 30.8]",3857289,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Left Center Forward,127,Argentina,779,"['4a092fcd-3f0d-4821-a893-96a71c0e30d3', '8c50b35b-a1d2-4842-9225-2617e09015d6', 'f715fd70-940a-41c1-a6f6-8e4371721f63']",55,,,,,,,,,,,,,,,,Argentina,779,00:31:55.807,Carry,True
,,,,"[59.7, 4.1]",,,,,,,,,,,,,2.095702,,,,,,,,,,,,,99b6d158-e664-41e5-8665-809690c64135,2787,,"[57.1, 3.2]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Carlos Alvarado Hernández,26375.0,Left Wing,128,Mexico,794,"['02efa908-0657-42b5-8e8f-a65002a56ded', 'e1e8d63b-f83e-49ef-ab0a-735509cf9763']",25,,,,,,,,,,,,,,,,Mexico,794,00:32:25.290,Carry,
,,,,"[57.1, 10.4]",,,,,,,,,,,,,1.4722,,,,,,,,,,,,,b601e26d-1e3e-4e76-a0b1-427303b10486,2790,,"[57.1, 9.9]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Érick Gabriel Gutiérrez Galaviz,15872.0,Left Defensive Midfield,128,Mexico,794,"['50735c55-6047-45be-bbd7-3ccb5ac07c2a', '76c1f98d-42ba-4ff7-b361-441a60b61190']",28,,,,,,,,,,,,,,,,Mexico,794,00:32:28.392,Carry,
,,,,"[66.8, 55.3]",,,,,,,,,,,,,5.639216,,,,,,,,,,,,,0333628a-6e8f-46d1-aa83-956955d9efef,2793,,"[53.3, 38.7]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,128,Mexico,794,"['989a4e90-2b7c-43b9-ad8f-0f987f193d84', 'e1b89d49-c57b-4ab7-b978-4714c895e3bc']",31,,,,,,,,,,,,,,,,Mexico,794,00:32:31.042,Carry,
,,,,"[75.8, 73.4]",,,,,,,,,,,,,1.720294,,,,,,,,,,,,,827609c1-a3ff-4ef1-8624-fbd956f3243e,2796,,"[75.6, 73.7]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Back,128,Mexico,794,"['3d53845e-7a12-4be0-bfde-46672ade2e67', 'ea39bd0d-4136-40b6-99b1-109fd97c102d']",38,,,,,,,,,,,,,,,,Mexico,794,00:32:38.204,Carry,
,,,,"[67.2, 60.2]",,,,,,,,,,,,,1.041345,,,,,,,,,,,,,bae5384b-25c6-49bd-b0be-124180d02bdb,2799,,"[67.5, 63.3]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Héctor Miguel Herrera López,5575.0,Right Defensive Midfield,128,Mexico,794,"['9e7e69e3-fa0b-4a65-a6df-39219db09eec', 'ff211fe4-9e3c-4826-a145-db016bf5228e']",41,,,,,,,,,,,,,,,,Mexico,794,00:32:41.329,Carry,
,,,,"[73.7, 46.7]",,,,,,,,,,,,,2.565011,,,,,,,,,,,,,643f87f9-7715-43f4-bf62-bafdedbde126,2802,,"[74.4, 51.8]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Gerardo Chávez Magallón,28825.0,Center Attacking Midfield,128,Mexico,794,"['685e57b0-9b8a-45b0-bd49-f0977c43cb48', '7d2af679-1904-46ba-9d1b-5e140acda675']",43,,,,,,,,,,,,,,,,Mexico,794,00:32:43.220,Carry,
,,,,"[80.5, 12.1]",,,,,,,,,,,,,1.493559,,,,,,,,,,,,,8ed32ad8-5b40-4ede-981e-e334320482cc,2805,,"[76.1, 15.9]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,128,Mexico,794,"['2817ca55-8bfb-4446-8c73-d83a2e51545c', '8853a05a-707e-4850-ac43-1e819165a229']",47,,,,,,,,,,,,,,,,Mexico,794,00:32:47.761,Carry,
,,,,"[86.4, 12.0]",,,,,,,,,,,,,2.096938,,,,,,,,,,,,,8bd9ffd8-be70-49f1-817c-55767ac99043,2808,,"[91.7, 15.4]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Alonso Jiménez Rodríguez,5568.0,Center Forward,128,Mexico,794,"['300f5e76-f067-4e09-980f-1b1f75d999ff', '9946114f-ae47-4f1b-8dcc-e3da56eff2fc', 'ab744908-8f37-4ffb-9117-e2d0503ce414']",49,,,,,,,,,,,,,,,,Mexico,794,00:32:49.968,Carry,True
,,,,"[92.7, 3.7]",,,,,,,,,,,,,1.331211,,,,,,,,,,,,,6f2b4ada-45d1-4e3a-9030-d10d3feae6c2,2812,,"[86.8, 1.5]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,128,Mexico,794,"['215a5fe2-48bf-4fe5-894a-4c2f98ec7a1a', '31d5db0b-8602-4035-a1b0-4f15e81375f3']",53,,,,,,,,,,,,,,,,Mexico,794,00:32:53.160,Carry,
,,,,"[76.1, 10.1]",,,,,,,,,,,,,0.599972,,,,,,,,,,,,,77262fc8-9f2c-423d-92b8-042063ecdfaf,2815,,"[76.1, 10.1]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,128,Mexico,794,"['16e261f6-eae1-46b4-a219-8aee3e19d055', 'd2066d37-3dfc-4e4b-934c-6b544138faf6']",56,,,,,,,,,,,,,,,,Mexico,794,00:32:56.010,Carry,
,,,,"[89.4, 15.4]",,,,,,,,,,,,,1.40282,,,,,,,,,,,,,01d36cce-9677-4f5b-95a2-14c99f40f4c8,2818,,"[84.5, 12.0]",3857289,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Alonso Jiménez Rodríguez,5568.0,Center Forward,128,Mexico,794,"['31681bac-86cf-4436-b39c-edaf83925487', 'ce4f1bfa-49f2-4508-9641-38706271223b']",57,,,,,,,,,,,,,,,,Mexico,794,00:32:57.601,Carry,
,,,,"[41.8, 62.5]",,,,,,,,,,,,,0.321047,,,,,,,,,,,,,bc5434a2-f0f7-4f3d-92ec-f429a3b84fc6,2825,,"[40.2, 62.7]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,129,Argentina,779,"['4a5a31e5-0d99-4106-89e5-68184c4f57f3', '9946b283-bfcb-441e-8b46-d10b18489784']",1,,,,,,,,,,,,,,,,Argentina,779,00:33:01.696,Carry,
,,,,"[45.8, 49.1]",,,,,,,,,,,,,1.189679,,,,,,,,,,,,,c822aca5-bcaf-4890-b5ac-7be45730f201,2828,,"[44.7, 48.3]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Center Midfield,129,Argentina,779,"['284703b4-8c79-4c80-8b29-e28217b4b377', '8af5da33-1d4e-44ed-9c5f-9c9b49213687', 'c14bf088-0563-4f94-a766-94c25601a024']",3,,,,,,,,,,,,,,,,Argentina,779,00:33:03.150,Carry,True
,,,,"[46.0, 74.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,3412917a-e137-4fd3-b837-28bdb6e278d2,2834,,"[46.0, 74.4]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,130,Argentina,779,"['1d67181b-45a5-4847-8a24-c1902d3ed527', '77b70c98-1bb3-4c5d-8982-215ec45f2664']",43,,,,,,,,,,,,,,,,Argentina,779,00:33:43.225,Carry,
,,,,"[59.0, 75.5]",,,,,,,,,,,,,1.077147,,,,,,,,,,,,,011543b2-5e45-463e-89be-b388d4707418,2837,,"[61.9, 78.3]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nahuel Molina Lucero,29201.0,Right Wing Back,130,Argentina,779,"['2e1baf66-750d-4c55-bcb1-08e9d96404c1', '72e68714-050b-4254-9c66-4355ee362d44', '7bc937ee-f7ca-4359-90d9-e06e76157d58']",44,,,,,,,,,,,,,,,,Argentina,779,00:33:44.435,Carry,True
,,,,"[34.1, 77.7]",,,,,,,,,,,,,3.263826,,,,,,,,,,,,,e6d68e5a-6102-4587-8709-7ac2b4468ca1,2843,,"[45.5, 74.8]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,130,Argentina,779,"['41321d89-bf1e-47e1-a41b-a6f7a12887bb', 'eab41f82-1ed6-47a2-8d8a-7d8cc8a4b62b']",47,,,,,,,,,,,,,,,,Argentina,779,00:33:47.006,Carry,
,,,,"[80.4, 65.2]",,,,,,,,,,,,,1.283953,,,,,,,,,,,,,c57ae209-a098-4c51-aa0f-8b733d7217e6,2857,,"[78.4, 62.2]",3857289,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Álvarez,29560.0,Left Center Forward,130,Argentina,779,"['3962c001-7977-4092-80ca-f600aa30a54f', '956958b9-e2b9-4422-8f4e-c01cc74a95ab', 'b4bfc6e4-fdd0-4f4c-bc67-9f3839472b62']",59,,,,,,,,,,,,,,,,Argentina,779,00:33:59.467,Carry,True
,,,,"[83.1, 68.3]",,,,,,,,,,,,,0.779499,,,,,,,,,,,,,d9ce8673-53b9-4867-954a-7030ac306f33,2861,,"[83.9, 68.1]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,130,Argentina,779,"['60cc20d0-7542-46cb-9b00-2ce593466319', '7614012e-acdd-4ec1-b6e9-d999c848af9c', 'f738a716-08c1-4de9-a6c1-50e3ecfaf682']",1,,,,,,,,,,,,,,,,Argentina,779,00:34:01.385,Carry,True
,,,,"[66.1, 73.6]",,,,,,,,,,,,,1.090382,,,,,,,,,,,,,aa0308da-1463-437e-becf-ee77d67766d1,2867,,"[69.2, 73.0]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,131,Argentina,779,"['d3ef3c08-827f-4d48-a9fd-447f9b506e7f', 'f341619b-6d30-4fcf-b70a-cc47958a7064']",34,,,,,,,,,,,,,,,,Argentina,779,00:34:34.694,Carry,
,,,,"[38.6, 43.1]",,,,,,,,,,,,,2.106819,,,,,,,,,,,,,fa2ccdae-7db5-44e4-9424-63da92479203,2870,,"[44.9, 53.0]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Gabriel Romero,20572.0,Center Back,131,Argentina,779,"['a97bf7fa-0396-4674-bbac-a060b1c77b14', 'e424c472-4448-4660-978c-85e5f935dfe8']",37,,,,,,,,,,,,,,,,Argentina,779,00:34:37.574,Carry,
,,,,"[14.0, 48.3]",,,,,,,,,,,,,1.557742,,,,,,,,,,,,,f6a6b182-5d03-433a-955d-35420daec9cf,2873,,"[13.5, 40.0]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damián Emiliano Martínez,6909.0,Goalkeeper,131,Argentina,779,"['623eea6e-e8ed-4545-b420-55ec6394546b', 'dc13a958-fe9d-420d-a8f3-ee3bae0e5e7f']",42,,,,,,,,,,,,,,,,Argentina,779,00:34:42.254,Carry,
,,,,"[13.6, 38.5]",,,,,,,,,,,,,1.665996,,,,,,,,,,,,,078aa113-552c-4def-8428-2c29dc8dd3c6,2879,,"[13.8, 38.7]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,132,Mexico,794,"['00f31390-5400-4993-b1fb-5801893f1aaf', 'a0215206-f68d-4f6d-8a89-cd4b6a0e7b1f']",49,,,,,,,,,,,,,,,,Mexico,794,00:34:49.614,Carry,
,,,,"[47.0, 13.9]",,,,,,,,,,,,,5.897512,,,,,,,,,,,,,96b6257f-b6b6-4162-ab5b-dcae49bd22d4,2882,,"[22.2, 13.8]",3857289,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,132,Mexico,794,"['5d10bf28-2f52-4f73-8d9e-01b40d8e33e4', '6070d7a2-fec9-4f61-b87d-b730aa01423a']",53,,,,,,,,,,,,,,,,Mexico,794,00:34:53.076,Carry,
,,,,"[45.9, 44.3]",,,,,,,,,,,,,0.9398,,,,,,,,,,,,,772fb6ad-91c0-4ef0-a1f6-cbc8a6c36a78,2885,,"[43.8, 37.9]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,132,Mexico,794,"['53e66d46-1695-4feb-a21d-d4e7c27d20e3', '7e90291c-9244-45e6-8363-bb5f2123aa6a']",0,,,,,,,,,,,,,,,,Mexico,794,00:35:00.632,Carry,
,,,,"[71.1, 77.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,cfabe9f4-66bb-47db-86b6-f1ee4c5980fd,2888,,"[64.8, 72.1]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Back,132,Mexico,794,"['994e124f-8b99-45fa-8870-d795327f2f63', 'c59f86b5-a33a-4e4d-8c71-e47c94a875c5']",3,,,,,,,,,,,,,,,,Mexico,794,00:35:03.872,Carry,
,,,,"[79.2, 75.8]",,,,,,,,,,,,,1.613302,,,,,,,,,,,,,49ac84d1-9b53-42d0-b316-c7abde93ec20,2891,,"[82.9, 77.2]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Uriel Antuna Romero,15452.0,Right Wing,132,Mexico,794,"['3e1bad88-a3e1-4187-8c93-ee1695c18981', '5012c6fc-1494-4fca-9c55-45abe105b8bf']",4,,,,,,,,,,,,,,,,Mexico,794,00:35:04.899,Carry,
,,,,"[68.0, 75.8]",,,,,,,,,,,,,0.641028,,,,,,,,,,,,,eac2ff9f-1ea1-410d-899c-90bd1293a406,2894,,"[68.0, 75.8]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Back,132,Mexico,794,"['88b70a23-02d8-45c2-966f-2c9fa9e080d5', 'ba144b1e-0472-4d10-b853-1e9653d54880']",7,,,,,,,,,,,,,,,,Mexico,794,00:35:07.925,Carry,
,,,,"[52.3, 49.9]",,,,,,,,,,,,,2.310886,,,,,,,,,,,,,7cf7a0d0-09c8-470f-8100-011f533fd88d,2897,,"[48.7, 51.6]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,132,Mexico,794,"['c2bea929-4ded-4a9a-babf-101a3307a7ff', 'feb809f3-1c2a-4a18-8f42-d01b815ca749']",10,,,,,,,,,,,,,,,,Mexico,794,00:35:10.582,Carry,
,,,,"[62.0, 39.5]",,,,,,,,,,,,,0.039998002,,,,,,,,,,,,,707827db-4a35-4531-9527-cecee4f6b057,2900,,"[62.0, 39.5]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Érick Gabriel Gutiérrez Galaviz,15872.0,Left Defensive Midfield,132,Mexico,794,"['2f305e63-22a4-446d-810c-5506b31833c3', 'f80f6b02-f958-4c80-ae2c-cf90f94fe7b9']",13,,,,,,,,,,,,,,,,Mexico,794,00:35:13.864,Carry,
,,,,"[44.8, 43.2]",,,,,,,,,,,,,0.877883,,,,,,,,,,,,,247ea5bf-393d-434f-901a-db3d68d0449f,2903,,"[44.8, 43.2]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,132,Mexico,794,"['c8d8f98a-1ded-45e2-aaf1-6b02a9de7188', 'fd401aa4-906d-4cf6-8115-5ada1eb65f9d']",15,,,,,,,,,,,,,,,,Mexico,794,00:35:15.123,Carry,
,,,,"[45.6, 71.9]",,,,,,,,,,,,,1.051342,,,,,,,,,,,,,94964f75-a3e8-4748-84eb-274a94d76121,2906,,"[45.6, 71.9]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Back,132,Mexico,794,"['94c91a37-a9a2-4607-9fab-9bd889edd1dd', 'ad2c4878-f375-41f3-8894-2b2ba19400db']",17,,,,,,,,,,,,,,,,Mexico,794,00:35:17.306,Carry,
,,,,"[62.4, 2.0]",,,,,,,,,,,,,2.488039,,,,,,,,,,,,,7cc5b293-da40-47c7-bd1c-67c0036d5e58,2913,,"[53.6, 3.9]",3857289,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,132,Mexico,794,"['568789de-2d85-4712-8aac-9e4cf05807fa', 'aab89c76-be6e-48dc-8301-49a9fc716e69', 'aaeb4ff1-3dbf-48aa-af20-75cf3458e655']",31,,,,,,,,,,,,,,,,Mexico,794,00:35:31.191,Carry,True
