50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2a58657b-19af-40ca-a37b-57258a534689,1872,,,"[94.1, 61.0]",3857261,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Rashford,3318.0,Right Wing,92,England,768,['de0d29c2-15bc-41ad-b0ff-6e7cb803f46f'],31,,,,,,,,,,,,,,,,,,England,768,00:02:31.936,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,2c7daffe-3e48-4c4c-af4c-0af543a1d245,1923,,,"[97.3, 74.1]",3857261,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,95,England,768,['a498929d-6470-44ab-b239-1d3ac05e38ba'],48,,,,,,,,,,,,,,,,,,England,768,00:05:48.898,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,18dd34c7-8b1c-4865-8b27-d40a7c659c6d,1971,,,"[62.5, 10.1]",3857261,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Davies,3086.0,Left Back,98,England,768,['b438dcfe-2ed5-4299-ab72-750b4747af6a'],10,,,,,,,,,,,,,,,,,,Wales,907,00:08:10.711,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,bd9e5902-84a2-498f-bb8a-b3678bcaa8cc,1976,,,"[57.6, 8.4]",3857261,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Ampadu,4934.0,Left Defensive Midfield,99,Wales,907,['c2cdd747-9156-4c4c-aeb3-7f0502836391'],13,,,,,,,,,,,,,,,,,,Wales,907,00:08:13.308,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c73a52c1-c061-44d1-b666-dbaa3c8f0f4a,2094,,,"[98.6, 18.6]",3857261,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philip Foden,4354.0,Left Wing,105,England,768,['cd52b6db-6164-4a8b-90d6-50935cfbf8fa'],7,,,,,,,,,,,,,,,,,,England,768,00:14:07.512,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,70db0f5e-cb79-401f-a9cf-fe8b64de10c8,2103,,,"[38.8, 66.9]",3857261,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,105,England,768,['90ecaee5-f3c4-4b1f-913e-d6dea2243516'],10,,,,,,,,,,,,,,,,,,Wales,907,00:14:10.499,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,a3298f07-0439-460a-a405-06956d2b6b4c,2108,,,"[69.5, 22.7]",3857261,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,105,England,768,['8aa1844b-48b8-43ba-b45b-7e0e681060c6'],12,,,,,,,,,,,,,,,,,,England,768,00:14:12.804,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,106884f3-a83b-4a68-88ae-89b3ee2efa55,2190,,,"[33.5, 72.7]",3857261,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,107,England,768,['b6573c42-bb8d-4bc6-bcc5-3311b2daa314'],30,,,,,,,,,,,,,,,,,,England,768,00:15:30.418,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,d69cecb5-5507-42d6-ba4c-4b3ba27d9139,2238,,,"[51.0, 52.2]",3857261,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,112,England,768,['74a8e7fc-39ef-4aa7-b401-6f94835b9948'],58,,,,,,,,,,,,,,,,,,England,768,00:18:58.113,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,1e71043d-25a7-4eb6-af8e-812689d69fb7,2244,,,"[55.8, 29.1]",3857261,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Left Defensive Midfield,112,England,768,['6c348eff-87a4-4457-a3d8-66393994cdf4'],2,,,,,,,,,,,,,,,,,,Wales,907,00:19:02.263,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,17313591-187a-4dd7-8d28-3e2fa7a64da5,2254,,,"[51.2, 7.8]",3857261,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Wing,113,Wales,907,['03aab4c2-e834-4606-819f-67fd95f0a1d9'],11,,,,,,,,,,,,,,,,,,Wales,907,00:19:11.025,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,6b5a4dbc-2cfc-45fd-8783-7c140f3caa29,2260,,,"[88.7, 4.2]",3857261,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Center Forward,114,Wales,907,['25821f50-490b-4f15-813a-4a8d91a9c7a2'],7,,,,,,,,,,,,,,,,,,Wales,907,00:20:07.677,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,edc4b023-edc0-469d-9d72-7bf36c1c8ce3,2280,,,"[86.0, 24.2]",3857261,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connor Roberts,4774.0,Left Back,115,Wales,907,['64974eba-44bf-4f0a-94e8-473793d861e4'],44,,,,,,,,,,,,,,,,,,Wales,907,00:20:44.941,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,8943be75-7478-4f02-9789-bd395de52916,2283,,,"[73.3, 19.0]",3857261,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Wing,116,England,768,['e318d9b6-b652-4ab8-895f-bf1a80fb74eb'],46,,,,,,,,,,,,,,,,,,Wales,907,00:20:46.547,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f430316e-5baa-40a8-91cc-67a6eb70389b,2440,,,"[94.7, 45.5]",3857261,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kieffer Roberto Francisco Moore,3853.0,Center Forward,120,Wales,907,['94ae19cf-76e0-4f85-8f9a-4b7e69421add'],53,,,,,,,,,,,,,,,,,,Wales,907,00:24:53.524,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,70fba34b-5c00-4a29-bf90-bbbd8bd77396,2596,,,"[38.4, 7.6]",3857261,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,128,England,768,['91cbb3de-133e-47cc-991d-24f6c03f9503'],4,,,,,,,,,,,,,,,,,,England,768,00:29:04.921,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,dace4bd1-31e0-4920-b9c3-68d339cb7907,2627,,,"[34.9, 6.7]",3857261,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum Wilson,3616.0,Center Forward,129,England,768,['b410fbf3-6900-4fef-8af2-f3b3cdb3464d'],27,,,,,,,,,,,,,,,,,,England,768,00:30:27.257,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,a246ef8a-80f3-408c-bd9e-e61cfe5df9dd,2649,,,"[15.5, 4.9]",3857261,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,131,England,768,['02ef2c88-b4bf-4a93-8917-ace7285cf347'],36,,,,,,,,,,,,,,,,,,England,768,00:30:36.625,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,56cdfd2e-66a4-4182-b51f-3a6558fa9d39,2676,,,"[55.1, 34.3]",3857261,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Left Defensive Midfield,132,Wales,907,['f2e28443-0edd-45af-84ce-309d908ac761'],56,,,,,,,,,,,,,,,,,,Wales,907,00:30:56.552,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,6e90bfa7-00bd-43e7-89ef-0265de46335d,3008,,,"[50.6, 29.7]",3857261,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Mepham,4767.0,Right Center Back,145,Wales,907,['ffd1dcc3-7e0b-4905-b76e-5e585d7703a2'],17,,,,,,,,,,,,,,,,,,Wales,907,00:40:17.890,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7ccfe372-4734-4c10-a0be-88b2d8b9d578,3021,,,"[75.3, 61.0]",3857261,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,145,Wales,907,['62a22de2-9771-428e-a23e-0db39a124e20'],30,,,,,,,,,,,,,,,,,,England,768,00:40:30.263,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,12ae5b26-1943-4803-bbdb-90b7c690ff14,3181,,,"[20.6, 31.9]",3857261,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Left Defensive Midfield,152,England,768,['7cfcb388-fb8d-4a3d-bf7d-4f42247d61e8'],8,,,,,,,,,,,,,,,,,,Wales,907,00:45:08.563,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8e533d9c-46a4-4ba2-8c03-aee95e49e9cc,3202,,,"[45.3, 60.2]",3857261,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kalvin Phillips,4706.0,Center Defensive Midfield,154,Wales,907,['a72ce9f1-4823-41ae-b314-93b01823ad8e'],25,,,,,,,,,,,,,,,,,,England,768,00:46:25.086,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,e3001e2a-4adb-43a3-b238-ff245a70302d,3294,,,"[11.5, 34.9]",3857261,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Left Defensive Midfield,156,England,768,['4741eb9b-d26e-42c0-9ed6-406873fad966'],22,,,,,,,,,,,,,,,,,,Wales,907,00:48:22.539,Duel,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb98cb51-6711-4076-8f4b-97708b807d12,53,,,"[73.0, 20.8]",3857261,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Ampadu,4934.0,Left Defensive Midfield,8,Wales,907,['d0b26999-d294-4212-b1b3-ef88780302e4'],9,,,,,,,,,,,,,,,,,,Wales,907,00:01:09.903,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6bd945e1-5fe8-473b-bb41-aac4ea571e48,67,,,"[48.0, 62.4]",3857261,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['46b7371e-1344-4318-bd93-abd592ecfebf'],27,,,,,,,,,,,,,,,,,,England,768,00:01:27.010,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cef60df-bcdf-4d30-9662-d4181d23bc69,182,,,"[88.5, 4.9]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['98f47f7c-0779-46d0-bb78-b859e8443b87'],20,,,,,,,,,,,,,,,,,,England,768,00:03:20.305,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7b559f9-b6d1-46f8-8e60-93f5fa2a0553,244,,,"[36.1, 72.9]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Allen,10931.0,Right Defensive Midfield,11,England,768,['b02170f0-b8ed-492d-bfc6-bd0143a7e264'],10,,,,,,,,,,,,,,,,,,Wales,907,00:05:10.463,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9673939a-1fdb-46e0-aa97-6eb53f1a83f0,378,,,"[55.8, 15.7]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel James,11252.0,Left Wing,19,Wales,907,['967ec065-ab3a-479a-983c-9305826c5f5d'],56,,,,,,,,,,,,,,,,,,Wales,907,00:07:56.318,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fb1272e-2fd7-424c-9a0d-474cda79c551,500,,,"[74.5, 69.2]",3857261,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,24,England,768,"['2df3a856-5e51-4a58-824c-7c02990afbb7', '737c9ff9-b7a7-44fe-8ce8-ff36ceb96a04']",11,,,,,,,,,,,,,,,,,,England,768,00:10:11.534,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36790a83-6f1e-45b6-b36b-46f66fb32234,607,,,"[11.8, 28.3]",3857261,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,26,England,768,['baecf530-0dbc-4262-b050-72ed190171c7'],19,,,,,,,,,,,,,,,,,,England,768,00:12:19.030,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a47cf6d9-f29e-4282-bee3-cb77f7da0151,642,,,"[98.2, 57.5]",3857261,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philip Foden,4354.0,Right Wing,27,England,768,,2,,,,,,,,,,,,,,,,,,England,768,00:14:02.542,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,caf16a51-a27b-411f-89f3-688c334c86c9,757,,,"[41.0, 49.1]",3857261,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,34,England,768,['1e99ee7e-02ba-46dc-8ad2-579fca30aec1'],14,,,,,,,,,,,,,,,,,,England,768,00:19:14.227,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5458fb9e-a0dc-46c6-aa0f-31534e1e7923,811,,,"[51.8, 51.6]",3857261,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,34,England,768,['85fec0b4-2e5b-4e05-b054-4eda43dc7ef0'],12,,,,,,,,,,,,,,,,,,England,768,00:20:12.706,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9fa414f2-f477-40ec-82a1-1ada45ffc0ff,904,,,"[82.7, 44.6]",3857261,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,37,England,768,,5,,,,,,,,,,,,,,,,,,England,768,00:23:05.639,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,243f6f18-c558-4c8f-b968-87785e6b6096,956,,,"[10.0, 67.7]",3857261,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neco Williams,34794.0,Right Back,40,England,768,,47,,,,,,,,,,,,,,,,,,Wales,907,00:25:47.064,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f53790a-8688-4bc9-ad98-641051665988,1001,,,"[63.9, 22.2]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,43,Wales,907,['96543110-f2a1-4894-b201-5d8f33f208a7'],13,,,,,,,,,,,,,,,,,,Wales,907,00:27:13.930,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,539fb28a-773f-43e6-80eb-26de105e44ce,1028,,,"[60.0, 34.4]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,46,England,768,,56,,,,,,,,,,,,,,,,,,England,768,00:27:56.264,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,114349bd-059c-45a6-b52c-3c30b5d31584,1033,,,"[34.9, 53.2]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neco Williams,34794.0,Right Back,47,Wales,907,,59,,,,,,,,,,,,,,,,,,Wales,907,00:27:59.313,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,90c941c3-1454-486f-abca-b2dde7cf117c,1093,,,"[62.8, 67.5]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['93bff988-de5f-41d8-8be3-24b204f5710b'],56,,,,,,,,,,,,,,,,,,England,768,00:29:56.508,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35fa551b-6ec3-45f0-891d-4271531b3054,1110,,,"[49.3, 57.5]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,,8,,,,,,,,,,,,,,,,,,England,768,00:30:08.255,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ec6ec276-8555-44c4-9c6b-1151f0ad03c1,1126,,,"[74.7, 28.2]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,['a02feb8e-14e2-498b-9235-84a329eee5ca'],23,,,,,,,,,,,,,,,,,,England,768,00:30:23.932,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95d4d1c0-2667-49a4-b516-bfc497f0e76a,1180,,,"[2.5, 24.2]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,55,Wales,907,['4ceebabf-b015-4c9a-b484-de2c8c94afe6'],36,,,,,,,,,,,,,,,,,,Wales,907,00:31:36.013,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,23e39ddf-f846-4511-befd-391791a2fa2f,1238,,,"[21.4, 68.4]",3857261,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mepham,4767.0,Right Center Back,57,Wales,907,['7607ab46-5465-417f-9f9b-1f75438a4d3b'],44,,,,,,,,,,,,,,,,,,Wales,907,00:32:44.957,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d38e1d9b-9fbf-4469-acc9-0d2ab14bd335,1294,,,"[32.1, 46.4]",3857261,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,61,England,768,,56,,,,,,,,,,,,,,,,,,England,768,00:36:56.991,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,afa0beca-ec3c-4870-a044-e71ab25809d9,1337,,,"[78.9, 27.9]",3857261,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ethan Ampadu,4934.0,Left Defensive Midfield,62,Wales,907,['74b65c5a-c46a-458b-a5c7-52fe9856673e'],5,,,,,,,,,,,,,,,,,,Wales,907,00:38:05.924,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52cee8f3-0d90-4bad-a8c9-b0b1ab478149,1348,,,"[32.1, 9.0]",3857261,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,63,England,768,,15,,,,,,,,,,,,,,,,,,England,768,00:38:15.729,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e37b7ff5-5f2d-4bbc-b613-05014f653069,1372,,,"[108.3, 33.9]",3857261,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,63,England,768,,38,,,,,,,,,,,,,,,,,,England,768,00:38:38.750,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,828fbe05-aac7-4e46-99de-1e108618fac5,1413,,,"[83.1, 34.6]",3857261,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,66,England,768,,36,,,,,,,,,,,,,,,,,,England,768,00:39:36.991,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cfa380a6-f24b-419b-8b38-3eef28c1df3f,1424,,,"[16.7, 28.8]",3857261,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joe Allen,10931.0,Right Defensive Midfield,67,England,768,['2fe86156-cb85-48ee-b796-11b52b23b928'],31,,,,,,,,,,,,,,,,,,Wales,907,00:40:31.528,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0d88c7e-95e7-4518-8554-8f7ce96ebe57,1505,,,"[49.6, 26.4]",3857261,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,71,England,768,['79721e84-2f36-4783-90ac-d7c1543aa7c8'],8,,,,,,,,,,,,,,,,,,England,768,00:43:08.814,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38a30a86-bc8b-4db9-b821-9d261e038ec8,1541,,,"[82.7, 8.6]",3857261,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luke Shaw,3382.0,Left Back,72,England,768,,44,,,,,,,,,,,,,,,,,,England,768,00:43:44.737,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea3bf0f3-b306-45cc-b51c-4bd11a34d9aa,1597,,,"[7.3, 38.5]",3857261,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,76,Wales,907,['60c68db5-b2f3-4b13-a512-d3f4c773bb10'],2,,,,,,,,,,,,,,,,,,Wales,907,00:45:02.259,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9b2d9519-3a0d-4ba3-9f52-6ffa57a6e7e4,1622,,,"[40.1, 36.7]",3857261,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel James,11252.0,Left Wing,78,Wales,907,['61fd5a42-7d3c-42bd-9af9-def99d908d80'],40,,,,,,,,,,,,,,,,,,Wales,907,00:45:40.511,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a8d1a21-e545-488a-83fe-b309827746aa,1673,,,"[28.2, 28.3]",3857261,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,79,Wales,907,['ab762eec-7aba-4f95-bc80-b749b6a3fba5'],51,,,,,,,,,,,,,,,,,,Wales,907,00:46:51.165,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f89f158d-5fc1-4b6b-bd11-05ee10f1f4bb,1697,,,"[98.3, 11.7]",3857261,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,80,England,768,,12,,,,,,,,,,,,,,,,,,England,768,00:47:12.529,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,981d517c-a53d-42ab-ad34-7f0997ec8d7d,1713,,,"[13.2, 39.1]",3857261,48,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,85,Wales,907,,36,,,,,,,,,,,,,,,,,,Wales,907,00:48:36.639,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,123ee0a2-8976-4f52-acee-046afdec357e,1777,,,"[92.1, 18.4]",3857261,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Center Forward,89,Wales,907,['c546147e-f60f-481e-ae3f-270071993bdb'],39,,,,,,,,,,,,,,,,,,Wales,907,00:00:39.034,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,05b07674-68b5-4b62-9431-738fe991879e,1779,,,"[32.4, 58.1]",3857261,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,90,England,768,['e0e53a59-8dc5-461d-bb3f-e5d5ef946b13'],40,,,,,,,,,,,,,,,,,,England,768,00:00:40.356,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e4631e1-f36f-4f5e-9307-80343740ddd1,1813,,,"[67.6, 17.0]",3857261,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,90,England,768,,11,,,,,,,,,,,,,,,,,,England,768,00:01:11.238,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d077a75e-cc17-4ae4-8f03-a0ca567eb5e7,1925,,,"[102.4, 64.9]",3857261,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,95,England,768,,50,,,,,,,,,,,,,,,,,,England,768,00:05:50.277,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d46ff3b-0217-4fc1-904e-18a7d0e822d0,1940,,,"[19.2, 61.7]",3857261,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,97,England,768,['daaf6e9d-6a9e-441a-90b4-903d5220288d'],24,,,,,,,,,,,,,,,,,,England,768,00:07:24.933,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b31e3188-5449-422c-9e13-652f0fb6bfd0,1972,,,"[56.3, 65.2]",3857261,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,98,England,768,,12,,,,,,,,,,,,,,,,,,England,768,00:08:12.324,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,79d302e7-1d56-4631-922c-6e6ecb2173f8,2099,,,"[79.5, 11.3]",3857261,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Left Center Midfield,105,England,768,,9,,,,,,,,,,,,,,,,,,England,768,00:14:09.457,Ball Recovery,
