50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.333904,,,,,,,,,,,,,,bcf79742-29c3-4eab-b632-23a9614cf17c,775,,,"[15.0, 8.3]",3939980,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,54,Jamaica,2305,"['c643d459-4898-4af3-a9aa-e5dec4ace6a0', 'c9946b1b-7b5d-44fd-b04b-cc3cca35f0f4']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:26:32.745,Pressure,
,,,,,,,,,,,,,,,,,,,0.992295,,,,,,,,,,,,,,d059157d-7af5-46ae-986c-2f71667ed8e0,779,,,"[4.6, 3.1]",3939980,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,54,Jamaica,2305,"['538d2ae7-0c8e-4cdf-9a2e-bb36bd9b4b94', 'ab6757b2-31d5-4bd9-955d-da97ab5969ef']",36,,,,,,,,,,,,,,,,,Ecuador,3565,00:26:36.260,Pressure,
,,,,,,,,,,,,,,,,,,,0.319947,,,,,,,,,,,,,,afcdf272-6542-483f-82f0-b4c88c1f26e2,788,,,"[30.1, 61.6]",3939980,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Yeboah Zamora,21131.0,Right Wing,55,Jamaica,2305,,52,,,,,,,,,,,,,,,,,Ecuador,3565,00:27:52.321,Pressure,
,,,,,,,,,,,,,,,,,,,1.503599,,,,,,,,,,,,,,d73cdfdb-fdc7-4ba7-a27d-8c815991b4ed,790,,,"[117.5, 4.2]",3939980,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bobby Armani De Cordova-Reid,9923.0,Left Wing,55,Jamaica,2305,['92673055-05e6-4ef1-a4d0-55e2b591c817'],55,,,,,,,,,,,,,,,,,Jamaica,2305,00:27:55.445,Pressure,
,,,,,,,,,,,,,True,,,,,,0.324374,,,,,,,,,,,,,,576f4b15-f4be-475e-9e13-7cbe3420bbc0,800,,,"[54.4, 69.7]",3939980,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,57,Jamaica,2305,"['1473dcda-8312-45fc-b68f-50594b95dc97', '99a44451-15a4-4264-9d5d-6290b0432a47']",33,,,,,,,,,,,,,,,,,Ecuador,3565,00:28:33.188,Pressure,
,,,,,,,,,,,,,True,,,,,,2.260936,,,,,,,,,,,,,,b97e5139-a9d6-438e-9b3f-79293a8536a0,802,,,"[58.8, 50.8]",3939980,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,57,Jamaica,2305,"['20c54ee7-1f22-47fb-b1df-7893bd38c7fa', 'ccdbec30-af70-4c5f-a75b-cb647944a675']",34,,,,,,,,,,,,,,,,,Ecuador,3565,00:28:34.800,Pressure,
,,,,,,,,,,,,,,,,,,,0.181898,,,,,,,,,,,,,,8825b9e6-ffe2-49c9-b5a5-c2e579bc5566,820,,,"[86.5, 1.5]",3939980,29,,,,,,,,,,,,,,,,,,,,,,,1,Other,Shamar Nicholson,31455.0,Right Wing,59,Ecuador,3565,,40,,,,,,,,,,,,,,,,,Jamaica,2305,00:29:40.322,Pressure,
,,,,,,,,,,,,,,,,,,,3.55506,,,,,,,,,,,,,,1dea66ea-958d-47c3-9640-f9638a357ffa,821,,,"[118.8, 68.8]",3939980,29,,,,,,,,,,,,,,,,,,,,,,,1,Other,John Yeboah Zamora,21131.0,Right Wing,59,Ecuador,3565,"['972ca69b-1745-4bdb-bb41-f2d6ee458998', 'aebbbd77-d3f7-4a27-9634-5bc2cda66224']",45,,,,,,,,,,,,,,,,,Ecuador,3565,00:29:45.154,Pressure,
,,,,,,,,,,,,,,,,,,,1.184644,,,,,,,,,,,,,,cbf7c6e2-66c5-4d58-95a0-13a86a9721ee,828,,,"[38.8, 22.1]",3939980,29,,,,,,,,,,,,,,,,,,,,,,,1,Other,Joël Latibeaudiere,32685.0,Left Defensive Midfield,59,Ecuador,3565,"['9e3d4e46-b2fc-49e3-9f41-4dd7eca53b0a', 'b985ccd2-4785-4877-a79e-9ff00bacdc7d']",58,,,,,,,,,,,,,,,,,Jamaica,2305,00:29:58.425,Pressure,
,,,,,,,,,,,,,,,,,,,0.217591,,,,,,,,,,,,,,64ba3ac1-80a3-4c49-b369-9a914977c894,832,,,"[50.6, 18.1]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kasey Palmer,3317.0,Center Attacking Midfield,59,Ecuador,3565,"['58f4d535-4cdb-4242-b41f-5e1f049a3dfc', '5ca3f923-4930-404f-85d7-ebbb45e49e74', '6b2d84d1-acda-4b94-b300-5f76f473ddc1']",1,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:01.097,Pressure,
,,,,,,,,,,,,,True,,,,,,0.451217,,,,,,,,,,,,,,fea5d604-5556-4e84-a002-c1a1289921eb,839,,,"[71.3, 54.5]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Yeboah Zamora,21131.0,Right Wing,60,Jamaica,2305,['cbfbd07a-becc-4e91-9986-b79268ada187'],4,,,,,,,,,,,,,,,,,Ecuador,3565,00:30:04.988,Pressure,
,,,,,,,,,,,,,,,,,,,0.302741,,,,,,,,,,,,,,3223beb3-a731-457c-b775-a477e1153916,845,,,"[56.0, 61.6]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,61,Jamaica,2305,['6517e588-bc1e-43b5-8f6a-e4af3e27078d'],14,,,,,,,,,,,,,,,,,Ecuador,3565,00:30:14.506,Pressure,
,,,,,,,,,,,,,True,,,,,,1.162784,,,,,,,,,,,,,,0a82130f-8f0d-4ac1-a9c2-abfe9ccce094,853,,,"[72.6, 36.0]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Center Forward,62,Ecuador,3565,['b2f1a79d-5442-421d-b689-09db10f40dea'],19,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:19.219,Pressure,
,,,,,,,,,,,,,,,,,,,0.863872,,,,,,,,,,,,,,bd491b24-2f3f-45a1-9bf2-3ea8576eba6f,854,,,"[67.4, 34.6]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shamar Nicholson,31455.0,Right Wing,62,Ecuador,3565,,19,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:19.864,Pressure,
,,,,,,,,,,,,,,,,,,,0.318038,,,,,,,,,,,,,,3f3b7f23-be9a-4080-bd76-c402cea0058a,862,,,"[7.1, 24.5]",3939980,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,62,Ecuador,3565,['ac3cd991-5255-44bc-b800-764408f18d41'],28,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:28.722,Pressure,
,,,,,,,,,,,,,,,,,,,1.289849,,,,,,,,,,,,,,f2efba64-38a0-423c-abbe-bca3309d1df6,887,,,"[37.7, 12.3]",3939980,31,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,64,Jamaica,2305,"['ad28c3c4-9f4e-4492-8377-8ffd00858c0d', 'e32bc383-4a39-4770-89e9-8ba3778e0435']",52,,,,,,,,,,,,,,,,,Ecuador,3565,00:31:52.857,Pressure,
,,,,,,,,,,,,,True,,,,,,0.198089,,,,,,,,,,,,,,005db836-710f-4ebc-ab34-92ef82d77f88,907,,,"[78.0, 23.3]",3939980,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joël Latibeaudiere,32685.0,Left Defensive Midfield,66,Ecuador,3565,,22,,,,,,,,,,,,,,,,,Jamaica,2305,00:32:22.290,Pressure,
,,,,,,,,,,,,,,,,,,,0.167776,,,,,,,,,,,,,,eded7a35-aff5-436b-9c06-747fc943353f,910,,,"[66.7, 1.8]",3939980,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gregory Leigh,3159.0,Left Back,66,Ecuador,3565,"['3a1a36d8-72c7-4d13-8012-8dd88f4133bc', 'e8ea2d89-7bbc-47dc-bd76-43aba598e891']",24,,,,,,,,,,,,,,,,,Jamaica,2305,00:32:24.493,Pressure,
,,,,,,,,,,,,,,,,,,,0.809044,,,,,,,,,,,,,,b719ec1f-05cf-4bc1-b94a-c80660522929,923,,,"[55.6, 53.0]",3939980,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,67,Jamaica,2305,"['6d741ab4-3fbc-4527-bca6-aadaec1c2f82', '79217467-f1ef-4658-8f07-64aaa0467db1']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:38.612,Pressure,
,,,,,,,,,,,,,,,,,,,1.478343,,,,,,,,,,,,,,ea07c9a4-aa36-47e1-9254-d3a25154a858,936,,,"[13.0, 15.3]",3939980,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,67,Jamaica,2305,['6d5afb89-3438-4458-b451-0104b2409ac9'],50,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:50.969,Pressure,
,,,,,,,,,,,,,,,,,,,0.436968,,,,,,,,,,,,,,ef5f312d-7cf6-4bd0-87cc-59c59a569cd5,955,,,"[63.6, 22.3]",3939980,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,69,Ecuador,3565,['a6f9ecd8-9bc2-4147-ba2c-f130950d7e89'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:35.160,Pressure,
,,,,,,,,,,,,,,,,,,,0.433798,,,,,,,,,,,,,,114ff685-3c0b-4a4a-a235-ff26bae4b393,984,,,"[61.4, 32.9]",3939980,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,71,Jamaica,2305,,52,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:52.707,Pressure,
,,,,,,,,,,,,,,,,,,,0.801505,,,,,,,,,,,,,,a7137fb9-008c-4888-9154-84bf17372d99,989,,,"[62.5, 2.2]",3939980,35,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregory Leigh,3159.0,Left Back,72,Ecuador,3565,"['da014fb3-97cf-49e5-a81a-45447c656add', 'e0340c41-1df5-49fc-9e41-06afb96abfac']",18,,,,,,,,,,,,,,,,,Jamaica,2305,00:35:18.686,Pressure,
,,,,,,,,,,,,,,,,,,,0.429499,,,,,,,,,,,,,,3214f092-bf6e-4b70-9549-addf9f7e65f9,999,,,"[46.8, 8.0]",3939980,35,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregory Leigh,3159.0,Left Back,72,Ecuador,3565,['6bb3dfe9-0c1c-411f-814b-1eb3d9f84c20'],23,,,,,,,,,,,,,,,,,Jamaica,2305,00:35:23.272,Pressure,
,,,,,,,,,,,,,,,,,,,0.052954,,,,,,,,,,,,,,0646081c-78e3-4830-81db-8d29e46a7b9e,1007,,,"[14.0, 57.3]",3939980,35,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damion Lowe,49120.0,Right Defensive Midfield,72,Ecuador,3565,"['c51433e0-2cc3-4240-add9-3284ad71681b', 'cfb83698-704c-47ae-ba68-5236f42aef15']",32,,,,,,,,,,,,,,,,,Jamaica,2305,00:35:32.946,Pressure,
,,,,,,,,,,,,,,,,,,,0.340886,,,,,,,,,,,,,,bf750a44-b5c9-4c86-be27-69e7c0db7d86,1024,,,"[52.4, 5.2]",3939980,37,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,74,Jamaica,2305,,50,,,,,,,,,,,,,,,,,Ecuador,3565,00:37:50.727,Pressure,
,,,,,,,,,,,,,True,,,,,,1.00183,,,,,,,,,,,,,,57ae955e-dc09-42e9-9261-69502b170148,1030,,,"[55.3, 68.0]",3939980,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,75,Ecuador,3565,['a7cdde16-eca5-4c48-bc62-674eaf21f822'],52,,,,,,,,,,,,,,,,,Jamaica,2305,00:37:52.460,Pressure,
,,,,,,,,,,,,,,,,,,,0.397215,,,,,,,,,,,,,,ef2b2e30-ec7d-497a-9cf1-4f0e2af92da9,1044,,,"[49.8, 61.8]",3939980,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,75,Ecuador,3565,"['9e303661-6963-450d-98d7-16283011b70d', 'a0620c7d-4d1f-40ac-816f-14ec405e6b43']",4,,,,,,,,,,,,,,,,,Jamaica,2305,00:38:04.226,Pressure,
,,,,,,,,,,,,,,,,,,,0.614327,,,,,,,,,,,,,,2eccde71-76a0-4299-99d8-5e138ae34c4e,1081,,,"[15.4, 23.3]",3939980,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Center Attacking Midfield,78,Ecuador,3565,['eb399148-cbff-4e8c-a989-84d155726771'],29,,,,,,,,,,,,,,,,,Jamaica,2305,00:40:29.689,Pressure,
,,,,,,,,,,,,,,,,,,,0.504366,,,,,,,,,,,,,,88a16ce3-7b2f-4ad1-9e3b-262858413119,1096,,,"[9.6, 20.3]",3939980,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregory Leigh,3159.0,Left Back,78,Ecuador,3565,"['383cb83c-b83d-423a-91f6-f47dbc6d7051', '96053dd6-eecf-4180-8127-d3c9c81cb9aa']",49,,,,,,,,,,,,,,,,,Jamaica,2305,00:40:49.168,Pressure,
,,,,,,,,,,,,,,,,,,,0.327944,,,,,,,,,,,,,,c3a465ff-2e4c-4c1d-9a7f-e93f3307e1de,1097,,,"[11.5, 20.6]",3939980,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,78,Ecuador,3565,['96053dd6-eecf-4180-8127-d3c9c81cb9aa'],49,,,,,,,,,,,,,,,,,Jamaica,2305,00:40:49.418,Pressure,
,,,,,,,,,,,,,,,,,,,0.197459,,,,,,,,,,,,,,f636b01b-dccc-4ce0-b115-32b483df9b4f,1119,,,"[103.5, 32.3]",3939980,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Center Attacking Midfield,78,Ecuador,3565,['28a2d659-54bb-4e0b-854b-3b3219714360'],10,,,,,,,,,,,,,,,,,Jamaica,2305,00:41:10.846,Pressure,
,,,,,,,,,,,,,,,,,,,0.175761,,,,,,,,,,,,,,56ddc11f-9f79-49cb-b677-65dc1f84036b,1140,,,"[38.6, 75.9]",3939980,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,78,Ecuador,3565,"['a7a49969-d5db-469a-a73b-f259d2891178', 'd29a9309-7e89-45a9-b44a-e51a8f598ee8']",43,,,,,,,,,,,,,,,,,Jamaica,2305,00:41:43.439,Pressure,
,,,,,,,,,,,,,,,,,,,0.51639,,,,,,,,,,,,,,7163efac-343e-4ffe-87ea-06bc12f90221,1157,,,"[54.1, 6.0]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,81,Jamaica,2305,,26,,,,,,,,,,,,,,,,,Ecuador,3565,00:49:26.894,Pressure,
,,,,,,,,,,,,,True,,,,,,0.321802,,,,,,,,,,,,,,1c3f72dd-d901-4dc6-aee1-935fe7d1c795,1171,,,"[79.4, 72.6]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kasey Palmer,3317.0,Center Attacking Midfield,81,Jamaica,2305,['205c7929-0dd3-4ce3-8710-718788cfdde4'],40,,,,,,,,,,,,,,,,,Jamaica,2305,00:49:40.167,Pressure,
,,,,,,,,,,,,,,,,,,,0.33205,,,,,,,,,,,,,,757a739d-436f-476a-9247-d2e5a3c749ef,1182,,,"[43.1, 8.5]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,81,Jamaica,2305,,54,,,,,,,,,,,,,,,,,Ecuador,3565,00:49:54.371,Pressure,
,,,,,,,,,,,,,,,,,,,0.180783,,,,,,,,,,,,,,2b41ad7f-5684-4bcd-ae7a-d255efd33785,1185,,,"[38.7, 35.9]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,81,Jamaica,2305,"['3829230b-ee3f-4527-b800-db635be5fed8', '84b11253-8ba9-4285-9d40-16bff618e635']",56,,,,,,,,,,,,,,,,,Ecuador,3565,00:49:56.258,Pressure,
,,,,,,,,,,,,,,,,,,,0.936016,,,,,,,,,,,,,,d05c6801-ea99-477c-8e29-cb66c5696eb1,1190,,,"[82.6, 41.4]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin José Rodríguez Cortez,348757.0,Center Forward,81,Jamaica,2305,['989f4e4a-bf9f-4658-be35-8faddf2bbec9'],0,,,,,,,,,,,,,,,,,Ecuador,3565,00:50:00.805,Pressure,
,,,,,,,,,,,,,,,,,,,0.726163,,,,,,,,,,,,,,d7c557c1-c9d2-4942-8ae6-ba75f92d9823,1193,,,"[100.9, 37.3]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin José Rodríguez Cortez,348757.0,Center Forward,81,Jamaica,2305,"['2d37b603-d326-493f-81c9-deccdb0528e3', '632e4602-29b7-4d71-9eb6-64afc017ab93']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:50:02.891,Pressure,
,,,,,,,,,,,,,,,,,,,0.478184,,,,,,,,,,,,,,2bd33d15-f3ac-4431-8d67-c16ca90ff83c,1202,,,"[77.6, 28.3]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,81,Jamaica,2305,['f5b1a814-5894-4baa-8245-22af31012a99'],8,,,,,,,,,,,,,,,,,Ecuador,3565,00:50:08.581,Pressure,
,,,,,,,,,,,,,True,,,,,,0.178227,,,,,,,,,,,,,,85dcabd2-5033-4e4d-a267-16680c4337b3,1208,,,"[46.5, 59.4]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,82,Ecuador,3565,"['505c956d-e512-4f3d-bec6-0b4763b7da4f', '959ac575-5fae-499a-b95d-ad55caa176e7']",11,,,,,,,,,,,,,,,,,Jamaica,2305,00:50:11.075,Pressure,
,,,,,,,,,,,,,True,,,,,,0.499042,,,,,,,,,,,,,,05aeb81c-6300-4695-bbb8-3963a422e8fc,1212,,,"[35.0, 52.4]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Center Attacking Midfield,82,Ecuador,3565,['110790dc-8edf-4815-9684-b438e4aed1d8'],13,,,,,,,,,,,,,,,,,Jamaica,2305,00:50:13.481,Pressure,
,,,,,,,,,,,,,,,,,,,0.341249,,,,,,,,,,,,,,382dff95-866b-4f53-92bb-35b916eb660b,1218,,,"[15.0, 56.8]",3939980,50,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,82,Ecuador,3565,"['82ba9ddf-e4e1-47cb-a2b9-c42e801389ec', 'ae23052a-bf12-407d-8b37-8b8232753525']",17,,,,,,,,,,,,,,,,,Jamaica,2305,00:50:17.852,Pressure,
,,,,,,,,,,,,,,,,,,,0.076488,,,,,,,,,,,,,,f25f10d4-ad1c-4bf9-a535-d5ef66bddce5,1235,,,"[23.1, 23.9]",3939980,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Demarai Gray,3312.0,Left Wing,83,Ecuador,3565,['654008a9-11bb-41ca-b7f2-3376d3d82871'],9,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:09.164,Pressure,
,,,,,,,,,,,,,,,,,,,0.623233,,,,,,,,,,,,,,0c5daaaf-0ffb-4d8e-9157-5463fea10d3a,1237,,,"[8.6, 16.5]",3939980,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gregory Leigh,3159.0,Left Back,83,Ecuador,3565,"['f4334ea0-9fdb-45c4-8b14-0ad01f12dd28', 'fdc57342-6844-4b36-b574-5e803bafe9ff']",10,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:10.667,Pressure,
,,,,,,,,,,,,,,,,,,,0.251875,,,,,,,,,,,,,,c77610c1-dec4-4d3d-b2e2-806a4d06227b,1246,,,"[40.2, 5.3]",3939980,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Demarai Gray,3312.0,Left Wing,84,Ecuador,3565,,27,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:27.644,Pressure,
,,,,,,,,,,,,,,,,,,,0.046609,,,,,,,,,,,,,,7c879516-9d8d-4b88-812c-a7a2e4547218,1267,,,"[59.0, 52.8]",3939980,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,84,Ecuador,3565,['deef4dad-6190-4937-9885-e9a7c292d54a'],53,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:53.317,Pressure,
,,,,,,,,,,,,,,,,,,,1.515196,,,,,,,,,,,,,,44c9a7e8-2a5e-465e-869c-d2e725f6ee61,1276,,,"[46.7, 58.6]",3939980,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joël Latibeaudiere,32685.0,Left Defensive Midfield,84,Ecuador,3565,['81532ab3-9562-4a65-a986-8960530a3cb7'],57,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:57.056,Pressure,
,,,,,,,,,,,,,,,,,,,0.331647,,,,,,,,,,,,,,2bba7965-b31e-4e82-9704-b4639902b3b6,1280,,,"[34.7, 42.5]",3939980,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasey Palmer,3317.0,Center Attacking Midfield,84,Ecuador,3565,"['a3b22d0b-e8b9-4f55-a91f-c0f5d1d20f68', 'ee267f32-bdcf-41f8-bbb4-6b441a63f959']",5,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:05.151,Pressure,
,,,,,,,,,,,,,,,,,,,0.056722,,,,,,,,,,,,,,7b0ce367-9d72-4c7a-b003-14a1432fee18,1284,,,"[30.5, 26.1]",3939980,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Demarai Gray,3312.0,Left Wing,84,Ecuador,3565,['0162693e-0520-49a9-9860-c0c0cbe50b8a'],6,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:06.360,Pressure,
,,,,,,,,,,,,,,,,,,,0.05167,,,,,,,,,,,,,,4ad902da-e4a9-41b0-a61e-b0c97af08661,1296,,,"[19.9, 26.1]",3939980,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joël Latibeaudiere,32685.0,Left Defensive Midfield,84,Ecuador,3565,"['72bab02c-f2d3-4ddc-86b8-11b0d3c5ba70', 'f602bd90-167b-440e-acf9-2adb9e8e4727']",16,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:16.464,Pressure,
,,,,,,,,,,,,,,,,,,,0.380435,,,,,,,,,,,,,,60860dd4-adc6-4b95-9a8d-b1e461eae9e3,1302,,,"[40.5, 38.2]",3939980,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasey Palmer,3317.0,Center Attacking Midfield,84,Ecuador,3565,"['5918b796-bf6e-4c55-baef-2a2760c59580', 'b4949fd7-98ac-4efa-b8e7-15b4ae6abf00']",19,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:19.981,Pressure,
,,,,,,,,,,,,,,,,,,,0.313268,,,,,,,,,,,,,,2135f9b0-69a9-40aa-bda5-4fa270351ca6,1327,,,"[21.4, 2.2]",3939980,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,87,Jamaica,2305,"['44f45d20-a821-4287-84ca-da62ba34a84c', '7688091e-851c-4432-8271-a80ab4eced7b']",4,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:04.316,Pressure,
,,,,,,,,,,,,,,,,,,,0.400051,,,,,,,,,,,,,,d3e06f31-42fc-4f76-8198-a475ff3b71f7,1339,,,"[69.8, 77.3]",3939980,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Hector,16768.0,Right Center Back,88,Ecuador,3565,['0cb0f562-8657-4368-a884-f65711c4588a'],31,,,,,,,,,,,,,,,,,Jamaica,2305,00:03:31.886,Pressure,
,,,,,,,,,,,,,,,,,,,0.479882,,,,,,,,,,,,,,5ead7804-e8b6-4bc3-80ca-2334039f70c7,1343,,,"[64.8, 77.8]",3939980,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Hector,16768.0,Right Center Back,88,Ecuador,3565,['63351a41-0f9e-417b-8374-8b0324f8a8c1'],33,,,,,,,,,,,,,,,,,Jamaica,2305,00:03:33.052,Pressure,
,,,,,,,,,,,,,,,,,,,0.558853,,,,,,,,,,,,,,0eebcfa3-e257-4bb4-bd31-0a2b0571bc6a,1352,,,"[15.8, 38.1]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joël Latibeaudiere,32685.0,Left Defensive Midfield,89,Ecuador,3565,"['0c24fba4-6c6c-4980-836c-dbde8ae14961', 'e7a9b6db-45d3-4c02-8f76-789a7d7a235b']",7,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:07.633,Pressure,
,,,,,,,,,,,,,,,,,,,0.287063,,,,,,,,,,,,,,2687c36f-822c-4f27-a6d5-a40d9a835271,1355,,,"[15.0, 42.5]",3939980,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Hector,16768.0,Right Center Back,89,Ecuador,3565,['e7a9b6db-45d3-4c02-8f76-789a7d7a235b'],8,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:08.925,Pressure,
