50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5fbd754d-329b-4407-b1d8-b19007d35148,1860,,,"[115.2, 37.8]",3939984,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,115,Colombia,769,['54a1dedf-36d4-4f9b-b5a0-1cd163240c3e'],19,,,,,,,,,,,,,,,,,,Colombia,769,00:13:19.036,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6dd9607c-0449-4a3f-8ce3-d556c4ad9e88,1864,,,"[7.4, 39.7]",3939984,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Pablo Vargas Campos,27163.0,Center Back,116,Colombia,769,['1695ca4a-5a8e-4c86-a05a-91ee35addbd3'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:45.687,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,39225035-e51c-427a-93cc-fac3bf0bab8c,1942,,,"[53.4, 31.2]",3939984,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,120,Costa Rica,795,['f88f6607-74dd-4fb8-bdd1-0f192e0c24a3'],39,,,,,,,,,,,,,,,,,,Colombia,769,00:16:39.085,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,99beb702-3dbe-4a18-8c9f-a77c530f50f1,2028,,,"[69.6, 3.9]",3939984,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,123,Costa Rica,795,['4a6d85c5-6961-472c-a7f4-fddf73571e8b'],25,,,,,,,,,,,,,,,,,,Costa Rica,795,00:19:25.479,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,5135726f-cd91-4546-b37e-21ffa1c38fe9,2063,,,"[12.2, 12.2]",3939984,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,123,Costa Rica,795,['2f043c8b-7899-4290-baee-31aed9daeb2c'],56,,,,,,,,,,,,,,,,,,Colombia,769,00:19:56.408,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,05c3b14b-0739-420d-bdd4-5ff1b72a35a4,2085,,,"[40.3, 76.2]",3939984,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Muñoz Mejía,27423.0,Right Back,124,Costa Rica,795,['0dd1db33-5f13-4bdd-a60d-d1bd0383b378'],0,,,,,,,,,,,,,,,,,,Colombia,769,00:21:00.837,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,33140bda-3fc2-48ad-ae45-8ba85af3ca88,2103,,,"[3.1, 74.7]",3939984,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,126,Colombia,769,['9ee0e4db-9e78-4e60-82f0-91d9f834c200'],36,,,,,,,,,,,,,,,,,,Colombia,769,00:21:36.934,Duel,True
,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,7058faf8-60ba-4ab1-a42a-e5453bf3d7a5,2107,,,"[115.6, 5.4]",3939984,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josimar Alcócer,132257.0,Left Attacking Midfield,126,Colombia,769,['7f7a4432-050b-4274-a196-c73cd847db57'],37,,,,,,,,,,,,,,,,,,Costa Rica,795,00:21:37.890,Duel,True
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,a790bd1b-ee63-4417-9153-2c82289bc684,2111,,,"[114.1, 3.9]",3939984,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josimar Alcócer,132257.0,Left Attacking Midfield,126,Colombia,769,['b25202fd-c016-4a81-9193-8ef8aa563e2c'],38,,,,,,,,,,,,,,,,,,Costa Rica,795,00:21:38.522,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3372f014-395f-43f6-8566-e1cb801aa3ae,2343,,,"[23.4, 23.2]",3939984,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Javier Calvo Quesada,5600.0,Left Center Back,139,Costa Rica,795,['2483c104-c43f-48a1-bca3-9faf9bc1059f'],46,,,,,,,,,,,,,,,,,,Costa Rica,795,00:27:46.354,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,aaddfa8e-3c84-4952-b9d0-c027b45673e7,2353,,,"[87.5, 76.0]",3939984,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Muñoz Mejía,27423.0,Right Back,139,Costa Rica,795,['e33f58c1-8520-4d7d-aacb-eac09a3bcc90'],54,,,,,,,,,,,,,,,,,,Colombia,769,00:27:54.256,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,13996545-38ad-4886-a1f2-d07e41d1d84b,2368,,,"[42.2, 2.6]",3939984,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,140,Costa Rica,795,['13db28b9-ed24-489c-b892-279b0ab5562f'],32,,,,,,,,,,,,,,,,,,Colombia,769,00:28:32.401,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,48a90c85-5e8d-4e80-9931-545fe2cbbe2a,2401,,,"[61.9, 76.1]",3939984,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,143,Costa Rica,795,['9f8e07d0-db61-494c-8a20-a4758c5e3d5b'],3,,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:03.649,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,e66c4bb1-526b-4d45-9935-4f08100d20ae,2448,,,"[7.4, 62.7]",3939984,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Muñoz Mejía,27423.0,Right Back,146,Costa Rica,795,['44c74eed-be89-45e4-9dea-8e52cd37da35'],12,,,,,,,,,,,,,,,,,,Colombia,769,00:30:12.696,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,abdb4563-8661-4658-91ab-c83b39179759,2451,,,"[111.3, 41.4]",3939984,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Pablo Vargas Campos,27163.0,Center Back,147,Costa Rica,795,['76d58fe3-5f95-4088-929e-838e2d614d4d'],42,,,,,,,,,,,,,,,,,,Costa Rica,795,00:30:42.847,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,668a15be-1cb8-474e-9013-16d0fbac829f,2453,,,"[19.9, 54.0]",3939984,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yaser Esneider Asprilla Martínez,60514.0,Center Attacking Midfield,147,Costa Rica,795,['9de2d79f-9d6e-4f2a-8832-60e668702c60'],44,,,,,,,,,,,,,,,,,,Colombia,769,00:30:44.982,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,05ae4af6-1204-4c15-99c0-3a24c7b80806,2500,,,"[28.0, 77.9]",3939984,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Attacking Midfield,151,Costa Rica,795,['bd530f48-9bdd-450e-842b-68ae9a56a756'],21,,,,,,,,,,,,,,,,,,Costa Rica,795,00:32:21.073,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,cad1e964-9849-4e0b-99ec-878f8c5955fe,2620,,,"[37.4, 32.7]",3939984,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orlando Moisés Galo Calderón,132516.0,Left Defensive Midfield,157,Colombia,769,['e2d1bf02-f05e-4a9d-8043-eb374580c918'],21,,,,,,,,,,,,,,,,,,Costa Rica,795,00:35:21.436,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,76facbe5-eff7-452b-b7e4-ab409c7ad5a3,3009,,,"[58.9, 41.7]",3939984,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,164,Colombia,769,['970fb559-4aa9-4ae5-9ac0-af93aa459b75'],40,,,,,,,,,,,,,,,,,,Costa Rica,795,00:41:40.695,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,88ca960a-7466-4bc4-b57b-a06e0ce6c0a7,3046,,,"[21.1, 72.5]",3939984,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,168,Costa Rica,795,['fb018a61-d9b7-4dac-bfa6-21926b1d1244'],22,,,,,,,,,,,,,,,,,,Colombia,769,00:43:22.108,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,116595c9-17aa-4f4b-a906-5c7cdc32ba99,3052,,,"[22.4, 75.7]",3939984,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Muñoz Mejía,27423.0,Right Back,168,Costa Rica,795,['bfed0811-c7aa-4316-9976-545954956b8f'],23,,,,,,,,,,,,,,,,,,Colombia,769,00:43:23.548,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,03d38a06-80be-4bee-b904-1c14ccd32c92,3083,,,"[74.1, 52.0]",3939984,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yaser Esneider Asprilla Martínez,60514.0,Center Attacking Midfield,169,Colombia,769,['653b315e-bd8a-4a7c-a057-34b1af1bec62'],53,,,,,,,,,,,,,,,,,,Colombia,769,00:43:53.884,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,08c28ecb-b83e-40ef-bdd2-4ef5bcfdd9f7,3195,,,"[28.4, 22.4]",3939984,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,169,Colombia,769,['6b21e134-f141-4e2c-a766-0aae9554000d'],33,,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:33.995,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,22f5a133-8564-42f4-b8b9-dbdc68f9fffd,3210,,,"[10.1, 3.8]",3939984,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Andrés Mojica Palacio,5691.0,Left Back,171,Costa Rica,795,['ec6c0ea0-e713-4537-befc-6a036d52465a'],12,,,,,,,,,,,,,,,,,,Colombia,769,00:46:12.454,Duel,True
,,,,,,,,,,,True,,,,,1.350165,,,,,,,,,,,,,,0945400c-2d57-4e9c-a342-9d5e9b384e55,14,,,"[79.2, 56.2]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manfred Ugalde,36251.0,Center Forward,3,Colombia,769,"['5fe0fcf6-335f-4143-a724-d5756ad18992', 'ff716720-b392-460a-a38c-b7ec0a57cef3']",10,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:10.027,Pressure,
,,,,,,,,,,,True,,,,,0.316114,,,,,,,,,,,,,,8768aaf8-e239-4b38-9f78-41b20bb1b389,16,,,"[73.3, 78.1]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haxzel Quirós Cruz,132510.0,Right Wing Back,3,Colombia,769,"['70fcf63c-a59f-4b2f-be9e-c4b0bf30c3da', 'b1af1599-1305-477c-9765-34719cf7057b']",12,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:12.291,Pressure,
,,,,,,,,,,,,,,,,1.321355,,,,,,,,,,,,,,51dd1a73-99aa-435a-bc67-9984c9739fc8,23,,,"[68.9, 74.6]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,4,Colombia,769,['ee798834-e1b1-4587-9f27-5d589ebc0971'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:45.996,Pressure,
,,,,,,,,,,,True,,,,,0.711526,,,,,,,,,,,,,,34836cea-0337-4206-9c65-f8f66832e171,30,,,"[85.2, 13.8]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,5,Colombia,769,"['006040ea-eb47-428b-ae33-466aacb5ebcc', '369c76d1-332e-4433-ba5e-acd1e6787420']",3,,,,,,,,,,,,,,,,,,Colombia,769,00:01:03.206,Pressure,
,,,,,,,,,,,,,,,,1.259142,,,,,,,,,,,,,,e0e2c48c-ded5-4a4b-902b-35c6eb5787b9,33,,,"[39.7, 71.6]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,5,Colombia,769,"['3608a04e-2046-4cdb-8b0f-608c2715ec1d', '460a886a-ac2b-4444-95d2-928e995eecb3']",4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:04.776,Pressure,
,,,,,,,,,,,,,,,,1.098293,,,,,,,,,,,,,,624ab1d7-559d-42d1-8810-c9bcba75c3c2,45,,,"[69.9, 11.0]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,5,Colombia,769,"['56987621-7a3d-4a9a-84a2-6f83c51700c4', 'b6798671-f91c-4122-8088-8cbc594c3c52', 'd3c96fe6-a7ff-4d11-9f91-1ac168c6a7a1', 'ef9f033f-4cb0-4c55-8976-2a88b14dccef']",8,,,,,,,,,,,,,,,,,,Colombia,769,00:01:08.808,Pressure,
,,,,,,,,,,,True,,,,,0.610342,,,,,,,,,,,,,,d1fc386c-b8c6-4c49-96e3-49f1f5c16451,51,,,"[66.1, 12.3]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,5,Colombia,769,['ef9f033f-4cb0-4c55-8976-2a88b14dccef'],10,,,,,,,,,,,,,,,,,,Colombia,769,00:01:10.523,Pressure,
,,,,,,,,,,,,,,,,0.465402,,,,,,,,,,,,,,04230053-3e2f-467c-b28c-ca3d95a84d38,53,,,"[104.0, 64.6]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manfred Ugalde,36251.0,Center Forward,5,Colombia,769,['ef2d5079-56c2-4274-a048-d9ea9fecaf7a'],14,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:14.877,Pressure,
,,,,,,,,,,,,,,,,1.2272,,,,,,,,,,,,,,f7935d76-9fcc-497e-94b0-565a4cd912e7,55,,,"[113.6, 51.1]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manfred Ugalde,36251.0,Center Forward,5,Colombia,769,"['1c2cfcd4-4083-4c2e-b9ac-126c9038a260', '2a72d86e-8d21-4026-b569-c62498b6469c', 'd53a74ad-5cc3-4857-8618-0ae8f316ee87']",16,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:16.905,Pressure,
,,,,,,,,,,,,,,,,0.316252,,,,,,,,,,,,,,823e78f5-8825-495f-9955-71797b33ac18,64,,,"[9.9, 2.0]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,5,Colombia,769,['64e108af-8711-4848-9104-64662235389d'],27,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:27.353,Pressure,
,,,,,,,,,,,,,,,,1.576103,,,,,,,,,,,,,,368aaf0a-cf97-44e7-8c96-93fcd8a350b6,71,,,"[11.2, 5.1]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,5,Colombia,769,"['40e317dc-0179-4146-9d5e-6a2560856f32', 'f56310fb-fb7a-4170-9e71-94a2e64f639a']",28,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:28.818,Pressure,
,,,,,,,,,,,,,,,,0.128371,,,,,,,,,,,,,,29494439-f9f2-4692-852d-455b9bba0b04,75,,,"[24.8, 12.8]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,5,Colombia,769,['c2936c48-bb1c-4ded-8417-a56cfa7665be'],31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:31.243,Pressure,
,,,,,,,,,,,,,,,,0.877539,,,,,,,,,,,,,,810b6e31-cca5-494e-9d76-3d87862d3a69,93,,,"[77.4, 76.3]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,6,Costa Rica,795,"['21315d02-4628-4476-9119-e2be40fb52c3', 'd82a9031-60da-45ee-bf05-732a413dbd16']",5,,,,,,,,,,,,,,,,,,Colombia,769,00:02:05.503,Pressure,
,,,,,,,,,,,True,,,,,0.40206,,,,,,,,,,,,,,27608336-0cbb-4ed0-bb2b-09b55855e394,111,,,"[49.2, 46.5]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,7,Costa Rica,795,['7c537937-050c-403b-bd26-b10654bd5440'],23,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:23.403,Pressure,
,,,,,,,,,,,,,,,,0.19766,,,,,,,,,,,,,,3ab66096-aa41-4357-a7d1-4afce9bc2911,114,,,"[72.5, 35.7]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,7,Costa Rica,795,['b3bcabb4-a8fc-4b25-a208-87d705733706'],25,,,,,,,,,,,,,,,,,,Colombia,769,00:02:25.018,Pressure,
,,,,,,,,,,,,,,,,2.101932,,,,,,,,,,,,,,001aa710-0adc-4773-b9b7-0c5cd75c0e98,121,,,"[99.9, 36.6]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,7,Costa Rica,795,"['0378a632-7236-48cb-a89b-292a89591f37', '4b9355a7-b06b-4682-86bc-b82391b0b2d6']",31,,,,,,,,,,,,,,,,,,Colombia,769,00:02:31.791,Pressure,
,,,,,,,,,,,,,,,,1.087843,,,,,,,,,,,,,,3c6500bc-8589-4d88-aadd-53e913005fb5,162,,,"[69.0, 78.0]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,9,Costa Rica,795,['81f496eb-1569-415a-af65-6fb9640dbe1a'],16,,,,,,,,,,,,,,,,,,Colombia,769,00:03:16.204,Pressure,
,,,,,,,,,,,,,,,,0.830775,,,,,,,,,,,,,,dadfc958-2a8a-4801-81f4-3a15efe4330b,166,,,"[55.8, 78.3]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,9,Costa Rica,795,['16b33920-5552-4ff4-8b87-580235107fd6'],18,,,,,,,,,,,,,,,,,,Colombia,769,00:03:18.719,Pressure,
,,,,,,,,,,,,,,,,2.082368,,,,,,,,,,,,,,fc0b35f5-ad6a-4da2-966d-6ce6255140d0,177,,,"[26.5, 14.3]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,9,Costa Rica,795,"['be11c970-ec29-4c2f-9dbc-08a92cb4daae', 'bee487e6-596d-45b2-b46c-78c6353e9146']",30,,,,,,,,,,,,,,,,,,Colombia,769,00:03:30.140,Pressure,
,,,,,,,,,,,True,,,,,0.316649,,,,,,,,,,,,,,52573604-ca96-43a3-a117-cb9adf6f162f,182,,,"[63.8, 72.9]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,10,Colombia,769,,35,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:35.694,Pressure,
,,,,,,,,,,,,,,,,0.481159,,,,,,,,,,,,,,6a1a7d55-a1d2-4b27-83da-b6655763bb0f,201,,,"[23.5, 76.1]",3939984,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,11,Colombia,769,"['5be78c92-249b-4f6d-9f80-d4daf06be07d', 'a5485286-3bcc-467d-a266-f3f58ff638b0']",22,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:22.031,Pressure,
,,,,,,,,,,,,,,,,0.432417,,,,,,,,,,,,,,b77caf22-e99e-4842-a9e8-2252f6ff3581,204,,,"[30.7, 77.5]",3939984,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haxzel Quirós Cruz,132510.0,Right Wing Back,11,Colombia,769,"['0e593257-42e0-4cfe-9eab-caa285b20d2a', 'a5485286-3bcc-467d-a266-f3f58ff638b0']",23,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:23.478,Pressure,
,,,,,,,,,,,,,,,,0.188899,,,,,,,,,,,,,,f4c30a4d-2144-4d5f-9f03-d03763777c58,221,,,"[70.4, 32.0]",3939984,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,12,Costa Rica,795,,11,,,,,,,,,,,,,,,,,,Colombia,769,00:05:11.954,Pressure,
,,,,,,,,,,,True,,,,,2.144723,,,,,,,,,,,,,,0b018a46-6fad-4d58-a581-29f6f41233ce,243,,,"[81.8, 41.0]",3939984,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,13,Colombia,769,"['051794b9-ca1f-47fe-b779-6290f502ba01', '4d0863f3-3f65-4ed0-8e81-16ad25ba1df1']",29,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:29.639,Pressure,
,,,,,,,,,,,,,,,,0.846981,,,,,,,,,,,,,,48397e16-61be-4c55-a2d3-b66e56934a72,247,,,"[104.3, 49.4]",3939984,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,13,Colombia,769,"['0ae3612d-95cf-4f52-8e8f-4f0c23e9f283', '4e9c3060-39b3-434d-8926-33e52ac20cfe']",33,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:33.637,Pressure,
,,,,,,,,,,,,,,,,1.100413,,,,,,,,,,,,,,641de23b-d90e-4f8f-8941-ee3eddc037ad,263,,,"[39.3, 37.4]",3939984,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro José Zamora Mata,184468.0,Right Attacking Midfield,13,Colombia,769,['acf01595-b677-4761-9b78-660c9a2da74d'],49,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:49.533,Pressure,
,,,,,,,,,,,,,,,,0.237533,,,,,,,,,,,,,,acbcb2fc-2a30-43be-93ff-b8a5c995b41c,268,,,"[7.7, 43.4]",3939984,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haxzel Quirós Cruz,132510.0,Right Wing Back,13,Colombia,769,"['292fd1b1-7ee2-44f3-9528-63ddbdf65910', '5bda9699-58de-49b2-985e-59f269a02b4f', 'b0397c92-ea5c-40c2-b473-2f8d33e200b4']",56,,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:56.575,Pressure,
,,,,,,,,,,,True,,,,,0.694315,,,,,,,,,,,,,,c1fccc53-1082-477f-a298-3e9996949823,280,,,"[53.9, 10.7]",3939984,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,15,Colombia,769,['100838f5-f2ea-4efc-89bb-db29d784a14d'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:06:45.082,Pressure,
,,,,,,,,,,,,,,,,0.254654,,,,,,,,,,,,,,e6891983-f10d-4bbb-948e-175beb81b096,289,,,"[53.9, 13.1]",3939984,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manfred Ugalde,36251.0,Center Forward,15,Colombia,769,"['2d960045-a1e7-4363-8df6-bb36a5863b6d', '33d1a456-1149-4721-b233-c4f493117114']",53,,,,,,,,,,,,,,,,,,Costa Rica,795,00:06:53.106,Pressure,
,,,,,,,,,,,,,,,,5.184235,,,,,,,,,,,,,,0b08656c-4fb7-4908-ae8e-ae1e10738a54,299,,,"[9.0, 69.1]",3939984,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haxzel Quirós Cruz,132510.0,Right Wing Back,15,Colombia,769,"['7e51fbab-be9f-46bb-b973-4cc00f08551f', 'dc7576e7-1e81-463e-94d5-ed145bd06101']",3,,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:03.841,Pressure,
,,,,,,,,,,,,,,,,0.695599,,,,,,,,,,,,,,b62a0c15-cbaf-4498-a7b7-1a1369b7ee6f,341,,,"[76.9, 16.1]",3939984,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manfred Ugalde,36251.0,Center Forward,18,Colombia,769,"['5d4ea2be-7ae3-409c-a03c-7a310224cc9d', '8a4c544b-26b8-430e-9ee8-2c7a6f0b32e3']",43,,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:43.685,Pressure,
,,,,,,,,,,,,,,,,0.280383,,,,,,,,,,,,,,10e1a8f9-22f2-488b-94a9-2ed99537c103,347,,,"[39.9, 5.2]",3939984,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brandon Aguilera Zamora,108340.0,Left Defensive Midfield,18,Colombia,769,['05b76f8a-45e4-4d2e-8871-3bdadec7f20c'],48,,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:48.742,Pressure,
