50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4cf5c2dd-a85b-481d-b7c1-4847e31e8bc4,395,,,"[53.3, 77.3]",3939972,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,21,Venezuela,3563,['5884b6d6-64ae-4860-b704-45f60d2a2284'],55,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:55.258,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,25cc25d2-1cec-468b-b52e-864cdc60e7f0,533,,,"[37.2, 61.5]",3939972,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,26,Ecuador,3565,['d369f8a5-aa20-4290-94ee-e7df04dfaf0f'],9,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:09.302,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8559292f-4e0e-4a71-92f7-94c5d1ed4c47,559,,,"[56.5, 61.4]",3939972,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,29,Ecuador,3565,"['10a030dc-2d6f-4837-ada6-92daced85e2e', '42bbe11f-4858-4dff-ac33-9cb950c3bb5e']",59,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:59.547,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,a0af56e5-2952-4e12-8d8b-3bc5df685a20,674,,,"[56.5, 6.1]",3939972,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,34,Ecuador,3565,['c6177ccf-c1dc-4ae4-a9c8-f09b5529664f'],11,,,,,,,,,,,,,,,,,Venezuela,3563,00:17:11.991,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Red Card,,,,,,,,,,,f0185d69-e559-4b47-9de2-1f1b37929311,742,,,"[113.3, 42.7]",3939972,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,36,Ecuador,3565,['b9fe8582-f9d9-4836-953c-2928ff81ff5b'],23,,,,,,,,,,,,,,,,,Ecuador,3565,00:18:23.030,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3503f1b1-1d4c-4284-a196-0426ffc2b9b1,795,,,"[80.7, 66.1]",3939972,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,41,Venezuela,3563,['5cd5a773-8566-485d-abe0-419f53a2c0c2'],59,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:59.809,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,2e811fb3-ecca-403c-8bf8-20fe5a9c55e7,937,,,"[49.5, 16.7]",3939972,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,50,Venezuela,3563,['ad268a61-f900-408c-930b-462a1ea02832'],39,,,,,,,,,,,,,,,,,Ecuador,3565,00:28:39.323,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,de33411e-ffd3-466c-8128-24ac6e071686,984,,,"[32.9, 70.8]",3939972,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Daniel Machís Marcano,11501.0,Right Wing,52,Ecuador,3565,['5461beb2-80d1-4a9b-93d8-1ee1eae50a8a'],26,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:26.813,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c4b4543-7766-4455-aeed-b14aea8c6169,1134,,,"[87.5, 8.0]",3939972,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin José Rodríguez Cortez,348757.0,Center Forward,60,Ecuador,3565,['4bd145b1-9eab-400e-a0e2-51e27d2a56b0'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:35.157,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,4f150810-b3a4-45c5-9c27-3042b34076d6,1158,,,"[89.0, 7.3]",3939972,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin José Rodríguez Cortez,348757.0,Center Forward,62,Venezuela,3563,['1776d7a5-bdac-4025-aeec-2fc2f1d2e25c'],14,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:14.391,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38e413c0-8b0a-4f86-b1d5-fe88f05e63ee,1196,,,"[38.7, 18.8]",3939972,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,66,Ecuador,3565,['a5a8cd23-0860-4f5e-ab60-1d22e3489660'],27,,,,,,,,,,,,,,,,,Venezuela,3563,00:38:27.446,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,Handball,,,,,,,,,047f859b-c018-47a4-91cb-3e33de9badba,1234,,,"[68.6, 24.9]",3939972,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,68,Venezuela,3563,,45,,,,,,,,,,,,,,,,,Ecuador,3565,00:40:45.992,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,4dbc622f-9bb2-46ee-851d-c7f1e4d7ecce,1420,,,"[18.3, 70.1]",3939972,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Right Wing,75,Venezuela,3563,"['9967044a-87e5-4208-ba5f-3e9437e428e8', 'c5855d95-db58-4ce8-a97d-679ebcbaaa20']",24,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:24.234,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,Yellow Card,,,,,,,,,,,70648f0b-dc5d-4f2f-ab8a-420c69229e5b,1431,,,"[98.5, 52.1]",3939972,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Sleiker Cásseres Yepes,13493.0,Center Attacking Midfield,77,Ecuador,3565,['d4d4a015-837c-49a8-9f89-6e9ccaad8472'],39,,,,,,,,,,,,,,,,,Venezuela,3563,00:46:39.683,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31a53df1-7b64-4ac9-8e0f-9894dac6cfc2,1468,,,"[32.4, 17.6]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,81,Venezuela,3563,"['570df612-1cde-4d29-829b-2bbb149bc32e', 'd6f7ec83-c595-4635-8dd0-196ed3e93ae9']",15,,,,,,,,,,,,,,,,,Ecuador,3565,00:48:15.297,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,9e1fe7ce-6bcf-4224-892d-876057692a65,1544,,,"[72.5, 64.4]",3939972,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,88,Venezuela,3563,"['2f2709f7-cf40-4422-a8e2-516884f5438c', 'a08be060-c5c9-409a-9f0f-982a587706f4']",17,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:17.998,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c730e6c0-fd17-48df-a8ba-6ee261952130,1756,,,"[58.4, 73.5]",3939972,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,98,Ecuador,3565,['b3616625-4526-4a6c-85fa-7a55f7f435d6'],19,,,,,,,,,,,,,,,,,Venezuela,3563,00:07:19.349,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,Handball,,,,,,,,,f6dcde21-a6af-4771-bdc5-5b8e2ba6aeca,1868,,,"[86.7, 77.0]",3939972,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,104,Ecuador,3565,,21,,,,,,,,,,,,,,,,,Venezuela,3563,00:10:21.402,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bab3edc-e244-456a-9e4d-6ab7cfe968af,2004,,,"[111.5, 50.0]",3939972,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Willian Joel Pacho Tenorio,41593.0,Left Center Back,109,Ecuador,3565,['980e70c3-89b3-4f8e-8247-48c74a14cf44'],5,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:05.642,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dea23ce2-bd7c-4491-acae-ae4dab4e16be,2039,,,"[15.4, 66.6]",3939972,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,110,Venezuela,3563,"['893946aa-69b3-424a-91df-2d1aa2f1dbf1', 'b436587e-8f55-407b-bda9-5d59bf319671']",55,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:55.916,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,443b4b01-c365-47e3-a3a3-d6c8f90152f2,2153,,,"[73.9, 47.4]",3939972,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,118,Ecuador,3565,"['8118b8c2-5ae6-4344-a791-a302528b54af', 'e299ec2f-ee02-431a-beaf-9ab8fa5a44ab']",5,,,,,,,,,,,,,,,,,Venezuela,3563,00:21:05.956,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7ebe6cca-74c8-4efb-8e62-4023b9f8a4ec,2261,,,"[111.1, 78.6]",3939972,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhonder Leonel Cádiz Fernández,11162.0,Right Center Forward,125,Ecuador,3565,"['02a4e5a6-dc25-4ad4-88ae-6fae1247a588', 'ae74f710-230f-4a02-b4f5-913e30617283']",30,,,,,,,,,,,,,,,,,Venezuela,3563,00:24:30.867,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d20b9ebc-3e72-472d-aee5-4011337c3f33,2284,,,"[88.4, 76.3]",3939972,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,127,Venezuela,3563,"['8d3e7eaa-bd5e-4a99-aa95-d066de887035', 'abda0d04-ea36-4183-87d8-b672981b3fc9']",45,,,,,,,,,,,,,,,,,Ecuador,3565,00:25:45.822,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,Handball,,,,,,,,,b6da13cd-377d-4950-bc5e-69eb0891268b,2314,,,"[99.5, 3.1]",3939972,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,128,Venezuela,3563,,28,,,,,,,,,,,,,,,,,Venezuela,3563,00:26:28.521,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e26802a2-129b-4514-8d63-2b275162011c,2404,,,"[50.7, 63.4]",3939972,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Armando Gruezo Arboleda,12583.0,Right Defensive Midfield,133,Venezuela,3563,"['c2934dfc-a732-43e6-acb9-bfb73212d00f', 'e2c4446c-fe9d-47a9-b552-f9f1b814978e']",31,,,,,,,,,,,,,,,,,Ecuador,3565,00:30:31.794,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,5276adc2-5a8e-4f45-9be0-7aad44cdeb77,2477,,,"[68.9, 45.5]",3939972,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Armando Gruezo Arboleda,12583.0,Right Defensive Midfield,137,Venezuela,3563,['fb026e77-c4ba-4e81-8549-9493d9d4b0c9'],30,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:30.608,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e22dcaa-2727-4dd7-a58e-7edde81b3616,2542,,,"[51.1, 77.9]",3939972,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander David González Sibulo,24168.0,Right Back,139,Ecuador,3565,"['ca1c5f2a-2880-425c-a73c-f1eae9b354a3', 'e17be260-fd68-4990-9a81-d8840be7ecf7']",45,,,,,,,,,,,,,,,,,Venezuela,3563,00:33:45.928,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,959e8ad7-be70-4ec2-957c-da41052d61d1,2580,,,"[52.6, 67.2]",3939972,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Armando Gruezo Arboleda,12583.0,Right Defensive Midfield,144,Venezuela,3563,['ab46aa9a-ba4a-4d46-8f45-ee5494b81582'],57,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:57.385,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ce7617e-a92b-4964-867f-3eb5e3cf0533,2602,,,"[88.2, 58.6]",3939972,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Armando Gruezo Arboleda,12583.0,Right Defensive Midfield,145,Venezuela,3563,"['914dcd14-62d1-4930-9a33-9f7e9f8d9ca9', 'bc6db850-2a7c-4569-930c-ff545262b12e']",37,,,,,,,,,,,,,,,,,Ecuador,3565,00:37:37.223,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09031d16-4353-415e-a456-ab3afc538e75,2820,,,"[58.5, 75.9]",3939972,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,155,Venezuela,3563,['03676a3c-824c-42b6-9d93-51ef82a350b8'],21,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:21.223,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,2e110b71-354d-414e-bc1c-43230a125fc4,3035,,,"[62.7, 19.3]",3939972,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,171,Ecuador,3565,"['3b2726b2-bb8d-4d8f-a15d-4e11461abaf5', '92ce1c9c-c472-4f8e-84f5-2c54b373352e']",11,,,,,,,,,,,,,,,,,Ecuador,3565,00:50:11.024,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,82a5dadf-f86e-4b90-a3cc-78fbd6da1fa5,81,,,"[89.5, 52.6]",3939972,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,4,Ecuador,3565,['46e3c49f-2894-4c04-b0a4-2883fa68a4bb'],16,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:16.016,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f2b5710-3833-4d93-9c43-e400ae510fc7,104,,,"[72.2, 9.7]",3939972,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,4,Ecuador,3565,['860c4dc4-3c90-44fe-9863-769131d49abf'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:35.222,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,6ac60c4a-e122-40a3-898d-144956d33d94,145,,,"[12.7, 58.4]",3939972,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,6,Ecuador,3565,['431732e8-5730-49f9-ad7a-095d25de86af'],8,,,,,,,,,,,,,,,,,Venezuela,3563,00:03:08.716,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8086e832-3163-4125-8ecf-589ad30e36e0,152,,,"[48.4, 43.6]",3939972,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,8,Ecuador,3565,['d702dde3-c40b-4fb4-8d3b-2a826f230f74'],54,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:54.693,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f3bf4ba-b6a9-4b73-984b-17c6fe028a1c,179,,,"[39.5, 6.6]",3939972,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,11,Ecuador,3565,['0fbf063a-23db-4a6b-8693-8f2666e36c2c'],54,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:54.201,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd9d0b1d-f0dc-4330-b30b-0a49c2555877,240,,,"[64.7, 7.3]",3939972,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,16,Ecuador,3565,['0cf4d1f8-dd17-4610-9a04-87af8588dbe4'],21,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:21.161,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,25dd438a-2f4a-40ee-8606-05a448e1739c,359,,,"[85.2, 67.2]",3939972,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,19,Ecuador,3565,['f891f72c-07aa-4c4e-9637-ddbc629692a4'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:08:51.218,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6e00db3-d7bd-4576-bd56-aad51a0d6c8d,381,,,"[47.5, 59.0]",3939972,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Cristian Sleiker Cásseres Yepes,13493.0,Center Attacking Midfield,20,Venezuela,3563,['e45ac176-cdf5-420d-81e6-0ae506027ff1'],6,,,,,,,,,,,,,,,,,Venezuela,3563,00:09:06.587,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5884b6d6-64ae-4860-b704-45f60d2a2284,396,,,"[66.8, 2.8]",3939972,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,21,Venezuela,3563,['4cf5c2dd-a85b-481d-b7c1-4847e31e8bc4'],55,,,,,,,,,,,,,,,,,Venezuela,3563,00:09:55.258,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d369f8a5-aa20-4290-94ee-e7df04dfaf0f,534,,,"[82.9, 18.6]",3939972,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,26,Ecuador,3565,['25cc25d2-1cec-468b-b52e-864cdc60e7f0'],9,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:09.302,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,10a030dc-2d6f-4837-ada6-92daced85e2e,560,,,"[63.6, 18.7]",3939972,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,29,Ecuador,3565,['8559292f-4e0e-4a71-92f7-94c5d1ed4c47'],59,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:59.547,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,c6177ccf-c1dc-4ae4-a9c8-f09b5529664f,675,,,"[63.6, 74.0]",3939972,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,34,Ecuador,3565,['a0af56e5-2952-4e12-8d8b-3bc5df685a20'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:17:11.991,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,b9fe8582-f9d9-4836-953c-2928ff81ff5b,743,,,"[6.8, 37.4]",3939972,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,36,Ecuador,3565,['f0185d69-e559-4b47-9de2-1f1b37929311'],23,,,,,,,,,,,,,,,,,Venezuela,3563,00:18:23.030,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cd5a773-8566-485d-abe0-419f53a2c0c2,796,,,"[39.4, 14.0]",3939972,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,41,Venezuela,3563,['3503f1b1-1d4c-4284-a196-0426ffc2b9b1'],59,,,,,,,,,,,,,,,,,Venezuela,3563,00:23:59.809,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad268a61-f900-408c-930b-462a1ea02832,938,,,"[70.6, 63.4]",3939972,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,50,Venezuela,3563,['2e811fb3-ecca-403c-8bf8-20fe5a9c55e7'],39,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:39.323,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5461beb2-80d1-4a9b-93d8-1ee1eae50a8a,985,,,"[87.2, 9.3]",3939972,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,52,Ecuador,3565,['de33411e-ffd3-466c-8128-24ac6e071686'],26,,,,,,,,,,,,,,,,,Ecuador,3565,00:30:26.813,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4bd145b1-9eab-400e-a0e2-51e27d2a56b0,1135,,,"[32.6, 72.1]",3939972,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,60,Ecuador,3565,['7c4b4543-7766-4455-aeed-b14aea8c6169'],35,,,,,,,,,,,,,,,,,Venezuela,3563,00:35:35.157,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,1776d7a5-bdac-4025-aeec-2fc2f1d2e25c,1159,,,"[31.1, 72.8]",3939972,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,62,Venezuela,3563,['4f150810-b3a4-45c5-9c27-3042b34076d6'],14,,,,,,,,,,,,,,,,,Venezuela,3563,00:36:14.391,Foul Won,
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,a5a8cd23-0860-4f5e-ab60-1d22e3489660,1197,,,"[81.4, 61.3]",3939972,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin José Rodríguez Cortez,348757.0,Center Forward,66,Ecuador,3565,['38e413c0-8b0a-4f86-b1d5-fe88f05e63ee'],27,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:27.446,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9967044a-87e5-4208-ba5f-3e9437e428e8,1421,,,"[101.8, 10.0]",3939972,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,75,Venezuela,3563,['4dbc622f-9bb2-46ee-851d-c7f1e4d7ecce'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:24.234,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,d4d4a015-837c-49a8-9f89-6e9ccaad8472,1432,,,"[21.6, 28.0]",3939972,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,77,Ecuador,3565,['70648f0b-dc5d-4f2f-ab8a-420c69229e5b'],39,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:39.683,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,570df612-1cde-4d29-829b-2bbb149bc32e,1469,,,"[87.7, 62.5]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,81,Venezuela,3563,['31a53df1-7b64-4ac9-8e0f-9894dac6cfc2'],15,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:15.297,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f2709f7-cf40-4422-a8e2-516884f5438c,1545,,,"[47.6, 15.7]",3939972,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Left Center Forward,88,Venezuela,3563,['9e1fe7ce-6bcf-4224-892d-876057692a65'],17,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:17.998,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3616625-4526-4a6c-85fa-7a55f7f435d6,1757,,,"[61.7, 6.6]",3939972,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,98,Ecuador,3565,['c730e6c0-fd17-48df-a8ba-6ee261952130'],19,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:19.349,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,980e70c3-89b3-4f8e-8247-48c74a14cf44,2005,,,"[8.6, 30.1]",3939972,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,109,Ecuador,3565,['5bab3edc-e244-456a-9e4d-6ab7cfe968af'],5,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:05.642,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b436587e-8f55-407b-bda9-5d59bf319671,2040,,,"[104.7, 13.5]",3939972,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,110,Venezuela,3563,['dea23ce2-bd7c-4491-acae-ae4dab4e16be'],55,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:55.916,Foul Won,True
