50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07cf5eb3-cefa-4a93-ae40-182bcf63ab8c,1159,,,"[58.4, 48.6]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,57,Venezuela,3563,['08155ce0-9093-4b5f-8b4e-a0c01332f784'],11,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:11.164,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72408eb8-81a1-4942-a16d-806704ccdc4a,1161,,,"[82.4, 30.6]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,57,Venezuela,3563,['c7fddeed-8b7d-4a43-a2eb-b9c03d9dd06c'],12,,,,,,,,,,,,,,,,,Mexico,794,00:28:12.013,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e9aede0-0715-4d34-bd57-291aaae2ab5d,1169,,,"[101.4, 46.4]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Tomás Giménez,31053.0,Center Forward,57,Venezuela,3563,['9fbc1828-1412-4685-bb14-91567ea855de'],15,,,,,,,,,,,,,,,,,Mexico,794,00:28:15.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971e5bcb-479f-4660-99dc-5fec798a4d4a,1175,,,"[62.1, 30.4]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,57,Venezuela,3563,['bd01408c-4763-49f6-9fdb-63909a689ddb'],21,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:21.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726bd96b-72eb-4461-b0a6-d38e282c9831,1178,,,"[50.9, 19.0]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,57,Venezuela,3563,['f3694279-0d5c-42f2-80fd-6b0301c5d6aa'],23,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:23.780,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9064b0ac-4f35-4ff1-b212-d1b4922308e7,1181,,,"[69.0, 5.0]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,57,Venezuela,3563,['4b5f5478-4a40-4176-9e15-ecb586197d61'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:24.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20de9037-23ef-4e81-a94f-fdb5b50cf2c5,1185,,,"[58.9, 59.8]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,58,Mexico,794,['ae35adab-7c04-4ee2-8639-4410c66fa875'],26,,,,,,,,,,,,,,,,,Mexico,794,00:28:26.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a35936-f020-43ae-abbd-500333cd78a0,1188,,,"[51.8, 47.0]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,58,Mexico,794,['b37c9c1b-ab12-4596-8949-0d6aed0b1fbc'],28,,,,,,,,,,,,,,,,,Mexico,794,00:28:28.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38dd1cce-8363-4ced-b3d4-d91ab49fede2,1191,,,"[38.0, 31.0]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,58,Mexico,794,['da0a6da9-cf90-4cca-894f-bbd527ef691c'],30,,,,,,,,,,,,,,,,,Mexico,794,00:28:30.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62b3acc-7274-487a-a090-4a13876e5aae,1194,,,"[38.6, 5.2]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,58,Mexico,794,['f3630384-eec0-44a3-a28a-bff86aa211ce'],32,,,,,,,,,,,,,,,,,Mexico,794,00:28:32.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd4c600f-adac-4f34-a659-250731c707d9,1197,,,"[42.8, 19.6]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,58,Mexico,794,['600853b4-7ea0-47d5-b888-c370502d298f'],34,,,,,,,,,,,,,,,,,Mexico,794,00:28:34.369,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724b8104-01c4-44c2-80b0-42ebf913a22e,1200,,,"[87.5, 69.0]",3939979,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Uriel Antuna Romero,15452.0,Right Midfield,58,Mexico,794,['6d4acda5-e1e0-431b-ba06-07b5b80d24a2'],39,,,,,,,,,,,,,,,,,Mexico,794,00:28:39.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d954fd-c6be-45c6-b406-452d6327534b,1209,,,"[62.5, 6.9]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,59,Venezuela,3563,"['8ab82c7c-88a4-47ba-b477-08094cc236bf', 'e820e682-00ce-4855-b5b0-68d847500210']",9,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:09.358,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bccfb1-b24e-4424-86ce-5627e1998ff0,1211,,,"[104.2, 2.8]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduard Alexander Bello Gil,35785.0,Right Wing,59,Venezuela,3563,['18de8207-eb74-4898-80dc-32162b0a8213'],14,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:14.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d760d87-bcd6-4823-b25c-cc807b43ad4b,1215,,,"[50.3, 59.3]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Tomás Giménez,31053.0,Center Forward,60,Mexico,794,"['c5867f87-4f54-49ea-98c5-20e362f78678', 'df6bcbd0-2cb3-4d97-9b87-8eea46034f99']",36,,,,,,,,,,,,,,,,,Mexico,794,00:29:36.373,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a737e6-3bcf-4519-9847-552845390c0f,1220,,,"[50.5, 28.3]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,61,Venezuela,3563,['5bc2fc67-1416-4d7a-be08-c36277a50630'],39,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:39.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc73744a-74c6-4370-877c-0f222f3a9a1a,1223,,,"[51.3, 23.7]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,61,Venezuela,3563,['9bf2adf8-83ef-4257-9e05-d928401971c8'],41,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:41.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28d4e44-6643-4bbc-b8b4-6775522e477a,1226,,,"[23.4, 45.4]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,61,Venezuela,3563,['e9e73d9b-6578-4bf8-9c1f-65b1ad640964'],47,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:47.486,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6545af6a-656f-42b7-a637-56917350fc9d,1229,,,"[99.0, 7.9]",3939979,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,61,Venezuela,3563,['ab880fe7-a23f-487b-b43a-f8f596f2b3f8'],53,,,,,,,,,,,,,,,,,Venezuela,3563,00:29:53.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11481bc1-ca1c-4bbc-bd7f-d16639da2e30,1233,,,"[111.2, 10.7]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,62,Venezuela,3563,"['29783241-bb02-4eb5-85cd-c1a51dc6e01c', 'be48bc68-eab3-4053-9e2f-9c862a619454']",18,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:18.484,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e36959f-88c5-428d-a8b6-692675a93703,1235,,,"[105.1, 4.8]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,62,Venezuela,3563,['62284a40-c9fa-415d-b646-ad629e3f809d'],19,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:19.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdfb05b-03d6-4469-a7f6-5c575a23246f,1239,,,"[94.4, 11.7]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,62,Venezuela,3563,['94db813e-511a-417c-ab40-315e78fad2a7'],22,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:22.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a88a6b7-f269-43df-b990-34685b13e096,1242,,,"[86.2, 31.6]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,62,Venezuela,3563,['665264a7-4214-4d2a-812e-48cc20888fb9'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:24.554,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cede3f49-b555-4758-a5c8-7f9fce65cf82,1245,,,"[99.0, 28.0]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduard Alexander Bello Gil,35785.0,Center Attacking Midfield,62,Venezuela,3563,['3af2a59b-b1ac-4497-a54e-c90e8048e123'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:24.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267d275e-3c5d-403a-8b30-89006b6aca94,1248,,,"[81.5, 37.3]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,62,Venezuela,3563,['251eef3a-9378-4d3a-a231-2946a083baa8'],32,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:32.470,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869317cb-912b-4873-b9f2-afbe86af9aa0,1251,,,"[99.5, 23.1]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduard Alexander Bello Gil,35785.0,Center Attacking Midfield,62,Venezuela,3563,['7a0eb601-fa3a-4d9f-bd67-d423b3d3aaa3'],35,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:35.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0f27c45-8106-4d47-98a7-1df5238b4670,1255,,,"[74.2, 32.0]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,62,Venezuela,3563,['faab8d2a-350c-46a8-843e-c5af6a35e845'],39,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:39.362,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0202c54-e4ef-46e2-9943-19c10e482ec8,1259,,,"[74.6, 52.3]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson David Savarino Quintero,13025.0,Right Wing,62,Venezuela,3563,"['14d96563-8afd-475b-8533-f01d403a1cfd', 'e13f5c1c-92a9-48e3-b008-f06dcc2deb47']",40,,,,,,,,,,,,,,,,,Venezuela,3563,00:30:40.708,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a47d91-3d7e-4e48-9d75-08268a0c81a8,1266,,,"[52.4, 7.5]",3939979,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,63,Mexico,794,['2a544c8e-0005-4165-b5cf-95a9cfab145e'],47,,,,,,,,,,,,,,,,,Mexico,794,00:30:47.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d1cce50-1994-48c9-ad67-a7de46f2afb3,1272,,,"[74.7, 8.0]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,64,Mexico,794,['d8b70e7e-8d00-4709-96b6-c3fe0d863f93'],0,,,,,,,,,,,,,,,,,Mexico,794,00:31:00.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2c7d20-44ac-4ea1-9586-75cd3ec99ea6,1276,,,"[80.5, 5.4]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,64,Mexico,794,"['55a7b796-cd25-48c5-999a-5a3088a71c62', 'a357f52f-a187-4de6-8da3-8c4b3ed31224']",1,,,,,,,,,,,,,,,,,Mexico,794,00:31:01.303,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138537d8-ddef-472a-a58f-43ffe600844d,1279,,,"[81.5, 27.8]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,64,Mexico,794,['a97a33cf-4250-4516-9b94-519a6749fab1'],7,,,,,,,,,,,,,,,,,Mexico,794,00:31:07.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e00c716d-e732-4620-b6ef-32df77387ff7,1284,,,"[65.9, 52.6]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,65,Venezuela,3563,"['2f24ae88-923d-4791-a1f7-46e158e7e68b', '7e7d52d1-6b5d-46fa-80b3-034d32bf4a4c']",10,,,,,,,,,,,,,,,,,Venezuela,3563,00:31:10.457,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bcd5ae-137a-4024-9c4d-4ce533d34ac0,1291,,,"[65.4, 46.7]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,65,Venezuela,3563,"['1744021e-0b9a-46c2-8f25-b66e8cb94d04', '3261e702-2989-4f60-afca-d66b4f7de5d0']",11,,,,,,,,,,,,,,,,,Venezuela,3563,00:31:11.277,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db1dca5f-e677-41fa-8314-aaac40a21370,1298,,,"[56.9, 43.7]",3939979,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,66,Mexico,794,['e02f4c35-a330-4db1-a26c-ae690b3b32ed'],15,,,,,,,,,,,,,,,,,Mexico,794,00:31:15.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334a159-b764-44fe-94f3-ccf3d96d5126,1305,,,"[53.4, 13.5]",3939979,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,69,Mexico,794,['396a9ed9-0d69-4494-8404-bbaadbf98415'],54,,,,,,,,,,,,,,,,,Mexico,794,00:32:54.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f937a9fc-ab55-42b2-aef9-27c46eb95b9a,1307,,,"[92.7, 4.7]",3939979,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,69,Mexico,794,['11b5f9be-b616-420c-b376-19954fdb925d'],57,,,,,,,,,,,,,,,,,Mexico,794,00:32:57.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f20084-7d56-4ef3-8bf1-56c59199677f,1315,,,"[51.3, 72.9]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson David Savarino Quintero,13025.0,Right Wing,70,Venezuela,3563,['357a45a2-268f-4efd-9517-6134c6fc168d'],3,,,,,,,,,,,,,,,,,Venezuela,3563,00:33:03.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfcd34c7-5f3a-4737-86de-67e132a2239e,1319,,,"[98.0, 33.1]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,70,Venezuela,3563,['519c2c2b-9f10-460b-8d29-188517f58eab'],7,,,,,,,,,,,,,,,,,Venezuela,3563,00:33:07.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb5493f-b770-4556-9235-c6a913a60fc7,1323,,,"[52.5, 74.2]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,71,Mexico,794,['3d1828bc-547d-4915-9980-1415375aab8a'],46,,,,,,,,,,,,,,,,,Mexico,794,00:33:46.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe6b4ab-385e-467a-8fe0-1dc122b5e18f,1335,,,"[47.0, 51.2]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,72,Venezuela,3563,['3a2c4a0e-53e2-4707-b632-36f40e6c3199'],53,,,,,,,,,,,,,,,,,Venezuela,3563,00:33:53.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f0d6063-6051-45af-82e2-509d277a71de,1338,,,"[80.0, 57.2]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Center Attacking Midfield,72,Venezuela,3563,['5e5fdc9b-0dae-4b64-ac39-fa2575ad43f9'],55,,,,,,,,,,,,,,,,,Venezuela,3563,00:33:55.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e39e603-d1c1-4008-bbe6-69ab2c209ea5,1349,,,"[56.2, 17.2]",3939979,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,73,Mexico,794,"['441698d5-71e5-4034-ab7f-5f5a2b9a207e', 'aa8ad5dc-ea60-400c-8a9e-39a2d95b8daf']",59,,,,,,,,,,,,,,,,,Mexico,794,00:33:59.487,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b9080b6-f96e-4576-8bfa-6c213c0c9c3c,1354,,,"[46.5, 52.9]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,74,Mexico,794,['c5c79096-7578-4497-ab5e-3fb0c1c90527'],38,,,,,,,,,,,,,,,,,Mexico,794,00:34:38.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31c6a925-96ed-4ec7-895e-34d5474e999b,1356,,,"[76.0, 46.8]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Tomás Giménez,31053.0,Center Forward,74,Mexico,794,['8feb0b12-4809-446a-977d-187d40fdb7d3'],42,,,,,,,,,,,,,,,,,Mexico,794,00:34:42.343,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f07cf8-3efd-462f-96ae-6aa341047c7c,1358,,,"[80.2, 73.9]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,74,Mexico,794,['64dee8dc-cdf4-4662-a2f3-dfda53d5c40c'],42,,,,,,,,,,,,,,,,,Mexico,794,00:34:42.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b97444-5108-496c-baf7-0d751d0ab2ba,1363,,,"[52.0, 22.4]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,74,Mexico,794,['59f7b423-484e-4425-9f89-850d40b9583a'],46,,,,,,,,,,,,,,,,,Mexico,794,00:34:46.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f2b1ae-b757-4a23-8736-4923a9cb4efe,1366,,,"[27.0, 42.8]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julio José González Vela-Alvizu,36949.0,Goalkeeper,74,Mexico,794,['224b7d05-8bd5-4a04-9574-4b70024ae144'],53,,,,,,,,,,,,,,,,,Mexico,794,00:34:53.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f1057a-0f0f-4d65-975a-ac1c0d3ed831,1368,,,"[37.6, 63.5]",3939979,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,74,Mexico,794,['904d77b3-6712-4712-a326-2da37dec9aab'],55,,,,,,,,,,,,,,,,,Mexico,794,00:34:55.238,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ea3903-ffcf-427f-8654-7b9a9bd1fdd2,1372,,,"[97.4, 49.4]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Tomás Giménez,31053.0,Center Forward,74,Mexico,794,['cf75f9e1-b5ef-4efc-bde8-7477c3957076'],2,,,,,,,,,,,,,,,,,Mexico,794,00:35:02.649,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d30afb4d-87a0-4682-83b7-0608e0deb666,1374,,,"[36.6, 20.5]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,74,Mexico,794,['1bcc9419-1caa-402d-9ef1-83f7e233c579'],3,,,,,,,,,,,,,,,,,Venezuela,3563,00:35:03.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fcd53f4-dcfe-4742-b9e5-9a88791bf2f1,1380,,,"[85.3, 7.1]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,74,Mexico,794,['d02fcec5-e2ce-4f7c-b7cf-8a664101dacb'],9,,,,,,,,,,,,,,,,,Mexico,794,00:35:09.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537997de-a0fa-4210-9642-a18318589195,1384,,,"[107.8, 21.0]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,74,Mexico,794,"['3ea0a2fe-2980-4a99-be27-7c3de8e6b37e', 'e6e20cb1-4d0f-42cd-b02b-166c447d1ad9']",12,,,,,,,,,,,,,,,,,Mexico,794,00:35:12.499,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684080ce-70d3-408f-8f37-89d37a3fe75b,1387,,,"[106.6, 36.3]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,74,Mexico,794,['e8efd3de-d086-4419-9df1-44481c52a09d'],13,,,,,,,,,,,,,,,,,Mexico,794,00:35:13.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af76e1da-c65c-447d-a3c8-45b20e7e55aa,1401,,,"[28.5, 25.1]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,74,Mexico,794,['c62b64b6-96c2-4e40-a887-8316c2b0f523'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:35:24.111,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b98b92e-53ed-4c63-b932-59851a43e6e2,1404,,,"[27.9, 33.1]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,74,Mexico,794,['b2ece700-22fe-4dbb-ae26-c02b1d57957d'],25,,,,,,,,,,,,,,,,,Venezuela,3563,00:35:25.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f165afb8-82cc-4ef0-8d0c-519dfad8f800,1406,,,"[95.7, 69.8]",3939979,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Uriel Antuna Romero,15452.0,Right Midfield,74,Mexico,794,['9c6c4b80-1f05-4130-b0f2-b58a2d6966e5'],26,,,,,,,,,,,,,,,,,Mexico,794,00:35:26.661,Ball Receipt*,
