50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.451368,,,,,,,,,,,,,5aff029a-35d6-4e15-a711-7191e0827d36,2716,,,"[96.8, 46.7]",3939992,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Rodrigo Romero Villamayor,30795.0,Right Wing,137,Paraguay,3567,"['2b1387ab-bb5a-466c-b656-ebe2a6263123', '3cd2b5c3-c08c-4811-a782-a451e16e2928']",31,,Right Foot,"[107.6, 45.2]",,"[{'location': [107.0, 42.2], 'player': {'id': 26543, 'name': 'Derlis Alberto González Galeano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.4, 38.2], 'player': {'id': 132755, 'name': 'Alejandro Jesús Bran Flores'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 45.9], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 39.1], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 40.5], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 50.0], 'player': {'id': 13367, 'name': 'Joseph Martín Mora Cortéz'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.6, 41.7], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.5, 29.8], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.1, 43.2], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.2, 44.9], 'player': {'id': 184468, 'name': 'Álvaro José Zamora Mata'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.1, 45.0], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.1, 44.0], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 30.6], 'player': {'id': 87603, 'name': 'Ramón Sosa Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.5, 44.2], 'player': {'id': 47186, 'name': 'Hernesto Ezequiel Caballero Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 43.5], 'player': {'id': 10290, 'name': 'Fabián Cornelio Balbuena González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.8, 49.1], 'player': {'id': 47149, 'name': 'Iván Rodrigo Ramírez Segovia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.2, 50.2], 'player': {'id': 12758, 'name': 'Alejandro Romero Gamarra'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Blocked,0.07270941,Normal,Free Kick,,,,,,Paraguay,3567,00:38:31.072,Shot,
,,,,,,,,,,,,,,,,,0.179563,,,,,,,,,,,,,1e6904d1-af26-463b-8a3b-aede958846c7,2968,,,"[96.4, 38.0]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Federico Alderete Fernández,29009.0,Left Center Back,155,Paraguay,3567,"['7862b6d7-ba64-4a24-b3cf-d999fd5d5df5', 'd161f8bd-19ec-452c-b0e9-f89208e57408']",51,,Left Foot,"[100.1, 38.2]",,"[{'location': [118.3, 40.2], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 32.2], 'player': {'id': 132755, 'name': 'Alejandro Jesús Bran Flores'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.2, 41.5], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 23.8], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.5, 29.4], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 38.4], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.0, 41.7], 'player': {'id': 13433, 'name': 'Julio César Cascante Solórzano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 44.3], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 47.8], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.2, 48.6], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.2, 35.6], 'player': {'id': 30795, 'name': 'Ángel Rodrigo Romero Villamayor'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 30.3], 'player': {'id': 87603, 'name': 'Ramón Sosa Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.8, 40.6], 'player': {'id': 47186, 'name': 'Hernesto Ezequiel Caballero Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.0, 37.2], 'player': {'id': 47112, 'name': 'Julio César Enciso Espínola'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.3, 56.9], 'player': {'id': 12758, 'name': 'Alejandro Romero Gamarra'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Blocked,0.04512406,Normal,Open Play,,,,,,Paraguay,3567,00:46:51.572,Shot,
,,,,,,,,,,,,,,,,,0.099273,,,,,,,,,,,,,7f8a0b14-bdd3-4865-81ea-c2293ef7b9a5,3013,,,"[108.2, 44.7]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Enciso Espínola,47112.0,Center Forward,157,Paraguay,3567,['e06bafc9-623f-4b31-a754-e9b781528989'],38,,Head,"[111.0, 39.8]",,"[{'location': [109.1, 42.3], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.3, 30.7], 'player': {'id': 26543, 'name': 'Derlis Alberto González Galeano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.2, 35.9], 'player': {'id': 29009, 'name': 'Omar Federico Alderete Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.8, 43.8], 'player': {'id': 30795, 'name': 'Ángel Rodrigo Romero Villamayor'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 18.8], 'player': {'id': 87603, 'name': 'Ramón Sosa Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.1, 52.4], 'player': {'id': 12758, 'name': 'Alejandro Romero Gamarra'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 34.3], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.7, 34.2], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 42.8], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 45.7], 'player': {'id': 13433, 'name': 'Julio César Cascante Solórzano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 39.5], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.3, 51.6], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.4, 54.0], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.7, 42.5], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",85f4801b-edc0-4564-ac43-ec891275366b,Wayward,0.09697982,Diving Header,Open Play,,,,,,Paraguay,3567,00:47:38.392,Shot,
,,,,,,,,,,,,,,,,,0.180937,,,,,,,,,,,,,c7af58d9-5578-4b69-977a-e678f1e4e275,3019,,,"[114.3, 46.8]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Cornelio Balbuena González,10290.0,Right Center Back,158,Paraguay,3567,"['4eeed036-8ee0-4709-b697-a38d09563f37', 'fb9ec0a8-7633-4fcb-a79a-d35b131aa9db']",1,True,Head,"[115.3, 40.0]",,"[{'location': [118.9, 40.1], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 31.1], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 36.5], 'player': {'id': 184468, 'name': 'Álvaro José Zamora Mata'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.7, 35.4], 'player': {'id': 13433, 'name': 'Julio César Cascante Solórzano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 39.5], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.0, 41.5], 'player': {'id': 132755, 'name': 'Alejandro Jesús Bran Flores'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.5, 40.9], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.2, 43.5], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 37.7], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.8, 46.6], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.8, 48.5], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 29.4], 'player': {'id': 87603, 'name': 'Ramón Sosa Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 35.9], 'player': {'id': 26543, 'name': 'Derlis Alberto González Galeano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.3, 39.6], 'player': {'id': 29009, 'name': 'Omar Federico Alderete Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.2, 48.5], 'player': {'id': 47149, 'name': 'Iván Rodrigo Ramírez Segovia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 36.9], 'player': {'id': 47112, 'name': 'Julio César Enciso Espínola'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.6, 36.4], 'player': {'id': 47186, 'name': 'Hernesto Ezequiel Caballero Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.8, 38.5], 'player': {'id': 30795, 'name': 'Ángel Rodrigo Romero Villamayor'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",9f5aeaeb-45fd-41f9-a881-1cb5c10e49e0,Wayward,0.084786765,Normal,Open Play,,,,,,Paraguay,3567,00:48:01.830,Shot,True
,,,,,,,,,,,,,,,,,0.400116,,,,,,,,,,,,,1cca83a5-59b2-4357-a946-5efe73995069,3022,,,"[115.6, 38.4]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Rodrigo Romero Villamayor,30795.0,Right Wing,158,Paraguay,3567,['342b9d95-9c1c-4659-9261-e19fc333a688'],2,,Right Foot,"[119.3, 39.3, 0.5]",True,"[{'location': [108.9, 26.9], 'player': {'id': 87603, 'name': 'Ramón Sosa Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 38.2], 'player': {'id': 26543, 'name': 'Derlis Alberto González Galeano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.1, 37.9], 'player': {'id': 47112, 'name': 'Julio César Enciso Espínola'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 39.8], 'player': {'id': 29009, 'name': 'Omar Federico Alderete Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.8, 36.2], 'player': {'id': 47186, 'name': 'Hernesto Ezequiel Caballero Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [115.0, 49.8], 'player': {'id': 47149, 'name': 'Iván Rodrigo Ramírez Segovia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.2, 48.2], 'player': {'id': 10290, 'name': 'Fabián Cornelio Balbuena González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.9, 37.0], 'player': {'id': 184468, 'name': 'Álvaro José Zamora Mata'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.1, 39.0], 'player': {'id': 132755, 'name': 'Alejandro Jesús Bran Flores'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.7, 30.3], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 36.1], 'player': {'id': 13433, 'name': 'Julio César Cascante Solórzano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 39.6], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.8, 36.7], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.9, 40.8], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.2, 46.9], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.9, 44.3], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.5, 39.4], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.5, 50.3], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Saved,0.49649954,Half Volley,Open Play,,,,,,Paraguay,3567,00:48:02.398,Shot,
,,,,,,,,,,,,,,,,,0.035292,,,,,,,,,,,,,75e30d54-adea-41cc-8da4-60b97d0699c5,3029,,,"[113.9, 38.2]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julio César Enciso Espínola,47112.0,Center Forward,159,Paraguay,3567,"['201f96ec-8d3c-4798-8829-fafa844970a8', '5402ea47-6cb2-449b-bae9-1402e1718ac3', 'd22d7853-a229-4489-9450-b6f1e89eecad']",33,True,Head,"[114.5, 38.5]",,"[{'location': [113.4, 24.6], 'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.9, 46.6], 'player': {'id': 193965, 'name': 'Gerald Taylor'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.7, 29.0], 'player': {'id': 13433, 'name': 'Julio César Cascante Solórzano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 35.2], 'player': {'id': 184468, 'name': 'Álvaro José Zamora Mata'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.3, 37.1], 'player': {'id': 27163, 'name': 'Juan Pablo Vargas Campos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.1, 35.9], 'player': {'id': 143385, 'name': 'Jeyland Yahir Mitchell Baltodano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 33.9], 'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.5, 38.6], 'player': {'id': 132516, 'name': 'Orlando Moisés Galo Calderón'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 43.2], 'player': {'id': 132755, 'name': 'Alejandro Jesús Bran Flores'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 47.6], 'player': {'id': 108340, 'name': 'Brandon Aguilera Zamora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [120.0, 39.0], 'player': {'id': 97291, 'name': 'Patrick Gilmar Sequeira Mejías'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 30.5], 'player': {'id': 47186, 'name': 'Hernesto Ezequiel Caballero Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 25.8], 'player': {'id': 29009, 'name': 'Omar Federico Alderete Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 37.3], 'player': {'id': 10290, 'name': 'Fabián Cornelio Balbuena González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.9, 47.2], 'player': {'id': 26543, 'name': 'Derlis Alberto González Galeano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.3, 44.3], 'player': {'id': 30795, 'name': 'Ángel Rodrigo Romero Villamayor'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.8, 48.1], 'player': {'id': 47149, 'name': 'Iván Rodrigo Ramírez Segovia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",d3242ef4-fb8b-4821-80df-bd01c654f9d3,Blocked,0.13363792,Normal,Open Play,,,,,,Paraguay,3567,00:48:33.834,Shot,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,25262b1e-f5d5-4a31-9c57-1d56abaa8ea8,108,,,"[2.2, 41.4]",3939992,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Mario Morínigo Acosta,62016.0,Goalkeeper,6,Costa Rica,795,['6df4f7f9-aae8-4bf7-aa2c-154704c50e30'],49,,,,,,,,,,,,,,,,Paraguay,3567,00:02:49.769,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,b3051c30-ba61-4ada-9aac-0df37c51b27f,201,,,"[6.6, 42.1]",3939992,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Mario Morínigo Acosta,62016.0,Goalkeeper,11,Costa Rica,795,['5d68a579-41b2-45a9-84f1-a6a6735115a0'],30,,,,,,,,,,,,,,,,Paraguay,3567,00:06:30.247,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 39.4]",,Set,,Shot Faced,d822a93a-3e8c-49f9-81e1-f73c14e9bcca,370,,,"[2.0, 39.4]",3939992,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,18,Paraguay,3567,['7da7e43c-b55d-49f0-aa9f-7bed7df1b432'],15,,,,,,,,,,,,,,,,Costa Rica,795,00:11:15.066,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 40.4]",,Set,,Shot Faced,9bf706f4-a9fc-4545-b7f7-96bd0e0e06ad,569,,,"[2.4, 40.4]",3939992,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,27,Paraguay,3567,['f0ede9bb-594a-4fd3-a7cd-83c31103b252'],24,,,,,,,,,,,,,,,,Costa Rica,795,00:18:24.490,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Head,,Clear,,,Keeper Sweeper,436c1734-1ec6-455f-bd03-c24f9f74628d,701,,,"[15.5, 52.5]",3939992,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Mario Morínigo Acosta,62016.0,Goalkeeper,34,Costa Rica,795,['8242a1bb-0cd4-488f-81ff-9fcd50b097e4'],21,,,,,,,,,,,,,,,,Paraguay,3567,00:21:21.073,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Diving,Shot Saved,8130cc32-0658-4810-8371-300e674312f0,788,,,"[1.5, 39.3]",3939992,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,38,Paraguay,3567,['a0b69a11-48b5-4525-b351-4e64d03595c4'],30,,,,,,,,,,,,,,,,Costa Rica,795,00:22:30.874,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 38.3]",,Set,,Shot Faced,efce2356-c7c6-4edf-96ab-e7cbfddbb940,808,,,"[2.1, 38.3]",3939992,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,39,Paraguay,3567,['ec4da63a-6de2-4dcb-9ac5-f2c6cc89cb11'],19,,,,,,,,,,,,,,,,Costa Rica,795,00:23:19.068,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,729b324f-646e-4dac-8d31-60815858d03c,1011,,,"[14.2, 54.3]",3939992,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rodrigo Mario Morínigo Acosta,62016.0,Goalkeeper,52,Paraguay,3567,['20f641d0-201c-46e9-8ddc-1b3fbd976c22'],14,,,,,,,,,,,,,,,,Paraguay,3567,00:30:14.207,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 38.7]",,Set,,Shot Faced,2957f528-a9c7-4844-bcf0-e6365485b17d,1532,,,"[1.9, 38.7]",3939992,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,81,Paraguay,3567,['0bb089e1-9277-4c86-b5d2-f454eafd1236'],6,,,,,,,,,,,,,,,,Costa Rica,795,00:01:06.122,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched In,Set,Diving,Goal Conceded,9ae748c5-6c74-4d25-adf2-cd9c2ae2159f,1812,,,"[2.0, 42.0]",3939992,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,94,Paraguay,3567,['f63b5a2f-a303-4267-8081-212fe9e842a0'],28,,,,,,,,,,,,,,,,Costa Rica,795,00:09:28.396,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 39.5]",,Set,,Shot Faced,2b83ac60-5837-4b57-b247-58caecee8928,1832,,,"[2.0, 39.5]",3939992,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,97,Paraguay,3567,['ba30da6f-046b-4dda-8376-490f29bc81ec'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:11:12.589,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 40.4]",,Set,,Shot Faced,75049839-ce0a-4d3d-8980-38dfed3f6b5a,1970,,,"[1.9, 40.4]",3939992,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,102,Paraguay,3567,['ce0ff198-3520-4aac-98df-11efd1911fcb'],46,,,,,,,,,,,,,,,,Costa Rica,795,00:14:46.607,Goal Keeper,
