50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.771491,,,,,,,,,,,,76dbc259-3c59-465a-a805-03233ae57dd5,2975,,,"[80.3, 34.2]",3942229,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan David,23640.0,Center Attacking Midfield,190,Venezuela,3563,['dda64e2b-f5f8-4df1-b148-ef2ef447da06'],16,,,,,,,,,,,,,,,,,,Canada,1833,00:45:16.643,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,38b09294-8591-4fbf-b845-d937784cb5d6,2977,,,"[49.9, 51.1]",3942229,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,190,Venezuela,3563,['cd13fb5b-34cb-400d-9c0e-85278942e6d4'],19,,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:19.928,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.654991,,,,,,,,,,,,22c14134-8d0f-4f6a-b2e5-e3fa70384a4e,3012,,,"[48.0, 64.4]",3942229,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Ahmed,224628.0,Right Wing,191,Venezuela,3563,"['6088fe70-76ba-421b-a544-64350e998a9c', 'dd0edb48-9a19-4771-9466-e80ad8dbf453']",38,,,,,,,,,,,,,,,,,,Canada,1833,00:46:38.164,Pressure,
,,,,,,,,,,,,,,True,,,,,,,0.678823,,,,,,,,,,,,253e6f50-42a2-4365-8a74-799a012d4c89,3029,,,"[33.3, 67.3]",3942229,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,191,Venezuela,3563,['9bd6c20a-ae73-4488-be9b-0f5aa46eed22'],57,,,,,,,,,,,,,,,,,,Venezuela,3563,00:46:57.467,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.735503,,,,,,,,,,,,793ae1e2-acb6-4cec-b391-301686d03fa7,3063,,,"[38.5, 74.6]",3942229,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,192,Canada,1833,"['56802461-bb46-44c2-b30b-cb8db572304d', '7ba62d0a-8407-4f9e-b43d-06bb104c0dcc']",41,,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:41.840,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.479533,,,,,,,,,,,,d5452207-26aa-4ee5-b194-418710fe97ff,3070,,,"[32.8, 65.1]",3942229,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson David Savarino Quintero,13025.0,Right Midfield,193,Canada,1833,"['7a6413f9-6367-45cc-bf59-4125b046a2c9', '948ed838-fd8c-40c0-bb52-f788ebd5a894', 'fabe5c96-7260-49f4-be4a-d0b6c5fc3613']",59,,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:59.362,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.340263,,,,,,,,,,,,045e871a-592e-4f5a-9918-d8f70d862f02,3076,,,"[43.4, 64.6]",3942229,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,193,Canada,1833,['466f637c-87c0-43eb-b2b4-3a7a8ace8af7'],1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:01.004,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.925199,,,,,,,,,,,,357153fe-8f32-46b6-b7f8-218ab878c949,3084,,,"[27.5, 63.2]",3942229,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,193,Canada,1833,['d94558f5-517c-4460-8dce-a26de8df85ac'],9,,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:09.231,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f6bf4f9-ab9a-4d61-817c-279cce792ba3,13,,,"[41.4, 63.2]",3942229,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jon Mikel Aramburu Mejías,113450.0,Right Back,2,Canada,1833,['cecbf479-031e-4674-b9c4-42a331b777a1'],5,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:05.318,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,92bc56ac-f111-492f-88a7-864dfd0a39b0,217,,,"[35.3, 74.3]",3942229,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,12,Canada,1833,"['1686b92a-91b4-4a43-a4b6-774c803bfb9d', 'cc582942-30db-4c0a-a9e6-448db6f963fb', 'fe6ce7cd-6770-4162-99d5-884c17022c7f']",51,,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:51.036,Dribbled Past,
,,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,e06018c4-e3ab-4e94-8d73-f5ab92d246f7,342,,,"[52.5, 29.4]",3942229,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,22,Venezuela,3563,"['2ef21574-9208-4fad-801c-9525ecc863e1', '5925db2d-9cb5-47a4-8a08-2749d7570a70']",17,,,,,,,,,,,,,,,,,,Canada,1833,00:08:17.137,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e345c948-5ab0-4c58-9d56-e9abbfb5222b,372,,,"[37.8, 74.8]",3942229,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristian Sleiker Cásseres Yepes,13493.0,Center Defensive Midfield,24,Canada,1833,"['c2766c87-1502-4405-8194-25275fc4b007', 'cad5540c-2d0a-43a0-b80f-af0a975e2295', 'f35c2cda-bb81-4b26-aa5f-edaa2e80c20c']",28,,,,,,,,,,,,,,,,,,Venezuela,3563,00:09:28.213,Dribbled Past,
,,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,4dd9884b-0520-4c4e-9ba0-a87e37afcd46,808,,,"[61.8, 78.7]",3942229,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,52,Canada,1833,"['113b0f88-f699-4827-8204-8b5870978200', '11ca4e74-ca77-4e57-8d73-238529bb2766']",38,,,,,,,,,,,,,,,,,,Venezuela,3563,00:21:38.541,Dribbled Past,
,,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,6f27bcda-3cdd-428f-b80b-6023fb9a244d,863,,,"[54.3, 24.5]",3942229,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,55,Venezuela,3563,"['5176cf7a-3b54-42e9-885a-73ad9c696cf9', 'a851b630-ba1c-4efc-b4c7-aad3a6795d7d', 'eda53a0e-3e34-493d-9849-c9e7e73148f9']",27,,,,,,,,,,,,,,,,,,Canada,1833,00:22:27.020,Dribbled Past,
,,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,0c474570-f308-4b2d-98cf-10815cb81406,936,,,"[98.9, 58.3]",3942229,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,60,Canada,1833,"['59d99a3d-3512-461b-9f78-f7603ac5837d', '67ba9ec5-9d41-4e62-9056-704d3de449b0']",37,,,,,,,,,,,,,,,,,,Venezuela,3563,00:25:37.714,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,141ecb34-1395-4c93-b585-760466dabf57,1015,,,"[9.2, 66.7]",3942229,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richie Laryea,16120.0,Right Wing,64,Venezuela,3563,"['7433bcb7-c947-468a-846a-63350964fea0', 'b32bc6ad-b10f-4811-92df-642b7eefffbf']",20,,,,,,,,,,,,,,,,,,Canada,1833,00:28:20.296,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1aa5577b-4bb5-4b4f-8cee-d01798f19e87,1118,,,"[51.2, 69.8]",3942229,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Back,69,Venezuela,3563,"['581eef33-5fa5-4524-8442-6a0e64751cf1', '5fd11157-3811-491b-b0a7-e206b0e2d6ac']",1,,,,,,,,,,,,,,,,,,Canada,1833,00:31:01.835,Dribbled Past,
,,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,213badc8-7335-41ce-9bad-89aa70e56597,1955,,,"[75.6, 17.5]",3942229,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,117,Venezuela,3563,"['0cb79153-da8e-44ed-8723-3b843e9d4a96', '31accf0a-5d42-4e69-9766-521b51cb1acc', 'a4a5af69-6591-400e-b696-d01c6893d5dc']",32,,,,,,,,,,,,,,,,,,Canada,1833,00:09:32.457,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a2f8449-e7d8-4d23-9311-df1ca385041b,2142,,,"[52.5, 23.4]",3942229,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,132,Canada,1833,"['52e38908-62b8-4b69-82ed-4b794c873ac4', '68c488e8-5f87-4664-a18f-259148bcefe8', 'f9cf35bc-c40d-4dba-b49a-303aed94fdd2']",58,,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:58.549,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1b690afd-47e6-4e56-8413-230628c1b299,2365,,,"[37.8, 62.8]",3942229,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liam Millar,23363.0,Left Wing,147,Venezuela,3563,"['a2de1444-b5d9-4552-8aa4-3996935b8b82', 'd28de27e-a993-46e2-a402-7eef6dd19697']",43,,,,,,,,,,,,,,,,,,Canada,1833,00:22:43.480,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,56e96312-b413-4043-a277-c4d4ceafbdc7,2505,,,"[54.8, 74.2]",3942229,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,154,Venezuela,3563,"['b0cb7bd3-6e48-43f2-bdfe-8e63913ddfdb', 'ff66eca4-f97c-4c4f-9695-76ab91cf0edd']",47,,,,,,,,,,,,,,,,,,Canada,1833,00:25:47.423,Dribbled Past,
,,,,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,cecbf479-031e-4674-b9c4-42a331b777a1,14,,,"[78.7, 16.9]",3942229,0,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jacob Shaffelburg,26152.0,Left Wing,2,Canada,1833,['7f6bf4f9-ab9a-4d61-817c-279cce792ba3'],5,,,,,,,,,,,,,,,,,,Canada,1833,00:00:05.318,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,cc582942-30db-4c0a-a9e6-448db6f963fb,218,,,"[84.8, 5.8]",3942229,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,12,Canada,1833,['92bc56ac-f111-492f-88a7-864dfd0a39b0'],51,,,,,,,,,,,,,,,,,,Canada,1833,00:04:51.036,Dribble,True
,,,,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,8b9fc932-aa5d-41f8-a86d-50e067f26303,240,,,"[20.7, 6.6]",3942229,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,14,Venezuela,3563,"['4438335b-4f56-400a-9ccb-9faa113f23ee', 'f5cec7cb-bc2b-4fff-8948-1bcb35594244']",49,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:49.453,Dribble,True
,,,,,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,5925db2d-9cb5-47a4-8a08-2749d7570a70,343,,,"[67.6, 50.7]",3942229,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,22,Venezuela,3563,"['b00f1d27-22ec-453e-b757-ef797cb0c5c0', 'e06018c4-e3ab-4e94-8d73-f5ab92d246f7']",17,,,,,,,,,,,,,,,,,,Venezuela,3563,00:08:17.137,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,ccee65de-827b-47b4-8ad0-2376ee869d11,352,,,"[96.5, 78.9]",3942229,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Center Midfield,22,Venezuela,3563,"['335fa6f5-9713-4afe-9207-87996b1c8cbe', 'bd4f9045-97b1-4f23-92ce-26cbbb3af8e8']",22,,,,,,,,,,,,,,,,,,Venezuela,3563,00:08:22.771,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,f35c2cda-bb81-4b26-aa5f-edaa2e80c20c,373,,,"[82.3, 5.3]",3942229,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyle Larin,16459.0,Center Forward,24,Canada,1833,"['0d1e454e-9143-4a95-9819-e747f8238641', 'e345c948-5ab0-4c58-9d56-e9abbfb5222b']",28,,,,,,,,,,,,,,,,,,Canada,1833,00:09:28.213,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8327beb3-5b42-4167-800e-bfb6c073a422,439,,,"[97.0, 51.2]",3942229,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyle Larin,16459.0,Center Forward,27,Canada,1833,['d1061fdb-7310-4558-b67d-832417610bbe'],8,,,,,,,,,,,,,,,,,,Canada,1833,00:11:08.675,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,228a2cf5-4974-41ae-8efc-903e6b45dced,607,,,"[71.8, 29.9]",3942229,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,39,Venezuela,3563,['c7b2c2d5-11b1-4bd6-9d4d-18cfbfb46c13'],41,,,,,,,,,,,,,,,,,,Venezuela,3563,00:16:41.600,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,c0089391-8862-4e30-8c49-2a8cdd66b9d3,683,,,"[104.7, 5.0]",3942229,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,44,Venezuela,3563,['01df4c1f-5870-44db-b2b9-d75ee0de5f13'],1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:19:01.069,Dribble,True
,,,,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,fc59ec5d-fa3c-4640-9c85-7fd821c79a31,692,,,"[106.0, 4.4]",3942229,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,45,Venezuela,3563,['6764eb58-5209-49cb-8f96-8f35563269a5'],14,,,,,,,,,,,,,,,,,,Venezuela,3563,00:19:14.528,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,412b3233-3ca7-462c-896a-bc3e785e657b,756,,,"[26.0, 1.7]",3942229,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alphonso Davies,12365.0,Left Back,48,Canada,1833,['c4787dfe-242a-4cc7-b8f4-90a58a632164'],45,,,,,,,,,,,,,,,,,,Canada,1833,00:20:45.111,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,113b0f88-f699-4827-8204-8b5870978200,809,,,"[58.3, 1.4]",3942229,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Back,52,Canada,1833,"['4dd9884b-0520-4c4e-9ba0-a87e37afcd46', '5ce5e56d-8ce3-4b5c-853e-b551121b8f0f', 'bf513f84-b8b2-4721-a141-524b8df4a5f5']",38,,,,,,,,,,,,,,,,,,Canada,1833,00:21:38.541,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,04ff01cc-cf6a-4111-aa64-a389d75c9ef9,835,,,"[44.0, 76.7]",3942229,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,52,Canada,1833,['44b9f97d-75d2-4b33-9b57-af8cd29cad0f'],2,,,,,,,,,,,,,,,,,,Canada,1833,00:22:02.915,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,eda53a0e-3e34-493d-9849-c9e7e73148f9,864,,,"[65.8, 55.6]",3942229,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,55,Venezuela,3563,['6f27bcda-3cdd-428f-b80b-6023fb9a244d'],27,,,,,,,,,,,,,,,,,,Venezuela,3563,00:22:27.020,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,59d99a3d-3512-461b-9f78-f7603ac5837d,937,,,"[21.2, 21.8]",3942229,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Back,60,Canada,1833,['0c474570-f308-4b2d-98cf-10815cb81406'],37,,,,,,,,,,,,,,,,,,Canada,1833,00:25:37.714,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,7433bcb7-c947-468a-846a-63350964fea0,1016,,,"[110.9, 13.4]",3942229,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,64,Venezuela,3563,['141ecb34-1395-4c93-b585-760466dabf57'],20,,,,,,,,,,,,,,,,,,Venezuela,3563,00:28:20.296,Dribble,True
,,,,,,,,,,,,,,,True,,Complete,,,,0.0,,,,,,,,,,,,581eef33-5fa5-4524-8442-6a0e64751cf1,1119,,,"[68.9, 10.3]",3942229,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,69,Venezuela,3563,"['1aa5577b-4bb5-4b4f-8cee-d01798f19e87', '8a6d1920-c055-4c4a-b3b6-c6fa9efd274e']",1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:31:01.835,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,c0422d4f-402c-4b51-ba30-a741a19b66f2,1232,,,"[87.3, 20.5]",3942229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,77,Venezuela,3563,"['3e7e6393-317c-4d5b-9fbf-a8fdd8c8fd43', '4a5daa26-1f90-4c4b-8e2b-52904caa5060']",52,,,,,,,,,,,,,,,,,,Venezuela,3563,00:36:52.873,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,27a2fcf9-b3fd-47c2-bd52-91f2633f79e4,1330,,,"[94.1, 2.1]",3942229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyle Larin,16459.0,Center Forward,81,Canada,1833,"['13efc551-3703-49fb-aa96-177cdc861591', 'cbb8768e-765b-4b70-87dd-afb381cf7b64']",27,,,,,,,,,,,,,,,,,,Canada,1833,00:39:27.472,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8a59e6ff-919d-43fd-9825-1e7d808a5642,1524,,,"[98.3, 55.4]",3942229,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jon Mikel Aramburu Mejías,113450.0,Right Back,92,Venezuela,3563,"['88e63d1f-0b81-49bf-896f-d04fc51f4805', 'a75b45a5-301c-499e-a87e-37b8d4208bb4']",8,,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:08.957,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,6339c95d-e52a-46ad-99d0-e8ddf6abc0fc,1615,,,"[93.9, 45.1]",3942229,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Salomón Rondón Giménez,4041.0,Center Forward,96,Venezuela,3563,"['2bfd1742-5e75-4574-9756-6a3beb3a1ef8', 'aec79728-9c4b-4fef-a3c4-4fb43b69f38e']",7,,,,,,,,,,,,,,,,,,Venezuela,3563,00:49:07.270,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,3b15feda-e983-4f34-a2c4-72b705dffc98,1624,,,"[98.8, 18.9]",3942229,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,96,Venezuela,3563,['7d940ac3-1427-4621-97dc-8060cae0d2c5'],12,,,,,,,,,,,,,,,,,,Venezuela,3563,00:49:12.133,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,836e676d-4b9e-42aa-8cec-d65204ec6713,1679,,,"[81.8, 77.2]",3942229,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jon Mikel Aramburu Mejías,113450.0,Right Back,97,Venezuela,3563,"['c246e9e2-8c3c-458c-8e34-f5220d8fbe62', 'feb22068-e45c-4005-ac50-0e0f880051cc']",35,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:35.445,Dribble,True
,,,,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,2c9a5fa1-78a2-4265-b641-80cb6ed519de,1789,,,"[109.9, 6.3]",3942229,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,108,Canada,1833,['a32710e9-0977-4b9b-87d0-1402820011f8'],24,,,,,,,,,,,,,,,,,,Canada,1833,00:04:24.898,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a4a5af69-6591-400e-b696-d01c6893d5dc,1956,,,"[44.5, 62.6]",3942229,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,117,Venezuela,3563,"['213badc8-7335-41ce-9bad-89aa70e56597', '304a02b9-759a-4264-8f26-83e20062cbd1', 'c765157f-023e-4d63-bd46-c001c9f2ad66']",32,,,,,,,,,,,,,,,,,,Venezuela,3563,00:09:32.457,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,12dd67b4-22b1-4baa-8b31-1b321426e9db,1964,,,"[71.4, 54.6]",3942229,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,118,Venezuela,3563,['3d7438f0-e77a-4e40-9eee-a364f33731d4'],4,,,,,,,,,,,,,,,,,,Venezuela,3563,00:10:04.667,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,f9cf35bc-c40d-4dba-b49a-303aed94fdd2,2143,,,"[67.6, 56.7]",3942229,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,132,Canada,1833,['4a2f8449-e7d8-4d23-9311-df1ca385041b'],58,,,,,,,,,,,,,,,,,,Canada,1833,00:14:58.549,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,c88aeb0f-4b2d-4ff0-abf0-7d77931c4f92,2146,,,"[81.9, 47.1]",3942229,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,132,Canada,1833,"['a2b71e53-79e4-4f2a-82a6-7c3379c09005', 'd43bdcff-507e-4a40-bf7f-51edabd328b0']",1,,,,,,,,,,,,,,,,,,Canada,1833,00:15:01.517,Dribble,True
,,,,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,ded172b0-e922-41ff-8766-9bffb7b6c82a,2278,,,"[78.8, 74.5]",3942229,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Right Midfield,138,Venezuela,3563,['68d184f5-72ef-40b0-8a3f-e298ded2481a'],55,,,,,,,,,,,,,,,,,,Venezuela,3563,00:17:55.147,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a2de1444-b5d9-4552-8aa4-3996935b8b82,2366,,,"[82.3, 17.3]",3942229,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduard Alexander Bello Gil,35785.0,Left Midfield,147,Venezuela,3563,['1b690afd-47e6-4e56-8413-230628c1b299'],43,,,,,,,,,,,,,,,,,,Venezuela,3563,00:22:43.480,Dribble,True
,,,,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,ff66eca4-f97c-4c4f-9695-76ab91cf0edd,2506,,,"[65.3, 5.9]",3942229,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,154,Venezuela,3563,['56e96312-b413-4043-a277-c4d4ceafbdc7'],47,,,,,,,,,,,,,,,,,,Venezuela,3563,00:25:47.423,Dribble,True
,,,,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8af16dd9-b230-4efb-8e0b-ff0a3e564044,2532,,,"[86.1, 22.3]",3942229,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,155,Venezuela,3563,['7ed0c0db-1fe4-472c-9a99-fbb03550ac85'],58,,,,,,,,,,,,,,,,,,Venezuela,3563,00:26:58.645,Dribble,True
