50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[63.7, 15.6]",,,,,,,,,,,,0.734223,,,,,,,,,,,,,a3aece8b-6d79-4396-9408-ec56d426deee,3007,,,"[63.7, 15.6]",3939982,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Leónidas Chávez Cruz,113734.0,Left Center Forward,145,Bolivia,3564,"['3be134e4-2617-453e-936b-0102b30f3f1d', '3c84c2ea-9178-4127-9b12-bc5e8200ca4b']",53,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:38:53.176,Carry,
,,,,"[56.1, 15.4]",,,,,,,,,,,,0.461076,,,,,,,,,,,,,c566af74-e617-4127-aa04-0b2f87edecfa,3010,,,"[54.5, 18.2]",3939982,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalid Terrazas Abasto,398462.0,Left Center Midfield,145,Bolivia,3564,"['05b83788-2f23-4f60-9d56-f23c43f1238c', '8f245709-4ad1-4b4e-963c-ad367d0a48ab', 'b5133dd2-1594-4190-a03f-77ff6dcf4da0']",54,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:38:54.736,Carry,True
,,,,"[67.1, 16.8]",,,,,,,,,,,,1.504688,,,,,,,,,,,,,35fc0da7-9567-4124-b6ae-96adfe7f4a76,3014,,,"[64.9, 13.1]",3939982,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Leónidas Chávez Cruz,113734.0,Left Center Forward,145,Bolivia,3564,"['05e27a7b-9d83-43ab-a82c-09720530c3c1', '2baece54-bbaf-488b-94fb-2585b087125a', 'c352f6cd-acd9-4d02-a052-0c7fc35c103c']",55,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:38:55.793,Carry,True
,,,,"[57.2, 55.2]",,,,,,,,,,,,0.580181,,,,,,,,,,,,,4840cfff-5b50-4e90-9aba-da383a79894d,3018,,,"[53.0, 63.3]",3939982,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,146,Uruguay,783,"['03be92fa-fcb7-4184-8ef8-4d32d11fa464', '8938ebc7-c43b-4c3e-bf82-077a3132adcb', 'be74a87d-bacc-4ef9-8c9f-d03e5fd97065']",57,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:57.297,Carry,True
,,,,"[77.5, 67.6]",,,,,,,,,,,,0.957989,,,,,,,,,,,,,82848cf7-c0f3-47f9-8cc8-cebd0cc2df69,3027,,,"[78.3, 67.6]",3939982,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Uruguay,783,"['4580c988-d0d0-4da9-b6f4-13114dd52579', '79fb7e89-b05d-412a-9f1e-4c2a8f9ef013', '9b86da8f-4f91-437f-b400-d1fb809de538']",2,,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:02.932,Carry,True
,,,,"[72.8, 63.4]",,,,,,,,,,,,3.078182,,,,,,,,,,,,,7e60179a-48e1-4352-bca4-371bc71c205f,3030,,,"[75.7, 60.6]",3939982,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,146,Uruguay,783,"['a7ab814e-1b55-47d5-9c20-637d5679f2dd', 'ec322061-a7a0-463e-833a-2460eacb6387', 'fb6883a8-c6d7-4281-b310-39c4c8c51252']",4,,,,,,,,,,,,,,,,,,,Uruguay,783,00:39:04.467,Carry,True
,,,,"[77.1, 3.9]",,,,,,,,,,,,1.385006,,,,,,,,,,,,,4fd254e7-1f8c-4443-a427-efc3e9423a12,3039,,,"[82.2, 6.4]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Back,147,Uruguay,783,"['aeb85614-b5f8-4b4f-a4fb-15a98bb12442', 'c483b919-47a1-482b-b8e6-eba9d96ece72']",25,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:25.945,Carry,
,,,,"[27.8, 50.6]",,,,,,,,,,,,1.73384,,,,,,,,,,,,,776504ff-9a18-4cc5-8bb3-117da7fe012b,3045,,,"[23.9, 51.2]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,147,Uruguay,783,"['35dc32c0-d53f-481d-a0a8-e08c35565405', 'fe5bc739-0f91-41e3-80e6-8f5a29938aa7']",33,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:33.759,Carry,
,,,,"[36.8, 31.2]",,,,,,,,,,,,0.969688,,,,,,,,,,,,,7dbbc6c1-c5d1-4091-bc7f-5bd1bde2cfb8,3048,,,"[33.5, 40.0]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,147,Uruguay,783,"['309024d5-e009-46a7-b8a4-f3fb8fc1d75e', '425829b5-b25e-4f95-a1fc-a1bf0cacc041']",36,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:36.671,Carry,
,,,,"[42.5, 1.9]",,,,,,,,,,,,1.413034,,,,,,,,,,,,,97330efd-f87a-4bc2-bdfa-75f69e2f8236,3051,,,"[41.9, 1.9]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Back,147,Uruguay,783,"['86ef25f8-5b84-4b4d-bd07-dd3e79d2a666', '92099042-1cd1-4a73-95cd-dc6608382461']",39,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:39.847,Carry,
,,,,"[61.6, 11.9]",,,,,,,,,,,,0.039049,,,,,,,,,,,,,7f742be1-7463-4d5e-9f38-0568b1a30d37,3054,,,"[61.6, 11.9]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,147,Uruguay,783,"['4a87d92d-5292-437e-af41-bbbfa287d322', 'd4856c42-88ee-4825-a618-b8f40d646c88']",42,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:42.154,Carry,
,,,,"[77.1, 5.4]",,,,,,,,,,,,2.86905,,,,,,,,,,,,,55df71d9-2e59-40f0-8037-299ed11a224b,3057,,,"[70.1, 22.2]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,147,Uruguay,783,"['54035f26-3df6-4f48-980d-e8c7e6f699e4', '8b1d2f29-26bb-47b8-8d03-e947f7b1d403', '90eb243d-85db-4f62-9b21-590fe862e4b8']",43,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:43.432,Carry,True
,,,,"[79.4, 2.3]",,,,,,,,,,,,0.368314,,,,,,,,,,,,,16b9cc79-c882-4dda-8042-1e0b181e5346,3061,,,"[76.3, 2.3]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Back,147,Uruguay,783,"['1a576657-ea8c-4b45-81cd-88ccc8156e74', 'f70c7fe8-be94-48b8-a35d-0060a58c82dc']",46,,,,,,,,,,,,,,,,,,,Uruguay,783,00:40:46.904,Carry,
,,,,"[25.8, 76.4]",,,,,,,,,,,,1.936483,,,,,,,,,,,,,7c742beb-2f18-4a1c-afcc-eb41bb40b0fb,3065,,,"[31.1, 76.4]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boris Cespedes,28949.0,Center Defensive Midfield,148,Bolivia,3564,"['78c5640a-87e6-4d3b-ba5e-983040fd3af2', 'a4406418-3f5d-4abd-b405-233a62291e0e', 'db8ffdae-fc21-4ca3-93c6-05ccbc827c89']",49,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:40:49.052,Carry,True
,,,,"[26.4, 69.6]",,,,,,,,,,,,3.457563,,,,,,,,,,,,,6cef48a2-2f0c-48b6-8324-61a3c4517f51,3068,,,"[30.5, 72.5]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,148,Bolivia,3564,"['2fff5dc4-713f-4b9a-99b5-4f267964be11', '78341324-c6ac-42cb-acba-6ace49600fb3', 'fa2fcd68-1e66-43b7-be1c-4acccfcd3fe2']",51,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:40:51.560,Carry,True
,,,,"[18.2, 76.4]",,,,,,,,,,,,1.046238,,,,,,,,,,,,,bacf6031-0cd3-41d4-94ca-6528f68f1351,3072,,,"[18.2, 76.4]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Daniel Medina Roman,232736.0,Right Wing Back,148,Bolivia,3564,"['653ac265-947d-4e87-8704-5396725095f0', '865f2df5-b299-469f-84ef-b66b76a1fdd1']",55,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:40:55.773,Carry,
,,,,"[27.4, 76.6]",,,,,,,,,,,,1.437813,,,,,,,,,,,,,335be198-748c-442c-91ad-971ea6cc9d37,3075,,,"[29.5, 74.5]",3939982,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalid Terrazas Abasto,398462.0,Left Center Midfield,148,Bolivia,3564,"['134d42ec-0b80-46fa-a1a8-ec5d69846db8', '2f6a146b-9a8f-48b8-8563-ee3d2861a804', '3273fc80-8b69-4667-8502-06d569a5c77f']",57,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:40:57.465,Carry,True
,,,,"[49.3, 24.6]",,,,,,,,,,,,1.263226,,,,,,,,,,,,,34203d52-d72a-41f4-9034-61025e3104c6,3084,,,"[50.1, 25.4]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,150,Uruguay,783,"['db41c2b6-56a5-4277-878b-1051e35486fe', 'fbfcb2d6-81c9-4c7a-a84c-bdc5be484e5a']",23,,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:23.893,Carry,
,,,,"[53.8, 65.1]",,,,,,,,,,,,1.249261,,,,,,,,,,,,,394d40a6-00a0-4f89-86f9-91865884f759,3087,,,"[52.7, 63.7]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,150,Uruguay,783,"['219e85ed-13b6-45ac-8372-a2611af1134d', '275d6a95-c940-41c5-8940-b248c7b6d99a', '91f2e36b-fca2-40fd-b8f5-59b84759f931']",28,,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:28.779,Carry,True
,,,,"[116.4, 68.4]",,,,,,,,,,,,1.66797,,,,,,,,,,,,,ee804258-811f-40ba-821f-dcf1731aad48,3092,,,"[107.0, 72.7]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Gonzalo Olivera Ibarra,36706.0,Right Wing,150,Uruguay,783,"['1de671ec-b01b-4318-9131-d0e97f661e0c', '8d4703fd-cf66-43be-b545-3be9ad041fde', 'a32f0beb-040a-47f8-bce8-da4b4af5685f']",32,,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:32.938,Carry,True
,,,,"[11.3, 15.6]",,,,,,,,,,,,0.796623,,,,,,,,,,,,,53d30481-5d23-474c-9e77-c29f7dc495b0,3100,,,"[10.8, 15.0]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Sagredo Chávez,114003.0,Left Center Back,151,Uruguay,783,"['69062b25-b00c-4bd9-91bf-35c2bec4aa61', 'bd319cb9-3fc8-4f02-8cea-bb3bbb500b59']",49,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:41:49.698,Carry,
,,,,"[62.8, 35.7]",,,,,,,,,,,,1.205836,,,,,,,,,,,,,dad92303-5a54-437d-9cc6-84d64c8f8c3a,3106,,,"[62.8, 35.7]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas René Olaza Catrofe,24730.0,Left Back,151,Uruguay,783,"['48199b3e-2a9c-48c2-be95-3469a1f715c3', '55961fde-e15d-4e1f-b5e9-fa4b16c8a50e']",54,,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:54.989,Carry,
,,,,"[63.0, 33.8]",,,,,,,,,,,,2.052884,,,,,,,,,,,,,6bfcac10-1c0e-491d-828c-01ac6a2d73ac,3109,,,"[70.6, 26.0]",3939982,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,151,Uruguay,783,"['3995befe-a7c9-4f67-88fe-eb2777a892a5', '46aadfac-1672-47ee-ae31-51b521a418c2', '5d725b9a-89a2-4391-afd1-7382174b242f']",57,,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:57.076,Carry,True
,,,,"[54.0, 34.6]",,,,,,,,,,,,1.805743,,,,,,,,,,,,,5af2c287-3945-476a-b014-d90e81bbc4ad,3113,,,"[54.0, 35.1]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathías Olivera Miramontes,7104.0,Left Center Back,151,Uruguay,783,"['510f4809-9060-4635-8cc7-7d34a4426d36', '919e1abe-4a70-4897-873b-3ccbcc2142fe']",0,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:00.452,Carry,
,,,,"[67.1, 3.9]",,,,,,,,,,,,0.98616,,,,,,,,,,,,,34c19ba5-0915-4c2c-83aa-3d187b3705b8,3116,,,"[65.0, 3.9]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas René Olaza Catrofe,24730.0,Left Back,151,Uruguay,783,"['4f7ba0aa-e5ad-49ac-a972-14cc36f2dbf8', 'fc1f4970-bcab-4aa4-b3e8-91e13590a419']",5,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:05.149,Carry,
,,,,"[82.8, 10.5]",,,,,,,,,,,,0.637135,,,,,,,,,,,,,853941d0-4728-4542-9af5-cc7956a343b0,3123,,,"[82.8, 10.9]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,151,Uruguay,783,"['5d681fd3-0f7b-42ce-a165-603b2f698703', '80c878f7-580e-4a31-ba2f-fc9cb27be550', 'edb87939-d82e-4f06-916e-e3d3b56b12ff']",8,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:08.274,Carry,True
,,,,"[39.9, 73.1]",,,,,,,,,,,,1.358202,,,,,,,,,,,,,8318a961-1958-4dc5-94c7-51e77f48602c,3126,,,"[37.3, 69.6]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,151,Uruguay,783,"['14275d76-6f85-45a4-9262-01433f91e21f', '52eb2350-3c15-40b9-8a0e-de3f2c6f3ddb']",8,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:42:08.911,Carry,
,,,,"[72.6, 17.0]",,,,,,,,,,,,3.659002,,,,,,,,,,,,,8be57b12-a95e-4b3b-be5d-ad3ab2307454,3134,,,"[75.5, 4.3]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,151,Uruguay,783,"['205ceb51-4729-4bb4-8c27-fd794e1840e1', 'cebae383-b9d6-4917-bf35-4eea5afe09d3', 'd70e982e-873a-435c-ab6d-b4de11ba4232']",14,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:14.755,Carry,True
,,,,"[82.6, 52.4]",,,,,,,,,,,,0.164655,,,,,,,,,,,,,944a3cd2-557d-4743-9c2a-4ce85f45a159,3138,,,"[82.6, 52.4]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,151,Uruguay,783,"['a95b7e36-a7f4-4bf6-b0c4-a6e93311e6f3', 'f93183b7-685c-472c-bfb6-67f1d46ab751']",19,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:19.449,Carry,
,,,,"[80.6, 67.8]",,,,,,,,,,,,0.857238,,,,,,,,,,,,,9388ffb8-e752-495c-ab43-6e43835fceb5,3146,,,"[80.0, 67.8]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,151,Uruguay,783,"['7ae6342b-132c-4e6c-a96b-5f7342a48ad5', 'f6bdca03-558c-4f27-a2ff-b858b1fec0e2']",22,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:22.382,Carry,
,,,,"[69.1, 51.0]",,,,,,,,,,,,0.842871,,,,,,,,,,,,,49f61adc-1448-4c3a-b45a-f42068cf62b0,3149,,,"[69.9, 51.2]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,151,Uruguay,783,"['53141127-9228-4633-a9af-1e03a4c917a3', 'ba6303ad-e9cf-4fcd-971b-2b5ed4b9c31a']",24,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:24.798,Carry,
,,,,"[56.0, 33.0]",,,,,,,,,,,,1.749041,,,,,,,,,,,,,64b85fac-917e-4ac4-be77-0868a4a6e4cc,3152,,,"[56.0, 33.6]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathías Olivera Miramontes,7104.0,Left Center Back,151,Uruguay,783,"['e62b8319-1068-4fcb-aade-ecb0ebe4dfaf', 'e716472a-988e-4efe-9ba6-2e9b94c4e9ed']",26,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:26.980,Carry,
,,,,"[74.2, 1.3]",,,,,,,,,,,,1.17426,,,,,,,,,,,,,855095fd-7e43-47f8-bcd4-96db426511fd,3155,,,"[69.9, 0.9]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas René Olaza Catrofe,24730.0,Left Back,151,Uruguay,783,"['26ec6cc8-944f-404c-8e7b-739a08405af5', '5d0f304a-e62e-4e46-a437-00bd47bbab00']",30,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:30.609,Carry,
,,,,"[105.4, 7.0]",,,,,,,,,,,,0.474385,,,,,,,,,,,,,0f5c243a-7efc-4760-9920-e287103e151a,3158,,,"[105.6, 5.8]",3939982,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,151,Uruguay,783,"['0d914b87-0064-4419-8a43-ee816cc4c2db', '9009f30c-2171-448d-95e8-d1e3ae62a9f3', 'f281e98f-1024-4c04-9514-8b5d458c7156']",33,,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:33.969,Carry,True
,,,,"[29.9, 16.8]",,,,,,,,,,,,0.803361,,,,,,,,,,,,,cc2eba4e-3fd5-47ce-80bc-106f92d7dfcc,3172,,,"[29.9, 16.8]",3939982,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Manuel Sagredo Chávez,114003.0,Left Center Back,153,Bolivia,3564,"['3d0d9892-051f-4752-b5ef-44bb89efa0fe', 'fa322fba-3dd1-4ce6-8ea9-c5ff467fdd67']",42,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:44:42.894,Carry,
,,,,"[76.1, 74.8]",,,,,,,,,,,,0.796367,,,,,,,,,,,,,d5fec666-20ac-4243-9951-76397059c773,3177,,,"[77.1, 72.3]",3939982,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gonzalo Olivera Ibarra,36706.0,Right Wing,154,Uruguay,783,"['3585e617-5a69-476f-8fb0-b294b0888838', '3ed366ff-051f-4966-a692-8e5bd216e98c']",46,,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:46.540,Carry,
,,,,"[48.2, 74.8]",,,,,,,,,,,,1.502539,,,,,,,,,,,,,afe3cfcd-cf8b-4b6d-8d35-905437571f03,3183,,,"[53.0, 75.2]",3939982,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,154,Uruguay,783,"['02499f1e-f0ad-4812-a7f3-77556abc4e25', '69e97a9c-eb26-45b5-bb5c-fa0663ba1449', 'eab197e1-7cd1-4fc7-bf2f-3c8d618ba3dd']",50,,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:50.833,Carry,True
,,,,"[48.4, 69.6]",,,,,,,,,,,,1.089102,,,,,,,,,,,,,68d9792c-3745-4788-bc93-83a6537d4a38,3189,,,"[48.0, 67.2]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,155,Uruguay,783,"['17c1753a-2b2f-4914-a223-30798ba5e737', '3a9d0cec-e241-40ef-afd4-77736c0d6453']",7,,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:07.851,Carry,
,,,,"[8.6, 23.4]",,,,,,,,,,,,1.789198,,,,,,,,,,,,,f0a90bd0-76dd-4047-bac7-9de45126d2d9,3193,,,"[9.2, 24.4]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Sagredo Chávez,114003.0,Left Center Back,155,Uruguay,783,"['0cf080c7-2991-4314-ab99-801ff4d8a1da', 'b543b61d-3149-42a6-a805-365114f5668b']",13,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:45:13.891,Carry,
,,,,"[15.6, 11.9]",,,,,,,,,,,,0.531848,,,,,,,,,,,,,44c930ef-8e09-46b2-ad51-7deb2e6e8d3a,3197,,,"[12.5, 14.3]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Sebastián Suárez Justiniano,223769.0,Left Wing Back,155,Uruguay,783,"['12bedad0-e0e8-4339-a2a9-fc4048f26701', '78d962ad-64da-408d-bb50-f8130e2565a4', '9f45506e-766a-4185-949a-e69872ad7671']",16,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:45:16.847,Carry,True
,,,,"[105.2, 69.0]",,,,,,,,,,,,1.302625,,,,,,,,,,,,,d21e9703-04c6-498b-86a8-ceebc414eba3,3200,,,"[103.1, 68.8]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,155,Uruguay,783,"['9bd0fbbc-bf63-4c07-8e3a-86712521efdb', 'a7b6eeb3-ef0e-43ea-9b5d-ba331dd52358', 'bb2d6535-69c0-4e82-956a-bc4e8a5b6a5f']",17,,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:17.647,Carry,True
,,,,"[14.5, 9.4]",,,,,,,,,,,,1.571955,,,,,,,,,,,,,ba9f5f6b-f436-43c0-9b35-fc04513b48ba,3204,,,"[14.9, 11.1]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Sebastián Suárez Justiniano,223769.0,Left Wing Back,155,Uruguay,783,"['64d780d9-d5db-41d2-a6cc-1886dfe1b080', '85a74acd-9517-41d8-8f72-3a88b948f9d6', 'f1d68dcc-897b-40a6-b153-3734cd145c6d']",18,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:45:18.950,Carry,True
,,,,"[105.0, 69.6]",,,,,,,,,,,,1.172382,,,,,,,,,,,,,f9d666a3-9d07-468a-919d-a4924df5ff9d,3209,,,"[105.6, 70.1]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,155,Uruguay,783,"['83f419eb-c4aa-417e-9ac2-3f275a2cad19', 'eea6f97d-f8d1-4af4-a75f-65cb3a1a6048']",21,,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:21.188,Carry,
,,,,"[110.9, 71.3]",,,,,,,,,,,,1.496605,,,,,,,,,,,,,62627153-469f-48da-995e-fe9fff2239bb,3212,,,"[102.7, 71.5]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,155,Uruguay,783,"['5bf3be53-ea87-4505-aabe-e02553b5c18f', '8153016a-155c-46cb-b9dc-299b370c1b3e', 'b89620cc-d9cd-41a7-82c9-22a0396f6179']",22,,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:22.594,Carry,True
,,,,"[5.3, 6.1]",,,,,,,,,,,,1.951494,,,,,,,,,,,,,789b74a3-d2cf-4ee2-9f40-47a709ef3830,3216,,,"[9.2, 8.8]",3939982,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Sebastián Suárez Justiniano,223769.0,Left Wing Back,156,Bolivia,3564,"['9aa661db-a104-4701-bad5-7e576a217017', 'ee770ac6-ea08-48eb-9e7a-523e56276486', 'fa89d358-b89c-4cf4-9e04-c7a6d1e36811']",24,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:45:24.090,Carry,True
,,,,"[56.5, 13.9]",,,,,,,,,,,,0.865711,,,,,,,,,,,,,9f3ad60c-3d42-4aa9-8042-08a87f3126a3,3224,,,"[61.0, 18.9]",3939982,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Sebastián Suárez Justiniano,223769.0,Left Wing Back,157,Bolivia,3564,"['85476d82-e814-4366-bf42-00199e38769f', '91d5f944-171c-4cb5-8034-9721c48a8f7d']",6,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:46:06.402,Carry,
,,,,"[88.2, 3.3]",,,,,,,,,,,,0.858028,,,,,,,,,,,,,ee8918b3-9630-4bc7-b7f5-b26f74065dcd,3229,,,"[87.2, 4.1]",3939982,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Leónidas Chávez Cruz,113734.0,Left Center Forward,157,Bolivia,3564,"['0c9b991b-2a9a-4a4f-8791-2c4d4f3f4fae', '6fb9ea93-c232-4ea0-8f70-3d43e8a07ed9', 'cb5735e9-8fa8-404a-bf4d-fb735ee2c9a5']",10,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:46:10.119,Carry,True
