50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.298034,,,,,,,,,,,,a1f95465-01af-4bcb-8dd7-df7b9171b4c6,1065,,,"[8.5, 14.2]",3939988,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,71,Mexico,794,,15,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:15.428,Pressure,
,,,,,,,,,,,,,,,,,0.692032,,,,,,,,,,,,fb7302d8-e342-48de-ade1-ef2b3143f90a,1080,,,"[87.3, 27.0]",3939988,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,72,Ecuador,3565,['e60bb756-b19f-439e-9213-a444f72482dd'],59,,,,,,,,,,,,,,,,,Ecuador,3565,00:32:59.408,Pressure,
,,,,,,,,,,,True,,,,,,1.133106,,,,,,,,,,,,c8fc3b87-da08-4a28-8023-a9aa1da7be0f,1085,,,"[27.7, 22.0]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Willian Joel Pacho Tenorio,41593.0,Left Center Back,73,Mexico,794,"['8da5a7db-df39-4266-9e75-eb79e6a26cdb', 'd0aacf49-d73b-4c8d-9cf0-aaf525b88ae8']",4,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:04.563,Pressure,
,,,,,,,,,,,,,,,,,0.375985,,,,,,,,,,,,68268abb-8173-499a-ba31-1ee199bf38b7,1088,,,"[14.8, 31.5]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,73,Mexico,794,['8da5a7db-df39-4266-9e75-eb79e6a26cdb'],6,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:06.615,Pressure,
,,,,,,,,,,,,,,,,,0.195304,,,,,,,,,,,,fa91c17b-0739-48c4-aab7-df026621f98c,1093,,,"[86.3, 71.5]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,74,Ecuador,3565,"['44167eff-d778-4b43-b5fb-6ad676182a98', 'a714d720-ef79-4254-bcc0-7837127fd58a', 'c3461fb3-2170-4471-953d-bb60f8988fa8']",14,,,,,,,,,,,,,,,,,Mexico,794,00:33:14.099,Pressure,
,,,,,,,,,,,,,,,,,0.17721,,,,,,,,,,,,8ed59a23-3089-4ba6-91ee-23dc233391a3,1098,,,"[101.2, 71.5]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Saúl Huerta Valera,27889.0,Right Midfield,74,Ecuador,3565,['06ffa440-6895-4dd9-ae9a-da095553f56c'],15,,,,,,,,,,,,,,,,,Mexico,794,00:33:15.395,Pressure,
,,,,,,,,,,,,,,,,,0.421697,,,,,,,,,,,,a7ac0f62-b063-4eb5-9d3b-dfe32913db87,1110,,,"[45.9, 12.4]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,75,Mexico,794,"['6524781b-80b2-4335-aa08-664052674f13', 'be938b9d-f187-4ad1-919c-1d13992b6159']",52,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:52.380,Pressure,
,,,,,,,,,,,,,,,,,0.6665,,,,,,,,,,,,a66fff08-c3ee-4000-97a1-bab4affd4aaa,1114,,,"[39.7, 25.7]",3939988,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,75,Mexico,794,"['1f745da2-f193-4f4d-b78c-fde9e6246b4c', 'e9dc3659-443f-4e6b-8551-3bcea54166b3']",53,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:53.803,Pressure,
,,,,,,,,,,,,,,,,,0.397047,,,,,,,,,,,,da57fb75-9169-40be-94ad-8ab4146c866a,1126,,,"[26.1, 74.8]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Right Midfield,75,Mexico,794,"['5d48f195-cc3c-416f-b4b3-c8c9da2830aa', 'a6d25a36-ef50-4c4e-99ed-82d7665982a7']",10,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:10.006,Pressure,
,,,,,,,,,,,,,,,,,0.65515,,,,,,,,,,,,24ca34e6-53ef-44d2-b918-e1b43e050a24,1130,,,"[38.8, 61.3]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,75,Mexico,794,['129160d2-64d7-4824-8ff2-dd0249955371'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:11.704,Pressure,
,,,,,,,,,,,,,,,,,1.39401,,,,,,,,,,,,aa8fd739-9dc7-4555-8382-2ff2a7612d84,1149,,,"[43.3, 19.0]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,75,Mexico,794,"['a2e1096d-309e-49d4-bbf7-6c3d00e965c9', 'f39595a6-20f0-417e-9d06-d8fff48ee1b7']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:32.724,Pressure,
,,,,,,,,,,,,,,,,,0.599475,,,,,,,,,,,,a6b48b27-c1ed-417a-bc27-f0eafa1ad6dd,1151,,,"[31.0, 5.3]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,75,Mexico,794,"['7bb8d95c-e5ed-4863-9ba7-00d8e43bf2e1', '8bfd9b19-e07e-4324-9f7a-9e965a8fe1c6', 'fd583536-4c60-4577-9a9e-102cbd873b3f']",35,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:35.044,Pressure,
,,,,,,,,,,,,,,,,,0.917568,,,,,,,,,,,,d7b4df56-ba47-419b-8b41-b2bf82fd30a8,1160,,,"[40.8, 19.7]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,75,Mexico,794,['cf523d5f-a78c-458d-b8df-31049e47cb45'],38,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:38.661,Pressure,
,,,,,,,,,,,,,,,,,0.357216,,,,,,,,,,,,a7b360c8-1f0f-4bee-a873-bc65818ba8d8,1161,,,"[37.2, 19.0]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,75,Mexico,794,,39,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:39.614,Pressure,
,,,,,,,,,,,,,,,,,2.160714,,,,,,,,,,,,9506d207-6c26-4f53-99a9-9cb0fd8452f3,1163,,,"[15.6, 39.4]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,75,Mexico,794,"['51046a6e-6b80-4da7-88af-0340e1408863', 'd9642b79-4004-4f90-966d-c8992cd07391']",42,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:42.857,Pressure,
,,,,,,,,,,,,,,,,,0.328723,,,,,,,,,,,,fa72dd1f-1b9e-4864-a0c0-8e64ec5e5e4a,1176,,,"[49.7, 28.1]",3939988,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,76,Ecuador,3565,"['06fa7749-290a-4fef-a442-c2486e3470b7', 'e40548c4-7209-448d-af49-473402096982']",51,,,,,,,,,,,,,,,,,Mexico,794,00:34:51.762,Pressure,
,,,,,,,,,,,True,,,,,,0.307782,,,,,,,,,,,,3d9c9534-01e5-401a-961f-a2472594f436,1196,,,"[79.9, 4.2]",3939988,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,78,Mexico,794,['26c42a20-93bd-491e-9428-b991fdddff06'],26,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:26.925,Pressure,
,,,,,,,,,,,,,,,,,1.125872,,,,,,,,,,,,e4a39ea2-807e-4437-bfa3-053f5c9e98da,1201,,,"[74.0, 19.0]",3939988,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Midfield,79,Mexico,794,,33,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:33.496,Pressure,
,,,,,,,,,,,,,,,,,0.908252,,,,,,,,,,,,059e3edf-e64b-4c71-97f6-547436728623,1228,,,"[26.9, 8.6]",3939988,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,80,Mexico,794,"['06e02ad4-6f09-464b-8c39-5795207c39c5', '07d87197-998a-4783-89ab-1e44ee931d1b']",27,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:27.193,Pressure,
,,,,,,,,,,,,,,,,,0.352633,,,,,,,,,,,,f9644af0-20cf-4b7a-b7b7-79af673fe116,1235,,,"[27.5, 26.8]",3939988,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,80,Mexico,794,"['3c477105-7ee5-492c-bef8-60f9ece02f24', 'b1a97d39-67f3-42b3-b63a-77ff0bd7efc4']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:32.281,Pressure,
,,,,,,,,,,,,,,,,,0.55995,,,,,,,,,,,,67bbd8f0-db96-4b0f-ab9b-be23cdf18520,1239,,,"[25.9, 5.1]",3939988,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,80,Mexico,794,"['18a0538a-8704-4612-b284-a477ec6cc898', '2f8c9063-fab2-48af-b96a-8c92b45e9df5']",35,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:35.358,Pressure,
,,,,,,,,,,,,,,,,,0.519554,,,,,,,,,,,,0d8dce4f-1bbd-45b3-93ec-1b3709c68d4e,1255,,,"[35.7, 57.6]",3939988,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Right Midfield,80,Mexico,794,['5e08b404-3e53-47cd-93cc-359971fbd7ca'],48,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:48.696,Pressure,
,,,,,,,,,,,,,,,,,0.765981,,,,,,,,,,,,454a7969-42b3-456a-8dce-33786a54de75,1267,,,"[55.9, 64.7]",3939988,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,80,Mexico,794,"['0195e162-27cb-40b0-bbaf-a98b510c6d70', 'e8959e81-be5f-4e7c-9070-2c2412c5aedd']",1,,,,,,,,,,,,,,,,,Ecuador,3565,00:39:01.038,Pressure,
,,,,,,,,,,,,,,,,,0.844859,,,,,,,,,,,,aabf4e1b-9707-4dfe-9418-e79e28a7ed51,1276,,,"[58.2, 24.1]",3939988,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,81,Ecuador,3565,"['20ba4fca-a405-495c-b6fa-121fb7d7e1c7', '925cbb77-79f8-47dd-941c-c218c1510796']",27,,,,,,,,,,,,,,,,,Mexico,794,00:39:27.044,Pressure,
,,,,,,,,,,,,,,,,,0.708306,,,,,,,,,,,,f0d02f15-459e-4b5d-a8c5-00d9c04c5d21,1279,,,"[62.9, 22.3]",3939988,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,81,Ecuador,3565,"['925cbb77-79f8-47dd-941c-c218c1510796', 'f989e764-8f17-4166-9fe0-2cfa336721a3']",28,,,,,,,,,,,,,,,,,Mexico,794,00:39:28.173,Pressure,
,,,,,,,,,,,True,,,,,,0.927724,,,,,,,,,,,,6f6a019d-b570-4c66-879c-443f6d83ecc7,1285,,,"[55.9, 18.2]",3939988,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,81,Ecuador,3565,['0f0f4b81-f602-41b9-9970-c994f1622428'],33,,,,,,,,,,,,,,,,,Ecuador,3565,00:39:33.460,Pressure,
,,,,,,,,,,,,,,,,,0.459821,,,,,,,,,,,,8f5af739-c0b7-468c-872e-a9bb41282a3f,1303,,,"[46.5, 20.5]",3939988,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,82,Ecuador,3565,"['21b4ebdf-274c-4514-9544-f432c070083c', 'a3db1840-e013-43e8-a053-e152d7ff2183']",57,,,,,,,,,,,,,,,,,Mexico,794,00:39:57.016,Pressure,
,,,,,,,,,,,,,,,,,0.312296,,,,,,,,,,,,c43bbfd7-2ce8-4c01-8b55-9440cbf286b9,1319,,,"[57.8, 40.7]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,82,Ecuador,3565,"['0bf7b0b4-eaa8-468a-a178-2994fababdf4', 'f5bbeb16-fca1-401f-afd7-8639a53e018e']",8,,,,,,,,,,,,,,,,,Mexico,794,00:40:08.916,Pressure,
,,,,,,,,,,,,,,,,,0.3322,,,,,,,,,,,,58aa50d7-fb23-4543-8ace-c542ba46e612,1332,,,"[69.1, 71.5]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Saúl Huerta Valera,27889.0,Right Midfield,82,Ecuador,3565,"['14a9909b-d317-4fce-965b-bab62bfc96d3', '62115aad-b260-49eb-8c63-a6a2568ab815']",22,,,,,,,,,,,,,,,,,Mexico,794,00:40:22.323,Pressure,
,,,,,,,,,,,,,,,,,1.365816,,,,,,,,,,,,23206c93-4d95-4bc7-b05c-935ef088d07c,1339,,,"[11.5, 59.3]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,82,Ecuador,3565,"['2f5143b3-cf9f-49b3-9846-6e1a2e3c3e6f', 'c712b4e5-30d4-47ed-901b-6eb9c9ad9b81']",30,,,,,,,,,,,,,,,,,Mexico,794,00:40:30.204,Pressure,
,,,,,,,,,,,,,,,,,0.201624,,,,,,,,,,,,dba4e156-3f8f-4f21-82c3-7f064f6a1daf,1343,,,"[117.9, 25.2]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,82,Ecuador,3565,['da44a0a2-026b-4483-a0c4-e2012adc3dc3'],34,,,,,,,,,,,,,,,,,Ecuador,3565,00:40:34.307,Pressure,
,,,,,,,,,,,,,,,,,0.437704,,,,,,,,,,,,efa92b63-a479-47b4-b113-9c8af7bcc990,1357,,,"[32.3, 22.7]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Tomás Giménez,31053.0,Center Forward,83,Ecuador,3565,['c8a61939-9e97-455d-b3d5-34455bace108'],57,,,,,,,,,,,,,,,,,Mexico,794,00:40:57.622,Pressure,
,,,,,,,,,,,,,,,,,0.606282,,,,,,,,,,,,1f4bbd1e-ba5f-460a-8052-14e7d60e1b0f,1359,,,"[14.5, 28.5]",3939988,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,83,Ecuador,3565,"['1796d354-6bf6-4851-a6d3-d2c3572dc05e', 'c06b7dff-f221-48d9-bd07-dc9a22aa5855']",58,,,,,,,,,,,,,,,,,Mexico,794,00:40:58.804,Pressure,
,,,,,,,,,,,True,,,,,,0.558747,,,,,,,,,,,,2cbdc5c7-76a3-4d64-9913-bc277f889b81,1400,,,"[55.0, 44.7]",3939988,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,86,Mexico,794,['49069516-e7b4-49f0-b2f4-5a8780ab0602'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:35.042,Pressure,
,,,,,,,,,,,,,,,,,0.499531,,,,,,,,,,,,23a3342a-4633-4e98-a7c0-11aceefb3144,1409,,,"[14.2, 73.6]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Right Midfield,87,Mexico,794,"['177d27b5-086a-4691-b8e7-a78d599dd801', '2f248cbc-3e44-4965-8da0-b4f61c354c91', '56107965-5000-47bc-a70d-0f82c9c28b81']",18,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:18.475,Pressure,
,,,,,,,,,,,,,,,,,0.554805,,,,,,,,,,,,1c6c23e2-95b7-45d8-888d-04dc61ba8703,1419,,,"[29.3, 42.5]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,87,Mexico,794,"['236a027a-7b20-402d-8595-05d1718f1ece', '6a072dbd-5b0b-423f-b308-7484079c92e9', '74391f96-c1c0-4e17-801c-85fa5eabe393']",26,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:26.793,Pressure,
,,,,,,,,,,,,,,,,,0.474587,,,,,,,,,,,,6f2676c4-f64b-4c64-a920-6667e83997ac,1423,,,"[27.3, 44.9]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Right Midfield,87,Mexico,794,"['236a027a-7b20-402d-8595-05d1718f1ece', '45354b00-56a3-486f-828f-352d8689bbc6', '6e2388b1-1b02-452a-a550-de793c018b51']",27,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:27.684,Pressure,
,,,,,,,,,,,,,,,,,0.177168,,,,,,,,,,,,120a610e-f1a0-4745-8168-28a0fa94a8bd,1427,,,"[24.3, 43.2]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,87,Mexico,794,['6e2388b1-1b02-452a-a550-de793c018b51'],29,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:29.148,Pressure,
,,,,,,,,,,,True,,,,,,2.522768,,,,,,,,,,,,41ce20f9-f30b-4fc4-904d-5595df068be1,1436,,,"[105.3, 21.7]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,87,Mexico,794,,32,,,,,,,,,,,,,,,,,Mexico,794,00:43:32.923,Pressure,
,,,,,,,,,,,,,,,,,2.282057,,,,,,,,,,,,7ed5c1c4-2707-4319-b7bc-d7d9a4b8b2ad,1442,,,"[92.6, 57.6]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,88,Ecuador,3565,['0975e61c-76b3-4ee9-a940-2e7401c2ce91'],7,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:07.283,Pressure,
,,,,,,,,,,,True,,,,,,0.325851,,,,,,,,,,,,91d126a4-a2ac-4425-8ee8-cb113046bdd5,1446,,,"[110.1, 75.3]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,89,Mexico,794,"['24082ddb-5e83-4422-a45e-ffea4902037f', '7f005927-9c85-4dc5-ab35-8cf3a595a728']",12,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:12.806,Pressure,
,,,,,,,,,,,,,,,,,0.680093,,,,,,,,,,,,e4b8fb7f-0dc5-4286-b3d0-dc1ccff67423,1461,,,"[69.4, 64.9]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Midfield,90,Mexico,794,"['7cda401c-7321-4d9c-af0d-0f47ec970239', '94750c17-dacf-44ed-980c-ee10a494e363']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:38.168,Pressure,
,,,,,,,,,,,,,,,,,0.570749,,,,,,,,,,,,eb6276e5-1f1f-41ad-8a4e-843fc84aba74,1465,,,"[68.2, 73.4]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Midfield,90,Mexico,794,"['6f7e5d80-7540-46e0-aa52-c0ccdbd107d8', 'e6a1b510-3a27-4f38-84cb-becf8d37976a']",39,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:39.615,Pressure,
,,,,,,,,,,,,,,,,,0.580839,,,,,,,,,,,,74b1ba5b-d0dc-481b-920e-114a1b363b5d,1470,,,"[2.9, 24.6]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,90,Mexico,794,,46,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:46.249,Pressure,
,,,,,,,,,,,,,,,,,0.179576,,,,,,,,,,,,98a71d5a-cfeb-40b5-b41a-940be11da48e,1473,,,"[109.6, 46.7]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,90,Mexico,794,,48,,,,,,,,,,,,,,,,,Mexico,794,00:44:48.233,Pressure,
,,,,,,,,,,,True,,,,,,0.834855,,,,,,,,,,,,38eb02cc-4b57-4041-a5aa-8aecfd989b75,1483,,,"[89.1, 54.6]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,92,Ecuador,3565,['f650ddd6-2361-4565-b002-f6757f7bcfcf'],1,,,,,,,,,,,,,,,,,Mexico,794,00:45:01.407,Pressure,
,,,,,,,,,,,,,,,,,0.316116,,,,,,,,,,,,24bb2e57-4f7b-4084-9244-f5feca89d34c,1493,,,"[75.6, 40.2]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,92,Ecuador,3565,['38b06333-fba8-4dcf-864a-6d7a925f4e2d'],7,,,,,,,,,,,,,,,,,Mexico,794,00:45:07.002,Pressure,
,,,,,,,,,,,,,,,,,0.605187,,,,,,,,,,,,ddb5aa47-89e0-46f6-a36f-810778be54ad,1505,,,"[62.9, 66.3]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,93,Mexico,794,['7b236409-b19b-4fbd-8fee-ad2836102d44'],16,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:16.058,Pressure,
,,,,,,,,,,,True,,,,,,0.721796,,,,,,,,,,,,0efa3cb3-d2ce-4c94-89c8-5beceb8eb161,1512,,,"[76.8, 28.5]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Tomás Giménez,31053.0,Center Forward,94,Ecuador,3565,"['4a86a5f5-9856-4db4-8a55-16e82600092e', '681b77f8-638c-4e0a-b04c-ad67fb511ab4']",19,,,,,,,,,,,,,,,,,Mexico,794,00:45:19.810,Pressure,
,,,,,,,,,,,,,,,,,1.204271,,,,,,,,,,,,ccb288c2-309c-4dcd-b1ab-1a45a6e03a84,1517,,,"[99.0, 58.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,94,Ecuador,3565,"['2db296de-2908-42fe-aac5-963387757d5d', 'befe6f4c-8d31-4955-ae0b-5e330d409e12']",24,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:24.691,Pressure,
,,,,,,,,,,,,,,,,,0.587604,,,,,,,,,,,,6c1cd8b7-fcbe-43be-bd46-c20e31a3297d,1529,,,"[42.3, 15.9]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,95,Mexico,794,['3305399c-ec2b-4c60-91b9-0d45ceac6faf'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:45.557,Pressure,
,,,,,,,,,,,,,,,,,0.37474,,,,,,,,,,,,c780e890-d1e0-4443-ab3d-849b962b7a70,1565,,,"[14.0, 47.8]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,96,Ecuador,3565,"['a808fafb-4692-49cc-b5ac-3e90e1cbd784', 'b36cb3eb-ff5d-48f5-9a33-7af8b0b5006c']",20,,,,,,,,,,,,,,,,,Mexico,794,00:00:20.773,Pressure,
,,,,,,,,,,,,,,,,,1.133044,,,,,,,,,,,,d4bb9bd6-ace7-495e-a1ba-15083a45f6a3,1578,,,"[67.4, 53.2]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,96,Ecuador,3565,"['2070612f-f3c4-48ba-8bb9-a248482451bf', 'f675db5e-eb56-4434-a02f-02ace94d9871']",36,,,,,,,,,,,,,,,,,Mexico,794,00:00:36.135,Pressure,
,,,,,,,,,,,,,,,,,2.010996,,,,,,,,,,,,d87eefb3-e736-4ab8-9d6d-79e322c07560,1586,,,"[109.1, 42.7]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Santiago Tomás Giménez,31053.0,Center Forward,96,Ecuador,3565,"['8e28063b-5e75-4d4f-affa-69a6c9327474', '9c6bb68a-fc11-4908-97d5-3fa912c9702c', 'd47735da-54c0-42c3-b88c-ca1d7ad08f75']",43,,,,,,,,,,,,,,,,,Mexico,794,00:00:43.340,Pressure,
,,,,,,,,,,,,,,,,,1.207626,,,,,,,,,,,,bf8c5fa4-a26d-4794-a84e-b3007f396e1a,1600,,,"[105.1, 32.9]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,96,Ecuador,3565,"['0e68bc55-4db7-42af-a2f1-6415b44aec0c', 'af88d974-0f09-44b9-bb6e-3e832282e9dd']",58,,,,,,,,,,,,,,,,,Mexico,794,00:00:58.612,Pressure,
