50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,63e88c75-875e-4b4b-a847-16f689814820,761,,,"[52.0, 61.7]",3939978,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,46,Canada,1833,['54c09f58-9c71-4e6f-a28a-2d29b5bf057c'],51,,,,,,,,,,,,,,,,Canada,1833,00:21:51.317,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,5edc4ac0-051a-453c-9e6a-cafa66a4230f,887,,,"[3.9, 35.4]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cyle Larin,16459.0,Center Forward,53,Peru,784,['5a5df1a5-fa9e-4847-a355-74909eb3b5b2'],28,,,,,,,,,,,,,,,,Canada,1833,00:25:28.465,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,aad61a22-0349-4861-917f-b4cd5d886af9,892,,,"[5.7, 49.3]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Derek Cornelius,23760.0,Left Center Back,53,Peru,784,['a4c70a3a-4201-4e8b-b2d5-e934b4a8640f'],36,,,,,,,,,,,,,,,,Canada,1833,00:25:36.412,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,7157418e-0117-4bb4-bd40-c233b097051a,893,,,"[9.4, 38.2]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,53,Peru,784,,37,,,,,,,,,,,,,,,,Canada,1833,00:25:37.787,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,324b7202-c1db-4797-bdbd-2412e82daa4b,948,,,"[4.5, 46.1]",3939978,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cyle Larin,16459.0,Center Forward,55,Peru,784,['6a691f50-79f3-46cf-a6dc-adff8cb8be5a'],50,,,,,,,,,,,,,,,,Canada,1833,00:29:50.023,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,7fe67a56-d4eb-4ae0-a807-d782a7d1fa3f,977,,,"[41.0, 17.5]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,56,Canada,1833,['6f9cf256-69fa-4189-be57-523c8461b85e'],41,,,,,,,,,,,,,,,,Peru,784,00:30:41.450,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,9f42b9d2-cfd9-43c7-a301-c9257542956d,1113,,,"[29.2, 69.7]",3939978,36,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,64,Canada,1833,"['0900c773-2d01-4ed5-b490-78bed69234e1', 'eb143c73-d045-445b-bf87-fb1fdd6f5fcf']",6,,,,,,,,,,,,,,,,Peru,784,00:36:06.560,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,e587fa4b-0360-404e-bf4e-07c7639e110d,1132,,,"[12.2, 32.6]",3939978,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,65,Canada,1833,['8e54104d-7e39-4c65-be54-bb5daea1cd25'],37,,,,,,,,,,,,,,,,Canada,1833,00:36:37.763,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,77e60c10-d483-4058-a5f3-98234fad4e0b,1574,,,"[58.7, 76.3]",3939978,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alistair Johnston,44703.0,Right Center Back,97,Peru,784,"['29e86289-f42f-4326-a520-5502b7b8e7e5', 'd5de2d38-b480-4f12-a527-475c9e189e2e']",29,,,,,,,,,,,,,,,,Canada,1833,00:04:29.303,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,d1784577-ea28-46a1-9a74-daa210f02e6a,1584,,,"[20.2, 13.6]",3939978,49,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,98,Canada,1833,"['270a91b3-b0fc-4b9a-9ee4-228e21d76781', 'fa6c5493-bff5-40ee-8198-72249f335fcf']",36,,,,,,,,,,,,,,,,Peru,784,00:04:36.892,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2e7c24cf-1e02-4308-bd0d-d4f1d7c6f047,1587,,,"[10.7, 28.9]",3939978,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Johan López Lanfranco,23749.0,Left Wing Back,99,Canada,1833,['056735d0-6d67-4f3d-9828-37e8164079fc'],6,,,,,,,,,,,,,,,,Peru,784,00:05:06.051,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,c5281f3a-8efa-4b00-891a-0287d8805101,1589,,,"[10.0, 43.8]",3939978,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,99,Canada,1833,['3c773160-5a50-434b-88a4-7470901fab8e'],8,,,,,,,,,,,,,,,,Peru,784,00:05:08.778,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,a2b7de73-b1fb-4c51-98f7-cbe00633f862,1647,,,"[37.9, 20.9]",3939978,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,103,Canada,1833,"['200ea9f6-934d-4706-86ff-279c4da7e40c', 'f4b6ac02-f2f6-4012-beae-7343051058fe']",6,,,,,,,,,,,,,,,,Peru,784,00:07:06.678,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,a6009eb5-a1a2-409d-b084-098e050bad29,1673,,,"[6.8, 35.5]",3939978,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,103,Canada,1833,['92f4b466-b140-4616-bf03-77a99e52b347'],22,,,,,,,,,,,,,,,,Peru,784,00:07:22.424,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,c9f0e605-1898-48fb-bf96-e1331c9add4b,1808,,,"[38.3, 15.7]",3939978,63,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kamal Miller,23828.0,Left Center Back,115,Peru,784,"['7f8cf725-0d07-4fae-a66b-9f3da0bc426d', 'd857a840-ec15-4518-a751-c297ebafcc65']",7,,,,,,,,,,,,,,,,Canada,1833,00:18:07.117,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,ae0fb2fc-9a99-41ff-a88f-c1c6de3db47c,1913,,,"[11.1, 22.6]",3939978,66,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alphonso Davies,12365.0,Left Wing Back,126,Peru,784,['6fa65ae3-77b5-4dac-8b25-df4b738638a2'],10,,,,,,,,,,,,,,,,Canada,1833,00:21:10.069,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,cca9d3b9-acfa-497f-846a-455f843ee7bc,2089,,,"[7.9, 40.6]",3939978,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,134,Canada,1833,,34,,,,,,,,,,,,,,,,Peru,784,00:25:34.364,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,ac5f84b0-c110-44a4-86f2-2bc7f94a6fb7,2150,,,"[12.5, 26.1]",3939978,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alphonso Davies,12365.0,Left Wing Back,137,Peru,784,['54be03e3-a5bc-4313-8645-108e1bbfbc06'],41,,,,,,,,,,,,,,,,Canada,1833,00:27:41.820,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2e205dfa-18b2-4213-a194-5e095353be72,2178,,,"[6.1, 28.3]",3939978,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moise Bombito,383250.0,Center Back,139,Peru,784,['5ae91d02-81c2-4224-b8b1-197f4122ea96'],27,,,,,,,,,,,,,,,,Canada,1833,00:28:27.642,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,8eddd2f8-64d0-4854-a6a5-c0a196119fdb,2412,,,"[64.2, 39.8]",3939978,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moise Bombito,383250.0,Center Back,149,Canada,1833,['6835fa6d-d166-438e-8c9d-a4082536c656'],22,,,,,,,,,,,,,,,,Canada,1833,00:35:22.421,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,12259f9a-e5ca-4ea6-bf16-ea0b4542fc9c,2514,,,"[27.3, 48.9]",3939978,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moise Bombito,383250.0,Center Back,155,Canada,1833,"['3972aaaa-4cfe-475e-8f53-e9a2c38d596f', '8f74b9be-8161-4661-bbba-df5c2bfe22fc']",51,,,,,,,,,,,,,,,,Canada,1833,00:38:51.172,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2393486e-918d-4c5a-9c46-78a053b5a4b7,2642,,,"[9.5, 34.1]",3939978,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moise Bombito,383250.0,Center Back,163,Peru,784,['e0e5af15-aa07-4664-97cc-22bb5c6b8982'],42,,,,,,,,,,,,,,,,Canada,1833,00:41:42.638,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,427a8794-786d-489f-9a05-57623142c120,2679,,,"[42.0, 67.8]",3939978,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andy Jorman Polo Andrade,13435.0,Right Back,166,Canada,1833,['39441827-a6da-4215-95b8-51defe3d9085'],6,,,,,,,,,,,,,,,,Peru,784,00:43:06.229,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,7af3ab8f-92c3-41f5-b7f0-45279db8d1d2,2785,,,"[30.5, 3.6]",3939978,90,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamal Miller,23828.0,Left Center Back,169,Peru,784,"['2a507a49-d1fb-4658-a540-628512089682', 'cd41b21b-f006-48b7-b3ae-b7f036118bf8']",16,,,,,,,,,,,,,,,,Canada,1833,00:45:16.528,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,cdae26dc-e510-44b6-995e-a0809467dfe0,2793,,,"[11.6, 30.6]",3939978,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,171,Peru,784,['f8f32062-83c7-4a9d-bb95-b73277acadab'],41,,,,,,,,,,,,,,,,Canada,1833,00:45:41.308,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,4085cab7-cb81-43fb-8b87-a2023bc90cee,2822,,,"[35.3, 14.5]",3939978,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,172,Canada,1833,"['41b7b499-e7b9-43a0-a9f0-6084eac3b7a2', '50b7a75d-d134-404b-8662-d9bc1b3f6bf1']",23,,,,,,,,,,,,,,,,Peru,784,00:47:23.932,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,cdde5b55-996e-40a3-886a-49937272037b,2836,,,"[2.0, 25.6]",3939978,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,173,Peru,784,['cf79e2ef-a12c-4984-a805-9cea10423206'],51,,,,,,,,,,,,,,,,Canada,1833,00:47:51.264,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1f5b0913-3bd1-45ce-bc02-ab0258703c91,2850,,,"[23.7, 47.6]",3939978,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moise Bombito,383250.0,Center Back,175,Peru,784,"['0d440622-04d8-4568-bc70-9217e6630f7e', '1b1ad64c-6451-4f41-892e-ae5f90be07cd']",35,,,,,,,,,,,,,,,,Canada,1833,00:48:35.000,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,f0619007-9edb-4954-adf9-52929142c7a4,2851,,,"[25.7, 30.6]",3939978,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonso Davies,12365.0,Left Wing Back,175,Peru,784,,37,,,,,,,,,,,,,,,,Canada,1833,00:48:37.523,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,d966c184-7d79-4794-ab1a-d5126097a393,2855,,,"[23.2, 54.9]",3939978,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Center Back,175,Peru,784,['b75bee11-6355-4492-9e92-87e1eecf9356'],54,,,,,,,,,,,,,,,,Canada,1833,00:48:54.782,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1cd36ec1-bb72-44e3-b356-21a905baf1d1,2932,,,"[26.7, 49.8]",3939978,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moise Bombito,383250.0,Center Back,182,Peru,784,['e991ccd3-5422-473f-93ec-9e740987dfee'],58,,,,,,,,,,,,,,,,Canada,1833,00:51:58.757,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,488afe01-3d1e-4c03-b618-1add22e70a53,2933,,,"[15.7, 36.1]",3939978,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamal Miller,23828.0,Left Center Back,182,Peru,784,,0,,,,,,,,,,,,,,,,Canada,1833,00:52:00.329,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,5e1cda4e-d1cf-409a-a9a1-4920bda23f64,2938,,,"[11.8, 46.2]",3939978,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moise Bombito,383250.0,Center Back,182,Peru,784,['323c4b52-2fc4-4bb6-b28d-4d6042b265b9'],6,,,,,,,,,,,,,,,,Canada,1833,00:52:06.874,Clearance,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,efacde49-19de-4066-94b8-278bc95e317b,218,,,"[23.8, 10.5]",3939978,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,12,Canada,1833,['14886706-29ea-4295-8419-ce93261c0040'],31,,,,,,,,,,,,,,,,Peru,784,00:04:31.285,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88d81178-06dc-4443-85ef-8eef1af114e6,639,,,"[36.4, 15.1]",3939978,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,36,Canada,1833,"['5b42482d-0f36-4456-89fb-5ce43e898291', '986779de-b51f-42c4-b0b5-69c694e99893']",21,,,,,,,,,,,,,,,,Peru,784,00:15:21.079,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,57fa8520-bd09-4762-bebb-71f4af4a01e5,1104,,,"[106.5, 48.9]",3939978,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Jorman Polo Andrade,13435.0,Right Wing Back,63,Canada,1833,"['8f8d7c8b-a5fa-4253-a538-6404b2f51e72', 'fc0a9917-bf34-4e27-8f90-5397fbcf8772']",1,,,,,,,,,,,,,,,,Peru,784,00:35:01.591,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,bb7eb350-4e96-41e3-9bfc-ec7124f2e59c,1500,,,"[63.9, 64.3]",3939978,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,92,Canada,1833,"['0a446793-d070-4ffa-ba69-6d7ca4366f1e', '7026cf89-8b4e-4376-8c7c-b7d4dc7d7472']",42,,,,,,,,,,,,,,,,Peru,784,00:01:42.690,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8b33f1fc-e87d-4276-a963-8639968652a3,1633,,,"[40.1, 78.0]",3939978,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richie Laryea,16120.0,Right Wing Back,101,Peru,784,"['4cbff493-3d4a-4115-a02f-5441c4ff1e8a', '6cff0620-4c52-4742-a81d-cfe4d8e81031']",1,,,,,,,,,,,,,,,,Canada,1833,00:06:01.880,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a8856004-97ca-4e79-b7c8-01a16a5928c1,1637,,,"[19.4, 75.0]",3939978,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alistair Johnston,44703.0,Right Center Back,101,Peru,784,['fb8e909a-8b22-48a9-902a-10eef02bfcc2'],4,,,,,,,,,,,,,,,,Canada,1833,00:06:04.733,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4adedb4-2a79-4947-990f-878640c04adf,2080,,,"[34.4, 75.5]",3939978,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilder José Cartagena Mendoza,6313.0,Left Defensive Midfield,134,Canada,1833,"['3d788ec7-4bd3-4835-828f-2810a7f965da', 'ca83e309-586c-48f3-88b9-caa1d6e27e83']",28,,,,,,,,,,,,,,,,Peru,784,00:25:28.260,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,61b4dd8b-9dfd-4622-9164-de871b0d9d0a,2433,,,"[50.9, 46.8]",3939978,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André Martín Carrillo Díaz,3632.0,Right Center Midfield,150,Peru,784,"['b341f8ba-f06d-4fbb-b8ed-8c8fee2306cb', 'd49cd9ed-a6e3-4372-a79e-6aef2b0ba3d3']",44,,,,,,,,,,,,,,,,Peru,784,00:35:44.951,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0102a91c-9d0d-4c60-aa06-b7554976ac56,2506,,,"[6.5, 72.9]",3939978,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alistair Johnston,44703.0,Right Center Back,154,Peru,784,"['09e1accc-b745-45f5-aea4-f418510c7076', '805fa021-e16a-4b7d-ab45-426434ef9e49', 'a4869369-c8d7-405c-b245-e6d75bbd371e']",5,,,,,,,,,,,,,,,,Canada,1833,00:38:05.204,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09d256d4-ed9b-4856-befa-c81af59ee83e,2579,,,"[74.4, 68.7]",3939978,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,160,Canada,1833,"['1acf9342-dc20-455f-b2c1-7ee13d6cf0b0', '9e94bab1-d121-4649-9fc3-b2dbe12fe090', 'a91326af-c614-4aa0-b786-49871f2cf489']",23,,,,,,,,,,,,,,,,Peru,784,00:40:23.766,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,818fa60e-5476-498f-8430-4a49d0295bb5,2604,,,"[61.9, 72.3]",3939978,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Jorman Polo Andrade,13435.0,Right Back,162,Canada,1833,"['425fbd55-86eb-47e0-b76f-e8c7e70bb8a8', 'd565ebd5-7a8f-4103-8919-4b3bf00a5805', 'f39b8d34-1c3c-4297-adfa-07f997d409d0']",55,,,,,,,,,,,,,,,,Peru,784,00:40:55.879,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,92261fe3-b73e-4524-bb16-5da5cd1a2c77,2636,,,"[10.7, 22.8]",3939978,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamal Miller,23828.0,Left Center Back,163,Peru,784,"['2d543dd4-984d-44a1-9639-73a9c034e51a', 'c0ffb546-7659-432e-9719-7b1920513270']",37,,,,,,,,,,,,,,,,Canada,1833,00:41:37.949,Dribbled Past,
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,14886706-29ea-4295-8419-ce93261c0040,219,,,"[96.3, 69.6]",3939978,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyle Larin,16459.0,Center Forward,12,Canada,1833,['efacde49-19de-4066-94b8-278bc95e317b'],31,,,,,,,,,,,,,,,,Canada,1833,00:04:31.285,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,726722ff-92fd-41f9-8ff3-8d91ae9e65da,603,,,"[111.5, 61.2]",3939978,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Liam Millar,23363.0,Right Wing,34,Canada,1833,['ad5dabde-688e-4bc0-8d69-dc8e9ba6a908'],29,,,,,,,,,,,,,,,,Canada,1833,00:14:29.832,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,986779de-b51f-42c4-b0b5-69c694e99893,640,,,"[83.7, 65.0]",3939978,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Liam Millar,23363.0,Right Wing,36,Canada,1833,"['88d81178-06dc-4443-85ef-8eef1af114e6', 'c22a2ac6-56d3-486d-a59c-4bd9de3cd980']",21,,,,,,,,,,,,,,,,Canada,1833,00:15:21.079,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,c6f241e2-f01b-489c-8a19-687351f95e47,770,,,"[95.6, 76.7]",3939978,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andy Jorman Polo Andrade,13435.0,Right Wing Back,48,Peru,784,['73f482dc-4962-44d6-b7b5-740f1300638b'],43,,,,,,,,,,,,,,,,Peru,784,00:22:43.220,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,69510f34-675b-410d-b8b9-5bcfdc86111d,779,,,"[45.7, 3.4]",3939978,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Wing,49,Canada,1833,['fe402787-932f-4a31-8ae4-7e15b6a4c32a'],52,,,,,,,,,,,,,,,,Canada,1833,00:22:52.893,Dribble,True
,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,9e7183d9-6458-4ad6-b410-9461623b63e7,796,,,"[59.5, 51.0]",3939978,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,50,Peru,784,['b1c93533-c3c3-49e1-a302-d876b625260f'],10,,,,,,,,,,,,,,,,Canada,1833,00:23:10.683,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d141920d-7e60-464b-82d1-d89cd8be0999,822,,,"[40.8, 71.7]",3939978,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Liam Millar,23363.0,Right Wing,51,Canada,1833,['63f3e88e-31c7-41d9-b1e3-b1ff08ade05b'],57,,,,,,,,,,,,,,,,Canada,1833,00:23:57.779,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d977a23e-b41e-4e07-b836-28c9de3d3fb0,959,,,"[37.6, 2.7]",3939978,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Liam Millar,23363.0,Right Wing,55,Peru,784,['6734d423-9ef0-4dfb-9612-d3feecd8b916'],59,,,,,,,,,,,,,,,,Canada,1833,00:29:59.263,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,716aa9f8-7190-4588-bf97-20b0a5d99096,982,,,"[87.2, 70.8]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Liam Millar,23363.0,Right Wing,56,Canada,1833,['6f15b7fa-4f24-43be-9eec-6e59ff8e8a6b'],43,,,,,,,,,,,,,,,,Canada,1833,00:30:43.740,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,8f8d7c8b-a5fa-4253-a538-6404b2f51e72,1105,,,"[13.6, 31.2]",3939978,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Left Back,63,Canada,1833,"['54b557cc-72f4-4bc4-bd52-41ab15cd9977', '57fa8520-bd09-4762-bebb-71f4af4a01e5']",1,,,,,,,,,,,,,,,,Canada,1833,00:35:01.591,Dribble,True
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,7026cf89-8b4e-4376-8c7c-b7d4dc7d7472,1501,,,"[56.2, 15.8]",3939978,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,92,Canada,1833,['bb7eb350-4e96-41e3-9bfc-ec7124f2e59c'],42,,,,,,,,,,,,,,,,Canada,1833,00:01:42.690,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,497c9708-803c-4c0b-b0d5-0e9d1e064071,1628,,,"[69.1, 10.1]",3939978,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,101,Peru,784,"['03f6f3f2-348f-455a-a2bc-caf13a674e71', '5f09ec37-1803-4ae6-803e-0cb50de78ab4']",58,,,,,,,,,,,,,,,,Peru,784,00:05:58.341,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,4cbff493-3d4a-4115-a02f-5441c4ff1e8a,1634,,,"[80.0, 2.1]",3939978,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,101,Peru,784,"['1935ced2-ec19-4e7a-bb89-45831e24d792', '8b33f1fc-e87d-4276-a963-8639968652a3']",1,,,,,,,,,,,,,,,,Peru,784,00:06:01.880,Dribble,True
