50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,234b7f3b-022c-4347-9ac7-97e4e519ae41,2049,,,"[29.5, 1.7]",3939971,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gregory Leigh,3159.0,Left Wing Back,112,Mexico,794,['422736b9-8bd7-400a-8c0b-cae77ce84e36'],12,,,,,,,,,,,,,,,,,,Jamaica,2305,00:09:12.115,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,b1c84385-237d-4fcb-9dbc-2c8424b82a39,2103,,,"[70.8, 30.7]",3939971,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Tomás Giménez,31053.0,Center Forward,115,Jamaica,2305,['fd5c596e-a48a-4f37-ae1e-af27ec71e2af'],50,,,,,,,,,,,,,,,,,,Mexico,794,00:10:50.272,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,8ae01ace-8896-4413-958e-7aea1f3cf729,2251,,,"[67.6, 56.0]",3939971,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,122,Jamaica,2305,['0322fa15-80bd-4ef9-8fe8-dbbe71efbbb6'],11,,,,,,,,,,,,,,,,,,Mexico,794,00:15:11.915,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,dc899f87-9e9a-4b18-ab87-31be195b58c4,2346,,,"[62.0, 68.4]",3939971,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kasey Palmer,3317.0,Left Defensive Midfield,127,Mexico,794,['cd803570-5ea3-4a19-803c-10662661d422'],10,,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:10.422,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,fe62dba5-e155-441f-864a-c7294a61723c,2444,,,"[70.2, 56.5]",3939971,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michail Antonio,3349.0,Right Attacking Midfield,133,Jamaica,2305,['61729835-7d05-4c1f-98dd-ab69c082602a'],50,,,,,,,,,,,,,,,,,,Jamaica,2305,00:19:50.766,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,06ee7fcc-570a-4a46-902c-d391ce12451d,2449,,,"[61.7, 20.2]",3939971,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,134,Mexico,794,['94b1680e-a2a2-48d2-b31d-d41f06b0181b'],52,,,,,,,,,,,,,,,,,,Mexico,794,00:19:52.931,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,7d61d9d6-9420-4b47-bf98-fdf14e1e5d2b,2568,,,"[111.0, 36.5]",3939971,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillermo Martínez Ayala,75305.0,Center Forward,138,Mexico,794,['38ddf3bd-96d1-4320-b104-90337e71a748'],26,,,,,,,,,,,,,,,,,,Mexico,794,00:23:26.745,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,182ab973-c071-4c58-8e23-669257d35572,2589,,,"[99.9, 33.6]",3939971,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Michail Antonio,3349.0,Left Attacking Midfield,139,Jamaica,2305,['ec7aae79-ab92-45bb-948a-b88d94471f47'],53,,,,,,,,,,,,,,,,,,Jamaica,2305,00:24:53.221,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,5c06d2f3-d23a-44e7-8c12-4b0e9949775b,2599,,,"[112.6, 33.9]",3939971,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michail Antonio,3349.0,Left Attacking Midfield,141,Jamaica,2305,['53a317d3-271f-4079-aadf-d9a286fb0bcd'],37,,,,,,,,,,,,,,,,,,Jamaica,2305,00:25:37.450,Duel,True
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,102739cc-2826-4a27-9444-0918e966f071,2636,,,"[70.4, 77.7]",3939971,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,142,Mexico,794,['996b4907-e418-4b2b-8ecc-6440bc5da8da'],3,,,,,,,,,,,,,,,,,,Jamaica,2305,00:26:03.746,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,abd0bf72-833b-4b4b-95bb-1d755bcf398a,2656,,,"[3.4, 64.8]",3939971,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dexter Lembikisa,61204.0,Right Wing Back,143,Mexico,794,['fd48fc6d-4a21-40ba-afb5-280c28925d95'],42,,,,,,,,,,,,,,,,,,Jamaica,2305,00:26:42.900,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,f07e84dd-0646-4038-a6c8-4b2501076aaf,2701,,,"[75.5, 57.3]",3939971,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,143,Mexico,794,['da08f93d-f275-4e41-9ec0-62e3425b0bae'],28,,,,,,,,,,,,,,,,,,Mexico,794,00:27:28.618,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,e677ab0c-7894-4302-ba7c-ba9b0a236316,2732,,,"[111.7, 40.5]",3939971,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shamar Nicholson,31455.0,Center Forward,145,Jamaica,2305,['e9a17cf2-7981-490a-b14b-d9c64bce033f'],29,,,,,,,,,,,,,,,,,,Jamaica,2305,00:28:29.935,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,6b87dbbe-5392-4be4-94c6-ed3309651729,2742,,,"[93.1, 58.0]",3939971,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,146,Mexico,794,['1f677039-4afe-4427-a360-43de018938f1'],40,,,,,,,,,,,,,,,,,,Jamaica,2305,00:28:40.229,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,41e08b3d-9768-4b1d-81dc-6199a347d753,2770,,,"[49.8, 15.5]",3939971,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,146,Mexico,794,['34a7e637-e74d-4432-8549-b11c96d26ab2'],58,,,,,,,,,,,,,,,,,,Jamaica,2305,00:28:58.822,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,f18e594f-430c-48f5-b10b-649befed2121,2805,,,"[21.4, 77.5]",3939971,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dexter Lembikisa,61204.0,Right Wing Back,147,Mexico,794,['681f07cf-ac4d-42a0-9775-e16a2973c887'],37,,,,,,,,,,,,,,,,,,Jamaica,2305,00:29:37.358,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,ffc3a34c-eecc-4e94-9cff-54c2f4187edb,2836,,,"[112.2, 33.9]",3939971,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damion Lowe,49120.0,Right Defensive Midfield,150,Jamaica,2305,['8913d335-2fa1-41b4-a184-10225340c4ef'],52,,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:52.837,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,79f718d0-c62b-4162-91a9-36c374fcba95,2838,,,"[111.3, 41.9]",3939971,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shamar Nicholson,31455.0,Center Forward,150,Jamaica,2305,['f9b71665-8a9d-42df-8754-74ea6ff9fe4c'],54,,,,,,,,,,,,,,,,,,Jamaica,2305,00:30:54.640,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,453432da-88fe-405e-947d-2988394893c7,2844,,,"[9.0, 37.3]",3939971,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,150,Jamaica,2305,['432223dc-48cf-41d3-8893-b7729e3e415e'],56,,,,,,,,,,,,,,,,,,Mexico,794,00:30:56.147,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,9f1fdde8-0fbd-42ad-8814-15d6ea76fa29,2849,,,"[92.9, 20.1]",3939971,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Pinnock,4610.0,Left Center Back,151,Jamaica,2305,['f7d246a6-b36c-40aa-af04-9a25cfe6c9e0'],6,,,,,,,,,,,,,,,,,,Jamaica,2305,00:31:06.996,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,cbe1566e-1851-4d46-b27f-bdd4ff85af1c,2962,,,"[80.7, 48.5]",3939971,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shamar Nicholson,31455.0,Center Forward,157,Jamaica,2305,['cef0ba8e-c495-43d3-9a67-b471467dfd34'],22,,,,,,,,,,,,,,,,,,Jamaica,2305,00:35:22.793,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,1398c83b-5e1c-468b-b0bb-372a2a19e90c,2978,,,"[76.5, 72.3]",3939971,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Carlos Alvarado Hernández,26375.0,Right Wing,158,Mexico,794,['2a4529c8-5b22-4bc2-af50-f48e74a9c77e'],44,,,,,,,,,,,,,,,,,,Mexico,794,00:35:44.993,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,311259e6-1697-4201-9bdb-764ac28c5793,3022,,,"[40.2, 73.4]",3939971,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kaheim Dixon,435137.0,Right Attacking Midfield,161,Mexico,794,['963d0036-b8a1-4cfa-bc59-dc023713422c'],12,,,,,,,,,,,,,,,,,,Jamaica,2305,00:37:12.150,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,26500317-f3a3-441a-b64c-9bd06052bc10,3077,,,"[62.2, 27.8]",3939971,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Shamar Nicholson,31455.0,Center Forward,166,Jamaica,2305,['e705ee0c-f636-4f18-ab0d-457107ea84c4'],39,,,,,,,,,,,,,,,,,,Jamaica,2305,00:39:39.067,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,b651feba-d940-4926-a6ec-e68ba3218668,3105,,,"[68.6, 49.4]",3939971,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shamar Nicholson,31455.0,Center Forward,170,Mexico,794,['3b80a866-be8e-4b6c-b875-2d6ce4d6ea4d'],58,,,,,,,,,,,,,,,,,,Jamaica,2305,00:41:58.044,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,3acd2923-f30c-47a2-bccf-0543e73906a7,3113,,,"[50.4, 28.9]",3939971,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erick Daniel Sánchez Ocegueda,43555.0,Right Defensive Midfield,170,Mexico,794,['87a5a212-8d7e-4936-b21f-b140a407fd5c'],2,,,,,,,,,,,,,,,,,,Mexico,794,00:42:02.119,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,350bc88d-4e8e-4f9b-ad65-7e1a5e195e23,3148,,,"[49.5, 15.1]",3939971,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ethan Pinnock,4610.0,Left Center Back,172,Mexico,794,['836ebcdd-fe28-4549-9096-16f2a705810b'],24,,,,,,,,,,,,,,,,,,Jamaica,2305,00:43:24.302,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,14d96ecb-01b8-458b-9fb1-e4fb71c22065,3172,,,"[28.1, 2.8]",3939971,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregory Leigh,3159.0,Left Back,176,Mexico,794,['4857700c-cb20-41b3-a96e-79f5e7cbac07'],45,,,,,,,,,,,,,,,,,,Jamaica,2305,00:44:45.119,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,8ea299e1-5f04-458d-bf0f-79df7456256c,3174,,,"[52.7, 15.1]",3939971,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damion Lowe,49120.0,Right Center Midfield,176,Mexico,794,['78dc7385-7931-49c5-b52b-81d79dd524ea'],50,,,,,,,,,,,,,,,,,,Jamaica,2305,00:44:50.474,Duel,True
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,b6ebb3f5-389f-410a-933b-96d12e11fe88,3194,,,"[51.1, 28.5]",3939971,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Daniel Sánchez Ocegueda,43555.0,Right Defensive Midfield,177,Jamaica,2305,['c9d84c20-df57-4184-823b-d34c42c57dc4'],1,,,,,,,,,,,,,,,,,,Mexico,794,00:45:01.507,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,ea2a1ab2-93c4-4dea-81f3-b1d3a7e28e66,3244,,,"[111.3, 39.6]",3939971,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ethan Pinnock,4610.0,Left Center Back,179,Jamaica,2305,['c4f1620d-efb7-49b0-90a5-447ac816b63f'],12,,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:12.576,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,90dda289-43cd-40fa-98cb-b6a77c5ad5dd,3254,,,"[10.9, 45.3]",3939971,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Francisco Romo Barrón,26386.0,Left Defensive Midfield,180,Jamaica,2305,['9d50693f-f781-4037-9060-efa0293106dd'],2,,,,,,,,,,,,,,,,,,Mexico,794,00:47:02.612,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,40913318-2488-4612-89a4-0d4a1ac21b7e,3269,,,"[34.0, 77.0]",3939971,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Carlos Alvarado Hernández,26375.0,Right Wing,180,Jamaica,2305,['faf48c69-9cdd-4032-8b81-335b1fe640a9'],15,,,,,,,,,,,,,,,,,,Mexico,794,00:47:15.371,Duel,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,ccbcdc6b-56d5-4687-97ec-693753628f1f,73,,,"[11.7, 36.8]",3939971,1,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,5,Mexico,794,['a24c72f8-9ff6-4ca5-a818-36285921fc84'],3,,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:03.518,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,ee717079-68e4-48f9-8e90-296b5c1cd791,82,,,"[12.3, 52.7]",3939971,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shamar Nicholson,31455.0,Right Wing,6,Mexico,794,"['2fba2b82-89bf-4a2e-bf50-2b74c958b8fa', '71e841a1-b747-4878-b2a6-b8c18f7f6cb4']",30,,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:30.014,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,118b644d-ecd9-4f0f-bcff-943a3b57d030,142,,,"[12.3, 44.3]",3939971,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,8,Mexico,794,['de23462a-e1a1-4746-afd7-c534200d4a5f'],49,,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:49.632,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,dfaa3493-2b1a-43c2-9e62-be71e7263321,159,,,"[8.0, 39.7]",3939971,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,8,Mexico,794,['fbeb3716-292c-4b95-a459-2c9d24a88120'],59,,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:59.561,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,23e3b948-2d29-4780-8bb9-582d4d260a93,164,,,"[6.7, 43.7]",3939971,3,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dexter Lembikisa,61204.0,Right Wing Back,8,Mexico,794,,2,,,,,,,,,,,,,,,,,,Jamaica,2305,00:03:02.836,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,4c154467-ace6-467b-8b42-7d089042bf14,358,,,"[8.3, 43.0]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Latibeaudiere,32685.0,Center Back,20,Mexico,794,['107cb2ef-0db3-4146-aa7d-9d7fe82d8388'],42,,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:42.164,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,60002ea5-0a64-4565-89c6-f43855ef0090,406,,,"[79.8, 79.1]",3939971,8,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,23,Jamaica,2305,"['a095ccd3-931f-4c41-85fb-54351d1c7138', 'e8ff03ab-4439-4fd5-b5ab-be598164da5f']",52,,,,,,,,,,,,,,,,,,Mexico,794,00:08:52.667,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,099c5f73-c5c9-4bc8-9d3e-fa6841cc83dc,413,,,"[19.8, 44.6]",3939971,9,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,24,Jamaica,2305,['df5acdf1-1107-41ea-b19d-fe7bff073b3e'],19,,,,,,,,,,,,,,,,,,Mexico,794,00:09:19.812,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,5402a668-bc1e-4ef7-b595-5a4f969f3e97,436,,,"[12.0, 18.8]",3939971,10,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,27,Jamaica,2305,['5d9f6919-12f2-44e9-a048-28260b04aa51'],44,,,,,,,,,,,,,,,,,,Mexico,794,00:10:44.419,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,fee4afbb-93ed-4628-b85d-434b5f2f418b,438,,,"[10.3, 38.1]",3939971,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,28,Jamaica,2305,['bdf6f4fb-e0ca-444c-b06a-fd5fdf77c812'],23,,,,,,,,,,,,,,,,,,Mexico,794,00:11:23.368,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,87a3be55-c425-4fbf-a58a-f9ed8ceb352c,473,,,"[32.7, 76.8]",3939971,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dexter Lembikisa,61204.0,Right Wing Back,30,Jamaica,2305,['c0b0fc52-dceb-423f-8252-482b5d7dc73a'],20,,,,,,,,,,,,,,,,,,Jamaica,2305,00:12:20.502,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,65a1099a-c53f-4326-97ce-201b39d383b5,525,,,"[2.9, 30.9]",3939971,13,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Pinnock,4610.0,Left Center Back,31,Mexico,794,,7,,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:07.613,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,70797f5c-4855-4c45-95b2-6863897f1d54,529,,,"[6.6, 44.8]",3939971,13,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shamar Nicholson,31455.0,Right Wing,32,Mexico,794,"['77d3d90f-92eb-4cdb-8b73-ad5665a4de32', 'c3896e2a-6ec6-46d1-a5cd-5af79b9c6938']",47,,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:47.341,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,d77cd684-9c54-45b8-8bb7-79936ab15150,561,,,"[9.1, 41.0]",3939971,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ethan Pinnock,4610.0,Left Center Back,35,Mexico,794,['f3660d7f-c14f-42dc-8ed4-e1b8d9ad189e'],52,,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:52.131,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,c885d128-a750-4f0b-beb9-178e1c83ac0e,587,,,"[8.3, 40.3]",3939971,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Di'Shon Bernard,33145.0,Right Center Back,35,Mexico,794,['65d0763b-2015-4436-8b10-888614300efe'],17,,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:17.242,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,1c2d2b9f-cba8-4193-813c-c3dce7974ac4,685,,,"[5.9, 44.7]",3939971,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,42,Jamaica,2305,['07e839da-1156-4fc9-b5c8-9a4889a71463'],55,,,,,,,,,,,,,,,,,,Mexico,794,00:17:55.439,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,c7b3d18d-ed9d-41af-8d3a-c2691723cd5f,704,,,"[38.6, 64.7]",3939971,18,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,43,Mexico,794,"['3b56c824-7597-4184-b610-4b5cdf345ec4', '6732369b-c368-4f9b-843f-3b2b8ad0c2ed']",19,,,,,,,,,,,,,,,,,,Jamaica,2305,00:18:19.761,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,acbfcd53-846a-4b53-b501-f29181dbace3,829,,,"[5.1, 39.1]",3939971,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Jasib Montes Castro,26368.0,Right Center Back,49,Jamaica,2305,['b46b10f0-8cb8-4836-b198-12262d5f0dcb'],14,,,,,,,,,,,,,,,,,,Mexico,794,00:24:14.948,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,f1b5bf1b-38f9-49f5-b78b-04d86dbf1552,967,,,"[10.8, 31.8]",3939971,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,56,Jamaica,2305,['122f471a-61cc-4785-a259-d4ae3ab69276'],47,,,,,,,,,,,,,,,,,,Mexico,794,00:30:47.868,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,ca98e030-44bb-4657-a036-727ae734ae6e,987,,,"[61.2, 6.0]",3939971,31,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregory Leigh,3159.0,Left Wing Back,57,Mexico,794,"['0d082aac-7ddf-48c4-8b43-98c342d5d351', '92c211ce-3781-4e05-9a39-35979e46e4c0']",3,,,,,,,,,,,,,,,,,,Jamaica,2305,00:31:03.456,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,871937c9-cb0b-4d27-b931-ad4945bffeee,1055,,,"[9.7, 46.0]",3939971,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,60,Mexico,794,['7944e195-07c8-4a57-86a6-97a19cd96ff9'],43,,,,,,,,,,,,,,,,,,Jamaica,2305,00:32:43.506,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,6b068240-30e8-462e-8275-8ab754e9213e,1154,,,"[14.4, 47.6]",3939971,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dexter Lembikisa,61204.0,Right Wing Back,64,Mexico,794,,14,,,,,,,,,,,,,,,,,,Jamaica,2305,00:35:14.160,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,d72bb985-63dc-45aa-9f74-60bed3dd751c,1298,,,"[5.0, 34.4]",3939971,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Di'Shon Bernard,33145.0,Right Center Back,70,Mexico,794,,16,,,,,,,,,,,,,,,,,,Jamaica,2305,00:38:16.078,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,2bf002de-837f-44ce-a731-f83488804570,1299,,,"[2.9, 7.6]",3939971,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregory Leigh,3159.0,Left Wing Back,70,Mexico,794,,18,,,,,,,,,,,,,,,,,,Jamaica,2305,00:38:18.754,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,1188ed50-64e0-4e0a-8c3b-7f31ec049d7e,1410,,,"[15.9, 42.7]",3939971,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Center Back,78,Mexico,794,,56,,,,,,,,,,,,,,,,,,Jamaica,2305,00:41:56.800,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,38688d3f-0d74-4331-ab91-60a28056f818,1548,,,"[16.3, 34.6]",3939971,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ethan Pinnock,4610.0,Left Center Back,85,Mexico,794,,17,,,,,,,,,,,,,,,,,,Jamaica,2305,00:45:17.658,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,cc12a2c3-15f3-4f7e-91d0-56c1834773e3,1738,,,"[30.8, 28.5]",3939971,52,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,97,Jamaica,2305,['6243c496-fd18-4d4d-8ff8-9b681879cdc7'],8,,,,,,,,,,,,,,,,,,Mexico,794,00:52:08.511,Clearance,True
