50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.088498,,,,,,,,,,,,4da730ff-ab05-4522-870f-34e4072cce41,81,,,"[75.1, 2.9]",3939969,1,,,,,0.67888457,cb3c1c4d-35a0-45f4-a906-20885059847d,Left Foot,,,,"[83.9, 10.0]",,Ground Pass,,11.307077,,,,,Cyle Larin,16459.0,True,,,,,1,From Counter,Alphonso Davies,12365.0,Left Back,4,Canada,1833,['d4d0a0a5-2e35-4b54-a938-9771a90e56d5'],33,,,,,,,,,,,,,,,,,Canada,1833,00:01:33.163,Pass,
,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,257928ca-e233-4ef4-9df6-8e87db44c620,91,,,"[11.4, 33.6]",3939969,1,,,,,-0.6423813,,Keeper Arm,,,,"[25.7, 22.9]",,Ground Pass,,17.860012,,,,,Lisandro Martínez,27768.0,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,4,Canada,1833,['a38295a0-8105-46d5-aba1-9eed2cdbb92c'],47,,,,,,,,,,,,,,,,,Argentina,779,00:01:47.519,Pass,
,,,,,,,,,,,,,,,,,,,3.232406,,,,,,,,,,,,30f709da-9144-4471-9949-b85f9034edb8,93,,,"[27.1, 22.5]",3939969,1,,True,,,0.4468731,,Right Foot,,,,"[82.4, 49.0]",,High Pass,,61.32161,,,Unknown,,Julián Álvarez,29560.0,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,4,Canada,1833,['b04ea4fd-e522-4e5e-adcd-9f1ba62aded6'],53,,,,,,,,,,,,,,,,,Argentina,779,00:01:53.489,Pass,
,,,,,,,,,,,,,,,,,,,1.232889,,,,,,,,,,,,88d617a3-b722-42b5-bf83-d9aff0f11042,97,,,"[32.5, 31.9]",3939969,2,,,,,1.5519307,,Left Foot,,,,"[32.9, 53.1]",,Ground Pass,,21.203773,,,,,Alistair Johnston,44703.0,,,,,Free Kick,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,5,Canada,1833,['43069412-a51f-44d3-acda-abd4b08c7a04'],27,,,,,,,,,,,,,,,,,Canada,1833,00:02:27.041,Pass,
,,,,,,,,,,,,,,,,,,,1.360355,,,,,,,,,,,,e9fc4aec-a6dd-4bb1-be44-6f34debd6e1d,100,,,"[33.9, 52.7]",3939969,2,,,,,0.43324554,,Right Foot,,,,"[56.6, 63.2]",,Ground Pass,,25.010798,,,,,Jonathan David,23640.0,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,5,Canada,1833,['ac2d53da-966e-442a-8178-70dcd589e8aa'],29,,,,,,,,,,,,,,,,,Canada,1833,00:02:29.843,Pass,
,,,,,,,,,,,,,,,,,,,1.374061,,,,,,,,,,,,4f27ab44-1601-4dac-ac68-6c0046c95ede,104,,,"[51.4, 64.8]",3939969,2,,,,,-2.8501358,,Right Foot,,,,"[37.4, 60.6]",,Ground Pass,,14.616429,,,,,Alistair Johnston,44703.0,,,,,,1,From Free Kick,Jonathan David,23640.0,Right Center Forward,5,Canada,1833,['02351764-2740-4c64-bdd4-e214ff353c2f'],32,,,,,,,,,,,,,,,,,Canada,1833,00:02:32.088,Pass,
,,,,,,,,,,,,,,,,,,,1.133428,,,,,,,,,,,,a5d08aa1-edf6-47e0-9cbe-601d1ffbbc46,107,,,"[37.4, 60.6]",3939969,2,,,,,-2.2005138,,Right Foot,,,,"[28.0, 47.7]",,Ground Pass,,15.961516,,,,,Moise Bombito,383250.0,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,5,Canada,1833,['a5bafb6b-8227-4bad-a4b0-4aebe83f5d60'],34,,,,,,,,,,,,,,,,,Canada,1833,00:02:34.167,Pass,
,,,,,,,,,,,,,,,,,,,1.229328,,,,,,,,,,,,75ad2a91-0bd5-423c-8fa2-2cc2a97afc89,110,,,"[27.6, 46.6]",3939969,2,,,,,-1.3394904,,Right Foot,,,,"[33.7, 20.7]",,Ground Pass,,26.608644,,,,,Derek Cornelius,23760.0,,,,,,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,5,Canada,1833,['5f1a3a3f-28a8-4fff-b471-1b1342847fd8'],36,,,,,,,,,,,,,,,,,Canada,1833,00:02:36.532,Pass,
,,,,,,,,,,,,,,,,,,,1.094128,,,,,,,,,,,,2d659ad4-26d0-42e8-8836-6f85c876d8b9,114,,,"[37.2, 17.1]",3939969,2,,,,,-1.0952798,,Left Foot,,,,"[44.1, 3.7]",,Ground Pass,,15.07216,,,,,Alphonso Davies,12365.0,,,,,,1,From Free Kick,Derek Cornelius,23760.0,Left Center Back,5,Canada,1833,"['b03cbdf2-ae08-4207-b276-0527483b6dc9', 'cbbf2521-8b82-4277-8b74-ef2dcfd53317']",39,,,,,,,,,,,,,,,,,Canada,1833,00:02:39.170,Pass,True
,,,,,,,,,,,,,,,,,,,0.702336,,,,,,,,,,,,be73dcdb-9591-4659-8f55-8655a663e04b,118,,,"[44.9, 3.7]",3939969,2,,,,,0.7853982,,Left Foot,,,,"[50.1, 8.9]",,Low Pass,,7.3539104,,,,,Liam Millar,23363.0,,,,,,1,From Free Kick,Alphonso Davies,12365.0,Left Back,5,Canada,1833,"['0202dda2-171b-4d91-9e7f-87082336fe5c', 'd77070f1-0df1-47b2-b094-8894eb5530fd']",40,,,,,,,,,,,,,,,,,Canada,1833,00:02:40.298,Pass,True
,,,,,,,,,,,,,,,,,,,0.84739,,,,,,,,,,,,b03fac02-1531-4fc5-86e1-13fa80be606b,122,,,"[54.8, 1.3]",3939969,2,,,,,1.3374994,,Right Foot,,,,"[57.2, 11.4]",,Ground Pass,,10.381233,,,,,Alphonso Davies,12365.0,,,,,,1,From Free Kick,Liam Millar,23363.0,Left Midfield,5,Canada,1833,"['1df80633-ff0d-4c01-9406-87212ce3e615', 'f964c26c-313f-4d85-94d4-38b1f6063af6']",43,,,,,,,,,,,,,,,,,Canada,1833,00:02:43.744,Pass,True
,,,,,,,,,,,,,,,,,,,0.839042,,,,,,,,,,,,6f1b387c-6c53-47a1-a4a3-dbb35b19b49b,127,,,"[56.8, 60.1]",3939969,2,,,,,-0.02509933,,Right Foot,,,,"[80.7, 59.5]",,Low Pass,,23.90753,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,6,Argentina,779,"['41852169-b181-4509-97b5-353023a93a8f', '6421b71b-a9ea-4db0-a2c2-132d92bbb033']",46,,,,,,,,,,,,,,,,,Argentina,779,00:02:46.024,Pass,True
,,,,,,,,,,,,,,,,,,,1.571531,,,,,,,,,,,,989aa474-51ef-4bde-a547-71fa61b55600,132,,,"[76.3, 58.9]",3939969,2,,,,,2.0935855,,Left Foot,,,,"[69.5, 70.7]",,High Pass,,13.619104,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Argentina,779,"['5d73e487-2d53-4a60-9258-2d7522b41846', '7422d43d-cf92-47cd-88fd-ffaa15cd40f2', 'd46accee-5758-4c80-b237-be89776fbf30']",47,,,,,,,,,,,,,,,,,Argentina,779,00:02:47.699,Pass,True
,,,,,,,,,,,,,,,,,,,0.643434,,,,,,,,,,,,f071edb3-eae0-4679-8428-0e19f1eba27d,137,,,"[45.0, 11.2]",3939969,2,,,,,1.7016237,,Right Foot,,,,"[44.0, 18.8]",,Low Pass,,7.6655073,,,Incomplete,,Ismael Koné,133229.0,,,,,Recovery,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,6,Argentina,779,"['09f8f53d-7166-4df7-8d22-e34c94e9fecc', '22dfdbea-d8d6-4028-a7c2-79cbfc3948e2', 'a88d0db8-914d-424f-a657-7650cb229d06']",50,,,,,,,,,,,,,,,,,Canada,1833,00:02:50.225,Pass,True
,,,,,,,,,,,,,,,,,,,1.655579,,,,,,,,,,,,885b17f6-e9e3-44bc-b99b-1eec400b992e,140,,,"[69.1, 53.5]",3939969,2,,,,,0.49165753,,Right Foot,,,,"[87.4, 63.3]",,High Pass,,20.758854,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,6,Argentina,779,['b515ed4b-ba5f-45b5-8b76-f15529f3a08c'],51,,,,,,,,,,,,,,,,,Argentina,779,00:02:51.967,Pass,
,,,,,,,,,,,,,,,,,,,0.842682,,,,,,,,,,,,d842e588-e8d1-4857-b083-9c2988217fbb,143,,,"[32.9, 18.2]",3939969,2,,,,,1.1814796,,Left Foot,,,,"[36.1, 26.0]",,Ground Pass,,8.430896,,,,,Ismael Koné,133229.0,,,,,,1,Regular Play,Derek Cornelius,23760.0,Left Center Back,7,Canada,1833,['3f0625cd-2ed3-4af6-bc03-aa870f84f2b6'],55,,,,,,,,,,,,,,,,,Canada,1833,00:02:55.297,Pass,
,,,,,,,,,,,,,,,,,,,1.112722,,,,,,,,,,,,54011102-1540-436d-9373-f2a1020f559e,146,,,"[38.3, 30.2]",3939969,2,,,,,1.7834922,,Right Foot,,,,"[33.7, 51.5]",,Ground Pass,,21.791054,,,,,Alistair Johnston,44703.0,,,,,,1,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,7,Canada,1833,['dbc27234-abf8-4107-986b-33888281d9dd'],58,,,,,,,,,,,,,,,,,Canada,1833,00:02:58.168,Pass,
,,,,,,,,,,,,,,,,,,,0.982519,,,,,,,,,,,,4eec404a-c20e-4a2f-9722-98e8c0d3f4ef,149,,,"[37.7, 54.0]",3939969,3,,,,,0.010362323,,Right Foot,,,,"[57.0, 54.2]",,Ground Pass,,19.301037,,,,,Jonathan David,23640.0,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,7,Canada,1833,['6b309fcb-e961-4be9-afda-e0a5f6d41dd9'],0,,,,,,,,,,,,,,,,,Canada,1833,00:03:00.974,Pass,
,,,,,,,,,,,,,,,,,,,1.907264,,,,,,,,,,,,00ed9ca3-2bb8-4ddf-be3f-7f9035a9d778,152,,,"[59.8, 57.0]",3939969,3,,,,,0.8098922,,Right Foot,,,,"[81.7, 80.0]",,Ground Pass,,31.758621,,,Out,,Tajon Buchanan,24024.0,,,,,,1,Regular Play,Jonathan David,23640.0,Right Center Forward,7,Canada,1833,['d3bfde88-134a-417c-97ab-3f7af32a5bf3'],2,,,,,,,,,,,,,,,,,Canada,1833,00:03:02.824,Pass,
,,,,,,,,,,,,,,,,,,,1.873663,,,,,,,,,,,,39cf5240-b46d-44bf-9914-3c03b73421db,154,,,"[35.1, 0.1]",3939969,3,,,,,2.1873627,,,,,,"[20.5, 20.7]",,Low Pass,,25.249159,,,,,Lisandro Martínez,27768.0,,,,,Throw-in,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,8,Argentina,779,['51a5aa23-8470-461f-ab04-ff58fab91f00'],8,,,,,,,,,,,,,,,,,Argentina,779,00:03:08.642,Pass,
,,,,,,,,,,,,,,,,,,,1.473443,,,,,,,,,,,,be06b3f5-6a8d-4bc8-81a8-de82c4fab03a,157,,,"[22.5, 19.7]",3939969,3,,,,,1.676679,,Left Foot,,,,"[20.3, 40.4]",,Ground Pass,,20.81658,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,8,Argentina,779,['b6123c16-fe70-4b1d-8da6-a29d7a9a9da1'],12,,,,,,,,,,,,,,,,,Argentina,779,00:03:12.116,Pass,
,,,,,,,,,,,,,,,,,,,1.676639,,,,,,,,,,,,e6c35a33-58f3-4a24-8bbd-c569a99a660e,160,,,"[37.6, 41.8]",3939969,3,,,,,-1.3638879,,Right Foot,,,,"[44.8, 7.5]",,Ground Pass,,35.04754,,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,8,Argentina,779,['ce1d802e-8bdd-4312-a173-493f1c144204'],20,,,,,,,,,,,,,,,,,Argentina,779,00:03:20.029,Pass,
,,,,,,,,,,,,,,,,,,,1.120531,,,,,,,,,,,,8c9d7312-aaf3-4226-9680-2c07d18a9cdd,164,,,"[45.0, 12.5]",3939969,3,,,,,2.2272837,,Right Foot,,,,"[30.9, 30.8]",,Ground Pass,,23.101948,,,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,8,Argentina,779,"['044f273e-397d-44ef-9298-921f49632048', 'a7bb4a11-a548-4283-ab52-e2c6b017fb6d']",22,,,,,,,,,,,,,,,,,Argentina,779,00:03:22.346,Pass,True
,,,,,,,,,,,,,,,,,,,1.704977,,,,,,,,,,,,c8fb026b-d96c-44d3-8efe-90c9429960ad,168,,,"[30.3, 31.0]",3939969,3,,,,,1.6247978,,Left Foot,,,,"[28.9, 56.9]",,Ground Pass,,25.93781,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,8,Argentina,779,"['c082067c-3927-45c6-8fec-6aacacc7473c', 'f17f7bbe-8d0e-4890-9182-6ae1d0ecee50']",24,,,,,,,,,,,,,,,,,Argentina,779,00:03:24.136,Pass,True
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,342d11eb-14b4-4b30-b7d5-43d85069ba51,171,,,"[39.0, 55.9]",3939969,3,,,,,-1.8327225,,Right Foot,,,,"[32.7, 32.4]",,Ground Pass,,24.329817,,,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,8,Argentina,779,['c3f1a188-b65d-4752-b4d5-2a99da7cefd3'],31,,,,,,,,,,,,,,,,,Argentina,779,00:03:31.041,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,60dc38cb-3dd8-41ff-87e2-8c0335d1c7fe,174,,,"[38.6, 29.0]",3939969,3,,,,,1.6596308,,Left Foot,,,,"[36.4, 53.7]",,Ground Pass,,24.797783,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,8,Argentina,779,['7c533699-2556-4a9c-9727-4e73a9947c22'],35,,,,,,,,,,,,,,,,,Argentina,779,00:03:35.441,Pass,
,,,,,,,,,,,,,,,,,,,1.439086,,,,,,,,,,,,9d9566a3-3144-4191-a735-abd4e38be63a,177,,,"[38.6, 56.7]",3939969,3,,,,,0.8143756,,Right Foot,,,,"[58.7, 78.0]",,Ground Pass,,29.286516,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,8,Argentina,779,['d30fd97f-b99a-4219-962e-8da0a74ec444'],38,,,,,,,,,,,,,,,,,Argentina,779,00:03:38.241,Pass,
,,,,,,,,,,,,,,,,,,,2.890919,,,,,,,,,,,,8dce7722-7834-43d9-b9b5-b7f5e2f47674,181,,,"[45.2, 78.4]",3939969,3,,,,,-2.387281,,Left Foot,,,,"[13.7, 48.8]",,Ground Pass,,43.22511,,,,,Damián Emiliano Martínez,6909.0,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,8,Argentina,779,"['d5ae27a7-9b41-48db-b98e-cab9f43ef61a', 'ffc501a7-48b4-4761-b2da-2828e7162a9b']",42,,,,,,,,,,,,,,,,,Argentina,779,00:03:42.544,Pass,True
,,,,,,,,,,,,,,,,,,,2.542058,,,,,,,,,,,,058d1cba-7db9-4ce8-87a2-df21c3102be6,184,,,"[14.9, 46.4]",3939969,3,,,,,-1.0911359,,Right Foot,,,,"[26.5, 24.1]",,Ground Pass,,25.136627,,,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,8,Argentina,779,['6fe9b262-ee93-4422-8080-3b4ce61b1df9'],47,,,,,,,,,,,,,,,,,Argentina,779,00:03:47.184,Pass,
,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,c926c58d-9191-48fa-ab17-bff37ae37ab8,187,,,"[33.7, 23.1]",3939969,3,,,,,-0.6801375,,Left Foot,,,,"[56.2, 4.9]",,Ground Pass,,28.939419,,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,8,Argentina,779,['4b7e3fd5-7864-4f54-9188-a4adda93f005'],51,,,,,,,,,,,,,,,,,Argentina,779,00:03:51.031,Pass,
,,,,,,,,,,,,,,,,,,,2.590659,,,,,,,,,,,,d05ce480-d4dc-4821-af8c-9cd624e4b788,191,,,"[57.0, 4.7]",3939969,3,,,,,-0.039978687,,Left Foot,,,,"[87.0, 3.5]",,Low Pass,,30.02399,,,,,Alexis Mac Allister,27886.0,,,,,,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,8,Argentina,779,"['350bdf86-f453-421f-b6bd-b2683bca25c4', 'e56c0bf7-a50c-434f-be88-c35671a2be2a']",52,,,,,,,,,,,,,,,,,Argentina,779,00:03:52.860,Pass,True
,,,,,,,,,,,,,,,,,,,1.452159,,,,,,,,,,,,b5f1de80-da60-42a4-ad60-c9ea7b01d546,197,,,"[105.7, 0.1]",3939969,4,,,,,2.7785432,,,,,,"[87.8, 6.9]",,Low Pass,,19.148108,,,,,Julián Álvarez,29560.0,,,,,Throw-in,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,9,Argentina,779,['2e4f720a-7f47-4c22-8c12-d09ee5ded211'],10,,,,,,,,,,,,,,,,,Argentina,779,00:04:10.544,Pass,
,,,,,,,,,,,,,,,,,,,2.524215,,,,,,,,,,,,d9750f2f-1029-403e-a9c5-e57e0e4bf29f,201,,,"[80.5, 6.3]",3939969,4,,,,,2.2224333,,Right Foot,,,,"[64.1, 27.8]",,Ground Pass,,27.040895,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Julián Álvarez,29560.0,Left Center Forward,9,Argentina,779,"['95279103-f847-4eba-ba22-5936aa0e51f2', 'f9180a68-9d4c-4423-b876-0fe9313f19f7']",12,,,,,,,,,,,,,,,,,Argentina,779,00:04:12.395,Pass,True
,,,,,,,,,,,,,,,,,,,1.281394,,,,,,,,,,,,8e062bb7-8474-4416-83dd-676ea06418dc,204,,,"[63.9, 27.8]",3939969,4,,,,,1.5810001,,Right Foot,,,,"[63.7, 47.4]",,Ground Pass,,19.60102,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,9,Argentina,779,['224a56b6-fabc-4810-a2db-503e2e80acd4'],15,,,,,,,,,,,,,,,,,Argentina,779,00:04:15.718,Pass,
,,,,,,,,,,,,,,,,,,,1.199959,,,,,,,,,,,,3c078869-13db-4522-b3ec-5c9de7d29783,207,,,"[54.8, 45.2]",3939969,4,,,,,1.2540208,,Right Foot,,,,"[64.7, 75.4]",,Low Pass,,31.781284,,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,9,Argentina,779,['482661c0-5968-4395-8797-4f21d4739dc2'],17,,,,,,,,,,,,,,,,,Argentina,779,00:04:17.866,Pass,
,,,,,,,,,,,,,,,,,,,0.869626,,,,,,,,,,,,8d27a55b-0460-49c9-bdd7-1720985e6692,210,,,"[66.7, 74.2]",3939969,4,,,,,0.20539539,,Right Foot,,,,"[81.1, 77.2]",,Ground Pass,,14.709181,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,9,Argentina,779,['0b282a5f-ca28-4c6e-bd50-ce19968318df'],20,,,,,,,,,,,,,,,,,Argentina,779,00:04:20.613,Pass,
,,,,,,,,,,,,,,,,,,,2.758819,,,,,,,,,,,,0fb19757-d1a4-45d7-9176-d285080205c0,213,,,"[80.1, 73.8]",3939969,4,,,,,-1.2552122,3f0df954-570e-4e60-a516-23759330e7b6,Left Foot,,,,"[99.2, 15.3]",,High Pass,,61.539093,,,,,Marcos Javier Acuña,19597.0,True,True,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,9,Argentina,779,['382edbad-a18c-4332-aeec-5ed301584773'],23,,,,,,,,,,,,,,,,,Argentina,779,00:04:23.961,Pass,
,,,,,,,,,,,,,,,,,,,1.187553,,,,,,,,,,,,b23c7cda-fbc1-4325-880f-d55c064b062c,224,,,"[111.7, 24.5]",3939969,4,,,,,-3.1307824,6ff9071e-40b7-4733-abf9-7e06fb68f4c4,Right Foot,,,,"[93.2, 24.3]",,Ground Pass,,18.501081,,,,,Leandro Daniel Paredes,16308.0,True,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Left Midfield,9,Argentina,779,['b2f55a41-5704-4154-aaa9-84fe1aff799f'],37,,,,,,,,,,,,,,,,,Argentina,779,00:04:37.899,Pass,
,,,,,,,,,,,,,,,,,,,5.470603,,,,,,,,,,,,cfcce6fd-f70a-4d63-b44a-fcded85ec3bc,229,,,"[6.0, 36.1]",3939969,5,,,,,-0.31408787,,Right Foot,,,,"[84.5, 10.6]",,High Pass,,82.53787,,,,,Cyle Larin,16459.0,,,,,Goal Kick,1,From Goal Kick,Maxime Crépeau,23758.0,Goalkeeper,10,Canada,1833,['0e0bc7ef-b125-4821-834e-ceab9d41a3c1'],3,,,,,,,,,,,,,,,,,Canada,1833,00:05:03.455,Pass,
,,,,,,,,,,,,,,,,,,,3.096255,,,,,,,,,,,,25b4750e-cf6b-4bf9-bcc0-2d29ad62b79a,233,,,"[87.2, 10.4]",3939969,5,,,,,1.833791,,Right Foot,,,,"[83.7, 23.4]",,High Pass,,13.462912,,,Incomplete,,Liam Millar,23363.0,,,,,,1,From Goal Kick,Cyle Larin,16459.0,Left Center Forward,10,Canada,1833,"['1b00cfde-7933-4487-b5ba-2d61e56e2379', '254785e8-ab54-441c-9d77-cd6ebc407edc', '49e8b847-886c-4e44-9f4e-1f5a75a99c7d']",8,,,,,,,,,,,,,,,,,Canada,1833,00:05:08.934,Pass,True
,,,,,,,,,,,,,,,,,,,1.460128,,,,,,,,,,,,49e8b847-886c-4e44-9f4e-1f5a75a99c7d,236,,,"[36.4, 56.7]",3939969,5,,,,,3.0045264,,Other,,,,"[21.9, 58.7]",,Low Pass,,14.637281,,,,,Cristian Gabriel Romero,20572.0,,,,,Recovery,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,11,Argentina,779,"['25b4750e-cf6b-4bf9-bcc0-2d29ad62b79a', '4df37007-4548-42b2-853d-393980c7cd0d']",12,,,,,,,,,,,,,,,,,Argentina,779,00:05:12.030,Pass,
,,,,,,,,,,,,,,,,,,,0.61624,,,,,,,,,,,,343bf61d-9733-43b1-a62d-3e67c6786c67,239,,,"[21.1, 58.3]",3939969,5,,,,,0.06053202,,Right Foot,,,,"[27.7, 58.7]",,Ground Pass,,6.61211,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,11,Argentina,779,['092d86bf-eb78-4b6c-8693-046e3e7d9892'],13,,,,,,,,,,,,,,,,,Argentina,779,00:05:13.490,Pass,
,,,,,,,,,,,,,,,,,,,2.960333,,,,,,,,,,,,debaa6d3-d33e-4e05-9a24-0dceca915aad,243,,,"[32.5, 60.9]",3939969,5,,,,,0.32924506,,Right Foot,,,,"[88.4, 80.0]",,High Pass,,59.073006,,,Out,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,11,Argentina,779,['59bb4497-065d-4bed-9402-7c8930d90cc5'],16,,,,,,,,,,,,,,,,,Argentina,779,00:05:16.993,Pass,
,,,,,,,,,,,,,,,,,,,1.373327,,,,,,,,,,,,3cfaaa35-bcdd-4124-9a6a-242cb5466f60,245,,,"[35.3, 0.1]",3939969,5,,,,,2.2154994,,,,,,"[25.3, 13.4]",,Low Pass,,16.640013,,,,,Derek Cornelius,23760.0,,,,,Throw-in,1,From Throw In,Alphonso Davies,12365.0,Left Back,12,Canada,1833,['5e61114b-7e52-457d-81aa-52fad4c0b042'],24,,,,,,,,,,,,,,,,,Canada,1833,00:05:24.715,Pass,
,,,,,,,,,,,,,,,,,,,1.507778,,,,,,,,,,,,9298c37b-9c4c-4b4b-88ac-62487436ca23,248,,,"[20.7, 15.4]",3939969,5,,,,,2.273543,,Right Foot,,,,"[5.2, 33.7]",,Ground Pass,,23.982077,,,,,Maxime Crépeau,23758.0,,,,,,1,From Throw In,Derek Cornelius,23760.0,Left Center Back,12,Canada,1833,['91b9e6ce-1655-4146-b129-42a85abf1483'],27,,,,,,,,,,,,,,,,,Canada,1833,00:05:27.356,Pass,
,,,,,,,,,,,,,,,,,,,0.869271,,,,,,,,,,,,e5517f8a-cfbc-48ed-838e-1ba313662323,251,,,"[7.8, 36.7]",3939969,5,,,,,1.1722739,,Left Foot,,,,"[12.6, 48.1]",,Ground Pass,,12.369317,,,,,Moise Bombito,383250.0,,,,,,1,From Throw In,Maxime Crépeau,23758.0,Goalkeeper,12,Canada,1833,['1b6a1d58-2e61-4109-bd7f-703a0d250670'],34,,,,,,,,,,,,,,,,,Canada,1833,00:05:34.760,Pass,
,,,,,,,,,,,,,,,,,,,0.980189,,,,,,,,,,,,9c630e66-dd52-4eb2-925c-4e4f8f5d7447,254,,,"[12.8, 49.7]",3939969,5,,,,,1.0658097,,Right Foot,,,,"[21.7, 65.8]",,Ground Pass,,18.396194,,,,,Alistair Johnston,44703.0,,,,,,1,From Throw In,Moise Bombito,383250.0,Right Center Back,12,Canada,1833,['5cb52cee-d028-4fab-98ca-93972b6ea692'],36,,,,,,,,,,,,,,,,,Canada,1833,00:05:36.882,Pass,
,,,,,,,,,,,,,,,,,,,2.011427,,,,,,,,,,,,c995ea6b-38e7-4d0c-a3cb-157e7a12adb5,258,,,"[20.9, 71.8]",3939969,5,,,,,0.24005605,,Right Foot,,,,"[54.4, 80.0]",,Ground Pass,,34.488983,,,Out,,Tajon Buchanan,24024.0,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,12,Canada,1833,"['3fbf3227-3a07-44e1-b0e2-0a3c8f8aac33', '703bdb70-0a85-4467-a5fd-066474c85f89']",39,,,,,,,,,,,,,,,,,Canada,1833,00:05:39.334,Pass,True
