50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e960706f-7292-41a4-97de-dd62c9e05606,2305,,,"[66.4, 75.5]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,89,Costa Rica,795,['0250b3de-73a5-4148-9384-ba89e80f775f'],13,,,,,,,,,,,,,,,,,Brazil,781,00:13:13.015,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ab62a4fa-737c-4662-949b-ac982fcdd8f0,2306,,,"[53.3, 3.1]",3939976,58,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Zamora Mata,184468.0,Right Center Forward,89,Costa Rica,795,,13,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:13.028,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4853fdd0-591f-4f59-b756-96957e7d67ac,2357,,,"[8.8, 43.4]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Haxzel Quirós Cruz,132510.0,Right Wing Back,91,Brazil,781,['05a4f511-f3b7-4719-a17b-9b2159b193aa'],32,,,,,,,,,,,,,,,,,Costa Rica,795,00:14:32.081,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a8304f72-6fdc-4258-87a6-e1a8c805d3c3,2358,,,"[110.1, 34.6]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rodrygo Silva de Goes,25104.0,Center Forward,91,Brazil,781,,32,,,,,,,,,,,,,,,,,Brazil,781,00:14:32.164,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,cadb72c8-315e-4a67-baeb-4555fe0de7cd,2503,,,"[99.4, 41.1]",3939976,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,95,Costa Rica,795,['068247e6-f45d-463f-acc0-9b410050991c'],29,,,,,,,,,,,,,,,,,Brazil,781,00:17:29.566,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c02cd108-f985-4893-b565-97bd84407a38,2520,,,"[33.1, 77.3]",3939976,62,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orlando Moisés Galo Calderón,132516.0,Right Center Midfield,96,Brazil,781,['b0205ada-5006-42ee-b510-cba5724635f4'],43,,,,,,,,,,,,,,,,,Costa Rica,795,00:17:43.783,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,19bc64a9-c408-4c5d-853d-216a081f3f52,2814,,,"[22.7, 36.9]",3939976,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,104,Costa Rica,795,['8d764419-85d7-4bb8-8cf3-e336ea5c8136'],47,,,,,,,,,,,,,,,,,Brazil,781,00:22:47.240,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,89ac0d0e-5659-4cf6-89df-0abc399fe6dc,2909,,,"[15.2, 36.4]",3939976,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,106,Brazil,781,['3bfb28fe-7a33-4fa8-841f-8de46c35b2b9'],56,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:56.777,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,77d3b5e4-5d0b-40b7-93e7-6dad464018e7,2996,,,"[8.0, 34.1]",3939976,74,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sávio Moreira de Oliveira,44455.0,Right Wing,112,Costa Rica,795,['a7e7ebe4-87dc-44af-9e09-06719a08094f'],35,,,,,,,,,,,,,,,,,Brazil,781,00:29:35.148,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,60d42706-eaeb-444b-8bf6-20627018717e,3008,,,"[108.1, 4.5]",3939976,74,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,113,Brazil,781,['855021b9-dae6-425f-94c9-0e47b304bfea'],52,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:52.979,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cf6e55c3-6aa1-4608-9662-04c18ed6253f,3176,,,"[12.4, 39.1]",3939976,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,119,Brazil,781,['51273717-0496-4a4a-8070-7e6715a2c67a'],22,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:22.679,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,578679f6-8b64-4293-8cd4-004d63acddbd,3370,,,"[13.9, 36.4]",3939976,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,128,Brazil,781,['86516065-dc96-4cf0-983d-51b4a7ce430f'],33,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:33.917,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,3db4e70d-36ad-4cc4-b5b6-99fdc8c4ce47,3430,,,"[104.6, 42.6]",3939976,85,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rodrygo Silva de Goes,25104.0,Left Center Forward,132,Costa Rica,795,['0038a280-1a51-4ed5-ad7f-aadf25245c8b'],59,,,,,,,,,,,,,,,,,Brazil,781,00:40:59.265,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38722fec-2c93-4d43-ad5e-23ad3788c919,3593,,,"[12.8, 33.5]",3939976,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,136,Brazil,781,,34,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:34.424,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fc6b214b-047f-43b8-b5be-000249e1c1af,3604,,,"[38.1, 73.5]",3939976,91,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sávio Moreira de Oliveira,44455.0,Right Midfield,137,Costa Rica,795,,41,,,,,,,,,,,,,,,,,Brazil,781,00:46:41.618,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,339a3c85-26c7-4a3b-bb14-f808c7616d43,3687,,,"[51.2, 14.5]",3939976,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,143,Brazil,781,['76dd9391-09bf-43fc-b0c3-a30c00b98c8b'],33,,,,,,,,,,,,,,,,,Costa Rica,795,00:49:33.953,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe5f0e7f-4185-4622-be77-1c12ae5b4d44,273,,,"[6.0, 24.8]",3939976,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,13,Brazil,781,"['22f2f5b3-5b5d-41bf-a844-e43869c335d8', 'c145c8e0-4faf-4456-9a3f-1b27d1c1060c']",15,,,,,,,,,,,,,,,,,Costa Rica,795,00:06:15.413,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,28803dd2-b439-4f15-914e-327ae5ed9ec8,489,,,"[56.6, 60.8]",3939976,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manfred Ugalde,36251.0,Left Center Forward,20,Brazil,781,"['09edaf81-f641-43e1-8e30-307a5c99acd4', '6ace5e31-d9c4-4d9f-b463-5047aca6d701', 'a7f90e05-e714-4729-a3e5-3e3b40c81026']",26,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:26.846,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,56513231-bf30-467f-8f6a-f8deb9125634,838,,,"[95.4, 32.0]",3939976,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guilherme Antonio Arana Lopes,6919.0,Left Back,28,Brazil,781,"['3927e743-62ff-42de-9399-88438dc1144d', 'a428943e-1cfb-4745-91b4-3cf7f8843901', 'b201b166-1e4c-41e1-bc1c-d36e81d03b4a']",4,,,,,,,,,,,,,,,,,Brazil,781,00:18:04.700,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2074055f-95fd-431f-86d9-debe1aee4167,1096,,,"[11.4, 24.2]",3939976,24,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco Javier Calvo Quesada,5600.0,Left Center Back,40,Brazil,781,"['fc5b3de5-eb93-4367-879f-47a8097680ce', 'fe348beb-95f9-4b75-8636-026586ea96f9']",32,,,,,,,,,,,,,,,,,Costa Rica,795,00:24:32.600,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c8004853-ff91-47ed-b7d4-cba15a195232,1512,,,"[2.8, 22.0]",3939976,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Javier Calvo Quesada,5600.0,Left Center Back,53,Brazil,781,"['0388cbfc-dbef-4263-b2c3-cb7f6771a975', 'dc71c0f0-e8c3-44e9-8200-529a163c85b6', 'fbeaffce-5567-49e8-9fd2-b2f15ead9c49']",16,,,,,,,,,,,,,,,,,Costa Rica,795,00:38:16.565,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3aca2c52-946c-4230-b68c-ed4ac38ecb99,1845,,,"[22.5, 33.1]",3939976,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,63,Brazil,781,"['5c1ead3f-a853-4b07-b5c1-497c9090b038', '68d0d4c1-56a4-4ef0-897e-4daa56c5bf11']",28,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:28.054,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5f76f990-eb65-4fce-be50-5fd2a9964cfe,2073,,,"[78.5, 74.9]",3939976,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,75,Costa Rica,795,"['27318a3c-ae34-4b37-826e-742bc9c07513', 'd0875c8e-04cd-403b-a925-75e21f55e3cc']",7,,,,,,,,,,,,,,,,,Brazil,781,00:05:07.624,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ea8e66ab-9d17-4cbf-8b91-d94904cc8170,2289,,,"[1.4, 17.4]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ariel Lassiter,19101.0,Left Wing Back,88,Brazil,781,['038c7c21-57ae-4760-abb8-c571ecea3c4a'],59,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:59.985,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,8d47e067-255a-46f4-97d6-2013ee9c2939,2293,,,"[113.7, 66.3]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,89,Costa Rica,795,"['121a643b-1f84-475f-93bb-8625bf90e4eb', '5019ba81-3890-44fe-aa86-1f2ac5126093', 'f14edb47-0c12-433b-bf04-ebac000e7527']",1,,,,,,,,,,,,,,,,,Brazil,781,00:13:01.925,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bc8745ff-876b-44f2-a564-acaabd9f9701,2454,,,"[45.4, 74.9]",3939976,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,93,Costa Rica,795,"['3b064a8c-5436-45cc-ab01-7a7806aa22c9', '6636f8b0-b5c8-4bdc-beb9-84afe2b45fd8']",45,,,,,,,,,,,,,,,,,Brazil,781,00:16:45.428,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,2fe52cc7-c26b-4778-b2a1-907f94a4201e,2550,,,"[104.8, 64.2]",3939976,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,98,Costa Rica,795,"['1103895d-7d4d-408e-b538-0465661a1487', '130aa6d9-ef19-4281-ab89-2c76f63d0033', 'ad4464da-0e18-48fb-9e9e-993e3789804e']",45,,,,,,,,,,,,,,,,,Brazil,781,00:18:45.579,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,85e6a362-bc28-45a4-bfa1-c32346184639,2780,,,"[56.0, 69.6]",3939976,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brandon Aguilera Zamora,108340.0,Left Center Midfield,103,Brazil,781,"['09062148-d23b-4de7-b8c1-3cc1ecb5823f', '34042118-b6a8-4b5a-a640-48e2224900b8']",21,,,,,,,,,,,,,,,,,Costa Rica,795,00:22:21.221,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,f4d2115b-f4a6-4e5b-81e4-41b57338c2e9,2810,,,"[26.8, 25.9]",3939976,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,104,Costa Rica,795,"['2d9291df-199e-471c-8d5c-9e48e9c50632', '7a22497e-fa39-4bdb-afb2-5d0e1d975478', 'e1fba84a-9e1e-4b04-96d0-7b2d849b7ee0']",44,,,,,,,,,,,,,,,,,Brazil,781,00:22:44.305,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,04e6025a-f2bc-47ea-ae10-f572cca27e0b,3097,,,"[3.2, 19.5]",3939976,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Lassiter,19101.0,Left Wing Back,116,Brazil,781,"['9625978f-b4d2-4bfe-8bae-5c023c4b64e0', 'b46e5c62-326d-466b-ba2a-9d0fae94c605']",30,,,,,,,,,,,,,,,,,Costa Rica,795,00:31:30.170,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b226a5b8-d49e-4a9c-8723-dab3eef16f35,3128,,,"[52.0, 6.1]",3939976,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,118,Brazil,781,"['62deb158-c5bb-4503-87b4-091311041c25', 'a8bc2924-b9dc-4e60-a4af-3ef64c512371']",31,,,,,,,,,,,,,,,,,Costa Rica,795,00:32:31.545,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7b65bdaa-74af-4c2f-9a30-58de95a13c5b,3161,,,"[2.1, 20.7]",3939976,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,119,Brazil,781,"['5cb8bb17-31ec-4ac3-aa77-38512116bd0f', '71daa8ac-0555-458a-b875-773c1f0a9e1f', 'ac7acd0a-26a6-474f-8894-a5852bd58225']",12,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:12.110,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,15d62444-c3d0-442e-b98e-492e53a5979f,3211,,,"[98.3, 49.2]",3939976,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,122,Costa Rica,795,"['6b8c7aa3-75cb-4c4e-93a7-a03221b829f1', 'bb4ade85-87d7-491c-b67b-fd4d71c53780']",23,,,,,,,,,,,,,,,,,Brazil,781,00:34:23.020,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,62d7e0bf-2e75-44e0-90d0-fbd0f2841148,3215,,,"[91.2, 54.0]",3939976,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sávio Moreira de Oliveira,44455.0,Right Wing,122,Costa Rica,795,"['0ae853fe-4e11-460d-a923-8e36bfc5b7c1', '9bae65c6-702d-4e0b-b5e3-b06171521752']",24,,,,,,,,,,,,,,,,,Brazil,781,00:34:24.983,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1dddab2e-5ec3-43ab-8905-80ccbfdac707,3235,,,"[68.7, 77.7]",3939976,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,122,Costa Rica,795,"['2744ada1-698c-41d6-88e0-2ad3310bc457', 'ea211fc7-7096-4a5a-85d8-367fc380a087']",35,,,,,,,,,,,,,,,,,Brazil,781,00:34:35.809,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6254dc14-d9fb-4627-bf40-34110b00e7c3,3366,,,"[19.3, 33.1]",3939976,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,128,Brazil,781,"['6c94de35-57d6-4add-9b98-6f62652b1f9a', 'b5cb7bcd-ab82-4c8a-a693-99fc6487087b', 'd950a1cb-4ede-4d6a-8c53-3febd4958523']",33,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:33.191,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,693b8b62-e0c6-4e08-9ef8-265b6b235bad,3434,,,"[8.4, 27.7]",3939976,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,133,Brazil,781,"['2770e455-3cf1-499e-845a-a61a1e1863b9', '6952c31b-15d1-48c9-93e9-41a0126464c7', 'e8de54ea-7325-453e-9b0f-41928e8871b8']",1,,,,,,,,,,,,,,,,,Costa Rica,795,00:41:01.335,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8859cbfd-651c-4fef-94ac-35d5f38876a9,3511,,,"[7.0, 10.7]",3939976,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Center Forward,136,Brazil,781,"['4f46d487-d2cb-42dd-aa9b-1218f228997c', 'a77ec885-a801-42fc-a3da-5d1382ea5eb7']",14,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:14.114,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,922e54df-c966-48b8-b83a-a9e6b85f815a,3588,,,"[10.9, 21.7]",3939976,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Lassiter,19101.0,Left Wing Back,136,Brazil,781,"['39a8c924-8518-400a-8851-f221067cc6b2', 'f3301020-eb21-4433-a8f0-33b2ca0294f4', 'f711dc0f-ab83-4b4c-a804-c98741dd7a87']",33,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:33.198,Dribbled Past,
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,22f2f5b3-5b5d-41bf-a844-e43869c335d8,274,,,"[114.1, 55.3]",3939976,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphael Dias Belloli,10595.0,Right Wing,13,Brazil,781,['fe5f0e7f-4185-4622-be77-1c12ae5b4d44'],15,,,,,,,,,,,,,,,,,Brazil,781,00:06:15.413,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,bc6ccdd1-3973-42cc-9f9c-5e378572d2f9,459,,,"[78.5, 76.0]",3939976,9,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Haxzel Quirós Cruz,132510.0,Right Wing Back,19,Costa Rica,795,"['1cff72ad-c32a-4c75-aebb-9e29a161acb7', '57b08160-d949-4499-bb10-21f6f84634ed']",54,,,,,,,,,,,,,,,,,Costa Rica,795,00:09:54.581,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,09edaf81-f641-43e1-8e30-307a5c99acd4,490,,,"[63.5, 19.3]",3939976,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,20,Brazil,781,['28803dd2-b439-4f15-914e-327ae5ed9ec8'],26,,,,,,,,,,,,,,,,,Brazil,781,00:10:26.846,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a428943e-1cfb-4745-91b4-3cf7f8843901,839,,,"[24.7, 48.1]",3939976,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Orlando Moisés Galo Calderón,132516.0,Right Center Midfield,28,Brazil,781,['56513231-bf30-467f-8f6a-f8deb9125634'],4,,,,,,,,,,,,,,,,,Costa Rica,795,00:18:04.700,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.119999,,,,,,,,,,,,,,b0c9d572-e051-461a-9f64-8c5d7d8da7fa,916,,,"[114.1, 74.8]",3939976,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Haxzel Quirós Cruz,132510.0,Right Wing Back,31,Costa Rica,795,"['1d467b43-eb29-45c5-9789-b0d961231bcc', 'a4621624-8ae5-4455-951f-e98cd81127a0']",0,,,,,,,,,,,,,,,,,Costa Rica,795,00:20:00.284,Dribble,True
,,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,a0de6681-ad2e-40fe-8f88-707a60f42d51,922,,,"[106.6, 73.9]",3939976,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Orlando Moisés Galo Calderón,132516.0,Right Center Midfield,31,Costa Rica,795,['3aaf2c87-8535-46b9-987e-e6be1bc0ae2d'],2,,,,,,,,,,,,,,,,,Costa Rica,795,00:20:02.289,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,fe348beb-95f9-4b75-8636-026586ea96f9,1097,,,"[108.7, 55.9]",3939976,24,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,40,Brazil,781,['2074055f-95fd-431f-86d9-debe1aee4167'],32,,,,,,,,,,,,,,,,,Brazil,781,00:24:32.600,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,0388cbfc-dbef-4263-b2c3-cb7f6771a975,1513,,,"[117.3, 58.1]",3939976,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,53,Brazil,781,['c8004853-ff91-47ed-b7d4-cba15a195232'],16,,,,,,,,,,,,,,,,,Brazil,781,00:38:16.565,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,68d0d4c1-56a4-4ef0-897e-4daa56c5bf11,1846,,,"[97.6, 47.0]",3939976,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrygo Silva de Goes,25104.0,Center Forward,63,Brazil,781,['3aca2c52-946c-4230-b68c-ed4ac38ecb99'],28,,,,,,,,,,,,,,,,,Brazil,781,00:46:28.054,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,4fc43473-42f8-406f-9ce0-8036cd9ced4e,1870,,,"[117.0, 10.9]",3939976,48,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,66,Brazil,781,['2afe1ba0-0356-440e-906d-0527b87db3fb'],4,,,,,,,,,,,,,,,,,Brazil,781,00:48:04.213,Dribble,True
,,,,,,,,,,,,True,,Incomplete,,,,0.0,,,,,,,,,,,,,,79b32525-88c2-453b-a77e-c57d502eee96,1946,,,"[45.9, 78.7]",3939976,46,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Orlando Moisés Galo Calderón,132516.0,Right Center Midfield,71,Costa Rica,795,"['a7590f8f-78c7-4df5-9e31-77c1bcb68df4', 'c34896f7-09fd-4ab0-8129-63bcdcdb1055']",40,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:40.592,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,ca6cf224-3c4f-425b-9a1f-c32b253094dd,2042,,,"[112.5, 21.7]",3939976,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,73,Brazil,781,['6f823feb-9acc-4434-b926-9e78e643900e'],21,,,,,,,,,,,,,,,,,Brazil,781,00:03:21.910,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d0875c8e-04cd-403b-a925-75e21f55e3cc,2074,,,"[41.6, 5.2]",3939976,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brandon Aguilera Zamora,108340.0,Left Center Midfield,75,Costa Rica,795,['5f76f990-eb65-4fce-be50-5fd2a9964cfe'],7,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:07.624,Dribble,True
,,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,038c7c21-57ae-4760-abb8-c571ecea3c4a,2290,,,"[118.7, 62.7]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,88,Brazil,781,"['62faea35-a09b-494a-a7bc-0c442e086765', 'ea8e66ab-9d17-4cbf-8b91-d94904cc8170']",59,,,,,,,,,,,,,,,,,Brazil,781,00:12:59.985,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,5019ba81-3890-44fe-aa86-1f2ac5126093,2294,,,"[6.4, 13.8]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,89,Costa Rica,795,['8d47e067-255a-46f4-97d6-2013ee9c2939'],1,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:01.925,Dribble,True
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,2d94a8ad-6804-4618-85cd-5cce6b6a5f93,2327,,,"[112.0, 4.2]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,90,Brazil,781,['82259b0d-003f-456a-a554-63f771e2c470'],43,,,,,,,,,,,,,,,,,Brazil,781,00:13:43.305,Dribble,True
