50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.396102,,,,,,,,,,,,,,0a46c58e-85f6-429c-8bf3-40498370576d,1628,,,"[104.7, 71.0]",3942416,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,97,Panama,798,"['300de752-01d1-44d2-9b39-e02c9ef37d46', '3c1c1559-5ce8-45b3-acfd-3245ebcca058']",4,,,,,,,,,,,,,,,,,Colombia,769,00:07:04.111,Pressure,
,,,,,,,,,,,,,,,1.239208,,,,,,,,,,,,,,d1cd857c-1492-421f-9973-867a69b09085,1635,,,"[107.8, 31.5]",3942416,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,97,Panama,798,"['4342df8b-53c6-4228-b1c1-000be7072336', '460150b1-8c3b-4fe6-b0d9-69d973fa5127']",9,,,,,,,,,,,,,,,,,Colombia,769,00:07:09.767,Pressure,
,,,,,,,,,,,,,,,1.704122,,,,,,,,,,,,,,bcc32ebc-a123-46dc-a10e-945fd5ebf0e3,1643,,,"[20.6, 22.9]",3942416,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,97,Panama,798,"['666acbcb-490d-4e2b-aac2-36c8d2928aa6', 'd0e6d958-08a1-4e3f-b14d-2a8413995638']",19,,,,,,,,,,,,,,,,,Colombia,769,00:07:19.951,Pressure,
,,,,,,,,,,,,,,,1.225198,,,,,,,,,,,,,,ff47a19d-a89b-47b9-b7cf-19a0c452b878,1665,,,"[63.4, 37.5]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,99,Panama,798,"['2a81fe51-c3e0-4b61-ba72-ac46adb49d0f', '964cbf85-d9e6-4f3f-b1d3-7ba9d770ecdd']",2,,,,,,,,,,,,,,,,,Colombia,769,00:08:02.542,Pressure,
,,,,,,,,,,True,,,,,0.349392,,,,,,,,,,,,,,ab6e6450-d2b4-4597-8bc1-217f470c8719,1669,,,"[50.1, 31.0]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,100,Colombia,769,"['14117bd9-477e-47c4-8e03-a502f8d906f2', '6fb423d7-fff8-4fd7-88a2-59cb0ac87996', 'bca0ba27-7d68-496e-88b6-f86caa2ed5fc', 'd847090c-1a9c-4abb-b97b-d12b88c9c257']",5,,,,,,,,,,,,,,,,,Panama,798,00:08:05.960,Pressure,
,,,,,,,,,,,,,,,0.437741,,,,,,,,,,,,,,7806c16a-1d7e-4fe4-9059-bbdea1ad7513,1683,,,"[74.6, 55.4]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,100,Colombia,769,['b145bbd6-558f-4d24-9eac-47596d7809df'],16,,,,,,,,,,,,,,,,,Panama,798,00:08:16.748,Pressure,
,,,,,,,,,,,,,,,0.60291,,,,,,,,,,,,,,bb41bbe6-a346-4a18-b37a-c62dedef68e2,1690,,,"[111.2, 53.0]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Guerrero Lozcano,50971.0,Center Forward,100,Colombia,769,['63a48c77-4d14-4063-9de7-eb7f1aa5a058'],22,,,,,,,,,,,,,,,,,Panama,798,00:08:22.934,Pressure,
,,,,,,,,,,,,,,,0.701416,,,,,,,,,,,,,,0967227a-e5cd-422c-97b6-ca81ce986a3e,1694,,,"[109.2, 26.9]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,100,Colombia,769,['3856ce20-d80f-42d8-bdd9-2faf639708a2'],25,,,,,,,,,,,,,,,,,Panama,798,00:08:25.518,Pressure,
,,,,,,,,,,,,,,,2.95202,,,,,,,,,,,,,,9d80d7cc-f8fa-43a9-939a-1e640f1ea8d3,1698,,,"[98.2, 9.4]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Javier Davis Grajales,5634.0,Left Wing Back,100,Colombia,769,['be4acacb-6299-42a7-b69a-9e9f7a763814'],28,,,,,,,,,,,,,,,,,Panama,798,00:08:28.374,Pressure,
,,,,,,,,,,,,,,,0.832862,,,,,,,,,,,,,,dd5536f6-3be5-4e43-818e-d8b36efff26b,1700,,,"[112.9, 13.1]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,100,Colombia,769,"['0b317fb2-de01-4bd1-8d13-281840d8a897', '3f45b50e-c6d5-499e-bf4e-c617af02320a']",32,,,,,,,,,,,,,,,,,Panama,798,00:08:32.314,Pressure,
,,,,,,,,,,,,,,,0.463341,,,,,,,,,,,,,,134d42da-140a-48ed-b85a-393c60322f84,1704,,,"[101.4, 3.6]",3942416,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,100,Colombia,769,"['26bb6d45-ae48-481a-928c-7299243a683f', 'a51c8e44-2691-4d5b-9cac-5d72c490b540', 'ac6f0fb4-7b29-44d7-b762-e617c5e59c2a']",34,,,,,,,,,,,,,,,,,Panama,798,00:08:34.153,Pressure,
,,,,,,,,,,,,,,,0.555953,,,,,,,,,,,,,,2dbf55fc-ef4f-4a78-8a5a-7ef056583a7f,1726,,,"[62.9, 45.7]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Jesús Martinez,16637.0,Right Defensive Midfield,102,Colombia,769,['08c821c4-73f7-4675-9efd-0f5641069b9c'],25,,,,,,,,,,,,,,,,,Panama,798,00:09:25.982,Pressure,
,,,,,,,,,,,,,,,0.336149,,,,,,,,,,,,,,19e80785-de1b-4e67-9692-aef7e3f1e973,1729,,,"[73.1, 64.6]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Fajardo Nelson,91089.0,Right Wing,102,Colombia,769,['9f628ef7-6604-487d-84f9-5c61e2e2474d'],29,,,,,,,,,,,,,,,,,Panama,798,00:09:29.428,Pressure,
,,,,,,,,,,,,,,,0.577849,,,,,,,,,,,,,,5fa0e84b-44f8-4d0e-8439-353d59472cbe,1743,,,"[69.9, 27.4]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Center Defensive Midfield,103,Panama,798,"['0bff5cf8-ac1e-4ab9-aac2-3be63b2cb160', '72f09c6e-8726-4a12-8a36-ff62cfdccaea']",43,,,,,,,,,,,,,,,,,Colombia,769,00:09:43.215,Pressure,
,,,,,,,,,,,,,,,3.220091,,,,,,,,,,,,,,08f43570-64fa-444a-976a-7acbb8bb2cf8,1747,,,"[71.9, 5.4]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,103,Panama,798,"['0c0916bb-ebde-40f2-8834-46b68fd8cc43', '8948d57f-1a52-427f-8e4d-a58b845fe318']",45,,,,,,,,,,,,,,,,,Colombia,769,00:09:45.601,Pressure,
,,,,,,,,,,,,,,,1.478161,,,,,,,,,,,,,,da8406c0-9ade-497d-a2f7-76694441ae2b,1749,,,"[105.2, 25.7]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,103,Panama,798,"['331dd337-e906-4a69-a5f2-793993c01869', '378fc40c-f323-406c-b53e-d0ba2000c8a1', '57f97679-f506-4bd0-95af-e4f1cd6f8621']",50,,,,,,,,,,,,,,,,,Colombia,769,00:09:50.073,Pressure,
,,,,,,,,,,,,,,,0.434044,,,,,,,,,,,,,,cfe532ae-995d-4a0f-81df-0e602128d49c,1756,,,"[77.4, 3.4]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,103,Panama,798,"['20d8d6a2-4eca-4866-9abd-b2113e5a4259', '98e11c00-85c6-4620-a227-3a59bdf185f7', 'd980fc3e-6318-4d56-929a-c9fc49702d37']",58,,,,,,,,,,,,,,,,,Colombia,769,00:09:58.071,Pressure,
,,,,,,,,,,,,,,,0.212226,,,,,,,,,,,,,,d26005d9-2e89-4302-8ead-0ba582334491,1760,,,"[41.2, 70.6]",3942416,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Fajardo Nelson,91089.0,Right Wing,103,Panama,798,,59,,,,,,,,,,,,,,,,,Panama,798,00:09:59.337,Pressure,
,,,,,,,,,,,,,,,4.732786,,,,,,,,,,,,,,322f40d0-5150-4a71-b407-c17f6386cf84,1765,,,"[69.5, 3.4]",3942416,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,103,Panama,798,['013eb336-7649-4b68-892d-d113bd5af9dd'],1,,,,,,,,,,,,,,,,,Colombia,769,00:10:01.016,Pressure,
,,,,,,,,,,True,,,,,1.402618,,,,,,,,,,,,,,61d71aca-e714-4b9b-b818-a50352bc8b92,1781,,,"[84.8, 9.0]",3942416,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,104,Colombia,769,['a1c02038-9d3f-473a-8be1-51d7f4ce7a91'],32,,,,,,,,,,,,,,,,,Colombia,769,00:10:32.514,Pressure,
,,,,,,,,,,,,,,,1.022157,,,,,,,,,,,,,,8f6a468a-1180-4d7b-a2db-fe90c8470211,1792,,,"[61.1, 42.4]",3942416,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Miguel Harvey Cesneros,34148.0,Center Back,104,Colombia,769,"['389ffb57-bf24-4b6a-86bd-b917337ad9d6', 'd3dbc956-4b19-4631-a575-d5e030f017a9']",45,,,,,,,,,,,,,,,,,Panama,798,00:10:45.632,Pressure,
,,,,,,,,,,,,,,,0.786569,,,,,,,,,,,,,,0aacd2f0-b73a-4cfc-a262-f0a167773eae,1834,,,"[54.8, 40.2]",3942416,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,105,Panama,798,['cf2b2c41-ef0e-425c-89a0-8c7ccefec4fb'],20,,,,,,,,,,,,,,,,,Colombia,769,00:11:20.135,Pressure,
,,,,,,,,,,True,,,,,0.321501,,,,,,,,,,,,,,cbf5dc1b-cf53-4039-a44b-044c0012aa0a,1838,,,"[90.4, 56.0]",3942416,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Guerrero Lozcano,50971.0,Center Forward,106,Colombia,769,"['2763424c-9514-4d50-9df5-e0fe6c87c5eb', 'deafe7f6-b96e-44ce-9618-bf11a4c9b376']",23,,,,,,,,,,,,,,,,,Panama,798,00:11:23.048,Pressure,
,,,,,,,,,,True,,,,,0.934998,,,,,,,,,,,,,,86ce222c-c2e1-451c-9b14-084d46f8e3a8,1844,,,"[83.4, 56.4]",3942416,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,106,Colombia,769,"['682c7080-ba0c-48d0-a853-b2f5e41a35d8', '77d8e0d1-f3b8-4fe3-98af-cb7b3f26c778', '8e4ee628-a2d7-4002-9091-65b988af3230', 'd0d4439b-3471-494e-8c18-3704617bd47a']",25,,,,,,,,,,,,,,,,,Panama,798,00:11:25.574,Pressure,
,,,,,,,,,,,,,,,0.655878,,,,,,,,,,,,,,51ffcc08-6134-4897-bf31-0bac303bc762,1850,,,"[63.9, 55.1]",3942416,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,106,Colombia,769,['d0d4439b-3471-494e-8c18-3704617bd47a'],29,,,,,,,,,,,,,,,,,Panama,798,00:11:29.998,Pressure,
,,,,,,,,,,,,,,,0.754737,,,,,,,,,,,,,,a5563e8d-0704-4617-b33f-2ab2dfcfabf2,1881,,,"[33.8, 22.1]",3942416,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,106,Colombia,769,['846eb14a-f142-45e1-94d6-1d4d19b9fbd6'],52,,,,,,,,,,,,,,,,,Panama,798,00:11:52.007,Pressure,
,,,,,,,,,,,,,,,0.329357,,,,,,,,,,,,,,74aba5c8-0727-43a2-886d-f82872c36fce,1889,,,"[40.1, 16.6]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Guerrero Lozcano,50971.0,Center Forward,106,Colombia,769,"['5ffa65f6-c11b-4939-8366-9e78359a533d', '9103461d-f640-459c-b634-9961c1d69a8c']",0,,,,,,,,,,,,,,,,,Panama,798,00:12:00.056,Pressure,
,,,,,,,,,,,,,,,0.460263,,,,,,,,,,,,,,f3e8c0b0-2281-47fd-8ac1-0114f05b5772,1893,,,"[95.3, 55.7]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,106,Colombia,769,['d1f3d882-817b-4f5c-b6fe-ffc21dbb9fcd'],1,,,,,,,,,,,,,,,,,Colombia,769,00:12:01.958,Pressure,
,,,,,,,,,,,,,,,0.947018,,,,,,,,,,,,,,fda7fc83-6d50-433b-bbfa-bdb7ef88bf80,1898,,,"[95.3, 57.0]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,106,Colombia,769,['f937fb92-01a7-4797-973b-d17e21edc6f6'],3,,,,,,,,,,,,,,,,,Colombia,769,00:12:03.272,Pressure,
,,,,,,,,,,,,,,,0.334184,,,,,,,,,,,,,,2226ab2b-22b3-4008-86b0-31e5ee527c4b,1902,,,"[26.2, 30.2]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,106,Colombia,769,"['7466c560-1dd6-4006-bd01-d0d0a708b015', 'e6bad359-fd50-4f64-ba21-bf5c844c6585']",6,,,,,,,,,,,,,,,,,Panama,798,00:12:06.370,Pressure,
,,,,,,,,,,,,,,,1.722198,,,,,,,,,,,,,,51f6f541-41a7-459b-9156-aa903bae45ae,1908,,,"[25.5, 25.4]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Javier Davis Grajales,5634.0,Left Wing Back,106,Colombia,769,['8bc6e3e4-1a61-479c-9977-3814de2412d1'],7,,,,,,,,,,,,,,,,,Panama,798,00:12:07.958,Pressure,
,,,,,,,,,,,,,,,0.611896,,,,,,,,,,,,,,4499af10-b4fe-4673-b2d7-06e6e34f0a6a,1909,,,"[31.3, 22.1]",3942416,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,106,Colombia,769,,8,,,,,,,,,,,,,,,,,Panama,798,00:12:08.954,Pressure,
,,,,,,,,,,True,,,,,4.094858,,,,,,,,,,,,,,b2e40172-e9b3-486b-981f-8327deff173f,1918,,,"[78.9, 17.8]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,108,Panama,798,"['7def9de0-6fcc-4ce6-9a52-2f603f1aa56d', '9ac0583b-edda-46ee-ac61-cd2f25f0ecc8', 'e6e02d9e-0c1c-4451-b4bd-bc666af48276']",5,,,,,,,,,,,,,,,,,Colombia,769,00:13:05.822,Pressure,
,,,,,,,,,,,,,,,1.114965,,,,,,,,,,,,,,29a825e6-c7a9-4aa8-a33e-5a0613f51743,1944,,,"[40.5, 2.0]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,109,Panama,798,"['33c5a7e2-c8c6-4eff-940d-037c93be0752', 'c4e87b4d-8602-40c5-af8b-c10da2725f66']",39,,,,,,,,,,,,,,,,,Colombia,769,00:13:39.753,Pressure,
,,,,,,,,,,,,,,,2.268258,,,,,,,,,,,,,,15452a00-c2dc-4a1f-9538-0420ba2c5ab4,1948,,,"[60.2, 4.7]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,109,Panama,798,['0c26119a-a059-44ec-9164-e239105e3abb'],41,,,,,,,,,,,,,,,,,Colombia,769,00:13:41.976,Pressure,
,,,,,,,,,,,,,,,0.335291,,,,,,,,,,,,,,31d8c6cc-0d13-45ea-911d-7826810affcd,1952,,,"[49.6, 8.2]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Mateus Uribe Villa,6193.0,Center Defensive Midfield,109,Panama,798,['6eddc3f6-b1fa-43eb-933a-690c137e8084'],45,,,,,,,,,,,,,,,,,Colombia,769,00:13:45.680,Pressure,
,,,,,,,,,,,,,,,1.027405,,,,,,,,,,,,,,f8ef90be-5568-4a39-b78f-84fa1f1bba3d,1962,,,"[48.7, 47.4]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,109,Panama,798,"['2f64d0d7-75e6-4a1c-acaf-3187c77fa935', 'a4485e47-0812-4315-bb35-866c61883c0e']",51,,,,,,,,,,,,,,,,,Colombia,769,00:13:51.096,Pressure,
,,,,,,,,,,True,,,,,0.520526,,,,,,,,,,,,,,bc68638f-a9d8-4a7f-9429-34987c8b8eb4,1971,,,"[98.2, 17.6]",3942416,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,110,Colombia,769,"['657d5c05-6ac5-478f-bab7-aec32ba69856', '6f464245-5c3f-4f89-8865-b15f2e5acac5']",59,,,,,,,,,,,,,,,,,Panama,798,00:13:59.249,Pressure,
,,,,,,,,,,,,,,,0.999937,,,,,,,,,,,,,,cc59942f-d6cb-4021-9a2b-0dc0b7b621ba,1975,,,"[96.6, 15.6]",3942416,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,110,Colombia,769,['88ee422c-6f0b-468d-b310-d86606baf0ee'],1,,,,,,,,,,,,,,,,,Panama,798,00:14:01.453,Pressure,
,,,,,,,,,,,,,,,3.869099,,,,,,,,,,,,,,cbad100c-bdb4-4a8a-b147-f1f51e01845d,1989,,,"[86.5, 76.3]",3942416,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,111,Colombia,769,"['b105e99f-8d7b-4557-ab11-510fb504efb6', 'fe851e07-f9a5-4358-ba77-9e373eba6b24']",41,,,,,,,,,,,,,,,,,Panama,798,00:14:41.702,Pressure,
,,,,,,,,,,,,,,,0.791629,,,,,,,,,,,,,,8a7cbf50-74df-4da5-9d28-a3e6aa7eb90d,1998,,,"[58.3, 48.1]",3942416,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,112,Panama,798,"['2aa24aa5-bf83-49d5-9376-d0688ce9e62c', '4a079c12-bfcd-453d-8999-583674156ab0']",20,,,,,,,,,,,,,,,,,Colombia,769,00:15:20.928,Pressure,
,,,,,,,,,,,,,,,0.83441,,,,,,,,,,,,,,38850984-bff3-4ea8-87a9-261f84e9511f,2018,,,"[23.3, 69.4]",3942416,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Richard Rios Montoya,49395.0,Right Center Midfield,113,Panama,798,['ea5ec454-9145-43cc-8716-c2bee3ea1b5a'],45,,,,,,,,,,,,,,,,,Colombia,769,00:15:45.398,Pressure,
,,,,,,,,,,,,,,,0.464781,,,,,,,,,,,,,,1ba18e39-a794-4cdf-ae33-0b41c0fd9388,2028,,,"[23.8, 43.2]",3942416,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,113,Panama,798,"['8825aea0-4b26-49c9-8aa3-c9eb24127809', 'f3c23eb6-cfc6-4bd3-8325-3b75f4b99d66']",50,,,,,,,,,,,,,,,,,Colombia,769,00:15:50.294,Pressure,
,,,,,,,,,,,,,,,0.318286,,,,,,,,,,,,,,e4ec05b8-35f6-4f80-96ea-0ba2934ec0b6,2035,,,"[81.0, 60.2]",3942416,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,113,Panama,798,,54,,,,,,,,,,,,,,,,,Panama,798,00:15:54.769,Pressure,
,,,,,,,,,,,,,,,1.177331,,,,,,,,,,,,,,455049d0-9d0c-40b5-a4a1-5ebc9e7adc86,2071,,,"[60.7, 13.9]",3942416,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,116,Colombia,769,['30836252-b31a-46ec-b009-8a272e9421f9'],39,,,,,,,,,,,,,,,,,Panama,798,00:17:39.949,Pressure,
,,,,,,,,,,,,,,,1.941476,,,,,,,,,,,,,,ec1793bd-a1c7-4f2b-890f-3b70e710f207,2089,,,"[29.3, 73.5]",3942416,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,117,Colombia,769,['b164258d-f412-4db6-8f84-0ebd631e97a9'],20,,,,,,,,,,,,,,,,,Panama,798,00:18:20.766,Pressure,
,,,,,,,,,,,,,,,0.313095,,,,,,,,,,,,,,1a45931c-6263-4381-9fd4-2f2a0fcce08a,2119,,,"[39.1, 18.9]",3942416,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Córdoba Chambers,223971.0,Left Center Back,121,Colombia,769,"['473c7b05-7cd1-4cd0-bfd6-aa4c577d1dc5', 'c260f97c-0e11-461a-881d-42190991dcd9']",56,,,,,,,,,,,,,,,,,Panama,798,00:23:56.486,Pressure,
,,,,,,,,,,,,,,,1.12331,,,,,,,,,,,,,,190b1526-a2f0-4ec9-8511-8bac0acd32fa,2123,,,"[97.3, 67.7]",3942416,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,121,Colombia,769,"['65d64deb-a8d5-453d-8b9d-ce9d172ff4c1', 'c6486ce0-ed58-4478-9561-c39063c8d526']",59,,,,,,,,,,,,,,,,,Colombia,769,00:23:59.494,Pressure,
,,,,,,,,,,True,,,,,0.733616,,,,,,,,,,,,,,9a9534e5-db58-4d76-890a-1676ef861161,2128,,,"[100.1, 73.2]",3942416,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,122,Panama,798,"['657b3e85-45f6-4084-a693-39d743999f64', 'c9b4cb49-f37a-4ab1-aa3b-902c2a21160f']",2,,,,,,,,,,,,,,,,,Colombia,769,00:24:02.009,Pressure,
,,,,,,,,,,,,,,,0.520512,,,,,,,,,,,,,,2e97a8e9-1bc7-4304-afb9-2177be97d831,2134,,,"[99.0, 59.7]",3942416,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Sinisterra Lucumí,16184.0,Left Center Forward,122,Panama,798,"['1eb6e057-c5bf-4301-b966-ab2335a7b72d', 'b0c8cfab-c8a2-4743-ace7-151481b64b12']",7,,,,,,,,,,,,,,,,,Colombia,769,00:24:07.410,Pressure,
,,,,,,,,,,,,,,,1.684559,,,,,,,,,,,,,,cc38ab8f-14ee-44db-a257-21c6387658ef,2138,,,"[101.8, 46.0]",3942416,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Sinisterra Lucumí,16184.0,Left Center Forward,122,Panama,798,"['69457cd2-821b-4ef2-bd2c-0c6b1d283c4e', 'fdb22653-f6b9-4e1e-b842-0e2a56571729']",9,,,,,,,,,,,,,,,,,Colombia,769,00:24:09.469,Pressure,
,,,,,,,,,,,,,,,0.461741,,,,,,,,,,,,,,77061c89-4700-478c-a78e-21eae8ab4b28,2164,,,"[15.7, 25.4]",3942416,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,123,Colombia,769,['9afb938e-fee8-4d38-9d47-7f16d29b5c17'],31,,,,,,,,,,,,,,,,,Panama,798,00:24:31.863,Pressure,
,,,,,,,,,,,,,,,0.48208,,,,,,,,,,,,,,b5768127-7c46-44f8-b8fb-9d77187963be,2184,,,"[86.1, 12.3]",3942416,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Fernando Sinisterra Lucumí,16184.0,Left Center Forward,124,Panama,798,"['2cc9cc98-784a-42d5-bfeb-ce845b76f89b', 'd4a4950d-5374-4755-b7be-5996617150ba']",49,,,,,,,,,,,,,,,,,Colombia,769,00:27:49.624,Pressure,
,,,,,,,,,,True,,,,,0.460649,,,,,,,,,,,,,,e79f427d-9536-4153-99f7-bb497ed3f34d,2198,,,"[57.8, 60.2]",3942416,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,125,Colombia,769,"['6c561df3-202e-4ec4-80ff-7019d2234cf5', 'fe568238-abaf-4529-baa7-3f8363235048']",2,,,,,,,,,,,,,,,,,Panama,798,00:28:02.601,Pressure,
,,,,,,,,,,,,,,,0.719936,,,,,,,,,,,,,,cc2969ed-bc02-4c19-bf23-46750467915a,2217,,,"[20.9, 10.7]",3942416,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,125,Colombia,769,"['1f50ea93-34fa-426a-a093-9abee34331c1', '3682d3d6-7157-49cf-a0c2-f6c99d1dac66']",20,,,,,,,,,,,,,,,,,Panama,798,00:28:20.368,Pressure,
