50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,cf328aa1-681e-431a-9ebf-1faf19aab27b,1180,,,"[110.6, 19.4]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Midfield,59,Chile,3562,['9a101bab-6d59-44d5-ae0c-30dee11c5684'],51,,,,,,,,,,,,,,,,,Chile,3562,00:40:51.032,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3bed0d6c-6694-4424-9972-873b23f1863e,1223,,,"[74.1, 46.4]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,62,Chile,3562,['9d4b3211-0576-42b8-8e9d-5c36753cf8c8'],9,,,,,,,,,,,,,,,,,Chile,3562,00:42:09.467,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,17016902-c202-4132-b1ca-ae7d1ad56593,1321,,,"[94.4, 34.9]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,69,Chile,3562,['d28d7a5e-e36c-4dc8-ab77-e63253d5f361'],13,,,,,,,,,,,,,,,,,Chile,3562,00:46:13.422,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,6fafb4c1-2d4b-4e4d-b56e-d6e28f22e79a,1332,,,"[67.6, 7.4]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,70,Canada,1833,['9ee443f3-e7ad-4815-8fb9-0df638a20778'],21,,,,,,,,,,,,,,,,,Chile,3562,00:46:21.325,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,81d56bb5-0fd2-4b81-ad0c-35ad83650f25,1359,,,"[93.4, 67.3]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,71,Canada,1833,['44796edb-06cf-496f-971e-356f999b9615'],8,,,,,,,,,,,,,,,,,Chile,3562,00:47:08.812,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,f946b153-5c1e-4984-97c8-e76679e0c8fd,1464,,,"[20.8, 2.7]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,77,Chile,3562,['eedb7c05-afe9-4f47-9b34-79958e58dd05'],26,,,,,,,,,,,,,,,,,Canada,1833,00:00:26.288,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,f9e74fe7-f4a3-4a25-97f2-f1465aca9faf,1476,,,"[14.3, 6.2]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alphonso Davies,12365.0,Left Back,78,Chile,3562,['4dc2e7fb-8c1d-406d-b6fa-ce6982e0c60a'],38,,,,,,,,,,,,,,,,,Canada,1833,00:00:38.327,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,0daa1f8a-fe78-4289-9394-3846886eb5ac,1489,,,"[5.7, 44.8]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Derek Cornelius,23760.0,Left Center Back,81,Chile,3562,['ce9bdd53-98e3-47db-8d7c-818ea3ea9d1e'],45,,,,,,,,,,,,,,,,,Canada,1833,00:01:45.713,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c983582b-63d8-4202-993e-09146e5de91b,1495,,,"[7.8, 38.7]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan David,23640.0,Center Attacking Midfield,82,Chile,3562,['1928b818-ff60-4f53-9e07-1a4929c1bac0'],8,,,,,,,,,,,,,,,,,Canada,1833,00:02:08.018,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,aaa4e4c0-e53a-488f-b725-46b843525fd4,1508,,,"[43.0, 58.8]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,84,Chile,3562,['0bf8bcb5-089f-4369-861d-46016dfe4a08'],39,,,,,,,,,,,,,,,,,Canada,1833,00:02:39.168,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c2f034ea-6653-4d09-a036-e8364b88d6e5,1532,,,"[90.2, 3.2]",3939985,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Nikolas Bolados Hidalgo,35939.0,Left Midfield,86,Chile,3562,['98d93255-79ac-4417-b093-4aa32a1d5612'],56,,,,,,,,,,,,,,,,,Chile,3562,00:03:56.915,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3cbd38e9-7286-4e6c-8ac8-b242e032902c,1548,,,"[91.0, 56.9]",3939985,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cyle Larin,16459.0,Center Forward,88,Chile,3562,['4438c5cd-204e-4701-9d13-5bd6f3cc9707'],0,,,,,,,,,,,,,,,,,Canada,1833,00:05:00.227,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,66a6bc40-03da-4aa5-beee-fda59a31af7d,1555,,,"[19.8, 27.5]",3939985,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,88,Chile,3562,['5ed5fcb3-7ef3-4a67-bc96-e2cf7573f8ae'],3,,,,,,,,,,,,,,,,,Chile,3562,00:05:03.449,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b3f27cb5-2f37-40e8-8c68-64cb774de3aa,1562,,,"[86.3, 22.4]",3939985,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,88,Chile,3562,['eb446564-38dd-43e7-9386-4504a347b56f'],20,,,,,,,,,,,,,,,,,Chile,3562,00:05:20.137,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a95bc4ec-1e33-4a14-8c5d-9b082d1ac788,1652,,,"[100.4, 42.1]",3939985,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,92,Chile,3562,['ff069e39-905f-4d81-9938-98c587331ed3'],31,,,,,,,,,,,,,,,,,Chile,3562,00:08:31.744,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,c72edeb3-06b8-4249-98e8-fef95209bc2c,1672,,,"[111.8, 3.3]",3939985,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Ignacio Galdames Millán,37057.0,Left Back,93,Chile,3562,['3b1b349c-885b-40ed-94c5-3fd451a47daf'],56,,,,,,,,,,,,,,,,,Chile,3562,00:08:56.812,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,75c8668b-b313-4e40-a6c0-b0626ee47a05,1676,,,"[4.5, 76.3]",3939985,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,93,Chile,3562,['7d8a218c-c88b-465c-bbd7-b31cbe10c316'],57,,,,,,,,,,,,,,,,,Canada,1833,00:08:57.701,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,a015e612-f289-4365-914c-570c41b3ba75,1687,,,"[12.8, 77.5]",3939985,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alistair Johnston,44703.0,Right Back,94,Chile,3562,['55b5fa04-990c-4b64-9d46-6d5e97cac1c9'],31,,,,,,,,,,,,,,,,,Canada,1833,00:09:31.542,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,9496023d-f1ae-4a56-958e-9ca42fee8a34,1700,,,"[87.1, 67.3]",3939985,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Alejandro Dávila Zavala,30944.0,Right Midfield,96,Canada,1833,['30ed8095-c09a-4b5f-8ae8-07c08ffc4219'],42,,,,,,,,,,,,,,,,,Chile,3562,00:09:42.545,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,6f3844b0-1442-4fed-a5b2-5b07a3db517c,1755,,,"[43.0, 77.7]",3939985,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Eduardo Echeverría Sáez,35738.0,Right Defensive Midfield,97,Canada,1833,['9c5e7575-6a65-41de-ac40-5d65840c59d9'],32,,,,,,,,,,,,,,,,,Chile,3562,00:10:32.520,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,00ed6774-fbb8-44df-b782-e96e0dacd269,1777,,,"[23.4, 57.5]",3939985,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moise Bombito,383250.0,Right Center Back,99,Chile,3562,['e25a6988-402b-436d-922e-67a712914202'],30,,,,,,,,,,,,,,,,,Canada,1833,00:11:30.115,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f3ed5864-5064-4dab-9237-6f9149f9ffba,1779,,,"[97.3, 14.4]",3939985,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Nikolas Bolados Hidalgo,35939.0,Left Midfield,99,Chile,3562,['4f8598b5-b506-46f0-9cd4-31c9e3dc36ef'],31,,,,,,,,,,,,,,,,,Chile,3562,00:11:31.816,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c04393e4-20fb-4ccf-989a-2e13a7b0f424,1781,,,"[34.1, 77.5]",3939985,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richie Laryea,16120.0,Right Wing,99,Chile,3562,['b208de31-0d7a-452c-8c28-6427bc53c525'],34,,,,,,,,,,,,,,,,,Canada,1833,00:11:34.653,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,7d16f4a7-d0e0-4763-b3aa-97c9bb87b505,1787,,,"[15.8, 78.5]",3939985,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alistair Johnston,44703.0,Right Back,99,Chile,3562,['a821ca20-a3cc-4cea-a5b1-037be0707e9b'],37,,,,,,,,,,,,,,,,,Canada,1833,00:11:37.124,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,90e4ea5f-3da8-48b9-adba-716c7bcc9e6a,1805,,,"[96.4, 3.9]",3939985,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Nikolas Bolados Hidalgo,35939.0,Left Midfield,100,Chile,3562,['997c6355-96a9-4805-9950-caa3ae048a62'],33,,,,,,,,,,,,,,,,,Chile,3562,00:12:33.622,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,ccae214b-13f9-40ed-9181-322f514e934e,1809,,,"[22.8, 75.2]",3939985,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alistair Johnston,44703.0,Right Back,100,Chile,3562,['f80c4415-d832-490b-8b11-3f97254d5d92'],35,,,,,,,,,,,,,,,,,Canada,1833,00:12:35.039,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,ad85f752-82be-4347-8d3e-1a9b7f9edf15,1888,,,"[6.5, 58.3]",3939985,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,103,Chile,3562,['f86a65a5-ae6f-47ea-834f-4824317028f7'],0,,,,,,,,,,,,,,,,,Chile,3562,00:14:00.521,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,f3cc3de6-3218-4f84-b0f5-3cbe7b2e7f00,1900,,,"[29.5, 37.6]",3939985,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,105,Canada,1833,['8f8e6443-bee7-4918-b261-56619af7c7ae'],41,,,,,,,,,,,,,,,,,Canada,1833,00:14:41.154,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,ad651693-c898-423f-9d7c-4627198d537c,2017,,,"[80.0, 22.2]",3939985,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Nikolas Bolados Hidalgo,35939.0,Left Midfield,117,Chile,3562,['636c205e-ca73-46af-9748-ba1a9ec178fd'],1,,,,,,,,,,,,,,,,,Chile,3562,00:21:01.375,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,1e192898-5d9b-437a-8cdb-b9d772e93700,2039,,,"[54.9, 69.3]",3939985,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,118,Chile,3562,['021599cc-1fdd-43b3-b6d2-bac149a78b11'],47,,,,,,,,,,,,,,,,,Chile,3562,00:21:47.195,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8ae60472-fd93-4e27-a2a3-14db5aea7614,2046,,,"[87.3, 28.0]",3939985,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,118,Chile,3562,['273261b4-f65d-4031-a700-603122d619f3'],6,,,,,,,,,,,,,,,,,Chile,3562,00:22:06.709,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cc8efd68-26fc-4c6a-b6b3-72da88092918,2076,,,"[46.3, 46.8]",3939985,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,121,Chile,3562,['d84fb98a-bc99-488b-90df-d1fa6bd98e11'],14,,,,,,,,,,,,,,,,,Canada,1833,00:23:14.736,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,0922128b-f8f8-42c4-aef1-2b07f2644f2f,2083,,,"[76.5, 25.1]",3939985,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,121,Chile,3562,['3bab199c-3753-4c86-8ff0-b8da7525bc79'],17,,,,,,,,,,,,,,,,,Chile,3562,00:23:17.647,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,a7eab5ed-df3b-4759-91d4-f9797c3d70c1,2144,,,"[70.4, 7.2]",3939985,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,123,Chile,3562,['4a3e6990-92e5-49aa-86f5-ac26b200433a'],27,,,,,,,,,,,,,,,,,Canada,1833,00:24:27.663,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,d14551bc-3c77-411f-97ae-f07e0f63a40c,2172,,,"[13.6, 14.4]",3939985,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Ignacio Galdames Millán,37057.0,Left Back,126,Canada,1833,['afb97959-380a-4718-b434-822224cd9143'],3,,,,,,,,,,,,,,,,,Chile,3562,00:25:03.518,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,66273436-0fb6-4936-b324-c46cdbb627f0,2178,,,"[5.2, 21.4]",3939985,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Right Defensive Midfield,126,Canada,1833,['1cdae16a-e4ae-4b9b-90aa-7b6978e240be'],5,,,,,,,,,,,,,,,,,Chile,3562,00:25:05.642,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,aa11229d-d88a-48f8-929e-4077d2378da5,2234,,,"[110.4, 33.0]",3939985,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,131,Chile,3562,['d6ae5230-6b66-4b25-be49-4083db6a05a1'],6,,,,,,,,,,,,,,,,,Chile,3562,00:28:06.818,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7b0c78ab-06e9-42d3-be46-6f86f950cc53,2241,,,"[20.3, 23.9]",3939985,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Liam Millar,23363.0,Left Wing,131,Chile,3562,['f620a0af-c4df-4435-8696-00dce769e15d'],19,,,,,,,,,,,,,,,,,Canada,1833,00:28:19.187,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,73b278a2-9599-4455-ae6a-528659553a6a,2343,,,"[115.8, 76.3]",3939985,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Nikolas Bolados Hidalgo,35939.0,Right Midfield,135,Chile,3562,['e9040295-14a8-468f-a837-ed748e459775'],46,,,,,,,,,,,,,,,,,Chile,3562,00:30:46.197,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,0a53890d-8029-477c-9019-4f1f7489c721,2347,,,"[6.4, 5.4]",3939985,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alphonso Davies,12365.0,Left Back,135,Chile,3562,['7d7b3a45-fd9f-4ce5-a2d4-5c2e9e3fdb63'],47,,,,,,,,,,,,,,,,,Canada,1833,00:30:47.617,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,039b64e8-1514-4750-a201-7029eacf368f,2456,,,"[97.5, 51.9]",3939985,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,141,Chile,3562,['6e50c5ad-daf4-4644-9045-d1332197c769'],16,,,,,,,,,,,,,,,,,Chile,3562,00:36:16.043,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cf6d461a-5144-45c8-93af-3dab1ac3808c,2476,,,"[44.0, 8.7]",3939985,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liam Millar,23363.0,Left Wing,144,Chile,3562,['3f0cd33c-4634-4c02-a953-c6457209f34c'],56,,,,,,,,,,,,,,,,,Canada,1833,00:36:56.073,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,38d5a013-5d97-47e2-8f29-e742c991b4b9,2504,,,"[50.1, 2.8]",3939985,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,145,Canada,1833,['15b73d27-22e7-4263-b52f-edface2eec77'],38,,,,,,,,,,,,,,,,,Chile,3562,00:37:38.574,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,3f6795d4-0db3-4bb9-8f40-b2343f07140c,2626,,,"[28.3, 75.8]",3939985,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,145,Canada,1833,['d9ff7b53-9539-411d-83a5-7649ee0a196a'],23,,,,,,,,,,,,,,,,,Chile,3562,00:39:23.710,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,54e8ca6b-153b-4012-a796-60e853545ad6,2635,,,"[74.4, 33.5]",3939985,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tanitoluwa Oluwaseyi,224603.0,Center Forward,146,Chile,3562,['e65af7b4-5db4-4455-9fc8-dbc3eddfba3d'],53,,,,,,,,,,,,,,,,,Canada,1833,00:39:53.619,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cec1e7b3-f1a1-4317-8bad-e7b9c4fef1d0,2642,,,"[94.8, 51.7]",3939985,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,146,Chile,3562,['4434de7a-5098-4d7c-8f02-9ced755c86a4'],8,,,,,,,,,,,,,,,,,Chile,3562,00:40:08.385,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d33b1070-deb5-43cb-9a5f-6d3d9343999f,2646,,,"[75.4, 59.1]",3939985,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César Ignacio Pérez Maldonado,217795.0,Right Defensive Midfield,146,Chile,3562,['28a9a9f6-ec0d-4308-bbf8-92d86581a36b'],10,,,,,,,,,,,,,,,,,Chile,3562,00:40:10.822,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,368dc191-56fb-4ec6-b276-606314b81396,2669,,,"[51.6, 72.2]",3939985,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Ignacio Pérez Maldonado,217795.0,Right Defensive Midfield,149,Canada,1833,['41e7e07a-a6ed-438c-82d7-89c2334aac40'],57,,,,,,,,,,,,,,,,,Chile,3562,00:40:57.802,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,e46a2eee-759a-4c5f-b5a0-24a925afbc02,2761,,,"[5.2, 1.1]",3939985,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mauricio Aníbal Isla Isla,18874.0,Right Back,151,Canada,1833,['8f2492aa-78b8-45ae-ac59-ab60c6c39fe8'],27,,,,,,,,,,,,,,,,,Chile,3562,00:43:27.936,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,6a67cb04-9943-48fd-9a1c-5d757b3d70ca,2780,,,"[39.6, 6.2]",3939985,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Ignacio Galdames Millán,37057.0,Left Back,155,Canada,1833,['bfb19c3e-9723-48f7-8d8a-b78985062a5d'],30,,,,,,,,,,,,,,,,,Chile,3562,00:45:30.340,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,96554ac0-c7ed-481d-bafe-d11a8b3871b5,2824,,,"[93.5, 41.7]",3939985,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,159,Chile,3562,['ad02025c-0613-41b5-82a9-0fc0c803e21d'],57,,,,,,,,,,,,,,,,,Chile,3562,00:47:57.909,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7ea20dd9-a54a-4f2a-a16a-9395ef8aa794,2826,,,"[99.1, 42.3]",3939985,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Brereton Díaz,4735.0,Left Midfield,159,Chile,3562,['296753c5-f090-4b0b-a8d8-8cac278fe8dd'],1,,,,,,,,,,,,,,,,,Chile,3562,00:48:01.850,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,48e8d897-e9f4-4412-9b17-cd01a20e2457,2839,,,"[84.7, 49.7]",3939985,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Liam Millar,23363.0,Left Wing,161,Canada,1833,['5fdc6cde-93af-46c5-9404-4f256c28159a'],37,,,,,,,,,,,,,,,,,Canada,1833,00:49:37.166,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4ea7ef4b-048e-4def-a8ef-7b2c6379fe7a,2867,,,"[105.8, 21.3]",3939985,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Brereton Díaz,4735.0,Left Midfield,162,Chile,3562,['83b514c1-cb5f-4e2e-904d-2324bb8b5092'],7,,,,,,,,,,,,,,,,,Chile,3562,00:50:07.921,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,927284ec-f4fa-409e-8fdb-1aa61980c2e4,2880,,,"[48.9, 2.0]",3939985,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Ignacio Galdames Millán,37057.0,Left Back,164,Canada,1833,['bc1eb561-2cbf-4d76-96a9-021c14c490a8'],53,,,,,,,,,,,,,,,,,Chile,3562,00:50:53.181,Duel,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,a0a3502b-da13-47be-b565-6fb5a83ef910,30,,,"[9.1, 30.4]",3939985,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,4,Canada,1833,"['7d9d0582-eb47-47a8-ad56-509a10b2ed53', 'b9da34d8-6fb4-40b2-92f3-086c172c56a8']",10,,,,,,,,,,,,,,,,,Chile,3562,00:01:10.234,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1486f96e-9be3-4701-b8b4-4c1eeab69aed,43,,,"[9.6, 50.2]",3939985,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,7,Canada,1833,['e701576d-49ac-4eaf-a831-b9d2f8b10408'],45,,,,,,,,,,,,,,,,,Chile,3562,00:02:45.515,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2f635a6a-4da9-457c-bc97-d31122b32460,71,,,"[9.8, 27.5]",3939985,3,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,7,Canada,1833,['60d45ab2-fe9f-4d20-84e8-e215f7282fe2'],4,,,,,,,,,,,,,,,,,Chile,3562,00:03:04.346,Clearance,True
